fact_unit,2010-08-03,2010-11-17,2011-01-28,2011-04-29,2011-08-02,2011-11-17,2012-01-27,2012-04-23,2012-07-27,2012-11-16,2013-01-29,2013-04-26,2013-07-25,2013-11-26,2014-01-28,2014-04-24,2014-07-24,2014-11-18,2015-01-27,2015-04-24,2015-07-28,2015-11-19,2016-01-28,2016-04-25,2016-07-26,2016-11-18,2017-01-25,2017-04-25,2017-07-27,2017-11-15,2018-02-08,2018-04-30,2018-07-27,2018-11-16,2019-01-29,2019-04-30,2019-07-31,2019-11-25,2020-01-28,2020-04-29,2020-07-30,2020-11-20,2021-01-27,2021-04-26,2021-07-23,2021-11-18,2022-02-02,2022-04-27,2022-07-22,2022-11-18,2023-01-25,2023-04-24,2023-07-24,2023-11-17,2024-01-24,2024-04-23,2024-07-23,2024-11-19,2025-01-23,2025-04-23,2025-07-23,2025-11-19
AccountsAndNotesReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000000.0,60000000.0,60000000.0,60000000.0,81700000.0,81700000.0,81700000.0,81700000.0,103600000.0,103600000.0,103600000.0,103600000.0,143100000.0,143100000.0,143100000.0,143100000.0,153600000.0,153600000.0,153600000.0,153600000.0,210900000.0,210900000.0,210900000.0,210900000.0,167200000.0,167200000.0,167200000.0,167200000.0,147100000.0,147100000.0,147100000.0,147100000.0
AccountsPayableCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580400000.0,580400000.0,580400000.0,580400000.0,624700000.0,624700000.0,624700000.0,624700000.0,634000000.0,634000000.0,634000000.0,634000000.0,900500000.0,900500000.0,900500000.0,900500000.0,1177000000.0,1177000000.0,1177000000.0,1177000000.0,1360300000.0,1360300000.0,1360300000.0,1360300000.0,1246200000.0,1246200000.0,1246200000.0,1246200000.0,1345500000.0,1345500000.0,1345500000.0,1345500000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33900000.0,33900000.0,33900000.0,33900000.0,38000000.0,38000000.0,38000000.0,38000000.0,40100000.0,40100000.0,40100000.0,40100000.0,44100000.0,44100000.0,44100000.0,44100000.0,51000000.0,51000000.0,51000000.0,51000000.0,60100000.0,60100000.0,60100000.0,60100000.0,69200000.0,69200000.0,69200000.0,69200000.0,77600000.0,77600000.0,77600000.0,77600000.0
AccruedIncomeTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20300000.0,20300000.0,20300000.0,20300000.0,35200000.0,35200000.0,35200000.0,35200000.0,33400000.0,33400000.0,33400000.0,33400000.0,42600000.0,42600000.0,42600000.0,42600000.0,88200000.0,88200000.0,88200000.0,88200000.0,110900000.0,110900000.0,110900000.0,110900000.0,233800000.0,233800000.0,233800000.0,233800000.0,27700000.0,27700000.0,27700000.0,27700000.0
AccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985000000.0,985000000.0,985000000.0,985000000.0,1127500000.0,1127500000.0,1127500000.0,1127500000.0,1278100000.0,1278100000.0,1278100000.0,1278100000.0,1607000000.0,1607000000.0,1607000000.0,1607000000.0,2210300000.0,2210300000.0,2210300000.0,2210300000.0,3138300000.0,3138300000.0,3138300000.0,3138300000.0,3103800000.0,3103800000.0,3103800000.0,3103800000.0,3016700000.0,3016700000.0,3016700000.0,3016700000.0
AdditionalPaidInCapitalCommonStock / USD,1871100000.0,1871100000.0,1894800000.0,1894800000.0,1894800000.0,1894800000.0,1917000000.0,1917000000.0,1917000000.0,1917000000.0,1979800000.0,1979800000.0,1979800000.0,1979800000.0,2042000000.0,2042000000.0,2042000000.0,2042000000.0,2613700000.0,2613700000.0,2613700000.0,2613700000.0,2733800000.0,2733800000.0,2733800000.0,2733800000.0,2865800000.0,2865800000.0,2865800000.0,2865800000.0,2992200000.0,2992200000.0,2992200000.0,2992200000.0,3085000000.0,3085000000.0,3085000000.0,3085000000.0,3179100000.0,3179100000.0,3179100000.0,3179100000.0,3240900000.0,3240900000.0,3240900000.0,3240900000.0,3274800000.0,3274800000.0,3274800000.0,3274800000.0,3349500000.0,3349500000.0,3349500000.0,3349500000.0,3432200000.0,3432200000.0,3432200000.0,3432200000.0,3490700000.0,3490700000.0,3490700000.0,3490700000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,13500000.0,,,,13700000.0,,,,13300000.0,,,,14200000.0,,,,18100000.0,,,,19000000.0,,,,26200000.0,,,,42200000.0,,,,49000000.0,13600000.0,13600000.0,13600000.0,59200000.0,18100000.0,18100000.0,18100000.0,55800000.0,16600000.0,16600000.0,16600000.0,73200000.0,21700000.0,21700000.0,21700000.0,77800000.0,23700000.0,23700000.0,23700000.0,91400000.0,22900000.0,22900000.0,22900000.0,105100000.0,40900000.0,40900000.0,40900000.0,111200000.0
AdvertisingExpense / USD,,,,,,31700000.0,,,,39300000.0,,,,29500000.0,,,,24400000.0,,,,33200000.0,,,,44000000.0,,,,42400000.0,,,,41200000.0,,,,45400000.0,,,,44100000.0,,,,47000000.0,,,,41700000.0,,,,36100000.0,,,,41700000.0,,,,64700000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,9700000.0,10200000.0,9000000.0,9500000.0,9600000.0,10200000.0,9000000.0,8700000.0,4000000.0,9900000.0,4000000.0,5600000.0,1900000.0,6400000.0,6700000.0,9100000.0,9100000.0,4600000.0,8900000.0,8700000.0,8600000.0,8500000.0,2800000.0,6400000.0,,7300000.0,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,
Assets / USD,6756800000.0,6756800000.0,5938600000.0,5938600000.0,5938600000.0,5938600000.0,5358400000.0,5358400000.0,5358400000.0,5358400000.0,7248200000.0,7248200000.0,7248200000.0,7248200000.0,8856400000.0,8856400000.0,8856400000.0,8856400000.0,10202500000.0,10202500000.0,10202500000.0,10185400000.0,11151000000.0,11151000000.0,11151000000.0,11151000000.0,11558900000.0,11558900000.0,11558900000.0,11558900000.0,12184600000.0,12184600000.0,12184600000.0,12184600000.0,14114600000.0,14114600000.0,14114600000.0,14114600000.0,15606600000.0,15606600000.0,15606600000.0,15606600000.0,18912300000.0,18912300000.0,18912300000.0,18912300000.0,24015900000.0,24015900000.0,24015900000.0,24015900000.0,30351100000.0,30351100000.0,30351100000.0,30351100000.0,32582400000.0,32582400000.0,32582400000.0,32582400000.0,36104300000.0,36104300000.0,36104300000.0,36104300000.0
