fact_unit,2010-07-28,2010-10-28,2011-02-17,2011-05-03,2011-07-28,2011-10-27,2012-02-21,2012-04-26,2012-07-25,2012-10-24,2013-02-15,2013-05-03,2013-08-06,2013-11-05,2014-02-13,2014-05-08,2014-08-05,2014-11-04,2015-02-12,2015-05-07,2015-08-04,2015-11-04,2016-02-11,2016-05-05,2016-08-04,2016-11-04,2017-02-09,2017-05-04,2017-08-03,2017-11-08,2018-02-08,2018-05-03,2018-08-02,2018-11-06,2019-02-07,2019-05-07,2019-08-06,2019-11-05,2020-02-07,2020-05-05,2020-08-05,2020-11-05,2021-02-08,2021-05-06,2021-08-05,2021-11-04,2022-02-07,2022-05-04,2022-08-03,2022-11-03,2023-02-06,2023-05-04,2023-08-03,2023-11-02,2024-02-05,2024-05-02,2024-08-01,2024-10-31,2025-02-05,2025-04-29,2025-08-01,2025-10-28
AccountsPayableAndAccruedLiabilitiesCurrent / USD,49031000.0,49031000.0,49031000.0,53658000.0,53658000.0,53658000.0,53658000.0,95625000.0,95625000.0,95625000.0,95625000.0,111345000.0,111345000.0,111345000.0,111345000.0,250896000.0,250896000.0,250896000.0,250896000.0,483489000.0,483489000.0,483489000.0,483489000.0,644112000.0,644112000.0,644112000.0,644112000.0,879096000.0,879096000.0,879096000.0,879096000.0,,,,637200000.0,,,,772100000.0,,,,1211400000.0,,,,1644200000.0,,,,2206800000.0,,,,2074200000.0,,,,2357900000.0,,,
AccountsPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178200000.0,,,,218200000.0,,,,418100000.0,,,,475500000.0,,,,564000000.0,589200000.0,589200000.0,589200000.0,589200000.0,606600000.0,606600000.0,606600000.0,606600000.0,789500000.0,789500000.0,789500000.0
AccountsReceivableNetCurrent / USD,2865000.0,2865000.0,2865000.0,13509000.0,13509000.0,13509000.0,2314000.0,28254000.0,28254000.0,28254000.0,28254000.0,593207000.0,593207000.0,593207000.0,593207000.0,787071000.0,787071000.0,787071000.0,787071000.0,739379000.0,739379000.0,739379000.0,739379000.0,1152489000.0,1152489000.0,1152489000.0,1152489000.0,1343368000.0,1343368000.0,1343368000.0,1343368000.0,1538642000.0,1538642000.0,1538642000.0,1538600000.0,1723700000.0,1723700000.0,1723700000.0,1723700000.0,2100000000.0,2100000000.0,2100000000.0,2100000000.0,4114700000.0,4114700000.0,4114700000.0,4114700000.0,6036500000.0,6036500000.0,6036500000.0,6036500000.0,5328700000.0,5328700000.0,5328700000.0,5328700000.0,5667300000.0,5667300000.0,5667300000.0,5667300000.0,6211900000.0,6211900000.0,6211900000.0
AccruedLiabilitiesAndOtherLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637162000.0,637162000.0,637162000.0,637200000.0,772100000.0,772100000.0,772100000.0,772100000.0,1211400000.0,1211400000.0,1211400000.0,1211400000.0,1644200000.0,1644200000.0,1644200000.0,1644200000.0,2206800000.0,2206800000.0,2206800000.0,2206800000.0,2074200000.0,2074200000.0,2074200000.0,2074200000.0,2357900000.0,2357900000.0,2357900000.0,2357900000.0,2527100000.0,2527100000.0,2527100000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,1044000.0,1044000.0,1044000.0,-2491000.0,-2491000.0,-2491000.0,-2491000.0,-1862000.0,-1862000.0,-1862000.0,-1862000.0,-1166000.0,-1166000.0,-1166000.0,-1166000.0,-1188000.0,-1188000.0,-1188000.0,-1188000.0,52251000.0,52251000.0,52251000.0,52251000.0,8572000.0,8572000.0,8572000.0,8572000.0,-12840000.0,-12840000.0,-12840000.0,-12840000.0,640000.0,640000.0,640000.0,600000.0,-12300000.0,-12300000.0,-12300000.0,-12300000.0,21100000.0,21100000.0,21100000.0,21100000.0,29300000.0,29300000.0,29300000.0,29300000.0,-26200000.0,-26200000.0,-26200000.0,-26200000.0,-238800000.0,-238800000.0,-238800000.0,-238800000.0,-80900000.0,-80900000.0,-80900000.0,-80900000.0,-7900000.0,-7900000.0,-7900000.0
AdditionalPaidInCapital / USD,1336732000.0,1336732000.0,1336732000.0,1575780000.0,1575780000.0,1575780000.0,1575780000.0,1754824000.0,1754824000.0,1754824000.0,1754824000.0,1763508000.0,1763508000.0,1763508000.0,1763508000.0,2045857000.0,2045857000.0,2045857000.0,2045857000.0,2465008000.0,2450782000.0,2450782000.0,2450782000.0,3099526000.0,3099526000.0,3099526000.0,3099526000.0,3029993000.0,3029993000.0,3029993000.0,3029993000.0,3512833000.0,3512833000.0,3512833000.0,3512900000.0,3911600000.0,3911600000.0,3911600000.0,3911600000.0,4428600000.0,4428600000.0,4428600000.0,4428600000.0,6716200000.0,6716200000.0,6716200000.0,6716200000.0,8087500000.0,8087500000.0,8087500000.0,8087500000.0,9949300000.0,9949300000.0,9949300000.0,9949300000.0,11354000000.0,11354000000.0,11354000000.0,11354000000.0,12855900000.0,12855900000.0,12855900000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,2638000.0,49078000.0,4709000.0,16316000.0,,49078000.0,61444000.0,71475000.0,22440000.0,3085000.0,73137000.0,166358000.0,112834000.0,,,,195087000.0,,,,267584000.0,,,,160538000.0,,,,143200000.0,10700000.0,31900000.0,31900000.0,301700000.0,10700000.0,10700000.0,10700000.0,187200000.0,155100000.0,155100000.0,155100000.0,188000000.0,66400000.0,66400000.0,66400000.0,768900000.0,105800000.0,105800000.0,105800000.0,944600000.0,99200000.0,99200000.0,99200000.0,445700000.0,335900000.0,335900000.0,335900000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,8834000.0,,,31259000.0,14898000.0,27385000.0,40768000.0,39897000.0,23448000.0,42850000.0,63507000.0,56609000.0,53555000.0,98728000.0,144808000.0,94181000.0,,,,217080000.0,,,,326815000.0,,,,464022000.0,,,,574900000.0,85800000.0,85800000.0,85800000.0,524600000.0,114800000.0,114800000.0,114800000.0,444800000.0,108000000.0,108000000.0,108000000.0,466900000.0,135600000.0,135600000.0,135600000.0,442900000.0,165900000.0,165900000.0,165900000.0,599200000.0,237400000.0,237400000.0,237400000.0,737800000.0,233300000.0,233300000.0,233300000.0
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities / USD,14322000.0,5515000.0,-9957000.0,20944000.0,34568000.0,229944000.0,-2106000.0,32867000.0,61322000.0,76952000.0,203690000.0,-98692000.0,-253812000.0,-447662000.0,80078000.0,-12626000.0,28162000.0,-20689000.0,-824884000.0,-14778000.0,225283000.0,306229000.0,174858000.0,-177748000.0,-114560000.0,567895000.0,414309000.0,-136396000.0,66885000.0,453110000.0,694724000.0,106970000.0,-311344000.0,-284829000.0,590400000.0,140800000.0,-16000000.0,-157700000.0,108600000.0,435900000.0,431100000.0,318800000.0,-249300000.0,73400000.0,119500000.0,-976900000.0,314200000.0,-446700000.0,-2918900000.0,-1137500000.0,-895100000.0,1128200000.0,840500000.0,153700000.0,-994000000.0,549800000.0,603800000.0,710300000.0,676500000.0,790500000.0,-287800000.0,-337200000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
