fact_unit,2010-08-04,2010-11-04,2011-02-24,2011-05-10,2011-08-08,2011-11-08,2012-02-27,2012-05-07,2012-08-03,2012-11-06,2013-02-27,2013-05-06,2013-08-05,2013-11-04,2014-02-20,2014-05-05,2014-08-05,2014-11-03,2015-02-18,2015-05-05,2015-08-10,2015-11-09,2016-02-17,2016-05-09,2016-08-08,2016-11-08,2017-02-17,2017-05-08,2017-08-08,2017-11-06,2018-02-16,2018-05-07,2018-08-06,2018-11-08,2019-02-15,2019-05-09,2019-08-08,2019-11-06,2020-02-24,2020-05-05,2020-08-05,2020-11-06,2021-02-12,2021-04-30,2021-07-30,2021-10-29,2022-02-11,2022-05-02,2022-07-29,2022-10-28,2023-02-14,2023-04-28,2023-07-28,2023-10-27,2024-02-13,2024-04-26,2024-07-24,2024-10-23,2025-04-29,2025-07-24,2025-10-28
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259700000.0,346600000.0,374000000.0,374000000.0,374000000.0,259700000.0,573100000.0,573100000.0,573100000.0,374000000.0,443300000.0,443300000.0,443300000.0,573100000.0,391200000.0,391200000.0,391200000.0,339900000.0,339900000.0,339900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40300000.0,-86900000.0,42100000.0,68700000.0,3900000.0,114300000.0,5400000.0,-128300000.0,-87000000.0,199100000.0,-37500000.0,-83900000.0,-84500000.0,-129800000.0,15000000.0,-12300000.0,-110200000.0,-88300000.0,-123800000.0,-120600000.0
CommonStockDividendsPerShareCashPaid / USD/shares,0.38,0.575,,0.13,0.26,0.4,0.51,0.14,0.28,0.44,0.54,0.08,0.16,0.26,0.3,0.1,0.22,0.34,0.36,0.15,0.3,0.45,0.46,0.19,0.38,0.285,0.3,0.12,0.24,0.36,0.38,0.14,0.28,0.42,0.48,0.18,0.36,0.54,0.56,0.22,0.44,0.66,0.76,0.24,0.48,0.72,0.9,0.26,0.52,0.78,0.98,0.28,0.56,0.84,1.06,0.3,0.6,0.9,0.32,0.64,0.96
ComprehensiveIncomeNetOfTax / USD,,,-36500000.0,,40100000.0,81700000.0,-59800000.0,41000000.0,91900000.0,250100000.0,113000000.0,49700000.0,78600000.0,118200000.0,234200000.0,44500000.0,82900000.0,138500000.0,139100000.0,42500000.0,104200000.0,159200000.0,231100000.0,52800000.0,125500000.0,184600000.0,194900000.0,82600000.0,150500000.0,232400000.0,241500000.0,98700000.0,202600000.0,314600000.0,276700000.0,122600000.0,208400000.0,299200000.0,360200000.0,108000000.0,203800000.0,267900000.0,392900000.0,37600000.0,112000000.0,236700000.0,372500000.0,98100000.0,225900000.0,359400000.0,372000000.0,123600000.0,231000000.0,319100000.0,476900000.0,129300000.0,283900000.0,411600000.0,143900000.0,296000000.0,422900000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,47000000.0,47000000.0,47000000.0,47000000.0,49600000.0,49600000.0,49600000.0,49600000.0,90000000.0,90000000.0,90000000.0,90000000.0,155200000.0,155200000.0,155200000.0,155200000.0,85700000.0,85700000.0,85700000.0,85700000.0,59700000.0,59700000.0,59700000.0,54400000.0,54400000.0,54400000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873100000.0,1318000000.0,1571700000.0,466500000.0,958800000.0,1406900000.0,1764300000.0,455400000.0,912100000.0,1356100000.0,1882400000.0,397400000.0,813800000.0,1276700000.0,1812000000.0,480400000.0,1018800000.0,1593100000.0,1787100000.0,636100000.0,1267600000.0,1836800000.0,2228000000.0,592300000.0,1168400000.0,1749700000.0,594100000.0,1222400000.0,1787700000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2900000.0,-1500000.0,-900000.0
DefinedBenefitPlanAmortizationOfGainsLosses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12400000.0,,,,,,,,,,,,,,,-100000.0,-100000.0,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit / USD,,,,,-500000.0,-700000.0,,-200000.0,-400000.0,-600000.0,,-200000.0,-400000.0,-600000.0,,-200000.0,-400000.0,-700000.0,,-300000.0,-500000.0,-800000.0,,-300000.0,-500000.0,-800000.0,,-300000.0,-500000.0,-800000.0,,-100000.0,-200000.0,-300000.0,,-100000.0,-200000.0,-400000.0,,-100000.0,-200000.0,-400000.0,,,,,,,,,,,,,,,100000.0,100000.0,,,
DefinedBenefitPlanContributionsByEmployer / USD,,,,,30600000.0,30600000.0,175000000.0,45000000.0,175000000.0,175000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,
DefinedBenefitPlanExpectedFutureEmployerContributionsCurrentFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets / USD,,,,,30800000.0,46200000.0,,17500000.0,35000000.0,52800000.0,,17300000.0,34400000.0,51600000.0,,15400000.0,30800000.0,46300000.0,,15000000.0,30200000.0,45300000.0,,14300000.0,28800000.0,43100000.0,,13800000.0,27600000.0,41500000.0,,14400000.0,28700000.0,43500000.0,,14500000.0,29100000.0,43600000.0,,14300000.0,28700000.0,43100000.0,,,,,,,,,,,,,,,600000.0,900000.0,,,
DefinedBenefitPlanInterestCost / USD,,,,,23400000.0,35000000.0,,11200000.0,22500000.0,33100000.0,,10800000.0,21700000.0,32600000.0,,9800000.0,19700000.0,29600000.0,,11000000.0,22400000.0,33600000.0,,9400000.0,18800000.0,28200000.0,,7600000.0,15300000.0,23000000.0,,7500000.0,14900000.0,22500000.0,,7200000.0,14500000.0,21700000.0,,7900000.0,15700000.0,23700000.0,,,,,,,,,,,,,,,600000.0,900000.0,,,
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,,5300000.0,7900000.0,,1600000.0,3200000.0,4000000.0,,3300000.0,6900000.0,10300000.0,,6900000.0,14000000.0,20900000.0,,6600000.0,13200000.0,19800000.0,,-1700000.0,-3100000.0,100000.0,,-1700000.0,-3100000.0,-4800000.0,,-2100000.0,-4300000.0,-6500000.0,,-2200000.0,-4500000.0,-6600000.0,,-2100000.0,-4300000.0,-6100000.0,,,,,,,,,,,,,,,-5300000.0,-5100000.0,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,,,
DefinedBenefitPlanServiceCost / USD,,,,,4300000.0,6400000.0,,2400000.0,4900000.0,7100000.0,,2000000.0,4000000.0,5800000.0,,2300000.0,4500000.0,6800000.0,,2100000.0,3900000.0,5900000.0,,500000.0,1000000.0,1500000.0,,500000.0,900000.0,1300000.0,,400000.0,900000.0,1400000.0,,500000.0,1000000.0,1500000.0,,400000.0,900000.0,1300000.0,,,,,,,,,,,,,,,500000.0,700000.0,,,
DepreciationDepletionAndAmortization / USD,33500000.0,50700000.0,35800000.0,10100000.0,19300000.0,29300000.0,38300000.0,10800000.0,21800000.0,33200000.0,40800000.0,13400000.0,26500000.0,40400000.0,47000000.0,14100000.0,28000000.0,42200000.0,54600000.0,14800000.0,29600000.0,44400000.0,59700000.0,15600000.0,31600000.0,47300000.0,59800000.0,16200000.0,32100000.0,48700000.0,63000000.0,16900000.0,34300000.0,51900000.0,65100000.0,17900000.0,35400000.0,53200000.0,70100000.0,20200000.0,38400000.0,58100000.0,71900000.0,20100000.0,40000000.0,60700000.0,78300000.0,19500000.0,39000000.0,58000000.0,80000000.0,20300000.0,38300000.0,56500000.0,77900000.0,19200000.0,38100000.0,57500000.0,19600000.0,39200000.0,59500000.0
EarningsPerShareBasic / USD/shares,1.38,2.7,1.53,0.68,1.04,1.74,2.37,0.89,1.98,5.93,2.44,0.52,0.9,1.3,3.31,0.42,0.88,1.38,1.72,0.51,1.15,1.71,1.84,0.65,1.45,1.14,1.15,0.42,0.92,1.39,1.59,0.51,1.04,1.58,1.87,0.58,1.25,1.86,1.72,0.53,1.14,1.68,2.6,0.32,0.74,1.39,2.24,0.6,1.34,2.17,2.13,0.76,1.57,2.29,3.05,0.84,1.88,2.79,1.0,2.07,2.9
EarningsPerShareDiluted / USD/shares,1.38,2.69,1.53,0.67,1.03,1.72,2.36,0.88,1.96,5.87,2.42,0.51,0.89,1.28,3.28,0.42,0.87,1.37,1.71,0.51,1.14,1.69,1.83,0.65,1.44,1.13,1.14,0.41,0.91,1.38,1.58,0.5,1.03,1.57,1.85,0.57,1.23,1.84,1.7,0.53,1.14,1.66,2.58,0.32,0.74,1.38,2.22,0.6,1.33,2.15,2.12,0.76,1.56,2.27,3.02,0.84,1.87,2.77,1.0,2.05,2.87
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,-37400000.0,0.0,2400000.0,-15100000.0,-17700000.0,-3100000.0,-4000000.0,-1700000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.27,0.28,0.337,0.282,0.311,0.311,0.233,0.32,0.304,0.304,0.311,0.317,0.282,0.282,0.304,0.28,0.275,0.275,0.282,0.295,0.304,0.307,0.275,0.29,0.295,0.294,0.297,0.272,0.275,0.279,0.294,0.212,0.214,0.211,0.431,0.2,0.215,0.218,0.204,0.236,0.228,0.23,0.216,0.225,0.222,0.217,0.223,0.235,0.236,0.237,0.221,0.259,0.253,0.247,0.234,0.239,0.237
EmployeeRelatedLiabilitiesCurrent / USD,51600000.0,51600000.0,39300000.0,37200000.0,37200000.0,37200000.0,37200000.0,41900000.0,41900000.0,41900000.0,41900000.0,46500000.0,46500000.0,46500000.0,46500000.0,61700000.0,61700000.0,61700000.0,61700000.0,70300000.0,70300000.0,70300000.0,70300000.0,81600000.0,81600000.0,81600000.0,81500000.0,84300000.0,84300000.0,84300000.0,84300000.0,90800000.0,90800000.0,90800000.0,90800000.0,79400000.0,79400000.0,79400000.0,79400000.0,64600000.0,64600000.0,64600000.0,64600000.0,74600000.0,74600000.0,74600000.0,74600000.0,113400000.0,113400000.0,113400000.0,113400000.0,75700000.0,75700000.0,75700000.0,75700000.0,92200000.0,92200000.0,92200000.0,78500000.0,78500000.0,78500000.0
Goodwill / USD,567800000.0,567800000.0,319900000.0,323800000.0,323800000.0,323800000.0,319900000.0,433800000.0,433800000.0,433800000.0,323800000.0,435400000.0,435400000.0,435400000.0,111400000.0,433500000.0,433500000.0,433500000.0,435400000.0,428800000.0,428800000.0,428800000.0,433500000.0,420900000.0,420900000.0,420900000.0,428800000.0,491500000.0,491500000.0,491500000.0,420900000.0,516700000.0,516700000.0,516700000.0,491500000.0,513000000.0,513000000.0,513000000.0,516700000.0,546000000.0,546000000.0,546000000.0,513000000.0,546800000.0,546800000.0,546800000.0,546000000.0,627800000.0,627800000.0,627800000.0,546800000.0,619700000.0,619700000.0,619700000.0,627800000.0,633400000.0,633400000.0,633400000.0,761700000.0,761700000.0,761700000.0
GrossProfit / USD,223900000.0,362400000.0,374100000.0,108300000.0,222500000.0,329700000.0,394900000.0,127000000.0,238900000.0,357600000.0,446000000.0,149100000.0,309600000.0,466400000.0,512600000.0,179300000.0,377300000.0,573900000.0,652000000.0,195900000.0,412100000.0,627400000.0,773800000.0,229200000.0,491600000.0,747200000.0,859300000.0,262700000.0,546400000.0,829700000.0,1009800000.0,300900000.0,605100000.0,910100000.0,1114200000.0,321500000.0,662500000.0,968500000.0,1232400000.0,292800000.0,601500000.0,885700000.0,1305500000.0,239500000.0,487000000.0,784100000.0,1180700000.0,288600000.0,610000000.0,950300000.0,1108200000.0,341600000.0,676000000.0,981000000.0,1310900000.0,374100000.0,758800000.0,1115000000.0,384700000.0,780700000.0,1118000000.0
ImpairmentOfLongLivedAssetsToBeDisposedOf / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600000.0,15600000.0,15600000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,22400000.0,45700000.0,148900000.0,33700000.0,74700000.0,114500000.0,74400000.0,69900000.0,,,161500000.0,,,,,,,212800000.0,236400000.0,82800000.0,186000000.0,293200000.0,286700000.0,103600000.0,227700000.0,346100000.0,402500000.0,120400000.0,248400000.0,380000000.0,462500000.0,125400000.0,271500000.0,403000000.0,520800000.0,111600000.0,243800000.0,356600000.0,557800000.0,67700000.0,154700000.0,292000000.0,472100000.0,126100000.0,277400000.0,443800000.0,443900000.0,156600000.0,321900000.0,466600000.0,625600000.0,171300000.0,380200000.0,556600000.0,192700000.0,399300000.0,555900000.0
IncomeTaxExpenseBenefit / USD,8800000.0,20200000.0,27600000.0,7700000.0,2000000.0,9100000.0,30900000.0,9500000.0,21900000.0,34800000.0,17300000.0,22400000.0,38000000.0,53100000.0,50300000.0,4200000.0,4300000.0,4200000.0,71200000.0,18200000.0,39500000.0,58200000.0,4200000.0,24400000.0,56500000.0,90100000.0,78900000.0,30100000.0,67100000.0,102300000.0,119600000.0,32700000.0,68300000.0,106200000.0,136000000.0,26600000.0,58200000.0,85100000.0,224300000.0,22300000.0,52400000.0,77900000.0,113600000.0,16000000.0,35200000.0,67100000.0,102100000.0,28400000.0,61500000.0,96300000.0,99000000.0,36800000.0,75900000.0,110800000.0,138500000.0,44400000.0,96300000.0,137300000.0,45100000.0,95500000.0,132000000.0
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet / USD,,,,,,,46800000.0,,,,-37500000.0,,,,500000.0,,,,-36600000.0,,,,20500000.0,,,,37600000.0,69700000.0,44800000.0,23500000.0,-16800000.0,119300000.0,149900000.0,154500000.0,-68500000.0,70400000.0,62600000.0,70900000.0,127800000.0,86300000.0,75900000.0,43800000.0,40000000.0,15100000.0,-35900000.0,-60800000.0,-32600000.0,13200000.0,50000000.0,20800000.0,-130400000.0,137800000.0,233900000.0,212600000.0,-90800000.0,50600000.0,66400000.0,44600000.0,73700000.0,173200000.0,121300000.0
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet / USD,,,,,,,,,,,,,,,,-3000000.0,3100000.0,-1900000.0,-3500000.0,-500000.0,1200000.0,-100000.0,6300000.0,12000000.0,12000000.0,13800000.0,3600000.0,-1400000.0,-300000.0,13500000.0,19900000.0,2700000.0,-1500000.0,29500000.0,22900000.0,9600000.0,20800000.0,20700000.0,4100000.0,10300000.0,21000000.0,25300000.0,37300000.0,11600000.0,26500000.0,27500000.0,38000000.0,7000000.0,17800000.0,18200000.0,5900000.0,-6600000.0,5000000.0,-4600000.0,26600000.0,-1800000.0,15100000.0,14400000.0,-1900000.0,14700000.0,14000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,,,,,,,,,,,,,,,,,,669517.0,730429.0,,,1386954.0,2116716.0,2076784.0,2097444.0,1386900.0,2039843.0,1968347.0,1948557.0,2112597.0,1818656.0,1742515.0,1687050.0,1939133.0,1292348.0,1276451.0,1265777.0,1604695.0,1025817.0,995675.0,1020004.0,1260456.0,1258590.0,1374828.0,1396538.0,1073560.0,1299133.0,1118514.0,1037520.0,1413068.0,1003545.0,1034859.0,1058910.0,1118526.0,1126443.0,1125265.0
IntangibleAssetsNetExcludingGoodwill / USD,119500000.0,119500000.0,115600000.0,106600000.0,106600000.0,106600000.0,106600000.0,352700000.0,352700000.0,352700000.0,352700000.0,338700000.0,338700000.0,338700000.0,338700000.0,324800000.0,324800000.0,324800000.0,324800000.0,308500000.0,308500000.0,308500000.0,308500000.0,291000000.0,291000000.0,291000000.0,291000000.0,308300000.0,308300000.0,308300000.0,308300000.0,308700000.0,308700000.0,308700000.0,308700000.0,293100000.0,293100000.0,293100000.0,293100000.0,338400000.0,338400000.0,338400000.0,338400000.0,323900000.0,323900000.0,323900000.0,323900000.0,364800000.0,364800000.0,364800000.0,364800000.0,347900000.0,347900000.0,347900000.0,347900000.0,336700000.0,336700000.0,336700000.0,321100000.0,321100000.0,321100000.0
InterestExpense / USD,6300000.0,8800000.0,11000000.0,1700000.0,3300000.0,5000000.0,7200000.0,1800000.0,3900000.0,6400000.0,6900000.0,3000000.0,5200000.0,7100000.0,9300000.0,1500000.0,3100000.0,4500000.0,9200000.0,1400000.0,2800000.0,4300000.0,5700000.0,1900000.0,4400000.0,6000000.0,5700000.0,1700000.0,3600000.0,5700000.0,7400000.0,2200000.0,4700000.0,7200000.0,7300000.0,2300000.0,4600000.0,6600000.0,10100000.0,2000000.0,5400000.0,8500000.0,8400000.0,2200000.0,4700000.0,6300000.0,11000000.0,1000000.0,1900000.0,2900000.0,7300000.0,1500000.0,3600000.0,6000000.0,4300000.0,4000000.0,8500000.0,10900000.0,1000000.0,2800000.0,4300000.0
InventoryFinishedGoods / USD,,,,,72700000.0,72700000.0,72700000.0,85600000.0,85600000.0,85600000.0,85600000.0,74400000.0,74400000.0,74400000.0,74400000.0,88800000.0,88800000.0,88800000.0,88800000.0,100200000.0,100200000.0,100200000.0,100200000.0,85700000.0,85700000.0,85700000.0,85700000.0,114100000.0,114100000.0,114100000.0,114100000.0,140400000.0,140400000.0,140400000.0,140400000.0,137600000.0,137600000.0,137600000.0,137600000.0,136800000.0,136800000.0,136800000.0,136800000.0,143400000.0,143400000.0,143400000.0,143400000.0,190200000.0,190200000.0,190200000.0,190200000.0,174400000.0,174400000.0,174400000.0,174400000.0,177700000.0,177700000.0,177700000.0,196100000.0,196100000.0,196100000.0
InventoryGross / USD,,,,,169800000.0,169800000.0,169800000.0,195100000.0,195100000.0,195100000.0,195100000.0,186400000.0,186400000.0,186400000.0,186400000.0,214700000.0,214700000.0,214700000.0,214700000.0,232200000.0,232200000.0,232200000.0,232200000.0,238700000.0,238700000.0,238700000.0,238700000.0,269500000.0,269500000.0,269500000.0,269500000.0,319200000.0,319200000.0,319200000.0,319200000.0,335300000.0,335300000.0,335300000.0,335300000.0,326800000.0,326800000.0,326800000.0,326800000.0,324400000.0,324400000.0,324400000.0,324400000.0,518500000.0,518500000.0,518500000.0,518500000.0,565700000.0,565700000.0,565700000.0,565700000.0,544500000.0,544500000.0,544500000.0,581500000.0,581500000.0,581500000.0
