fact_unit,2009-07-30,2009-11-20,2010-02-03,2010-05-03,2010-08-02,2010-11-19,2011-02-02,2011-05-05,2011-07-29,2011-11-18,2012-02-08,2012-05-02,2012-07-27,2012-11-16,2013-02-06,2013-05-01,2013-07-24,2013-11-22,2014-01-30,2014-04-24,2014-07-24,2014-11-21,2015-01-29,2015-04-30,2015-07-23,2015-11-20,2016-01-28,2016-04-25,2016-07-25,2016-11-15,2017-02-02,2017-04-21,2017-07-20,2017-11-17,2018-02-01,2018-04-27,2018-07-27,2018-11-16,2019-01-31,2019-04-26,2019-07-26,2019-11-14,2020-01-31,2020-05-04,2020-07-31,2020-11-19,2021-01-29,2021-04-29,2021-07-29,2021-11-18,2022-01-28,2022-04-28,2022-07-28,2022-11-16,2023-01-27,2023-04-27,2023-07-26,2023-11-15,2024-01-26,2024-04-24,2024-07-24,2024-11-13,2025-01-31,2025-04-30,2025-07-30,2025-11-06
AccountsPayableCurrent / USD,,159000000.0,156000000.0,156000000.0,156000000.0,156000000.0,137000000.0,137000000.0,137000000.0,137000000.0,169000000.0,169000000.0,169000000.0,169000000.0,152000000.0,152000000.0,152000000.0,152000000.0,184000000.0,184000000.0,184000000.0,184000000.0,147000000.0,147000000.0,147000000.0,147000000.0,127000000.0,127000000.0,127000000.0,127000000.0,203000000.0,203000000.0,203000000.0,203000000.0,179000000.0,179000000.0,179000000.0,179000000.0,183000000.0,183000000.0,183000000.0,183000000.0,156000000.0,156000000.0,156000000.0,156000000.0,174000000.0,174000000.0,174000000.0,174000000.0,266000000.0,266000000.0,266000000.0,266000000.0,340000000.0,340000000.0,340000000.0,340000000.0,375000000.0,375000000.0,375000000.0,375000000.0,479000000.0,479000000.0,479000000.0,479000000.0
AccountsReceivableNetCurrent / USD,342000000.0,342000000.0,444000000.0,444000000.0,444000000.0,444000000.0,476000000.0,476000000.0,476000000.0,476000000.0,560000000.0,560000000.0,560000000.0,560000000.0,723000000.0,723000000.0,723000000.0,723000000.0,761000000.0,761000000.0,761000000.0,761000000.0,822000000.0,822000000.0,822000000.0,822000000.0,847000000.0,847000000.0,847000000.0,847000000.0,1041000000.0,1041000000.0,1041000000.0,1041000000.0,1132000000.0,1132000000.0,1132000000.0,1132000000.0,1208000000.0,1208000000.0,1208000000.0,1208000000.0,1542000000.0,1542000000.0,1542000000.0,1542000000.0,1618000000.0,1618000000.0,1618000000.0,1618000000.0,1968000000.0,1968000000.0,1968000000.0,1968000000.0,2020000000.0,2020000000.0,2020000000.0,2020000000.0,2291000000.0,2291000000.0,2291000000.0,2291000000.0,2561000000.0,2561000000.0,2561000000.0,2561000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,23000000.0,,,,40000000.0,,,,63000000.0,,,,58000000.0,64000000.0,,,64000000.0,73000000.0,,,73000000.0,,,,75000000.0,,,,153000000.0,,,,243000000.0,,,,257000000.0,,,,327000000.0,,,,134000000.0,,,,325000000.0,,,,365000000.0,,,,1500000000.0,,,,577000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,304000000.0,,,,423000000.0,,468000000.0,,468000000.0,,,,171000000.0,453000000.0,453000000.0,453000000.0,453000000.0,855000000.0,855000000.0,855000000.0,855000000.0,752000000.0,,,752000000.0,,,,911000000.0,,,,1100000000.0,,,,2400000000.0,,,,2500000000.0,,,,2800000000.0,,,,2400000000.0,,,,2300000000.0,,,,1900000000.0,,,,1400000000.0
AccruedLiabilitiesCurrent / USD,,306000000.0,754000000.0,754000000.0,754000000.0,754000000.0,625000000.0,625000000.0,625000000.0,625000000.0,562000000.0,562000000.0,562000000.0,562000000.0,584000000.0,584000000.0,584000000.0,584000000.0,613000000.0,613000000.0,613000000.0,613000000.0,624000000.0,624000000.0,624000000.0,624000000.0,849000000.0,849000000.0,849000000.0,849000000.0,1128000000.0,1128000000.0,1128000000.0,1128000000.0,1129000000.0,1129000000.0,1129000000.0,1129000000.0,1160000000.0,1160000000.0,1160000000.0,1160000000.0,1625000000.0,1625000000.0,1625000000.0,1625000000.0,1840000000.0,1840000000.0,1840000000.0,1840000000.0,2334000000.0,2334000000.0,2334000000.0,2334000000.0,3726000000.0,3726000000.0,3726000000.0,3726000000.0,5015000000.0,5015000000.0,5015000000.0,5015000000.0,4909000000.0,4909000000.0,4909000000.0,4909000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,825000000.0,,,,1032000000.0,,,,1208000000.0,,,,1447000000.0,,,,1707000000.0,,,,2023000000.0,,,,2395000000.0,,,,2648000000.0,,,,2890000000.0,,,,3225000000.0,,,,3875000000.0,,,,4424000000.0,,,,4959000000.0,,,,5658000000.0,,,,5355000000.0,,,,5473000000.0
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,3000000.0,3000000.0,3000000.0,3000000.0,1000000.0,5000000.0,1000000.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,59000000.0,59000000.0,59000000.0,59000000.0,31000000.0,31000000.0,31000000.0,31000000.0,5000000.0,5000000.0,5000000.0,5000000.0,36000000.0,36000000.0,36000000.0,36000000.0,73000000.0,73000000.0,73000000.0,73000000.0,-17000000.0,-17000000.0,-17000000.0,-17000000.0,6000000.0,6000000.0,6000000.0,6000000.0,3000000.0,3000000.0,3000000.0,3000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-106000000.0,-106000000.0,-106000000.0,-106000000.0,-64000000.0,-64000000.0,-64000000.0,-64000000.0,30000000.0,30000000.0,30000000.0,30000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,66000000.0,136000000.0,136000000.0,136000000.0,136000000.0,115000000.0,115000000.0,115000000.0,115000000.0,186000000.0,186000000.0,186000000.0,186000000.0,186000000.0,186000000.0,186000000.0,186000000.0,60000000.0,60000000.0,60000000.0,60000000.0,84000000.0,84000000.0,84000000.0,84000000.0,161000000.0,161000000.0,161000000.0,161000000.0,225000000.0,225000000.0,225000000.0,225000000.0,76000000.0,76000000.0,76000000.0,76000000.0,61000000.0,61000000.0,61000000.0,61000000.0,192000000.0,192000000.0,192000000.0,192000000.0,196000000.0,196000000.0,196000000.0,196000000.0,49000000.0,49000000.0,49000000.0,49000000.0,169000000.0,169000000.0,169000000.0,169000000.0,155000000.0,155000000.0,155000000.0,155000000.0,16000000.0,16000000.0,16000000.0,16000000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,-5000000.0,-4000000.0,-4000000.0,-4000000.0,-4000000.0,1000000.0,1000000.0,1000000.0,1000000.0,-8000000.0,-8000000.0,-8000000.0,-8000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-219000000.0,-219000000.0,-219000000.0,-219000000.0,917000000.0,917000000.0,917000000.0,917000000.0,565000000.0,565000000.0,565000000.0,565000000.0,-663000000.0,-663000000.0,-663000000.0,-663000000.0,838000000.0,838000000.0,838000000.0,838000000.0,743000000.0,743000000.0,743000000.0,743000000.0,-2512000000.0,-2512000000.0,-2512000000.0,-2512000000.0,-921000000.0,-921000000.0,-921000000.0,-921000000.0,-109000000.0,-109000000.0,-109000000.0,-109000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-70000000.0,-70000000.0,-188000000.0,-188000000.0,-188000000.0,-188000000.0,-151000000.0,-151000000.0,-151000000.0,-151000000.0,-176000000.0,-176000000.0,-176000000.0,-176000000.0,-171000000.0,-171000000.0,-171000000.0,-171000000.0,21000000.0,21000000.0,21000000.0,21000000.0,-17000000.0,-17000000.0,-17000000.0,-17000000.0,-74000000.0,-74000000.0,-74000000.0,-74000000.0,-458000000.0,-458000000.0,-458000000.0,-458000000.0,878000000.0,878000000.0,878000000.0,878000000.0,547000000.0,547000000.0,547000000.0,547000000.0,-650000000.0,-650000000.0,-650000000.0,-650000000.0,354000000.0,354000000.0,354000000.0,354000000.0,436000000.0,436000000.0,436000000.0,436000000.0,-2369000000.0,-2369000000.0,-2369000000.0,-2369000000.0,-1317000000.0,-1317000000.0,-1317000000.0,-1317000000.0,-308000000.0,-308000000.0,-308000000.0,-308000000.0
