fact_unit,2010-07-30,2010-10-29,2011-02-25,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-04-27,2012-07-31,2012-10-26,2013-02-22,2013-04-26,2013-07-30,2013-10-30,2014-02-21,2014-04-25,2014-07-29,2014-10-30,2015-02-24,2015-04-24,2015-07-30,2015-10-23,2016-02-23,2016-04-29,2016-07-28,2016-10-28,2017-02-23,2017-04-28,2017-07-28,2017-10-27,2018-02-23,2018-04-27,2018-05-04,2018-07-27,2018-10-29,2019-02-22,2019-04-26,2019-07-26,2019-11-01,2020-03-02,2020-05-01,2020-07-28,2020-10-29,2021-02-23,2021-05-03,2021-08-03,2021-10-28,2022-02-25,2022-05-02,2022-07-29,2022-11-04,2023-02-24,2023-04-28,2023-07-27,2023-10-27,2024-02-23,2024-04-26,2024-07-26,2024-10-25,2025-02-21,2025-04-25,2025-07-24,2025-10-24
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,106986000.0,,,,189665000.0,,,,,283499000.0,,,,274511000.0,,,,230331000.0,,,,185849000.0,,,,216615000.0,,,,330764000.0,,,,231248000.0,,,
AccountsPayableTradeCurrent / USD,191347000.0,191347000.0,191347000.0,192103000.0,192103000.0,192103000.0,192103000.0,251625000.0,251625000.0,251625000.0,251625000.0,266722000.0,266722000.0,266722000.0,266722000.0,305465000.0,305465000.0,305465000.0,305465000.0,325838000.0,325838000.0,325838000.0,325838000.0,340332000.0,340332000.0,340332000.0,340332000.0,384308000.0,384308000.0,384308000.0,384308000.0,598594000.0,598594000.0,598594000.0,598594000.0,598594000.0,709736000.0,709736000.0,709736000.0,709736000.0,602601000.0,602601000.0,602601000.0,602601000.0,587510000.0,587510000.0,587510000.0,587510000.0,772736000.0,772736000.0,772736000.0,772736000.0,798776000.0,798776000.0,798776000.0,798776000.0,737364000.0,737364000.0,737364000.0,737364000.0,645925000.0,645925000.0,645925000.0
AccountsReceivableNetCurrent / USD,310339000.0,310339000.0,310339000.0,351187000.0,351187000.0,351187000.0,351187000.0,411479000.0,411479000.0,411479000.0,411479000.0,466011000.0,466011000.0,466011000.0,466011000.0,568519000.0,568519000.0,568519000.0,568519000.0,653795000.0,653795000.0,653795000.0,653795000.0,654542000.0,654542000.0,654542000.0,624294000.0,745288000.0,745288000.0,745288000.0,745288000.0,920767000.0,920767000.0,920767000.0,920767000.0,920767000.0,1051698000.0,1051698000.0,1051698000.0,1051698000.0,1011829000.0,1011829000.0,1011829000.0,1011829000.0,1124403000.0,1124403000.0,1124403000.0,1124403000.0,1506619000.0,1506619000.0,1506619000.0,1506619000.0,1528075000.0,1528075000.0,1528075000.0,1528075000.0,1334912000.0,1334912000.0,1334912000.0,1334912000.0,1224166000.0,1224166000.0,1224166000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,748276000.0,748276000.0,748276000.0,858852000.0,858852000.0,858852000.0,858852000.0,931273000.0,931273000.0,931273000.0,931273000.0,1019232000.0,1019232000.0,1019232000.0,1019232000.0,1147610000.0,1147610000.0,1147610000.0,1147610000.0,1237225000.0,1237225000.0,1237225000.0,1237225000.0,1318122000.0,1318122000.0,1318122000.0,1318122000.0,1440124000.0,1440124000.0,1440124000.0,1440124000.0,1687133000.0,1687133000.0,1687133000.0,1687133000.0,1687133000.0,1884132000.0,1884132000.0,1884132000.0,1884132000.0,2019940000.0,2019940000.0,2019940000.0,2019940000.0,2219816000.0,2219816000.0,2219816000.0,2219816000.0,2612661000.0,2612661000.0,2612661000.0,2612661000.0,3019663000.0,3019663000.0,3019663000.0,3019663000.0,2993959000.0,2993959000.0,2993959000.0,2993959000.0,3419129000.0,3419129000.0,3419129000.0
AcquiredFiniteLivedIntangibleAssetResidualValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,
AdditionalPaidInCapital / USD,,,176009000.0,,,,180986000.0,,,,192470000.0,,,,207073000.0,,,,226595000.0,,,,247641000.0,,,,268728000.0,,,,293087000.0,,,,,310811000.0,,,,340457000.0,,,,374049000.0,,,,408244000.0,,,,448217000.0,,,,499897000.0,,,,549132000.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,35333000.0,,,,37228000.0,,,,,40625000.0,12036000.0,26001000.0,37184000.0,38291000.0,13571000.0,28304000.0,42154000.0,47369000.0,18063000.0,34065000.0,48658000.0,53324000.0,14967000.0,31466000.0,47411000.0,60698000.0,19141000.0,39584000.0,59737000.0,61505000.0,19248000.0,39845000.0,60518000.0,77535000.0,18409000.0,37564000.0,57376000.0
AllowanceForDoubtfulAccountsReceivableRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000.0,,,,5600000.0,,,,2600000.0,,,,9000000.0,,,,9000000.0,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,3400000.0,3600000.0,3900000.0,500000.0,100000.0,,,4200000.0,,,,3500000.0,,,,6700000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,1000000.0,,,,,1000000.0,2200000.0,4300000.0,6500000.0,4200000.0,,,,8600000.0,,,,12400000.0,3700000.0,7200000.0,10700000.0,13800000.0,,,13400000.0,14300000.0,,,,18200000.0,,,
Assets / USD,1856914000.0,1856914000.0,1856914000.0,1961660000.0,1961660000.0,1961660000.0,1961660000.0,2267332000.0,2267332000.0,2267332000.0,1962000000.0,2464641000.0,2464641000.0,2464641000.0,2267000000.0,2819404000.0,2819404000.0,2819404000.0,2465000000.0,3397117000.0,3397117000.0,3397117000.0,2819000000.0,3629544000.0,3629544000.0,3629544000.0,3374000000.0,3828988000.0,3828988000.0,3828988000.0,3950727000.0,4465349000.0,4465349000.0,4465349000.0,4465349000.0,4465349000.0,5091647000.0,5091647000.0,5091647000.0,5091647000.0,5470854000.0,5470854000.0,5470854000.0,5470854000.0,5928348000.0,5928348000.0,5928348000.0,5928348000.0,6794348000.0,6794348000.0,6794348000.0,6794348000.0,7786582000.0,7786582000.0,7786582000.0,7786582000.0,8538260000.0,8538260000.0,8538260000.0,7787000000.0,8312270000.0,8312270000.0,8312270000.0
AssetsCurrent / USD,392465000.0,392465000.0,392465000.0,462645000.0,462645000.0,462645000.0,462645000.0,513542000.0,513542000.0,513542000.0,513542000.0,554532000.0,554532000.0,554532000.0,554532000.0,680203000.0,680203000.0,680203000.0,680203000.0,880130000.0,880130000.0,880130000.0,861499000.0,857925000.0,857925000.0,857925000.0,857925000.0,945681000.0,945681000.0,945681000.0,1067420000.0,1338728000.0,1338728000.0,1338728000.0,1338728000.0,1338728000.0,1502981000.0,1502981000.0,1502981000.0,1502981000.0,1481299000.0,1481299000.0,1481299000.0,1481299000.0,1842117000.0,1842117000.0,1842117000.0,1842117000.0,2313369000.0,2313369000.0,2313369000.0,2313369000.0,2211778000.0,2211778000.0,2211778000.0,2211778000.0,2084912000.0,2084912000.0,2084912000.0,1961192000.0,1770983000.0,1770983000.0,1770983000.0
BuildingsAndImprovementsGross / USD,,,125023000.0,,,,126206000.0,,,,132202000.0,,,,135974000.0,,,,144439000.0,,,,153704000.0,,,,154142000.0,,,,175900000.0,,,,,202730000.0,,,,238202000.0,,,,302184000.0,,,,307869000.0,,,,318222000.0,,,,382007000.0,,,,462536000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32038000.0,25879000.0,25879000.0,35252000.0,22984000.0,13522000.0,42554000.0,56645000.0,30843000.0,53026000.0,49639000.0,47920000.0,26934000.0,49390000.0,22395000.0,22344000.0,36010000.0,25505000.0,23630000.0,50606000.0,72459000.0,12533000.0,52195000.0,90490000.0,70903000.0,60464000.0,134578000.0,130618000.0,75348000.0,107474000.0,104467000.0,91958000.0,88395000.0
CashAndCashEquivalentsAtCarryingValue / USD,2373000.0,2373000.0,14957000.0,7843000.0,7843000.0,7843000.0,2373000.0,7651000.0,7651000.0,7651000.0,7843000.0,5450000.0,5450000.0,5450000.0,7651000.0,5589000.0,5589000.0,5589000.0,5450000.0,5831000.0,5831000.0,5831000.0,5589000.0,5961000.0,5961000.0,5961000.0,5831000.0,5566000.0,5566000.0,5566000.0,5961000.0,6377000.0,6377000.0,6377000.0,6377000.0,5566000.0,14612000.0,14612000.0,14612000.0,6377000.0,7600000.0,7600000.0,7600000.0,14612000.0,35000000.0,35000000.0,35000000.0,7600000.0,355549000.0,355549000.0,355549000.0,35000000.0,51927000.0,51927000.0,51927000.0,51927000.0,53344000.0,53344000.0,53344000.0,53344000.0,46983000.0,46983000.0,46983000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355549000.0,355549000.0,355549000.0,313302000.0,51927000.0,51927000.0,51927000.0,355549000.0,53344000.0,53344000.0,53344000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67532000.0,-7012000.0,13454000.0,239654000.0,283549000.0,27400000.0,239668000.0,257616000.0,216293000.0,278302000.0,-211020000.0,-231708000.0,-271215000.0,42247000.0,677000.0,244002000.0,23271000.0,-303622000.0,10841000.0,161000.0,66658000.0
