fact_unit,2010-10-01,2011-01-31,2011-05-06,2011-08-05,2011-11-04,2012-02-29,2012-05-04,2012-08-03,2012-11-06,2013-03-01,2013-05-10,2013-08-02,2013-11-01,2014-02-28,2014-05-02,2014-08-06,2014-10-30,2015-02-27,2015-03-02,2015-05-01,2015-07-31,2015-10-30,2016-02-26,2016-04-29,2016-07-29,2016-10-28,2017-02-24,2017-05-05,2017-08-04,2017-11-03,2018-02-26,2018-05-04,2018-08-03,2018-11-02,2019-02-22,2019-05-03,2019-08-01,2019-10-31,2020-02-18,2020-04-29,2020-07-29,2020-10-28,2021-02-12,2021-04-28,2021-07-27,2021-10-26,2022-02-11,2022-04-26,2022-07-26,2022-10-25,2023-02-10,2023-04-25,2023-07-25,2023-10-31,2024-02-09,2024-04-23,2024-07-23,2024-10-31,2025-02-07,2025-04-22,2025-07-22,2025-10-28
AccountsPayableCurrent / USD,1878000.0,1878000.0,2162000.0,2162000.0,2162000.0,213000.0,239000.0,239000.0,239000.0,239000.0,2985000.0,2985000.0,2985000.0,2985000.0,1198000.0,1198000.0,1198000.0,1198000.0,1198000.0,2835000.0,2835000.0,2835000.0,2835000.0,2512000.0,2512000.0,2512000.0,2512000.0,568000.0,568000.0,568000.0,568000.0,1612000.0,1612000.0,1612000.0,1612000.0,3892000.0,3892000.0,3892000.0,3892000.0,6498000.0,6498000.0,6498000.0,6498000.0,14253000.0,14253000.0,14253000.0,14253000.0,13448000.0,13448000.0,13448000.0,13448000.0,15039000.0,15039000.0,15039000.0,15039000.0,9812000.0,9812000.0,9812000.0,9812000.0,14517000.0,14517000.0,14517000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327597000.0,327597000.0,327597000.0,327597000.0,473433000.0,473433000.0,473433000.0,473400000.0,473433000.0,473433000.0,473433000.0,473433000.0,499268000.0,499268000.0,499268000.0,499268000.0,558569000.0,558569000.0,558569000.0,,664511000.0,664511000.0,664511000.0,664511000.0,663236000.0,663236000.0,663236000.0,663236000.0,839555000.0,839555000.0,839555000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755000.0,,,,14828000.0,14828000.0,14828000.0,14828000.0,16253000.0,16253000.0,16253000.0,16253000.0,14210000.0,14210000.0,14210000.0,14210000.0,26195000.0,26195000.0,26195000.0,26195000.0,59635000.0,59635000.0,59635000.0,59635000.0,8058000.0,8058000.0,8058000.0,8058000.0,24709000.0,24709000.0,24709000.0,24709000.0,37989000.0,37989000.0,37989000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,26498000.0,26498000.0,41573000.0,41573000.0,41573000.0,44908000.0,60088000.0,60088000.0,60088000.0,60088000.0,59078000.0,59078000.0,59078000.0,59078000.0,75371000.0,75371000.0,75371000.0,75371000.0,75371000.0,92808000.0,92808000.0,92808000.0,92808000.0,114680000.0,114680000.0,114680000.0,114680000.0,136841000.0,136841000.0,136841000.0,136841000.0,171280000.0,171280000.0,171280000.0,171280000.0,185505000.0,185505000.0,185505000.0,185505000.0,168570000.0,168570000.0,168570000.0,168570000.0,181149000.0,181149000.0,181149000.0,181149000.0,186043000.0,186043000.0,186043000.0,186043000.0,198348000.0,198348000.0,198348000.0,198348000.0,211736000.0,211736000.0,211736000.0,211736000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-7590000.0,-7590000.0,-1966000.0,-1966000.0,-1966000.0,-843000.0,-5094000.0,-5094000.0,-5094000.0,-5094000.0,-2796000.0,-2796000.0,-2796000.0,-2796000.0,-650000.0,-650000.0,-650000.0,-650000.0,-650000.0,-24971000.0,-24971000.0,-24971000.0,-24971000.0,-35745000.0,-35745000.0,-35745000.0,-35745000.0,-60735000.0,-60735000.0,-60735000.0,-60735000.0,-48347000.0,-48347000.0,-48347000.0,-48347000.0,-58399000.0,-58399000.0,-58399000.0,-58399000.0,-62579000.0,-62579000.0,-62579000.0,-62579000.0,-58859000.0,-58859000.0,-58859000.0,-58859000.0,-58795000.0,-58795000.0,-58795000.0,-58795000.0,-60211000.0,-60211000.0,-60211000.0,-60211000.0,-61352000.0,-61352000.0,-61352000.0,-61352000.0,-71040000.0,-71040000.0,-71040000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,1073157000.0,1073157000.0,1022221000.0,1022221000.0,1022221000.0,1022221000.0,1173183000.0,1173183000.0,1173183000.0,1173183000.0,1225565000.0,1225565000.0,1225565000.0,1225565000.0,1264849000.0,1264849000.0,1264849000.0,1264849000.0,1306428000.0,1306428000.0,1306428000.0,1306428000.0,1351031000.0,1351031000.0,1351031000.0,1351031000.0,1402537000.0,1402537000.0,1402537000.0,1402537000.0,1457623000.0,1457623000.0,1457623000.0,1457623000.0,1515874000.0,1515874000.0,1515874000.0,1515874000.0,1587670000.0,1587670000.0,1587670000.0,1587670000.0,1683693000.0,1683693000.0,1683693000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22932000.0,22932000.0,22932000.0,,182385000.0,182385000.0,182385000.0,,47195000.0,47195000.0,47195000.0,189994000.0,52814000.0,52814000.0,52814000.0,51176000.0,105000000.0,105000000.0,105000000.0,58794000.0,43960000.0,43960000.0,43960000.0,112681000.0,69991000.0,69991000.0,69991000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,26127000.0,,,2500000.0,34302000.0,,,,31741000.0,,,,24981000.0,,,,24997000.0,24997000.0,,,,24552000.0,,,,26553000.0,,,,25963000.0,,,,39648000.0,11123000.0,11123000.0,11123000.0,36572000.0,9590000.0,9590000.0,9590000.0,40838000.0,15333000.0,15333000.0,15333000.0,41138000.0,18842000.0,18842000.0,18842000.0,51320000.0,22754000.0,22754000.0,22754000.0,54958000.0,20988000.0,20988000.0,20988000.0,58089000.0,34894000.0,34894000.0,34894000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,22771000.0,,,,25616000.0,,,,27476000.0,,,,32525000.0,,,,37921000.0,,,,40563000.0,,,,44090000.0,,,,55617000.0,,,,58488000.0,,,,58043000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,847000.0,847000.0,1013000.0,1013000.0,1013000.0,877000.0,857000.0,857000.0,857000.0,857000.0,964000.0,964000.0,964000.0,877000.0,1280000.0,1280000.0,1280000.0,857000.0,857000.0,857000.0,857000.0,857000.0,964000.0,1117000.0,1117000.0,1117000.0,1280000.0,1035000.0,1035000.0,1035000.0,857000.0,1700000.0,1700000.0,1700000.0,1117000.0,1027000.0,1027000.0,1027000.0,1035000.0,1027000.0,1027000.0,1027000.0,1700000.0,1715000.0,1715000.0,1715000.0,1027000.0,1583000.0,1583000.0,1583000.0,1715000.0,2337000.0,2337000.0,2337000.0,1583000.0,2652000.0,2652000.0,2652000.0,2337000.0,3968000.0,3968000.0,3968000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,296000.0,296000.0,,,,560000.0,,,,875000.0,,,,680000.0,,,,1093000.0,,,,757000.0,336000.0,336000.0,336000.0,449000.0,1844000.0,1844000.0,,336000.0,456000.0,456000.0,456000.0,1844000.0,595000.0,595000.0,595000.0,456000.0,880000.0,880000.0,880000.0,595000.0,2674000.0,2674000.0,2674000.0
AmortizationOfFinancingCosts / USD,1074000.0,1432000.0,358000.0,3429000.0,6610000.0,1432000.0,1847000.0,3127000.0,4405000.0,8090000.0,1268000.0,16599000.0,17099000.0,5776000.0,762000.0,1474000.0,2179000.0,18065000.0,18065000.0,445000.0,888000.0,1328000.0,3348000.0,446000.0,893000.0,1427000.0,7748000.0,709000.0,1417000.0,2219000.0,2135000.0,849000.0,1698000.0,2547000.0,3068000.0,849000.0,1744000.0,2730000.0,3396000.0,986000.0,1970000.0,2956000.0,3715000.0,1089000.0,2231000.0,3338000.0,4073000.0,1107000.0,2340000.0,3658000.0,4445000.0,1403000.0,2607000.0,3868000.0,4923000.0,1264000.0,2526000.0,3791000.0,5132000.0,1280000.0,2567000.0,3856000.0
AmortizationOfIntangibleAssets / USD,19286000.0,28500000.0,4278000.0,8555000.0,24905000.0,25554000.0,16692000.0,33115000.0,49537000.0,41599000.0,15959000.0,31918000.0,47877000.0,65805000.0,11166000.0,22388000.0,33581000.0,50017000.0,50017000.0,11270000.0,22712000.0,34286000.0,44798000.0,11702000.0,23397000.0,35107000.0,45877000.0,11840000.0,23783000.0,35535000.0,46910000.0,11251000.0,22373000.0,32987000.0,47033000.0,11338000.0,30875000.0,42556000.0,44547000.0,11793000.0,23806000.0,36167000.0,54189000.0,13776000.0,27838000.0,42171000.0,49410000.0,15068000.0,45464000.0,59569000.0,56941000.0,21720000.0,43899000.0,67274000.0,80592000.0,24667000.0,50821000.0,77543000.0,91079000.0,38604000.0,79377000.0,121316000.0
Assets / USD,1200269000.0,1200269000.0,3023166000.0,3023166000.0,3023166000.0,3057481000.0,3092996000.0,3092996000.0,3092996000.0,3092996000.0,3019639000.0,3019639000.0,3019639000.0,3019639000.0,3134537000.0,3136115000.0,3136115000.0,3136115000.0,3136115000.0,2894175000.0,2894175000.0,2882533000.0,2882533000.0,3146987000.0,3146987000.0,3146987000.0,3146987000.0,3082578000.0,3082578000.0,3082578000.0,3082578000.0,3275668000.0,3275668000.0,3275668000.0,3275668000.0,3387952000.0,3387952000.0,3387952000.0,3387952000.0,4204439000.0,4204439000.0,4204439000.0,4204439000.0,4198647000.0,4198647000.0,4198647000.0,4198647000.0,5506703000.0,5506703000.0,5506703000.0,5506703000.0,4997535000.0,4997535000.0,4997535000.0,4997535000.0,5518219000.0,5518219000.0,5518219000.0,5518219000.0,5445439000.0,5445439000.0,5445439000.0
AssetsCurrent / USD,602484000.0,602484000.0,536283000.0,536283000.0,536283000.0,574962000.0,677943000.0,677943000.0,677943000.0,677943000.0,514835000.0,514835000.0,514835000.0,514835000.0,637035000.0,624270000.0,624270000.0,624270000.0,624270000.0,770632000.0,770632000.0,769458000.0,769458000.0,1063271000.0,1063271000.0,1063271000.0,1063271000.0,1055670000.0,1055670000.0,1055670000.0,1055670000.0,1267129000.0,1267129000.0,1267129000.0,1267129000.0,1435089000.0,1435089000.0,1435089000.0,1435089000.0,2081777000.0,2081777000.0,2081777000.0,2081777000.0,1925598000.0,1925598000.0,1925598000.0,1925598000.0,2143410000.0,2143410000.0,2143410000.0,2143410000.0,1747974000.0,1747974000.0,1747974000.0,1747974000.0,1418153000.0,1418153000.0,1418153000.0,1418153000.0,1344021000.0,1344021000.0,1344021000.0
BusinessCombinationContingentConsiderationLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27700000.0,28200000.0,28600000.0,29100000.0,15700000.0,16000000.0
BusinessCombinationContingentConsiderationLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400000.0,9600000.0,9400000.0,9500000.0
BusinessCombinationContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200000.0,19500000.0,6300000.0,6500000.0
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,2842000.0,14576000.0,3929000.0,3396000.0,12970000.0,5731000.0,7619000.0,6731000.0,5077000.0,6042000.0,5093000.0,3644000.0,2944000.0,3765000.0,3501000.0,4422000.0,3101000.0,2979000.0,3777000.0,4588000.0,2848000.0,3638000.0,4189000.0,2999000.0,4987000.0,5092000.0,3281000.0,3690000.0,3687000.0,4393000.0,4821000.0,3061000.0,6118000.0,4928000.0,1926000.0,3498000.0,5156000.0,5567000.0,4734000.0,1849000.0,2668000.0,6809000.0,3153000.0
CashAndCashEquivalentsAtCarryingValue / USD,268077000.0,33818000.0,176024000.0,176024000.0,176024000.0,268077000.0,269423000.0,269423000.0,269423000.0,176024000.0,252211000.0,252211000.0,252211000.0,269423000.0,183309000.0,183309000.0,183309000.0,252211000.0,252211000.0,260450000.0,358434000.0,358434000.0,183309000.0,508799000.0,508799000.0,508799000.0,358434000.0,777706000.0,777706000.0,777706000.0,508799000.0,791834000.0,791834000.0,791834000.0,889502000.0,904176000.0,904176000.0,904176000.0,904176000.0,1506567000.0,1506567000.0,1506567000.0,1506567000.0,1300521000.0,1300521000.0,1300521000.0,1300521000.0,1421449000.0,1421449000.0,1421449000.0,1421449000.0,993564000.0,993564000.0,993564000.0,993564000.0,461693000.0,461693000.0,461693000.0,461693000.0,409351000.0,409351000.0,409351000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506567000.0,1421449000.0,1421449000.0,1421449000.0,1300521000.0,993564000.0,993564000.0,993564000.0,1421449000.0,461693000.0,461693000.0,461693000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128000.0,-39674000.0,478094000.0,508896000.0,97668000.0,-261395000.0,-133059000.0,-23026000.0,14674000.0,-439711000.0,-121590000.0,-203709000.0,602391000.0,446626000.0,671481000.0,-15857000.0,-206046000.0,-742134000.0,-579149000.0,-554337000.0,120928000.0,87044000.0,-201235000.0,-65012000.0,-427885000.0,57622000.0,-10292000.0,39286000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.22,0.22,0.22,0.18,0.28,0.28,0.28,0.22,0.38,0.38,0.38,0.28,0.58,0.58,0.58,0.38,0.68,0.68,0.68,0.58,0.78,0.78,0.78,0.68,1.04,1.04,1.04,0.78,1.38,1.38,1.38,1.04,1.6,1.6,1.6
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,,,,750000000.0,750000000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0
CommonStockSharesIssued / shares,,,,,,,,123355622.0,123624743000.0,124033980.0,124033980.0,124033980.0,124033980.0,124033980.0,125555268.0,125555268.0,125555268.0,125555268.0,125555268.0,126637390000.0,126637390.0,126637390.0,126637390.0,128200189.0,128200189.0,128200189.0,128200189.0,128996344.0,128996344.0,128996344.0,128996344.0,129543856.0,129543856.0,129543856.0,129543856.0,130029926.0,130029926.0,130029926.0,130029926.0,132419412.0,132419412.0,132419412.0,132419412.0,132829175.0,132829175.0,132829175.0,132829175.0,133162178.0,133162178.0,133162178.0,133162178.0,133623005.0,133623005.0,133623005.0,133623005.0,133817332.0,133817332.0,133817332.0,133162178.0,134079855.0,134079855.0,134079855.0
