fact_unit,2009-08-04,2009-11-03,2010-02-12,2010-04-27,2010-08-03,2010-11-02,2011-02-15,2011-05-03,2011-08-02,2011-10-31,2012-02-14,2012-05-01,2012-07-24,2012-07-31,2012-10-30,2013-02-12,2013-05-02,2013-08-02,2013-11-04,2014-02-11,2014-05-06,2014-08-05,2014-11-04,2015-02-10,2015-05-05,2015-08-04,2015-11-03,2016-02-09,2016-05-09,2016-08-09,2016-11-01,2017-02-13,2017-05-02,2017-08-01,2017-11-02,2018-02-13,2018-05-03,2018-08-02,2018-10-31,2019-02-14,2019-05-02,2019-08-01,2019-10-31,2020-02-13,2020-05-06,2020-08-05,2020-11-03,2021-02-10,2021-05-05,2021-08-04,2021-11-03,2022-02-09,2022-05-04,2022-08-03,2022-11-02,2023-02-08,2023-04-28,2023-07-28,2023-10-30,2024-02-09,2024-04-26,2024-07-26,2024-10-25,2025-02-04,2025-04-25,2025-07-25,2025-10-24
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,,,,313806000.0,275478000.0,313806000.0,275478000.0,275478000.0,275478000.0,293994000.0,293994000.0,293994000.0,293994000.0,318427000.0,318427000.0,318427000.0,318427000.0,432934000.0,432934000.0,432934000.0,432934000.0,436239000.0,436239000.0,436239000.0,430786000.0,417360000.0,417360000.0,417360000.0,417360000.0,401738000.0,401738000.0,401738000.0,401738000.0,391583000.0,391583000.0,391583000.0,391583000.0,540924000.0,540924000.0,540924000.0,457532000.0,763391000.0,763391000.0,760617000.0,760617000.0,755384000.0,755384000.0,755384000.0,755384000.0,772485000.0,772485000.0,772485000.0,772485000.0,657196000.0,657196000.0,657196000.0,657196000.0,725342000.0,725342000.0,725342000.0
AccountsReceivableNet / USD,34211000.0,33834000.0,33834000.0,43726000.0,43726000.0,33834000.0,43726000.0,34504000.0,34504000.0,34504000.0,34504000.0,26681000.0,34504000.0,26681000.0,26681000.0,26681000.0,34150000.0,34150000.0,34150000.0,34150000.0,27494000.0,27494000.0,27494000.0,27494000.0,36339000.0,36339000.0,36339000.0,36339000.0,48929000.0,48929000.0,48929000.0,48929000.0,45116000.0,45116000.0,45116000.0,45116000.0,40733000.0,40733000.0,40733000.0,40733000.0,48171000.0,48171000.0,48171000.0,48171000.0,59417000.0,59417000.0,59417000.0,44842000.0,42269000.0,42269000.0,42269000.0,42269000.0,48691000.0,48691000.0,48691000.0,48691000.0,53436000.0,53436000.0,53436000.0,53436000.0,55820000.0,55820000.0,55820000.0,55820000.0,76810000.0,76810000.0,76810000.0
AccumulatedDistributionsInExcessOfNetIncome / USD,130068000.0,130068000.0,130068000.0,515450000.0,515450000.0,130068000.0,515450000.0,775476000.0,775476000.0,775476000.0,775476000.0,1024274000.0,775476000.0,1024274000.0,1024274000.0,1024274000.0,1067367000.0,1067367000.0,1067367000.0,1067367000.0,1053215000.0,1053215000.0,1053215000.0,1053215000.0,1132541000.0,1132541000.0,1132541000.0,1132541000.0,2738414000.0,2738414000.0,2738414000.0,2738414000.0,3089734000.0,3089734000.0,3089734000.0,3089734000.0,3370520000.0,3370520000.0,3370520000.0,3370520000.0,2927196000.0,2927196000.0,2927196000.0,2927196000.0,3601199000.0,3601199000.0,3601199000.0,3601199000.0,3976232000.0,3976232000.0,3976232000.0,3976232000.0,4120774000.0,4120774000.0,4120774000.0,4120774000.0,4269689000.0,4269689000.0,4269689000.0,4269689000.0,4621861000.0,4621861000.0,4621861000.0,4621861000.0,5174279000.0,5174279000.0,5174279000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,2342000.0,2342000.0,2342000.0,2299000.0,2299000.0,2299000.0,2299000.0,2794000.0,2299000.0,2794000.0,2794000.0,2794000.0,3150000.0,3150000.0,3150000.0,3150000.0,2910000.0,2910000.0,2910000.0,2910000.0,3537000.0,3537000.0,3537000.0,3537000.0,3411000.0,3411000.0,3411000.0,3411000.0,3129000.0,3129000.0,3129000.0,3183000.0,3119000.0,3119000.0,3119000.0,3119000.0,2558000.0,2558000.0,2558000.0,2558000.0,3148000.0,3148000.0,3148000.0,3148000.0,3604000.0,3604000.0,3604000.0,3604000.0,3147000.0,3147000.0,3147000.0,3147000.0,2011000.0,2011000.0,2011000.0,2011000.0,1874000.0,1874000.0,1874000.0,1874000.0,1889000.0,1889000.0,1889000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-81162000.0,-81162000.0,-81162000.0,-2134000.0,-2134000.0,-81162000.0,-2134000.0,-13237000.0,-13237000.0,-13237000.0,-13237000.0,-19582000.0,-13237000.0,-19582000.0,-19582000.0,-19582000.0,-14653000.0,-14653000.0,-14653000.0,-14653000.0,-14487000.0,-14487000.0,-14487000.0,-14487000.0,-23895000.0,-23895000.0,-23895000.0,-23895000.0,-30470000.0,-30470000.0,-30470000.0,-30470000.0,-29642000.0,-29642000.0,-29642000.0,-29642000.0,-24024000.0,-24024000.0,-24024000.0,-24024000.0,-4708000.0,-4708000.0,-4708000.0,-4708000.0,-2857000.0,-2857000.0,-2857000.0,-2857000.0,-3685000.0,-3685000.0,-3685000.0,-3685000.0,-3147000.0,-3147000.0,-3147000.0,-3147000.0,28134000.0,28134000.0,28134000.0,28134000.0,19371000.0,19371000.0,19371000.0,19371000.0,28818000.0,28818000.0,28818000.0
AdditionalPaidInCapital / USD,4873727000.0,4873727000.0,4873727000.0,5719400000.0,5719400000.0,4873727000.0,5719400000.0,8089982000.0,8089982000.0,8089982000.0,8089982000.0,9383536000.0,8089982000.0,9383536000.0,9383536000.0,9383536000.0,11180066000.0,11180066000.0,11180066000.0,11180066000.0,11334041000.0,11334041000.0,11334041000.0,11334041000.0,11431987000.0,11431987000.0,11431987000.0,11431987000.0,11647039000.0,11647039000.0,11647039000.0,11647039000.0,8198890000.0,8198890000.0,8198890000.0,8198890000.0,8226113000.0,8226113000.0,8226113000.0,8226113000.0,8398847000.0,8398847000.0,8398847000.0,8398847000.0,9183892000.0,9183892000.0,9183892000.0,9183892000.0,10229857000.0,10229857000.0,10175235000.0,10175235000.0,10100294000.0,10100294000.0,10100294000.0,10100294000.0,10349614000.0,10349614000.0,10349614000.0,10349614000.0,10405780000.0,10405780000.0,10405780000.0,10405780000.0,12847252000.0,12847252000.0,12847252000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,7537000.0,11068000.0,11408000.0,3506000.0,7537000.0,11408000.0,13765000.0,3506000.0,7688000.0,11306000.0,14388000.0,5102000.0,14388000.0,10205000.0,15286000.0,14924000.0,5373000.0,11407000.0,16947000.0,20034000.0,5430000.0,11638000.0,33833000.0,23277000.0,4890000.0,11006000.0,16467000.0,39980000.0,6165000.0,15724000.0,21068000.0,21885000.0,5345000.0,9505000.0,19307000.0,26127000.0,3765000.0,7092000.0,10865000.0,22884000.0,5919000.0,10218000.0,13098000.0,14258000.0,4111000.0,10358000.0,14529000.0,16563000.0,4832000.0,10658000.0,15817000.0,18162000.0,5413000.0,11557000.0,17224000.0,20534000.0,6144000.0,12865000.0,18895000.0,22851000.0,4565000.0,9959000.0,14313000.0,31412000.0,5219000.0,10509000.0,15286000.0
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,13000000.0,,,,18000000.0,,,,11000000.0,,,,8000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,13800000.0,,,,,,,,,,,,,,,,,,,,,,,,,22000000.0,,,,26000000.0,,,,23000000.0,,,,14000000.0,,,,15000000.0,,,,18000000.0,,,,21000000.0,,,,23000000.0,,,,32000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387000.0,,,,3994000.0,1870000.0,1870000.0,1870000.0,1870000.0,2399000.0,2399000.0,2399000.0,2399000.0,2282000.0,2282000.0,2282000.0,2282000.0,2243000.0,2243000.0,2243000.0
