fact_unit,2009-11-03,2010-02-04,2010-05-05,2010-08-26,2010-11-08,2011-02-08,2011-05-10,2011-08-26,2011-11-09,2012-02-08,2012-05-09,2012-08-24,2012-11-02,2013-02-06,2013-05-07,2013-08-29,2013-11-04,2014-02-07,2014-05-06,2014-08-22,2014-10-31,2015-02-06,2015-05-08,2015-08-26,2015-11-03,2016-02-03,2016-05-05,2016-08-26,2016-11-01,2017-02-07,2017-05-09,2017-08-25,2017-11-08,2018-02-08,2018-05-02,2018-08-24,2018-11-07,2019-02-07,2019-05-09,2019-08-23,2019-11-06,2020-02-05,2020-05-06,2020-08-26,2020-11-06,2021-02-05,2021-05-06,2021-08-25,2021-11-05,2022-02-04,2022-05-06,2022-08-24,2022-11-04,2023-02-07,2023-05-05,2023-08-24,2023-11-07,2024-02-06,2024-05-03,2024-08-22,2024-11-05,2025-01-31,2025-05-06,2025-08-22,2025-11-07
AmortizationOfDeferredCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215681000.0,,,,199752000.0,,,,284632000.0,,,,325447000.0,,,,314450000.0,,,,501000000.0,140000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,27298000.0,55961000.0,88431000.0,107701000.0,30477000.0,60029000.0,89155000.0,107086000.0,28287000.0,55447000.0,81754000.0,118516000.0,27472000.0,55024000.0,81590000.0,118782000.0,26083000.0,52130000.0,87724000.0,109887000.0,54469000.0,110746000.0,167317000.0,108019000.0,53489000.0,105090000.0,156527000.0,145128000.0,51106000.0,128174000.0,203895000.0,221494000.0,81703000.0,162940000.0,244193000.0,205164000.0,82000000.0,163000000.0,244000000.0,285000000.0,80000000.0,159000000.0,237000000.0,325000000.0,87000000.0,229000000.0,374000000.0,314000000.0,156000000.0,298000000.0,439000000.0,501000000.0,140000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,1100000.0,10031236.0,9729440.0,9347826.0,6.4,4566836.0,2993100.0,2046685.0,9000000.0,435146.0,753316.0,764508000.0,1600000.0,472055000.0,917305.0,1160648.0,700000.0,764218.0,1188562.0,1265717.0,1300000.0,873214.0,1004789.0,1067506.0,1200000.0,2350730.0,3534042.0,3062752.0,1100000.0,2328216.0,1860081.0,1608245.0,3100000.0,603884.0,706512.0,471008.0,1400000.0,732095.0,836099.0,925721.0,500000.0,1097639.0,767692.0,516067.0,900000.0,530438.0,636032.0,589364.0,600000.0,165732.0,330977.0,384955.0,400000.0,887307.0,983648.0,1011006.0,400000.0,172255.0,344226.0,400506.0,1000000.0,200000.0
Assets / USD,9855902000.0,9855902000.0,9855902000.0,10386854000.0,9910382000.0,9910382000.0,9910382000.0,9855902000.0,10886805000.0,10886805000.0,10886805000.0,9910382000.0,11170282000.0,11170282000.0,11170282000.0,10886805000.0,12540898000.0,12540898000.0,12540898000.0,11170282000.0,13274362000.0,13274362000.0,13274362000.0,12540898000.0,12295037000.0,12295037000.0,12295037000.0,13259815000.0,12034142000.0,12034142000.0,12034142000.0,12254279000.0,15489904000.0,15489904000.0,15489904000.0,12034142000.0,15320087000.0,15320087000.0,15320087000.0,15489904000.0,17576690000.0,17576690000.0,17576690000.0,15320087000.0,19738189000.0,19738189000.0,19738189000.0,17732028000.0,20341200000.0,20341200000.0,20341200000.0,19887753000.0,25943943000.0,25943943000.0,25943943000.0,20341200000.0,29964472000.0,29964472000.0,29964472000.0,25943943000.0,29297842000.0,29297842000.0,29297842000.0,29964000000.0,29494000000.0
AssetsCurrent / USD,3123781000.0,3123781000.0,3123781000.0,3123781000.0,3588796000.0,3588796000.0,3588796000.0,3588796000.0,4305256000.0,4305256000.0,4305256000.0,4305256000.0,4498114000.0,4498114000.0,4498114000.0,4498114000.0,5531186000.0,5531186000.0,5531186000.0,5531186000.0,6071580000.0,6071580000.0,6071580000.0,6071580000.0,5583092000.0,5583092000.0,5583092000.0,5440945000.0,5207787000.0,5207787000.0,5207787000.0,5207787000.0,4779718000.0,4779718000.0,4779718000.0,4779718000.0,5085238000.0,5085238000.0,5085238000.0,5085238000.0,7673086000.0,7673086000.0,7673086000.0,7673086000.0,4885204000.0,4885204000.0,4885204000.0,5034768000.0,5616750000.0,5616750000.0,5616750000.0,5616750000.0,12046644000.0,12046644000.0,12046644000.0,12046644000.0,6834229000.0,6834229000.0,6834229000.0,6834229000.0,6798624000.0,6798624000.0,6798624000.0,6799000000.0,6950000000.0
CashAndCashEquivalentsAtCarryingValue / USD,326048000.0,326048000.0,326048000.0,172706000.0,187611000.0,187611000.0,187611000.0,326048000.0,575526000.0,575526000.0,575526000.0,187611000.0,657466000.0,657466000.0,657466000.0,575526000.0,838317000.0,838317000.0,838317000.0,657466000.0,1781412000.0,1781412000.0,1781412000.0,838317000.0,1613555000.0,1613555000.0,1613555000.0,1781412000.0,1180584000.0,1180584000.0,1180584000.0,1613555000.0,1221653000.0,1221653000.0,1221653000.0,1180584000.0,884886000.0,884886000.0,822137000.0,822137000.0,3219767000.0,3219767000.0,3219767000.0,3219767000.0,685514000.0,685514000.0,685514000.0,685514000.0,733117000.0,733117000.0,733117000.0,733117000.0,535799000.0,535799000.0,535799000.0,535799000.0,475182000.0,475182000.0,475182000.0,475182000.0,422027000.0,422027000.0,422027000.0,422000000.0,467000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884886000.0,1221653000.0,822137000.0,822137000.0,822137000.0,884886000.0,3219767000.0,3219767000.0,3219767000.0,822137000.0,685514000.0,685514000.0,685514000.0,3219767000.0,733117000.0,733117000.0,733117000.0,685514000.0,6647876000.0,6647876000.0,6647876000.0,733117000.0,475182000.0,475182000.0,475182000.0,6648000000.0,422000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204643000.0,-336767000.0,129985000.0,225248000.0,276592000.0,-62749000.0,407626000.0,-2271412000.0,-2522150000.0,2397630000.0,56880000.0,-120780000.0,-195914000.0,-2534253000.0,-39535000.0,2203748000.0,2222040000.0,47603000.0,-6145569000.0,-5891821000.0,-6113045000.0,5914759000.0,-26256000.0,-92367000.0,-69698000.0,-6173000000.0,-51000000.0
CommercialPaper / USD,,,,354500000.0,,,,0.0,,,,,,,,1331445000.0,,,,1331445000.0,,,,816100000.0,,,,0.0,,,,303700000.0,,,,534200000.0,,,,533800000.0,,586000000.0,586000000.0,586000000.0,,,,723500000.0,0.0,0.0,0.0,0.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,2100000000.0,2100000000.0,2100000000.0,2100000000.0,1800000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,0.21,,,,0.25,,,,0.25,0.37,0.74,1.13,0.27,0.41,0.82,1.25,0.37,0.45,0.9,1.38,0.41,0.48,1.11,1.74,,0.63,1.26,1.89,,0.63,1.26,1.92,,0.66,1.32,1.98,2.58,0.76,1.52,2.28,2.74,0.88,1.76,2.64,3.16,0.88,1.76,2.64,3.52,1.03,2.06,3.09,3.67,1.33,2.66,3.99,4.42,1.48,,,,
CommonStockDividendsPerShareDeclared / USD/shares,0.25,0.5,0.75,,0.25,0.5,0.75,,0.27,0.56,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,4.44,5.47,1.63
CommonStockParOrStatedValuePerShare / USD/shares,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
CommonStockSharesAuthorized / shares,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0
CommonStockSharesIssued / shares,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181046128.0,181000000.0,181000000.0
CommonStockValue / USD,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,90523000.0,91000000.0,91000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,,24482000.0,223423000.0,701686000.0,1806701000.0,373922000.0,649463000.0,817327000.0,186913000.0,429243000.0,732283000.0,1000766000.0,1256494000.0,5021000.0,80476000.0,17960000.0,1325383000.0,111791000.0,231851000.0,578124000.0,97020000.0,252422000.0,268055000.0,625039000.0,317693000.0,385098000.0,498032000.0,982711000.0,1286973000.0,364548000.0,656771000.0,1134601000.0,1221919000.0,267352000.0,656688000.0,774211000.0,1230288000.0,490206000.0,1196523000.0,1643892000.0,702143000.0,412394000.0,860391000.0,1222241000.0,2738248000.0,87272000.0,846620000.0,1528550000.0,1339134000.0,428752000.0,1384334000.0,1943750000.0,2333000000.0,1046000000.0
ConstructionInProgressGross / USD,,,,75111000.0,,,,45184000.0,,,,63540000.0,,,,95459000.0,,,,120506000.0,,,,80777000.0,,,,93413000.0,,,,74600000.0,,,,122068000.0,,,,128227000.0,,,,114975000.0,,,,176052000.0,,,,195563000.0,,,,204020000.0,,,,342289000.0,,,,349000000.0,
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18732000.0,21591000.0,28475000.0,24027000.0,24027000.0,24027000.0,24027000.0,24027000.0,32324000.0,32324000.0,32324000.0,32324000.0,36074000.0,36074000.0,36074000.0,36074000.0,29340000.0,29340000.0,29340000.0,29340000.0,147413000.0,147413000.0,147413000.0,147413000.0,157877000.0,157877000.0,157877000.0,158000000.0,165000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16634000.0,19263000.0,25529000.0,22726000.0,22726000.0,22726000.0,22726000.0,22726000.0,30827000.0,30827000.0,30827000.0,30827000.0,34190000.0,34190000.0,34190000.0,34190000.0,28546000.0,28546000.0,28546000.0,28546000.0,123705000.0,123705000.0,123705000.0,123705000.0,136814000.0,136814000.0,136814000.0,137000000.0,149000000.0
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098000.0,2328000.0,2946000.0,1301000.0,1301000.0,1301000.0,1301000.0,1301000.0,1497000.0,1497000.0,1497000.0,1497000.0,1884000.0,1884000.0,1884000.0,1884000.0,794000.0,794000.0,794000.0,794000.0,23708000.0,23708000.0,23708000.0,23708000.0,21063000.0,21063000.0,21063000.0,21000000.0,16000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63055000.0,65788000.0,72576000.0,65089000.0,65089000.0,65089000.0,65089000.0,65089000.0,54510000.0,54510000.0,54510000.0,54510000.0,54291000.0,54291000.0,54291000.0,54291000.0,62697000.0,62697000.0,62697000.0,62697000.0,323038000.0,323038000.0,323038000.0,323038000.0,261825000.0,261825000.0,261825000.0,262000000.0,282000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62520000.0,65320000.0,72159000.0,64668000.0,64668000.0,64668000.0,64668000.0,64668000.0,51278000.0,51278000.0,51278000.0,51278000.0,51211000.0,51211000.0,51211000.0,51211000.0,60472000.0,60472000.0,60472000.0,60472000.0,244799000.0,244799000.0,244799000.0,244799000.0,183868000.0,183868000.0,183868000.0,184000000.0,211000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535000.0,468000.0,417000.0,421000.0,421000.0,421000.0,421000.0,421000.0,3232000.0,3232000.0,3232000.0,3232000.0,3080000.0,3080000.0,3080000.0,3080000.0,2225000.0,2225000.0,2225000.0,2225000.0,78239000.0,78239000.0,78239000.0,78239000.0,77957000.0,77957000.0,77957000.0,78000000.0,71000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,20000000.0,35000000.0,37000000.0,18000000.0,22000000.0,29000000.0,33000000.0,18000000.0,27000000.0,29000000.0,33000000.0,21000000.0,30000000.0,38000000.0,44000000.0,19000000.0,29000000.0,39000000.0,47000000.0,56000000.0,113000000.0,169000000.0,178000000.0,81000000.0,125000000.0,164000000.0,165000000.0,75000000.0
CostOfGoodsAndServicesSold / USD,2337222000.0,4458672000.0,6367279000.0,9339072000.0,1800945000.0,3670426000.0,5732877000.0,8181348000.0,2137874000.0,4333602000.0,6796685000.0,7847067000.0,2414442000.0,4795764000.0,7386079000.0,9387457000.0,2477447000.0,4899419000.0,7468608000.0,9958337000.0,2476409000.0,4896380000.0,7502273000.0,10086675000.0,2459865000.0,4861449000.0,7234465000.0,10188227000.0,2200904000.0,4341528000.0,6550929000.0,9655245000.0,2106006000.0,4150490000.0,6534280000.0,8823384000.0,2523294000.0,5087743000.0,7907547000.0,9119029000.0,2594823000.0,5197162000.0,7963906000.0,10737745000.0,2479741000.0,5162506000.0,7929199000.0,10688970000.0,2386449000.0,4904614000.0,7617399000.0,10292291000.0,2504382000.0,5071977000.0,7781384000.0,9604522000.0,2795456000.0,6032268000.0,9373032000.0,10550309000.0,3097349000.0,6199311000.0,9478961000.0,12636000000.0,3098000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,199457000.0,,,,46524000.0,,,,84878000.0,,,,121292000.0,,,,255991000.0,,,,167350000.0,,,,377404000.0,,,,185761000.0,,,,235557000.0,,,,132420000.0,,,,453821000.0,,,,160858000.0,,,,105796000.0,,,,247094000.0,,,,297672000.0,,,,161000000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,187034000.0,,,,120963000.0,,,,105927000.0,,,,193064000.0,,,,191167000.0,,,,176739000.0,,,,168177000.0,,,,189826000.0,,,,113146000.0,,,,157518000.0,,,,210385000.0,,,,206167000.0,,,,167680000.0,,,,269607000.0,,,,303089000.0,,,,297000000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,24500000.0,,,,18500000.0,,,,25000000.0,,,,21500000.0,,,,30500000.0,,,,19496000.0,,,,43860000.0,,,,25235000.0,,,,24495000.0,,,,17835000.0,,,,18168000.0,,,,20932000.0,,,,18756000.0,,,,34895000.0,,,,48479000.0,,,,46000000.0,
DebtCurrent / USD,,,,-50423000.0,,,,345513000.0,,,,75271000.0,,,,225589000.0,,,,2381000.0,,,,496000.0,,,,223142000.0,,,,58087000.0,,,,474265000.0,,,,100411000.0,,,,228000.0,,,,86029000.0,,,,2819000.0,,,,302280000.0,,,,1974371000.0,,,,1255000000.0,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,110000000.0,110000000.0,120000000.0,120000000.0,120000000.0,110000000.0,100000000.0,100000000.0,100000000.0,100000000.0,40000000.0,40000000.0,30000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,30000000.0,30000000.0,30000000.0,50000000.0,50000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,30000000.0,60000000.0,60000000.0
DeferredCompensationLiabilityCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000000.0,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,-31024000.0,,,,37670000.0,,,,6104000.0,,,,34136000.0,,,,-48252000.0,,,,26523000.0,,,,-45643000.0,,,,28108000.0,,,,-45797000.0,,,,37316000.0,,,,-23876000.0,,,,18133000.0,,,,24905000.0,,,,-52960000.0,,,,-253123000.0,,,,81000000.0,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27515000.0,22596000.0,,,,47183000.0,,,,41432000.0,,,,75321000.0,,,,71256000.0,,,,61156000.0,,,,86972000.0,,,,74713000.0,,,,58000000.0,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,-435000.0,,,,-50560000.0,,,,-22788000.0,,,,-24229000.0,,,,-29000.0,,,,-28472000.0,,,,-28016000.0,,,,-11208000.0,,,,-7006000.0,,,,-5319000.0,,,,-17454000.0,,,,3202000.0,,,,-14247000.0,,,,8851000.0,,,,-45977000.0,,,,-13000000.0,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36057000.0,36057000.0,36057000.0,,57623000.0,57623000.0,57623000.0,57623000.0,150462000.0,150462000.0,150462000.0,150462000.0,126839000.0,126839000.0,126839000.0,126839000.0,104251000.0,104251000.0,104251000.0,104251000.0,110585000.0,110585000.0,110585000.0,110585000.0,81429000.0,81429000.0,81429000.0,81429000.0,92704000.0,92704000.0,92704000.0,93000000.0,270000000.0
