fact_unit,2009-07-22,2009-10-23,2010-02-25,2010-04-21,2010-07-29,2010-10-21,2011-02-25,2011-04-27,2011-07-27,2011-10-27,2012-02-23,2012-04-26,2012-07-25,2012-10-25,2013-02-28,2013-04-25,2013-07-24,2013-10-25,2014-02-14,2014-04-24,2014-07-23,2014-10-24,2015-02-09,2015-04-22,2015-07-22,2015-10-22,2016-02-24,2016-04-27,2016-07-20,2016-10-27,2017-02-09,2017-04-26,2017-07-20,2017-10-26,2018-02-06,2018-02-16,2018-04-25,2018-07-24,2018-10-25,2019-02-08,2019-04-24,2019-07-23,2019-10-24,2020-02-07,2020-04-22,2020-07-21,2020-10-22,2021-01-28,2021-04-21,2021-07-26,2021-10-26,2022-01-25,2022-04-20,2022-07-19,2022-10-18,2023-01-26,2023-04-18,2023-07-19,2023-10-17,2024-01-23,2024-04-23,2024-07-23,2024-10-22,2025-01-28,2025-04-22,2025-07-22,2025-10-21
AssetsCurrent / USD,10683000000.0,10683000000.0,10683000000.0,12477000000.0,12713000000.0,12477000000.0,12477000000.0,12893000000.0,12893000000.0,12893000000.0,12893000000.0,14094000000.0,14094000000.0,14094000000.0,14094000000.0,13855000000.0,13855000000.0,13855000000.0,13855000000.0,13329000000.0,13329000000.0,13329000000.0,13329000000.0,12329000000.0,12329000000.0,12329000000.0,12322000000.0,14573000000.0,14573000000.0,14573000000.0,14573000000.0,15108000000.0,15108000000.0,15108000000.0,15108000000.0,15108000000.0,17505000000.0,17505000000.0,17505000000.0,17505000000.0,16103000000.0,16103000000.0,16103000000.0,16103000000.0,17095000000.0,17095000000.0,17095000000.0,17095000000.0,19378000000.0,19378000000.0,19378000000.0,19378000000.0,19815000000.0,19815000000.0,19815000000.0,19815000000.0,20991000000.0,20991000000.0,20991000000.0,20991000000.0,20521000000.0,20521000000.0,20521000000.0,20521000000.0,21849000000.0,21849000000.0,21849000000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466000000.0,466000000.0,466000000.0,466000000.0,443000000.0,443000000.0,443000000.0,443000000.0,493000000.0,493000000.0,493000000.0,493000000.0,583000000.0,583000000.0,583000000.0,583000000.0,634000000.0,634000000.0,634000000.0,634000000.0,791000000.0,791000000.0,791000000.0,791000000.0,989000000.0,989000000.0,989000000.0,989000000.0,1500000000.0,1500000000.0,1500000000.0
CashAndCashEquivalentsAtCarryingValue / USD,2648000000.0,2648000000.0,1912000000.0,2168000000.0,2168000000.0,2168000000.0,2648000000.0,2391000000.0,2391000000.0,2391000000.0,2168000000.0,2261000000.0,2261000000.0,2261000000.0,2391000000.0,3582000000.0,3582000000.0,3582000000.0,2261000000.0,1898000000.0,1898000000.0,1898000000.0,3582000000.0,2617000000.0,2617000000.0,2617000000.0,1898000000.0,1446000000.0,1446000000.0,1446000000.0,2617000000.0,1090000000.0,1090000000.0,1090000000.0,1446000000.0,1446000000.0,1837000000.0,1837000000.0,1837000000.0,1090000000.0,772000000.0,772000000.0,772000000.0,772000000.0,1514000000.0,1514000000.0,1514000000.0,1514000000.0,3160000000.0,3160000000.0,3160000000.0,3160000000.0,3604000000.0,3604000000.0,3604000000.0,3604000000.0,2547000000.0,2547000000.0,2547000000.0,2547000000.0,1442000000.0,1442000000.0,1442000000.0,1442000000.0,2483000000.0,2483000000.0,2483000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861000000.0,2861000000.0,2861000000.0,1837000000.0,772000000.0,772000000.0,772000000.0,2861000000.0,1514000000.0,1514000000.0,1514000000.0,772000000.0,3160000000.0,3160000000.0,3160000000.0,1514000000.0,3604000000.0,3604000000.0,3604000000.0,3160000000.0,2547000000.0,2547000000.0,2547000000.0,3604000000.0,1442000000.0,1442000000.0,1442000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-468000000.0,-1680000000.0,-1964000000.0,1024000000.0,219000000.0,395000000.0,1767000000.0,-2089000000.0,474000000.0,1341000000.0,2071000000.0,742000000.0,-227000000.0,-415000000.0,-433000000.0,1646000000.0,-1721000000.0,-1829000000.0,-1174000000.0,444000000.0,-107000000.0,1126000000.0,1004000000.0,-1057000000.0,1348000000.0,1081000000.0,1709000000.0
CommercialPaperAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
CommonStockDividendsPerShareCashPaid / USD/shares,0.84,1.26,,,1.14,1.71,,0.63,0.63,0.63,,0.75,1.5,2.25,,1.0,2.0,3.0,,1.15,2.3,3.45,,1.33,2.66,3.99,4.78,1.5,3.0,4.5,5.49,1.65,3.3,4.95,1.5,1.5,1.82,3.64,5.46,1.65,2.0,4.0,6.0,1.82,2.2,4.4,6.6,2.0,2.4,4.8,7.2,2.2,2.6,5.2,7.8,2.4,2.8,5.6,8.4,2.6,3.0,6.0,9.0,2.8,3.15,6.3,9.45
CommonStockDividendsPerShareDeclared / USD/shares,,,1.47,0.57,,,1.83,,0.75,1.0,2.34,0.75,2.25,3.25,2.64,1.0,2.0,4.15,3.25,1.15,3.45,4.78,4.15,1.33,3.99,5.49,1.15,1.5,4.5,6.15,1.33,1.65,4.95,6.77,6.15,6.15,1.82,5.46,5.46,6.77,2.0,4.0,8.2,7.46,2.2,6.6,9.0,8.2,2.4,7.2,9.8,9.0,2.8,8.4,8.4,11.4,3.0,9.0,8.4,10.6,3.15,,3.15,11.4,,,3.3
CommonStockParOrStatedValuePerShare / USD/shares,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized / shares,,,,,,,1500000000.0,,,,,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,
CommonStockSharesIssued / shares,,,,,,,348000000.0,,,,,,,,323000000.0,,,,321000000.0,,,,321000000.0,,,,316000000.0,,,,305000000.0,,,,290000000.0,290000000.0,,,,285000000.0,,,,283000000.0,,,,281000000.0,,,,280000000.0,,,,272000000.0,,,,255000000.0,,,,242000000.0,,,
CommonStockSharesOutstanding / shares,,,,,,,346000000.0,,,,,,,,321000000.0,,,,319000000.0,,,,319000000.0,,,,314000000.0,,,,303000000.0,,,,289000000.0,289000000.0,,,,,,,,,,,,280000000.0,,,,271000000.0,,,,254000000.0,,,,254000000.0,,,,240000000.0,,,
CommonStockValue / USD,393000000.0,393000000.0,393000000.0,373000000.0,373000000.0,373000000.0,373000000.0,346000000.0,346000000.0,346000000.0,346000000.0,321000000.0,321000000.0,321000000.0,321000000.0,321000000.0,321000000.0,321000000.0,321000000.0,319000000.0,319000000.0,319000000.0,319000000.0,314000000.0,314000000.0,314000000.0,314000000.0,303000000.0,303000000.0,303000000.0,303000000.0,289000000.0,289000000.0,289000000.0,289000000.0,289000000.0,284000000.0,284000000.0,284000000.0,284000000.0,281000000.0,281000000.0,281000000.0,,280000000.0,280000000.0,280000000.0,280000000.0,279000000.0,279000000.0,279000000.0,279000000.0,271000000.0,271000000.0,271000000.0,271000000.0,254000000.0,254000000.0,254000000.0,254000000.0,240000000.0,240000000.0,240000000.0,240000000.0,234000000.0,234000000.0,234000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,1440000000.0,2227000000.0,,636000000.0,1569000000.0,2269000000.0,,712000000.0,1611000000.0,2415000000.0,2463000000.0,895000000.0,1842000000.0,2851000000.0,408000000.0,972000000.0,2072000000.0,3251000000.0,509000000.0,1097000000.0,1439000000.0,2447000000.0,6873000000.0,1033000000.0,2221000000.0,3221000000.0,1345000000.0,1088000000.0,2259000000.0,4767000000.0,4031000000.0,4031000000.0,999000000.0,2209000000.0,3449000000.0,4515000000.0,1515000000.0,2872000000.0,4663000000.0,1526000000.0,1931000000.0,3606000000.0,5400000000.0,5672000000.0,1730000000.0,3494000000.0,5336000000.0,4997000000.0,1950000000.0,3936000000.0,8170000000.0,6266000000.0,1760000000.0,4880000000.0,6692000000.0,11430000000.0,1626000000.0,3314000000.0,4931000000.0,8715000000.0,1537000000.0,3220000000.0,4919000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992000000.0,7992000000.0,7992000000.0,7992000000.0,9472000000.0,9472000000.0,9472000000.0,9472000000.0,9094000000.0,9094000000.0,9094000000.0,9094000000.0,9545000000.0,9545000000.0,9545000000.0,9545000000.0,10579000000.0,10579000000.0,10579000000.0,10579000000.0,12318000000.0,12318000000.0,12318000000.0,12318000000.0,13183000000.0,13183000000.0,13183000000.0,13183000000.0,12957000000.0,12957000000.0,12957000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7028000000.0,7028000000.0,7028000000.0,7028000000.0,6491000000.0,6491000000.0,6491000000.0,6491000000.0,7054000000.0,7054000000.0,7054000000.0,7054000000.0,7545000000.0,7545000000.0,7545000000.0,7545000000.0,8107000000.0,8107000000.0,8107000000.0,8107000000.0,8488000000.0,8488000000.0,8488000000.0,8488000000.0,9190000000.0,9190000000.0,9190000000.0,9190000000.0,9795000000.0,9795000000.0,9795000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000000.0,2400000000.0,2900000000.0,3700000000.0,1900000000.0,2600000000.0,3400000000.0,3300000000.0,1800000000.0,2900000000.0,3600000000.0,3900000000.0,1600000000.0,2600000000.0,3500000000.0,3900000000.0,2300000000.0,3200000000.0,3900000000.0,4000000000.0,2100000000.0,3500000000.0,4300000000.0,4500000000.0,2200000000.0,3300000000.0,4200000000.0,4800000000.0,2400000000.0,4100000000.0,4900000000.0
ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000000.0,920000000.0,1300000000.0,1400000000.0,415000000.0,955000000.0,1600000000.0,1800000000.0,670000000.0,1200000000.0,1700000000.0,2000000000.0,530000000.0,1000000000.0,1500000000.0,2200000000.0,492000000.0,984000000.0,1600000000.0,2000000000.0,416000000.0,897000000.0,1400000000.0,2200000000.0,433000000.0,792000000.0,1000000000.0,2000000000.0,,,
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42676000000.0,56744000000.0,13055000000.0,26545000000.0,41008000000.0,57983000000.0,13080000000.0,27683000000.0,42513000000.0,57697000000.0,15202000000.0,31194000000.0,46181000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,1378000000.0,,,,677000000.0,,,,600000000.0,,,,912000000.0,,,,387000000.0,,,,1204000000.0,,,,1770000000.0,,,,1573000000.0,1573000000.0,,,,1327000000.0,,,,-189000000.0,,,,975000000.0,,,,698000000.0,,,,1292000000.0,,,,1325000000.0,,,,1618000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,26000000.0,,,,-4000000.0,,,,8000000.0,,,,38000000.0,,,,14000000.0,,,,6000000.0,,,,13000000.0,,,,39000000.0,39000000.0,,,,56000000.0,,,,53000000.0,,,,67000000.0,,,,91000000.0,,,,50000000.0,,,,93000000.0,,,,87000000.0,,,
DebtAndEquitySecuritiesRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231000000.0,,,,205000000.0,,,,240000000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,5500000000.0,,,,,,,,,,,,,,,,,16200000000.0,16200000000.0,16200000000.0,16296000000.0,15300000000.0,15300000000.0,15300000000.0,15294000000.0,15294000000.0,15500000000.0,15500000000.0,,15498000000.0,,,,15312000000.0,13800000000.0,13800000000.0,13800000000.0,13812000000.0,13300000000.0,13300000000.0,13300000000.0,13299000000.0,12800000000.0,12800000000.0,12800000000.0,12799000000.0,16800000000.0,16800000000.0,16800000000.0,16842000000.0,18700000000.0,18700000000.0,18700000000.0,18723000000.0,21600000000.0,21600000000.0,21600000000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035000000.0,1000000000.0,1000000000.0,1000000000.0,1012000000.0,1012000000.0,1200000000.0,1200000000.0,1200000000.0,1235000000.0,1200000000.0,1200000000.0,1200000000.0,1208000000.0,1100000000.0,1200000000.0,1200000000.0,1158000000.0,1100000000.0,1100000000.0,1100000000.0,1130000000.0,1100000000.0,1100000000.0,1100000000.0,1123000000.0,1300000000.0,1300000000.0,1300000000.0,1295000000.0,1300000000.0,1300000000.0,1300000000.0,1264000000.0,1300000000.0,1300000000.0,1300000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,55000000.0,,,,557000000.0,,,,561000000.0,,,,9000000.0,,,,925000000.0,,,,3000000.0,,,,-351000000.0,,,,-473000000.0,-473000000.0,,,,-261000000.0,,,,1607000000.0,,,,-194000000.0,,,,235000000.0,,,,21000000.0,,,,-194000000.0,,,,-776000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-15000000.0,,,,-15000000.0,,,,-5000000.0,,,,5000000.0,,,,1000000.0,,,,-8000000.0,,,,-8000000.0,,,,34000000.0,34000000.0,,,,-29000000.0,,,,-1000000.0,,,,-13000000.0,,,,-13000000.0,,,,-16000000.0,,,,11000000.0,,,,19000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625000000.0,6625000000.0,3156000000.0,3156000000.0,3156000000.0,3156000000.0,3208000000.0,3208000000.0,3208000000.0,3208000000.0,3319000000.0,3319000000.0,3319000000.0,3319000000.0,3475000000.0,3475000000.0,3475000000.0,3475000000.0,2290000000.0,2290000000.0,2290000000.0,2290000000.0,3744000000.0,3744000000.0,3744000000.0,3744000000.0,2953000000.0,2953000000.0,2953000000.0,2953000000.0,3557000000.0,3557000000.0,3557000000.0
DeferredIncomeTaxExpenseBenefit / USD,,,110000000.0,,,,72000000.0,121000000.0,34000000.0,354000000.0,567000000.0,,,,452000000.0,,,,-2000000.0,,,,930000000.0,,,,-5000000.0,,,,-401000000.0,,,,-445000000.0,-445000000.0,,,,-193000000.0,,,,3448000000.0,,,,-244000000.0,,,,222000000.0,63000000.0,24000000.0,-235000000.0,5000000.0,-31000000.0,-425000000.0,-540000000.0,-183000000.0,-117000000.0,-234000000.0,-395000000.0,-757000000.0,-77000000.0,-145000000.0,-174000000.0
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2268000000.0,,,,1251000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,4593000000.0,,,,4619000000.0,,,,5719000000.0,,,,6072000000.0,,,,3933000000.0,,,,5452000000.0,,,,6063000000.0,,,,6589000000.0,6589000000.0,,,,3127000000.0,,,,3186000000.0,,,,3307000000.0,,,,3468000000.0,,,,2282000000.0,,,,3739000000.0,,,,2943000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,5418000000.0,,,,5904000000.0,,,,7105000000.0,,,,7622000000.0,,,,5420000000.0,,,,6905000000.0,,,,7202000000.0,,,,7731000000.0,7731000000.0,,,,3935000000.0,,,,4072000000.0,,,,4502000000.0,,,,4859000000.0,,,,3910000000.0,,,,5296000000.0,,,,4449000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign / USD,,,,,,,,,,,31000000.0,,,,31000000.0,,,,34000000.0,,,,52000000.0,,,,59000000.0,,,,62000000.0,,,,30000000.0,30000000.0,,,,27000000.0,,,,38000000.0,,,,49000000.0,,,,51000000.0,,,,40000000.0,,,,20000000.0,,,,19000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,,,,202000000.0,,,,305000000.0,,,,284000000.0,,,,223000000.0,,,,198000000.0,,,,418000000.0,,,,327000000.0,327000000.0,,,,154000000.0,,,,160000000.0,,,,416000000.0,,,,509000000.0,,,,473000000.0,,,,471000000.0,,,,487000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation / USD,,,,,,,796000000.0,,,,877000000.0,,,,843000000.0,,,,909000000.0,,,,918000000.0,,,,965000000.0,,,,919000000.0,,,,1012000000.0,1012000000.0,,,,595000000.0,,,,584000000.0,,,,659000000.0,,,,926000000.0,,,,957000000.0,,,,718000000.0,,,,731000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions / USD,,,,,,,3664000000.0,,,,3642000000.0,,,,4578000000.0,,,,5117000000.0,,,,3198000000.0,,,,4317000000.0,,,,4462000000.0,,,,5197000000.0,5197000000.0,,,,2495000000.0,,,,2623000000.0,,,,3057000000.0,,,,2994000000.0,,,,1985000000.0,,,,1340000000.0,,,,1485000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,13000000.0,,,,17000000.0,,,,14000000.0,,,,8000000.0,,,,8000000.0,,,,9000000.0,,,,73000000.0,,,,15000000.0,15000000.0,,,,20000000.0,,,,20000000.0,,,,28000000.0,,,,13000000.0,,,,15000000.0,,,,31000000.0,,,,32000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,825000000.0,,,,1285000000.0,,,,1386000000.0,,,,1550000000.0,,,,1487000000.0,,,,1453000000.0,,,,1139000000.0,,,,1142000000.0,1142000000.0,,,,808000000.0,,,,886000000.0,,,,1195000000.0,,,,1391000000.0,,,,1628000000.0,,,,1557000000.0,,,,1506000000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,371000000.0,,,,336000000.0,,,,369000000.0,,,,402000000.0,,,,410000000.0,,,,454000000.0,,,,274000000.0,,,,378000000.0,378000000.0,,,,266000000.0,,,,296000000.0,,,,330000000.0,,,,363000000.0,,,,401000000.0,,,,449000000.0,,,,494000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,111000000.0,,,,391000000.0,,,,379000000.0,,,,544000000.0,,,,502000000.0,,,,485000000.0,,,,408000000.0,,,,418000000.0,418000000.0,,,,303000000.0,,,,294000000.0,,,,525000000.0,,,,547000000.0,,,,709000000.0,,,,605000000.0,,,,597000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,343000000.0,,,,558000000.0,,,,638000000.0,,,,604000000.0,,,,575000000.0,,,,514000000.0,,,,457000000.0,,,,346000000.0,346000000.0,,,,239000000.0,,,,296000000.0,,,,340000000.0,,,,481000000.0,,,,518000000.0,,,,503000000.0,,,,415000000.0,,,
