fact_unit,2009-08-07,2009-10-30,2010-02-26,2010-05-07,2010-08-06,2010-10-29,2011-02-28,2011-05-06,2011-08-05,2011-10-28,2012-02-17,2012-05-04,2012-08-03,2012-10-26,2013-02-19,2013-05-03,2013-08-02,2013-11-01,2014-02-14,2014-05-02,2014-08-08,2014-10-31,2015-02-13,2015-05-07,2015-08-07,2015-10-30,2016-02-12,2016-05-06,2016-08-04,2016-10-28,2017-02-10,2017-05-05,2017-08-04,2017-10-27,2018-02-15,2018-05-04,2018-08-03,2018-11-01,2019-02-15,2019-05-03,2019-08-02,2019-10-28,2020-02-14,2020-05-08,2020-08-06,2020-10-30,2021-02-12,2021-05-06,2021-08-05,2021-08-06,2021-10-29,2022-02-11,2022-05-06,2022-08-05,2022-10-27,2023-02-10,2023-05-04,2023-08-04,2023-10-24,2024-02-09,2024-05-02,2024-08-02,2024-10-30,2025-02-14,2025-05-01,2025-08-01,2025-10-24
AdvancesOnInventoryPurchases / USD,,,,,,,30712000.0,,,,35618000.0,,,,40000000.0,,,,52000000.0,,,,30000000.0,,,,30000000.0,,,,22000000.0,,,,20000000.0,,,,26000000.0,,,,30000000.0,,,,25000000.0,,,,,30000000.0,,,,71000000.0,,,,52000000.0,,,,55000000.0,,,
AdvertisingExpense / USD,,,,,,,107395000.0,,,,63290000.0,,,,72000000.0,,,,82000000.0,,,,78000000.0,,,,67000000.0,,,,66000000.0,,,,58000000.0,,,,58000000.0,,,,53000000.0,,,,50000000.0,,,,,48000000.0,,,,43000000.0,,,,50000000.0,,,,57000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,41612000.0,,,,51858000.0,,,,56000000.0,,,,51000000.0,,,,50000000.0,,,,30000000.0,,,,34000000.0,,,,35000000.0,,,,39000000.0,,,,36000000.0,,,,40000000.0,,,,,41000000.0,,,,42000000.0,,,,53000000.0,,,,63000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,70000000.0,,,,65000000.0,,,,65000000.0,,,,46000000.0,,,,43000000.0,,,,42000000.0,,,,43000000.0,,,,43000000.0,,,,,21000000.0,,,,20000000.0,,,,29000000.0,,,,28000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,11729898.0,,,,14581559.0,,,,10.4,,,,5000000.0,,,,100000.0,,,,100000.0,,,,0.0,,,,600000.0,,,,0.0,,,,0.0,,,,500000.0,,,,,900000.0,,,,500000.0,,,900000.0,400000.0,300000.0,300000.0,300000.0,900000.0,200000.0,200000.0,200000.0
Assets / USD,15203551000.0,15203551000.0,15203551000.0,16081984000.0,16081984000.0,16081984000.0,15203551000.0,16412311000.0,16412311000.0,16412311000.0,16412311000.0,17984000000.0,17984000000.0,17984000000.0,17984000000.0,19309000000.0,19309000000.0,19309000000.0,19309000000.0,19966000000.0,19966000000.0,19966000000.0,19309000000.0,17678000000.0,17678000000.0,17678000000.0,19599000000.0,15729000000.0,15729000000.0,15729000000.0,17465000000.0,15201000000.0,15201000000.0,15201000000.0,15729000000.0,16780000000.0,16780000000.0,16780000000.0,15201000000.0,14870000000.0,14870000000.0,14870000000.0,16780000000.0,15068000000.0,15068000000.0,15068000000.0,14870000000.0,15612000000.0,15612000000.0,15612000000.0,15612000000.0,15068000000.0,16077000000.0,16077000000.0,16077000000.0,15612000000.0,15422000000.0,15422000000.0,15422000000.0,16077000000.0,15518000000.0,15518000000.0,15518000000.0,15422000000.0,15067000000.0,15067000000.0,15067000000.0
AssetsCurrent / USD,5753979000.0,5753979000.0,5753979000.0,5674595000.0,5674595000.0,5674595000.0,5674595000.0,5970488000.0,5970488000.0,5970488000.0,5970488000.0,6849000000.0,6849000000.0,6849000000.0,6849000000.0,7960000000.0,7960000000.0,7960000000.0,7960000000.0,9816000000.0,9816000000.0,9816000000.0,9816000000.0,8076000000.0,8076000000.0,8076000000.0,7864000000.0,6720000000.0,6720000000.0,6720000000.0,6720000000.0,6123000000.0,6123000000.0,6123000000.0,6123000000.0,7278000000.0,7278000000.0,7278000000.0,7278000000.0,5778000000.0,5778000000.0,5778000000.0,5778000000.0,6253000000.0,6253000000.0,6253000000.0,6253000000.0,6523000000.0,6523000000.0,6523000000.0,6523000000.0,6523000000.0,6374000000.0,6374000000.0,6374000000.0,6374000000.0,6270000000.0,6270000000.0,6270000000.0,6270000000.0,6235000000.0,6235000000.0,6235000000.0,6235000000.0,5856000000.0,5856000000.0,5856000000.0
BuildingsAndImprovementsGross / USD,1457732000.0,1457732000.0,1457732000.0,1589534000.0,1589534000.0,1589534000.0,1589534000.0,1574593000.0,1574593000.0,1574593000.0,1574593000.0,,,,1567000000.0,,,,1496000000.0,,,,1235000000.0,,,,1200000000.0,,,,1272000000.0,,,,1297000000.0,,,,1370000000.0,,,,1368000000.0,,,,1357000000.0,,,,,1432000000.0,,,,1462000000.0,,,,1414000000.0,,,,1490000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,827524000.0,827524000.0,590207000.0,742950000.0,742950000.0,742950000.0,827524000.0,1346166000.0,1346166000.0,1346166000.0,860987000.0,1186000000.0,1186000000.0,1186000000.0,1346000000.0,1178000000.0,1178000000.0,1178000000.0,1186000000.0,2779000000.0,2779000000.0,2779000000.0,1178000000.0,3618000000.0,3618000000.0,3618000000.0,2779000000.0,3990000000.0,3990000000.0,3990000000.0,3618000000.0,3090000000.0,3090000000.0,3090000000.0,3990000000.0,2472000000.0,2472000000.0,2472000000.0,3090000000.0,1504000000.0,1504000000.0,1504000000.0,1504000000.0,1981000000.0,1981000000.0,1981000000.0,1981000000.0,2564000000.0,2564000000.0,2564000000.0,2564000000.0,2564000000.0,1527000000.0,1527000000.0,1527000000.0,1527000000.0,708000000.0,708000000.0,708000000.0,708000000.0,1065000000.0,1065000000.0,1065000000.0,1065000000.0,948000000.0,948000000.0,948000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094000000.0,3094000000.0,3094000000.0,2472000000.0,1504000000.0,1504000000.0,1504000000.0,3094000000.0,1981000000.0,1981000000.0,1981000000.0,1981000000.0,1504000000.0,2564000000.0,2564000000.0,2564000000.0,1981000000.0,1527000000.0,1527000000.0,1527000000.0,2564000000.0,708000000.0,708000000.0,708000000.0,1527000000.0,1065000000.0,1065000000.0,1065000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1154000000.0,-1466000000.0,-1505000000.0,622000000.0,251000000.0,173000000.0,321000000.0,-1590000000.0,-551000000.0,-169000000.0,-169000000.0,188000000.0,477000000.0,-80000000.0,-506000000.0,-577000000.0,583000000.0,-231000000.0,-648000000.0,-753000000.0,-1037000000.0,435000000.0,214000000.0,282000000.0,-819000000.0,-106000000.0,-203000000.0,-118000000.0
CashSurrenderValueOfLifeInsurance / USD,,,,,,,340294000.0,,,,362401000.0,,,,371000000.0,,,,391000000.0,,,,400000000.0,,,,418000000.0,,,,428000000.0,,,,442000000.0,,,,442000000.0,,,,429000000.0,,,,441000000.0,,,,,454000000.0,,,,449000000.0,,,,433000000.0,,,,436000000.0,,,
CommercialPaper / USD,,,,,135498000.0,135498000.0,135498000.0,0.0,0.0,0.0,0.0,192000000.0,192000000.0,192000000.0,192000000.0,408000000.0,408000000.0,408000000.0,408000000.0,1700000000.0,1700000000.0,1700000000.0,1652000000.0,1400000000.0,1400000000.0,1400000000.0,1413000000.0,498000000.0,498000000.0,498000000.0,498000000.0,649000000.0,688000000.0,688000000.0,0.0,849000000.0,849000000.0,849000000.0,849000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000000.0,210000000.0,210000000.0,210000000.0,1100000000.0,1100000000.0,1100000000.0,1053000000.0,464000000.0,464000000.0,464000000.0,464000000.0,778000000.0,778000000.0,778000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,0.56,0.84,,0.31,0.62,0.93,1.15,0.31,0.62,0.93,1.24,0.34,0.68,1.02,1.27,0.36,0.72,1.08,1.38,0.0,0.38,0.76,1.84,0.42,0.84,1.26,1.18,0.485,0.97,1.455,1.745,0.55,1.1,1.65,2.005,0.65,1.3,1.95,2.3,,,,2.73,,,,3.34,,,,,4.07,,,,4.35,,,,4.64,,,,4.97,,,
CommonStockDividendsPerShareDeclared / USD/shares,0.56,0.87,,0.31,0.62,0.93,1.18,0.31,0.62,0.96,1.24,0.34,0.68,1.04,1.3,0.36,0.72,1.1,1.4,0.38,0.76,1.18,1.48,0.42,0.84,1.33,1.6,0.485,0.97,1.52,1.81,0.55,1.1,1.75,2.07,0.65,1.3,2.08,2.4,0.78,1.56,2.56,2.86,1.0,2.0,3.07,3.56,1.07,2.14,2.14,3.28,4.14,1.14,2.28,3.5,4.42,1.22,2.44,3.75,4.72,1.31,2.62,4.02,5.06,1.4,2.8,4.3
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0
CommonStockSharesIssued / shares,,,531789730.0,,,,535010960.0,,,,538505782.0,,,,542500435.0,,,,549551660.0,,,,550035604.0,,,,550035604.0,,,,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0
CommonStockSharesOutstanding / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,383196213.0,,,,363700000.0,346900000.0,346900000.0,346900000.0,346900000.0,341500000.0,341500000.0,341500000.0,341500000.0,328100000.0,328100000.0,328100000.0,328100000.0,319800000.0,319800000.0,319800000.0,319800000.0,316700000.0,316700000.0,316700000.0,316700000.0,316700000.0,312900000.0,312900000.0,312900000.0,312900000.0,305000000.0,305000000.0,305000000.0,305000000.0,299300000.0,299300000.0,299300000.0,299300000.0,294000000.0,294000000.0,294000000.0
CommonStockValue / USD,5318000.0,5318000.0,5318000.0,5350000.0,5350000.0,5350000.0,5350000.0,5385000.0,5385000.0,5385000.0,5385000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,2474009000.0,,520763000.0,942291000.0,211433000.0,282275000.0,388728000.0,1290400000.0,1211538000.0,864000000.0,1565000000.0,1543000000.0,1681000000.0,672000000.0,1278000000.0,1944000000.0,1868000000.0,216000000.0,538000000.0,1270000000.0,2939000000.0,509000000.0,1940000000.0,1964000000.0,1770000000.0,-110000000.0,550000000.0,737000000.0,1904000000.0,640000000.0,1027000000.0,1564000000.0,1053000000.0,700000000.0,1414000000.0,2163000000.0,1732000000.0,744000000.0,1120000000.0,1699000000.0,2207000000.0,632000000.0,1200000000.0,1759000000.0,2218000000.0,288000000.0,681000000.0,681000000.0,1335000000.0,2493000000.0,675000000.0,1498000000.0,2089000000.0,2172000000.0,693000000.0,1225000000.0,1747000000.0,2834000000.0,751000000.0,1489000000.0,2179000000.0,2695000000.0,769000000.0,1487000000.0,2723000000.0
ConstructionInProgressGross / USD,98876000.0,98876000.0,98876000.0,90908000.0,90908000.0,90908000.0,90908000.0,104440000.0,104440000.0,104440000.0,104440000.0,,,,113000000.0,,,,157000000.0,,,,143000000.0,,,,230000000.0,,,,76000000.0,,,,104000000.0,,,,123000000.0,,,,154000000.0,,,,133000000.0,,,,,133000000.0,,,,142000000.0,,,,259000000.0,,,,294000000.0,,,
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000000.0,,,,188000000.0,,,,,222000000.0,,,,394000000.0,,,,427000000.0,,,,395000000.0,,,
CostOfGoodsAndServicesSold / USD,5633942000.0,8570541000.0,10430965000.0,2152827000.0,4401080000.0,6716255000.0,11186871000.0,2389204000.0,4842085000.0,7390536000.0,8953380000.0,2762000000.0,5758000000.0,8720000000.0,9997000000.0,2763000000.0,5577000000.0,6957000000.0,9089000000.0,2078000000.0,4233000000.0,6381000000.0,9134000000.0,2158000000.0,4377000000.0,6559000000.0,8554000000.0,1970000000.0,3994000000.0,5947000000.0,8673000000.0,1896000000.0,3863000000.0,5890000000.0,7888000000.0,2003000000.0,4090000000.0,6182000000.0,7908000000.0,2181000000.0,4412000000.0,6508000000.0,8306000000.0,2059000000.0,4158000000.0,6165000000.0,8604000000.0,1871000000.0,3465000000.0,3465000000.0,5375000000.0,8187000000.0,2039000000.0,4202000000.0,6298000000.0,7375000000.0,2357000000.0,4749000000.0,7120000000.0,8489000000.0,2341000000.0,4685000000.0,7004000000.0,9429000000.0,2145000000.0,4407000000.0,6637000000.0
CostOfGoodsAndServicesSoldOverhead / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3924000000.0,1033000000.0,2078000000.0,3090000000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8136000000.0,1917000000.0,3836000000.0,5720000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,329200000.0,,,,226615000.0,,,,397000000.0,,,,448000000.0,,,,474000000.0,,,,410000000.0,,,,413000000.0,,,,503000000.0,,,,756000000.0,,,,1117000000.0,,,,373000000.0,,,,,356000000.0,,,,301000000.0,,,,399000000.0,,,,478000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,285476000.0,,,,334227000.0,,,,266000000.0,,,,91000000.0,,,,239000000.0,,,,153000000.0,,,,163000000.0,,,,310000000.0,,,,290000000.0,,,,296000000.0,,,,358000000.0,,,,,302000000.0,,,,276000000.0,,,,302000000.0,,,,387000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,78285000.0,,,,38836000.0,,,,52000000.0,,,,60000000.0,,,,64000000.0,,,,64000000.0,,,,50000000.0,,,,66000000.0,,,,90000000.0,,,,106000000.0,,,,66000000.0,,,,,77000000.0,,,,48000000.0,,,,79000000.0,,,,93000000.0,,,
DebtCurrent / USD,2433973000.0,2433973000.0,2433973000.0,213681000.0,213681000.0,213681000.0,213681000.0,326236000.0,326236000.0,326236000.0,326236000.0,502000000.0,502000000.0,502000000.0,502000000.0,459000000.0,459000000.0,459000000.0,459000000.0,3551000000.0,3551000000.0,3551000000.0,3551000000.0,1476000000.0,1476000000.0,1476000000.0,1476000000.0,,,,526000000.0,,,,652000000.0,,,,850000000.0,,,,1351000000.0,,,,4000000.0,,,,,350000000.0,,,,778000000.0,1590000000.0,1590000000.0,1590000000.0,1590000000.0,1825000000.0,1825000000.0,1825000000.0,1825000000.0,1555000000.0,1555000000.0,1555000000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7758000000.0,,,,,7687000000.0,7687000000.0,7687000000.0,7687000000.0,7687000000.0,7763000000.0,7763000000.0,7763000000.0,7763000000.0,8164000000.0,8164000000.0,8164000000.0,8164000000.0,7863000000.0,7863000000.0,7863000000.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,68000000.0,54000000.0,68000000.0,,122000000.0,111000000.0,104000000.0,,58000000.0,58000000.0,96000000.0,,33000000.0,18000000.0,30000000.0,,36000000.0,50000000.0,55000000.0,,59000000.0,40000000.0,67000000.0,,99000000.0,55000000.0,55000000.0,55000000.0,,51000000.0,22000000.0,22000000.0,,,,,,,9000000.0,15000000.0,,12000000.0,11000000.0,67000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-8866000.0,,,,21213000.0,,,,-46000000.0,,,,-34000000.0,,,,250000000.0,,,,84000000.0,,,,121000000.0,,,,8000000.0,,,,-224000000.0,,,,-10000000.0,,,,-15000000.0,,,,,-26000000.0,,,,-54000000.0,,,,-95000000.0,,,,-143000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,6189000.0,,,,189995000.0,,,,-19000000.0,,,,-82000000.0,,,,-29000000.0,,,,35000000.0,,,,66000000.0,,,,-11000000.0,,,,-5000000.0,,,,102000000.0,,,,49000000.0,,,,,53000000.0,,,,15000000.0,,,,-57000000.0,,,,13000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554000000.0,554000000.0,554000000.0,554000000.0,516000000.0,516000000.0,516000000.0,516000000.0,533000000.0,533000000.0,533000000.0,533000000.0,533000000.0,552000000.0,552000000.0,552000000.0,552000000.0,494000000.0,494000000.0,494000000.0,494000000.0,479000000.0,479000000.0,479000000.0,479000000.0,369000000.0,369000000.0,369000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1186000000.0,,,,1246000000.0,,,,1162000000.0,,,,812000000.0,,,,807000000.0,,,,818000000.0,,,,,819000000.0,,,,986000000.0,,,,922000000.0,,,,874000000.0,,,
