fact_unit,2010-10-01,2011-01-27,2011-04-01,2011-07-01,2011-10-07,2012-01-27,2012-04-02,2012-07-02,2012-09-28,2013-01-25,2013-04-02,2013-06-28,2013-09-27,2014-01-29,2014-03-26,2014-06-27,2014-10-02,2015-01-29,2015-03-31,2015-07-01,2015-10-05,2016-01-28,2016-03-29,2016-07-01,2016-10-04,2017-01-25,2017-03-28,2017-06-30,2017-09-28,2018-01-25,2018-03-27,2018-06-28,2018-09-27,2019-01-25,2019-03-26,2019-06-28,2019-10-01,2020-01-28,2020-03-31,2020-06-25,2020-09-29,2021-01-28,2021-03-30,2021-07-01,2021-09-30,2022-01-27,2022-03-29,2022-06-29,2022-10-06,2023-01-26,2023-03-28,2023-06-29,2023-10-03,2024-01-25,2024-03-26,2024-06-27,2024-10-01,2025-01-23,2025-03-25,2025-06-26,2025-10-07
DeferredTaxLiabilities / USD,,,,,,161100000.0,,,,202800000.0,,,,213000000.0,,,,230900000.0,,,,31600000.0,,,,53800000.0,,,122700000.0,30600000.0,122900000.0,126400000.0,1106300000.0,1050600000.0,662300000.0,659900000.0,667700000.0,666700000.0,704400000.0,,,653000000.0,,,,659000000.0,,,,725200000.0,,,,793800000.0,,,,777300000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,114000000.0,,,,145300000.0,,,,158800000.0,,,,178200000.0,,,,192600000.0,,,,225100000.0,,,,262500000.0,,,,1246000000.0,,,,782800000.0,,,,770500000.0,,,,815100000.0,,,,841300000.0,,,,847400000.0,,,,866800000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32200000.0,,,,32200000.0,,,,3300000.0,,,,12300000.0,,,,13200000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,5700000.0,,,,7600000.0,,,,5900000.0,,,,7400000.0,,,,8700000.0,,,,6800000.0,,,,6100000.0,,,,6100000.0,,,,5300000.0,,,,5500000.0,,,,4500000.0,,,,5900000.0,,,,18600000.0,,,,12700000.0,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,,,,,,154700000.0,,,,223800000.0,,,,263400000.0,,,,101000000.0,,,,182300000.0,,,,192800000.0,,,,231100000.0,,,,169500000.0,,,,123100000.0,,,,226900000.0,,,,286100000.0,,,,179400000.0,,,,92000000.0,,,,81800000.0,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax / USD,,,,,,351200000.0,,,,479000000.0,,,,242200000.0,,,,330000000.0,,,,300200000.0,,,,327800000.0,,,,225800000.0,,,,153100000.0,,,,303000000.0,,,,383400000.0,,,,248700000.0,,,,98800000.0,,,,102600000.0,,,,127200000.0,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61600000.0,,,,123500000.0,,,,127100000.0,,,
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,0.073,,,,0.065,,,,0.068,,,,0.063,,,,0.075,,,,0.085,,,
DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000.0,,,,400000.0,,,,300000.0,,,,2100000.0,,,,2000000.0,,,,2100000.0,,,,2500000.0,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate1 / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,
Depreciation / USD,,,,,,56000000.0,,,,54000000.0,,,,58100000.0,,,,63600000.0,,,,67500000.0,,,,67700000.0,,,,71500000.0,,,,71200000.0,,,,85200000.0,,,,104800000.0,,,,113600000.0,,,,121100000.0,,,,124600000.0,,,,136300000.0,,,
DepreciationDepletionAndAmortization / USD,69600000.0,85600000.0,23100000.0,45900000.0,70100000.0,94300000.0,23700000.0,48500000.0,73200000.0,,25800000.0,50600000.0,76800000.0,98300000.0,26200000.0,51700000.0,76900000.0,102800000.0,26800000.0,53500000.0,78100000.0,106000000.0,24900000.0,52500000.0,78700000.0,102700000.0,26400000.0,53000000.0,82300000.0,105900000.0,28300000.0,58100000.0,89600000.0,108700000.0,36600000.0,74100000.0,111600000.0,125200000.0,40300000.0,79000000.0,118000000.0,150700000.0,41900000.0,81500000.0,123900000.0,158800000.0,48100000.0,91900000.0,139100000.0,165000000.0,49000000.0,98200000.0,148200000.0,186300000.0,47800000.0,96600000.0,150400000.0,200600000.0,45800000.0,102900000.0,157500000.0
DerivativeFairValueOfDerivativeAsset / USD,,,,,20100000.0,19400000.0,15500000.0,21200000.0,20800000.0,21600000.0,18700000.0,19600000.0,17300000.0,17600000.0,17700000.0,20300000.0,12900000.0,13300000.0,12100000.0,10600000.0,8900000.0,12300000.0,13300000.0,11900000.0,8600000.0,5900000.0,8900000.0,6700000.0,8900000.0,4900000.0,3500000.0,3200000.0,5800000.0,12700000.0,11000000.0,5800000.0,2100000.0,4400000.0,3300000.0,26100000.0,44400000.0,27400000.0,44500000.0,44500000.0,44500000.0,44500000.0,35800000.0,35800000.0,35800000.0,35800000.0,55500000.0,55500000.0,55500000.0,55500000.0,27100000.0,27100000.0,27100000.0,27100000.0,42000000.0,42000000.0,42000000.0
DerivativeFairValueOfDerivativeLiability / USD,,,,,3200000.0,2800000.0,3300000.0,3600000.0,2900000.0,400000.0,1000000.0,2700000.0,1600000.0,2000000.0,1400000.0,600000.0,1000000.0,1600000.0,1900000.0,1400000.0,800000.0,1400000.0,3400000.0,2100000.0,1400000.0,1300000.0,1800000.0,1500000.0,2300000.0,6600000.0,10600000.0,6900000.0,9100000.0,7200000.0,10500000.0,11000000.0,11700000.0,12800000.0,18000000.0,9300000.0,18000000.0,3600000.0,27000000.0,27000000.0,27000000.0,27000000.0,10800000.0,10800000.0,10800000.0,10800000.0,52200000.0,52200000.0,52200000.0,52200000.0,76300000.0,76300000.0,76300000.0,76300000.0,50400000.0,50400000.0,50400000.0
DerivativeGainLossOnDerivativeNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,18700000.0,0.0,,,,18700000.0,,,
Dividends / USD,,116700000.0,,,,128500000.0,,,,141300000.0,,,,152500000.0,,,,168400000.0,,,,183300000.0,,,,195200000.0,,,,208200000.0,,,,222000000.0,,68300000.0,136700000.0,247000000.0,,75500000.0,151100000.0,280500000.0,,82400000.0,165000000.0,309300000.0,,90800000.0,181700000.0,338500000.0,,99200000.0,198400000.0,371500000.0,,104600000.0,209300000.0,402300000.0,,112700000.0,225600000.0
DividendsPayableCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82400000.0,,,,90700000.0,,,,99000000.0,,,,104600000.0,,,,112600000.0,,,
EarningsPerShareBasic / USD/shares,1.4,1.98,0.51,1.01,1.78,2.29,0.58,1.13,1.83,2.79,0.56,1.17,1.95,2.82,0.57,1.17,1.96,3.07,0.63,1.28,2.22,2.94,0.55,1.21,1.97,3.37,0.73,1.47,2.48,3.14,0.75,1.55,2.4,3.73,3.22,4.16,5.47,3.77,1.12,2.25,3.69,3.55,0.54,1.28,2.05,2.65,0.61,1.29,2.09,2.8,0.58,1.02,1.85,2.83,0.52,1.09,1.72,2.54,0.62,1.3,2.13
EarningsPerShareDiluted / USD/shares,1.39,1.94,0.51,1.0,1.76,2.27,0.57,1.12,1.81,2.75,0.55,1.15,1.93,2.79,0.57,1.16,1.94,3.04,0.62,1.27,2.21,2.91,0.55,1.2,1.95,3.34,0.73,1.46,2.46,3.11,0.74,1.53,2.37,3.69,3.18,4.11,5.41,3.72,1.11,2.22,3.65,3.5,0.54,1.27,2.03,2.62,0.6,1.28,2.07,2.78,0.57,1.01,1.83,2.8,0.52,1.08,1.71,2.52,0.62,1.3,2.13
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000.0,3300000.0,-4600000.0,-1800000.0,1800000.0,-10200000.0,14900000.0,8800000.0,7200000.0,15200000.0,-300000.0,31600000.0,8100000.0,-9400000.0,-28700000.0,-13600000.0,25600000.0,33400000.0,46600000.0,-35600000.0,2500000.0,500000.0,-34000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,0.319,,,,0.255,,,,0.29,,,,0.266,,,,0.268,,,,0.263,,,,0.265,,,,0.26,,,,0.254,,,,-0.212,,,,0.192,,,,0.198,,,,0.215,,,,0.207,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,,,,0.0,,,,-0.014,,,,-0.005,,,,-0.006,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,-0.04,,,,-0.044,,,,-0.07,,,,-0.065,,,,-0.069,,,,-0.07,,,,-0.076,,,,-0.067,,,,-0.048,,,,0.004,,,,0.016,,,,0.013,,,,0.008,,,,-0.001,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.016,,,,-0.029,,,,-0.028,,,,-0.015,,,,-0.004,,,,-0.011,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,-0.004,,,,-0.002,,,,0.006,,,,0.001,,,,-0.01,,,,0.002,,,,0.008,,,,-0.001,,,,-0.005,,,,-0.007,,,,-0.004,,,,-0.005,,,,0.01,,,,0.015,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,0.021,,,,0.018,,,,0.019,,,,0.017,,,,0.012,,,,0.013,,,,0.012,,,,0.014,,,,0.008,,,,0.015,,,,0.016,,,,0.015,,,,0.016,,,,0.012,,,
EffectiveIncomeTaxRateReconciliationTaxContingencies / pure,,,,,,-0.004,,,,-0.038,,,,-0.001,,,,-0.001,,,,0.003,,,,-0.02,,,,-0.021,,,,-0.018,,,,-0.021,,,,-0.008,,,,-0.003,,,,-0.003,,,,-0.025,,,,-0.008,,,
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.012,,,,0.0,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,139500000.0,,,,135500000.0,,,,127600000.0,,,,120400000.0,,,,132800000.0,,,,129500000.0,,,,161500000.0,,,,181300000.0,,,,176500000.0,,,,184900000.0,,,,260700000.0,,,,229400000.0,,,,141900000.0,,,,222100000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,10400000.0,,,,13300000.0,,,,14800000.0,,,,18900000.0,,,,12700000.0,,,,14100000.0,,,,16200000.0,,,,31700000.0,,,,27500000.0,,,,23200000.0,,,,19700000.0,,,,20100000.0,,,,22700000.0,,,,25500000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,14400000.0,,,,7200000.0,,,,17500000.0,,,,12500000.0,,,,13300000.0,,,,12600000.0,,,,9000000.0,,,,5500000.0,,,,8100000.0,,,,8100000.0,,,,,,5700000.0,13000000.0,,7600000.0,1900000.0,2200000.0,,7600000.0,8700000.0,9000000.0,,,,1000000.0,,,,
EntityPublicFloat / USD,,,,,,,,,,7194126618.0,,,,8781845800.0,,,,9364251283.0,,,,10017806580.0,,,,12277921762.0,,,,12967012903.0,,,,13249735964.0,,,,20658784327.0,,,,23311387050.0,,,,23764539252.0,,,,23764539252.0,,,,23764539252.0,,,,19353507870.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,-9700000.0,-13400000.0,-800000.0,-7700000.0,-8600000.0,-10900000.0,-1300000.0,10500000.0,13600000.0,18000000.0,500000.0,11300000.0,14200000.0,16200000.0,1800000.0,2600000.0,3400000.0,15600000.0,4000000.0,12400000.0,12600000.0,4600000.0,3700000.0,17200000.0,17700000.0,15800000.0,7900000.0,16500000.0,23000000.0,30900000.0,5600000.0,11700000.0,18300000.0,37400000.0,7000000.0,12600000.0,20000000.0,23600000.0,11400000.0,18200000.0,25700000.0,27200000.0,11100000.0,16100000.0,23400000.0,31700000.0,7000000.0,20000000.0,21800000.0,29300000.0,9200000.0,18600000.0,27800000.0,35400000.0,13900000.0,35300000.0,50500000.0,34000000.0,26400000.0,44200000.0,56600000.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,2300000.0,3400000.0,4500000.0,,,,4500000.0,,,,4500000.0,,,,4300000.0,,,,4100000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,2300000.0,3400000.0,4500000.0,,,,4500000.0,,,,4300000.0,,,,4100000.0,,,,4100000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137900000.0,136100000.0,134600000.0,132800000.0,,,,130900000.0,,,,118300000.0,,,,111300000.0,,,,103300000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200000.0,7200000.0,7300000.0,7300000.0,,,,7300000.0,,,,7500000.0,,,,7800000.0,,,,8300000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130700000.0,128900000.0,127300000.0,125500000.0,,,,125500000.0,,,,118200000.0,,,,110500000.0,,,,103000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180100000.0,177300000.0,174400000.0,171400000.0,,,,160000000.0,,,,148500000.0,,,,141800000.0,,,,130200000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900000.0,125900000.0,,114000000.0,,,,102000000.0,,,,89900000.0,,,,81700000.0,,,,69000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000.0,11400000.0,,,,11400000.0,,,,11300000.0,,,,11600000.0,,,,11800000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500000.0,11500000.0,,11700000.0,,,,12000000.0,,,,12200000.0,,,,12500000.0,,,,12700000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000.0,11400000.0,11500000.0,11500000.0,,,,11700000.0,,,,11900000.0,,,,12200000.0,,,,12500000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000.0,11400000.0,11400000.0,11400000.0,,,,11500000.0,,,,11700000.0,,,,12000000.0,,,,12200000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000.0,11400000.0,11400000.0,11400000.0,,,,11400000.0,,,,11500000.0,,,,11800000.0,,,,12000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42200000.0,41200000.0,39800000.0,38600000.0,,,,34300000.0,,,,30200000.0,,,,30500000.0,,,,26900000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,3400000.0,5100000.0,6900000.0,,,,6900000.0,,,,7100000.0,,,,7300000.0,,,,7300000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500000.0,125200000.0,124300000.0,120700000.0,,,,120700000.0,,,,112100000.0,,,,103000000.0,,,,94800000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000.0,4500000.0,6700000.0,9000000.0,,,,9000000.0,,,,9000000.0,,,,9000000.0,,,,9000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.033,0.033,0.033,,,,0.033,,,,0.033,,,,0.033,,,,0.034,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,17700000.0,,,,21100000.0,,,,25000000.0,,,,30200000.0,,,,34700000.0,,,,40100000.0,,,48600000.0,48400000.0,,,,66500000.0,,,,84900000.0,,,,104300000.0,,,,127400000.0,,,,164500000.0,,,,192100000.0,,,,229300000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,50800000.0,,,,82800000.0,,,,80900000.0,,,,93900000.0,,,,94700000.0,,,,131000000.0,,,166500000.0,161100000.0,,,,329100000.0,,,,311300000.0,,,,308300000.0,,,,336800000.0,,,,549600000.0,,,,536600000.0,,,,540400000.0,,,
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months / USD,,,,,-1800000.0,200000.0,1300000.0,900000.0,-2200000.0,2800000.0,800000.0,100000.0,800000.0,-600000.0,-600000.0,-1000000.0,200000.0,-4300000.0,5700000.0,3700000.0,3200000.0,-2800000.0,3600000.0,1900000.0,1400000.0,-3400000.0,2100000.0,600000.0,3400000.0,-3700000.0,4200000.0,500000.0,500000.0,-1800000.0,500000.0,2100000.0,1500000.0,-200000.0,300000.0,2800000.0,1300000.0,-700000.0,-1100000.0,-600000.0,-700000.0,-200000.0,-2800000.0,-2200000.0,-3600000.0,3300000.0,-1100000.0,-1300000.0,-500000.0,1500000.0,-100000.0,-500000.0,-800000.0,100000.0,-900000.0,-2000000.0,-1700000.0
GainLossOnDispositionOfAssets / USD,,22900000.0,,,,300000.0,,,,100000.0,,,,-800000.0,,,,-800000.0,,,,-300000.0,,,,-1300000.0,,,,-600000.0,,,,-1500000.0,,,,-1300000.0,,,,5400000.0,,,,1600000.0,,,,-3000000.0,,,,-200000.0,,,,500000.0,,,
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,49600000.0,,,,,49600000.0,,,
Goodwill / USD,1450200000.0,1479700000.0,1424100000.0,1372600000.0,1392100000.0,1479700000.0,1455100000.0,1480300000.0,1511200000.0,1417400000.0,1697400000.0,1651800000.0,1667000000.0,1694200000.0,1693000000.0,1754200000.0,1756400000.0,1695300000.0,1809100000.0,1798600000.0,1769100000.0,1798500000.0,1651200000.0,1719800000.0,1802400000.0,1722200000.0,1764000000.0,1837100000.0,1813300000.0,1771400000.0,1857600000.0,1894800000.0,4503300000.0,4490100000.0,4626000000.0,4577200000.0,4553400000.0,4527900000.0,4538500000.0,4511400000.0,4496500000.0,4505200000.0,4986300000.0,4986300000.0,4986300000.0,4986300000.0,5335800000.0,5335800000.0,5335800000.0,5335800000.0,5212900000.0,5212900000.0,5212900000.0,5212900000.0,5260100000.0,5260100000.0,5260100000.0,5260100000.0,5227500000.0,5227500000.0,5227500000.0
GrossProfit / USD,905500000.0,1288200000.0,310200000.0,636900000.0,971700000.0,1327200000.0,328200000.0,678900000.0,1043400000.0,1417700000.0,355300000.0,743700000.0,1135400000.0,1522500000.0,361700000.0,756100000.0,1163600000.0,1617800000.0,391500000.0,804000000.0,1224100000.0,1665800000.0,389700000.0,793700000.0,1215600000.0,1730200000.0,405000000.0,837800000.0,1291700000.0,1737300000.0,413000000.0,857600000.0,1342000000.0,1831700000.0,460400000.0,965800000.0,1488300000.0,1794000000.0,466900000.0,975400000.0,1515300000.0,2093300000.0,469900000.0,1049400000.0,1639700000.0,2145300000.0,577500000.0,1192100000.0,1791700000.0,2300400000.0,560400000.0,1083400000.0,1650100000.0,2494600000.0,562900000.0,1178400000.0,1801200000.0,2274500000.0,599300000.0,1218900000.0,1868800000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,338300000.0,,,,357400000.0,,,,338700000.0,,,,366200000.0,,,,351200000.0,,,,333200000.0,,,,308300000.0,,,,383300000.0,,,,382100000.0,,,,492200000.0,,,,569000000.0,,,,624300000.0,,,,588100000.0,,,,600700000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,78200000.0,,,,105300000.0,,,,152700000.0,,,,159900000.0,,,,148200000.0,,,,221200000.0,,,,187900000.0,,,,205900000.0,,,,212700000.0,,,,249100000.0,,,,250200000.0,,,,257200000.0,,,,307700000.0,,,,212100000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,250600000.0,337800000.0,89100000.0,174200000.0,288400000.0,416500000.0,98900000.0,196800000.0,313200000.0,462700000.0,99900000.0,207200000.0,339100000.0,491400000.0,98700000.0,202000000.0,336700000.0,526100000.0,112400000.0,221900000.0,367100000.0,499400000.0,80600000.0,172000000.0,297300000.0,554400000.0,116300000.0,228300000.0,382200000.0,496200000.0,119800000.0,238700000.0,371700000.0,589200000.0,143400000.0,292400000.0,482400000.0,594800000.0,160000000.0,332000000.0,551100000.0,741300000.0,164400000.0,390500000.0,633900000.0,819200000.0,207100000.0,412800000.0,647600000.0,881500000.0,180000000.0,309800000.0,584500000.0,895800000.0,159500000.0,341600000.0,541000000.0,812800000.0,194300000.0,387900000.0,634100000.0
IncomeLossFromEquityMethodInvestments / USD,10100000.0,18600000.0,6300000.0,13100000.0,19500000.0,16300000.0,7900000.0,14000000.0,20900000.0,25500000.0,4600000.0,8500000.0,14000000.0,25400000.0,5400000.0,11400000.0,16300000.0,21500000.0,5100000.0,11300000.0,20100000.0,23200000.0,9900000.0,17300000.0,27000000.0,29400000.0,8400000.0,16100000.0,24200000.0,36700000.0,7000000.0,15400000.0,23600000.0,36100000.0,8100000.0,15500000.0,23900000.0,33900000.0,10100000.0,19600000.0,29200000.0,34800000.0,10400000.0,20600000.0,30200000.0,40900000.0,13300000.0,36700000.0,45800000.0,40800000.0,9300000.0,19700000.0,27200000.0,52200000.0,14000000.0,24300000.0,37700000.0,37800000.0,21300000.0,38100000.0,56000000.0
IncomeTaxExpenseBenefit / USD,77200000.0,100600000.0,27500000.0,53100000.0,71400000.0,133000000.0,30000000.0,60400000.0,91700000.0,118000000.0,30000000.0,60800000.0,93800000.0,142600000.0,28100000.0,58800000.0,94000000.0,139800000.0,35000000.0,66200000.0,97300000.0,133600000.0,20000000.0,34500000.0,71900000.0,145900000.0,31300000.0,57200000.0,91500000.0,131300000.0,33300000.0,60600000.0,93600000.0,153000000.0,-271100000.0,-238000000.0,-213100000.0,151300000.0,22100000.0,54200000.0,91000000.0,-157300000.0,30100000.0,70500000.0,117400000.0,157400000.0,58600000.0,104000000.0,135500000.0,174900000.0,34400000.0,56100000.0,115400000.0,192700000.0,34400000.0,74700000.0,117400000.0,168600000.0,49600000.0,75800000.0,116800000.0
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376500000.0,376500000.0,381400000.0,380000000.0,376500000.0,376500000.0,381400000.0,380000000.0,,,,380000000.0,,,1100000.0,,2500000.0,2500000.0,2500000.0,,800000.0,2500000.0,3900000.0,,800000.0,800000.0,800000.0,,,5000000.0,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,500000.0,,1400000.0,9300000.0,9300000.0,,4500000.0,9300000.0,9300000.0,,4500000.0,4500000.0,4500000.0,,3200000.0,4100000.0,4100000.0,,3200000.0,3200000.0,3200000.0,,,19400000.0,4600000.0
IncomeTaxReconciliationTaxCredits / USD,,,,,,,800000.0,800000.0,4500000.0,,0.0,1500000.0,1400000.0,,,,,,,,17200000.0,,,,,,3800000.0,10700000.0,20700000.0,,2400000.0,10700000.0,17300000.0,,303000000.0,305400000.0,326000000.0,,17600000.0,28900000.0,44400000.0,,10400000.0,26900000.0,40100000.0,,5300000.0,5300000.0,22900000.0,,10300000.0,19300000.0,15500000.0,,3800000.0,6800000.0,10100000.0,,1600000.0,20200000.0,34900000.0
IncomeTaxesPaid / USD,,,,,,107100000.0,,,,83200000.0,,,,103500000.0,,,,103300000.0,,,,106300000.0,,,,129000000.0,,,,111500000.0,,,,151000000.0,,,,155600000.0,,,,154600000.0,,,,137200000.0,,,,183300000.0,,,,179300000.0,,,,192400000.0,,,
IncreaseDecreaseInAccountsPayable / USD,,40800000.0,,,,3400000.0,,,,10500000.0,,,,49300000.0,,,,8200000.0,,,,12100000.0,,,,-6700000.0,,,,40400000.0,,,,47000000.0,,,,98200000.0,,,,72800000.0,,,,128200000.0,,,,164200000.0,,,,34900000.0,,,,125300000.0,,,
IncreaseDecreaseInAccountsPayableTrade / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47400000.0,,-73600000.0,-8400000.0,-16700000.0,,5200000.0,66500000.0,100800000.0,,-54800000.0,-81900000.0,-90400000.0,,14400000.0,90700000.0,112300000.0
IncreaseDecreaseInAccountsReceivable / USD,,-7700000.0,,,,-45800000.0,,,,38200000.0,,,,8600000.0,,,,38800000.0,,,,29200000.0,,,,16400000.0,,,,-15600000.0,,,,21000000.0,,,,13000000.0,,,,-19800000.0,,,-18400000.0,-12200000.0,-31000000.0,-51400000.0,-1300000.0,-4800000.0,-33200000.0,-47300000.0,43600000.0,22600000.0,-9700000.0,-26500000.0,22900000.0,45800000.0,-16500000.0,13600000.0,72200000.0
IncreaseDecreaseInInventories / USD,,-26800000.0,,,,-15600000.0,,,,26800000.0,,,,111300000.0,,,,-1200000.0,,,,59900000.0,,,,54400000.0,,,,18000000.0,,,,39000000.0,,,,-44600000.0,,,,10000000.0,,,129400000.0,20900000.0,21500000.0,90400000.0,156500000.0,200200000.0,49900000.0,160500000.0,238500000.0,153700000.0,200000.0,-71700000.0,-139700000.0,205300000.0,2300000.0,28900000.0,108900000.0
