fact_unit,2009-05-11,2009-08-07,2009-11-06,2010-02-26,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-04,2012-02-27,2012-05-07,2012-08-03,2012-11-02,2013-02-22,2013-05-06,2013-08-09,2013-11-06,2014-02-27,2014-05-09,2014-08-11,2014-11-07,2015-02-27,2015-05-08,2015-08-10,2015-11-06,2016-02-26,2016-05-10,2016-08-05,2016-11-09,2017-02-24,2017-05-05,2017-08-04,2017-11-07,2018-02-20,2018-05-04,2018-08-08,2018-11-09,2019-02-15,2019-05-07,2019-08-06,2019-11-06,2020-02-14,2020-05-07,2020-08-07,2020-11-06,2021-02-16,2021-05-05,2021-08-05,2021-11-05,2022-02-15,2022-02-18,2022-05-05,2022-08-05,2022-11-04,2023-02-15,2023-05-04,2023-08-03,2023-11-03,2024-02-16,2024-05-08,2024-08-07,2024-11-08,2025-02-14,2025-05-08,2025-08-08,2025-11-06
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear / USD,,,,,,,,1900000000.0,,,,1800000000.0,,,,1700000000.0,,,,2000000000.0,,,,1800000000.0,,,,1800000000.0,,,1800000000.0,1800000000.0,,,,2700000000.0,,,,2700000000.0,,,,2700000000.0,,,,3200000000.0,,,,3200000000.0,,,,,3200000000.0,,,,3900000000.0,,,,3800000000.0,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear / USD,,,,,,,,65000000.0,,,,43000000.0,,,,110000000.0,,,,110000000.0,,,,79000000.0,,,,85000000.0,,,85000000.0,103000000.0,,,,88000000.0,,,,100000000.0,,,,100000000.0,,,,100000000.0,,,,100000000.0,,,,,97000000.0,,,,108000000.0,,,,77000000.0,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear / USD,,,,,,,,49000000.0,,,,76000000.0,,,,107000000.0,,,,122000000.0,,,,108000000.0,,,,92000000.0,,,92000000.0,95000000.0,,,,119000000.0,,,,88000000.0,,,,100000000.0,,,,100000000.0,,,,98000000.0,,,,,100000000.0,,,,128000000.0,,,,112000000.0,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear / USD,,,,,,,,93000000.0,,,,130000000.0,,,,225000000.0,,,,151000000.0,,,,151000000.0,,,,127000000.0,,,127000000.0,108000000.0,,,,132000000.0,,,,117000000.0,,,,119000000.0,,,,95000000.0,,,,80000000.0,,,,,120000000.0,,,,147000000.0,,,,111000000.0,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear / USD,,,,,,,,86000000.0,,,,80000000.0,,,,124000000.0,,,,116000000.0,,,,120000000.0,,,,104000000.0,,,104000000.0,90000000.0,,,,117000000.0,,,,119000000.0,,,,95000000.0,,,,100000000.0,,,,105000000.0,,,,,93000000.0,,,,139000000.0,,,,122000000.0,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear / USD,,,,,,,,138000000.0,,,,205000000.0,,,,186000000.0,,,,121000000.0,,,,105000000.0,,,,100000000.0,,,100000000.0,129000000.0,,,,134000000.0,,,,132000000.0,,,,106000000.0,,,,83000000.0,,,,89000000.0,,,,,125000000.0,,,,131000000.0,,,,131000000.0,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201000000.0,,,,90000000.0,,,,129000000.0,,,,109000000.0,,,,79000000.0,,,,76000000.0,,,,,64000000.0,,,,75000000.0,,,,88000000.0,,,
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,,,,-120000000.0,,,,-168000000.0,,,,-138000000.0,,,,-205000000.0,,,,186000000.0,,,,121000000.0,,,121000000.0,105000000.0,,,,100000000.0,,,,129000000.0,,,,134000000.0,,,,132000000.0,,,,106000000.0,,,,,83000000.0,,,,64000000.0,,,,125000000.0,,,
AccruedEnvironmentalLossContingenciesNoncurrent / USD,,,,,,,,1281000000.0,,,,1296000000.0,,,,1284000000.0,,,,1248000000.0,,,,1036000000.0,,,,1046000000.0,,,1046000000.0,1069000000.0,,,,1115000000.0,,,,1092000000.0,,,,1305000000.0,,,,1379000000.0,,,,1455000000.0,,,,,1501000000.0,,,,1600000000.0,,,,1615000000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,,474000000.0,648000000.0,648000000.0,648000000.0,648000000.0,163000000.0,163000000.0,163000000.0,163000000.0,93000000.0,93000000.0,93000000.0,93000000.0,184000000.0,184000000.0,184000000.0,184000000.0,410000000.0,410000000.0,410000000.0,410000000.0,23000000.0,23000000.0,318000000.0,23000000.0,66000000.0,66000000.0,66000000.0,66000000.0,565000000.0,565000000.0,565000000.0,583000000.0,165000000.0,165000000.0,165000000.0,165000000.0,119000000.0,119000000.0,119000000.0,119000000.0,324000000.0,324000000.0,324000000.0,324000000.0,,1541000000.0,1541000000.0,1541000000.0,1541000000.0,744000000.0,744000000.0,744000000.0,744000000.0,786000000.0,786000000.0,786000000.0,786000000.0,859000000.0,859000000.0,859000000.0
AccruedSalariesCurrent / USD,,,,,,,,188000000.0,,,,244000000.0,,,,257000000.0,,,,,,,,,,,,,,,,212000000.0,,,,225000000.0,,,,241000000.0,,,,273000000.0,,,,249000000.0,,,,312000000.0,,,,,334000000.0,,,,329000000.0,,,,343000000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,,5593000000.0,,,,6594000000.0,,,,7526000000.0,,,,8651000000.0,,,,10207000000.0,,,,11264000000.0,,,10251000000.0,11412000000.0,,,,12737000000.0,,,,41802000000.0,,,,43095000000.0,,,,43773000000.0,,,,45065000000.0,,,,,46673000000.0,,,,48273000000.0,,,,49272000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-305000000.0,-305000000.0,-305000000.0,-305000000.0,-273000000.0,-273000000.0,-273000000.0,-273000000.0,-323000000.0,-323000000.0,-323000000.0,-323000000.0,-465000000.0,-465000000.0,-465000000.0,-273000000.0,-506000000.0,-506000000.0,-506000000.0,-323000000.0,-405000000.0,-405000000.0,-405000000.0,-465000000.0,-544000000.0,-544000000.0,-544000000.0,-506000000.0,-503000000.0,-503000000.0,-506000000.0,-503000000.0,-548000000.0,-548000000.0,-548000000.0,-548000000.0,-487000000.0,-487000000.0,-487000000.0,-487000000.0,-605000000.0,-605000000.0,-605000000.0,-605000000.0,-676000000.0,-676000000.0,-676000000.0,-676000000.0,-583000000.0,-583000000.0,-583000000.0,-583000000.0,,-388000000.0,-388000000.0,-388000000.0,-388000000.0,-320000000.0,-320000000.0,-320000000.0,-320000000.0,-274000000.0,-274000000.0,-274000000.0,-274000000.0,-314000000.0,-314000000.0,-314000000.0
AdditionalPaidInCapital / USD,13989000000.0,13989000000.0,13989000000.0,13989000000.0,15680000000.0,15680000000.0,15680000000.0,15637000000.0,18751000000.0,18751000000.0,18751000000.0,18751000000.0,19007000000.0,19007000000.0,19007000000.0,19007000000.0,19119000000.0,19119000000.0,19119000000.0,19119000000.0,22161000000.0,22161000000.0,22161000000.0,22161000000.0,22281000000.0,22281000000.0,22281000000.0,22281000000.0,24283000000.0,24283000000.0,22281000000.0,24283000000.0,26690000000.0,26690000000.0,26690000000.0,26690000000.0,26751000000.0,26751000000.0,26751000000.0,26751000000.0,26013000000.0,26013000000.0,26013000000.0,26013000000.0,25830000000.0,25830000000.0,25830000000.0,25830000000.0,26037000000.0,26037000000.0,26037000000.0,26037000000.0,,25875000000.0,25875000000.0,25875000000.0,25875000000.0,25322000000.0,25322000000.0,25322000000.0,25322000000.0,24637000000.0,24637000000.0,24637000000.0,24637000000.0,23797000000.0,23797000000.0,23797000000.0
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684000000.0,390000000.0,1118000000.0,1918000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,57000000.0,69000000.0,86000000.0,47000000.0,74000000.0,92000000.0,100000000.0,45000000.0,68000000.0,92000000.0,100000000.0,32000000.0,54000000.0,77000000.0,129000000.0,41000000.0,66000000.0,89000000.0,117000000.0,26000000.0,52000000.0,75000000.0,100000000.0,35000000.0,57000000.0,77000000.0,153000000.0,23000000.0,33000000.0,153000000.0,96000000.0,31000000.0,40000000.0,49000000.0,90000000.0,41000000.0,50000000.0,35000000.0,55000000.0,41000000.0,50000000.0,59000000.0,42000000.0,16000000.0,26000000.0,35000000.0,66000000.0,24000000.0,34000000.0,42000000.0,44000000.0,,7000000.0,20000000.0,41000000.0,50000000.0,-24000000.0,-10000000.0,2000000.0,24000000.0,-23000000.0,-9000000.0,2000000.0,15000000.0,18000000.0,27000000.0,41000000.0
AdministrativeFeesExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,,,,41000000.0,,,59000000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,,,,,,,,,,69000000.0,,,,61000000.0,,,,107000000.0,,,106000000.0,64000000.0,,,,53000000.0,,,,82000000.0,,,,67000000.0,,,,70000000.0,,,,59000000.0,,,,,94000000.0,,,,93000000.0,,,,91000000.0,,,
AssetRetirementObligation / USD,,,,,,,,728000000.0,,,,712000000.0,,,,731000000.0,,1146000000.0,1146000000.0,856000000.0,,,,921000000.0,,,,1146000000.0,,,1135000000.0,2316000000.0,,,,2744000000.0,,,,2774000000.0,,,,2638000000.0,,,,2583000000.0,,,,2547000000.0,,,,,2505000000.0,,,,2472000000.0,,,,2716000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,,51000000.0,,,,52000000.0,,,,54000000.0,,33000000.0,66000000.0,58000000.0,,,,55000000.0,,,,95000000.0,,,95000000.0,116000000.0,,,,131000000.0,,,,137000000.0,,,,124000000.0,,,,110000000.0,,,,118000000.0,,,,,131000000.0,,,,112000000.0,,,,134000000.0,,,
AssetRetirementObligationCashPaidToSettle / USD,,,,,,,,,,,,,,,,-38000000.0,,-28000000.0,-62000000.0,49000000.0,,,,47000000.0,,,,107000000.0,,,97000000.0,101000000.0,,,,132000000.0,,,,188000000.0,,,,71000000.0,,,,160000000.0,,,,170000000.0,,,,,156000000.0,,,,201000000.0,,,,197000000.0,,,
AssetRetirementObligationCurrent / USD,,,,,,,,-42000000.0,,,,-46000000.0,,,,-69000000.0,,130000000.0,125000000.0,-31000000.0,,,,55000000.0,,,,115000000.0,,,107000000.0,189000000.0,,,,172000000.0,,,,240000000.0,,,,286000000.0,,,,317000000.0,,,,330000000.0,,,,,268000000.0,,,,200000000.0,,,,195000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,,5000000.0,,,,12000000.0,,,,5000000.0,,9000000.0,15000000.0,9000000.0,,,,6000000.0,,,,45000000.0,,,45000000.0,429000000.0,,,,97000000.0,,,,12000000.0,,,,14000000.0,,,,1000000.0,,,,20000000.0,,,,,7000000.0,,,,2000000.0,,,,9000000.0,,,
AssetRetirementObligationPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27000000.0,,,,-80000000.0,,,,37000000.0,,,,,,,,,,,,,,45000000.0,62000000.0,,,,,,,256000000.0,261000000.0,275000000.0,,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,,21000000.0,,,,-17000000.0,,,,105000000.0,,15000000.0,-3000000.0,48000000.0,,,,211000000.0,,,,123000000.0,,,115000000.0,56000000.0,,,,-69000000.0,,,,529000000.0,,,,-112000000.0,,,,50000000.0,,,,-5000000.0,,,,,-13000000.0,,,,331000000.0,,,,381000000.0,,,
AssetRetirementObligationsNoncurrent / USD,,,,,,,,670000000.0,,,,685000000.0,,,,787000000.0,,2069000000.0,2058000000.0,890000000.0,,,,1091000000.0,,,,2213000000.0,,,2212000000.0,2555000000.0,,,,2599000000.0,,,,2398000000.0,,,,2297000000.0,,,,2230000000.0,,,,2175000000.0,,,,,2204000000.0,,,,2516000000.0,,,,2848000000.0,,,
Assets / USD,23353000000.0,23353000000.0,23353000000.0,23353000000.0,25996000000.0,24624000000.0,25705000000.0,23353000000.0,27113000000.0,25979000000.0,27951000000.0,25996000000.0,31008000000.0,30579000000.0,31708000000.0,29386000000.0,32905000000.0,33689000000.0,34517000000.0,32070000000.0,42588000000.0,63157000000.0,62598000000.0,35440000000.0,63732000000.0,63903000000.0,63875000000.0,63385000000.0,56065000000.0,54008000000.0,63385000000.0,58674000000.0,42664000000.0,41296000000.0,41400000000.0,46577000000.0,36576000000.0,37043000000.0,37327000000.0,37317000000.0,36637000000.0,37028000000.0,37749000000.0,37302000000.0,41059000000.0,41086000000.0,40943000000.0,42216000000.0,40219000000.0,40230000000.0,41099000000.0,40809000000.0,,43643000000.0,45436000000.0,46917000000.0,42144000000.0,48832000000.0,50113000000.0,49927000000.0,48022000000.0,50909000000.0,50907000000.0,51648000000.0,51093000000.0,54198000000.0,54635000000.0,55400000000.0
AssetsCurrent / USD,5233000000.0,5233000000.0,5233000000.0,5233000000.0,7433000000.0,7433000000.0,7433000000.0,7433000000.0,9851000000.0,9851000000.0,9851000000.0,9851000000.0,10047000000.0,10047000000.0,10047000000.0,10047000000.0,10297000000.0,10297000000.0,10297000000.0,10297000000.0,9972000000.0,9972000000.0,9972000000.0,9972000000.0,9045000000.0,9045000000.0,9045000000.0,9045000000.0,7462000000.0,7462000000.0,9045000000.0,7462000000.0,10435000000.0,10435000000.0,10435000000.0,10435000000.0,10779000000.0,10689000000.0,10689000000.0,10626000000.0,10720000000.0,10720000000.0,10720000000.0,10464000000.0,7915000000.0,7915000000.0,7915000000.0,7915000000.0,9303000000.0,9303000000.0,9303000000.0,9303000000.0,,14830000000.0,14830000000.0,14830000000.0,14830000000.0,15613000000.0,15613000000.0,15613000000.0,15613000000.0,14065000000.0,14065000000.0,14065000000.0,14065000000.0,13296000000.0,13296000000.0,13296000000.0
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,,,,,74000000.0,,,,79000000.0,,,,84000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,1626000000.0,1626000000.0,1626000000.0,907000000.0,872000000.0,872000000.0,872000000.0,1626000000.0,2656000000.0,2656000000.0,2656000000.0,872000000.0,3738000000.0,3738000000.0,3738000000.0,2656000000.0,4822000000.0,4822000000.0,4822000000.0,3738000000.0,3705000000.0,3705000000.0,3705000000.0,4822000000.0,1985000000.0,1985000000.0,1985000000.0,3705000000.0,464000000.0,317000000.0,3569000000.0,1864000000.0,177000000.0,177000000.0,177000000.0,298000000.0,4447000000.0,4447000000.0,4447000000.0,4526000000.0,4217000000.0,4217000000.0,4217000000.0,4217000000.0,2020000000.0,2020000000.0,2020000000.0,2020000000.0,3657000000.0,3657000000.0,3657000000.0,3657000000.0,,8068000000.0,8068000000.0,8068000000.0,8068000000.0,8146000000.0,8146000000.0,8146000000.0,8146000000.0,4758000000.0,4758000000.0,4758000000.0,4758000000.0,3923000000.0,3923000000.0,3923000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403000000.0,4403000000.0,4403000000.0,341000000.0,4710000000.0,4710000000.0,4710000000.0,4420000000.0,4455000000.0,4455000000.0,4455000000.0,4710000000.0,2278000000.0,2278000000.0,2278000000.0,4455000000.0,,3903000000.0,3903000000.0,3903000000.0,2278000000.0,8314000000.0,8314000000.0,8314000000.0,3903000000.0,8390000000.0,8390000000.0,8390000000.0,8314000000.0,6063000000.0,6063000000.0,6063000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-248000000.0,422000000.0,771000000.0,4124000000.0,-711000000.0,-569000000.0,113000000.0,290000000.0,-1343000000.0,-1449000000.0,-1943000000.0,-255000000.0,-411000000.0,-549000000.0,377000000.0,-2177000000.0,,932000000.0,2666000000.0,4016000000.0,1625000000.0,274000000.0,1431000000.0,510000000.0,4411000000.0,-1286000000.0,-1454000000.0,-1851000000.0,76000000.0,277000000.0,339000000.0,153000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.4375,0.875,1.375,1.375,0.0,0.0,0.0,0.6875,0.075,0.225,0.375,0.075,0.25,1.0,1.25,1.125,0.3125,0.625,0.9375,1.5,0.3125,1.625,1.9375,1.25,0.3125,0.625,0.9375,2.25,0.05,0.2105,2.25,1.25,,,,1.25,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.05,0.1,0.15,0.2,0.0,0.0,0.0,0.2,,0.075,0.15,0.225,0.0,0.15,0.3,0.45,0.375,0.15,0.3,0.45,0.6,0.15,0.3,0.45
CommonStockParOrStatedValuePerShare / USD/shares,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,0.1,0.1,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,,0.1,,,,,0.1,,,,0.1,,,,0.1,,,
CommonStockSharesAuthorized / shares,,,,,,,,1800000000.0,,,,1800000000.0,,,,1800000000.0,,,,1800000000.0,,,,1800000000.0,,,,1800000000.0,,,1800000000.0,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,
CommonStockSharesIssued / shares,,,,505000000.0,,,,981000000.0,,,,1067000000.0,,,,1071000000.0,,,,1073000000.0,,,,1165000000.0,,,,1167000000.0,,,1167000000.0,1374000000.0,,,,1574000000.0,,,,1578000000.0,,,,1579000000.0,,,,1582000000.0,,,,1590000000.0,,,,,1603000000.0,,,,1613000000.0,,,,1619000000.0,,,
CommonStockValue / USD,51000000.0,51000000.0,51000000.0,51000000.0,55000000.0,55000000.0,55000000.0,98000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,117000000.0,117000000.0,117000000.0,117000000.0,117000000.0,117000000.0,117000000.0,117000000.0,137000000.0,137000000.0,117000000.0,137000000.0,157000000.0,157000000.0,157000000.0,157000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,159000000.0,159000000.0,159000000.0,159000000.0,,160000000.0,160000000.0,160000000.0,160000000.0,161000000.0,161000000.0,161000000.0,161000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0
ComprehensiveIncomeNetOfTax / USD,275000000.0,,,,,825000000.0,1811000000.0,,948000000.0,1600000000.0,2800000000.0,,1504000000.0,2874000000.0,3929000000.0,4286000000.0,776000000.0,1491000000.0,2324000000.0,4418000000.0,654000000.0,1141000000.0,1973000000.0,3000000000.0,513000000.0,996000000.0,1555000000.0,2759000000.0,-2462000000.0,-4304000000.0,2759000000.0,-1447000000.0,-4184000000.0,-4648000000.0,-4419000000.0,-12195000000.0,239000000.0,588000000.0,881000000.0,-4199000000.0,704000000.0,1584000000.0,2151000000.0,1878000000.0,42000000.0,-18000000.0,-213000000.0,2569000000.0,-483000000.0,-414000000.0,-161000000.0,-310000000.0,,721000000.0,1808000000.0,3211000000.0,692000000.0,1528000000.0,2369000000.0,2774000000.0,4501000000.0,664000000.0,1008000000.0,1463000000.0,3536000000.0,473000000.0,1089000000.0,1616000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,362000000.0,720000000.0,961000000.0,1206000000.0,237000000.0,422000000.0,737000000.0,1184000000.0,176000000.0,301000000.0,518000000.0,938000000.0,106000000.0,274000000.0,416000000.0,758000000.0,58000000.0,100000000.0,758000000.0,521000000.0,71000000.0,130000000.0,189000000.0,106000000.0,78000000.0,153000000.0,118000000.0,292000000.0,124000000.0,290000000.0,399000000.0,286000000.0,45000000.0,44000000.0,16000000.0,291000000.0,-59000000.0,12000000.0,115000000.0,53000000.0,,234000000.0,482000000.0,806000000.0,263000000.0,377000000.0,575000000.0,731000000.0,1060000000.0,387000000.0,775000000.0,1284000000.0,1011000000.0,689000000.0,1353000000.0,2063000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,1093000000.0,2303000000.0,3843000000.0,1218000000.0,2052000000.0,3590000000.0,-10796000000.0,1866000000.0,3594000000.0,4890000000.0,3567000000.0,1866000000.0,3594000000.0,4890000000.0,5492000000.0,1013000000.0,1913000000.0,3061000000.0,5602000000.0,830000000.0,1445000000.0,2503000000.0,3938000000.0,629000000.0,1290000000.0,2001000000.0,3539000000.0,-2394000000.0,-4184000000.0,3539000000.0,-886000000.0,-4102000000.0,-4497000000.0,-4199000000.0,-12048000000.0,317000000.0,741000000.0,999000000.0,-4068000000.0,828000000.0,1874000000.0,2550000000.0,2164000000.0,87000000.0,26000000.0,-197000000.0,2860000000.0,-542000000.0,-402000000.0,-46000000.0,-257000000.0,,955000000.0,2290000000.0,4017000000.0,955000000.0,1905000000.0,2944000000.0,3505000000.0,5561000000.0,1051000000.0,1783000000.0,2747000000.0,4547000000.0,1162000000.0,2442000000.0,3679000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,65000000.0,,,,,191000000.0,,,,76000000.0,,,,161000000.0,,,
CostDepreciationAmortizationAndDepletion / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257000000.0,2530000000.0,451000000.0,893000000.0,1351000000.0,1714000000.0,347000000.0,699000000.0,1021000000.0,1754000000.0,341000000.0,699000000.0,1093000000.0,1412000000.0,,419000000.0,902000000.0,1430000000.0,1528000000.0,489000000.0,996000000.0,1504000000.0,1998000000.0,399000000.0,946000000.0,1479000000.0,2019000000.0,595000000.0,1104000000.0,1704000000.0
