fact_unit,2010-09-10,2010-12-09,2011-03-17,2011-06-10,2011-09-09,2011-12-01,2012-03-22,2012-06-07,2012-09-07,2012-12-06,2013-03-21,2013-06-10,2013-09-12,2013-12-12,2014-03-27,2014-06-12,2014-09-11,2014-12-11,2015-03-26,2015-06-09,2015-09-10,2015-12-09,2016-03-30,2016-06-08,2016-09-01,2016-12-07,2017-03-29,2017-06-01,2017-08-31,2017-12-06,2018-03-27,2018-05-31,2018-08-30,2018-12-06,2019-03-27,2019-06-12,2019-09-05,2019-12-11,2020-03-26,2020-06-11,2020-09-08,2020-12-10,2021-03-30,2021-06-03,2021-09-08,2021-12-09,2022-03-29,2022-06-02,2022-09-01,2022-12-08,2023-03-28,2023-06-01,2023-08-31,2023-12-07,2024-03-21,2024-06-05,2024-08-29,2024-12-05,2025-03-27,2025-06-05,2025-09-04
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,3563000.0,5365000.0,6532000.0,2729000.0,5066000.0,7745000.0,5616000.0,3891000.0,8040000.0,11828000.0,7273000.0,4286000.0,8288000.0,12453000.0,10340000.0,1977000.0,3369000.0,5382000.0,15637000.0,2068000.0,6021000.0,6639000.0,,3174000.0,8126000.0,12939000.0,8269000.0,2730000.0,8710000.0,13048000.0,10356000.0,5193000.0,13048000.0,18616000.0,16822000.0,5193000.0,13048000.0,18616000.0,17610000.0,10157000.0,22005000.0,36070000.0,28568000.0,6128000.0,21912000.0,37098000.0,45593000.0,14932000.0,30221000.0,51878000.0,50797000.0,18358000.0,39175000.0,59487000.0,69137000.0,21301000.0,45584000.0,70157000.0,78075000.0,25758000.0,47325000.0
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216000000.0,,,,297500000.0,,,,328600000.0,,
AllocatedShareBasedCompensationExpense / USD,,,,,3563000.0,5365000.0,5616000.0,2729000.0,5066000.0,7745000.0,7273000.0,3891000.0,8040000.0,11828000.0,10340000.0,4286000.0,8288000.0,12453000.0,15637000.0,1977000.0,3369000.0,5382000.0,10087000.0,2100000.0,6000000.0,6600000.0,8300000.0,3200000.0,8100000.0,12900000.0,10400000.0,2700000.0,8700000.0,13000000.0,16800000.0,5200000.0,13000000.0,19000000.0,17600000.0,11000000.0,23500000.0,35700000.0,29600000.0,6600000.0,24900000.0,41900000.0,46100000.0,16200000.0,33600000.0,49600000.0,56600000.0,18200000.0,38800000.0,58800000.0,66400000.0,21000000.0,45200000.0,69500000.0,77200000.0,25400000.0,46700000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,1065000.0,,,,1314000.0,,,,1329000.0,,,,891000.0,,,,900000.0,,,,,,,,,,,,,,0.0,7000.0,72000.0,23000.0,770000.0,2965000.0,29000.0,2195000.0,4390000.0,6585000.0,5160000.0,2195000.0,4390000.0,6579000.0,8782000.0,1878000.0,3757000.0,5010000.0,8752000.0,0.0,0.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,128000.0,120000.0,,72000.0,31.0,51000.0,,28000.0,30000.0,53000.0,50000.0,57000.0,49000.0,63000.0,45000.0,264000.0,288000.0,369000.0,57000.0,100000.0,100000.0,100000.0,300000.0,200000.0,100000.0,100000.0,100000.0,300000.0,200000.0,200000.0,100000.0,100000.0,48500.0,41500.0,100000.0,75700.0,75100.0,63000.0,32200.0,100000.0,100000.0,40200.0,48000.0,100000.0,100000.0,48000.0,30800.0,100000.0,100000.0,100000.0,36000.0,100000.0,100000.0,100000.0,43500.0,100000.0,100000.0
Assets / USD,307258000.0,307258000.0,307258000.0,499302000.0,499302000.0,499302000.0,499302000.0,734634000.0,734634000.0,734634000.0,734634000.0,1051078000.0,1051078000.0,1051078000.0,1051078000.0,1249688000.0,1249688000.0,1252388000.0,1252388000.0,1296213000.0,1296213000.0,1296213000.0,1296213000.0,1314077000.0,1314077000.0,1314077000.0,1314077000.0,1657541000.0,1657541000.0,1657541000.0,1657541000.0,1998483000.0,1998483000.0,1998483000.0,1998483000.0,2084711000.0,2084711000.0,2084711000.0,2084711000.0,3281354000.0,3281354000.0,3281354000.0,3281354000.0,4185215000.0,4185215000.0,4185215000.0,4185215000.0,4942478000.0,4942478000.0,4942478000.0,4942478000.0,5607038000.0,5607038000.0,5607038000.0,5607038000.0,7091941000.0,7091941000.0,7091941000.0,7091941000.0,7603292000.0,7603292000.0
AssetsCurrent / USD,216410000.0,216410000.0,216410000.0,389279000.0,389279000.0,389279000.0,389279000.0,527093000.0,527093000.0,527093000.0,527093000.0,787053000.0,787053000.0,787053000.0,787053000.0,942839000.0,942839000.0,945539000.0,945539000.0,951012000.0,951012000.0,951012000.0,951012000.0,917039000.0,917039000.0,917039000.0,917039000.0,1162737000.0,1162737000.0,1162737000.0,1162737000.0,1436282000.0,1436282000.0,1436282000.0,1436282000.0,1429282000.0,1429282000.0,1429282000.0,1429282000.0,1807938000.0,1807938000.0,1807938000.0,1807938000.0,2124379000.0,2124379000.0,2124379000.0,2124379000.0,2614853000.0,2614853000.0,2614853000.0,2614853000.0,3159453000.0,3159453000.0,3159453000.0,3159453000.0,4060577000.0,4060577000.0,4060577000.0,4060577000.0,3980302000.0,3980302000.0
BuildingsAndImprovementsGross / USD,,,,,0.0,0.0,5018000.0,5018000.0,5018000.0,5018000.0,5018000.0,10969000.0,10969000.0,10969000.0,10969000.0,20407000.0,20407000.0,20407000.0,20407000.0,29099000.0,29099000.0,29099000.0,29099000.0,30885000.0,30885000.0,30885000.0,30885000.0,32174000.0,32174000.0,32174000.0,,39278000.0,39278000.0,39278000.0,,38030000.0,38030000.0,38030000.0,,30187000.0,30187000.0,30187000.0,,30870000.0,30870000.0,30870000.0,,30880000.0,30880000.0,30880000.0,,28850000.0,28850000.0,28850000.0,,29032000.0,29032000.0,29032000.0,,27655000.0,27655000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15668000.0,15668000.0,,
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500000.0,,,,49000000.0,,,,97700000.0,,,,155700000.0,,
CapitalizedComputerSoftwareGross / USD,,,,,34581000.0,34581000.0,17252000.0,51657000.0,51657000.0,51657000.0,14150000.0,81099000.0,81099000.0,81099000.0,1177000.0,100034000.0,70537000.0,70537000.0,1697000.0,84854000.0,84854000.0,84854000.0,2620000.0,112161000.0,112161000.0,112161000.0,3700000.0,160835000.0,160835000.0,160835000.0,6300000.0,173997000.0,173997000.0,173997000.0,12400000.0,230689000.0,230689000.0,230689000.0,13200000.0,336768000.0,336768000.0,336768000.0,20700000.0,427313000.0,427313000.0,427313000.0,20700000.0,532819000.0,532819000.0,532819000.0,23500000.0,742295000.0,742295000.0,742295000.0,,1032567000.0,1032567000.0,1032567000.0,,1274322000.0,1274322000.0
CapitalizedComputerSoftwareNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395000.0,,,,24648000.0,,,,74631000.0,,,,89334000.0,,,,114700000.0,,,,133597000.0,,
CapitalizedContractCostNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395000.0,,24648000.0,24648000.0,24648000.0,,74631000.0,74631000.0,74631000.0,,89334000.0,89334000.0,89334000.0,,114700000.0,114700000.0,114700000.0,,133597000.0,133597000.0,133597000.0,,161759000.0,161759000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990501000.0,990501000.0,990501000.0,734846000.0,881320000.0,881320000.0,881320000.0,990501000.0,1093505000.0,1093505000.0,1093505000.0,881320000.0,1150517000.0,1150517000.0,1150517000.0,1093505000.0,1259871000.0,1259871000.0,1259871000.0,1150517000.0,1154867000.0,1154867000.0,1154867000.0,1259871000.0,2243971000.0,2243971000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23930000.0,-212660000.0,-286894000.0,255655000.0,-305079000.0,-257582000.0,-295167000.0,-109181000.0,-270499000.0,-570507000.0,-611924000.0,212185000.0,29222000.0,19524000.0,-156926000.0,57012000.0,-610855000.0,-761040000.0,-907247000.0,109354000.0,-204260000.0,-47337000.0,-63729000.0,-105004000.0,-343299000.0,-633859000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CommonStockSharesAuthorized / shares,200000000.0,200000000.0,200000000.0,200000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
CommonStockSharesIssued / shares,51126000.0,51126000.0,51126000.0,53378000.0,106756000.0,106756000.0,106756000.0,110135000.0,111633000.0,110135000.0,110135000.0,112371000.0,112371000.0,112371000.0,112371000.0,115342000.0,115342000.0,115342000.0,115342000.0,132112000.0,132112000.0,132112000.0,132112000.0,127482000.0,127482000.0,127482000.0,127482000.0,127304000.0,127304000.0,127304000.0,127304000.0,125650000.0,125650000.0,125650000.0,125650000.0,121600000.0,121600000.0,121600000.0,121600000.0,124122000.0,124122000.0,124122000.0,124122000.0,125150000.0,125150000.0,125150000.0,125150000.0,123297000.0,123297000.0,123297000.0,123297000.0,122205000.0,122205000.0,122205000.0,122205000.0,121106000.0,121106000.0,121106000.0,121106000.0,116166000.0,116166000.0
CommonStockSharesOutstanding / shares,51126000.0,51126000.0,51126000.0,53378000.0,106756000.0,106756000.0,106756000.0,110135000.0,110135000.0,110135000.0,110135000.0,112371000.0,112371000.0,112371000.0,112371000.0,115342000.0,115342000.0,115342000.0,115342000.0,132112000.0,132112000.0,132112000.0,132112000.0,127482000.0,127482000.0,127482000.0,127482000.0,127304000.0,127304000.0,127304000.0,127304000.0,125650000.0,125650000.0,125650000.0,125650000.0,121600000.0,121600000.0,121600000.0,121600000.0,124122000.0,124122000.0,124122000.0,124122000.0,125150000.0,125150000.0,125150000.0,125150000.0,123297000.0,123297000.0,123297000.0,123297000.0,122205000.0,122205000.0,122205000.0,122205000.0,121106000.0,121106000.0,121106000.0,121106000.0,116166000.0,116166000.0
CommonStockValue / USD,511000.0,511000.0,511000.0,534000.0,534000.0,534000.0,534000.0,551000.0,551000.0,551000.0,551000.0,562000.0,562000.0,562000.0,562000.0,577000.0,577000.0,577000.0,577000.0,661000.0,661000.0,661000.0,661000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,628000.0,628000.0,628000.0,628000.0,608000.0,608000.0,608000.0,608000.0,621000.0,621000.0,621000.0,621000.0,626000.0,626000.0,626000.0,626000.0,616000.0,616000.0,616000.0,616000.0,611000.0,611000.0,611000.0,611000.0,606000.0,606000.0,606000.0,606000.0,581000.0,581000.0
ComprehensiveIncomeNetOfTax / USD,46545000.0,75731000.0,22815000.0,50537000.0,87838000.0,112047000.0,75299000.0,,,112047000.0,136309000.0,54188000.0,100843000.0,160800000.0,185283000.0,42832000.0,77395000.0,134354000.0,270097000.0,31371000.0,83783000.0,114978000.0,190389000.0,70416000.0,78716000.0,131204000.0,133694000.0,118898000.0,144471000.0,188008000.0,201251000.0,-529000.0,121036000.0,148962000.0,340084000.0,32181000.0,109702000.0,196797000.0,317239000.0,80880000.0,210384000.0,346246000.0,409916000.0,-31972000.0,109129000.0,255041000.0,637823000.0,188592000.0,373146000.0,571208000.0,636339000.0,169206000.0,463153000.0,639099000.0,956560000.0,265375000.0,644750000.0,817476000.0,798133000.0,290597000.0,668782000.0
ConstructionInProgressGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51260000.0,51260000.0,51260000.0,,74271000.0,74271000.0,74271000.0,,40930000.0,40930000.0,40930000.0,,69847000.0,69847000.0,69847000.0,,163420000.0,163420000.0,163420000.0,,244898000.0,244898000.0,244898000.0,,247943000.0,247943000.0,247943000.0,,206398000.0,206398000.0
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6293000.0,6293000.0,6293000.0,,11318000.0,11318000.0,11318000.0,,12897000.0,12897000.0,12897000.0,,32560000.0,32560000.0,32560000.0,,41690000.0,41690000.0,41690000.0,41690000.0,55528000.0,55528000.0,55528000.0,55528000.0,61634000.0,61634000.0,61634000.0,61634000.0,74638000.0,74638000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547044000.0,844100000.0,1144775000.0,304973000.0,632279000.0,973157000.0,1250391000.0,360595000.0,758151000.0,1169245000.0,1472032000.0,317560000.0,731001000.0,1221073000.0,1755910000.0,526151000.0,1134083000.0,1755111000.0,1937888000.0,743070000.0,1555922000.0,2373959000.0,2648052000.0,849987000.0,1760641000.0,2708195000.0,3618178000.0,933823000.0,1892716000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,3621000.0,,,,9476000.0,,,,45623000.0,,,,22598000.0,,,,27818000.0,,,,54172000.0,,,,-18662000.0,,,,36245000.0,,,,79724000.0,,,,73213000.0,,,,45765000.0,,,,70000.0,,,,25701000.0,,,,34752000.0,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,25965000.0,,,,37935000.0,,,,51126000.0,,,,90017000.0,,,,84924000.0,,,,80461000.0,,,,110372000.0,,,,94581000.0,,,,109322000.0,,,,123129000.0,,,,170158000.0,,,,185803000.0,,,,322105000.0,,,,400250000.0,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,29829000.0,,,,49846000.0,,,,105187000.0,,,,116410000.0,,,,116759000.0,,,,142836000.0,,,,95073000.0,,,,137516000.0,,,,200619000.0,,,,212495000.0,,,,227403000.0,,,,196312000.0,,,,365414000.0,,,,468371000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,243000.0,,,,2435000.0,,,,8438000.0,,,,3795000.0,,,,4017000.0,,,,8203000.0,,,,3363000.0,,,,6690000.0,,,,11573000.0,,,,16153000.0,,,,11480000.0,,,,10439000.0,,,,17608000.0,,,,33369000.0,,
DeferredCompensationLiabilityCurrent / USD,10626000.0,10626000.0,10626000.0,16872000.0,16872000.0,16872000.0,16872000.0,22875000.0,22875000.0,22875000.0,22875000.0,27530000.0,27530000.0,27530000.0,27530000.0,19445000.0,19445000.0,19445000.0,19445000.0,29932000.0,29932000.0,29932000.0,29932000.0,43524000.0,43524000.0,43524000.0,43524000.0,55238000.0,55238000.0,55238000.0,55238000.0,70141000.0,70141000.0,70141000.0,70141000.0,109181000.0,109181000.0,109181000.0,109181000.0,133688000.0,133688000.0,133688000.0,133688000.0,130171000.0,130171000.0,130171000.0,130171000.0,204921000.0,204921000.0,204921000.0,204921000.0,248167000.0,248167000.0,248167000.0,248167000.0,326110000.0,326110000.0,326110000.0,326110000.0,204543000.0,204543000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-2030000.0,,,,11182000.0,,,,73000.0,,,,-5667000.0,,,,266000.0,,,,7763000.0,,,,8719000.0,,,,-11065000.0,,,,14443000.0,,,,-13068000.0,,,,-5683000.0,,,,19754000.0,,,,5858000.0,,,,8932000.0,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,630000.0,,,,-583000.0,,,,-778000.0,,,,8000.0,,,,516000.0,,,,-6574000.0,,,,-1769000.0,,,,-5263000.0,,,,-17714000.0,,,,40588000.0,,,,30227000.0,,,,8448000.0,,,,-13770000.0,,,,-1895000.0,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26256000.0,,,,32491000.0,,,,26549000.0,31435000.0,31435000.0,31435000.0,31435000.0,6731000.0,6731000.0,6731000.0,6731000.0,6091000.0,6091000.0,6091000.0,6091000.0,6402000.0,6402000.0,6402000.0,6402000.0,9176000.0,9176000.0,9176000.0,9176000.0,17085000.0,17085000.0
DeferredIncomeTaxExpenseBenefit / USD,518000.0,1365000.0,-6441000.0,5145000.0,12475000.0,18170000.0,387000.0,-298000.0,-10487000.0,-10456000.0,11234000.0,,,,-693000.0,0.0,1205000.0,1143000.0,1266000.0,30946000.0,27789000.0,20917000.0,820000.0,,,,1266000.0,,,0.0,7375000.0,-6927000.0,-12746000.0,-18385000.0,-18168000.0,,,,717000.0,,,,18954000.0,,,,24394000.0,,,,34125000.0,,,,-6867000.0,,,,9400000.0,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,0.0,,,,3977000.0,,,,3633000.0,,,,10759000.0,,,,31924000.0,,,,31397000.0,,,,33223000.0,,,,190186000.0,,,,266781000.0,,,,282534000.0,,,,362479000.0,,,,470518000.0,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262000.0,,,,1336000.0,,,,14249000.0,43432000.0,43432000.0,43432000.0,43432000.0,58755000.0,58755000.0,58755000.0,58755000.0,53352000.0,53352000.0,53352000.0,53352000.0,55084000.0,55084000.0,55084000.0,55084000.0,29522000.0,29522000.0,29522000.0,29522000.0,98188000.0,98188000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,635000.0,,,,635000.0,,,,12000.0,,,,-786000.0,,,,38000.0,,,,77000.0,,,,425000.0,,,,-1840000.0,,,,3988000.0,,,,-8566000.0,,,,-150000.0,,,,5923000.0,,,,1045000.0,,,,2363000.0,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,15033000.0,,,,18300000.0,,,,16018000.0,,,,11802000.0,,,,51009000.0,,,,64395000.0,,,,46030000.0,,,,183844000.0,,,,221221000.0,,,,238077000.0,,,,314540000.0,,,,452506000.0,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,48922000.0,,
DeferredTaxAssetsInventory / USD,,,,,,,168000.0,,,,1230000.0,,,,5372000.0,,,,4681000.0,,,,3058000.0,,,,0.0,,,,4811000.0,,,,4691000.0,,,,8684000.0,,,,8763000.0,,,,14093000.0,,,,16326000.0,,,,43471000.0,,,,43157000.0,,
DeferredTaxAssetsNet / USD,,,,,,,7894000.0,,,,8587000.0,,,,,,,,,,,,,,,,,,,,50918000.0,,,,62552000.0,,,,45523000.0,,,,178189000.0,,,,214757000.0,,,,235273000.0,,,,313797000.0,,,,450172000.0,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,472000.0,,,,655000.0,,,,2397000.0,,,,5097000.0,,,,8803000.0,,,,11753000.0,,,,16280000.0,,,,37436000.0,,,,3163000.0,,,,2354000.0,,,,14149000.0,,,,6686000.0,,,,2312000.0,,,,2385000.0,,
DeferredTaxAssetsOther / USD,,,,,,,761000.0,,,,1201000.0,,,,1764000.0,,,,501000.0,,,,1403000.0,,,,0.0,,,,2920000.0,,,,4794000.0,,,,4813000.0,,,,1784000.0,,,,8640000.0,,,,10116000.0,,,,9645000.0,,,,16802000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3265000.0,,,,3509000.0,,,,1948000.0,,,,7830000.0,,,,13647000.0,,,,19075000.0,,
