fact_unit,2009-08-05,2009-11-05,2010-02-25,2010-05-05,2010-08-05,2010-11-04,2011-02-24,2011-05-05,2011-08-04,2011-11-03,2012-02-23,2012-05-03,2012-08-02,2012-11-01,2013-02-21,2013-05-02,2013-08-07,2013-11-04,2014-02-26,2014-05-06,2014-08-06,2014-11-06,2015-02-24,2015-05-01,2015-08-05,2015-11-05,2016-02-25,2016-05-04,2016-08-04,2016-11-03,2017-02-23,2017-05-08,2017-08-02,2017-11-02,2018-02-22,2018-05-03,2018-08-02,2018-11-02,2019-02-21,2019-05-02,2019-08-02,2019-11-01,2020-02-20,2020-05-05,2020-08-04,2020-10-29,2021-02-18,2021-05-04,2021-08-03,2021-11-02,2022-02-22,2022-05-03,2022-08-02,2022-11-01,2023-02-21,2023-05-02,2023-08-01,2023-10-31,2024-02-22,2024-05-02,2024-08-01,2024-10-31,2025-02-20,2025-05-01,2025-07-31,2025-10-30
AccountsPayableCurrent / USD,203742000.0,203742000.0,203742000.0,191779000.0,191779000.0,191779000.0,191779000.0,236600000.0,236600000.0,236600000.0,236600000.0,283068000.0,283068000.0,283068000.0,283068000.0,321183000.0,321183000.0,321183000.0,321183000.0,347638000.0,347638000.0,347638000.0,347638000.0,386207000.0,386207000.0,386207000.0,386207000.0,365355000.0,365355000.0,365355000.0,365355000.0,369537000.0,369537000.0,369537000.0,369537000.0,437329000.0,437329000.0,437329000.0,437329000.0,399571000.0,399571000.0,399571000.0,399571000.0,377219000.0,377219000.0,377219000.0,377219000.0,360370000.0,360370000.0,360370000.0,360370000.0,470252000.0,470252000.0,470252000.0,470252000.0,497134000.0,497134000.0,497134000.0,497134000.0,516588000.0,516588000.0,516588000.0,516588000.0,523332000.0,523332000.0,523332000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,,27000000.0,27000000.0,31300000.0,31300000.0,31300000.0,31300000.0,28000000.0,28000000.0,28000000.0,28000000.0,23600000.0,23600000.0,23600000.0,23600000.0,21900000.0,21900000.0,21900000.0,21900000.0,26600000.0,26600000.0,26600000.0,26600000.0,30500000.0,30500000.0,30500000.0,30500000.0,28400000.0,28400000.0,28400000.0,28400000.0,30100000.0,30100000.0,30100000.0,30100000.0,27800000.0,27800000.0,27800000.0,27800000.0,28900000.0,28900000.0,28900000.0,28900000.0,32400000.0,32400000.0,32400000.0,32400000.0,37200000.0,37200000.0,37200000.0,37200000.0,41100000.0,40500000.0,41100000.0,41000000.0,37100000.0,37100000.0,37100000.0,37100000.0,29800000.0,29800000.0,29800000.0
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,2400000.0,4100000.0,1200000.0,2200000.0,3500000.0,7700000.0,2000000.0,2500000.0,3000000.0,4500000.0,1700000.0,3300000.0,5300000.0,7000000.0,,,,9200000.0,,,,12100000.0,,,,12000000.0,,,,6000000.0,,,,9700000.0,,,
AccrualForEnvironmentalLossContingenciesPayments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400000.0,4500000.0,5400000.0,1500000.0,2800000.0,4400000.0,6400000.0,1100000.0,3600000.0,5200000.0,6600000.0,1300000.0,3000000.0,4300000.0,6000000.0,,,,5600000.0,,,,7300000.0,,,,8200000.0,,,,9900000.0,,,,17000000.0,,,
AccruedIncomeTaxesCurrent / USD,31649000.0,31649000.0,31649000.0,13345000.0,13345000.0,13345000.0,13345000.0,39026000.0,39026000.0,39026000.0,39026000.0,24127000.0,24127000.0,24127000.0,24127000.0,40598000.0,40598000.0,40598000.0,40598000.0,40007000.0,40007000.0,40007000.0,40007000.0,27157000.0,27157000.0,27157000.0,27157000.0,32738000.0,32738000.0,32738000.0,32738000.0,29913000.0,29913000.0,29913000.0,29913000.0,34660000.0,34660000.0,34660000.0,34660000.0,48597000.0,48597000.0,48597000.0,48597000.0,30292000.0,30292000.0,30292000.0,30292000.0,38896000.0,38896000.0,38896000.0,38896000.0,35904000.0,35904000.0,35904000.0,35904000.0,48171000.0,48171000.0,48171000.0,48171000.0,69567000.0,69567000.0,69567000.0,69567000.0,84428000.0,84428000.0,84428000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15200000.0,,,
AccruedLiabilitiesAndOtherLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314431000.0,,,,364080000.0,,,,349732000.0,,,,443337000.0,,,,435144000.0,502990000.0,502990000.0,502990000.0,502990000.0,472926000.0,472926000.0,472926000.0
AccruedLiabilitiesCurrent / USD,193684000.0,193684000.0,193684000.0,133357000.0,133357000.0,133357000.0,133357000.0,178081000.0,178081000.0,178081000.0,178081000.0,181172000.0,181172000.0,181172000.0,181172000.0,197534000.0,197534000.0,197534000.0,197534000.0,213585000.0,213585000.0,213585000.0,213585000.0,236579000.0,236579000.0,236579000.0,236579000.0,241004000.0,241004000.0,241004000.0,241004000.0,246070000.0,246070000.0,246070000.0,246070000.0,358551000.0,358551000.0,358551000.0,358551000.0,314431000.0,314431000.0,314431000.0,314431000.0,364080000.0,364080000.0,364080000.0,364080000.0,349732000.0,349732000.0,349732000.0,349732000.0,443337000.0,443337000.0,443337000.0,443337000.0,435144000.0,435144000.0,435144000.0,435144000.0,,,,502990000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,-560649000.0,,,,575410000.0,,,,597349000.0,,,,596400000.0,,,,641507000.0,,,,664810000.0,,,,700063000.0,,,,691217000.0,,,,767972000.0,,,,825233000.0,,,,855142000.0,,,,928429000.0,,,,917883000.0,,,,985553000.0,,,,1110619000.0,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,,67121000.0,,,,50798000.0,,,,98433000.0,,,,119838000.0,,,,64068000.0,,,,141982000.0,,,,155038000.0,,,,203758000.0,,,,177371000.0,,,,248950000.0,,,,246891000.0,,,,253720000.0,,,,195079000.0,,,,206821000.0,,,,186107000.0,,,
