fact_unit,2009-08-06,2009-11-06,2010-02-26,2010-05-07,2010-08-05,2010-11-01,2011-02-22,2011-04-28,2011-07-28,2011-10-28,2012-02-21,2012-04-26,2012-07-26,2012-10-25,2013-02-14,2013-04-25,2013-07-24,2013-10-23,2014-02-14,2014-04-23,2014-07-22,2014-10-22,2015-02-13,2015-04-23,2015-07-28,2015-10-27,2016-02-12,2016-04-26,2016-07-27,2016-10-26,2017-02-13,2017-04-26,2017-07-26,2017-10-25,2018-02-12,2018-04-25,2018-07-25,2018-10-24,2019-02-12,2019-05-01,2019-08-05,2019-10-29,2020-02-18,2020-05-05,2020-07-29,2020-10-28,2021-02-09,2021-05-05,2021-08-04,2021-11-03,2022-02-07,2022-05-04,2022-08-03,2022-11-02,2023-02-10,2023-05-03,2023-08-02,2023-11-01,2024-02-08,2024-04-30,2024-07-31,2024-10-30,2025-02-06,2025-04-30,2025-07-30,2025-10-30
AccountsPayableCurrent / USD,,1046500000.0,1046500000.0,1079000000.0,1065300000.0,1065300000.0,1065300000.0,1274500000.0,1274500000.0,1261100000.0,1255900000.0,1225200000.0,1225200000.0,1224200000.0,1224200000.0,1230200000.0,1230200000.0,1230200000.0,1019400000.0,1163000000.0,1163000000.0,1163000000.0,1163000000.0,1290000000.0,1290000000.0,1290000000.0,1290000000.0,1249300000.0,1249300000.0,1249300000.0,1249300000.0,1334000000.0,1334000000.0,1334000000.0,1334000000.0,1556100000.0,1556100000.0,1556100000.0,1556100000.0,1705300000.0,1705300000.0,1705300000.0,1705300000.0,1381300000.0,1381300000.0,1381300000.0,1381300000.0,1520200000.0,1520200000.0,1520200000.0,1520200000.0,1787300000.0,1787300000.0,1787300000.0,1787300000.0,2091600000.0,2091600000.0,2091600000.0,2091600000.0,2025200000.0,2025200000.0,2025200000.0,2025200000.0,2148000000.0,2148000000.0,2148000000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,93300000.0,93300000.0,91400000.0,78600000.0,78600000.0,78600000.0,81000000.0,71700000.0,70900000.0,70900000.0,70900000.0,65900000.0,65900000.0,65900000.0,55600000.0,47900000.0,47900000.0,47900000.0,47900000.0,45200000.0,45200000.0,45200000.0,45200000.0,43800000.0,43800000.0,43800000.0,43800000.0,41300000.0,41300000.0,41300000.0,41300000.0,41900000.0,41900000.0,41900000.0,41900000.0,41200000.0,41200000.0,41200000.0,41200000.0,40200000.0,40200000.0,40200000.0,40200000.0,39900000.0,39900000.0,39900000.0,39900000.0,39600000.0,39600000.0,39600000.0,39600000.0,42400000.0,42400000.0,42400000.0,42400000.0,47500000.0,47500000.0,47500000.0,47500000.0,52400000.0,52400000.0,52400000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,1555500000.0,1550700000.0,1546900000.0,1607800000.0,1607800000.0,1609300000.0,1610400000.0,1460600000.0,1460600000.0,1460600000.0,1321800000.0,1311300000.0,1311300000.0,1311300000.0,1372700000.0,1421900000.0,1421900000.0,1421900000.0,1421900000.0,1457500000.0,1457500000.0,1457500000.0,1457500000.0,1425700000.0,1425700000.0,1425700000.0,1425700000.0,1655200000.0,1655200000.0,1655200000.0,1655200000.0,1728200000.0,1728200000.0,1728200000.0,1728200000.0,1564200000.0,1564200000.0,1564200000.0,1564200000.0,1592000000.0,1592000000.0,1592000000.0,1592000000.0,2069900000.0,2069900000.0,2069900000.0,2069900000.0,2006000000.0,2006000000.0,2006000000.0,2006000000.0,2634700000.0,2634700000.0,2634700000.0,2634700000.0,2790300000.0,2790300000.0,2790300000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,1264500000.0,,,,1302300000.0,,,,1463400000.0,,,,1308000000.0,,,,1373900000.0,,,,1527200000.0,,,,1658700000.0,,,,1856700000.0,,,,2113000000.0,,,,2104400000.0,,,,1603500000.0,,,,1755200000.0,,,,1817300000.0,,,,1912500000.0,,,,2048700000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-450800000.0,-450800000.0,-450800000.0,-434300000.0,-434300000.0,-434300000.0,-434300000.0,-325000000.0,-325000000.0,-325000000.0,-325000000.0,-553600000.0,-553600000.0,-553600000.0,-325000000.0,-521000000.0,-521000000.0,-521000000.0,-553600000.0,-521000000.0,-521000000.0,-521000000.0,-521000000.0,-166700000.0,-166700000.0,-166700000.0,-166700000.0,-714300000.0,-714300000.0,-714300000.0,-714300000.0,-1120900000.0,-1120900000.0,-1120900000.0,-1120900000.0,-1290500000.0,-1290500000.0,-1290500000.0,-1290500000.0,-778800000.0,-778800000.0,-778800000.0,-778800000.0,-964100000.0,-964100000.0,-964100000.0,-964100000.0,-1006600000.0,-1006600000.0,-1006600000.0,-1006600000.0,-631500000.0,-631500000.0,-631500000.0,-631500000.0,-637600000.0,-637600000.0,-637600000.0,-637600000.0,-766200000.0,-766200000.0,-766200000.0,-766200000.0,-670800000.0,-670800000.0,-670800000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,90500000.0,,36500000.0,55900000.0,43100000.0,19400000.0,34500000.0,46500000.0,68200000.0,15000000.0,26000000.0,31000000.0,73500000.0,6900000.0,19300000.0,34700000.0,42600000.0,21500000.0,40100000.0,53800000.0,49800000.0,25800000.0,38700000.0,51600000.0,71800000.0,22900000.0,36900000.0,49900000.0,63800000.0,21900000.0,36800000.0,49700000.0,61800000.0,23300000.0,40100000.0,53200000.0,61600000.0,30000000.0,30000000.0,30000000.0,67900000.0,29000000.0,29000000.0,29000000.0,74700000.0,27600000.0,27600000.0,27600000.0,63500000.0,24200000.0,24200000.0,24200000.0,66300000.0,21400000.0,21400000.0,21400000.0,63600000.0,23800000.0,23800000.0,23800000.0,54300000.0,18500000.0,18500000.0,18500000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,47600000.0,70900000.0,15700000.0,27700000.0,30600000.0,75900000.0,8600000.0,20800000.0,36500000.0,43100000.0,23000000.0,42600000.0,58100000.0,52600000.0,26300000.0,40800000.0,53900000.0,77900000.0,24500000.0,38200000.0,50600000.0,67700000.0,23300000.0,40000000.0,54200000.0,62700000.0,24800000.0,43900000.0,57900000.0,69600000.0,30800000.0,53300000.0,67600000.0,73600000.0,31500000.0,44700000.0,58100000.0,80800000.0,28100000.0,45300000.0,60700000.0,71200000.0,24900000.0,40400000.0,53500000.0,71800000.0,22000000.0,34100000.0,45200000.0,67700000.0,25000000.0,41900000.0,56200000.0,55700000.0,20100000.0,44200000.0,65100000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,21800000.0,29400000.0,43800000.0,9700000.0,17100000.0,18900000.0,46900000.0,5300000.0,12800000.0,22500000.0,26600000.0,14200000.0,26300000.0,35900000.0,32500000.0,16200000.0,25200000.0,33300000.0,48100000.0,15100000.0,23600000.0,31300000.0,41800000.0,14400000.0,24700000.0,33500000.0,38700000.0,15300000.0,27100000.0,35700000.0,43000000.0,23300000.0,40300000.0,51100000.0,45400000.0,23900000.0,33900000.0,44000000.0,61200000.0,21300000.0,34300000.0,46000000.0,53900000.0,18800000.0,30500000.0,40400000.0,54400000.0,16700000.0,25900000.0,34300000.0,51300000.0,18900000.0,31700000.0,42500000.0,42200000.0,15200000.0,33500000.0,49300000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,40700000.0,,,,27100000.0,,,,24800000.0,,,,35400000.0,,,,34100000.0,,,,28300000.0,,,,26000000.0,,,,26900000.0,,,,32700000.0,,,,32200000.0,,,,40000000.0,,,,39900000.0,,,,43700000.0,,,,44800000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,77000000.0,117100000.0,226300000.0,36200000.0,72000000.0,115500000.0,156100000.0,38000000.0,73700000.0,109700000.0,153200000.0,35100000.0,70200000.0,104700000.0,132200000.0,32500000.0,64400000.0,96600000.0,129200000.0,32300000.0,64700000.0,96900000.0,128900000.0,37000000.0,75900000.0,112600000.0,128300000.0,32900000.0,66100000.0,99100000.0,150200000.0,32300000.0,64700000.0,98100000.0,132000000.0,,70400000.0,105100000.0,132000000.0,29100000.0,58200000.0,87300000.0,116800000.0,30300000.0,59900000.0,89800000.0,116700000.0,30800000.0,61700000.0,90700000.0,115700000.0,33800000.0,69800000.0,105600000.0,123600000.0,34900000.0,77000000.0,122400000.0,142700000.0,44900000.0,89700000.0,135000000.0
