fact_unit,2010-08-12,2010-11-10,2011-03-01,2011-05-13,2011-08-12,2011-11-14,2012-02-29,2012-05-11,2012-08-10,2012-11-09,2013-03-01,2013-05-10,2013-08-09,2013-11-08,2014-02-28,2014-05-07,2014-08-08,2014-11-07,2015-02-27,2015-05-08,2015-08-14,2015-11-13,2016-02-29,2016-05-13,2016-08-12,2016-11-10,2017-03-01,2017-05-12,2017-08-11,2017-11-09,2018-03-01,2018-05-11,2018-08-10,2018-11-09,2019-03-01,2019-05-10,2019-08-09,2019-11-08,2020-03-02,2020-05-04,2020-08-03,2020-11-02,2021-02-22,2021-05-07,2021-08-06,2021-11-05,2022-02-23,2022-05-06,2022-08-05,2022-11-04,2023-02-22,2023-05-05,2023-08-04,2023-11-03,2024-02-22,2024-05-03,2024-08-02,2024-11-01,2025-02-20,2025-05-02,2025-08-01,2025-10-30
AccountsAndNotesReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400000.0,3500000.0,8900000.0,10600000.0,52200000.0,41700000.0,,,143600000.0,46800000.0,,,131100000.0,,,,111300000.0,19400000.0,,,93900000.0,,,,243500000.0,,,
AccountsPayableCurrent / USD,66765000.0,66765000.0,66765000.0,81142000.0,81142000.0,81142000.0,81142000.0,69842000.0,69842000.0,69842000.0,69842000.0,58324000.0,58324000.0,58324000.0,58324000.0,62874000.0,62874000.0,62874000.0,62874000.0,47763000.0,47763000.0,47763000.0,47763000.0,92358000.0,92358000.0,92358000.0,92358000.0,95362000.0,95362000.0,95362000.0,95362000.0,86393000.0,86393000.0,86393000.0,86393000.0,100688000.0,100688000.0,100688000.0,100688000.0,126617000.0,126617000.0,126617000.0,126617000.0,133663000.0,133663000.0,133663000.0,133663000.0,153133000.0,153133000.0,153133000.0,153133000.0,139722000.0,139722000.0,139722000.0,139722000.0,180131000.0,180131000.0,180131000.0,180131000.0,134792000.0,134792000.0,134792000.0
AccountsReceivableNetCurrent / USD,125236000.0,125236000.0,125236000.0,168756000.0,168756000.0,168756000.0,168756000.0,129330000.0,129330000.0,129330000.0,129330000.0,153423000.0,153423000.0,153423000.0,153423000.0,157642000.0,157642000.0,157642000.0,157642000.0,151034000.0,151034000.0,151034000.0,151034000.0,211293000.0,211293000.0,211293000.0,211293000.0,192444000.0,192444000.0,192444000.0,192444000.0,272783000.0,272783000.0,272783000.0,272783000.0,291267000.0,291267000.0,291267000.0,291267000.0,362368000.0,362368000.0,362368000.0,362368000.0,497506000.0,497506000.0,497506000.0,497506000.0,550749000.0,550749000.0,550749000.0,550749000.0,491145000.0,491145000.0,491145000.0,491145000.0,422124000.0,422124000.0,422124000.0,422124000.0,471426000.0,471426000.0,471426000.0
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,1100000.0,1100000.0,,1100000.0,1100000.0,1100000.0,,,
AccruedIncomeTaxesCurrent / USD,11346000.0,14625000.0,8465000.0,8465000.0,8465000.0,8465000.0,8465000.0,,860000.0,860000.0,860000.0,12306000.0,12306000.0,12306000.0,12306000.0,11360000.0,11360000.0,11360000.0,11360000.0,20049000.0,20049000.0,20049000.0,20049000.0,21751000.0,21751000.0,21751000.0,21751000.0,30480000.0,30480000.0,30480000.0,30480000.0,59055000.0,59055000.0,59055000.0,59055000.0,36185000.0,36185000.0,36185000.0,36185000.0,44200000.0,44200000.0,44200000.0,44200000.0,80728000.0,80728000.0,80728000.0,80728000.0,88789000.0,88789000.0,88789000.0,88789000.0,65010000.0,65010000.0,65010000.0,65010000.0,48653000.0,48653000.0,48653000.0,48653000.0,67610000.0,67610000.0,67610000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148075000.0,148075000.0,148075000.0,148075000.0,148075000.0,83891000.0,83891000.0,83891000.0,83891000.0,82642000.0,82642000.0,82642000.0,82642000.0,74930000.0,74930000.0,74930000.0,74930000.0,67041000.0,67041000.0,67041000.0,67041000.0,59135000.0,59135000.0,59135000.0,59135000.0,44331000.0,44331000.0,44331000.0,44331000.0,24596000.0,24596000.0,24596000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,536045000.0,536045000.0,536045000.0,542266000.0,542266000.0,542266000.0,542266000.0,565987000.0,565987000.0,565987000.0,565987000.0,,,,590592000.0,,,,563178000.0,,,,567992000.0,,,,575959000.0,,,,595147000.0,,,,646045000.0,,,,681641000.0,,,,729669000.0,,,,789524000.0,,,,852221000.0,,,,905699000.0,,,,898604000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-138105000.0,-138105000.0,-138105000.0,-128216000.0,-128216000.0,-128216000.0,-128216000.0,4746000.0,4746000.0,4746000.0,4746000.0,5820000.0,5820000.0,5820000.0,4746000.0,4000000.0,4000000.0,4000000.0,5820000.0,4000000.0,4000000.0,4000000.0,4000000.0,4689000.0,-8144000.0,-8144000.0,-8144000.0,-20214000.0,-20214000.0,-20214000.0,-20214000.0,18776000.0,18776000.0,18776000.0,18776000.0,-13040000.0,-13040000.0,-13040000.0,-13040000.0,-18854000.0,-18854000.0,-18854000.0,-18854000.0,33516000.0,33516000.0,33516000.0,33516000.0,-5948000.0,-5948000.0,-5948000.0,-5948000.0,-49868000.0,-49868000.0,-49868000.0,-49868000.0,-26978000.0,-26978000.0,-26978000.0,-26978000.0,-81220000.0,-81220000.0,-81220000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,1437135000.0,1480647000.0,1480647000.0,1480647000.0,1480647000.0,1593684000.0,1593684000.0,1593684000.0,1593684000.0,1638413000.0,1638413000.0,1638413000.0,1638413000.0,1671645000.0,1671645000.0,1671645000.0,1671645000.0,1720129000.0,1720129000.0,1720129000.0,1720129000.0,1765323000.0,1765323000.0,1765323000.0,1765323000.0,1811545000.0,1811545000.0,1811545000.0,1811545000.0,1755963000.0,1755963000.0,1755963000.0,1755963000.0,1827274000.0,1827274000.0,1827274000.0,1827274000.0,1909538000.0,1909538000.0,1909538000.0
AdjustmentForAmortization / USD,21343000.0,33249000.0,23505000.0,11935000.0,23105000.0,34610000.0,45817000.0,10355000.0,20816000.0,30838000.0,40706000.0,21815000.0,43744000.0,67366000.0,55641000.0,23002000.0,46052000.0,69495000.0,90465000.0,23925000.0,42990000.0,62122000.0,93370000.0,15139000.0,31395000.0,52159000.0,79154000.0,20470000.0,37180000.0,46275000.0,72592000.0,11070000.0,22412000.0,32313000.0,55227000.0,9204000.0,20177000.0,32909000.0,41953000.0,12942000.0,24976000.0,36849000.0,45809000.0,13391000.0,26234000.0,36577000.0,49821000.0,9822000.0,19343000.0,27626000.0,46624000.0,5233000.0,10095000.0,15012000.0,34412000.0,4926000.0,9580000.0,14083000.0,19912000.0,4766000.0,9397000.0,14133000.0
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt / USD,,,39736000.0,,,,39736000.0,,,,,,,,,,,,,,,,,,,,100836000.0,,,,100836000.0,,,,100836000.0,,,,,,,,-3787000.0,2554000.0,-17599000.0,906000.0,-3787000.0,2554000.0,-17599000.0,906000.0,-3787000.0,,,1512000.0,2275000.0,,,,1512000.0,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2017000.0,,,,2017000.0,,,,2017000.0,,,,,,,,,-158876000.0,-205213000.0,-842925000.0,-987100000.0,-158876000.0,-205213000.0,-842925000.0,-987100000.0,0.0,0.0,0.0,-987100000.0,0.0,0.0,0.0,0.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,22250000.0,,,,24639000.0,,,,30580000.0,,,,32337000.0,,,,39920000.0,,,,35612000.0,,,,39868000.0,,,,30285000.0,,,,30745000.0,8472000.0,15509000.0,24342000.0,33982000.0,8562000.0,16097000.0,26029000.0,33304000.0,11283000.0,21083000.0,33683000.0,38085000.0,13359000.0,25874000.0,35915000.0,44285000.0,14204000.0,25862000.0,39056000.0,45632000.0,20332000.0,32409000.0,46775000.0,48466000.0,17158000.0,30818000.0,46817000.0
AdvertisingExpense / USD,,,,,,,700000.0,,,,600000.0,,,,1000000.0,,,,1600000.0,,,,1700000.0,,,,1900000.0,,,,3300000.0,,,,6400000.0,,,,9100000.0,,,,15400000.0,,,,16600000.0,,,,12800000.0,,,,13400000.0,,,,17300000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,36612000.0,,,,6600000.0,,,,30451000.0,,,,30750000.0,,2500000.0,2100000.0,34097000.0,,,,33577000.0,,,,37897000.0,,,,44906000.0,,,,45643000.0,,,,48228000.0,,,
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,26850000.0,,,,28770000.0,,,,21923000.0,,,,21998000.0,,,,23635000.0,,,,21541000.0,,,,29537000.0,,,,31846000.0,,,,31254000.0,,,,36735000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,3770000.0,3770000.0,3770000.0,3752000.0,3752000.0,3752000.0,3752000.0,4102000.0,4102000.0,4102000.0,4102000.0,4118000.0,4118000.0,4118000.0,4118000.0,2912000.0,2912000.0,2912000.0,2912000.0,2491000.0,2491000.0,2491000.0,2491000.0,2407000.0,2407000.0,2407000.0,2407000.0,2356000.0,2356000.0,2356000.0,2356000.0,2219000.0,2219000.0,2219000.0,2219000.0,1673000.0,1673000.0,1673000.0,1673000.0,1736000.0,1736000.0,1736000.0,1736000.0,2034000.0,2034000.0,2034000.0,2034000.0,2012000.0,2012000.0,2012000.0,2012000.0,1955000.0,1955000.0,1955000.0,1955000.0,1988000.0,1988000.0,1988000.0,1988000.0,2111000.0,2111000.0,2111000.0
AmortizationOfDebtDiscountPremium / USD,,,,,5480000.0,8263000.0,11319000.0,3061000.0,6221000.0,9484000.0,12853000.0,3479000.0,7071000.0,10781000.0,14612000.0,3957000.0,8044000.0,12266000.0,16628000.0,4493000.0,4493000.0,4493000.0,4493000.0,,,,688000.0,3268000.0,6576000.0,9926000.0,688000.0,3268000.0,6576000.0,9926000.0,13318000.0,3434000.0,6911000.0,10431000.0,13995000.0,3608000.0,7262000.0,10961000.0,14706000.0,3792000.0,7631000.0,11518000.0,15454000.0,3836000.0,7347000.0,9771000.0,11019000.0,66000.0,130000.0,173000.0,209000.0,113000.0,113000.0,113000.0,113000.0,,,
AmortizationOfIntangibleAssets / USD,16453000.0,24667000.0,20633000.0,7356000.0,14668000.0,21959000.0,32296000.0,7291000.0,14582000.0,21336000.0,29250000.0,18429000.0,36858000.0,55287000.0,40465000.0,18036000.0,36099000.0,54163000.0,73508000.0,18271000.0,36542000.0,54813000.0,72447000.0,13808000.0,29066000.0,49119000.0,70771000.0,19994000.0,36238000.0,44725000.0,69031000.0,7952000.0,16118000.0,23145000.0,52648000.0,7700000.0,17491000.0,28633000.0,30530000.0,10634000.0,20717000.0,30363000.0,39191000.0,9891000.0,18832000.0,25052000.0,40147000.0,5536000.0,10938000.0,16293000.0,30803000.0,5063000.0,9934000.0,14663000.0,21456000.0,4802000.0,9627000.0,14348000.0,19333000.0,4697000.0,9361000.0,14108000.0
Assets / USD,1235337000.0,1235337000.0,1235337000.0,1810355000.0,1810355000.0,1810355000.0,1810355000.0,2188639000.0,2188639000.0,2188639000.0,2188639000.0,2429345000.0,2429345000.0,2429345000.0,2188639000.0,2629824000.0,2629824000.0,2629824000.0,2429345000.0,2538520000.0,2630663000.0,2695007000.0,2629824000.0,2512182000.0,2692807000.0,2661884000.0,2538520000.0,2548974000.0,2407858000.0,2365687000.0,2548674000.0,2842280000.0,3030225000.0,3089327000.0,2762493000.0,2995193000.0,2931720000.0,2882487000.0,3109545000.0,2616643000.0,2671514000.0,2698791000.0,2706606000.0,2820388000.0,3249189000.0,3436512000.0,2787014000.0,3719717000.0,4000922000.0,3762182000.0,3652346000.0,3609154000.0,3488426000.0,3319906000.0,3809425000.0,3383407000.0,3394896000.0,3370655000.0,3501252000.0,3410720000.0,3631706000.0,3769728000.0
