fact_unit,2010-11-03,2011-02-03,2011-05-03,2011-08-19,2011-11-03,2012-02-03,2012-05-03,2012-08-22,2012-11-01,2013-01-31,2013-05-09,2013-08-27,2013-11-07,2014-02-06,2014-05-08,2014-08-26,2014-11-03,2015-02-03,2015-04-30,2015-08-13,2015-11-03,2016-02-03,2016-04-25,2016-08-17,2016-10-25,2017-01-30,2017-04-24,2017-08-15,2017-10-23,2018-01-30,2018-04-24,2018-08-14,2018-10-23,2019-01-30,2019-04-30,2019-08-20,2019-10-29,2020-02-04,2020-04-28,2020-08-18,2020-10-27,2021-02-02,2021-04-28,2021-08-17,2021-10-26,2022-02-01,2022-04-26,2022-08-24,2022-10-24,2023-01-30,2023-04-24,2023-08-15,2023-10-23,2024-01-29,2024-04-29,2024-08-29,2024-10-28,2025-01-31,2025-04-25,2025-08-11,2025-10-24
AmortizationOfDebtDiscountPremium / USD,,,,3554000.0,6593000.0,13264000.0,20014000.0,3554000.0,6593000.0,13264000.0,20014000.0,3554000.0,7752000.0,15595000.0,23530000.0,27028000.0,8122000.0,16339000.0,24652000.0,,,,,33065000.0,9122000.0,18380000.0,27359000.0,34886000.0,5914000.0,11587000.0,17241000.0,35206000.0,4104000.0,7514000.0,10374000.0,22873000.0,900000.0,1787000.0,2743000.0,12225000.0,1235000.0,2393000.0,3346000.0,3937000.0,1012000.0,2013000.0,3011000.0,4280000.0,,,,3934000.0,,,,2767000.0,,,,2862000.0,
AmortizationOfFinancingCosts / USD,,,,,,,,,,,,,,,,,,,,,,13600000.0,25800000.0,2362000.0,652000.0,15043000.0,28224000.0,2435000.0,918000.0,1449000.0,1931000.0,35315000.0,485000.0,1029000.0,1590000.0,2414000.0,329000.0,658000.0,1013000.0,2034000.0,414000.0,830000.0,1238000.0,1426000.0,411000.0,824000.0,1238000.0,1632000.0,,,,1639000.0,,,,1351000.0,,,,1376000.0,
Assets / USD,2487392000.0,2487392000.0,2487392000.0,2487392000.0,4057394000.0,4053867000.0,4053867000.0,4053867000.0,8004652000.0,8004652000.0,8004652000.0,8004652000.0,7250315000.0,7250315000.0,7250315000.0,7250315000.0,7993306000.0,7993306000.0,7993306000.0,7993306000.0,9364648000.0,9364648000.0,9364648000.0,9364648000.0,12264315000.0,12264315000.0,12264315000.0,12264315000.0,12122765000.0,12122765000.0,12122765000.0,12122765000.0,12479478000.0,12479478000.0,12479478000.0,12479478000.0,12001333000.0,12001333000.0,12001333000.0,12001333000.0,14559047000.0,14559047000.0,14559047000.0,14559047000.0,15892152000.0,15892152000.0,15892152000.0,15892152000.0,17195632000.0,17195632000.0,17195632000.0,17195632000.0,18781643000.0,18781643000.0,18781643000.0,18781643000.0,18744728000.0,18744728000.0,18744728000.0,18744728000.0,21345260000.0
AssetsCurrent / USD,1756661000.0,1756661000.0,1756661000.0,1756661000.0,3276792000.0,3273265000.0,3273265000.0,3273265000.0,4415109000.0,4415109000.0,4415109000.0,4415109000.0,3793829000.0,3793829000.0,3793829000.0,3793829000.0,4783662000.0,4783662000.0,4783662000.0,4783662000.0,6270849000.0,6270849000.0,6270849000.0,6270849000.0,9213150000.0,9213150000.0,9213150000.0,9213150000.0,9142498000.0,9142498000.0,9142498000.0,9142498000.0,9149911000.0,9149911000.0,9149911000.0,9149911000.0,8560409000.0,8560409000.0,8560409000.0,8560409000.0,10853535000.0,10853535000.0,10853535000.0,10853535000.0,11652387000.0,11652387000.0,11652387000.0,11652387000.0,12285235000.0,12285235000.0,12285235000.0,12285235000.0,13228412000.0,13228412000.0,13228412000.0,13228412000.0,12883220000.0,12883220000.0,12883220000.0,12883220000.0,14516995000.0
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount / USD,,,,,,,,,,,,,,,,61000000.0,61000000.0,61000000.0,61000000.0,61100000.0,61000000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,61100000.0,62000000.0,62000000.0,62000000.0,62000000.0,65400000.0,65400000.0,65400000.0,65400000.0,65400000.0,,,65400000.0,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,8085000.0,6761000.0,8842000.0,26732000.0,22436000.0,11631000.0,24216000.0,10077000.0,27953000.0,34531000.0,29031000.0,32610000.0,17285000.0,36613000.0,36582000.0,27283000.0,24001000.0,30333000.0,27966000.0,29690000.0,23185000.0,37733000.0,72282000.0,80215000.0,37812000.0,66117000.0,96425000.0,57930000.0,61392000.0,79173000.0,94494000.0,38225000.0,80296000.0,38668000.0,63126000.0,45122000.0,31899000.0,52203000.0
CashAndCashEquivalentsAtCarryingValue / USD,374167000.0,374167000.0,374167000.0,732537000.0,545767000.0,545767000.0,545767000.0,374167000.0,1492132000.0,1492132000.0,1492132000.0,545767000.0,1564752000.0,1564752000.0,1564752000.0,1492132000.0,1162473000.0,1162473000.0,1162473000.0,1564752000.0,1452677000.0,1452677000.0,1452677000.0,1162473000.0,1501539000.0,1501539000.0,1501539000.0,1452677000.0,5039322000.0,5039322000.0,5039322000.0,1501539000.0,2406462000.0,1745173000.0,4698995000.0,2377534000.0,2568085000.0,3359793000.0,4931611000.0,4512257000.0,4607182000.0,3035887000.0,3961586000.0,3658219000.0,4129067000.0,3687165000.0,3673366000.0,4915172000.0,4042151000.0,5086544000.0,4194719000.0,4418263000.0,4256499000.0,4484716000.0,5305648000.0,3522001000.0,5126150000.0,5623289000.0,5672232000.0,5337056000.0,6067471000.0
CashAndCashEquivalentsFairValueDisclosure / USD,,,,,1301600000.0,1301600000.0,1301600000.0,1301600000.0,1325361000.0,1325361000.0,1325361000.0,1325361000.0,725311000.0,725311000.0,725311000.0,725311000.0,1452677000.0,1452677000.0,1452677000.0,1452677000.0,1501539000.0,1501539000.0,1501539000.0,1501539000.0,5039322000.0,5039322000.0,5039322000.0,5039322000.0,2377534000.0,2377534000.0,2377534000.0,2377534000.0,,,,,,,,,,,,,,,,,,,,,,5337056000.0,5337056000.0,5337056000.0,5847856000.0,5847856000.0,5847856000.0,5847856000.0,6390659000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633739000.0,2633739000.0,2633739000.0,5289743000.0,4768558000.0,4768558000.0,4768558000.0,2633739000.0,3913396000.0,3913396000.0,3913396000.0,4768558000.0,5169083000.0,5169083000.0,5169083000.0,3913396000.0,4670750000.0,4670750000.0,4670750000.0,5169083000.0,3773535000.0,3773535000.0,3773535000.0,4670750000.0,5587372000.0,5587372000.0,5587372000.0,3773535000.0,5850803000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321843000.0,-2656004000.0,-1944549000.0,-1153473000.0,418827000.0,2134819000.0,948440000.0,-623602000.0,302345000.0,-855162000.0,-786558000.0,-1229111000.0,-1242257000.0,1255687000.0,-377151000.0,666657000.0,-224995000.0,-498333000.0,733919000.0,962525000.0,1782801000.0,-897215000.0,-460563000.0,38150000.0,86381000.0,1813837000.0,221281000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,0.18,0.18,0.36,0.54,0.18,0.18,0.36,0.54,0.18,0.3,0.6,0.9,0.84,0.3,0.75,1.2,1.2,0.45,0.95,1.45,1.65,1.1,2.2,3.3,2.55,1.15,2.3,3.45,4.4,1.3,2.6,3.9,4.6,1.5,3.0,4.5,5.2,1.725,3.45,5.175,6.0,0.2,0.4,0.6,0.69,0.23
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0
CommonStockSharesIssued / shares,125946000.0,125946000.0,125946000.0,125946000.0,123579000.0,123579000.0,123579000.0,123579000.0,186656000.0,186656000.0,186656000.0,186656000.0,162873000.0,162873000.0,162873000.0,162873000.0,162350000.0,162350000.0,162350000.0,162350000.0,158531000.0,158531000.0,158531000.0,158531000.0,160201000.0,160201000.0,160201000.0,160201000.0,161723000.0,161723000.0,161723000.0,161723000.0,156892000.0,156892000.0,156892000.0,156892000.0,144433000.0,144433000.0,144433000.0,144433000.0,145331000.0,145331000.0,145331000.0,145331000.0,142501000.0,142501000.0,142501000.0,142501000.0,136975000.0,136975000.0,136975000.0,136975000.0,133297000.0,133297000.0,133297000.0,133297000.0,1303769000.0,1303769000.0,1303769000.0,1303769000.0,1268740000.0
CommonStockSharesOutstanding / shares,125946000.0,125946000.0,125946000.0,125946000.0,123579000.0,123579000.0,123579000.0,123579000.0,186656000.0,186656000.0,186656000.0,186656000.0,162873000.0,162873000.0,162873000.0,162873000.0,162350000.0,162350000.0,162350000.0,162350000.0,158531000.0,158531000.0,158531000.0,158531000.0,160201000.0,160201000.0,160201000.0,160201000.0,161723000.0,161723000.0,161723000.0,161723000.0,156892000.0,156892000.0,156892000.0,156892000.0,144433000.0,144433000.0,144433000.0,144433000.0,145331000.0,145331000.0,145331000.0,145331000.0,142501000.0,142501000.0,142501000.0,142501000.0,136975000.0,136975000.0,136975000.0,136975000.0,133297000.0,133297000.0,133297000.0,133297000.0,1303769000.0,1303769000.0,1303769000.0,1303769000.0,1268740000.0
CommonStockValue / USD,126000.0,126000.0,126000.0,126000.0,124000.0,124000.0,124000.0,124000.0,187000.0,187000.0,187000.0,187000.0,163000.0,163000.0,163000.0,163000.0,162000.0,162000.0,162000.0,162000.0,159000.0,159000.0,159000.0,159000.0,160000.0,160000.0,160000.0,160000.0,162000.0,162000.0,162000.0,162000.0,157000.0,157000.0,157000.0,157000.0,144000.0,144000.0,144000.0,144000.0,145000.0,145000.0,145000.0,145000.0,143000.0,143000.0,143000.0,143000.0,137000.0,137000.0,137000.0,137000.0,133000.0,133000.0,133000.0,133000.0,1304000.0,1304000.0,1304000.0,1304000.0,1268000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,329642000.0,45643000.0,62159000.0,124705000.0,803358000.0,2679000.0,18510000.0,38245000.0,125144000.0,90844000.0,247670000.0,400516000.0,119004000.0,131004000.0,301285000.0,489721000.0,632327000.0,283517000.0,500674000.0,657016000.0,626436000.0,276168000.0,595882000.0,1165070000.0,902512000.0,599603000.0,578275000.0,1355804000.0,1705396000.0,533080000.0,1094972000.0,1644394000.0,2384932000.0,457259000.0,984082000.0,1506434000.0,2184849000.0,834990000.0,1730765000.0,2794715000.0,2221572000.0,1162104000.0,2350556000.0,3362814000.0,3938541000.0,1402096000.0,2895497000.0,3713281000.0,4559432000.0,866754000.0,1824676000.0,2780408000.0,4520207000.0,1159069000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198100000.0,1837900000.0,1837900000.0,1837900000.0,1837900000.0,1551600000.0,1551600000.0,1551600000.0,1551600000.0,2681100000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720086000.0,720086000.0,720086000.0,559391000.0,381317000.0,381317000.0,381317000.0,381317000.0,457523000.0,457523000.0,457523000.0,457523000.0,967325000.0,967325000.0,967325000.0,967325000.0,1571898000.0,,,1571898000.0,,1695221000.0,1695221000.0,1695221000.0,1417781000.0,1417781000.0,1417781000.0,1417781000.0,2565540000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000000.0,412700000.0,539600000.0,593700000.0,198000000.0,323900000.0,391600000.0,408800000.0,274300000.0,358100000.0,427200000.0,452800000.0,565700000.0,756700000.0,835800000.0,908700000.0,1542500000.0,1732700000.0,1881800000.0,,561800000.0,925800000.0,1228400000.0,1506600000.0,371400000.0,683100000.0,862700000.0,988800000.0,996600000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,1166219000.0,396553000.0,746567000.0,1138381000.0,1740461000.0,573002000.0,1118474000.0,1623570000.0,1581123000.0,583201000.0,1211473000.0,1908067000.0,2195857000.0,646829000.0,1342413000.0,2135144000.0,2599828000.0,877680000.0,1676704000.0,2419494000.0,2974976000.0,916222000.0,1951724000.0,3134315000.0,3266971000.0,1328797000.0,2704045000.0,4265446000.0,4410261000.0,1272493000.0,2650133000.0,4014844000.0,5911966000.0,1184036000.0,2587893000.0,3924511000.0,5295100000.0,1670901000.0,3523343000.0,5590866000.0,5436043000.0,2327711000.0,4576399000.0,6820190000.0,7820844000.0,2737286000.0,5638506000.0,7902463000.0,9355232000.0,1827360000.0,3828164000.0,5821186000.0,9651591000.0,
CurrentFederalTaxExpenseBenefit / USD,,,,-6523000.0,,,,,,,,,,,,5038000.0,,,,-1096000.0,,,,31762000.0,,,,16795000.0,,,,1426000.0,,,,-70858000.0,,,,630148000.0,,,,143845000.0,,,,216513000.0,,,,437525000.0,,,,620344000.0,,,,541416000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,15017000.0,,,,,,,,,,,,33871000.0,,,,20640000.0,,,,49273000.0,,,,61551000.0,,,,90752000.0,,,,85479000.0,,,,132566000.0,,,,110283000.0,,,,119766000.0,,,,162738000.0,,,,204163000.0,,,,196842000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,-487000.0,,,,,,,,,,,,1297000.0,,,,3332000.0,,,,3192000.0,,,,1376000.0,,,,2892000.0,,,,-963000.0,,,,5348000.0,,,,5994000.0,,,,4724000.0,,,,13560000.0,,,,20759000.0,,,,32082000.0,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,2599935000.0,4549849000.0,4549849000.0,4549849000.0,4549849000.0,2878510000.0,,,2878510000.0,,,,4512349000.0,,,,5848460000.0,,,,5000000000.0,,,,5000000000.0,,,,5000000000.0,,,,5000000000.0,,,,4500000000.0,
DebtInstrumentUnamortizedDiscount / USD,,,,,,,,,,,,,,,,,,,,,,,,247849000.0,232727000.0,232727000.0,232727000.0,232727000.0,178589000.0,178589000.0,178589000.0,178589000.0,85196000.0,85196000.0,85196000.0,85196000.0,73191000.0,73191000.0,73191000.0,73191000.0,53086000.0,53086000.0,53086000.0,53086000.0,38243000.0,38243000.0,38243000.0,38243000.0,,,,35549000.0,,,,32934000.0,,,,28148000.0,
DeferredCompensationArrangementWithIndividualRecordedLiability / USD,,,,,,,,62500000.0,,,,79000000.0,,,,79700000.0,,,,93800000.0,,,,113400000.0,,,,122900000.0,,,,155700000.0,,,,188000000.0,,,,207000000.0,,,,220000000.0,,,,297300000.0,,,,280000000.0,,,,318000000.0,,,,385500000.0,
DeferredCompensationLiabilityCurrent / USD,,,,164579000.0,206313000.0,206313000.0,206313000.0,206313000.0,274165000.0,274165000.0,274165000.0,274165000.0,254795000.0,254795000.0,254795000.0,254795000.0,311054000.0,311054000.0,311054000.0,311054000.0,314516000.0,314516000.0,314516000.0,314516000.0,331528000.0,331528000.0,331528000.0,331528000.0,447363000.0,447363000.0,447363000.0,447363000.0,506471000.0,506471000.0,506471000.0,506471000.0,336090000.0,336090000.0,336090000.0,336090000.0,402401000.0,402401000.0,402401000.0,402401000.0,552925000.0,552925000.0,552925000.0,552925000.0,481070000.0,481070000.0,481070000.0,481070000.0,481354000.0,481354000.0,481354000.0,481354000.0,516717000.0,516717000.0,516717000.0,516717000.0,618370000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,11668000.0,,,,,,,,,,,,-1033000.0,,,,-60172000.0,,,,10692000.0,,,,12115000.0,,,,-38616000.0,,,,99700000.0,,,,12871000.0,,,,-10722000.0,,,,-18458000.0,,,,-139531000.0,,,,-226895000.0,,,,-136178000.0,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,11333000.0,,,,,,,,,,,,-3814000.0,,,,-3574000.0,,,,-2976000.0,,,,-6722000.0,,,,-2786000.0,,,,2798000.0,,,,-6552000.0,,,,797000.0,,,,-5844000.0,,,,-3622000.0,,,,-11447000.0,,,,-33070000.0,
DeferredIncomeTaxExpenseBenefit / USD,12482000.0,21711000.0,22351000.0,30545000.0,-783000.0,-3822000.0,-4555000.0,13718000.0,-12017000.0,-633000.0,3090000.0,-10721000.0,-12017000.0,-19337000.0,-47271000.0,42446000.0,3186000.0,12457000.0,11641000.0,-70155000.0,3186000.0,6506000.0,8245000.0,7537000.0,-5563000.0,2613000.0,-2295000.0,5551000.0,7633000.0,42248000.0,69867000.0,-49003000.0,43204000.0,-228274000.0,-209214000.0,104936000.0,-83501000.0,-62704000.0,-75105000.0,3046000.0,-2992000.0,74516000.0,74516000.0,-4980000.0,-1850000.0,-4312000.0,-5448000.0,-17777000.0,-13023000.0,-26573000.0,-83451000.0,-151477000.0,-133616000.0,-140296000.0,-133101000.0,-257438000.0,-24238000.0,-112985000.0,-137606000.0,-172061000.0,-108722000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,318365000.0,,,,429331000.0,,,,584807000.0,,,,168588000.0,,,,160225000.0,,,,196402000.0,,,,187300000.0,,,,233501000.0,,,,237838000.0,,,,218183000.0,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,8047000.0,,,,,,,,,,,,336000.0,,,,-6351000.0,,,,-869000.0,,,,158000.0,,,,-7600000.0,,,,-2246000.0,,,,-3273000.0,,,,4944000.0,,,,6524000.0,,,,-8324000.0,,,,-19096000.0,,,,-2813000.0,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,20397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,889000.0,,,,4108000.0,,,,4908000.0,
DeferredTaxAssetsGross / USD,,,,137406000.0,,,,160622000.0,,,,253714000.0,,,,317796000.0,,,,343860000.0,,,,310508000.0,,,,464837000.0,,,,545783000.0,,,,437000000.0,,,,470609000.0,,,,574761000.0,,,,772027000.0,,,,1102922000.0,,,,1302564000.0,,,,1516133000.0,
DeferredTaxAssetsInventory / USD,,,,7764000.0,,,,8861000.0,,,,8233000.0,,,,22833000.0,,,,16257000.0,,,,15167000.0,,,,17178000.0,,,,19602000.0,,,,14021000.0,,,,18516000.0,,,,26069000.0,,,,28877000.0,,,,52323000.0,,,,57675000.0,,,,64135000.0,
