fact_unit,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-08,2011-11-09,2012-02-29,2012-05-09,2012-08-09,2012-11-08,2013-03-01,2013-05-10,2013-08-09,2013-11-12,2014-03-03,2014-05-12,2014-08-11,2014-11-10,2015-02-09,2015-06-01,2015-08-10,2015-11-09,2016-02-09,2016-05-31,2016-08-09,2016-11-09,2017-02-09,2017-05-30,2017-08-09,2017-11-09,2018-02-09,2018-05-30,2018-08-09,2018-11-08,2019-02-07,2019-05-30,2019-08-08,2019-11-08,2020-02-06,2020-06-01,2020-08-06,2020-11-05,2021-02-08,2021-05-28,2021-08-05,2021-11-04,2022-02-07,2022-05-27,2022-08-04,2022-11-03,2023-02-06,2023-05-26,2023-08-03,2023-11-02,2024-02-05,2024-05-24,2024-08-01,2024-10-31,2025-02-03,2025-05-23,2025-07-31,2025-10-31
AccountsPayableTradeCurrent / USD,47331000.0,47331000.0,47331000.0,67073000.0,67073000.0,67073000.0,67073000.0,110853000.0,110853000.0,110853000.0,110853000.0,133457000.0,133457000.0,133457000.0,133457000.0,151037000.0,76139000.0,76139000.0,76139000.0,151037000.0,85714000.0,85714000.0,85714000.0,85714000.0,100593000.0,100593000.0,100593000.0,100593000.0,95893000.0,95893000.0,95893000.0,95893000.0,93939000.0,93939000.0,93939000.0,93939000.0,124974000.0,124974000.0,124974000.0,124974000.0,147892000.0,147892000.0,147892000.0,147892000.0,231632000.0,231632000.0,231632000.0,231632000.0,327487000.0,327487000.0,327487000.0,327487000.0,265605000.0,265605000.0,265605000.0,265605000.0,378503000.0,378503000.0,378503000.0,378503000.0,417955000.0,417955000.0
AccountsReceivableNetCurrent / USD,76427000.0,76427000.0,76427000.0,116663000.0,116663000.0,116663000.0,116663000.0,193375000.0,193375000.0,193375000.0,193375000.0,190756000.0,190756000.0,190756000.0,190756000.0,184013000.0,106199000.0,106199000.0,106199000.0,184013000.0,143105000.0,143105000.0,143105000.0,143105000.0,160154000.0,160154000.0,160154000.0,160154000.0,158643000.0,158643000.0,158643000.0,158643000.0,143704000.0,143704000.0,143704000.0,143704000.0,178602000.0,178602000.0,178602000.0,178602000.0,185596000.0,185596000.0,185596000.0,185596000.0,215718000.0,215718000.0,215718000.0,215718000.0,302688000.0,302688000.0,302688000.0,302688000.0,301511000.0,301511000.0,301511000.0,301511000.0,296565000.0,296565000.0,296565000.0,296565000.0,332872000.0,332872000.0
AccruedIncomeTaxesCurrent / USD,19685000.0,19685000.0,19685000.0,25166000.0,25166000.0,25166000.0,25166000.0,30888000.0,30888000.0,30888000.0,30888000.0,25067000.0,25067000.0,25067000.0,25067000.0,49453000.0,2908000.0,2908000.0,2908000.0,49453000.0,6858000.0,6858000.0,6858000.0,6858000.0,6461000.0,6461000.0,6461000.0,6461000.0,2719000.0,2719000.0,2719000.0,2719000.0,11006000.0,11006000.0,11006000.0,11006000.0,19283000.0,19283000.0,19283000.0,19283000.0,11104000.0,11104000.0,11104000.0,11104000.0,36920000.0,36920000.0,36920000.0,36920000.0,12426000.0,12426000.0,12426000.0,12426000.0,17322000.0,17322000.0,17322000.0,17322000.0,52338000.0,52338000.0,52338000.0,52338000.0,23299000.0,23299000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,0.0,5087000.0,5087000.0,5087000.0,5087000.0,9073000.0,9073000.0,9073000.0,9073000.0,13216000.0,13216000.0,13216000.0,13216000.0,64735000.0,64735000.0,64735000.0,64735000.0,60616000.0,60616000.0,60616000.0,60616000.0,63547000.0,63547000.0,63547000.0,63547000.0,60094000.0,60094000.0,60094000.0,60094000.0,54259000.0,54259000.0,54259000.0,54259000.0,62032000.0,62032000.0,62032000.0,62032000.0,52470000.0,52470000.0,52470000.0,52470000.0,13587000.0,13587000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,33473000.0,,,47195000.0,47195000.0,69580000.0,69580000.0,69580000.0,69580000.0,99473000.0,103090000.0,103090000.0,103090000.0,99473000.0,129002000.0,129002000.0,129002000.0,129002000.0,163807000.0,163807000.0,163807000.0,163807000.0,190758000.0,190758000.0,190758000.0,190758000.0,210763000.0,210763000.0,210763000.0,210763000.0,235939000.0,235939000.0,235939000.0,235939000.0,242138000.0,242138000.0,242138000.0,242138000.0,266905000.0,266905000.0,266905000.0,266905000.0,282571000.0,282571000.0,282571000.0,282571000.0,317508000.0,317508000.0,317508000.0,317508000.0,349138000.0,349138000.0,349138000.0,349138000.0,402964000.0,402964000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,-413000.0,-413000.0,-413000.0,-2363000.0,-2363000.0,-2363000.0,-2363000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-2157000.0,-1284000.0,-1284000.0,-1284000.0,-2157000.0,-20159000.0,-20159000.0,-20159000.0,-20159000.0,-20709000.0,-20709000.0,-20709000.0,152000.0,-27307000.0,-27307000.0,-27307000.0,-27307000.0,-13226000.0,-13226000.0,-13226000.0,-13226000.0,-22654000.0,-22654000.0,-22654000.0,-22654000.0,-25559000.0,-25559000.0,-25559000.0,-25559000.0,-16743000.0,-16743000.0,-16743000.0,-16743000.0,-24955000.0,-24955000.0,-24955000.0,-24955000.0,-39035000.0,-39035000.0,-39035000.0,-39035000.0,-50733000.0,-50733000.0,-50733000.0,-50733000.0,-51238000.0,-51238000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,494000.0,494000.0,494000.0,1153000.0,1153000.0,1153000.0,1153000.0,-1730000.0,-1730000.0,-1730000.0,-1730000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-2643000.0,-2043000.0,-2043000.0,-2043000.0,-2643000.0,-20468000.0,-20468000.0,-20468000.0,-20468000.0,-20557000.0,-20557000.0,-20557000.0,-20557000.0,-26451000.0,-26451000.0,-26451000.0,-26451000.0,-12983000.0,-12983000.0,-12983000.0,-12983000.0,-22654000.0,-22654000.0,-22654000.0,-22654000.0,-25559000.0,-25559000.0,-25559000.0,-25559000.0,-16743000.0,-16743000.0,-16743000.0,-16743000.0,-24955000.0,-24955000.0,-24955000.0,-24955000.0,-39035000.0,-39035000.0,-39035000.0,-39035000.0,-50733000.0,-50733000.0,-50733000.0,-50733000.0,-49654000.0,-49654000.0
AdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,,,,143916000.0,,,,158777000.0,,,,161259000.0,160797000.0,160797000.0,160797000.0,160797000.0,167587000.0,167587000.0,167587000.0,167587000.0,178227000.0,178227000.0,178227000.0,178227000.0,191451000.0,191451000.0,191451000.0,191451000.0,203310000.0,203310000.0,203310000.0,203310000.0,210825000.0,210825000.0,210825000.0,210825000.0,232932000.0,232932000.0,232932000.0,232932000.0,245149000.0,243050000.0,243050000.0,243050000.0,253466000.0,253466000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,2082000.0,,,,3579000.0,,,,23497000.0,,,,,5888000.0,,,,8635000.0,,,,5674000.0,,,,4610000.0,,,328000.0,7533000.0,328000.0,328000.0,328000.0,8276000.0,374000.0,374000.0,374000.0,5157000.0,90000.0,90000.0,90000.0,6148000.0,85000.0,85000.0,85000.0,19111000.0,43000.0,43000.0,43000.0,22459000.0,698000.0,698000.0,698000.0,11317000.0,495000.0,495000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,13524000.0,,,,6622000.0,,,3526000.0,6175000.0,3526000.0,3526000.0,3526000.0,14302000.0,3424000.0,3424000.0,3424000.0,14773000.0,3618000.0,3618000.0,3618000.0,14471000.0,5469000.0,5469000.0,5469000.0,22695000.0,3735000.0,3735000.0,3735000.0,26780000.0,6877000.0,6877000.0,6877000.0,26858000.0,8231000.0,8231000.0
