fact_unit,2009-10-08,2010-02-22,2010-04-23,2010-07-20,2010-10-07,2011-02-18,2011-03-31,2011-04-28,2011-07-21,2011-10-12,2012-02-27,2012-04-26,2012-07-25,2012-10-17,2013-02-21,2013-04-19,2013-07-24,2013-10-16,2014-02-14,2014-04-17,2014-07-23,2014-10-09,2015-02-12,2015-04-23,2015-07-09,2015-10-06,2015-10-07,2016-02-11,2016-04-18,2016-07-07,2016-09-29,2017-02-15,2017-04-26,2017-07-11,2017-10-04,2018-02-13,2018-04-26,2018-07-10,2018-10-02,2019-02-15,2019-04-17,2019-07-09,2019-10-03,2020-02-13,2020-04-28,2020-07-13,2020-10-01,2021-02-11,2021-04-15,2021-07-13,2021-10-05,2022-02-10,2022-04-26,2022-07-12,2022-10-12,2023-02-09,2023-04-25,2023-07-13,2023-10-10,2024-02-09,2024-04-23,2024-07-11,2024-10-08,2025-02-04,2025-04-24,2025-07-17,2025-10-09
AccountsNotesAndLoansReceivableNetCurrent / USD,4683000000.0,4683000000.0,4624000000.0,4624000000.0,4624000000.0,4624000000.0,4624000000.0,6323000000.0,6323000000.0,6323000000.0,6323000000.0,6912000000.0,6912000000.0,6912000000.0,6912000000.0,7041000000.0,7041000000.0,7041000000.0,7041000000.0,6954000000.0,6954000000.0,6954000000.0,6954000000.0,6651000000.0,6651000000.0,6651000000.0,6954000000.0,6651000000.0,6437000000.0,6437000000.0,6437000000.0,6437000000.0,6694000000.0,6694000000.0,6694000000.0,6694000000.0,7024000000.0,7024000000.0,7024000000.0,7024000000.0,7142000000.0,7142000000.0,7142000000.0,7142000000.0,7822000000.0,7822000000.0,7822000000.0,7822000000.0,8404000000.0,8404000000.0,8404000000.0,8404000000.0,8680000000.0,8680000000.0,8680000000.0,8680000000.0,10163000000.0,10163000000.0,10163000000.0,10163000000.0,10815000000.0,10815000000.0,10815000000.0,10815000000.0,10333000000.0,10815000000.0,10333000000.0
AccountsPayableAndAccruedLiabilitiesCurrent / USD,8273000000.0,8273000000.0,8127000000.0,8127000000.0,8127000000.0,8127000000.0,8127000000.0,10923000000.0,10923000000.0,10923000000.0,10923000000.0,11757000000.0,11757000000.0,11757000000.0,11757000000.0,11903000000.0,11903000000.0,11903000000.0,11903000000.0,12533000000.0,12533000000.0,12533000000.0,12533000000.0,13016000000.0,13016000000.0,13016000000.0,12533000000.0,13016000000.0,13507000000.0,13507000000.0,13507000000.0,13507000000.0,14243000000.0,14243000000.0,14243000000.0,14243000000.0,15017000000.0,15017000000.0,15017000000.0,15017000000.0,18112000000.0,18112000000.0,18112000000.0,18112000000.0,17541000000.0,17541000000.0,17541000000.0,17541000000.0,19592000000.0,19592000000.0,19592000000.0,19592000000.0,21159000000.0,21159000000.0,21159000000.0,21159000000.0,23371000000.0,23371000000.0,23371000000.0,23371000000.0,25137000000.0,25137000000.0,25137000000.0,25137000000.0,24454000000.0,25137000000.0,24454000000.0
AccountsPayableCurrent / USD,,,,,,2881000000.0,2881000000.0,,,,3865000000.0,,,,4083000000.0,,,,4451000000.0,,,,4874000000.0,,,,4874000000.0,5127000000.0,,,,5546000000.0,,,,6158000000.0,,,,6727000000.0,,,,7213000000.0,,,,8013000000.0,,,,8853000000.0,,,,9834000000.0,,,,10732000000.0,,,,11635000000.0,,11635000000.0,
AccountsReceivableGrossCurrent / USD,,,,,,4714000000.0,4714000000.0,,,,6467000000.0,,,,7069000000.0,,,,7198000000.0,,,,7099000000.0,,,,7099000000.0,6788000000.0,,,,6567000000.0,,,,6828000000.0,,,,7153000000.0,,,,7243000000.0,,,,7927000000.0,,,,8605000000.0,,,,8827000000.0,,,,10313000000.0,,,,10990000000.0,,10990000000.0,
AccruedEmployeeBenefitsCurrent / USD,,,,,,1291000000.0,1291000000.0,,,,1779000000.0,,,,1771000000.0,,,,1705000000.0,,,,1789000000.0,,,,1789000000.0,1746000000.0,,,,1759000000.0,,,,1770000000.0,,,,1785000000.0,,,,1755000000.0,,,,1835000000.0,,,,2059000000.0,,,,2324000000.0,,,,2519000000.0,,,,2687000000.0,,2687000000.0,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,10889000000.0,,12241000000.0,12241000000.0,12241000000.0,12241000000.0,12241000000.0,13983000000.0,13983000000.0,13983000000.0,13983000000.0,15442000000.0,15442000000.0,15442000000.0,15442000000.0,17026000000.0,17026000000.0,17026000000.0,17026000000.0,18386000000.0,18386000000.0,18386000000.0,18386000000.0,19056000000.0,19056000000.0,19056000000.0,18386000000.0,19056000000.0,19430000000.0,19430000000.0,19430000000.0,19430000000.0,20227000000.0,20227000000.0,20227000000.0,20227000000.0,21866000000.0,21866000000.0,21866000000.0,21866000000.0,22575000000.0,22575000000.0,22575000000.0,22575000000.0,23698000000.0,23698000000.0,23698000000.0,23698000000.0,24971000000.0,24971000000.0,24971000000.0,24971000000.0,24421000000.0,24421000000.0,24421000000.0,24421000000.0,25493000000.0,25493000000.0,25493000000.0,25493000000.0,27400000000.0,27400000000.0,27400000000.0,27400000000.0,27997000000.0,27400000000.0,27997000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,2435000000.0,2435000000.0,,,,2328000000.0,,,,2442000000.0,,,,3419000000.0,,,,3491000000.0,,,,3491000000.0,1861000000.0,,,,2500000000.0,,,,2500000000.0,2645000000.0,-2645000000.0,-2645000000.0,2329000000.0,-2804000000.0,-2804000000.0,-2804000000.0,2645000000.0,-3271000000.0,-3271000000.0,-3271000000.0,2804000000.0,2988000000.0,2988000000.0,2988000000.0,3271000000.0,3520000000.0,3520000000.0,3520000000.0,2988000000.0,2750000000.0,2750000000.0,2750000000.0,3520000000.0,2361000000.0,2361000000.0,2361000000.0,2750000000.0,2719000000.0,2750000000.0,2719000000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,-2271000000.0,-2271000000.0,,,,-1471000000.0,,,,-1159000000.0,,,,-2688000000.0,,,,-1946000000.0,,,,-1946000000.0,-3247000000.0,,,,-8255000000.0,,,,-8255000000.0,-11386000000.0,-11386000000.0,-11386000000.0,-11080000000.0,-10277000000.0,-10277000000.0,-10277000000.0,-11386000000.0,-11918000000.0,-11918000000.0,-11918000000.0,-10277000000.0,-11290000000.0,-11290000000.0,-11290000000.0,-11918000000.0,-11940000000.0,-11940000000.0,-11940000000.0,-11290000000.0,-12309000000.0,-12309000000.0,-12309000000.0,-11940000000.0,-12948000000.0,-12948000000.0,-12948000000.0,-12309000000.0,-13255000000.0,-12309000000.0,-13255000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-4694000000.0,-4694000000.0,-3794000000.0,-3794000000.0,-3794000000.0,-4694000000.0,-4694000000.0,-3630000000.0,-3630000000.0,-3630000000.0,-3794000000.0,-6229000000.0,-6229000000.0,-6229000000.0,-3630000000.0,-5487000000.0,-5487000000.0,-5487000000.0,-6229000000.0,-5127000000.0,-5127000000.0,-5127000000.0,-5487000000.0,-10669000000.0,-10669000000.0,-10669000000.0,-5487000000.0,-5127000000.0,-13319000000.0,-13319000000.0,-13319000000.0,-10669000000.0,-13919000000.0,-13919000000.0,-13919000000.0,-10669000000.0,-13919000000.0,-13919000000.0,-13919000000.0,-13319000000.0,-13057000000.0,-13057000000.0,-13057000000.0,-13919000000.0,-15119000000.0,-15119000000.0,-15119000000.0,-13057000000.0,-14300000000.0,-14300000000.0,-14300000000.0,-15119000000.0,-15476000000.0,-15476000000.0,-15476000000.0,-14300000000.0,-14898000000.0,-14898000000.0,-14898000000.0,-15476000000.0,-15302000000.0,-15302000000.0,-15302000000.0,-14898000000.0,-15534000000.0,-14898000000.0,-15534000000.0
AdditionalPaidInCapitalCommonStock / USD,351000000.0,351000000.0,250000000.0,250000000.0,250000000.0,250000000.0,250000000.0,4527000000.0,4527000000.0,4527000000.0,4527000000.0,4461000000.0,4461000000.0,4461000000.0,4461000000.0,4178000000.0,4178000000.0,4178000000.0,4178000000.0,4095000000.0,4095000000.0,4095000000.0,4095000000.0,4115000000.0,4115000000.0,4115000000.0,4095000000.0,4115000000.0,4076000000.0,4076000000.0,4076000000.0,4076000000.0,4091000000.0,4091000000.0,4091000000.0,4091000000.0,3996000000.0,3996000000.0,3996000000.0,3996000000.0,3953000000.0,3953000000.0,3953000000.0,3953000000.0,3886000000.0,3886000000.0,3886000000.0,3886000000.0,3910000000.0,3910000000.0,3910000000.0,3910000000.0,4001000000.0,4001000000.0,4001000000.0,4001000000.0,4134000000.0,4134000000.0,4134000000.0,4134000000.0,4261000000.0,4261000000.0,4261000000.0,4261000000.0,4385000000.0,4261000000.0,4385000000.0
