fact_unit,2010-08-05,2010-11-05,2011-02-28,2011-05-05,2011-08-08,2011-11-07,2012-03-01,2012-05-04,2012-08-06,2012-11-05,2013-02-27,2013-05-06,2013-08-05,2013-11-04,2014-02-27,2014-05-08,2014-08-01,2014-11-03,2015-02-25,2015-05-06,2015-08-03,2015-11-02,2016-02-26,2016-05-06,2016-08-01,2016-10-31,2017-02-28,2017-05-05,2017-08-01,2017-10-31,2018-02-26,2018-05-08,2018-07-31,2018-10-30,2019-02-28,2019-05-08,2019-07-29,2019-10-29,2020-02-24,2020-04-24,2020-07-24,2020-10-23,2021-02-23,2021-04-30,2021-07-30,2021-10-28,2022-02-22,2022-04-28,2022-07-28,2022-10-27,2023-02-21,2023-04-27,2023-07-27,2023-10-26,2024-02-20,2024-04-25,2024-07-25,2024-10-24,2025-02-18,2025-04-24,2025-07-24,2025-10-23
AccountsPayableCurrent / USD,68400000.0,68400000.0,68400000.0,63200000.0,63200000.0,63200000.0,63200000.0,89800000.0,89800000.0,89800000.0,89800000.0,102900000.0,102900000.0,102900000.0,102900000.0,108000000.0,108000000.0,108000000.0,108000000.0,103100000.0,103100000.0,103100000.0,103100000.0,119800000.0,119800000.0,119800000.0,119800000.0,122000000.0,122000000.0,122000000.0,122000000.0,138100000.0,138100000.0,138100000.0,138100000.0,130400000.0,130400000.0,130400000.0,130400000.0,156800000.0,156800000.0,156800000.0,156800000.0,213100000.0,213100000.0,213100000.0,213100000.0,232200000.0,232200000.0,232200000.0,232200000.0,215400000.0,215400000.0,215400000.0,215400000.0,242400000.0,242400000.0,242400000.0,242400000.0,239300000.0,239300000.0,239300000.0
AccountsReceivableNetCurrent / USD,138700000.0,138700000.0,138700000.0,126400000.0,126400000.0,126400000.0,126400000.0,147200000.0,147200000.0,147200000.0,147200000.0,175000000.0,175000000.0,175000000.0,175000000.0,185700000.0,185700000.0,185700000.0,185700000.0,179000000.0,179000000.0,179000000.0,179000000.0,181400000.0,181400000.0,181400000.0,181400000.0,200500000.0,200500000.0,200500000.0,200500000.0,253200000.0,253200000.0,253200000.0,253200000.0,288200000.0,288200000.0,288200000.0,288200000.0,319300000.0,319300000.0,319300000.0,319300000.0,385300000.0,385300000.0,385300000.0,385300000.0,489000000.0,489000000.0,489000000.0,489000000.0,507400000.0,507400000.0,507400000.0,507400000.0,512000000.0,512000000.0,512000000.0,512000000.0,552500000.0,552500000.0,552500000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500000.0,,,,6500000.0,,,,15400000.0,,,,13000000.0,,,,13700000.0,,,,9200000.0,,,
AccruedIncomeTaxesCurrent / USD,5700000.0,5700000.0,5700000.0,5000000.0,5000000.0,5000000.0,5000000.0,7800000.0,7800000.0,7800000.0,7800000.0,15600000.0,15600000.0,15600000.0,15600000.0,14300000.0,14300000.0,14600000.0,14600000.0,14900000.0,14900000.0,14900000.0,14900000.0,12800000.0,12800000.0,12800000.0,12800000.0,4500000.0,4500000.0,4500000.0,4500000.0,6000000.0,6000000.0,6000000.0,6000000.0,9800000.0,9800000.0,9800000.0,9800000.0,6400000.0,6400000.0,6400000.0,6400000.0,26000000.0,26000000.0,26000000.0,26000000.0,26300000.0,26300000.0,26300000.0,26300000.0,24800000.0,24800000.0,24800000.0,24800000.0,16600000.0,16600000.0,16600000.0,16600000.0,31500000.0,31500000.0,31500000.0
AccruedProfessionalFeesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900000.0,,,,5900000.0,,,,3700000.0,,,,3700000.0,,,,5400000.0,,,,5100000.0,,,
AccruedSalesCommissionCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700000.0,,,,9700000.0,,,,10000000.0,,,,38700000.0,,,,32100000.0,,,,22400000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,485000000.0,485000000.0,485000000.0,522400000.0,522400000.0,522400000.0,522400000.0,543200000.0,543200000.0,543200000.0,543200000.0,605800000.0,605800000.0,605800000.0,605800000.0,657300000.0,657300000.0,657300000.0,657300000.0,685000000.0,685000000.0,685000000.0,685000000.0,719300000.0,719300000.0,719300000.0,719300000.0,776400000.0,776400000.0,776400000.0,776400000.0,890800000.0,890800000.0,890800000.0,890800000.0,930700000.0,930700000.0,930700000.0,930700000.0,980800000.0,980800000.0,980800000.0,980800000.0,1092300000.0,1092300000.0,1092300000.0,1092300000.0,1157500000.0,1157500000.0,1157500000.0,1157500000.0,1228300000.0,1228300000.0,1228300000.0,1228300000.0,1324700000.0,1324700000.0,1324700000.0,1324700000.0,1404200000.0,1404200000.0,1404200000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,-19700000.0,,,,-31300000.0,,,,-71500000.0,-75900000.0,-75900000.0,-75900000.0,-75900000.0,-32400000.0,-32400000.0,-32400000.0,-75900000.0,-119200000.0,-119200000.0,-119200000.0,-32400000.0,-162600000.0,-162600000.0,-162600000.0,-119200000.0,-186800000.0,-186800000.0,-186800000.0,-162600000.0,-117300000.0,-117300000.0,-117300000.0,-186800000.0,-154200000.0,-154200000.0,-154200000.0,-117300000.0,-149600000.0,-149600000.0,-149600000.0,-149600000.0,-110600000.0,-110600000.0,-110600000.0,-110600000.0,-159600000.0,-159600000.0,-159600000.0,-159600000.0,-183000000.0,-183000000.0,-183000000.0,-183000000.0,-143800000.0,-143800000.0,-143800000.0,-143800000.0,-258100000.0,-258100000.0,-258100000.0
AdditionalPaidInCapital / USD,,,72900000.0,,,,,,,,76300000.0,,,70700000.0,70700000.0,120000000.0,120000000.0,120000000.0,120000000.0,160200000.0,160200000.0,160200000.0,160200000.0,207800000.0,207800000.0,207800000.0,207800000.0,260400000.0,260400000.0,260400000.0,260400000.0,309300000.0,309300000.0,309300000.0,309300000.0,282000000.0,282000000.0,282000000.0,282000000.0,272700000.0,272700000.0,272700000.0,272700000.0,267300000.0,267300000.0,267300000.0,267300000.0,249000000.0,249000000.0,249000000.0,249000000.0,232200000.0,232200000.0,232200000.0,232200000.0,120200000.0,120200000.0,120200000.0,120200000.0,22100000.0,22100000.0,22100000.0
AdjustmentForAmortization / USD,2000000.0,3100000.0,4500000.0,1100000.0,2200000.0,3300000.0,4200000.0,1200000.0,2300000.0,3400000.0,4400000.0,1100000.0,2200000.0,3100000.0,4600000.0,1100000.0,2100000.0,3200000.0,4100000.0,1200000.0,2300000.0,4100000.0,4200000.0,1000000.0,2100000.0,3000000.0,5200000.0,700000.0,1300000.0,2000000.0,3800000.0,700000.0,1400000.0,1900000.0,2600000.0,700000.0,1300000.0,2000000.0,2400000.0,600000.0,1600000.0,2500000.0,2700000.0,1100000.0,2100000.0,3300000.0,3400000.0,1100000.0,2200000.0,3300000.0,4400000.0,900000.0,1800000.0,2700000.0,5400000.0,900000.0,1400000.0,2300000.0,3700000.0,900000.0,1800000.0,2700000.0
