fact_unit,2010-08-05,2010-11-04,2011-02-24,2011-05-10,2011-08-09,2011-11-08,2012-02-28,2012-05-08,2012-08-08,2012-11-06,2013-02-26,2013-05-07,2013-08-06,2013-11-05,2014-02-25,2014-05-06,2014-08-05,2014-11-04,2015-03-02,2015-05-12,2015-08-10,2015-11-09,2016-03-01,2016-05-09,2016-08-08,2016-11-07,2017-02-28,2017-05-08,2017-08-08,2017-11-07,2018-02-27,2018-05-07,2018-08-07,2018-11-05,2019-02-26,2019-05-06,2019-08-05,2019-11-04,2020-03-03,2020-05-11,2020-06-18,2020-08-10,2020-11-09,2021-02-22,2021-05-10,2021-08-05,2021-11-08,2022-02-28,2022-05-09,2022-08-08,2022-11-07,2023-02-27,2023-05-10,2023-08-09,2023-11-08,2024-02-28,2024-05-06,2024-08-06,2024-11-05,2025-02-28,2025-05-06,2025-08-05,2025-11-04
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60756000.0,,49000000.0,49000000.0,49000000.0,131000000.0,131000000.0,131000000.0,131000000.0,137000000.0,137000000.0,137000000.0,137000000.0,165000000.0,165000000.0,165000000.0,165000000.0,66000000.0,66000000.0,65000000.0
AccountsPayableCurrent / USD,161027000.0,161027000.0,161027000.0,200153000.0,200153000.0,200153000.0,200153000.0,208759000.0,208759000.0,208759000.0,208759000.0,199272000.0,199272000.0,199272000.0,199272000.0,226733000.0,226733000.0,226733000.0,226733000.0,229866000.0,229866000.0,216038000.0,216038000.0,302473000.0,285501000.0,285501000.0,285501000.0,274815000.0,274815000.0,274815000.0,274815000.0,338188000.0,338188000.0,338188000.0,338188000.0,471382000.0,471382000.0,471382000.0,471382000.0,510372000.0,471382000.0,510372000.0,510372000.0,510372000.0,556000000.0,556000000.0,556000000.0,556000000.0,1532000000.0,1532000000.0,1532000000.0,1532000000.0,1418000000.0,1418000000.0,1418000000.0,1418000000.0,1378000000.0,1378000000.0,1378000000.0,1378000000.0,1283000000.0,1283000000.0,1283000000.0
AccountsReceivableGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961800000.0,,,,,950000000.0,950000000.0,950000000.0,950000000.0,1952000000.0,1952000000.0,1952000000.0,1952000000.0,1871000000.0,1871000000.0,1871000000.0,1871000000.0,,,,1778000000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617000.0,,,,22190000.0,,,,24356000.0,,24356000.0,,,42141000.0,,42000000.0,42000000.0,42000000.0,94000000.0,94000000.0,94000000.0,94000000.0,313000000.0,313000000.0,313000000.0,313000000.0,194000000.0,194000000.0,194000000.0,194000000.0,131000000.0,131000000.0,129000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,764592000.0,764592000.0,,806765000.0,806765000.0,806765000.0,806765000.0,824029000.0,824029000.0,824029000.0,824029000.0,877676000.0,877676000.0,877676000.0,1012376000.0,1070768000.0,1070768000.0,1070768000.0,1070768000.0,1046478000.0,1046478000.0,1046478000.0,1046478000.0,1079489000.0,1079489000.0,1079489000.0,1079489000.0,1137617000.0,1137617000.0,1137617000.0,1137617000.0,1210175000.0,1210175000.0,1210175000.0,1210175000.0,1251786000.0,1251786000.0,1251786000.0,1251786000.0,1303848000.0,1251786000.0,1303848000.0,1303848000.0,1303848000.0,1470000000.0,1470000000.0,1470000000.0,1470000000.0,1793000000.0,1793000000.0,1793000000.0,1793000000.0,1977000000.0,1977000000.0,1977000000.0,1977000000.0,2402000000.0,2402000000.0,2402000000.0,2402000000.0,2428000000.0,2428000000.0,2428000000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,-68606000.0,,-68606000.0,-68606000.0,-74826000.0,,,,-111409000.0,-111410000.0,-111409000.0,-111409000.0,-111409000.0,,,,-93722000.0,,,,-104278000.0,,,,-104278000.0,,,,-352025000.0,,,,-297416000.0,,,,-396996000.0,,-396996000.0,,,-373043000.0,,,,-285000000.0,,,,,,,,-933000000.0,,102000000.0,51000000.0,131000000.0,87000000.0,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-270974000.0,-270974000.0,,-275351000.0,-270974000.0,-270974000.0,,-375309000.0,-375309000.0,-375309000.0,,-375310000.0,-375309000.0,-375309000.0,-375309000.0,-403625000.0,-403625000.0,-403625000.0,-403625000.0,-392711000.0,-392711000.0,-392711000.0,-392711000.0,-540430000.0,-540430000.0,-540430000.0,-392711000.0,-613440000.0,-613440000.0,-613440000.0,,-680095000.0,-680095000.0,-680095000.0,,-620579000.0,-692498000.0,-715105000.0,,-716894000.0,,-716894000.0,-716894000.0,,-698000000.0,-698000000.0,-698000000.0,,-1423000000.0,-1423000000.0,-1423000000.0,-1423000000.0,-2169000000.0,-2198000000.0,-2198000000.0,-2198000000.0,-1896000000.0,-1896000000.0,-1896000000.0,-1896000000.0,-2527000000.0,-2527000000.0,-2527000000.0
AdditionalPaidInCapitalCommonStock / USD,110374000.0,110374000.0,110374000.0,123809000.0,123809000.0,123809000.0,123809000.0,128631000.0,128631000.0,128631000.0,128631000.0,127504000.0,127504000.0,127504000.0,127504000.0,131461000.0,131461000.0,131461000.0,131461000.0,140008000.0,140008000.0,140008000.0,140008000.0,140802000.0,140802000.0,140802000.0,140802000.0,152481000.0,152481000.0,152481000.0,152481000.0,162827000.0,162827000.0,162827000.0,162827000.0,3793609000.0,3793609000.0,3793609000.0,3793609000.0,3823152000.0,3793609000.0,3823152000.0,3823152000.0,3823152000.0,3853000000.0,3853000000.0,3853000000.0,3853000000.0,19826000000.0,19826000000.0,19826000000.0,19826000000.0,19841000000.0,19841000000.0,19841000000.0,19841000000.0,19874000000.0,19874000000.0,19874000000.0,19874000000.0,19917000000.0,19917000000.0,19917000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,34000000.0,11000000.0,27000000.0,44000000.0,36000000.0,9000000.0,25000000.0,37000000.0,54000000.0,12000000.0,32000000.0,50000000.0,49000000.0,18000000.0,43000000.0,59000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,19652000.0,6329000.0,15912000.0,19456000.0,22001000.0,3921000.0,12843000.0,17713000.0,23591000.0,5974000.0,16101000.0,21996000.0,23010000.0,5940000.0,16798000.0,22843000.0,27778000.0,7294000.0,15433000.0,21710000.0,27002000.0,6523000.0,16106000.0,23639000.0,27944000.0,7572000.0,15944000.0,24596000.0,28471000.0,7775000.0,15571000.0,23983000.0,32581000.0,8334000.0,32581000.0,21091000.0,29256000.0,31918000.0,8000000.0,21000000.0,30000000.0,38000000.0,14000000.0,33000000.0,50000000.0,40000000.0,9000000.0,26000000.0,37000000.0,62000000.0,12000000.0,32000000.0,50000000.0,51000000.0,19000000.0,45000000.0,62000000.0
