fact_unit,2010-08-11,2010-11-15,2011-02-08,2011-05-11,2011-08-10,2011-11-18,2012-02-08,2012-05-09,2012-08-08,2012-11-16,2013-02-05,2013-05-08,2013-08-07,2013-08-12,2013-11-15,2014-02-05,2014-05-07,2014-08-06,2014-11-14,2015-01-30,2015-05-05,2015-08-05,2015-11-13,2016-02-10,2016-05-11,2016-08-10,2016-11-15,2017-02-08,2017-05-10,2017-08-08,2017-11-13,2018-02-07,2018-05-04,2018-08-08,2018-11-09,2019-02-06,2019-05-08,2019-08-07,2019-11-19,2020-02-04,2020-05-05,2020-08-04,2020-11-12,2021-02-09,2021-05-11,2021-08-10,2021-11-16,2022-01-28,2022-02-08,2022-05-10,2022-08-09,2022-11-10,2023-02-07,2023-05-09,2023-08-08,2023-11-09,2024-02-08,2024-05-07,2024-08-06,2024-11-07,2025-02-04,2025-05-06,2025-08-05,2025-11-12
CostOfGoodsAndServicesSold / USD,243248000.0,327780000.0,81219000.0,172093000.0,263842000.0,332206000.0,106406000.0,252839000.0,394899000.0,354588000.0,152918000.0,340347000.0,548705000.0,354588000.0,544836000.0,191871000.0,398170000.0,617820000.0,754491000.0,245186000.0,528365000.0,811419000.0,874838000.0,265725000.0,543138000.0,875078000.0,1105032000.0,327128000.0,698267000.0,1052444000.0,1257270000.0,369763000.0,749054000.0,1127013000.0,1443348000.0,371310000.0,770306000.0,1181448000.0,1519659000.0,429000000.0,947000000.0,1755000000.0,1634000000.0,664000000.0,1288000000.0,1819000000.0,2414000000.0,,567000000.0,1169000000.0,1731000000.0,2456000000.0,533000000.0,1124000000.0,1706000000.0,2285000000.0,604000000.0,1268000000.0,1983000000.0,2330000000.0,747000000.0,1515000000.0,2341000000.0,2743000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,71700000.0,,,,78591000.0,,,,78591000.0,50105000.0,,,,122884000.0,,,,133438000.0,,,,138596000.0,,,,163182000.0,,,,153957000.0,,,,179884000.0,,,,137000000.0,,,,154000000.0,,,,,26000000.0,,,,-21000000.0,,,,194000000.0,,,,276000000.0
CurrentForeignTaxExpenseBenefit / USD,,,,,,1310000.0,,,,1310000.0,,,,1310000.0,1310000.0,,,,2361000.0,,,,5943000.0,,,,4613000.0,,,,17947000.0,,,,12703000.0,,,,21327000.0,,,,27000000.0,,,,54000000.0,,,,,34000000.0,,,,7000000.0,,,,62000000.0,,,,97000000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,,,79300000.0,,,,85490000.0,,,,85490000.0,58524000.0,,,,138100000.0,,,,148314000.0,,,,151016000.0,,,,188952000.0,,,,175894000.0,,,,209807000.0,,,,176000000.0,,,,223000000.0,,,,,63000000.0,,,,0.0,,,,283000000.0,,,,414000000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,7600000.0,,,,6899000.0,,,,6899000.0,7109000.0,,,,12855000.0,,,,8933000.0,,,,7807000.0,,,,7823000.0,,,,9234000.0,,,,8596000.0,,,,12000000.0,,,,15000000.0,,,,,3000000.0,,,,14000000.0,,,,27000000.0,,,,41000000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,8232813000.0,8232813000.0,8232813000.0,8232813000.0,10088708000.0,10088708000.0,10088708000.0,10088708000.0,11573009000.0,11573009000.0,11573009000.0,11573009000.0,12699932000.0,12699932000.0,12699932000.0,12699932000.0,16713000000.0,16713000000.0,16713000000.0,16713000000.0,19834000000.0,19834000000.0,19834000000.0,19834000000.0,,19803000000.0,19803000000.0,19803000000.0,19803000000.0,19567000000.0,19567000000.0,19567000000.0,19567000000.0,19563000000.0,19563000000.0,19563000000.0,19563000000.0,24581000000.0,24581000000.0,24581000000.0,24581000000.0
DebtInstrumentFaceAmount / USD,,,,,,3138375000.0,,,,3619125000.0,,,,3619125000.0,5731238000.0,,,,7273131000.0,,,,8232813000.0,,,,10088706000.0,,,,11573009000.0,,,,12699932000.0,,,,16712607000.0,,,,19834000000.0,,,,19803000000.0,,,,,19567000000.0,,,,19370000000.0,,,,24319000000.0,,,,29236000000.0
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14766000.0,14766000.0,20999000.0,20999000.0,20999000.0,20999000.0,15000000.0,15000000.0,15000000.0,15000000.0,18000000.0,18000000.0,18000000.0,18000000.0,,15000000.0,15000000.0,15000000.0,15000000.0,12000000.0,12000000.0,12000000.0,12000000.0,56000000.0,56000000.0,56000000.0,56000000.0,51000000.0,51000000.0,51000000.0,51000000.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,2000000.0,2000000.0,2000000.0,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,,,,29000000.0,,,,7000000.0,,,,-17000000.0,,,,28000000.0
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,77532000.0,77532000.0,77532000.0,77532000.0,81433000.0,81433000.0,81433000.0,81433000.0,95169000.0,95169000.0,95169000.0,95169000.0,101170000.0,101170000.0,101170000.0,101170000.0,149000000.0,149000000.0,149000000.0,149000000.0,156000000.0,156000000.0,156000000.0,156000000.0,,139000000.0,139000000.0,139000000.0,139000000.0,110000000.0,110000000.0,110000000.0,110000000.0,106000000.0,106000000.0,106000000.0,106000000.0,136000000.0,136000000.0,136000000.0,136000000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18000000.0,,,,,-8000000.0,,,,29000000.0,,,,3000000.0,,,,-36000000.0
DeferredIncomeTaxExpenseBenefit / USD,5159000.0,7335000.0,1500000.0,1000000.0,100000.0,8800000.0,,,,1900000.0,,,,1900000.0,18676000.0,,,,24800000.0,,,,-2614000.0,,,,-9416000.0,,,,660000.0,,,,5808000.0,,,,-918000.0,,,,-152000000.0,,,,-1000000.0,,,,,24000000.0,,,,34000000.0,,,,-22000000.0,,,,3000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,443233000.0,,,,473114000.0,,,,387352000.0,,,,464969000.0,,,,467735000.0,,,,352247000.0,,441000000.0,441000000.0,308000000.0,430000000.0,430000000.0,430000000.0,281000000.0,,485000000.0,485000000.0,485000000.0,411000000.0,596000000.0,596000000.0,596000000.0,459000000.0,627000000.0,627000000.0,627000000.0,400000000.0,766000000.0,766000000.0,766000000.0,448000000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441000000.0,,,,430000000.0,,,,,485000000.0,,,,596000000.0,,,,627000000.0,,,,766000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,3000000.0,,,,-2000000.0,,,,-8000000.0,,,,11000000.0
