fact_unit,2010-08-10,2010-11-10,2011-03-03,2011-05-13,2011-08-09,2011-11-07,2012-02-29,2012-05-04,2012-08-07,2012-11-06,2013-02-26,2013-05-07,2013-08-02,2013-11-04,2014-02-25,2014-04-29,2014-07-31,2014-10-31,2015-02-26,2015-05-01,2015-08-04,2015-11-03,2016-03-01,2016-05-09,2016-08-09,2016-11-08,2017-03-02,2017-05-11,2017-08-08,2017-11-07,2018-02-27,2018-05-08,2018-08-06,2018-10-29,2019-02-25,2019-04-29,2019-07-29,2019-10-28,2020-02-24,2020-04-22,2020-07-23,2020-10-22,2021-02-26,2021-04-30,2021-08-02,2021-10-28,2022-02-25,2022-05-03,2022-08-01,2022-11-02,2023-02-24,2023-04-28,2023-07-31,2023-10-27,2024-02-23,2024-04-29,2024-07-29,2024-10-28,2025-02-21,2025-04-28,2025-07-28,2025-10-24
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388300000.0,,,,416500000.0,,,,460400000.0,,,,402000000.0,,,,767700000.0,,,,883700000.0,,,,899700000.0,,,
AccountsPayableCurrent / USD,103800000.0,103800000.0,96700000.0,100600000.0,100600000.0,100600000.0,100600000.0,102000000.0,102000000.0,102000000.0,102000000.0,148600000.0,148600000.0,148600000.0,148600000.0,147500000.0,147500000.0,147500000.0,147500000.0,162500000.0,162500000.0,162500000.0,162500000.0,136500000.0,134200000.0,134200000.0,136500000.0,138800000.0,138800000.0,138800000.0,138800000.0,191700000.0,191700000.0,191700000.0,191700000.0,227800000.0,227800000.0,227800000.0,227800000.0,271100000.0,271100000.0,271100000.0,271100000.0,229100000.0,229100000.0,229100000.0,229100000.0,469500000.0,469500000.0,469500000.0,469500000.0,505700000.0,505700000.0,505700000.0,505700000.0,384700000.0,384700000.0,384700000.0,384700000.0,416400000.0,416400000.0,416400000.0
AccountsReceivableNetCurrent / USD,245800000.0,245800000.0,228700000.0,254800000.0,254800000.0,254800000.0,254800000.0,270000000.0,270000000.0,270000000.0,,350300000.0,350300000.0,350300000.0,,378000000.0,378000000.0,378000000.0,,400700000.0,400700000.0,400700000.0,,373000000.0,368600000.0,368600000.0,,383700000.0,383700000.0,383700000.0,,388300000.0,388300000.0,388300000.0,389300000.0,416500000.0,416500000.0,416500000.0,,460400000.0,460400000.0,460400000.0,,402000000.0,402000000.0,402000000.0,402000000.0,767700000.0,767700000.0,767700000.0,767700000.0,883700000.0,883700000.0,883700000.0,883700000.0,899700000.0,899700000.0,899700000.0,899700000.0,901100000.0,901100000.0,901100000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8700000.0,7000000.0,7000000.0,7000000.0,7000000.0,5100000.0,5100000.0,5100000.0,5100000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,6500000.0,,,,5800000.0,5800000.0,5800000.0,5800000.0,5400000.0,5400000.0,5400000.0,5400000.0,6500000.0,6500000.0,6500000.0,6500000.0
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,,,,1000000.0,,,,1400000.0,,,,1600000.0,,,,1500000.0,,,,1700000.0,,,,1600000.0,1500000.0,1400000.0,1500000.0,1500000.0,1700000.0,3100000.0,3000000.0,3000000.0,3100000.0,3000000.0,3000000.0
AccruedLiabilitiesCurrent / USD,176800000.0,176800000.0,164300000.0,177300000.0,177300000.0,177300000.0,177300000.0,230800000.0,230800000.0,230800000.0,230800000.0,256700000.0,256700000.0,256700000.0,256700000.0,267100000.0,267100000.0,267100000.0,267100000.0,290300000.0,290300000.0,290300000.0,290300000.0,238000000.0,237500000.0,237500000.0,238000000.0,261000000.0,261000000.0,261000000.0,261000000.0,345300000.0,345300000.0,345300000.0,345300000.0,355600000.0,355600000.0,355600000.0,355600000.0,391500000.0,391500000.0,391500000.0,391500000.0,434200000.0,434200000.0,434200000.0,434200000.0,1028900000.0,1028900000.0,1028900000.0,1028900000.0,717600000.0,717600000.0,717600000.0,717600000.0,781300000.0,781300000.0,781300000.0,781300000.0,844900000.0,844900000.0,844900000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,275900000.0,275900000.0,,254000000.0,254000000.0,254000000.0,254000000.0,288000000.0,288000000.0,288000000.0,288000000.0,327900000.0,327900000.0,327900000.0,327900000.0,367000000.0,367000000.0,367000000.0,367000000.0,417500000.0,417500000.0,417500000.0,417500000.0,454800000.0,443200000.0,443200000.0,454800000.0,468500000.0,468500000.0,468500000.0,468500000.0,531600000.0,531600000.0,531600000.0,531600000.0,566000000.0,566000000.0,566000000.0,566000000.0,623900000.0,623900000.0,623900000.0,623900000.0,673400000.0,673400000.0,673400000.0,673400000.0,743300000.0,743300000.0,743300000.0,743300000.0,847800000.0,847800000.0,847800000.0,847800000.0,947100000.0,947100000.0,947100000.0,947100000.0,1012100000.0,1012100000.0,1012100000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,14400000.0,14400000.0,,,,,204900000.0,,,,254300000.0,,,,129800000.0,,,,227300000.0,,,,232300000.0,,,,-249600000.0,,,,-227800000.0,,,,-306800000.0,,,,-323100000.0,,,,347800000.0,,,,-297600000.0,,,,-255500000.0,,,,-249600000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-171800000.0,-171800000.0,-171800000.0,-185600000.0,-185600000.0,-185600000.0,-185600000.0,-241100000.0,-241100000.0,-241100000.0,-241100000.0,-273400000.0,-273400000.0,-273400000.0,-273400000.0,-273400000.0,-273400000.0,-273400000.0,-273400000.0,-165500000.0,-165500000.0,-165500000.0,-165500000.0,-413200000.0,-413200000.0,-413200000.0,-413200000.0,-451200000.0,-451200000.0,-451200000.0,-451200000.0,-329300000.0,-329300000.0,-329300000.0,-329300000.0,-493200000.0,-493200000.0,-493200000.0,-493200000.0,-475800000.0,-475800000.0,-475800000.0,-475800000.0,-430100000.0,-430100000.0,-430100000.0,-430100000.0,-430000000.0,-430000000.0,-430000000.0,-430000000.0,-726500000.0,-726500000.0,-726500000.0,-726500000.0,-634100000.0,-634100000.0,-634100000.0,-634100000.0,-839900000.0,-839900000.0,-839900000.0
AdditionalPaidInCapitalCommonStock / USD,254700000.0,254700000.0,254700000.0,267500000.0,267500000.0,267500000.0,267500000.0,291700000.0,291700000.0,291700000.0,291700000.0,297800000.0,297800000.0,297800000.0,297800000.0,328800000.0,328800000.0,328800000.0,328800000.0,326500000.0,326500000.0,326500000.0,326500000.0,345300000.0,345300000.0,345300000.0,345300000.0,335700000.0,335700000.0,335700000.0,335700000.0,337300000.0,337300000.0,337300000.0,337300000.0,343700000.0,343700000.0,343700000.0,343700000.0,360500000.0,360500000.0,360500000.0,360500000.0,389900000.0,389900000.0,389900000.0,389900000.0,4317100000.0,4317100000.0,4317100000.0,4317100000.0,4353400000.0,4353400000.0,4353400000.0,4353400000.0,4407300000.0,4407300000.0,4407300000.0,4407300000.0,4414500000.0,4414500000.0,4414500000.0
