fact_unit,2010-09-03,2010-12-21,2011-03-11,2011-06-10,2011-09-09,2011-12-21,2012-03-09,2012-06-08,2012-09-07,2012-12-19,2013-03-08,2013-06-07,2013-09-06,2013-12-18,2014-03-07,2014-06-06,2014-09-05,2014-12-17,2015-03-06,2015-06-05,2015-09-04,2015-12-16,2016-03-04,2016-06-03,2016-09-02,2016-12-21,2017-03-10,2017-06-09,2017-09-08,2017-12-20,2018-03-09,2018-06-08,2018-09-07,2018-12-07,2019-03-05,2019-06-04,2019-09-03,2019-12-06,2020-03-03,2020-06-02,2020-09-01,2020-12-04,2021-03-02,2021-06-01,2021-09-03,2021-12-10,2022-03-08,2022-06-02,2022-09-01,2022-12-06,2023-03-02,2023-06-01,2023-08-31,2023-12-06,2024-02-29,2024-05-30,2024-09-04,2024-12-05,2025-02-27,2025-05-29,2025-08-28,2025-12-05
AccountsPayableCurrent / USD,313258000.0,313258000.0,361287000.0,361287000.0,361287000.0,361287000.0,390171000.0,390171000.0,390171000.0,390171000.0,385877000.0,385877000.0,385877000.0,385877000.0,387284000.0,387284000.0,387284000.0,387284000.0,484042000.0,484042000.0,484042000.0,484042000.0,495317000.0,495317000.0,495317000.0,495317000.0,481826000.0,481826000.0,481826000.0,481826000.0,552714000.0,552714000.0,552714000.0,552714000.0,618830000.0,618830000.0,618830000.0,618830000.0,590033000.0,590033000.0,590033000.0,590033000.0,644609000.0,644609000.0,644609000.0,644609000.0,,,,793310000.0,,,816604000.0,816604000.0,,771397000.0,771397000.0,771397000.0,735604000.0,735604000.0,735604000.0,735604000.0
AccountsReceivableNetCurrent / USD,372292000.0,372292000.0,430939000.0,430939000.0,430939000.0,430939000.0,461110000.0,461110000.0,461110000.0,461110000.0,507041000.0,507041000.0,507041000.0,507041000.0,551500000.0,551500000.0,551500000.0,551500000.0,609526000.0,609526000.0,609526000.0,609526000.0,605689000.0,605689000.0,605689000.0,605689000.0,591310000.0,591310000.0,591310000.0,591310000.0,618351000.0,618351000.0,618351000.0,618351000.0,600438000.0,600438000.0,600438000.0,600438000.0,574396000.0,574396000.0,574396000.0,574396000.0,702419000.0,702419000.0,702419000.0,702419000.0,895719000.0,895719000.0,895719000.0,895719000.0,867593000.0,867593000.0,867593000.0,867593000.0,817391000.0,817391000.0,817391000.0,817391000.0,817908000.0,817908000.0,817908000.0,817908000.0
AccruedLiabilitiesCurrent / USD,40289000.0,40289000.0,46408000.0,46408000.0,46408000.0,46408000.0,40539000.0,40539000.0,40539000.0,40539000.0,49792000.0,49792000.0,49792000.0,49792000.0,20965000.0,20965000.0,20965000.0,20965000.0,76836000.0,76836000.0,76836000.0,76836000.0,71777000.0,71777000.0,71777000.0,71777000.0,82145000.0,82145000.0,82145000.0,82145000.0,76966000.0,76966000.0,76966000.0,76966000.0,48298000.0,48298000.0,48298000.0,48298000.0,62031000.0,62031000.0,62031000.0,62031000.0,59136000.0,59136000.0,59136000.0,59136000.0,,,,51192000.0,,,58801000.0,58801000.0,,51679000.0,51679000.0,51679000.0,66380000.0,66380000.0,66380000.0,66380000.0
AccruedMarketingCostsCurrent / USD,,,,,,,,77363000.0,77363000.0,77363000.0,78712000.0,78712000.0,78712000.0,78712000.0,91332000.0,91332000.0,91332000.0,91332000.0,89561000.0,89561000.0,89561000.0,89561000.0,119153000.0,119153000.0,119153000.0,119153000.0,119583000.0,119583000.0,119583000.0,119583000.0,101573000.0,101573000.0,101573000.0,101573000.0,118887000.0,118887000.0,118887000.0,118887000.0,96305000.0,96305000.0,96305000.0,96305000.0,108502000.0,108502000.0,108502000.0,108502000.0,114746000.0,114746000.0,114746000.0,114746000.0,113105000.0,113105000.0,113105000.0,113105000.0,87452000.0,87452000.0,87452000.0,87452000.0,108156000.0,108156000.0,108156000.0,108156000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-203610000.0,-203610000.0,-175910000.0,-175910000.0,-175910000.0,-114016000.0,-175483000.0,-175483000.0,-175483000.0,-203610000.0,-323569000.0,-323569000.0,-323569000.0,-175910000.0,-149214000.0,-149214000.0,-149214000.0,-149214000.0,-207700000.0,-207700000.0,-207700000.0,-207700000.0,-225668000.0,-225668000.0,-225668000.0,-225668000.0,-296303000.0,-296303000.0,-296303000.0,-296303000.0,-248075000.0,-248075000.0,-248075000.0,-248075000.0,-292342000.0,-243498000.0,-243498000.0,-243498000.0,-399500000.0,-399500000.0,-399500000.0,-399500000.0,-395250000.0,-395250000.0,-395250000.0,-395250000.0,-277269000.0,-277269000.0,-277269000.0,-277269000.0,-255561000.0,-255561000.0,-255561000.0,-255561000.0,-272252000.0,-272252000.0,-272252000.0,-272252000.0,-263331000.0,-263331000.0,-263331000.0,-263331000.0
AdditionalPaidInCapital / USD,,,17996000.0,0.0,,,,,,,23494000.0,26671000.0,,,7794000.0,37000.0,,,7550000.0,6879000.0,10318000.0,,5676000.0,11287000.0,,,,,,13670000.0,13670000.0,13670000.0,13670000.0,13670000.0,130196000.0,106528000.0,106528000.0,106528000.0,184921000.0,184921000.0,184921000.0,184921000.0,289554000.0,289554000.0,289554000.0,289554000.0,360336000.0,360336000.0,360336000.0,360336000.0,469468000.0,469468000.0,469468000.0,469468000.0,506179000.0,506179000.0,506179000.0,506179000.0,571178000.0,571178000.0,571178000.0,571178000.0
AdjustmentForAmortization / USD,,,,,,,,,,,,,,,,,,,2331000.0,4635000.0,6945000.0,,2039000.0,3967000.0,6185000.0,,,,,,,,,,,,,8383000.0,,,8937000.0,12653000.0,8135000.0,17385000.0,27080000.0,12027000.0,9648000.0,,,40065000.0,,,,25537000.0,,,,22859000.0,,,,25980000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,12054000.0,14460000.0,14402000.0,14402000.0,14402000.0,12054000.0,17229000.0,17229000.0,17229000.0,14402000.0,16710000.0,16710000.0,16710000.0,17229000.0,17596000.0,17596000.0,17596000.0,16710000.0,14393000.0,14393000.0,14393000.0,17596000.0,15717000.0,15717000.0,15717000.0,14393000.0,17829000.0,17829000.0,17829000.0,15717000.0,15591000.0,15591000.0,15591000.0,17829000.0,7339000.0,11391000.0,17656000.0,15591000.0,7946000.0,13514000.0,16707000.0,20595000.0,9298000.0,15465000.0,19189000.0,19707000.0,7781000.0,15834000.0,20313000.0,22458000.0,6328000.0,16368000.0,20933000.0,24744000.0,5202000.0,15912000.0,20946000.0,27786000.0,4444000.0,,,
AdvertisingExpense / USD,,,,,,93600000.0,,,,112300000.0,,,,115300000.0,,,,103400000.0,,,,89900000.0,,,,114400000.0,,,,145300000.0,,,,204100000.0,,,,135600000.0,,,,151500000.0,,,,131100000.0,,,,123600000.0,,,,138500000.0,,,,157300000.0,,,,160100000.0
AllocatedShareBasedCompensationExpense / USD,,,,,11868000.0,12054000.0,8240000.0,12242000.0,14820000.0,14402000.0,6240000.0,11129000.0,14191000.0,17229000.0,5576000.0,11906000.0,16429000.0,16710000.0,4957000.0,10944000.0,12690000.0,17596000.0,5524000.0,12549000.0,14260000.0,14393000.0,7162000.0,14178000.0,16091000.0,15717000.0,7200000.0,11900000.0,13900000.0,17829000.0,7300000.0,11400000.0,17700000.0,15600000.0,7900000.0,13500000.0,16700000.0,20600000.0,,,,19700000.0,,,,22500000.0,,,,24700000.0,,,,24900000.0,,,,24100000.0
