fact_unit,2009-08-28,2009-12-04,2010-03-12,2010-03-18,2010-05-28,2010-08-27,2010-12-03,2011-03-11,2011-05-26,2011-08-25,2011-11-23,2012-03-15,2012-05-23,2012-08-23,2012-11-21,2013-03-20,2013-05-30,2013-08-28,2013-11-27,2014-03-14,2014-05-29,2014-08-27,2014-11-26,2015-03-13,2015-05-28,2015-08-25,2015-11-25,2016-03-11,2016-05-25,2016-08-24,2016-11-23,2017-03-08,2017-05-22,2017-08-21,2017-11-20,2018-03-14,2018-05-29,2018-08-27,2018-11-27,2019-03-13,2019-05-31,2019-08-30,2019-11-27,2020-03-11,2020-05-29,2020-08-28,2020-11-25,2021-03-10,2021-05-28,2021-08-27,2021-11-24,2022-03-09,2022-05-27,2022-08-26,2022-11-23,2023-03-08,2023-05-26,2023-08-25,2023-11-22,2024-03-13,2024-05-31,2024-08-30,2024-11-27,2025-03-12,2025-05-30,2025-08-29,2025-11-26
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000.0,,,,631000000.0,,,,835000000.0,,,,1169000000.0,,,,891000000.0,,,
AccountsPayableCurrent / USD,6606000000.0,7590000000.0,6337000000.0,6337000000.0,6004000000.0,6233000000.0,7641000000.0,6511000000.0,6150000000.0,6228000000.0,7761000000.0,6625000000.0,6296000000.0,6519000000.0,8053000000.0,6857000000.0,6292000000.0,6505000000.0,8050000000.0,7056000000.0,6721000000.0,7078000000.0,8806000000.0,7335000000.0,6519000000.0,6986000000.0,8839000000.0,7759000000.0,6799000000.0,6944000000.0,8904000000.0,7418000000.0,6391000000.0,6811000000.0,8250000000.0,7252000000.0,6537000000.0,7584000000.0,9986000000.0,8677000000.0,8131000000.0,9116000000.0,11959000000.0,9761000000.0,8360000000.0,9152000000.0,11258000000.0,9920000000.0,9625000000.0,10726000000.0,14203000000.0,12859000000.0,11637000000.0,12632000000.0,16250000000.0,15478000000.0,14053000000.0,14891000000.0,15438000000.0,13487000000.0,11935000000.0,12278000000.0,14291000000.0,12098000000.0,11561000000.0,12595000000.0,14419000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601000000.0,,,,1103000000.0,,,,1042000000.0,,,,772000000.0,,,,827000000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,,24000000.0,,,,144000000.0,,,,257000000.0,,,,272000000.0,,,,216000000.0,,,,26000000.0,,,,502000000.0,,,,158000000.0,,,,,,,,,,,,129000000.0,,,,,,,,,,,,,,,,113000000.0,,,
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,579000000.0,,,,313000000.0,,,,224000000.0,,,,180000000.0,,,,174000000.0,,,,128000000.0,,,,122000000.0,,,,125000000.0,,,,332000000.0,,,,312000000.0,,,,194000000.0,,,,436000000.0,,,,139000000.0,,,,168000000.0,,,,272000000.0,,,
AccruedLiabilitiesCurrent / USD,3030000000.0,3057000000.0,2913000000.0,2913000000.0,2990000000.0,3004000000.0,3117000000.0,3120000000.0,3183000000.0,3057000000.0,3179000000.0,3326000000.0,3229000000.0,3721000000.0,3273000000.0,3644000000.0,3671000000.0,3539000000.0,3631000000.0,3981000000.0,3915000000.0,3705000000.0,3623000000.0,3610000000.0,3626000000.0,3644000000.0,3697000000.0,3783000000.0,3674000000.0,3768000000.0,3868000000.0,4236000000.0,3833000000.0,3544000000.0,3662000000.0,3737000000.0,3973000000.0,3627000000.0,3875000000.0,4094000000.0,3630000000.0,3878000000.0,4096000000.0,4201000000.0,3823000000.0,4059000000.0,4191000000.0,4406000000.0,4619000000.0,5057000000.0,5023000000.0,6122000000.0,5788000000.0,5600000000.0,5925000000.0,6098000000.0,5582000000.0,5905000000.0,6138000000.0,5883000000.0,5732000000.0,5948000000.0,6099000000.0,6090000000.0,5684000000.0,5749000000.0,5738000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,8426000000.0,8798000000.0,9060000000.0,9060000000.0,9195000000.0,9543000000.0,10035000000.0,10485000000.0,10445000000.0,10818000000.0,11219000000.0,11555000000.0,11336000000.0,11587000000.0,12035000000.0,12382000000.0,12151000000.0,12542000000.0,12982000000.0,13311000000.0,13017000000.0,13483000000.0,13909000000.0,14066000000.0,13756000000.0,14182000000.0,14641000000.0,15093000000.0,14966000000.0,15452000000.0,15921000000.0,16246000000.0,16060000000.0,16510000000.0,16946000000.0,17413000000.0,17285000000.0,17603000000.0,17979000000.0,18398000000.0,17971000000.0,18147000000.0,18380000000.0,18687000000.0,18456000000.0,18866000000.0,19089000000.0,,19087000000.0,19341000000.0,19755000000.0,,19777000000.0,20133000000.0,20602000000.0,21137000000.0,21285000000.0,21708000000.0,22013000000.0,,22657000000.0,23201000000.0,23781000000.0,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-174000000.0,-175000000.0,-556000000.0,-556000000.0,-553000000.0,-549000000.0,-517000000.0,-581000000.0,-573000000.0,-567000000.0,-562000000.0,-581000000.0,,,,,-576000000.0,-576000000.0,-576000000.0,-576000000.0,-576000000.0,-576000000.0,-576000000.0,-891000000.0,-891000000.0,-599000000.0,-599000000.0,-599000000.0,,,,-629000000.0,-617000000.0,-612000000.0,-607000000.0,-638000000.0,-626000000.0,-616000000.0,-610000000.0,-747000000.0,-737000000.0,-723000000.0,-714000000.0,-805000000.0,-792000000.0,-782000000.0,-773000000.0,-868000000.0,-854000000.0,-833000000.0,-797000000.0,-756000000.0,-725000000.0,-713000000.0,-687000000.0,-553000000.0,-352000000.0,-369000000.0,-208000000.0,-419000000.0,-422000000.0,-425000000.0,-430000000.0,-460000000.0,-465000000.0,-470000000.0,-474000000.0
AdditionalPaidInCapitalCommonStock / USD,2707000000.0,2725000000.0,2762000000.0,2762000000.0,2788000000.0,2822000000.0,2866000000.0,2919000000.0,3010000000.0,3085000000.0,3128000000.0,3311000000.0,3345000000.0,3385000000.0,3431000000.0,3487000000.0,3595000000.0,3721000000.0,3854000000.0,3925000000.0,4159000000.0,4335000000.0,4403000000.0,4470000000.0,4512000000.0,4561000000.0,4612000000.0,4899000000.0,5170000000.0,5271000000.0,5314000000.0,5348000000.0,5520000000.0,5562000000.0,5598000000.0,5661000000.0,5674000000.0,5707000000.0,5762000000.0,5858000000.0,5664000000.0,5788000000.0,5867000000.0,6042000000.0,5908000000.0,6114000000.0,6006000000.0,6226000000.0,6206000000.0,6248000000.0,6285000000.0,6329000000.0,6271000000.0,6332000000.0,6381000000.0,6421000000.0,5592000000.0,6502000000.0,6558000000.0,6608000000.0,6541000000.0,6610000000.0,6681000000.0,6761000000.0,6747000000.0,6831000000.0,6916000000.0
AdvertisingExpense / USD,,,,,,,,1233000000.0,,,,1167000000.0,,,,1292000000.0,,,,1360000000.0,,,,1389000000.0,,,,1548000000.0,,,,1600000000.0,,,,1434000000.0,,,,1465000000.0,,,,1457000000.0,,,,1500000000.0,,,,1600000000.0,,,,1500000000.0,,,,1500000000.0,,,,1500000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,72000000.0,,,,103000000.0,,,,109000000.0,,,,90000000.0,,,,101000000.0,,,,106000000.0,,,,73000000.0,,,,118000000.0,,,,116000000.0,,,,115000000.0,,,,134000000.0,,,,152000000.0,,,,210000000.0,,,,238000000.0,,,,224000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,25500000.0,16300000.0,17400000.0,11600000.0,11600000.0,11300000.0,22900000.0,15000000.0,16500000.0,15600000.0,10900000.0,11500000.0,8700000.0,6000000.0,15500000.0,4400000.0,2200000.0,2300000.0,5000000.0,5300000.0,5200000.0,4200000.0,2300000.0,0.0,0.0,0.0,3300000.0,0.0,100000.0,100000.0,0.0,3000000.0,3600000.0,4100000.0,100000.0,2200000.0,0.0,0.0,4100000.0,100000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1100000.0,0.0,1200000.0,2400000.0,2600000.0,1100000.0,1600000.0,1800000.0,500000.0
Assets / USD,45140000000.0,47041000000.0,44106000000.0,44106000000.0,44212000000.0,44233000000.0,45979000000.0,44533000000.0,43323000000.0,43655000000.0,44949000000.0,43705000000.0,42996000000.0,45499000000.0,48447000000.0,46630000000.0,46175000000.0,47325000000.0,49579000000.0,48163000000.0,44234000000.0,44162000000.0,46373000000.0,44553000000.0,44042000000.0,44455000000.0,46461000000.0,41172000000.0,40268000000.0,40193000000.0,41451000000.0,40262000000.0,39908000000.0,37288000000.0,38603000000.0,37431000000.0,38560000000.0,38667000000.0,42009000000.0,40303000000.0,38929000000.0,39996000000.0,43572000000.0,41290000000.0,40619000000.0,41566000000.0,43741000000.0,42779000000.0,44806000000.0,48000000000.0,50661000000.0,51248000000.0,50471000000.0,51385000000.0,54411000000.0,53811000000.0,50842000000.0,52470000000.0,55615000000.0,53335000000.0,52150000000.0,53206000000.0,56229000000.0,55356000000.0,55117000000.0,55995000000.0,58531000000.0
