fact_unit,2009-11-04,2010-02-03,2010-05-05,2010-08-25,2010-11-08,2011-02-09,2011-05-11,2011-08-19,2011-11-09,2012-02-08,2012-05-09,2012-08-22,2012-11-07,2013-02-05,2013-05-07,2013-08-22,2013-11-06,2014-02-05,2014-05-06,2014-08-15,2014-11-06,2015-02-04,2015-05-06,2015-08-14,2015-11-04,2016-02-03,2016-05-04,2016-08-19,2016-11-09,2017-02-08,2017-05-10,2017-08-18,2017-11-09,2018-02-07,2018-05-09,2018-08-16,2018-11-08,2019-02-07,2019-05-09,2019-08-15,2019-11-07,2020-02-06,2020-05-06,2020-08-13,2020-11-04,2021-02-04,2021-05-06,2021-08-19,2021-11-12,2022-02-10,2022-05-12,2022-08-18,2022-11-10,2023-02-09,2023-05-11,2023-08-17,2023-11-09,2024-02-08,2024-05-09,2024-08-15,2024-11-07,2025-02-06,2025-05-08,2025-08-14,2025-11-06
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,11439000.0,22157000.0,9164000.0,4306000.0,24004000.0,7235000.0,52000.0,101000.0,3710000.0,2067000.0,2037000.0,71.0,55000.0,2149000.0,2186000.0,5087.0,116000.0,4400000.0,4100000.0,6000000.0,,12200000.0,12100000.0,6900000.0,,15800000.0,15600000.0,11000000.0,,9100000.0,10300000.0,9900000.0,,5200000.0,5100000.0,4200000.0,,5300000.0,7800000.0,11300000.0,,12900000.0,13100000.0,17600000.0,,16600000.0,11500000.0,8700000.0,,5200000.0,5200000.0,6400000.0,,6200000.0,6100000.0,2000000.0,6900000.0,3700000.0,5500000.0,200000.0,2700000.0,2100000.0
AssetImpairmentCharges / USD,,,,1500000.0,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,75600000.0,75600000.0,697600000.0,0.0,0.0,0.0,45800000.0,813500000.0,0.0,0.0,0.0,45800000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
AssetRetirementObligationsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,16497000.0,,,,18400000.0,,,,16000000.0,,,,23900000.0,,23900000.0,,22900000.0,,,,25800000.0,,,,33200000.0,,,,35600000.0,,,,45100000.0,,,,48800000.0,,,,53700000.0,,,,57700000.0,
Assets / USD,2564336000.0,2564336000.0,2564336000.0,2247353000.0,2467115000.0,2467115000.0,2467115000.0,2564336000.0,2635116000.0,2635116000.0,2635116000.0,2467115000.0,3104321000.0,3104321000.0,3104321000.0,2635116000.0,3531897000.0,3531897000.0,3531897000.0,3104321000.0,3663100000.0,3663100000.0,3663100000.0,3531900000.0,4666900000.0,4666900000.0,4666900000.0,3663100000.0,4892700000.0,4892700000.0,4892700000.0,4666900000.0,5831600000.0,4666900000.0,5831600000.0,4892700000.0,6678300000.0,6678300000.0,6678300000.0,5831600000.0,6877300000.0,6877300000.0,6877300000.0,6678300000.0,7924200000.0,7924200000.0,7924200000.0,6877300000.0,8382400000.0,8382400000.0,8382400000.0,7924200000.0,7265300000.0,7265300000.0,7265300000.0,8382400000.0,7116800000.0,7116800000.0,7116800000.0,7265300000.0,13396300000.0,13396300000.0,13396300000.0,7116800000.0,13728900000.0
AssetsCurrent / USD,1396409000.0,1396409000.0,1396409000.0,1396409000.0,1302641000.0,1302641000.0,1302641000.0,1302641000.0,1452388000.0,1452388000.0,1452388000.0,1452388000.0,1804528000.0,1804528000.0,1804528000.0,1804528000.0,2070947000.0,2070947000.0,2070947000.0,2070947000.0,1855200000.0,1855200000.0,1855200000.0,1855200000.0,2506500000.0,2506500000.0,2506500000.0,2506500000.0,2172900000.0,2172900000.0,2172900000.0,2172900000.0,3953300000.0,2172900000.0,3953300000.0,3953300000.0,2432600000.0,2432600000.0,2432600000.0,2432600000.0,2556800000.0,2556800000.0,2556800000.0,2556800000.0,2553100000.0,2553100000.0,2553100000.0,2553100000.0,3375300000.0,3375300000.0,3375300000.0,3375300000.0,2573800000.0,2573800000.0,2573800000.0,2573800000.0,2363500000.0,2363500000.0,2363500000.0,2363500000.0,8803700000.0,8803700000.0,8803700000.0,8803700000.0,2905600000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,176400000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,105504000.0,402100000.0,402100000.0,402100000.0,402100000.0,,,,,,,,,,,,,,0.0,0.0,0.0,253600000.0,253600000.0,253600000.0,253600000.0,,,,,0.0,0.0,0.0,0.0,154200000.0,154200000.0,154200000.0,154200000.0,,0.0,0.0,0.0,1043400000.0,1043400000.0,1043400000.0,1043400000.0,
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,253600000.0,253600000.0,253600000.0,253600000.0,,,,,0.0,0.0,0.0,0.0,154200000.0,154200000.0,154200000.0,154200000.0,,0.0,0.0,0.0,1043400000.0,1043400000.0,1043400000.0,1043400000.0,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,44260000.0,,,,20520000.0,,,,16526000.0,,,,23173000.0,,,,31363000.0,,,,34300000.0,34000000.0,37800000.0,31700000.0,28700000.0,41400000.0,50100000.0,32200000.0,59500000.0,52400000.0,59500000.0,40400000.0,48000000.0,46500000.0,40400000.0,33800000.0,39700000.0,39700000.0,42100000.0,53200000.0,30100000.0,35000000.0,34200000.0,22400000.0,48300000.0,22200000.0,19700000.0,14600000.0,21100000.0,9000000.0,11200000.0,7700000.0,14400000.0,10500000.0,6800000.0,7800000.0,6700000.0,10200000.0,19000000.0,18200000.0,11000000.0,18200000.0
CapitalizedComputerSoftwareAmortization1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10700000.0,13400000.0,26800000.0,41100000.0,42000000.0,14000000.0
CashAndCashEquivalentsAtCarryingValue / USD,698905000.0,698905000.0,698905000.0,556956000.0,800362000.0,800362000.0,800362000.0,698905000.0,596470000.0,596470000.0,596470000.0,800362000.0,699782000.0,699782000.0,699782000.0,596470000.0,917215000.0,917215000.0,917215000.0,699782000.0,1062800000.0,1062800000.0,1062800000.0,917200000.0,591900000.0,591900000.0,591900000.0,1062800000.0,1291800000.0,1291800000.0,1291800000.0,591900000.0,859000000.0,591900000.0,859000000.0,1291800000.0,2672900000.0,2672900000.0,1243400000.0,1243400000.0,969200000.0,969200000.0,969200000.0,969200000.0,1426300000.0,1426300000.0,1426300000.0,1426300000.0,2007700000.0,2007700000.0,2007700000.0,2007700000.0,789800000.0,789800000.0,789800000.0,789800000.0,726100000.0,726100000.0,726100000.0,726100000.0,6142000000.0,6142000000.0,6142000000.0,6142000000.0,1100000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672900000.0,859000000.0,1243400000.0,1243400000.0,1243400000.0,2672900000.0,969200000.0,969200000.0,969200000.0,1243400000.0,1426300000.0,1426300000.0,1426300000.0,969200000.0,2007700000.0,2007700000.0,2007700000.0,1426300000.0,789800000.0,789800000.0,789800000.0,2007700000.0,726100000.0,726100000.0,726100000.0,789800000.0,6142000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1641200000.0,1813900000.0,-338700000.0,-6400000.0,-168100000.0,-1429500000.0,-447100000.0,-72300000.0,-226600000.0,-274200000.0,87600000.0,216300000.0,225400000.0,457100000.0,-755100000.0,-750300000.0,-1201700000.0,581400000.0,-263300000.0,40400000.0,-152600000.0,-1217900000.0,-104000000.0,6107000000.0,6249000000.0,-63700000.0,320900000.0
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40800000.0,,,,12600000.0,32400000.0,16400000.0,1300000.0,11100000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,0.45,0.68,0.68,0.3,0.6,0.9,0.98,0.3375,0.675,1.0125,1.238,0.3375,0.675,1.0125,1.35,0.3375,0.675,1.0125,1.35,0.3375,1.35,1.0125,1.35,0.3375,0.3375,0.3375,1.35,0.3375,0.3375,0.3375,1.35,0.3375,0.3375,0.3375,1.35,0.25,0.25,0.25,1.013,0.25,0.25,0.25,1.0,0.3,0.3,0.3,1.0,0.35,0.35,0.35,1.2,0.35
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
CommonStockSharesIssued / shares,318006466.0,318006466.0,318006466.0,318006466.0,296867247.0,296867247.0,296867247.0,296867247.0,288514529.0,288514529.0,288514529.0,288514529.0,285118488.0,285118000.0,285118000.0,285118000.0,281902000.0,281902000.0,281902000.0,281902000.0,274400000.0,274400000.0,274400000.0,274400000.0,276600000.0,276600000.0,276600000.0,276600000.0,278500000.0,278500000.0,278500000.0,278500000.0,281900000.0,278500000.0,281900000.0,281900000.0,288000000.0,288000000.0,288000000.0,288000000.0,286800000.0,286800000.0,286800000.0,286800000.0,276200000.0,276200000.0,276200000.0,276200000.0,279500000.0,279500000.0,279500000.0,279500000.0,241200000.0,241200000.0,241200000.0,241200000.0,227400000.0,227400000.0,227400000.0,227400000.0,230200000.0,230200000.0,230200000.0,230200000.0,208100000.0
CommonStockSharesOutstanding / shares,318006466.0,318006466.0,318006466.0,318006466.0,296867247.0,296867247.0,296867247.0,296867247.0,288514529.0,288514529.0,288514529.0,288514529.0,285118488.0,285118000.0,285118000.0,285118000.0,281902000.0,281902000.0,281902000.0,281902000.0,274400000.0,274400000.0,274400000.0,274400000.0,276600000.0,276600000.0,276600000.0,276600000.0,278500000.0,278500000.0,278500000.0,278500000.0,281900000.0,278500000.0,281900000.0,281900000.0,288000000.0,288000000.0,288000000.0,288000000.0,286800000.0,286800000.0,286800000.0,286800000.0,276200000.0,276200000.0,276200000.0,276200000.0,279500000.0,279500000.0,279500000.0,279500000.0,241200000.0,241200000.0,241200000.0,241200000.0,227400000.0,227400000.0,227400000.0,227400000.0,230200000.0,230200000.0,230200000.0,230200000.0,208100000.0
CommonStockValue / USD,3180000.0,3180000.0,3180000.0,3180000.0,2969000.0,2969000.0,2969000.0,2969000.0,2886000.0,2886000.0,2886000.0,2886000.0,2851000.0,2851000.0,2851000.0,2851000.0,2819000.0,2819000.0,2819000.0,2819000.0,2700000.0,2700000.0,2700000.0,2700000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2400000.0,2400000.0,2400000.0,2400000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2100000.0
ComprehensiveIncomeNetOfTax / USD,,,,813720000.0,150501000.0,391848000.0,552649000.0,609425000.0,194768000.0,504006000.0,691471000.0,760484000.0,221802000.0,573605000.0,776626000.0,906316000.0,229590000.0,560904000.0,772728000.0,1034474000.0,223400000.0,503300000.0,702000000.0,971700000.0,92200000.0,241000000.0,325100000.0,784800000.0,71000000.0,235900000.0,364600000.0,333400000.0,122700000.0,333400000.0,418400000.0,465300000.0,-12100000.0,60100000.0,226300000.0,577000000.0,117000000.0,368400000.0,486800000.0,401600000.0,7200000.0,317000000.0,-371800000.0,643000000.0,247400000.0,584500000.0,654800000.0,-661100000.0,216800000.0,521100000.0,621800000.0,854400000.0,173300000.0,478300000.0,665200000.0,757400000.0,229600000.0,528800000.0,689400000.0,917000000.0,140100000.0
ConstructionInProgressGross / USD,,,,22726000.0,,,,15705000.0,,,,17568000.0,,,,19774000.0,,,,67665000.0,,,,85100000.0,,,,78800000.0,,,,26400000.0,,26400000.0,,71700000.0,,,,142200000.0,,,,105200000.0,,,,47400000.0,,,,45600000.0,,,,40400000.0,,,,14300000.0,,,,42200000.0,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29100000.0,29100000.0,29100000.0,27500000.0,27500000.0,27500000.0,27500000.0,28100000.0,28100000.0,28100000.0,28100000.0,32400000.0,32400000.0,32400000.0,32400000.0,41500000.0,41500000.0,41500000.0,41500000.0,43000000.0,43000000.0,43000000.0,43000000.0,45500000.0,45500000.0,45500000.0,45500000.0,38000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11900000.0,16600000.0,18600000.0,3000000.0,11900000.0,16600000.0,18600000.0,4500000.0,8300000.0,11300000.0,12300000.0,4700000.0,7600000.0,9600000.0,12500000.0,3600000.0,8100000.0,12700000.0,16800000.0,11500000.0,17000000.0,20400000.0,23500000.0,14600000.0,21300000.0,25300000.0,27700000.0,12700000.0
CostOfRevenue / USD,194336000.0,462556000.0,677432000.0,773654000.0,211259000.0,505325000.0,720419000.0,907858000.0,235498000.0,584779000.0,843830000.0,973945000.0,285706000.0,689144000.0,980058000.0,1134966000.0,316182000.0,734574000.0,1041964000.0,1297102000.0,324200000.0,761100000.0,1079400000.0,1377300000.0,323400000.0,702800000.0,966600000.0,1509200000.0,333800000.0,748500000.0,1068600000.0,1283000000.0,322900000.0,1283000000.0,1027900000.0,1440500000.0,526000000.0,1134800000.0,1549600000.0,1407200000.0,446100000.0,1043400000.0,1458900000.0,2031500000.0,443400000.0,1049700000.0,1506200000.0,1973400000.0,342000000.0,853700000.0,1215100000.0,1722100000.0,412200000.0,1096000000.0,1528400000.0,1664400000.0,451900000.0,1088000000.0,1499200000.0,2034100000.0,415500000.0,1006800000.0,1381800000.0,1946000000.0,372600000.0
CurrentFederalTaxExpenseBenefit / USD,,,,334381000.0,,,,300700000.0,,,,384716000.0,,,,345006000.0,,,,398494000.0,,,,411700000.0,,,,283400000.0,,,,142900000.0,,142900000.0,,145800000.0,,,,42900000.0,,,,181100000.0,,,,-16900000.0,,,,74100000.0,,,,-80000000.0,,,,104000000.0,,,,111600000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,25624000.0,,,,-4544000.0,,,,-9956000.0,,,,-3064000.0,,,,-13685000.0,,,,12900000.0,,,,20000000.0,,,,9800000.0,,9800000.0,,46800000.0,,,,39700000.0,,,,79100000.0,,,,76700000.0,,,,68800000.0,,,,63800000.0,,,,46600000.0,,,,48000000.0,
CurrentIncomeTaxExpenseBenefit / USD,,,,428817000.0,,,,345663000.0,,,,440322000.0,,,,380695000.0,,,,438917000.0,,,,492600000.0,,,,363800000.0,,,,187700000.0,,187700000.0,,218400000.0,,,,90000000.0,,,,250200000.0,,,,88300000.0,,,,143600000.0,,,,10500000.0,,,,161300000.0,,,,165900000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,68812000.0,,,,49507000.0,,,,65562000.0,,,,38753000.0,,,,54108000.0,,,,68000000.0,,,,60400000.0,,,,35000000.0,,35000000.0,,25800000.0,,,,7400000.0,,,,-10000000.0,,,,28500000.0,,,,700000.0,,,,26700000.0,,,,10700000.0,,,,6300000.0,
DebtInstrumentCarryingAmount / USD,,,,,,,,23000000.0,,,,,,,,,,,,,,,0.0,900000000.0,900000000.0,896200000.0,892500000.0,885000000.0,,,,1600000000.0,,1600000000.0,,1610000000.0,,,,1610000000.0,,,,2310000000.0,,,,1600000000.0,,,,1700000000.0,,,,1668800000.0,,,,7306800000.0,,,,2413300000.0,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800000.0,,8800000.0,,20500000.0,,,,,,,,,,,,,,9300000.0,9300000.0,,9600000.0,9600000.0,9600000.0,,8000000.0,8000000.0,8000000.0,8000000.0,66200000.0,66200000.0,66200000.0,66200000.0,18700000.0
DebtSecuritiesAvailableForSaleRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DebtSecuritiesAvailableForSaleUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
