fact_unit,2009-10-29,2010-01-29,2010-04-30,2010-08-13,2010-10-29,2011-01-28,2011-05-02,2011-08-12,2011-10-28,2012-01-27,2012-05-09,2012-08-20,2012-11-02,2013-02-01,2013-05-03,2013-08-19,2013-10-29,2014-01-31,2014-05-05,2014-08-15,2014-11-04,2015-02-10,2015-05-12,2015-08-21,2015-11-10,2016-02-10,2016-05-09,2016-08-29,2016-11-08,2016-12-22,2017-02-07,2017-05-08,2017-08-29,2017-11-07,2018-02-06,2018-05-08,2018-08-24,2018-11-06,2019-02-05,2019-05-07,2019-08-27,2019-11-12,2020-02-11,2020-05-08,2020-08-28,2020-11-06,2021-02-09,2021-05-06,2021-08-27,2021-11-04,2022-02-03,2022-05-04,2022-08-25,2022-11-02,2023-02-03,2023-05-10,2023-08-22,2023-11-07,2024-02-12,2024-04-30,2024-08-20,2024-10-31,2025-01-31,2025-05-02,2025-08-14,2025-10-31
AccountsPayableCurrent / USD,1101000000.0,1101000000.0,1101000000.0,1101000000.0,1507000000.0,1507000000.0,1507000000.0,1507000000.0,1545000000.0,1545000000.0,1545000000.0,1545000000.0,2773000000.0,2773000000.0,2773000000.0,2773000000.0,1990000000.0,1990000000.0,1990000000.0,1990000000.0,1971000000.0,1971000000.0,1971000000.0,1971000000.0,1881000000.0,1881000000.0,1881000000.0,1881000000.0,1888000000.0,1881000000.0,1888000000.0,1888000000.0,1888000000.0,2144000000.0,2144000000.0,2144000000.0,2144000000.0,2265000000.0,2265000000.0,2265000000.0,2265000000.0,1567000000.0,1567000000.0,1567000000.0,1567000000.0,1945000000.0,1945000000.0,1945000000.0,1945000000.0,1934000000.0,1934000000.0,1934000000.0,1934000000.0,1902000000.0,1902000000.0,1902000000.0,,,,,,,,,1054000000.0,1266000000.0
AccountsReceivableNetCurrent / USD,926000000.0,926000000.0,926000000.0,926000000.0,1256000000.0,1256000000.0,1256000000.0,1256000000.0,1206000000.0,1206000000.0,1206000000.0,1206000000.0,2364000000.0,2364000000.0,2364000000.0,2364000000.0,1793000000.0,1793000000.0,1793000000.0,1793000000.0,1989000000.0,1989000000.0,1989000000.0,1989000000.0,1532000000.0,1532000000.0,1532000000.0,1532000000.0,1461000000.0,1532000000.0,1461000000.0,1461000000.0,1461000000.0,1948000000.0,1948000000.0,1948000000.0,1948000000.0,2197000000.0,2197000000.0,2197000000.0,2197000000.0,1204000000.0,1204000000.0,1204000000.0,1204000000.0,2379000000.0,2379000000.0,2379000000.0,2379000000.0,2257000000.0,2257000000.0,2257000000.0,2257000000.0,2804000000.0,2804000000.0,2804000000.0,2804000000.0,1598000000.0,1598000000.0,1598000000.0,1598000000.0,2166000000.0,2166000000.0,1231000000.0,1231000000.0,1486000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000000.0,869000000.0,869000000.0,869000000.0,869000000.0,999000000.0,999000000.0,999000000.0,999000000.0,525000000.0,525000000.0,471000000.0,471000000.0,800000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1315000000.0,1315000000.0,1315000000.0,1315000000.0,928000000.0,928000000.0,928000000.0,928000000.0,815000000.0,815000000.0,815000000.0,815000000.0,684000000.0,684000000.0,684000000.0,684000000.0,659000000.0,659000000.0,659000000.0,659000000.0,464000000.0,464000000.0,464000000.0,464000000.0,201000000.0,201000000.0,144000000.0,200000000.0,
AccruedLiabilitiesCurrent / USD,247000000.0,247000000.0,247000000.0,247000000.0,281000000.0,281000000.0,281000000.0,281000000.0,349000000.0,349000000.0,349000000.0,349000000.0,858000000.0,858000000.0,858000000.0,457000000.0,480000000.0,480000000.0,480000000.0,480000000.0,412000000.0,412000000.0,412000000.0,412000000.0,470000000.0,470000000.0,470000000.0,470000000.0,995000000.0,470000000.0,995000000.0,995000000.0,995000000.0,1069000000.0,1069000000.0,1069000000.0,1255000000.0,1274000000.0,1274000000.0,1274000000.0,1274000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1653000000.0,1653000000.0,1653000000.0,1390000000.0,1636000000.0,1636000000.0,1636000000.0,1636000000.0,1288000000.0,1288000000.0,1288000000.0,1288000000.0,1480000000.0,1480000000.0,1053000000.0,1053000000.0,719000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,,2064000000.0,,,,2613000000.0,3106000000.0,3106000000.0,3106000000.0,3106000000.0,3916000000.0,3916000000.0,3916000000.0,3916000000.0,4830000000.0,4830000000.0,4830000000.0,4830000000.0,5639000000.0,5639000000.0,5639000000.0,5639000000.0,6129000000.0,5639000000.0,6129000000.0,6129000000.0,6129000000.0,6532000000.0,6493000000.0,6493000000.0,6493000000.0,7091000000.0,7091000000.0,7091000000.0,7091000000.0,7160000000.0,7160000000.0,7160000000.0,7160000000.0,7446000000.0,7446000000.0,7446000000.0,7446000000.0,7771000000.0,7771000000.0,7771000000.0,7771000000.0,8300000000.0,8300000000.0,8300000000.0,8300000000.0,8630000000.0,8630000000.0,8630000000.0,8630000000.0,8856000000.0,8856000000.0,6616000000.0,6616000000.0,6742000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,,,,,,,,,,,-3000000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27000000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,2000000.0,2000000.0,2000000.0,2000000.0,11000000.0,11000000.0,11000000.0,11000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-15000000.0,-15000000.0,-15000000.0,11000000.0,-15000000.0,-15000000.0,-15000000.0,-5000000.0,-35000000.0,-35000000.0,-35000000.0,-15000000.0,12000000.0,12000000.0,12000000.0,12000000.0,103000000.0,12000000.0,103000000.0,103000000.0,-20000000.0,-58000000.0,-58000000.0,-58000000.0,-58000000.0,-39000000.0,-39000000.0,-39000000.0,-39000000.0,-68000000.0,-68000000.0,-68000000.0,-68000000.0,-157000000.0,-157000000.0,-157000000.0,-157000000.0,-197000000.0,-197000000.0,-197000000.0,-197000000.0,-554000000.0,-554000000.0,-554000000.0,-554000000.0,-516000000.0,-548000000.0,-548000000.0,-548000000.0,-712000000.0,-712000000.0,-712000000.0,-712000000.0,20000000.0
AdditionalPaidInCapital / USD,896000000.0,896000000.0,896000000.0,,1022000000.0,1022000000.0,1022000000.0,1022000000.0,1091000000.0,1091000000.0,1091000000.0,1091000000.0,2223000000.0,2223000000.0,2223000000.0,2223000000.0,2188000000.0,2188000000.0,2188000000.0,2188000000.0,2331000000.0,2331000000.0,2331000000.0,2331000000.0,2428000000.0,2428000000.0,2428000000.0,2428000000.0,4429000000.0,,4429000000.0,4429000000.0,4429000000.0,4506000000.0,4506000000.0,4506000000.0,4506000000.0,4254000000.0,4254000000.0,4254000000.0,4254000000.0,3851000000.0,3851000000.0,3851000000.0,3851000000.0,3717000000.0,3717000000.0,3717000000.0,3717000000.0,3608000000.0,3608000000.0,3608000000.0,3608000000.0,3733000000.0,3733000000.0,3733000000.0,3733000000.0,3936000000.0,3936000000.0,3936000000.0,3936000000.0,4752000000.0,4752000000.0,4752000000.0,4752000000.0,4621000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,37000000.0,,,,47000000.0,,,,60000000.0,,,,69000000.0,,,,92000000.0,,,,141000000.0,,,,156000000.0,,156000000.0,,,162000000.0,,,,191000000.0,,97000000.0,97000000.0,394000000.0,79000000.0,79000000.0,79000000.0,377000000.0,77000000.0,77000000.0,77000000.0,306000000.0,76000000.0,76000000.0,76000000.0,308000000.0,76000000.0,76000000.0,76000000.0,318000000.0,86000000.0,86000000.0,86000000.0,326000000.0,77000000.0,77000000.0,77000000.0,318000000.0,84000000.0
