fact_unit,2010-08-06,2010-10-29,2011-02-25,2011-04-28,2011-07-26,2011-10-25,2012-02-22,2012-04-19,2012-07-19,2012-10-19,2013-02-15,2013-04-19,2013-07-19,2013-10-18,2014-02-25,2014-04-24,2014-05-30,2014-07-31,2014-08-08,2014-10-29,2015-03-02,2015-05-11,2015-08-07,2015-11-06,2016-02-29,2016-05-10,2016-08-05,2016-11-08,2017-02-28,2017-05-04,2017-08-08,2017-11-09,2018-02-28,2018-05-10,2018-08-07,2018-11-07,2019-02-27,2019-05-08,2019-08-07,2019-11-06,2020-02-26,2020-04-15,2020-05-11,2020-08-05,2020-11-04,2021-02-19,2021-05-05,2021-08-04,2021-11-04,2022-02-22,2022-03-02,2022-05-04,2022-08-03,2022-11-02,2023-01-26,2023-02-15,2023-04-21,2023-05-03,2023-08-02,2023-11-01,2024-02-15,2024-03-28,2024-05-01,2024-07-31,2024-11-06,2025-02-12,2025-03-31,2025-04-30,2025-08-04,2025-11-05
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,6887000.0,16419000.0,23380000.0,13639000.0,4516000.0,8032000.0,13007000.0,27878000.0,5833000.0,27878000.0,13989000.0,27878000.0,21658000.0,18488000.0,7435000.0,14306000.0,22727000.0,27019000.0,3934000.0,11082000.0,16185000.0,27510000.0,7645000.0,19864000.0,29364000.0,23267000.0,11905000.0,22493000.0,34146000.0,36477000.0,7351000.0,15313000.0,29042000.0,45505000.0,,17910000.0,38709000.0,55135000.0,45396000.0,16477000.0,34645000.0,53456000.0,70662000.0,,22021000.0,43553000.0,61927000.0,,71098000.0,,28111000.0,61868000.0,95858000.0,76110000.0,,38115000.0,64511000.0,82652000.0,125232000.0,,13998000.0,25814000.0,34323000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,78029000.0,169824000.0,6150000.0,9872000.0,28452000.0,222114000.0,198405000.0,192023000.0,338712000.0,393631000.0,265023000.0,147500000.0,145090000.0,288550000.0,405432000.0,55565000.0,405432000.0,151633000.0,405432000.0,289927000.0,354959000.0,54700000.0,76735000.0,56655000.0,471171000.0,-252820000.0,-147649000.0,-147161000.0,-17832000.0,325456000.0,-20939000.0,157806000.0,-702000.0,128549000.0,292618000.0,469831000.0,689027000.0,190040000.0,373523000.0,504485000.0,287099000.0,,144623000.0,327747000.0,412677000.0,613944000.0,-7073000.0,192077000.0,341853000.0,558837000.0,,93716000.0,561961000.0,149119000.0,,516465000.0,,280325000.0,607336000.0,1328370000.0,133464000.0,,1324020000.0,1995850000.0,2133498000.0,2646836000.0,,-52233000.0,-268961000.0,-1161663000.0
ConstructionInProgressGross / USD,,,,,,,58181000.0,,,,142138000.0,,,,234948000.0,,234948000.0,,234948000.0,,115505000.0,,,,108619000.0,,,,416404000.0,,,,318203000.0,,,,393598000.0,,,,883705000.0,,,,,1160545000.0,,,,1491314000.0,,,,,,2057387000.0,,,,,2246090000.0,,,,,3058257000.0,,,,
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591800000.0,558900000.0,538400000.0,590300000.0,,,,590300000.0,,,,,602100000.0,,,,522300000.0,,,,,,544100000.0,,,,,1000000000.0,,,,,1200000000.0,,,,
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411614000.0,1706897000.0,516650000.0,1059168000.0,1556379000.0,1965700000.0,,548578000.0,1107716000.0,1677596000.0,2157694000.0,496827000.0,1027517000.0,1520329000.0,2331649000.0,,565604000.0,1091083000.0,1672376000.0,,2134056000.0,,678698000.0,1577867000.0,2625858000.0,2329986000.0,,1303712000.0,3115415000.0,5371077000.0,4245517000.0,,1321798000.0,2762761000.0,4221487000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-23908000.0,,,,14620000.0,,,,82379000.0,,82379000.0,,90179000.0,,67022000.0,,,,53953000.0,,,,36708000.0,,,,76778000.0,,,,7717000.0,,,,394747000.0,,,,,-2712000.0,,,,21258000.0,,,,,,-140000.0,,,,,11722000.0,,,,,33230000.0,,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,14388000.0,,,,25776000.0,,,,28179000.0,,28179000.0,,27166000.0,,19672000.0,,,,18414000.0,,,,25700000.0,,,,58710000.0,,,,63957000.0,,,,78688000.0,,,,,91581000.0,,,,47056000.0,,,,,,56734000.0,,,,,55530000.0,,,,,259054000.0,,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,-8748000.0,,,,45620000.0,,,,115332000.0,,115332000.0,,122752000.0,,92801000.0,,,,74562000.0,,,,65617000.0,,,,134505000.0,,,,73081000.0,,,,473758000.0,,,,,95662000.0,,,,73767000.0,,,,,,56401000.0,,,,,67946000.0,,,,,297249000.0,,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,772000.0,,,,5224000.0,,,,4774000.0,,4774000.0,,5407000.0,,6107000.0,,,,2195000.0,,,,3209000.0,,,,-983000.0,,,,1407000.0,,,,323000.0,,,,,6793000.0,,,,5453000.0,,,,,,-193000.0,,,,,694000.0,,,,,4965000.0,,,,
DebtInstrumentFairValue / USD,,,,,879511000.0,879511000.0,879511000.0,819854000.0,819854000.0,819854000.0,819854000.0,764784000.0,764784000.0,764784000.0,764784000.0,1109878000.0,764784000.0,1109878000.0,764784000.0,1109878000.0,1109878000.0,2994935000.0,2994935000.0,2994935000.0,2994935000.0,3810981000.0,3793179000.0,3793179000.0,3793179000.0,2472813000.0,2472813000.0,2472813000.0,2472813000.0,1949638000.0,1949638000.0,1949638000.0,1949638000.0,1731271000.0,1731271000.0,1731271000.0,1731271000.0,,3173341000.0,3173341000.0,3173341000.0,3173341000.0,3783225000.0,3783225000.0,3783225000.0,3783225000.0,,2593590000.0,2593590000.0,2593590000.0,,2593590000.0,,2993027000.0,2993027000.0,2993027000.0,2993027000.0,,4021693000.0,4021693000.0,4021693000.0,4021693000.0,,3332064000.0,3332064000.0,3332064000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24136000.0,-20332000.0,-20332000.0,-20332000.0,-20332000.0,,-13651000.0,-13651000.0,-13651000.0,,-13651000.0,,-28689000.0,-28689000.0,-28689000.0,-28689000.0,,-105992000.0,-105992000.0,-105992000.0,105992000.0,,88566000.0,88566000.0,88566000.0
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036,,,,,,0.0036,,,,,0.004,,,,,0.003,,,,
DeferredCompensationLiabilityClassifiedNoncurrent / USD,,,,,,,17763000.0,,,,16786000.0,,,,20265000.0,,20265000.0,,20265000.0,,23030000.0,,,,22168000.0,,,,21631000.0,,,,22037000.0,,,,25494000.0,,,,26292000.0,,,,,28715000.0,,,,32447000.0,,,,,,32491000.0,,,,,27270000.0,,,,,33564000.0,,38243000.0,38243000.0,38243000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,29618000.0,,,,52246000.0,,,,-23060000.0,,-23060000.0,,-27128000.0,,928000.0,,,,69817000.0,,,,-32890000.0,,,,-127212000.0,,,,12230000.0,,,,-58640000.0,,,,,15573000.0,,,,13255000.0,,,,,,4564000.0,,,,,-38413000.0,,,,,84054000.0,,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-29239000.0,,,,-9116000.0,,,,12279000.0,,12279000.0,,9473000.0,,-13944000.0,,,,-12350000.0,,,,-13104000.0,,,,5108000.0,,,,12667000.0,,,,18987000.0,,,,,31977000.0,,,,8508000.0,,,,,,-3647000.0,,,,,5457000.0,,,,,12796000.0,,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15275000.0,,,,20317000.0,,,,,,18797000.0,,,,,46434000.0,,,,,22433000.0,,,,
DeferredIncomeTaxExpenseBenefit / USD,-6422000.0,-10385000.0,-12048000.0,9914000.0,19241000.0,24391000.0,1720000.0,21209000.0,18388000.0,14653000.0,42136000.0,10800000.0,4871000.0,14442000.0,-11198000.0,6506000.0,-11198000.0,4911000.0,-18281000.0,7115000.0,-12368000.0,,,,59883000.0,,,,-47133000.0,,,,-123371000.0,,,,23182000.0,,,,-41941000.0,,,3570000.0,7726000.0,49164000.0,4790000.0,8990000.0,7920000.0,14394000.0,,-19384000.0,27708000.0,-38924000.0,,-1976000.0,,27747000.0,39476000.0,77968000.0,-38500000.0,,14098000.0,-144720000.0,-182764000.0,93339000.0,,116447000.0,-129087000.0,-112777000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,213452000.0,,,,525933000.0,,,,548858000.0,,,,489247000.0,,,,479515000.0,,,,,516869000.0,,,,529786000.0,,,,,,636526000.0,,,,,677044000.0,,,,,746517000.0,,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382982000.0,,,397858000.0,397858000.0,397858000.0,397858000.0,394852000.0,394852000.0,394852000.0,394852000.0,,353279000.0,353279000.0,353279000.0,,353279000.0,,480770000.0,480770000.0,480770000.0,480770000.0,,558430000.0,558430000.0,558430000.0,558430000.0,,358029000.0,358029000.0,358029000.0
DeferredRevenueAdditions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000000.0,350000000.0,350000000.0
DeferredRevenueCurrent / USD,,,,,,,14914000.0,,,,18819000.0,,,,13955000.0,,13955000.0,,13955000.0,,17896000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21900000.0,43800000.0,65600000.0
DeferredRevenueNoncurrent / USD,,,,,,,13918000.0,,,,11412000.0,,,,3362000.0,,3362000.0,,3362000.0,,2444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,78027000.0,,78027000.0,78027000.0,78027000.0
DeferredRevenueRevenueRecognized1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,1341000.0,,,,-994000.0,,,,-417000.0,,-417000.0,,-626000.0,,648000.0,,,,2416000.0,,,,-1139000.0,,,,-1267000.0,,,,-1715000.0,,,,-2288000.0,,,,,1614000.0,,,,-7369000.0,,,,,,-2893000.0,,,,,-5544000.0,,,,,-3511000.0,,,,
DeferredTaxAssetsGross / USD,,,,,,,222720000.0,,,,237445000.0,,,,267505000.0,,267505000.0,,267505000.0,,207792000.0,,,,244771000.0,,,,301031000.0,,,,267151000.0,,,,602254000.0,,,,1327312000.0,,,,,1282554000.0,,,,1481455000.0,,,,,,1578349000.0,,,,,1330213000.0,,,,,1560444000.0,,,,
DeferredTaxAssetsInventory / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0,,,,,83136000.0,,,,
DeferredTaxAssetsNet / USD,,,,,,,182918000.0,,,,201026000.0,,,,217943000.0,,217943000.0,,217943000.0,,174035000.0,,,,214003000.0,,,,216894000.0,,,,197251000.0,,,,143966000.0,,,,113562000.0,,,,,134286000.0,,,,155251000.0,,,,,,302044000.0,,,,,242708000.0,,,,,210520000.0,,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,84185000.0,,,,72570000.0,,,,74934000.0,,74934000.0,,74934000.0,,88614000.0,,,,82017000.0,,,,116686000.0,,,,91934000.0,,,,459644000.0,,,,1210377000.0,,,,,1134410000.0,,,,1321942000.0,,,,,,1295925000.0,,,,,1157841000.0,,,,,1316916000.0,,,,
DeferredTaxAssetsOther / USD,,,,,,,24330000.0,,,,16097000.0,,,,23280000.0,,23280000.0,,23280000.0,,15447000.0,,,,20227000.0,,,,35557000.0,,,,34866000.0,,,,44714000.0,,,,35895000.0,,,,,64955000.0,,,,57370000.0,,,,,,212882000.0,,,,,118733000.0,,,,,30611000.0,,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,43856000.0,,,,49999000.0,,,,37684000.0,,37684000.0,,37684000.0,,35170000.0,,,,34469000.0,,,,2555000.0,,,,1029000.0,,,,11634000.0,,,,1270000.0,,,,,1497000.0,,,,1582000.0,,,,,,2448000.0,,,,,3750000.0,,,,,1431000.0,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,,,,22682000.0,,,,37861000.0,,,,26603000.0,,26603000.0,,26603000.0,,31089000.0,,,,20834000.0,,,,25519000.0,,,,32622000.0,,,,21463000.0,,,,18462000.0,,,,,17462000.0,,,,21878000.0,,,,,,18374000.0,,,,,20060000.0,,,,,31917000.0,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions / USD,,,,,,,32335000.0,,,,45213000.0,,,,74521000.0,,74521000.0,,74521000.0,,37172000.0,,,,79113000.0,,,,96133000.0,,,,96635000.0,,,,64799000.0,,,,61308000.0,,,,,64230000.0,,,,78683000.0,,,,,,48720000.0,,,,,26229000.0,,,,,23527000.0,,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,39802000.0,,,,41355000.0,,,,39802000.0,,39802000.0,,39802000.0,,36419000.0,,,,49562000.0,,,,33757000.0,,,,30768000.0,,,,84137000.0,,,,69900000.0,,,,,458288000.0,,,,1213750000.0,,,,,,1148268000.0,,,,,1326204000.0,,,,,1276305000.0,,,,
DeferredTaxLiabilities / USD,,,,,,,225393000.0,,,,,,,,,,,,,,,,,,660292000.0,,,,309039000.0,,,,351607000.0,,,,345281000.0,,,,365953000.0,,,,,382583000.0,,,,374535000.0,,,,,,334482000.0,,,,,434336000.0,,,,,535997000.0,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,108047000.0,,,,99969000.0,,,,113792000.0,,,,88871000.0,,,,,88934000.0,,,,91645000.0,,,,,,83182000.0,,,,,84690000.0,,,,,54413000.0,,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,15193000.0,,,,17197000.0,,,,20348000.0,,20348000.0,,20348000.0,,19747000.0,,,,18420000.0,,,,16692000.0,,,,18536000.0,,,,24265000.0,,,,31287000.0,,,,,55173000.0,,,,75927000.0,,,,,,142008000.0,,,,,145412000.0,,,,,64309000.0,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,197123000.0,,,,193814000.0,,,,193021000.0,,193021000.0,,193021000.0,,213575000.0,,,,190280000.0,,,,364657000.0,,,,379161000.0,,,,334162000.0,,,,337503000.0,,,,,349264000.0,,,,348700000.0,,,,,,411336000.0,,,,,446942000.0,,,,,541245000.0,,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,148498000.0,148498000.0,148498000.0,102836000.0,102836000.0,102836000.0,102836000.0,127964000.0,127964000.0,127964000.0,127964000.0,195481000.0,195481000.0,195481000.0,195481000.0,57647000.0,195481000.0,57647000.0,195481000.0,57647000.0,57647000.0,170534000.0,170534000.0,170534000.0,170534000.0,381552000.0,299983000.0,299983000.0,299983000.0,298695000.0,298695000.0,298695000.0,298695000.0,294611000.0,294611000.0,294611000.0,294611000.0,285396000.0,285396000.0,285396000.0,285396000.0,,292073000.0,292073000.0,292073000.0,292073000.0,340818000.0,340818000.0,340818000.0,340818000.0,,229187000.0,229187000.0,229187000.0,,229187000.0,,159571000.0,159571000.0,159571000.0,159571000.0,,150312000.0,150312000.0,150312000.0,150312000.0,,116192000.0,116192000.0,116192000.0
DefinedBenefitPlanAccumulatedBenefitObligation / USD,,,,,,,598600000.0,,,,657000000.0,,,,738700000.0,,738700000.0,,738700000.0,,669100000.0,,,,776600000.0,,,,916700000.0,,,,901400000.0,,,,949000000.0,,,,867400000.0,,,,,927600000.0,,,,1020000000.0,,,,,,928800000.0,,,,,688000000.0,,,,,700400000.0,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0685,,,,0.0673,,,,,0.0673,,,,0.0672,,,,,,0.0652,,,,,0.065,,,,,0.0648,,,,
DefinedBenefitPlanChangeInFairValueOfPlanAssetsLevel3ReconciliationPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5441000.0,,,,,,-5442000.0,,,,,887000.0,,,,,4555000.0,,,,
DefinedBenefitPlanContributionsByEmployer / USD,,,,,,,,,,,10081000.0,,,,10081000.0,,10081000.0,,10081000.0,,,,,,,,,,,,,,,2400000.0,5100000.0,7700000.0,,3100000.0,5900000.0,9000000.0,,,2700000.0,6500000.0,8600000.0,,5400000.0,5200000.0,7900000.0,,,14700000.0,18900000.0,22100000.0,,,,3200000.0,7700000.0,10900000.0,,,2800000.0,8600000.0,12200000.0,,,4800000.0,9400000.0,13300000.0
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,,,,,,13671000.0,20551000.0,,243000.0,-10203000.0,-10117000.0,,1582000.0,,3152000.0,1582000.0,4730000.0,,16669000.0,17917000.0,21946000.0,,-1458000.0,99000.0,136000.0,,798000.0,2210000.0,3056000.0,,-26000.0,-7000.0,67000.0,,-890000.0,-1793000.0,-2708000.0,,,577000.0,1055000.0,1641000.0,,-1719000.0,-3312000.0,-4975000.0,,,-4226000.0,-8465000.0,-12451000.0,,,,-4250000.0,-8273000.0,-12299000.0,,,1954000.0,3933000.0,5925000.0,,,1273000.0,2529000.0,3806000.0
Depreciation / USD,,,,,,,,,,,82500000.0,,,,83600000.0,,83600000.0,,83600000.0,,88300000.0,,,,99300000.0,,,,97900000.0,,,,162200000.0,,,,178800000.0,,,,169500000.0,,,,,170000000.0,,,,183300000.0,,,,,,203600000.0,,,,,225600000.0,,,,,273000000.0,,,,
DepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,27809000.0,52714000.0,78344000.0,107370000.0,63986000.0,131469000.0,200372000.0,103572000.0,60552000.0,128505000.0,176499000.0,260076000.0,45070000.0,94192000.0,144087000.0,226169000.0,50330000.0,100804000.0,150511000.0,196928000.0,,49283000.0,102231000.0,156718000.0,200698000.0,53694000.0,111535000.0,170214000.0,213484000.0,,62260000.0,123683000.0,185765000.0,,231984000.0,,66574000.0,137567000.0,215280000.0,254000000.0,,87271000.0,180356000.0,285801000.0,300841000.0,,123751000.0,262030000.0,425532000.0
DividendsCash / USD,35182000.0,46211000.0,60344000.0,12788000.0,27049000.0,39846000.0,60444000.0,15123000.0,30260000.0,44904000.0,52669000.0,25453000.0,43343000.0,61195000.0,60450000.0,21226000.0,60450000.0,40753000.0,60450000.0,70302000.0,78975000.0,21873000.0,50999000.0,72517000.0,89847000.0,32532000.0,73350000.0,120802000.0,101899000.0,34251000.0,85584000.0,126706000.0,153436000.0,35441000.0,88815000.0,134034000.0,173006000.0,44481000.0,88296000.0,123975000.0,178374000.0,,38935000.0,116839000.0,174042000.0,159357000.0,55219000.0,96158000.0,137144000.0,238987000.0,,71740000.0,134827000.0,197927000.0,,196051000.0,,46261000.0,119048000.0,183003000.0,278521000.0,,46919000.0,93855000.0,167043000.0,,,47011000.0,112151000.0,178793000.0
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282431000.0,,,,
DividendsPayableAmountPerShare / USD/shares,,,,,0.165,0.175,,0.2,0.2,0.2,,0.24,0.24,0.24,,0.275,,0.275,0.275,0.275,,0.29,0.29,0.29,,0.305,0.305,0.305,,0.32,0.32,0.32,,0.335,0.335,0.335,,0.3675,0.3675,0.3675,,,0.385,0.385,0.385,,0.39,0.39,0.39,,,0.395,0.395,0.395,,,,0.4,0.4,0.4,,,0.4,0.4,0.405,,,0.405,0.405,0.405
DividendsPayableCurrent / USD,11006000.0,11006000.0,11006000.0,12547000.0,12547000.0,12547000.0,12547000.0,15237000.0,15237000.0,15237000.0,15237000.0,17471000.0,17471000.0,17471000.0,17471000.0,19197000.0,17471000.0,19197000.0,17471000.0,19197000.0,19197000.0,21458000.0,21458000.0,21458000.0,21458000.0,32306000.0,32306000.0,32306000.0,32306000.0,34104000.0,34104000.0,34104000.0,34104000.0,35165000.0,35165000.0,35165000.0,35165000.0,35169000.0,35169000.0,35169000.0,35169000.0,,38764000.0,38764000.0,38764000.0,38764000.0,40937000.0,40937000.0,40937000.0,40937000.0,,45469000.0,45469000.0,45469000.0,,45469000.0,,46116000.0,46116000.0,46116000.0,46116000.0,,46666000.0,46666000.0,46666000.0,46666000.0,,61282000.0,61282000.0,61282000.0
DividendsPreferredStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,136647000.0,,11584000.0,53272000.0,94959000.0
EarningsPerShareBasic / USD/shares,0.7,1.27,2.12,0.69,1.59,2.61,1.95,1.16,2.41,3.7,3.46,1.28,1.84,3.07,4.33,0.95,4.33,1.93,4.33,3.04,3.49,0.71,1.0,1.92,4.93,0.4,0.86,1.45,1.69,2.03,-0.77,0.37,3.01,0.46,1.39,2.46,5.73,1.19,3.94,5.16,0.49,,1.26,2.72,4.18,6.4,1.01,1.81,2.74,5.03,,0.85,4.54,1.1,,3.53,,2.16,5.64,13.3,1.07,,10.57,16.1,18.68,22.97,,-0.08,-2.03,-11.49
EarningsPerShareDiluted / USD/shares,0.7,1.26,2.09,0.69,1.57,2.59,1.94,1.15,2.38,3.66,3.43,1.27,1.83,3.04,4.28,0.94,4.28,1.92,4.28,3.02,3.47,0.71,0.99,1.91,4.9,0.4,0.86,1.44,1.69,2.02,-0.77,0.37,3.0,0.45,1.37,2.43,5.68,1.18,3.9,5.11,0.49,,1.26,2.71,4.16,6.34,1.01,1.81,2.73,5.02,,0.84,4.51,1.1,,3.52,,2.15,5.61,13.23,1.06,,10.51,16.03,18.6,22.84,,-0.08,-2.03,-11.49
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13024000.0,-11481000.0,-38888000.0,-37927000.0,-31084000.0,-18823000.0,-8428000.0,-40646000.0,,-16841000.0,-12290000.0,-24997000.0,,21012000.0,,-11649000.0,-45544000.0,-110013000.0,-35331000.0,,24296000.0,231406000.0,167710000.0,-37217000.0,,5162000.0,-10370000.0,3989000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.24,0.24,-0.044,0.242,0.229,0.237,0.231,0.262,0.288,0.266,0.217,0.248,0.217,0.227,0.217,0.227,0.218,0.188,0.205,0.178,0.25,0.278,0.254,0.232,0.087,0.112,0.148,0.138,0.036,0.224,0.2,0.176,0.187,0.147,0.197,0.201,0.966,,0.244,0.212,0.192,0.182,0.16,0.166,0.198,0.157,,0.179,0.196,0.102,,0.146,,0.269,0.242,0.233,0.22,,0.239,0.241,0.267,0.161,,0.022,0.052,-0.042
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,0.35,,,,0.35,,,,0.35,,0.35,,0.35,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,,,,0.35,,,,,0.21,,,,0.21,,,,,,0.21,,,,,0.21,,0.21,0.21,0.21,0.21,,0.21,0.21,0.21
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,-0.009,,,,-0.004,,,,-0.003,,-0.003,,-0.003,,0.034,,,,-0.022,,,,0.01,,,,0.057,,,,0.037,,,,-0.014,,,,,0.007,,,,0.019,,,,,,0.019,,,,,0.337,,,,,-0.039,,,,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.03,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,-0.226,,,,-0.1,,,,-0.109,,-0.109,,-0.109,,-0.063,,,,-0.107,,,,-0.248,,,,-0.22,,,,-0.193,,,,-0.135,,,,,-0.003,,,,-0.037,,,,,,-0.084,,,,,-0.405,,,,,-0.001,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepletion / pure,,,,,,,-0.017,,,,-0.01,,,,-0.009,,-0.009,,-0.009,,-0.013,,,,-0.009,,,,-0.024,,,,-0.018,,,,-0.01,,,,-0.014,,,,,-0.006,,,,-0.007,,,,,,-0.009,,,,,-0.029,,,,,-0.002,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.019,,,,,-0.007,,,,-0.006,,,,,,-0.01,,,,,-0.072,,,,,-0.003,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,-0.005,,,,-0.004,,,,-0.001,,-0.001,,-0.001,,0.0,,,,0.008,,,,0.016,,,,-0.003,,,,0.014,,,,-0.009,,,,,0.007,,,,-0.013,,,,,,-0.007,,,,,-0.015,,,,,-0.001,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,0.011,,,,0.012,,,,0.006,,0.006,,0.006,,0.014,,,,0.007,,,,0.002,,,,0.014,,,,-0.001,,,,-0.005,,,,,0.009,,,,-0.005,,,,,,0.003,,,,,-0.035,,,,,0.0,,,,
EffectiveIncomeTaxRateReconciliationTaxContingencies / pure,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,0.012,,,,0.078,,,,0.002,,,,0.02,,,,,0.009,,,,0.006,,,,,,0.013,,,,,0.048,,,,,0.002,,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,48978000.0,,,,67452000.0,,,,39442000.0,,39442000.0,,39442000.0,,42035000.0,,,,49072000.0,,,,91970000.0,,,,92478000.0,,,,93393000.0,,,,77814000.0,,,,,82028000.0,,,,102711000.0,,,,,,100718000.0,,,,,145885000.0,,,,,168361000.0,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,100000.0,,,,5800000.0,,,,10000000.0,,10000000.0,,10000000.0,,5600000.0,,,,3700000.0,,,,5200000.0,,,,5600000.0,,,,6200000.0,,,,7000000.0,,,,,2600000.0,,,,3200000.0,,,,,,2400000.0,,,,,2300000.0,,,,,4000000.0,,,,
