fact_unit,2009-08-28,2009-10-30,2010-02-23,2010-04-29,2010-08-27,2010-10-29,2011-02-18,2011-04-27,2011-07-29,2011-11-04,2012-02-16,2012-04-27,2012-07-30,2012-10-24,2013-02-20,2013-04-26,2013-07-26,2013-10-25,2014-02-14,2014-04-25,2014-07-25,2014-10-24,2015-02-13,2015-04-24,2015-07-24,2015-10-23,2016-02-10,2016-04-26,2016-07-26,2016-10-26,2017-02-09,2017-04-26,2017-07-26,2017-10-25,2018-02-16,2018-04-25,2018-07-25,2018-10-24,2019-02-07,2019-04-24,2019-07-24,2019-10-28,2020-02-05,2020-04-28,2020-07-28,2020-10-27,2021-02-19,2021-04-27,2021-07-27,2021-10-27,2022-02-10,2022-04-28,2022-07-28,2022-10-27,2023-02-23,2023-04-27,2023-07-27,2023-11-01,2024-02-08,2024-04-25,2024-07-25,2024-10-24,2025-02-13,2025-05-01,2025-07-29,2025-10-30
AccountsPayableCurrent / USD,899000000.0,899000000.0,899000000.0,723000000.0,723000000.0,723000000.0,723000000.0,729000000.0,729000000.0,729000000.0,729000000.0,782000000.0,782000000.0,782000000.0,782000000.0,848000000.0,848000000.0,848000000.0,848000000.0,962000000.0,962000000.0,962000000.0,962000000.0,973000000.0,973000000.0,973000000.0,973000000.0,809000000.0,809000000.0,809000000.0,809000000.0,1079000000.0,1079000000.0,1079000000.0,1079000000.0,1171000000.0,1171000000.0,1171000000.0,1171000000.0,1329000000.0,1329000000.0,1329000000.0,1329000000.0,1076000000.0,1076000000.0,1076000000.0,1076000000.0,1029000000.0,1029000000.0,1000000000.0,1000000000.0,1414000000.0,1414000000.0,1414000000.0,1414000000.0,1604000000.0,1604000000.0,1604000000.0,1604000000.0,1361000000.0,1361000000.0,1361000000.0,1361000000.0,1387000000.0,1387000000.0,1387000000.0
AccountsReceivableNetCurrent / USD,1666000000.0,1666000000.0,1666000000.0,1438000000.0,1438000000.0,1438000000.0,1438000000.0,1393000000.0,1393000000.0,1393000000.0,1351000000.0,1317000000.0,1317000000.0,1317000000.0,1317000000.0,1336000000.0,1336000000.0,1336000000.0,1336000000.0,1542000000.0,1542000000.0,1542000000.0,1542000000.0,1504000000.0,1504000000.0,1504000000.0,1504000000.0,1276000000.0,1276000000.0,1276000000.0,1276000000.0,1522000000.0,1522000000.0,1522000000.0,1522000000.0,1758000000.0,1758000000.0,1758000000.0,1758000000.0,1789000000.0,1789000000.0,1789000000.0,1789000000.0,1642000000.0,1642000000.0,1642000000.0,1642000000.0,1665000000.0,1665000000.0,1542000000.0,1542000000.0,1695000000.0,1695000000.0,1695000000.0,1695000000.0,2038000000.0,2038000000.0,2038000000.0,2038000000.0,1632000000.0,1632000000.0,1632000000.0,1632000000.0,1690000000.0,1690000000.0,1690000000.0
AccruedEnvironmentalLossContingenciesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000000.0,249000000.0,249000000.0,249000000.0,249000000.0,283000000.0,283000000.0,283000000.0,283000000.0,321000000.0,321000000.0,321000000.0,321000000.0,282000000.0,282000000.0,282000000.0,282000000.0,320000000.0,320000000.0,320000000.0,320000000.0,353000000.0,353000000.0,353000000.0
AccumulatedDeferredInvestmentTaxCredit / USD,96000000.0,96000000.0,96000000.0,85000000.0,85000000.0,85000000.0,85000000.0,75000000.0,75000000.0,75000000.0,75000000.0,65000000.0,65000000.0,65000000.0,65000000.0,56000000.0,56000000.0,56000000.0,56000000.0,47000000.0,47000000.0,47000000.0,47000000.0,41000000.0,41000000.0,41000000.0,41000000.0,62000000.0,62000000.0,62000000.0,62000000.0,93000000.0,93000000.0,93000000.0,93000000.0,122000000.0,122000000.0,122000000.0,122000000.0,138000000.0,138000000.0,138000000.0,138000000.0,166000000.0,166000000.0,166000000.0,166000000.0,162000000.0,162000000.0,162000000.0,162000000.0,158000000.0,158000000.0,158000000.0,158000000.0,182000000.0,182000000.0,182000000.0,182000000.0,181000000.0,181000000.0,181000000.0,181000000.0,269000000.0,269000000.0,269000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,7834000000.0,7834000000.0,7834000000.0,8157000000.0,8157000000.0,8157000000.0,8157000000.0,8582000000.0,8582000000.0,8582000000.0,8582000000.0,8795000000.0,8795000000.0,8795000000.0,8795000000.0,8947000000.0,8947000000.0,8947000000.0,8947000000.0,9323000000.0,9323000000.0,9323000000.0,9323000000.0,9718000000.0,9718000000.0,9718000000.0,9718000000.0,10087000000.0,10087000000.0,10087000000.0,10087000000.0,10299000000.0,10299000000.0,10299000000.0,10299000000.0,10703000000.0,10703000000.0,10703000000.0,10703000000.0,10160000000.0,10160000000.0,10160000000.0,10160000000.0,9755000000.0,9755000000.0,9755000000.0,9755000000.0,10028000000.0,10028000000.0,9517000000.0,9517000000.0,10139000000.0,10139000000.0,10139000000.0,10139000000.0,10579000000.0,10579000000.0,10579000000.0,10579000000.0,9105000000.0,9105000000.0,9105000000.0,,9947000000.0,9947000000.0,9947000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-165000000.0,-165000000.0,-165000000.0,-147000000.0,-147000000.0,-147000000.0,-147000000.0,-149000000.0,-149000000.0,-149000000.0,-149000000.0,-158000000.0,-158000000.0,-158000000.0,-158000000.0,-158000000.0,-158000000.0,-158000000.0,-158000000.0,-136000000.0,-136000000.0,-136000000.0,-158000000.0,-155000000.0,-155000000.0,-155000000.0,-136000000.0,-145000000.0,-145000000.0,-145000000.0,-145000000.0,-133000000.0,-133000000.0,-133000000.0,-133000000.0,-120000000.0,-120000000.0,-120000000.0,-120000000.0,-120000000.0,-120000000.0,-120000000.0,-120000000.0,-148000000.0,-148000000.0,-148000000.0,-148000000.0,-137000000.0,-137000000.0,-137000000.0,-137000000.0,-112000000.0,-112000000.0,-112000000.0,-112000000.0,-62000000.0,-62000000.0,-62000000.0,-62000000.0,-67000000.0,-67000000.0,-67000000.0,-67000000.0,-26000000.0,-26000000.0,-26000000.0
AdditionalCollateralAggregateFairValue / USD,,,,,,,,,,,,,,,,,,327000000.0,249000000.0,115000000.0,102000000.0,327000000.0,349000000.0,416000000.0,404000000.0,420000000.0,412000000.0,437000000.0,322000000.0,354000000.0,429000000.0,437000000.0,484000000.0,470000000.0,456000000.0,513000000.0,508000000.0,502000000.0,638000000.0,537000000.0,541000000.0,517000000.0,527000000.0,381000000.0,368000000.0,377000000.0,428000000.0,506000000.0,467000000.0,575000000.0,667000000.0,813000000.0,1100000000.0,699000000.0,571000000.0,481000000.0,448000000.0,437000000.0,463000000.0,413000000.0,439000000.0,420000000.0,360000000.0,384000000.0,348000000.0,342000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,265000000.0,265000000.0,265000000.0,262000000.0,262000000.0,262000000.0,182000000.0,196000000.0,196000000.0,196000000.0,265000000.0,162000000.0,,,262000000.0,62000000.0,62000000.0,62000000.0,196000000.0,55000000.0,55000000.0,55000000.0,162000000.0,54000000.0,54000000.0,54000000.0,62000000.0,49000000.0,49000000.0,49000000.0,49000000.0,41000000.0,41000000.0,41000000.0,41000000.0,49000000.0,49000000.0,49000000.0,49000000.0,91000000.0,91000000.0,91000000.0,91000000.0,91000000.0,91000000.0,91000000.0,91000000.0,104000000.0,104000000.0,104000000.0,104000000.0,92000000.0,92000000.0,92000000.0,92000000.0,79000000.0,79000000.0,79000000.0,79000000.0,63000000.0,63000000.0,63000000.0,63000000.0,70000000.0,70000000.0,70000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,7000000.0,,,,4000000.0,,,,4000000.0,,,,5000000.0,,,,6000000.0,,,,14000000.0,,,,12000000.0,,,,11000000.0,,,,16000000.0,,,20000000.0,29000000.0,,,,27000000.0,,,,9000000.0,,,,16000000.0,,,,16000000.0,,,,16000000.0,,,
AmortizationOfRegulatoryAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,163000000.0,,,,159000000.0,,,,150000000.0,,,,193000000.0,,,,165000000.0,,,,212000000.0,,,,227000000.0,,,,244000000.0,,,,259000000.0,,,,297000000.0,,,
