fact_unit,2009-07-24,2009-10-23,2010-02-19,2010-04-23,2010-07-23,2010-10-22,2011-02-11,2011-04-21,2011-07-22,2011-10-21,2012-02-10,2012-04-18,2012-07-18,2012-10-17,2013-02-15,2013-04-17,2013-07-18,2013-10-17,2014-02-14,2014-04-17,2014-07-17,2014-10-16,2015-02-13,2015-04-21,2015-07-21,2015-10-20,2016-02-12,2016-04-21,2016-07-21,2016-10-19,2017-02-10,2017-04-20,2017-07-20,2017-10-19,2018-02-09,2018-02-16,2018-04-27,2018-07-19,2018-10-18,2019-02-15,2019-04-18,2019-07-18,2019-10-17,2020-02-14,2020-04-21,2020-07-22,2020-10-20,2021-02-12,2021-04-20,2021-07-20,2021-10-19,2022-02-11,2022-04-21,2022-07-21,2022-10-20,2023-02-10,2023-04-26,2023-07-25,2023-10-24,2024-02-09,2024-04-25,2024-07-25,2024-10-24,2025-02-14,2025-04-24,2025-07-24,2025-10-23
AccountsPayableCurrent / USD,,373436000.0,373436000.0,357004000.0,357004000.0,357004000.0,357004000.0,469038000.0,469038000.0,448357000.0,438288000.0,543924000.0,543924000.0,543924000.0,515847000.0,651358000.0,651358000.0,651358000.0,651358000.0,548715000.0,548715000.0,548715000.0,522713000.0,615332000.0,615332000.0,615332000.0,615332000.0,650880000.0,650880000.0,650880000.0,650880000.0,830318000.0,830318000.0,830318000.0,830318000.0,830318000.0,979446000.0,882007000.0,882007000.0,882007000.0,969531000.0,969531000.0,969531000.0,969531000.0,983293000.0,983293000.0,983293000.0,920593000.0,853942000.0,853942000.0,853942000.0,853942000.0,1073568000.0,1073568000.0,1073568000.0,1073568000.0,1068144000.0,1068144000.0,1068144000.0,1068144000.0,958542000.0,958542000.0,854465000.0,854465000.0,848006000.0,848006000.0,848006000.0
AccountsReceivableNetCurrent / USD,1013174000.0,1013174000.0,1013174000.0,878754000.0,878754000.0,878754000.0,878754000.0,1087704000.0,1087704000.0,1049536000.0,1023099000.0,1190265000.0,1190265000.0,1190265000.0,1118848000.0,1225898000.0,1225898000.0,1225898000.0,1225898000.0,1133694000.0,1133694000.0,1133694000.0,1076641000.0,1186746000.0,1186746000.0,1186746000.0,1186746000.0,1120490000.0,1120490000.0,1120490000.0,1120490000.0,1265201000.0,1265201000.0,1265201000.0,1265201000.0,1265201000.0,1385567000.0,1183514000.0,1183514000.0,1183514000.0,1231859000.0,1231859000.0,1231859000.0,1231859000.0,1217190000.0,1217190000.0,1217190000.0,1217190000.0,1137223000.0,1137223000.0,1137223000.0,1137223000.0,1347514000.0,1347514000.0,1347514000.0,1347514000.0,1516871000.0,1516871000.0,1516871000.0,1516871000.0,1432040000.0,1432040000.0,1321107000.0,1321107000.0,1354225000.0,1354225000.0,1354225000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,25411000.0,,,,26443000.0,,,,24371000.0,,,,32099000.0,,,,34229000.0,,,,28452000.0,,,,25180000.0,,,,33298000.0,33298000.0,,,,35976000.0,,,,34785000.0,,,,34419000.0,,,,52829000.0,,,,49992000.0,,,,33782000.0,,,,30180000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,38994000.0,79492000.0,79492000.0,92391000.0,,37870000.0,37870000.0,37870000.0,30399000.0,30920000.0,30920000.0,30920000.0,30920000.0,49661000.0,49661000.0,49661000.0,10469000.0,11071000.0,11071000.0,11071000.0,10566000.0,6528000.0,6528000.0,6528000.0,6528000.0,40353000.0,40353000.0,40353000.0,40353000.0,40353000.0,21242000.0,14697000.0,14697000.0,14697000.0,13854000.0,13854000.0,13854000.0,13854000.0,17748000.0,17748000.0,17748000.0,17748000.0,17670000.0,17670000.0,17670000.0,17670000.0,91999000.0,91999000.0,91999000.0,91999000.0,31427000.0,31427000.0,31427000.0,31427000.0,36878000.0,36878000.0,36878000.0,36878000.0,34187000.0,34187000.0,34187000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108497000.0,108497000.0,108497000.0,108497000.0,54304000.0,54304000.0,54304000.0,54304000.0,52000000.0,52000000.0,52000000.0,52000000.0,49937000.0,49937000.0,49937000.0,49937000.0,48385000.0,48385000.0,48385000.0,48385000.0,44313000.0,44313000.0,44313000.0,44313000.0,28024000.0,28024000.0,28024000.0,28024000.0,6158000.0,6158000.0,6158000.0
AccruedInsuranceCurrent / USD,,104938000.0,104938000.0,107455000.0,107455000.0,107455000.0,107455000.0,112198000.0,112198000.0,111654000.0,110860000.0,104172000.0,104172000.0,104172000.0,103955000.0,103318000.0,103318000.0,103318000.0,103318000.0,92600000.0,92600000.0,92600000.0,92600000.0,95896000.0,95896000.0,95896000.0,95896000.0,99642000.0,99642000.0,99642000.0,99642000.0,96062000.0,96062000.0,96062000.0,96062000.0,96062000.0,101910000.0,101619000.0,101619000.0,101619000.0,97600000.0,97600000.0,97600000.0,97600000.0,98432000.0,98432000.0,98432000.0,98432000.0,98954000.0,98954000.0,98954000.0,98954000.0,101448000.0,101448000.0,101448000.0,101448000.0,92876000.0,92876000.0,92876000.0,92876000.0,86174000.0,86174000.0,86085000.0,86085000.0,87952000.0,87952000.0,87952000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64568000.0,,,
AccruedSalesCommissionCurrent / USD,,,,,,,9745000.0,,,,9629000.0,,,,10648000.0,,,,13550000.0,,,,11151000.0,,,,12799000.0,,,,10949000.0,,,,12528000.0,12528000.0,,,,12481000.0,,,,17847000.0,,,,15916000.0,,,,14243000.0,,,,16273000.0,,,,15808000.0,,,,13277000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,1614988000.0,1614988000.0,1614988000.0,1693021000.0,1693021000.0,-1605126000.0,1578214000.0,1673707000.0,1673707000.0,1673707000.0,1589915000.0,1740196000.0,1740196000.0,1740196000.0,1740196000.0,1471757000.0,1471757000.0,1471757000.0,1381441000.0,1454119000.0,1454119000.0,1454119000.0,1454119000.0,1520138000.0,1520138000.0,1520138000.0,1520138000.0,1523260000.0,1523260000.0,1523260000.0,1523260000.0,1523260000.0,1604099000.0,1256879000.0,1256879000.0,1256879000.0,1332453000.0,1332453000.0,1332453000.0,1332453000.0,1389811000.0,1389811000.0,1389811000.0,1389811000.0,1506099000.0,1506099000.0,1506099000.0,,1505133000.0,1505133000.0,1505133000.0,,1573672000.0,1573672000.0,1573672000.0,,1619751000.0,1619751000.0,1538701000.0,,1645900000.0,1645900000.0,1645900000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,10816000.0,,,,84842000.0,,,,50161000.0,,,,-47510000.0,,,,-54906000.0,,,,67723000.0,,,,-158931000.0,,,,-254573000.0,,,,-359326000.0,-359326000.0,,,,-194759000.0,,,,-243096000.0,,,,-216026000.0,,,,-153254000.0,,,,-154052000.0,,,,-266223000.0,,,,-237866000.0,,,
AdditionalPaidInCapitalCommonStock / USD,,,455228000.0,,,,497291000.0,,,,596457000.0,,,,663289000.0,,,,834677000.0,,,,871575000.0,,,,900833000.0,,,,928409000.0,,,,946755000.0,946755000.0,,,,942485000.0,,,,886016000.0,,,,869719000.0,,,,868882000.0,,,,857636000.0,,,,867560000.0,,,,886690000.0,,,
