fact_unit,2009-12-17,2010-03-18,2010-06-16,2010-10-25,2010-12-16,2011-03-17,2011-06-15,2011-10-24,2011-12-15,2012-03-08,2012-06-13,2012-10-22,2012-12-13,2013-03-07,2013-06-12,2013-10-28,2013-12-18,2014-03-25,2014-06-18,2014-10-27,2014-12-18,2015-03-24,2015-06-17,2015-10-26,2015-12-16,2016-03-22,2016-06-15,2016-10-24,2016-12-14,2017-03-21,2017-06-14,2017-10-25,2017-12-19,2018-03-16,2018-06-08,2018-10-24,2018-12-18,2019-03-15,2019-06-07,2019-10-28,2019-12-20,2020-03-17,2020-06-12,2020-10-26,2020-12-18,2021-03-19,2021-06-11,2021-10-25,2021-12-17,2022-03-18,2022-06-10,2022-10-24,2022-12-20,2023-03-17,2023-06-09,2023-10-24,2023-12-18,2024-03-15,2024-06-07,2024-10-28,2024-12-20,2025-03-21,2025-06-13,2025-10-27
AllocatedShareBasedCompensationExpense / USD,,,,18400000.0,4300000.0,8900000.0,13200000.0,19100000.0,5100000.0,12100000.0,18500000.0,19100000.0,7600000.0,15000000.0,23900000.0,26600000.0,8100000.0,16600000.0,25600000.0,33400000.0,9300000.0,20700000.0,29000000.0,37307000.0,8804000.0,20200000.0,29688000.0,39390000.0,8656000.0,18547000.0,28452000.0,40995000.0,9787000.0,20711000.0,29343000.0,39825000.0,11086000.0,23764000.0,29559000.0,38244000.0,10527000.0,21558000.0,31529000.0,43674000.0,9996000.0,22107000.0,32251000.0,43255000.0,10508000.0,24178000.0,38061000.0,44835000.0,14295000.0,30738000.0,49058000.0,56112000.0,19005000.0,42379000.0,62389000.0,70612000.0,22913000.0,45961000.0,71314000.0,93087000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,2500000.0,,,,1400000.0,,,,2100000.0,,,,2400000.0,,,,2900000.0,,,,2900000.0,,,,5900000.0,,,,7400000.0,,,,5900000.0,,,,6100000.0,,,,8500000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,,11400000.0,,,,9500000.0,,,,7700000.0,,,,10300000.0
AmortizationOfFinancingCostsAndDiscounts / USD,620000.0,1240000.0,1861000.0,1837000.0,1489000.0,2999000.0,4505000.0,3644000.0,1725000.0,3898000.0,6060000.0,6495000.0,1738000.0,3573000.0,5426000.0,8962000.0,1941000.0,3905000.0,5857000.0,8066000.0,1711000.0,3258000.0,4895000.0,8239000.0,1521000.0,2918000.0,4274000.0,6856000.0,1726000.0,3538000.0,5407000.0,6230000.0,1950000.0,3948000.0,5802000.0,7980000.0,1999000.0,3927000.0,5858000.0,8369000.0,1864000.0,3668000.0,5506000.0,8393000.0,2195000.0,4216000.0,6572000.0,8162000.0,3150000.0,6369000.0,9326000.0,10730000.0,2639000.0,5373000.0,7826000.0,12858000.0,1905000.0,3922000.0,6065000.0,11276000.0,2810000.0,5551000.0,8155000.0,9264000.0
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4100000.0,,-30400000.0,-29500000.0,-28600000.0,-27500000.0,,,,-23900000.0,,-12200000.0,-13000000.0,-16300000.0,,,,-10600000.0,,,,
Assets / USD,5318405000.0,5318405000.0,5318405000.0,5318405000.0,5571594000.0,5571594000.0,5571594000.0,5571594000.0,5869602000.0,5869602000.0,5869602000.0,5869602000.0,6265639000.0,6265639000.0,6265639000.0,6265639000.0,6892089000.0,6892089000.0,6892089000.0,6265639000.0,7517858000.0,7517858000.0,7517858000.0,6869167000.0,8102349000.0,8102349000.0,8102349000.0,7497163000.0,8599787000.0,8599787000.0,8599787000.0,8102349000.0,9259781000.0,9259781000.0,9259781000.0,8599787000.0,9346980000.0,9346980000.0,9346980000.0,9259781000.0,9895913000.0,9895913000.0,9895913000.0,9346980000.0,14423872000.0,14423872000.0,14423872000.0,9895913000.0,14516199000.0,14516199000.0,14516199000.0,14423872000.0,15275043000.0,15275043000.0,15275043000.0,14516199000.0,15985878000.0,15985878000.0,15985878000.0,15275043000.0,17176538000.0,17176538000.0,17176538000.0,17176538000.0
AssetsCurrent / USD,2561730000.0,2561730000.0,2561730000.0,2561730000.0,2611821000.0,2611821000.0,2611821000.0,2611821000.0,2792425000.0,2792425000.0,2792425000.0,2792425000.0,2978946000.0,2978946000.0,2978946000.0,2978946000.0,3278013000.0,3278013000.0,3278013000.0,3278013000.0,3580612000.0,3580612000.0,3580612000.0,3580612000.0,3970294000.0,3970294000.0,3970294000.0,3970294000.0,4239573000.0,4239573000.0,4239573000.0,4239573000.0,4611255000.0,4611255000.0,4611255000.0,4611255000.0,4635869000.0,4635869000.0,4635869000.0,4635869000.0,5028685000.0,5028685000.0,5028685000.0,5028685000.0,6811872000.0,6811872000.0,6811872000.0,6811872000.0,6415303000.0,6415303000.0,6415303000.0,6415303000.0,6627984000.0,6627984000.0,6627984000.0,6627984000.0,6779426000.0,6779426000.0,6779426000.0,6779426000.0,7306759000.0,7306759000.0,7306759000.0,7306759000.0
AssetsHeldInTrust / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85400000.0,85900000.0,86800000.0,87500000.0,85600000.0,29200000.0,29500000.0,30000000.0,89200000.0,62300000.0,62400000.0,62400000.0,30100000.0,92800000.0,92000000.0,91200000.0,62500000.0,102900000.0,103700000.0,105100000.0,91100000.0,106400000.0,105000000.0,105000000.0,105000000.0,111500000.0,111500000.0,111500000.0,111500000.0
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,626771000.0,606076000.0,626423000.0,626423000.0,626423000.0,626423000.0,626960000.0,626960000.0,626960000.0,626960000.0,617508000.0,617508000.0,617508000.0,617508000.0,492711000.0,492711000.0,492711000.0,492711000.0,468477000.0,468477000.0,468477000.0,468477000.0,3102779000.0,3102779000.0,3102779000.0,3102779000.0,3244005000.0,3244005000.0,3244005000.0,3244005000.0,3476640000.0,3476640000.0,3476640000.0,3476640000.0,3609904000.0,3609904000.0,3609904000.0,3609904000.0,3686240000.0,3686240000.0,3686240000.0,3686240000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794000.0,794000.0,2360000.0,2360000.0,2360000.0,2360000.0,768000.0,768000.0,768000.0,768000.0,1000.0,1000.0,1000.0,1000.0,17000.0,17000.0,17000.0,17000.0,1058000.0,1058000.0,1058000.0,1058000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000.0,41000.0,7000.0,7000.0,7000.0,7000.0,19000.0,19000.0,19000.0,19000.0,2783000.0,2783000.0,2783000.0,2783000.0,2391000.0,2391000.0,2391000.0,2391000.0,692000.0,692000.0,692000.0,692000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138173000.0,138173000.0,144886000.0,144886000.0,144886000.0,144886000.0,113169000.0,113169000.0,113169000.0,113169000.0,115327000.0,115327000.0,115327000.0,115327000.0,123887000.0,123887000.0,123887000.0,123887000.0,121792000.0,121792000.0,121792000.0,121792000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18540000.0,32028000.0,38753000.0,31619000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18085000.0,31520000.0,38629000.0,31993000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50134000.0,45596000.0,45465000.0,56262000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51471000.0,46679000.0,47256000.0,58277000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16911000.0,15374000.0,16390000.0,15123000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16752000.0,15175000.0,16226000.0,15208000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35904000.0,29953000.0,20607000.0,19966000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49700000.0,49700000.0,49700000.0,,,,,,34335000.0,28814000.0,18993000.0,18662000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138926000.0,138926000.0,147239000.0,147239000.0,147239000.0,147239000.0,113918000.0,113918000.0,113918000.0,113918000.0,112545000.0,112545000.0,112545000.0,112545000.0,121513000.0,121513000.0,121513000.0,121513000.0,122158000.0,122158000.0,122158000.0,122158000.0
BuildingsAndImprovementsGross / USD,,,,1900610000.0,,,,2013301000.0,,,,2177476000.0,,,,2400895000.0,,,,2607751000.0,,,,2802265000.0,,,,2989399000.0,,,,3169575000.0,,,,3423056000.0,,,,3698010000.0,,,,3895559000.0,,,,4020271000.0,,,,4277593000.0,,,,4486676000.0,,,,4860216000.0,,,,5124448000.0
CapitalizedComputerSoftwareNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
CashAndCashEquivalentsAtCarryingValue / USD,242461000.0,242461000.0,242461000.0,86654000.0,92706000.0,92706000.0,92706000.0,242461000.0,98280000.0,98280000.0,98280000.0,92706000.0,97606000.0,97606000.0,97606000.0,98280000.0,103093000.0,103093000.0,103093000.0,97606000.0,142191000.0,142191000.0,142191000.0,103093000.0,124485000.0,124485000.0,124485000.0,142191000.0,175309000.0,175309000.0,175309000.0,124485000.0,189734000.0,189734000.0,189734000.0,175309000.0,293270000.0,293270000.0,293270000.0,189734000.0,217824000.0,217824000.0,217824000.0,293270000.0,176300000.0,176300000.0,176300000.0,217824000.0,1171335000.0,1171335000.0,1171335000.0,1171335000.0,264380000.0,264380000.0,264380000.0,264380000.0,277054000.0,277054000.0,277054000.0,277054000.0,298172000.0,298172000.0,298172000.0,298172000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750815000.0,1750815000.0,1750815000.0,176300000.0,1171335000.0,1171335000.0,1171335000.0,1750815000.0,264380000.0,264380000.0,264380000.0,1171335000.0,277054000.0,277054000.0,277054000.0,264380000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103536000.0,34262000.0,-22159000.0,-43766000.0,-75446000.0,-18211000.0,-23330000.0,332818000.0,-41524000.0,-86810000.0,-724651000.0,-775169000.0,1574515000.0,-210210000.0,-931912000.0,-908291000.0,-579480000.0,5410000.0,36906000.0,10536000.0,-906955000.0,5927000.0,27042000.0,-1696000.0,12674000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,,,,,,252972.0,,,,234744.0,,,,219389.0,,,,205167.0,,,,192505.0,,,,178300.0,,,,163777.0,,,,152766.0,,,,142241.0,,,,133762.0,,,,127524.0,,,,122341.0,,,,117341.0,,,,112922.0
CommonStockValue / USD,,,579000.0,579000.0,501000.0,501000.0,501000.0,501000.0,441000.0,441000.0,441000.0,441000.0,399000.0,399000.0,399000.0,399000.0,368000.0,368000.0,368000.0,368000.0,339000.0,339000.0,339000.0,339000.0,321000.0,321000.0,321000.0,321000.0,303000.0,303000.0,303000.0,303000.0,287000.0,287000.0,287000.0,287000.0,275000.0,275000.0,275000.0,275000.0,254000.0,254000.0,254000.0,254000.0,237000.0,237000.0,237000.0,237000.0,230000.0,230000.0,230000.0,230000.0,207000.0,207000.0,207000.0,207000.0,189000.0,189000.0,189000.0,189000.0,175000.0,175000.0,175000.0,175000.0
ComprehensiveIncomeNetOfTax / USD,,,,647021000.0,144830000.0,268845000.0,477403000.0,569138000.0,185235000.0,334258000.0,571499000.0,723889000.0,180173000.0,371612000.0,609675000.0,835751000.0,203003000.0,396803000.0,681812000.0,898051000.0,226788000.0,411359000.0,711185000.0,1047705000.0,221062000.0,393350000.0,690825000.0,1061629000.0,267235000.0,428394000.0,793780000.0,1039626000.0,239451000.0,476482000.0,844016000.0,1182996000.0,239109000.0,538706000.0,896672000.0,1333841000.0,311145000.0,646012000.0,1051185000.0,1356288000.0,369579000.0,690605000.0,917321000.0,1583704000.0,489778000.0,841792000.0,1434413000.0,1648042000.0,538894000.0,1024813000.0,1625356000.0,2216580000.0,542589000.0,1047086000.0,1736646000.0,2437054000.0,573940000.0,1094430000.0,1748156000.0,2638126000.0
ConstructionInProgressGross / USD,,,,145161000.0,,,,192519000.0,,,,184452000.0,,,,127297000.0,,,,124206000.0,,,,150279000.0,,,,116729000.0,,,,176673000.0,,,,218299000.0,,,,140535000.0,,,,126868000.0,,,,165953000.0,,,,216685000.0,,,,291588000.0,,,,305896000.0,,,,558531000.0
CostOfGoodsAndServicesSold / USD,737101000.0,1465681000.0,2290934000.0,3254645000.0,789320000.0,1541809000.0,2440678000.0,3400375000.0,883914000.0,1699249000.0,2664088000.0,3650874000.0,940714000.0,1818569000.0,2840636000.0,3953510000.0,959174000.0,1852391000.0,2915556000.0,4171827000.0,1007881000.0,1961339000.0,3085927000.0,4406595000.0,1083603000.0,2107222000.0,3297453000.0,4540406000.0,1133109000.0,2199705000.0,3422919000.0,4860309000.0,1166303000.0,2249988000.0,3490575000.0,5026940000.0,1223283000.0,2359263000.0,3596442000.0,5149056000.0,1224259000.0,2349721000.0,3640706000.0,5247331000.0,1291970000.0,2439569000.0,3728221000.0,5498742000.0,1478644000.0,2830078000.0,4566155000.0,5861214000.0,1743744000.0,3328267000.0,5187075000.0,6911800000.0,1990445000.0,3751424000.0,5695840000.0,7779580000.0,1976261000.0,3755735000.0,5725698000.0,8386787000.0
CurrentFederalTaxExpenseBenefit / USD,,,,285516000.0,,,,303929000.0,,,,397062000.0,,,,364117000.0,,,,424895000.0,,,,466803000.0,,,,516983000.0,,,,522073000.0,,,,534621000.0,,,,487492000.0,,,,328963000.0,,,,274504000.0,,,,324156000.0,,,,438686000.0,,,,341462000.0,,,,491338000.0
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,27015000.0,,,,24775000.0,,,,38202000.0,,,,36204000.0,,,,42406000.0,,,,52844000.0,,,,50493000.0,,,,57702000.0,,,,59100000.0,,,,60429000.0,,,,95351000.0,,,,122381000.0,,,,154907000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,306032000.0,,,,330379000.0,,,,431217000.0,,,,430605000.0,,,,497056000.0,,,,551499000.0,,,,607668000.0,,,,606400000.0,,,,626688000.0,,,,569718000.0,,,,423054000.0,,,,379061000.0,,,,432465000.0,,,,613308000.0,,,,463893000.0,,,,664895000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,20516000.0,,,,26450000.0,,,,34155000.0,,,,39473000.0,,,,47386000.0,,,,46494000.0,,,,54481000.0,,,,41921000.0,,,,39223000.0,,,,31733000.0,,,,36389000.0,,,,45457000.0,,,,47880000.0,,,,79271000.0,,,,48490000.0,,,,86687000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,4162890000.0,4647600000.0,4647600000.0,4647600000.0,4947500000.0,,,,5105100000.0,,,,5025300000.0,,,,5230000000.0,,,,5550000000.0,,,,5300000000.0,,,,6153400000.0,,,,7709600000.0,,,,9080000000.0,,,,8848600000.0
DebtInstrumentFairValue / USD,,,,2853000000.0,3182000000.0,3182000000.0,3182000000.0,3182000000.0,3633000000.0,3633000000.0,3633000000.0,3633000000.0,4055000000.0,4055000000.0,4055000000.0,4055000000.0,4259000000.0,4259000000.0,4259000000.0,4259000000.0,4480000000.0,4480000000.0,4480000000.0,4480000000.0,4696000000.0,4696000000.0,4696000000.0,4696000000.0,5117000000.0,5117000000.0,5117000000.0,5117000000.0,5171000000.0,5171000000.0,5171000000.0,5171000000.0,4948000000.0,4948000000.0,4948000000.0,4948000000.0,5419000000.0,5419000000.0,5419000000.0,5419000000.0,6081000000.0,6081000000.0,6081000000.0,6081000000.0,5700000000.0,5700000000.0,5700000000.0,5700000000.0,5900000000.0,5900000000.0,5900000000.0,5900000000.0,7300000000.0,7300000000.0,7300000000.0,7300000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23862000.0,19370000.0,19370000.0,19370000.0,19370000.0,23656000.0,23656000.0,23656000.0,23656000.0,36629000.0,36629000.0,36629000.0,36629000.0,30180000.0,30180000.0,30180000.0,30180000.0,31308000.0,31308000.0,31308000.0,31308000.0,41051000.0,41051000.0,-41051000.0,41051000.0,55619000.0,55619000.0,55619000.0,55619000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,3768183000.0,3768183000.0,3768183000.0,4187000000.0,4187000000.0,4187000000.0,4187000000.0,,,,4343800000.0,4647600000.0,4647600000.0,4647600000.0,4647600000.0,4947500000.0,4947500000.0,4947500000.0,4947500000.0,5105100000.0,5105100000.0,5105100000.0,5105100000.0,5025300000.0,5025300000.0,5025300000.0,5025300000.0,5230000000.0,5230000000.0,5230000000.0,5230000000.0,5550000000.0,5550000000.0,5550000000.0,5550000000.0,5300000000.0,5300000000.0,5300000000.0,5300000000.0,6153400000.0,6153400000.0,6153400000.0,6153400000.0,7709600000.0,7709600000.0,7709600000.0,7709600000.0,9080000000.0,9080000000.0,9080000000.0,9080000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions / security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,8.0,,8.0,,20.0,38.0,65.0,,75.0,70.0,60.0,75.0,73.0,,,45.0,92.0,45.0,45.0,29.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,3900000.0,,,,2300000.0,,,,1100000.0,,,,1400000.0,,,,1500000.0,,,,2200000.0,,,,2400000.0,,,,6200000.0,,,,13100000.0,,,,900000.0
