fact_unit,2010-08-09,2010-11-08,2011-03-01,2011-05-09,2011-08-09,2011-11-09,2012-02-29,2012-05-10,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-09,2013-11-12,2014-02-28,2014-05-09,2014-08-08,2014-11-07,2015-03-02,2015-05-08,2015-08-07,2015-11-06,2016-02-29,2016-05-06,2016-08-09,2016-11-04,2017-02-24,2017-05-04,2017-08-04,2017-11-08,2018-02-28,2018-05-09,2018-08-08,2018-11-07,2019-02-28,2019-05-09,2019-08-08,2019-11-06,2020-02-28,2020-05-08,2020-08-06,2020-11-09,2021-02-26,2021-05-10,2021-08-09,2021-11-09,2022-02-28,2022-05-10,2022-08-09,2022-11-09,2023-02-27,2023-05-09,2023-08-09,2023-11-09,2024-02-23,2024-05-07,2024-08-06,2024-11-04,2025-02-13,2025-05-06,2025-08-07,2025-11-06
AccountsPayableCurrent / USD,,,,,,,168135000.0,171608000.0,171608000.0,171608000.0,171608000.0,164858000.0,164858000.0,164858000.0,164858000.0,272861000.0,272861000.0,272861000.0,272861000.0,303284000.0,303284000.0,303284000.0,303284000.0,210372000.0,210372000.0,210372000.0,267791000.0,298505000.0,298505000.0,298505000.0,298505000.0,285437000.0,285437000.0,285437000.0,285437000.0,321796000.0,321796000.0,321796000.0,321796000.0,262437000.0,262437000.0,262437000.0,262437000.0,148478000.0,148478000.0,148478000.0,148478000.0,170542000.0,170542000.0,170542000.0,170542000.0,197474000.0,197474000.0,197474000.0,197474000.0,208263000.0,208263000.0,208263000.0,208263000.0,205146000.0,205146000.0,205146000.0
AccountsReceivableGrossCurrent / USD,,,,,,301555000.0,301555000.0,367968000.0,330344000.0,330344000.0,330344000.0,340786000.0,340786000.0,340786000.0,340786000.0,315923000.0,315923000.0,315923000.0,315923000.0,312635000.0,312635000.0,312635000.0,312635000.0,254944000.0,254944000.0,254944000.0,254944000.0,273710000.0,273710000.0,273710000.0,273710000.0,254728000.0,254728000.0,254728000.0,254728000.0,309338000.0,309338000.0,309338000.0,309338000.0,385746000.0,385746000.0,385746000.0,385746000.0,300487000.0,300487000.0,300487000.0,300487000.0,310782000.0,310782000.0,310782000.0,310782000.0,294875000.0,294875000.0,294875000.0,294875000.0,381787000.0,381787000.0,381787000.0,381787000.0,361710000.0,361710000.0,361710000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,1060010000.0,1379475000.0,1379475000.0,1379475000.0,1379475000.0,1720620000.0,1720620000.0,1720620000.0,1720620000.0,2050571000.0,2050571000.0,2050571000.0,2050571000.0,2378962000.0,2378962000.0,2378962000.0,2378962000.0,2620945000.0,2620945000.0,2620945000.0,2620945000.0,2840601000.0,2840601000.0,2840601000.0,2840601000.0,3175305000.0,3175305000.0,3175305000.0,3175305000.0,3638682000.0,3638682000.0,3638682000.0,3638682000.0,4087889000.0,4087889000.0,4087889000.0,4087889000.0,4510527000.0,4510527000.0,4510527000.0,4510527000.0,5168206000.0,5168206000.0,5168206000.0,5168206000.0,5727010000.0,5727010000.0,5727010000.0,5727010000.0,6051400000.0,6051400000.0,6051400000.0,6051400000.0,6583951000.0,6583951000.0,6583951000.0,6583951000.0,7059514000.0,7059514000.0,7059514000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,889000.0,889000.0,840000.0,840000.0,840000.0,840000.0,4177000.0,4177000.0,4177000.0,4177000.0,2913000.0,2913000.0,2913000.0,2913000.0,2505000.0,2505000.0,2505000.0,2505000.0,1092000.0,1092000.0,1092000.0,1092000.0,1484000.0,1484000.0,1484000.0,1484000.0,-1845000.0,-1845000.0,-1845000.0,-1845000.0,-1845000.0,-1845000.0,-1845000.0,-1950000.0,-1679000.0,-1679000.0,-1679000.0,-1679000.0,3604000.0,3604000.0,3604000.0,3604000.0,6004000.0,6004000.0,6004000.0,6004000.0,-404000.0,-404000.0,-404000.0,-404000.0,3406000.0,3406000.0,3406000.0,3406000.0,-5700000.0,-5700000.0,-5700000.0
AdditionalPaidInCapital / USD,4239497000.0,4239497000.0,4239497000.0,3346050000.0,3346050000.0,3346050000.0,3346050000.0,3177471000.0,3177471000.0,3177471000.0,3177471000.0,818821000.0,818821000.0,818821000.0,818821000.0,888727000.0,888727000.0,888727000.0,888727000.0,948566000.0,948566000.0,948566000.0,948566000.0,983131000.0,983131000.0,983131000.0,983131000.0,1226915000.0,1226915000.0,1226915000.0,1226915000.0,1497928000.0,1497928000.0,1497928000.0,1497928000.0,2457079000.0,2457079000.0,2457079000.0,2457079000.0,2512676000.0,2512676000.0,2512676000.0,2512676000.0,2598115000.0,2598115000.0,2598115000.0,2598115000.0,3502715000.0,3502715000.0,3502715000.0,3502715000.0,3583923000.0,3583923000.0,3583923000.0,3583923000.0,3647161000.0,3647161000.0,3647161000.0,3647161000.0,3698800000.0,3698800000.0,3698800000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,20908000.0,,,,24921000.0,2698000.0,7951000.0,13850000.0,27785000.0,1170000.0,29964000.0,35217000.0,24767000.0,9456000.0,17929000.0,28359000.0,19843000.0,10762000.0,21194000.0,30519000.0,39733000.0,10652000.0,10833000.0,13728000.0,44906000.0,3271000.0,8944000.0,14533000.0,38825000.0,5484000.0,12735000.0,23197000.0,24589000.0,5484000.0,12735000.0,23197000.0,42250000.0,8483000.0,16117000.0,24373000.0,28377000.0,7551000.0,25824000.0,38313000.0,34002000.0,22620000.0,46912000.0,68787000.0,57937000.0,14594000.0,28123000.0,46774000.0,88741000.0,14895000.0,33569000.0,48940000.0,67093000.0,13895000.0,30141000.0,43815000.0
AdvertisingExpense / USD,,,31200000.0,4300000.0,9000000.0,13700000.0,20400000.0,3600000.0,7400000.0,12900000.0,19000000.0,4700000.0,11300000.0,16800000.0,19500000.0,,,,23000000.0,,,,21500000.0,,,,23300000.0,,,,25200000.0,,,,37000000.0,,,,37800000.0,,,,40600000.0,,,,61300000.0,,,,28300000.0,,,,250600000.0,,,,148600000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,19648000.0,3921000.0,12345000.0,22714000.0,39537000.0,10696000.0,21068000.0,30324000.0,39196000.0,10628000.0,21082000.0,29360000.0,38475000.0,8207000.0,18787000.0,29290000.0,43722000.0,7304000.0,16930000.0,28762000.0,43971000.0,10338000.0,20168000.0,30444000.0,35040000.0,9364000.0,30448000.0,40501000.0,40372000.0,24346000.0,49453000.0,75033000.0,62254000.0,13900000.0,28495000.0,48569000.0,95238000.0,14710000.0,32995000.0,49139000.0,67627000.0,14369000.0,30536000.0,44206000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,102081000.0,114091000.0,114091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32694000.0,32694000.0,32694000.0,32694000.0,39317000.0,39317000.0,39317000.0,39317000.0,100329000.0,100329000.0,100329000.0,100329000.0,111319000.0,111319000.0,111319000.0,111319000.0,78842000.0,78842000.0,78842000.0,78842000.0,40075000.0,40075000.0,40075000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,114091000.0,114091000.0,129478000.0,91854000.0,91854000.0,91854000.0,102213000.0,102213000.0,102213000.0,102213000.0,73991000.0,73991000.0,73991000.0,73991000.0,74678000.0,74678000.0,74678000.0,74678000.0,67057000.0,67057000.0,67057000.0,67057000.0,54742000.0,54742000.0,54742000.0,54742000.0,30600000.0,30600000.0,30600000.0,30600000.0,32694000.0,32694000.0,32694000.0,32694000.0,39317000.0,39317000.0,39317000.0,39317000.0,100329000.0,100329000.0,100329000.0,100329000.0,111319000.0,111319000.0,111319000.0,111319000.0,78842000.0,78842000.0,78842000.0,78842000.0,40075000.0,40075000.0,40075000.0,40075000.0,37694000.0,37694000.0,37694000.0
