fact_unit,2009-07-24,2009-10-23,2010-02-05,2010-04-23,2010-07-23,2010-10-22,2011-02-08,2011-04-21,2011-07-26,2011-10-25,2012-02-03,2012-04-24,2012-07-25,2012-10-24,2013-02-05,2013-04-24,2013-07-24,2013-10-24,2014-02-04,2014-04-24,2014-07-24,2014-10-23,2015-02-05,2015-04-22,2015-07-23,2015-10-22,2016-02-05,2016-04-26,2016-07-26,2016-10-27,2017-02-07,2017-04-25,2017-07-25,2017-10-26,2018-02-16,2018-04-25,2018-07-25,2018-10-25,2019-02-13,2019-04-24,2019-07-24,2019-10-24,2020-02-13,2020-04-28,2020-07-29,2020-10-29,2021-02-11,2021-04-29,2021-07-29,2021-10-28,2022-02-24,2022-04-28,2022-07-28,2022-10-27,2023-02-15,2023-05-02,2023-07-28,2023-10-27,2024-02-16,2024-04-26,2024-07-26,2024-11-01,2025-02-14,2025-05-02,2025-08-01,2025-10-31
AccountsPayableAndOtherAccruedLiabilities / USD,,,,,,,,,79400000.0,79400000.0,79400000.0,82900000.0,82900000.0,82900000.0,82900000.0,89700000.0,89700000.0,89700000.0,89700000.0,103900000.0,103900000.0,103900000.0,103900000.0,143400000.0,143400000.0,143400000.0,143400000.0,,,170600000.0,170600000.0,180800000.0,180800000.0,180800000.0,180800000.0,216200000.0,216200000.0,216200000.0,216200000.0,228500000.0,228500000.0,228500000.0,228500000.0,214500000.0,214500000.0,214500000.0,214500000.0,187700000.0,187700000.0,187700000.0,187700000.0,431000000.0,431000000.0,431000000.0,431000000.0,406700000.0,406700000.0,406700000.0,406700000.0,409500000.0,409500000.0,409500000.0,422900000.0,353500000.0,353500000.0,353500000.0
AccountsReceivableNet / USD,177300000.0,177300000.0,177300000.0,246200000.0,246200000.0,246200000.0,246200000.0,307900000.0,307900000.0,307900000.0,307900000.0,304500000.0,304500000.0,304500000.0,304500000.0,353900000.0,353900000.0,353900000.0,353900000.0,398800000.0,398800000.0,398800000.0,398800000.0,442800000.0,442800000.0,442800000.0,442800000.0,,,446000000.0,446000000.0,455100000.0,455100000.0,455100000.0,455100000.0,565300000.0,565300000.0,565300000.0,565300000.0,549600000.0,549600000.0,549600000.0,549600000.0,646600000.0,646600000.0,646600000.0,646600000.0,863100000.0,863100000.0,863100000.0,863100000.0,1058300000.0,1058300000.0,1058300000.0,1058300000.0,748700000.0,748700000.0,748700000.0,748700000.0,807900000.0,807900000.0,807900000.0,807900000.0,877400000.0,877400000.0,877400000.0
AccruedIncomeTaxes / USD,25300000.0,25300000.0,25300000.0,33600000.0,33600000.0,33600000.0,33600000.0,33800000.0,33800000.0,33800000.0,33800000.0,30000000.0,30000000.0,30000000.0,30000000.0,21500000.0,21500000.0,21500000.0,21500000.0,38700000.0,38700000.0,38700000.0,38700000.0,23600000.0,23600000.0,23600000.0,23600000.0,,,21200000.0,21200000.0,39300000.0,39300000.0,39300000.0,39300000.0,68300000.0,68300000.0,68300000.0,68300000.0,54200000.0,54200000.0,54200000.0,54200000.0,31800000.0,31800000.0,31800000.0,31800000.0,85000000.0,85000000.0,85000000.0,85000000.0,77900000.0,77900000.0,77900000.0,77900000.0,46000000.0,46000000.0,46000000.0,46000000.0,66200000.0,66200000.0,66200000.0,66200000.0,87100000.0,87100000.0,87100000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,291800000.0,,,,342700000.0,,,,380500000.0,,,,419500000.0,,,,453800000.0,,,,511400000.0,,,,591000000.0,,,,706400000.0,,,,820400000.0,,,,944900000.0,,,,1013900000.0,,,,1142400000.0,,,,1274900000.0,,,,1457000000.0,,,,1569500000.0,,,,1675800000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,101900000.0,101900000.0,101900000.0,139100000.0,139100000.0,139100000.0,139100000.0,102800000.0,102800000.0,102800000.0,101900000.0,131900000.0,131900000.0,131900000.0,139100000.0,188300000.0,188300000.0,188300000.0,102800000.0,136400000.0,136400000.0,136400000.0,136400000.0,86600000.0,86600000.0,86600000.0,86600000.0,11500000.0,11500000.0,11500000.0,11500000.0,-3600000.0,-3600000.0,-3600000.0,-3600000.0,-42000000.0,-42000000.0,-42000000.0,-42000000.0,-43000000.0,-43000000.0,-43000000.0,-43000000.0,-23000000.0,-23000000.0,-23000000.0,-23000000.0,-26500000.0,-26500000.0,-26500000.0,-26500000.0,-53000000.0,-53000000.0,-53000000.0,-53000000.0,-47500000.0,-47500000.0,-47500000.0,-47500000.0,-51700000.0,-51700000.0,-51700000.0
AdditionalPaidInCapitalCommonStock / USD,363700000.0,363700000.0,363700000.0,488500000.0,488500000.0,488500000.0,488500000.0,506300000.0,506300000.0,506300000.0,506300000.0,502000000.0,502000000.0,502000000.0,502000000.0,631000000.0,631000000.0,631000000.0,631000000.0,894600000.0,894600000.0,894600000.0,894600000.0,756500000.0,756500000.0,756500000.0,756500000.0,654600000.0,654600000.0,654600000.0,654600000.0,654500000.0,654500000.0,654500000.0,654500000.0,846100000.0,846100000.0,846100000.0,846100000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,654600000.0,919800000.0,919800000.0,919800000.0,919800000.0,437900000.0,437900000.0,437900000.0,437900000.0,431700000.0,431700000.0,431700000.0,431700000.0,311900000.0,311900000.0,311900000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,400000.0,200000.0
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108700000.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,46400000.0,73800000.0,89100000.0,24100000.0,50000000.0,77300000.0,89500000.0,23700000.0,51600000.0,81300000.0,98700000.0,29200000.0,61800000.0,95900000.0,104100000.0,31000000.0,66600000.0,107400000.0,114600000.0,36800000.0,75600000.0,117900000.0,133400000.0,36800000.0,74200000.0,110600000.0,149000000.0,45600000.0,90800000.0,135300000.0,161600000.0,45600000.0,90800000.0,135300000.0,152000000.0,43500000.0,90700000.0,136200000.0,197100000.0,58300000.0,111600000.0,164300000.0,206600000.0,57500000.0,56600000.0,166200000.0,246200000.0,63500000.0,122900000.0,185700000.0,274600000.0,58800000.0,115500000.0,169700000.0,285400000.0,58400000.0,112700000.0,162200000.0
AmortizationOfAcquisitionCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27100000.0,54300000.0,81400000.0,0.0,29900000.0,54600000.0,93100000.0,283500000.0,29900000.0,73800000.0,125300000.0
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries / USD,,,,,,,,,,,92000000.0,,,,114000000.0,,,,79000000.0,,,,95000000.0,,,,108000000.0,,,,120000000.0,,,,142000000.0,,,,170000000.0,,,,187000000.0,,,,256000000.0,,,,361000000.0,,,,402000000.0,,,,413000000.0,,,,393000000.0,,,
