fact_unit,2021-05-14,2021-08-13,2021-11-12,2022-03-11,2022-05-13,2022-08-12,2022-11-10,2023-02-28,2023-05-10,2023-08-09,2023-11-08,2024-02-26,2024-05-08,2024-08-07,2024-11-06,2025-02-27,2025-05-07,2025-08-06,2025-11-05
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,15000000.0,,,,15000000.0,,,,1428750000.0,,,,1000000000.0,,,
LongTermDebtNoncurrent / USD,1583990000.0,1583990000.0,1583990000.0,1583990000.0,3201834000.0,3201834000.0,3201834000.0,3201834000.0,3178412000.0,3178412000.0,3178412000.0,3178412000.0,2905906000.0,2905906000.0,2905906000.0,2905906000.0,3508983000.0,3508983000.0,3508983000.0
NetCashProvidedByUsedInFinancingActivities / USD,33479000.0,257776000.0,248187000.0,333160000.0,400374000.0,1737766000.0,1662607000.0,377855000.0,-65424000.0,-335046000.0,-471437000.0,3109546000.0,-111415000.0,-668113000.0,-1392267000.0,-526848000.0,-424612000.0,-785612000.0,-1226687000.0
NetCashProvidedByUsedInInvestingActivities / USD,-54699000.0,-524385000.0,-563422000.0,-411554000.0,-18273000.0,-1023182000.0,-1206252000.0,-679891000.0,-1059743000.0,-1351744000.0,-1393754000.0,-1214930000.0,-12975000.0,-55192000.0,-71025000.0,-1371468000.0,-31635000.0,-99991000.0,-106387000.0
NetCashProvidedByUsedInOperatingActivities / USD,45687000.0,85258000.0,122726000.0,198462000.0,61819000.0,152276000.0,276836000.0,222883000.0,-31719000.0,75092000.0,249574000.0,361851000.0,288662000.0,518456000.0,717522000.0,412773000.0,392779000.0,847306000.0,1398008000.0
NetIncomeLoss / USD,4664000.0,4664000.0,4664000.0,119040000.0,-10521000.0,-10521000.0,-10521000.0,-125187000.0,-115257000.0,-115257000.0,-115257000.0,35446000.0,-4518000.0,-4518000.0,-4518000.0,-192746000.0,236183000.0,236183000.0,236183000.0
NetIncomeLossAttributableToRedeemableNoncontrollingInterest / USD,0.0,-320000.0,-546000.0,0.0,-54000.0,-113000.0,-149000.0,-747000.0,-41000.0,-92000.0,-201000.0,-108000.0,,,,-201000.0,,,
NetIncomeLossAvailableToCommonStockholdersBasic / USD,2987000.0,-16727000.0,-106415000.0,76376000.0,-10521000.0,3095000.0,3512000.0,-125187000.0,-115257000.0,-137005000.0,-113234000.0,31703000.0,-4518000.0,75540000.0,183515000.0,-192746000.0,234732000.0,544400000.0,978400000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,3004000.0,-16727000.0,-106415000.0,76561000.0,,3137000.0,3539000.0,-125187000.0,-115257000.0,-137005000.0,-113234000.0,31879000.0,-4518000.0,75547000.0,183545000.0,-192746000.0,234784000.0,544463000.0,978475000.0
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1 / USD,,,,,,,,,,,,,,,,,,0.0,0.0
NonoperatingIncomeExpense / USD,-17608000.0,-33260000.0,-52201000.0,-68137000.0,-25220000.0,-45820000.0,-73793000.0,-73664000.0,-29995000.0,-65982000.0,-113640000.0,-103705000.0,-64400000.0,-99926000.0,-177019000.0,-157386000.0,-71614000.0,-138837000.0,-205407000.0
NumberOfOperatingSegments / segment,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
NumberOfReportableSegments / segment,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
OperatingIncomeLoss / USD,25136000.0,18374000.0,-57084000.0,194371000.0,11465000.0,46443000.0,91491000.0,-62042000.0,-127987000.0,-74632000.0,-25365000.0,150016000.0,61047000.0,192375000.0,378693000.0,-47791000.0,339559000.0,748323000.0,1282622000.0
OperatingLeaseCost / USD,,,,3520000.0,,,,17372000.0,,,,28676000.0,,,,20783000.0,,,
OperatingLeaseLiability / USD,,,,80890000.0,,,,68487000.0,,,,56510000.0,,,,47422000.0,,,
OperatingLeaseLiabilityCurrent / USD,22206000.0,22206000.0,22206000.0,22206000.0,18392000.0,18392000.0,18392000.0,18392000.0,14334000.0,14334000.0,14334000.0,14334000.0,,,,13605000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,71755000.0,71755000.0,71755000.0,71755000.0,62498000.0,62498000.0,62498000.0,62498000.0,54153000.0,54153000.0,54153000.0,54153000.0,,,,42905000.0,,,
OperatingLeasePayments / USD,,,,3200000.0,,,,23800000.0,,,,25500000.0,,,,22013000.0,,,
OperatingLeaseRightOfUseAsset / USD,84336000.0,84336000.0,84336000.0,84336000.0,70975000.0,70975000.0,70975000.0,70975000.0,60379000.0,60379000.0,60379000.0,60379000.0,,,,48210000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,0.047,,,,0.05,,,,0.051,,,,0.052,,,
OtherAccruedLiabilitiesCurrent / USD,,,,13033000.0,,,,11750000.0,,,,41542000.0,,,,75139000.0,,,
OtherAssetImpairmentCharges / USD,,,,,,,,,5000000.0,5000000.0,5000000.0,0.0,,,,0.0,,,
OtherAssetsNoncurrent / USD,42571000.0,42571000.0,42571000.0,42571000.0,118158000.0,118158000.0,118158000.0,118158000.0,268426000.0,268426000.0,268426000.0,268426000.0,434208000.0,434208000.0,434208000.0,385998000.0,696436000.0,529314000.0,529314000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,-36000.0,60000.0,278000.0,-11000.0,-721000.0,-9909000.0,-28164000.0,579000.0,-13532000.0,-82897000.0,-94691000.0,-46058000.0,10006000.0,6852000.0,-10275000.0,-37928000.0,-18622000.0,-25354000.0,10881000.0
OtherComprehensiveIncomeLossNetOfTax / USD,-1903000.0,648000.0,5204000.0,-1522000.0,-721000.0,-9909000.0,-28164000.0,4744000.0,-13532000.0,-82897000.0,-94691000.0,-46058000.0,10006000.0,6852000.0,-10275000.0,-37928000.0,-18622000.0,-25354000.0,10881000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,-1903000.0,-1903000.0,-1903000.0,-1522000.0,-721000.0,-721000.0,-721000.0,4744000.0,-13532000.0,-13532000.0,-13532000.0,-46058000.0,10006000.0,10006000.0,10006000.0,-37928000.0,-18622000.0,-18622000.0,-18622000.0
OtherLiabilitiesNoncurrent / USD,59032000.0,59032000.0,59032000.0,59032000.0,112820000.0,112820000.0,112820000.0,112820000.0,106676000.0,106676000.0,106676000.0,106676000.0,252830000.0,252830000.0,252830000.0,209925000.0,212986000.0,211572000.0,211572000.0
OtherNonoperatingIncomeExpense / USD,1021000.0,4178000.0,5347000.0,5818000.0,9790000.0,8220000.0,-997000.0,4209000.0,2014000.0,2532000.0,3501000.0,-535000.0,10111000.0,25572000.0,27062000.0,14477000.0,2568000.0,9506000.0,17873000.0
OtherOperatingActivitiesCashFlowStatement / USD,,,,,,,,-1641000.0,500000.0,478000.0,2133000.0,7431000.0,9139000.0,12459000.0,21826000.0,1786000.0,8540000.0,10300000.0,17229000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,0.0,0.0,0.0,0.0,-10000000.0,-11358000.0,0.0,,,,,-3859000.0,2000.0,2275000.0,,3302000.0,23658000.0,29404000.0
PaymentsForRepurchaseOfCommonStock / USD,760000.0,1766000.0,1766000.0,11000.0,0.0,0.0,0.0,1766000.0,43697000.0,244015000.0,338880000.0,0.0,64897000.0,572101000.0,1153593000.0,338880000.0,752224000.0,752224000.0,980672000.0
PaymentsOfDebtIssuanceCosts / USD,,,,,,,,,,0.0,0.0,14941000.0,,0.0,,0.0,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,0.0,0.0,0.0,0.0,0.0,19167000.0,56603000.0,115846000.0,27535000.0,80144000.0,436480000.0,644442000.0
PaymentsToAcquireEquitySecuritiesFvNi / USD,,,,,,,,,,,,,,8000000.0,8000000.0,8000000.0,,,
PaymentsToAcquireIntangibleAssets / USD,,,,,,,,,,,,,,38356000.0,51816000.0,,,,
PaymentsToAcquirePropertyPlantAndEquipment / USD,200000.0,1183000.0,2842000.0,3358000.0,121000.0,653000.0,962000.0,3241000.0,285000.0,400000.0,621000.0,1390000.0,,,,662000.0,,,
PreferredStockParOrStatedValuePerShare / USD/shares,,,,,,,,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05
PreferredStockSharesAuthorized / shares,,109090908.0,109090908.0,,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
PreferredStockSharesIssued / shares,,109090908.0,109090908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding / shares,,109090908.0,109090908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockValue / USD,399589000.0,399589000.0,399589000.0,399589000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidExpenseAndOtherAssetsCurrent / USD,48795000.0,48795000.0,48795000.0,48795000.0,150040000.0,150040000.0,150040000.0,150040000.0,155785000.0,155785000.0,155785000.0,155785000.0,160201000.0,160201000.0,160201000.0,160201000.0,156533000.0,140470000.0,140470000.0
ProceedsFromDivestitureOfBusinessesNetOfCashDivested / USD,,,,,,,,,,,,,,,,,,0.0,0.0
ProceedsFromIssuanceOfDebt / USD,,,,,,,,,,,0.0,,0.0,1072330000.0,395281000.0,0.0,1072330000.0,1072330000.0,1072330000.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions / USD,,,,,,,,,,,,,,8606000.0,19878000.0,31018000.0,9782000.0,19098000.0,28800000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,,,,,,,,,,-6676000.0,-16105000.0,-32239000.0,,-5384000.0,-10473000.0,-15949000.0
ProceedsFromSaleOfProductiveAssets / USD,,,,,,,,0.0,2162000.0,2162000.0,3657000.0,12009000.0,,,,41312000.0,,,
ProfitLoss / USD,4664000.0,-17047000.0,-106961000.0,119040000.0,-10575000.0,3789000.0,3931000.0,-125934000.0,-115298000.0,-137097000.0,-113435000.0,35338000.0,-4518000.0,75839000.0,184478000.0,-192947000.0,236183000.0,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,29581000.0,,,,39659000.0,,,,48858000.0,,,,72006000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,28587000.0,,,,63608000.0,78543000.0,78543000.0,78543000.0,78543000.0,173331000.0,173331000.0,173331000.0,173331000.0,160530000.0,159970000.0,159970000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,58168000.0,,,,103267000.0,,,,127401000.0,,,,245337000.0,,,
PurchaseObligation / USD,,,,262452000.0,,,,480556000.0,,,,251963000.0,,,,1164495000.0,,,
PurchaseObligationDueInFifthYear / USD,,,,33094000.0,,,,0.0,,,,0.0,,,,0.0,,,
PurchaseObligationDueInFourthYear / USD,,,,86270000.0,,,,146000.0,,,,1078000.0,,,,0.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,,15465000.0,,,,210687000.0,,,,160159000.0,,,,438856000.0,,,
PurchaseObligationDueInSecondYear / USD,,,,58483000.0,,,,191470000.0,,,,87450000.0,,,,430825000.0,,,
PurchaseObligationDueInThirdYear / USD,,,,69140000.0,,,,78253000.0,,,,3276000.0,,,,294814000.0,,,
RepaymentsOfDebt / USD,3053000.0,56690000.0,60493000.0,11208000.0,302327000.0,706905000.0,711482000.0,64295000.0,4577000.0,9155000.0,17482000.0,719810000.0,8327000.0,16656000.0,490494000.0,25810000.0,668972000.0,677863000.0,686754000.0
ResearchAndDevelopmentExpense / USD,19112000.0,48814000.0,99950000.0,44966000.0,60876000.0,138338000.0,246861000.0,180652000.0,126250000.0,267358000.0,389417000.0,366402000.0,144851000.0,282275000.0,441563000.0,507607000.0,155323000.0,188071000.0,268847000.0
RestructuringCharges / USD,,,,,,7400000.0,7400000.0,10800000.0,,,,10800000.0,,,,10800000.0,0.0,8100000.0,
RestructuringCosts / USD,,,,,,,,,,,,,,,,-10834000.0,0.0,,
RestructuringReserve / USD,,,,,,,,,,,,,,,,6900000.0,1500000.0,,
RetainedEarningsAccumulatedDeficit / USD,-1012400000.0,-1012400000.0,-1012400000.0,-1012400000.0,-976954000.0,-976954000.0,-976954000.0,-976954000.0,-1169700000.0,-1169700000.0,-1169700000.0,-1169700000.0,-812989000.0,-812989000.0,-812989000.0,-812989000.0,599204000.0,599204000.0,599204000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,260178000.0,559509000.0,941249000.0,994104000.0,603877000.0,1272683000.0,1999634000.0,1451086000.0,625421000.0,1401652000.0,2114751000.0,2793104000.0,715405000.0,1465570000.0,2329826000.0,2817058000.0,1058115000.0,1389385000.0,2224571000.0
Revenues / USD,260178000.0,,,994104000.0,,,,1451086000.0,,,,2793104000.0,,,,2817058000.0,,,
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,445000.0,2658000.0,12584000.0,7475000.0,8703000.0,17869000.0,37433000.0,20497000.0,45318000.0,,,46108000.0,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,7400000.0,,,,10800000.0,,,,6130000.0,,,,7105000.0,,,
SellingAndMarketingExpense / USD,128667000.0,263986000.0,417000000.0,481781000.0,265513000.0,530976000.0,816200000.0,627796000.0,290133000.0,522229000.0,719014000.0,1129892000.0,202976000.0,395403000.0,607755000.0,919550000.0,226687000.0,127875000.0,190859000.0
ShareBasedCompensation / USD,3462000.0,8494000.0,19362000.0,10222000.0,29959000.0,57103000.0,91828000.0,62387000.0,44640000.0,101796000.0,143943000.0,133177000.0,82966000.0,164219000.0,275058000.0,191612000.0,95253000.0,193977000.0,275534000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,,1800000.0,,,,33800000.0,,,,622100000.0,,,,87500000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,,,,1411457.0,,,,1248513.0,,,,106141.0,,,,23222.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,,,263200.0,,,,0.0,,,,31074.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,1830000000.0,,,,1620000000.0,,,,63600000.0,,,,1200000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,28889524.0,,,,18403704.0,,,,12715804.0,,,,9814632.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,5.92,,,,6.39,,,,6.38,,,,6.11,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber / shares,,,,12030363.0,,,,10057658.0,,,,9402839.0,,,,3746502.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice / USD/shares,,,,5.87,,,,5.99,,,,5.87,,,,6.6,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,,,,16696145.0,,,,11459032.0,,,,8437259.0,,,,3747152.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice / USD/shares,,,,6.63,,,,6.78,,,,6.57,,,,6.6,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,5.4,,,,6.17,,,,7.4,,,,5.76,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,,,6.42,,,,7.37,,,,9.43,,,,17.63,,,
ShortTermBorrowings / USD,15210000.0,15210000.0,15210000.0,15210000.0,25810000.0,25810000.0,25810000.0,25810000.0,33310000.0,33310000.0,33310000.0,33310000.0,215000000.0,215000000.0,215000000.0,215000000.0,0.0,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans / shares,,,,,,,,,,,,,,226066.0,226066.0,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,185000.0,,,8947563.0,,,,4439387.0,,,,2826105.0,,,,6044258.0,,,
StockIssuedDuringPeriodValueAcquisitions / USD,,39040000.0,39040000.0,192000.0,,342170000.0,342170000.0,106133000.0,,137422000.0,137422000.0,137422000.0,,,,137422000.0,,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,145000.0,145000.0,145000.0,2303000.0,10143000.0,10143000.0,10143000.0,29761000.0,6541000.0,6541000.0,6541000.0,25017000.0,2974000.0,2974000.0,2974000.0,30547000.0,23429000.0,23429000.0,23429000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,,14000000.0,43697000.0,43697000.0,43697000.0,14000000.0,43697000.0,43697000.0,43697000.0,14000000.0,76358000.0,76358000.0,76358000.0,338880000.0,752224000.0,752224000.0,752224000.0
StockholdersEquity / USD,-256567000.0,-256567000.0,-256567000.0,-378355000.0,-158545000.0,-158545000.0,-158545000.0,-256567000.0,2138090000.0,2138090000.0,2138090000.0,-158545000.0,1902677000.0,1902677000.0,1902677000.0,2138090000.0,1256329000.0,1256329000.0,1256329000.0
TaxesPayableCurrent / USD,,,,,,,,,,,,,,,,141854000.0,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic / USD,1677000.0,0.0,0.0,42664000.0,,807000.0,568000.0,0.0,,0.0,0.0,3743000.0,0.0,299000.0,963000.0,0.0,1451000.0,,
UnrealizedGainLossOnInvestments / USD,,,,,,,,,,0.0,0.0,,,,7300000.0,,,,0.0
UnrecognizedTaxBenefits / USD,,,,2858000.0,,,,6646000.0,,,,14401000.0,,,,18456000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,0.0,,,,0.0,,,,2837000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,0.0,,,,0.0,,,,3431000.0,,,,2892000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,700000.0,,,,2300000.0,,,,3600000.0,,,,2600000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,1581000.0,,,,3498000.0,,,,2631000.0,,,,7083000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,2377000.0,,,,4681000.0,,,,5027000.0,,,,0.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,170000.0,,,,424000.0,,,,172000.0,,,,758000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,13000000.0,,,,13600000.0,,,,12900000.0,,,,23900000.0,,,
VariableLeaseCost / USD,,,,479000.0,,,,2147000.0,,,,7862000.0,,,,2691000.0,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,3155094.0,0.0,0.0,1428282.0,,19179641.0,18073488.0,0.0,,0.0,0.0,17927556.0,0.0,8008464.0,11249904.0,0.0,12801556.0,12541984.0,12106000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,214053440.0,212169247.0,212998263.0,212365429.0,222408568.0,298506265.0,327426792.0,214936545.0,371967881.0,372932509.0,371736763.0,342763632.0,373160029.0,373022200.0,368259513.0,371568011.0,348596295.0,348327848.0,348273000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,210898346.0,212169247.0,212998263.0,210937147.0,222408568.0,279326624.0,309353304.0,214936545.0,371967881.0,372932509.0,371736763.0,324836076.0,373160029.0,365013736.0,357009609.0,371568011.0,335794739.0,335785864.0,336167000.0
