fact_unit,2011-05-05,2011-08-08,2011-11-03,2012-02-24,2012-05-10,2012-08-07,2012-11-05,2013-02-26,2013-05-07,2013-08-06,2013-11-05,2014-02-24,2014-05-06,2014-07-31,2014-10-30,2015-02-26,2015-04-30,2015-08-10,2015-10-29,2016-02-25,2016-05-03,2016-07-28,2016-11-07,2017-02-23,2017-05-04,2017-08-09,2017-11-02,2018-02-27,2018-05-03,2018-07-26,2018-11-01,2019-02-28,2019-05-02,2019-07-25,2019-10-31,2020-02-27,2020-05-07,2020-06-30,2020-08-05,2020-11-05,2021-03-01,2021-05-06,2021-08-03,2021-11-04,2022-02-23,2022-05-05,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-07-27,2023-11-02,2024-02-22,2024-05-02,2024-07-30,2024-11-12,2025-02-21,2025-05-01,2025-08-07,2025-11-04
CurrentIncomeTaxExpenseBenefit / USD,,,,19584000.0,,,,40175000.0,,,,19379000.0,,,,40693000.0,,,,46766000.0,,,,22294000.0,,,,31733000.0,,,,35920000.0,,,,54385000.0,,,,,47012000.0,,,,67357000.0,,,,9002000.0,,,,7158000.0,,,,108742000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,6003000.0,,,,5118000.0,,,,4391000.0,,,,3917000.0,,,,3864000.0,,,,9550000.0,,,,7379000.0,,,,5454000.0,,,,4117000.0,,,,,6828000.0,,,,5523000.0,,,,1024000.0,,,,-1555000.0,,,,4764000.0,,,
CustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4432000.0,,,,143827000.0,,,,36661000.0,,,,31095000.0,,,,21196000.0,,,
DebtInstrumentCarryingAmount / USD,,,,1732351000.0,,,1785711000.0,1775660000.0,,,1823704000.0,1824284000.0,,2337730000.0,2102342000.0,2089093000.0,,,,2089093000.0,,,,2080413000.0,,,,2364585000.0,2337992000.0,2337992000.0,2337992000.0,2337992000.0,,,,2909879000.0,3403267000.0,,3403267000.0,3403267000.0,3403267000.0,5038351000.0,5038351000.0,5038351000.0,5038351000.0,,,,5830275000.0,5955343000.0,5955343000.0,5955343000.0,5955343000.0,6643113000.0,6643113000.0,6643113000.0,6643113000.0,6491377000.0,6491377000.0,6491377000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,1705261000.0,1705261000.0,,,1740005000.0,1740005000.0,,1808887000.0,1808887000.0,1808887000.0,,,,2043400000.0,,,,2045014000.0,,,,2313053000.0,2299959000.0,2299959000.0,2299959000.0,2299959000.0,,,,2815020000.0,3309057000.0,,3309057000.0,3309057000.0,3309057000.0,4908511000.0,4908511000.0,4908511000.0,4908511000.0,,,,5730738000.0,5903499000.0,5903499000.0,5903499000.0,5903499000.0,6593412000.0,6593412000.0,6593412000.0,6593412000.0,6438069000.0,6438069000.0,6438069000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,82000.0,,,,-21348000.0,,,,-29153000.0,,,,-386000.0,,,,-852000.0,,,,-10827000.0,,,,-355000.0,,,,5113000.0,,,,-56442000.0,,,,,2246000.0,,,,5314000.0,,,,-16366000.0,,,,7451000.0,,,,6223000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,-5947000.0,,,,-2737000.0,,,,-13463000.0,,,,-14591000.0,,,,-14606000.0,,,,-4249000.0,,,,-8278000.0,,,,-11703000.0,,,,-15841000.0,,,,,-8697000.0,,,,-6345000.0,,,,-20772000.0,,,,-17434000.0,,,,-397000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42840000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,-8251000.0,,,,-25021000.0,-3605000.0,-6946000.0,-11183000.0,-45603000.0,-3229000.0,-6305000.0,-8230000.0,-10957000.0,-8729000.0,-12064000.0,-21463000.0,-15888000.0,4371000.0,-1415000.0,-7181000.0,-17664000.0,-1698000.0,-2708000.0,-14096000.0,-9611000.0,,,,-7891000.0,,,,-71539000.0,,,-456000.0,-1008000.0,-6247000.0,,-12316000.0,-22615000.0,-465000.0,,,,-37877000.0,,,-155000.0,-9639000.0,-2550000.0,5430000.0,-10419000.0,7199000.0,-5729000.0,-6078000.0,-14059000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,327595000.0,,,,292709000.0,,,,243560000.0,,,,242148000.0,,,,207813000.0,,,,176437000.0,,,,126674000.0,,,,,379775000.0,,,,426839000.0,,,,484103000.0,,,,557973000.0,,,,582026000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,199472000.0,199472000.0,197811000.0,197811000.0,197811000.0,197811000.0,137635000.0,137635000.0,137635000.0,137635000.0,137067000.0,137067000.0,137067000.0,137067000.0,178173000.0,,178173000.0,178173000.0,178173000.0,170759000.0,170759000.0,170759000.0,170759000.0,,,,236549000.0,,,,305524000.0,,,,324698000.0,,,
DeferredRevenueCurrent / USD,335539000.0,335539000.0,335539000.0,335539000.0,273536000.0,273536000.0,273536000.0,273536000.0,402002000.0,402002000.0,402002000.0,402002000.0,486433000.0,486433000.0,486433000.0,486433000.0,543122000.0,543122000.0,543122000.0,543122000.0,618640000.0,618640000.0,618640000.0,618640000.0,804973000.0,804973000.0,804973000.0,804973000.0,925220000.0,805000000.0,805000000.0,805000000.0,925200000.0,925200000.0,925200000.0,925200000.0,1200000000.0,,1200000000.0,1200000000.0,1200000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,3134800000.0,3134800000.0,3134800000.0,2800000000.0,3398028000.0,3398028000.0,3398028000.0,3100000000.0,3721092000.0,,
DeferredRevenueNoncurrent / USD,,,,1744000.0,,,,5119000.0,,,,3601000.0,,,,5102000.0,,,,4768000.0,,,,6128000.0,,,,5506000.0,,,,9569000.0,,,,27504000.0,,,34400000.0,34400000.0,27500000.0,88600000.0,88600000.0,88600000.0,34400000.0,,,,116682000.0,,,,56953000.0,,,,60555000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,-2386000.0,,,,-936000.0,,,,-2987000.0,,,,4020000.0,,,,-430000.0,,,,-2588000.0,,,,-978000.0,,,,-1301000.0,,,,744000.0,,,,,204000.0,,,,566000.0,,,,-739000.0,,,,344000.0,,,,1373000.0,,,
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54730000.0,,,,84599000.0,,,,53698000.0,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27752000.0,,,,25981000.0,,,,,40926000.0,,,,38846000.0,,,,48738000.0,,,,51634000.0,,,,48088000.0,,,
DeferredTaxAssetsGross / USD,,,,478771000.0,,,,514114000.0,,,,565592000.0,,,,689429000.0,,,,653631000.0,,,,704581000.0,,,,701729000.0,,,,647353000.0,,,,534262000.0,,,,,883161000.0,,,,1370124000.0,,,,1493725000.0,,,,1523598000.0,,,,1494542000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,-218508000.0,,,,-175387000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437781000.0,,,
DeferredTaxAssetsNet / USD,,,,167634000.0,,,,177315000.0,,,,140188000.0,,,,108835000.0,,,,60326000.0,,,,46477000.0,,,,20163000.0,,,,50916000.0,,,,3620000.0,,,,,215919000.0,,,,269717000.0,,,,274229000.0,,,,282717000.0,,,,300168000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,197600000.0,,,,288830000.0,,,,379111000.0,,,,538644000.0,,,,526811000.0,,,,578805000.0,,,,563461000.0,,,,466023000.0,,,,388459000.0,,,,,488081000.0,,,,955160000.0,,,,957509000.0,,,,848735000.0,,,,812034000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic / USD,,,,,,,,267100000.0,,,,289800000.0,,,,248100000.0,,,,239200000.0,,,,232600000.0,,,,123100000.0,,,,95000000.0,,,,99900000.0,,,,,393900000.0,,,,403100000.0,,,,352800000.0,,,,268500000.0,,,,215100000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign / USD,,,,,,,,,,,,,,,,216000000.0,,,,262700000.0,,,,262700000.0,,,,279400000.0,,,,245700000.0,,,,326600000.0,,,,,413100000.0,,,,403500000.0,,,,354400000.0,,,,402600000.0,,,,423600000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal / USD,,,,,,,,69800000.0,,,,70500000.0,,,,62700000.0,,,,76900000.0,,,,68200000.0,,,,63500000.0,,,,47800000.0,,,,61600000.0,,,,,148200000.0,,,,150900000.0,,,,141500000.0,,,,140900000.0,,,,124500000.0,,,
DeferredTaxAssetsOther / USD,,,,13847000.0,,,,13670000.0,,,,14114000.0,,,,14597000.0,,,,2065000.0,,,,1949000.0,,,,0.0,,,,2725000.0,,,,15703000.0,,,,,12751000.0,,,,34171000.0,,,,30056000.0,,,,53359000.0,,,,30580000.0,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign / USD,,,,,,,,32541000.0,,,,38710000.0,,,,42323000.0,,,,55806000.0,,,,56282000.0,,,,59977000.0,,,,62136000.0,,,,38919000.0,,,,,47215000.0,,,,51119000.0,,,,45009000.0,,,,51055000.0,,,,51351000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,33029000.0,,,,39249000.0,,,,47542000.0,,,,24930000.0,,,,9868000.0,,,,26432000.0,,,,32452000.0,,,,20549000.0,,,,24211000.0,,,,,22503000.0,,,,25209000.0,,,,14602000.0,,,,9452000.0,,,,11504000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,62932000.0,,,,59346000.0,,,,53125000.0,,,,59944000.0,,,,59081000.0,,,,41113000.0,,,,45839000.0,,,,68168000.0,,,,40989000.0,,,,,60479000.0,,,,40843000.0,,,,105118000.0,,,,139432000.0,,,,180268000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,311137000.0,,,,336799000.0,,,,425404000.0,,,,580594000.0,,,,593305000.0,,,,658104000.0,,,,681566000.0,,,,596437000.0,,,,530642000.0,,,,,667242000.0,,,,1100407000.0,,,,1219496000.0,,,,1240881000.0,,,,1194374000.0,,,
DeferredTaxLiabilities / USD,,,,386142000.0,,,,352702000.0,,,,187407000.0,,,,183874000.0,,,,183234000.0,,,,195671000.0,,,,187650000.0,,,,125521000.0,,,,123054000.0,,,,,163856000.0,,,,157122000.0,,,,209874000.0,,,,275256000.0,,,,281858000.0,,,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,10584000.0,,,,7394000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,356476000.0,,,,317862000.0,,,,281071000.0,,,,234454000.0,,,,232521000.0,,,,209316000.0,,,,189131000.0,,,,159793000.0,,,,118275000.0,,,,,161843000.0,,,,170517000.0,,,,265092000.0,,,,297894000.0,,,,327249000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,192870000.0,,,,206701000.0,,,,209758000.0,,,,217919000.0,,,,205757000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,0.0,,,,20759000.0,,,,6077000.0,,,,7533000.0,,,,5865000.0,,,,,19186000.0,,,,31835000.0,,,,5829000.0,,,,19086000.0,,,,38132000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,2067000.0,,,,4575000.0,,,,7089000.0,,,,2518000.0,,,,6429000.0,,,,8770000.0,,,,7882000.0,,,,2534000.0,,,,,5876000.0,,,,17786000.0,,,,3424000.0,,,,12490000.0,,,,3494000.0,,,
Depreciation / USD,30971000.0,60696000.0,90239000.0,98108000.0,28947000.0,58935000.0,94184000.0,135573000.0,28936000.0,59691000.0,90789000.0,129177000.0,30328000.0,59410000.0,90443000.0,124593000.0,30619000.0,61906000.0,93140000.0,122164000.0,32134000.0,63705000.0,97845000.0,127168000.0,33069000.0,67482000.0,104100000.0,134148000.0,35912000.0,71713000.0,107530000.0,139288000.0,42137000.0,85493000.0,133718000.0,149634000.0,51672000.0,,106015000.0,163004000.0,185376000.0,57844000.0,122825000.0,184391000.0,220459000.0,56975000.0,111864000.0,167170000.0,245713000.0,50760000.0,114119000.0,162943000.0,222840000.0,57710000.0,127670000.0,193654000.0,225770000.0,70589000.0,146168000.0,221841000.0
DepreciationAndAmortization / USD,62633000.0,126941000.0,197190000.0,158118000.0,77481000.0,154408000.0,237749000.0,321666000.0,79713000.0,173972000.0,258656000.0,343018000.0,82165000.0,164853000.0,257582000.0,429557000.0,82588000.0,158807000.0,256732000.0,368923000.0,84541000.0,173112000.0,272166000.0,368143000.0,94955000.0,190379000.0,295241000.0,397241000.0,80532000.0,161697000.0,250925000.0,318584000.0,87871000.0,177656000.0,277262000.0,372201000.0,98912000.0,,202738000.0,329044000.0,386529000.0,122080000.0,244847000.0,364785000.0,443991000.0,108876000.0,212523000.0,313758000.0,485025000.0,100469000.0,216396000.0,318489000.0,416277000.0,115185000.0,251699000.0,382352000.0,449976000.0,132594000.0,270323000.0,407324000.0
DirectOperatingCosts / USD,484756000.0,1381039000.0,2769334000.0,3357245000.0,547124000.0,1685275000.0,2971579000.0,3658310000.0,538714000.0,1645583000.0,3103006000.0,3789488000.0,576934000.0,1786852000.0,3485583000.0,4151277000.0,731151000.0,1915847000.0,3792366000.0,4680507000.0,721289000.0,2000388000.0,3974710000.0,4919969000.0,784203000.0,2389891000.0,4817894000.0,5196473000.0,775261000.0,2797732000.0,5431672000.0,5639177000.0,932084000.0,3067191000.0,5991547000.0,7181898000.0,1151604000.0,,3479018000.0,6279447000.0,7967932000.0,873820000.0,1068377000.0,1199126000.0,8467182000.0,133966000.0,377086000.0,2346998000.0,1402400000.0,1071022000.0,4338045000.0,9045893000.0,4355989000.0,2115589000.0,6280367000.0,12589606000.0,12347611000.0,2651340000.0,7059549000.0,12839737000.0
EarningsPerShareBasic / USD/shares,-0.83,-0.98,-0.64,,,-0.2,0.09,-0.27,,,,,,,0.2,-0.34,,,0.46,-0.17,,-0.25,0.14,-0.31,,-0.16,0.35,-0.29,,0.08,0.65,-0.22,,0.01,0.74,-0.24,-0.31,,0.12,0.86,,-0.94,-3.62,-6.08,,-1.44,-2.34,-2.13,-8.12,-0.39,0.31,1.79,-3.09,-0.25,0.78,2.7,0.53,-0.56,0.48,2.21
EarningsPerShareDiluted / USD/shares,,-0.98,-0.64,,-0.27,-0.2,0.09,-0.27,,,,,,,0.19,-0.34,,,0.45,-0.17,,,0.14,-0.31,,-0.16,0.34,-0.29,,0.08,0.62,-0.22,,0.01,0.71,-0.24,,,0.11,0.83,,,,-6.08,,-1.44,-2.34,-2.13,-8.12,-0.39,0.3,1.73,-3.09,-0.25,0.78,2.66,0.52,-0.56,0.48,2.18
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20356000.0,82687000.0,118322000.0,-46759000.0,29039000.0,-48671000.0,-63870000.0,130394000.0,-6700000.0,,-6983000.0,-59364000.0,-84080000.0,-84257000.0,-54974000.0,-20952000.0,-11633000.0,-30681000.0,-19965000.0,-48501000.0,29565000.0,-21079000.0,-186703000.0,-325011000.0,-43585000.0,63318000.0,103111000.0,-421000.0,-174614000.0,-69422000.0,-152989000.0,-82947000.0
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,0.35,0.35,0.35,,,,0.35,,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,93133000.0,,,,113810000.0,,,,132353000.0,,,,153143000.0,,,,139825000.0,,,,157013000.0,,,,192167000.0,,,,233459000.0,,,,265068000.0,,,,,276417000.0,,,,90070000.0,,,,287079000.0,,,,540018000.0,,,,529987000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,57500000.0,69400000.0,64100000.0,,56200000.0,53600000.0,53800000.0,56600000.0,50100000.0,40700000.0,36200000.0,61400000.0,60100000.0,60400000.0,51400000.0,65200000.0,61200000.0,53200000.0,45500000.0,53300000.0,,,31200000.0,,,,116200000.0,,,,105800000.0,,,,88900000.0,,,,,84300000.0,,,,53200000.0,,,,164000000.0,,,,139800000.0,,,,103900000.0,,,
EntityCommonStockSharesOutstanding / shares,181859183.0,189152758.0,189477803.0,189538617.0,190241133.0,190439143.0,190744409.0,190742017.0,194748590.0,198464533.0,199291639.0,200100820.0,200443897.0,200511675.0,200659004.0,201500637.0,201594143.0,202362219.0,202350355.0,202459646.0,202926816.0,203085142.0,203436945.0,204764010.0,205610934.0,206137114.0,206799926.0,208168826.0,208917592.0,209059875.0,209545061.0,210898225.0,211629280.0,213147303.0,213715534.0,214531042.0,215260098.0,214531042.0,217254777.0,217117403.0,218047105.0,218683233.0,218990083.0,224659997.0,224625821.0,228063872.0,229971823.0,230879879.0,231591254.0,229891197.0,230151239.0,230325360.0,230797704.0,231442568.0,232113741.0,232353685.0,233401156.0,234089506.0,234472727.0,234741245.0
EntityPublicFloat / USD,1200000000.0,,,1630000000.0,,,,1201000000.0,,,,2213000000.0,,,,3565000000.0,,,,4000000000.0,,,,3100000000.0,,,,4700000000.0,,,,6700000000.0,,,,9300000000.0,,9300000000.0,,,6400000000.0,,,,12700000000.0,,,,12700000000.0,,,,14200000000.0,,,,14800000000.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,267158000.0,267158000.0,136197000.0,422106000.0,422106000.0,422106000.0,267158000.0,465239000.0,465239000.0,465239000.0,422106000.0,540871000.0,540871000.0,540871000.0,465239000.0,558457000.0,558457000.0,558457000.0,540871000.0,665138000.0,665138000.0,665138000.0,558457000.0,621799000.0,621799000.0,621799000.0,665138000.0,726775000.0,726775000.0,726775000.0,621799000.0,754565000.0,754565000.0,754565000.0,726775000.0,772984000.0,,772984000.0,772984000.0,754565000.0,607134000.0,607134000.0,607134000.0,772984000.0,605320000.0,605320000.0,605320000.0,607134000.0,709727000.0,709727000.0,709727000.0,605320000.0,777573000.0,777573000.0,777573000.0,709727000.0,821259000.0,821259000.0,821259000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,135355000.0,,,,135109000.0,,,,130262000.0,,,,157750000.0,,,,177921000.0,,,,179251000.0,,,,176313000.0,,,,219927000.0,,,178684000.0,178297000.0,181078000.0,,,,194045000.0,,,,391820000.0,155399000.0,,,234313000.0,,,,223347000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,92440000.0,,,,69981000.0,,,,73680000.0,,97110000.0,96569000.0,89714000.0,,102921000.0,99868000.0,77837000.0,,,,63920000.0,,73004000.0,75482000.0,65987000.0,,85497000.0,81030000.0,85218000.0,87411000.0,,,,86086000.0,,,,102083000.0,,,,75772000.0,106473000.0,,,122208000.0,,,,109702000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,89968000.0,,,,86391000.0,,,,86048000.0,,110133000.0,110812000.0,103549000.0,,118143000.0,119495000.0,111003000.0,,,,81950000.0,,90962000.0,93013000.0,80004000.0,,101644000.0,97365000.0,103253000.0,104079000.0,,108185000.0,110858000.0,113525000.0,,,,120926000.0,,,,100895000.0,132081000.0,,,137951000.0,,,,129323000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,99967000.0,,,,103347000.0,,,,104932000.0,,125955000.0,131870000.0,120840000.0,,142238000.0,142989000.0,131077000.0,,,,118439000.0,,134507000.0,128449000.0,99384000.0,,130323000.0,125521000.0,122808000.0,126452000.0,,125121000.0,128758000.0,131875000.0,,,,148994000.0,,,,125218000.0,159011000.0,,,172937000.0,,,,149931000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,136949000.0,,,,116995000.0,,,,125166000.0,,144778000.0,149292000.0,145440000.0,,164773000.0,163937000.0,155754000.0,,,,151852000.0,,168845000.0,160194000.0,137489000.0,,169224000.0,164235000.0,153233000.0,156213000.0,,147862000.0,150749000.0,151716000.0,,,,168195000.0,,,,156806000.0,190765000.0,,,203450000.0,,,,187016000.0,,,
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,15267000.0,19154000.0,31719000.0,-8715000.0,-26677000.0,39228000.0,40292000.0,9860000.0,15474000.0,-20464000.0,42329000.0,1210000.0,-643000.0,-22055000.0,-28395000.0,-54045000.0,,-36559000.0,-17756000.0,-3488000.0,-13152000.0,-76000.0,-17911000.0,16995000.0,17972000.0,-16725000.0,-46108000.0,-23023000.0,43175000.0,51026000.0,53720000.0,-27401000.0,1986000.0,-65102000.0,-86143000.0,86874000.0,18837000.0,88101000.0,100818000.0
FiniteLivedIntangibleAssetsGross / USD,,1264426000.0,1264426000.0,578838000.0,1295818000.0,1295818000.0,1295818000.0,1264426000.0,1189702000.0,1189702000.0,1189702000.0,1295818000.0,1217435000.0,1217435000.0,1217435000.0,1189702000.0,1241170000.0,1241170000.0,1241170000.0,1217435000.0,1442901000.0,1442901000.0,1442901000.0,1241170000.0,1433830000.0,1433830000.0,1433830000.0,1442901000.0,1456040000.0,1456040000.0,1456040000.0,1433830000.0,1416016000.0,1416016000.0,1416016000.0,1456040000.0,1643125000.0,,1643125000.0,1643125000.0,1416016000.0,1462734000.0,1462734000.0,1462734000.0,1643125000.0,1631658000.0,1631658000.0,1631658000.0,1462734000.0,1760349000.0,1760349000.0,1760349000.0,1631658000.0,1939194000.0,1939194000.0,1939194000.0,1760349000.0,1807071000.0,1807071000.0,1807071000.0
FiniteLivedIntangibleAssetsNet / USD,997268000.0,997268000.0,997268000.0,442641000.0,873712000.0,873712000.0,873712000.0,997268000.0,724463000.0,724463000.0,724463000.0,873712000.0,676564000.0,676564000.0,676564000.0,724463000.0,682713000.0,682713000.0,682713000.0,676564000.0,777763000.0,777763000.0,777763000.0,682713000.0,812031000.0,812031000.0,812031000.0,777763000.0,729265000.0,729265000.0,729265000.0,812031000.0,661451000.0,661451000.0,661451000.0,729265000.0,870141000.0,,870141000.0,870141000.0,661451000.0,855600000.0,855600000.0,855600000.0,870141000.0,1026338000.0,1026338000.0,1026338000.0,855600000.0,1050622000.0,1050622000.0,1050622000.0,1026338000.0,1161621000.0,1161621000.0,1161621000.0,1050622000.0,985812000.0,985812000.0,985812000.0
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments / USD,,,,,,,,,,-1028000.0,-3861000.0,10294000.0,2598000.0,1104000.0,5105000.0,-3861000.0,4617000.0,-4258000.0,7279000.0,2913000.0,17270000.0,18634000.0,18478000.0,36802000.0,36019000.0,29860000.0,29860000.0,18478000.0,-383000.0,-83000.0,6347000.0,29860000.0,,43000.0,43000.0,6347000.0,-458000.0,,542000.0,-135000.0,43000.0,5366000.0,5557000.0,5558000.0,-7204000.0,-2000.0,3300000.0,600000.0,5558000.0,-2124000.0,25138000.0,-1222000.0,162686000.0,1115000.0,4893000.0,5343000.0,-8522000.0,,,
FinitelivedIntangibleAssetsAcquired1 / USD,,,,,,,,,,,51399000.0,92418000.0,16231000.0,31602000.0,53565000.0,131379000.0,25486000.0,190517000.0,215765000.0,177793000.0,29230000.0,111314000.0,110589000.0,253479000.0,11897000.0,30246000.0,35492000.0,220205000.0,71383000.0,106644000.0,95743000.0,61057000.0,40451000.0,189586000.0,195626000.0,137772000.0,139535000.0,,216055000.0,223487000.0,435480000.0,12779000.0,15032000.0,28365000.0,227294000.0,10981000.0,39318000.0,59998000.0,372021000.0,23578000.0,112823000.0,197710000.0,90913000.0,57576000.0,96862000.0,129585000.0,282002000.0,91209000.0,186759000.0,216247000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,-1000000.0,,,,2800000.0,,,,-5100000.0,,,,1400000.0,,,,-2800000.0,,,,-28900000.0,,,,-35300000.0,,,,-8800000.0,,,,-11600000.0,,,,,-11600000.0,,,,3200000.0,,,,9000000.0,,,,20600000.0,,,,-55800000.0,,,
FurnitureAndFixturesGross / USD,,168508000.0,168508000.0,168508000.0,172250000.0,172250000.0,172250000.0,172250000.0,200743000.0,200743000.0,200743000.0,200743000.0,210866000.0,210866000.0,210866000.0,210866000.0,209624000.0,209624000.0,209624000.0,209624000.0,233271000.0,233271000.0,233271000.0,233271000.0,256765000.0,256765000.0,256765000.0,256765000.0,312962000.0,312962000.0,312962000.0,312962000.0,329607000.0,329607000.0,329607000.0,329607000.0,380174000.0,,380174000.0,380174000.0,380174000.0,424363000.0,424363000.0,424363000.0,424363000.0,411403000.0,411403000.0,411403000.0,411403000.0,535719000.0,535719000.0,535719000.0,535719000.0,646966000.0,646966000.0,646966000.0,646966000.0,757803000.0,757803000.0,757803000.0
GainLossOnDispositionOfAssets / USD,-4571000.0,-3934000.0,-3155000.0,2983000.0,-1295000.0,-635000.0,-866000.0,-374000.0,288000.0,195000.0,255000.0,-978000.0,3597000.0,33796000.0,42856000.0,514000.0,-506000.0,3281000.0,4977000.0,38259000.0,-39000.0,37000.0,-588000.0,4494000.0,-25000.0,254000.0,1000.0,-845000.0,659000.0,544000.0,507000.0,-124000.0,-38000.0,-146000.0,-10464000.0,969000.0,147000.0,,248000.0,553000.0,-10369000.0,-130000.0,-689000.0,-897000.0,2373000.0,-138000.0,-110000.0,1038000.0,-503000.0,,,,1211000.0,,,,32082000.0,,,
GainLossOnRepurchaseOfDebtInstrument / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-18366000.0,-18366000.0,-18366000.0,0.0,,,
GainLossOnSaleOfDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-927000.0,,,
GainLossOnSaleOfOtherAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1665000.0,-2730000.0,32555000.0,,-504000.0,6509000.0,8092000.0,32082000.0,651000.0,1430000.0,5398000.0
GainsLossesOnExtinguishmentOfDebt / USD,,-21172000.0,-21172000.0,0.0,,,0.0,-21200000.0,,,460000.0,0.0,,,-36269000.0,460000.0,,,,-36269000.0,,,,-188000.0,,,,0.0,0.0,-1049000.0,-1049000.0,-14049000.0,,,,-2500000.0,,,,,-2500000.0,,,,-4500000.0,,,,,,,,0.0,,,,0.0,,,
