fact_unit,2009-08-18,2009-11-24,2010-02-17,2010-05-18,2010-08-17,2010-11-22,2011-02-15,2011-05-17,2011-08-16,2011-11-22,2012-02-22,2012-05-22,2012-08-21,2012-11-27,2013-02-19,2013-05-21,2013-08-20,2013-11-26,2014-02-18,2014-05-20,2014-08-26,2014-12-10,2015-02-17,2015-05-19,2015-08-18,2015-11-24,2016-02-17,2016-05-18,2016-08-17,2016-11-22,2017-02-15,2017-05-31,2017-08-30,2017-11-22,2018-02-28,2018-05-30,2018-08-22,2018-11-27,2019-02-20,2019-05-22,2019-08-21,2019-11-26,2020-02-19,2020-05-20,2020-08-19,2020-11-24,2021-02-17,2021-05-19,2021-08-18,2021-12-03,2022-02-16,2022-05-18,2022-08-17,2022-11-22,2023-02-15,2023-05-24,2023-08-23,2023-11-21,2024-02-21,2024-05-22,2024-08-21,2024-11-26,2025-02-19,2025-05-22,2025-08-20,2025-11-25
AccountsPayableCurrent / USD,130451000.0,130451000.0,107334000.0,107334000.0,107334000.0,107334000.0,133111000.0,133111000.0,133111000.0,133111000.0,113056000.0,113056000.0,113056000.0,113056000.0,117034000.0,117034000.0,117034000.0,117034000.0,119994000.0,119994000.0,119994000.0,119994000.0,138967000.0,138967000.0,138967000.0,138967000.0,174247000.0,174247000.0,174247000.0,174247000.0,171439000.0,171439000.0,171439000.0,171439000.0,236629000.0,236629000.0,236629000.0,236629000.0,260919000.0,260919000.0,260919000.0,260919000.0,225270000.0,225270000.0,225270000.0,225270000.0,227273000.0,227273000.0,227273000.0,227273000.0,443434000.0,443434000.0,443434000.0,443434000.0,582160000.0,582160000.0,582160000.0,582160000.0,493041000.0,493041000.0,493041000.0,493041000.0,487457000.0,487457000.0,487457000.0,487457000.0
AccountsReceivableNetCurrent / USD,315290000.0,315290000.0,301036000.0,301036000.0,301036000.0,301036000.0,387169000.0,387169000.0,387169000.0,387169000.0,348416000.0,348416000.0,348416000.0,348416000.0,339881000.0,339881000.0,339881000.0,339881000.0,325144000.0,325144000.0,325144000.0,325144000.0,396605000.0,396605000.0,396605000.0,396605000.0,466527000.0,466527000.0,466527000.0,466527000.0,477609000.0,477609000.0,477609000.0,477609000.0,688953000.0,688953000.0,688953000.0,688953000.0,639717000.0,639717000.0,639717000.0,639717000.0,635136000.0,635136000.0,635136000.0,635136000.0,737536000.0,737536000.0,737536000.0,737536000.0,1459056000.0,1459056000.0,1459056000.0,1459056000.0,1800462000.0,1800462000.0,1800462000.0,1800462000.0,1469734000.0,1469734000.0,1469734000.0,1469734000.0,1336331000.0,1336331000.0,1336331000.0,1336331000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29321000.0,,,,22815000.0,,,,36649000.0,,,,23143000.0
AccruedIncomeTaxesCurrent / USD,52546000.0,52546000.0,6445000.0,6445000.0,6445000.0,6445000.0,60421000.0,60421000.0,60421000.0,60421000.0,6584000.0,6584000.0,6584000.0,6584000.0,6097000.0,6097000.0,6097000.0,6097000.0,45490000.0,45490000.0,45490000.0,45490000.0,62770000.0,62770000.0,62770000.0,62770000.0,15062000.0,15062000.0,15062000.0,15062000.0,4100000.0,4100000.0,4100000.0,4100000.0,86905000.0,86905000.0,86905000.0,86905000.0,93722000.0,93722000.0,93722000.0,93722000.0,187879000.0,187879000.0,187879000.0,187879000.0,182080000.0,182080000.0,182080000.0,182080000.0,332685000.0,332685000.0,332685000.0,332685000.0,265845000.0,265845000.0,265845000.0,265845000.0,309046000.0,309046000.0,309046000.0,309046000.0,447379000.0,447379000.0,447379000.0,447379000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811337000.0,811337000.0,811337000.0,707846000.0,707846000.0,707846000.0,707846000.0,417076000.0,417076000.0,417076000.0,417076000.0,260486000.0,260486000.0,260486000.0,260486000.0
AccruedLiabilitiesCurrent / USD,191307000.0,191307000.0,122193000.0,122193000.0,122193000.0,122193000.0,207087000.0,207087000.0,207087000.0,207087000.0,157616000.0,157616000.0,157616000.0,157616000.0,148907000.0,148907000.0,148907000.0,148907000.0,157600000.0,157600000.0,157600000.0,157600000.0,228884000.0,228884000.0,228884000.0,228884000.0,249595000.0,249595000.0,249595000.0,249595000.0,255857000.0,255857000.0,255857000.0,255857000.0,498826000.0,498826000.0,498826000.0,498826000.0,630107000.0,630107000.0,630107000.0,630107000.0,795816000.0,795816000.0,795816000.0,630107000.0,955633000.0,955633000.0,955633000.0,955633000.0,1477530000.0,1477530000.0,1477530000.0,1477530000.0,1594650000.0,1594650000.0,1594650000.0,1594650000.0,1352608000.0,1352608000.0,1352608000.0,1352608000.0,1106070000.0,1106070000.0,1106070000.0,1106070000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,1452050000.0,1452050000.0,1553598000.0,1553598000.0,1553598000.0,1553598000.0,1628880000.0,1628880000.0,1628880000.0,1628880000.0,1658062000.0,1658062000.0,1658062000.0,1658062000.0,1727284000.0,1727284000.0,1727284000.0,1727284000.0,1784723000.0,1784723000.0,1784723000.0,1784723000.0,1855926000.0,1855926000.0,1855926000.0,1855926000.0,1957985000.0,1957985000.0,1957985000.0,1957985000.0,2040762000.0,2040762000.0,2040762000.0,2040762000.0,2197123000.0,2197123000.0,2197123000.0,2197123000.0,2373497000.0,2373497000.0,2373497000.0,2373497000.0,2591268000.0,2591268000.0,2591268000.0,2591268000.0,2765095000.0,2765095000.0,2765095000.0,2765095000.0,,,,2956246000.0,,,,3148203000.0,,,,3424775000.0,,,,3772438000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-48178000.0,-48178000.0,-10248000.0,-10248000.0,-10248000.0,-10248000.0,-33595000.0,-33595000.0,-33595000.0,-33595000.0,-26169000.0,-26169000.0,-26169000.0,-26169000.0,-64394000.0,-64394000.0,-64394000.0,-64394000.0,-80546000.0,-80546000.0,-80546000.0,-80546000.0,-168526000.0,-168526000.0,-168526000.0,-168526000.0,-50851000.0,-50851000.0,-50851000.0,-50851000.0,-73814000.0,-73814000.0,-73814000.0,-73814000.0,-61359000.0,-61359000.0,-61359000.0,-61359000.0,-58440000.0,-58440000.0,-58440000.0,-58440000.0,-187799000.0,-187799000.0,-187799000.0,-187799000.0,-249461000.0,-249461000.0,-249461000.0,-249461000.0,-186565000.0,-186565000.0,-186565000.0,-186565000.0,-198152000.0,-198152000.0,-198152000.0,-198152000.0,-188302000.0,-188302000.0,-188302000.0,-188302000.0,-185256000.0,-185256000.0,-185256000.0,-185256000.0
AdditionalPaidInCapitalCommonStock / USD,0.0,,56306000.0,56306000.0,56306000.0,56306000.0,286969000.0,286969000.0,286969000.0,286969000.0,289587000.0,289587000.0,289587000.0,289587000.0,390651000.0,390651000.0,390651000.0,390651000.0,711879000.0,711879000.0,711879000.0,711879000.0,643058000.0,643058000.0,643058000.0,643058000.0,634484000.0,634484000.0,634484000.0,634484000.0,402270000.0,402270000.0,402270000.0,402270000.0,5250519000.0,5250519000.0,5250519000.0,5250519000.0,5282222000.0,5282222000.0,5282222000.0,5282222000.0,4936349000.0,4936349000.0,4936349000.0,4936349000.0,4949586000.0,4949586000.0,4949586000.0,4949586000.0,30574237000.0,30574237000.0,30574237000.0,30574237000.0,27857270000.0,27857270000.0,27857270000.0,27857270000.0,25313914000.0,25313914000.0,25313914000.0,25313914000.0,25082243000.0,25082243000.0,25082243000.0,25082243000.0
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities / USD,-115303000.0,323458000.0,34961000.0,59203000.0,127307000.0,-116916000.0,93314000.0,204494000.0,229809000.0,184376000.0,-5355000.0,-50543000.0,-13498000.0,279091000.0,75438000.0,138508000.0,106446000.0,33135000.0,26747000.0,114461000.0,158247000.0,163306000.0,4887000.0,55878000.0,88714000.0,238858000.0,-10104000.0,128589000.0,109250000.0,242282000.0,55201000.0,204831000.0,228404000.0,210920000.0,105465000.0,551216000.0,122299000.0,429684000.0,95448000.0,413614000.0,625795000.0,348986000.0,16761000.0,319706000.0,509879000.0,935381000.0,145774000.0,307119000.0,501654000.0,890089000.0,39422000.0,352879000.0,479610000.0,787726000.0,576336000.0,1014870000.0,1513731000.0,1344647000.0,444831000.0,548756000.0,814191000.0,1726841000.0,676105000.0,1181716000.0,1644511000.0,1503055000.0
