fact_unit,2017-08-04,2017-10-27,2018-02-16,2018-04-27,2018-08-03,2018-10-29,2019-02-27,2019-04-30,2019-08-02,2019-10-30,2020-02-26,2020-05-15,2020-06-05,2020-08-04,2020-11-03,2021-02-26,2021-04-30,2021-07-30,2021-11-05,2022-02-25,2022-05-06,2022-08-05,2022-11-04,2023-02-21,2023-05-05,2023-08-04,2023-11-03,2024-02-23,2024-05-03,2024-08-02,2024-11-01,2025-02-19,2025-05-02,2025-07-31,2025-10-31
EmployeeRelatedLiabilitiesCurrent / USD,56500000.0,56500000.0,56500000.0,97300000.0,97300000.0,97300000.0,97300000.0,62900000.0,62900000.0,62900000.0,62900000.0,60700000.0,62900000.0,60700000.0,60700000.0,60700000.0,229600000.0,197000000.0,197000000.0,197000000.0,232100000.0,232100000.0,232100000.0,232100000.0,223300000.0,223300000.0,223300000.0,223300000.0,262400000.0,262400000.0,262400000.0,262400000.0,229500000.0,229500000.0,229500000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,28100000.0,25900000.0,22800000.0,,,,,,,,,195100000.0,,175500000.0,132400000.0,109100000.0,,111800000.0,85700000.0,123400000.0,,151800000.0,136800000.0,123700000.0,,146300000.0,131500000.0,124900000.0,110600000.0,146100000.0,138100000.0,119000000.0
EntityCommonStockSharesOutstanding / shares,195954248.0,196010861.0,196315518.0,198104494.0,199119721.0,198762737.0,198884808.0,201978589.0,204099619.0,204632831.0,205211761.0,416592698.0,,417059081.0,417655630.0,418764695.0,419452801.0,420154805.0,407584625.0,407967909.0,405929871.0,403181056.0,404925743.0,404956695.0,404519504.0,404399463.0,404796976.0,403435985.0,403431881.0,403484175.0,403012424.0,403083248.0,403462733.0,397452515.0,395110395.0
EntityPublicFloat / USD,,,1026400000.0,,,,3155600000.0,,,,4560200000.0,,,,,10500000000.0,,,,18900000000.0,,,,16900000000.0,,,,26400000000.0,,,,36600000000.0,,,
FinanceLeaseInterestExpense / USD,,,,,,,,400000.0,800000.0,1200000.0,1600000.0,,1600000.0,,,1600000.0,,,,1100000.0,,,,1100000.0,,,,1000000.0,,,,900000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,400000.0,800000.0,1200000.0,1600000.0,,1600000.0,,,1600000.0,,,,1100000.0,,,,1100000.0,,,,1000000.0,,,,1000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,26100000.0,25900000.0,25700000.0,17900000.0,,17900000.0,,18000000.0,17900000.0,17200000.0,17200000.0,17200000.0,17200000.0,23900000.0,,,17100000.0,,,,16100000.0,,,,14900000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,900000.0,1000000.0,1000000.0,700000.0,,700000.0,,,700000.0,,,,700000.0,,,,1100000.0,,,,1200000.0,,,,1300000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,25200000.0,24900000.0,24700000.0,17200000.0,,17200000.0,,,17200000.0,,,,16500000.0,,,,16000000.0,,,,14900000.0,,,,13600000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,41100000.0,40500000.0,39900000.0,28100000.0,,28100000.0,,,26300000.0,,,,25200000.0,,,,23100000.0,,,,20900000.0,,,,19100000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,28800000.0,28800000.0,28800000.0,18700000.0,,18700000.0,,,16700000.0,,,,14600000.0,,,,12700000.0,,,,10600000.0,,,,8500000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,1800000.0,,,,2200000.0,,,,2200000.0,,,,2200000.0,,,,2200000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,2700000.0,2700000.0,2700000.0,2000000.0,,2000000.0,,,2000000.0,,,,2000000.0,,,,2100000.0,,,,2100000.0,,,,2100000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,2600000.0,2600000.0,2600000.0,1900000.0,,1900000.0,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2100000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,2600000.0,2600000.0,2600000.0,1900000.0,,1900000.0,,,1900000.0,,,,2200000.0,,,,2000000.0,,,,2000000.0,,,,2100000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,2500000.0,2500000.0,2600000.0,1800000.0,,1800000.0,,,1900000.0,,,,2200000.0,,,,2100000.0,,,,2000000.0,,,,2100000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,15000000.0,14600000.0,14200000.0,10200000.0,,10200000.0,,,9100000.0,,,,8100000.0,,,,7000000.0,,,,6000000.0,,,,5200000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,200000.0,400000.0,600000.0,900000.0,,900000.0,,,900000.0,,,,700000.0,,,,1100000.0,,,,1200000.0,,,,1200000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,25000000.0,24600000.0,24300000.0,16900000.0,,16900000.0,,,16900000.0,,,,15700000.0,,,,15100000.0,,,,13700000.0,,,,12300000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,400000.0,700000.0,1100000.0,1400000.0,,1400000.0,,,1400000.0,,,,1200000.0,,,,1500000.0,,,,1500000.0,,,,1500000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,0.063,0.063,0.063,0.063,,0.063,,,0.063,,,,0.064,,,,0.063,,,,0.064,,,,0.064,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,431300000.0,431300000.0,431300000.0,576600000.0,576600000.0,576600000.0,576600000.0,686100000.0,686100000.0,686100000.0,686100000.0,732600000.0,686100000.0,732600000.0,732600000.0,732600000.0,981800000.0,953600000.0,953600000.0,953600000.0,1227100000.0,1227100000.0,1227100000.0,1227100000.0,1526800000.0,1526800000.0,1526800000.0,1526800000.0,1897600000.0,1897600000.0,1897600000.0,1897600000.0,2222100000.0,2222100000.0,2222100000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,115500000.0,116900000.0,118100000.0,125100000.0,123700000.0,124200000.0,119500000.0,122900000.0,123200000.0,122600000.0,112500000.0,275000000.0,112500000.0,330000000.0,,340000000.0,,,,300000000.0,,,,340000000.0,,,,370000000.0,,,,375000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,115500000.0,116900000.0,118100000.0,125100000.0,123700000.0,124200000.0,119500000.0,122900000.0,123200000.0,122600000.0,112500000.0,315000000.0,112500000.0,360000000.0,,240000000.0,,,,160000000.0,,,,200000000.0,,,,200000000.0,,,,220000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,115500000.0,116900000.0,118100000.0,125100000.0,123700000.0,124200000.0,119500000.0,122900000.0,123200000.0,122600000.0,112500000.0,275000000.0,112500000.0,330000000.0,,320000000.0,,,,200000000.0,,,,200000000.0,,,,230000000.0,,,,275000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,115500000.0,116900000.0,118100000.0,125100000.0,123700000.0,124200000.0,119500000.0,122900000.0,123200000.0,122600000.0,112500000.0,275000000.0,112500000.0,330000000.0,,320000000.0,,,,300000000.0,,,,260000000.0,,,,230000000.0,,,,275000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,115500000.0,116900000.0,118100000.0,125100000.0,123700000.0,124200000.0,119500000.0,122900000.0,123200000.0,122600000.0,112500000.0,275000000.0,112500000.0,330000000.0,,340000000.0,,,,300000000.0,,,,340000000.0,,,,290000000.0,,,,315000000.0,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,3000000.0,2600000.0,-1100000.0,-600000.0,-4700000.0,-6300000.0,5900000.0,-2600000.0,-200000.0,600000.0,-9300000.0,-3100000.0,-9300000.0,-3700000.0,-3100000.0,1900000.0,-2300000.0,-6900000.0,-12700000.0,-7300000.0,18100000.0,14700000.0,13600000.0,-18600000.0,3800000.0,5600000.0,12300000.0,12000000.0,-1000000.0,100000.0,-1000000.0,5900000.0,700000.0,700000.0,-9200000.0
FurnitureAndFixturesGross / USD,,,26600000.0,,,,37300000.0,,,,40100000.0,,40100000.0,,,40900000.0,,,,53400000.0,,,,58300000.0,,,,63100000.0,,,,71000000.0,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments / USD,3000000.0,2600000.0,-1100000.0,-600000.0,-4700000.0,-6300000.0,5900000.0,-2600000.0,-200000.0,600000.0,-9300000.0,-3100000.0,-9300000.0,-3700000.0,-3100000.0,1900000.0,-2300000.0,-6900000.0,-12700000.0,-7300000.0,18100000.0,14700000.0,13600000.0,-18600000.0,3800000.0,5600000.0,12300000.0,12000000.0,-1000000.0,100000.0,-1000000.0,5900000.0,700000.0,700000.0,-9200000.0
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-58800000.0,-58800000.0
GainsLossesOnExtinguishmentOfDebt / USD,0.0,0.0,0.0,,-50400000.0,-84500000.0,0.0,,-200000.0,-1000000.0,-84500000.0,0.0,-84500000.0,-200000.0,-200000.0,-1100000.0,-2000000.0,-2000000.0,-2000000.0,-200000.0,,0.0,-9000000.0,-2000000.0,,-1100000.0,-1100000.0,-9000000.0,,-900000.0,-13500000.0,-1100000.0,,-3000000.0,-3000000.0
Goodwill / USD,1154700000.0,1154700000.0,1191000000.0,1227600000.0,1227600000.0,1227600000.0,1154700000.0,1289500000.0,1289500000.0,1289500000.0,1227600000.0,1287700000.0,1227600000.0,1287700000.0,1287700000.0,1289500000.0,6108800000.0,5582600000.0,5582600000.0,1092900000.0,5981600000.0,5981600000.0,5981600000.0,5582600000.0,6064200000.0,6064200000.0,6064200000.0,5981600000.0,6609700000.0,6609700000.0,6609700000.0,6064200000.0,8148100000.0,8148100000.0,8148100000.0
GoodwillAcquiredDuringPeriod / USD,7900000.0,7900000.0,4100000.0,63600000.0,72300000.0,72300000.0,7900000.0,,,8300000.0,97900000.0,4278200000.0,97900000.0,4784100000.0,4876000000.0,8300000.0,87000000.0,76700000.0,581800000.0,4379000000.0,25800000.0,26000000.0,65200000.0,479300000.0,301700000.0,351900000.0,466900000.0,207900000.0,45900000.0,1664000000.0,1576000000.0,511500000.0,113300000.0,140400000.0,299400000.0
GoodwillAndIntangibleAssetImpairment / USD,,,421400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
GoodwillImpairmentLoss / USD,0.0,0.0,343300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0
GoodwillTranslationAndPurchaseAccountingAdjustments / USD,37500000.0,54300000.0,65000000.0,17100000.0,-23700000.0,-31500000.0,65000000.0,-6200000.0,-4600000.0,-31800000.0,-36000000.0,-62500000.0,-36000000.0,-16700000.0,42000000.0,-10100000.0,-40900000.0,-22300000.0,-63800000.0,110700000.0,-26000000.0,-135400000.0,-257800000.0,-80300000.0,20000000.0,11100000.0,-41300000.0,-125300000.0,-45700000.0,-56600000.0,20500000.0,34000000.0,77700000.0,217800000.0,196900000.0
GrossProfit / USD,330300000.0,494500000.0,779100000.0,174600000.0,390500000.0,644400000.0,716700000.0,231900000.0,481100000.0,743500000.0,897900000.0,230500000.0,897900000.0,464900000.0,686400000.0,1012500000.0,217700000.0,511900000.0,941900000.0,778300000.0,452100000.0,964800000.0,1479100000.0,1404900000.0,526100000.0,1095900000.0,1671200000.0,1988500000.0,664200000.0,1361700000.0,2101000000.0,2325600000.0,746300000.0,1539600000.0,2354600000.0
HedgedLiabilityFairValueHedge / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,749700000.0,749700000.0,749700000.0
HedgedLiabilityFairValueHedgeCumulativeIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-300000.0,-300000.0,-300000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,1500000.0,1500000.0,7200000.0,,,,1500000.0,,,,1600000.0,,1600000.0,,0.0,0.0,,,19900000.0,0.0,,,,19900000.0,,,,,,,,0.0,,0.0,0.0
IncomeLossFromContinuingOperations / USD,,,,,,,,,,,,,,,,,-38000000.0,-194200000.0,-164600000.0,97300000.0,89800000.0,227400000.0,357600000.0,-57700000.0,105100000.0,242100000.0,386700000.0,520900000.0,,,,589500000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,-450000000.0,,,,-149400000.0,,,,-145800000.0,,-145800000.0,,,169000000.0,,,,-100500000.0,,,,-158400000.0,,,,121300000.0,,,,267500000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,-38100000.0,-60300000.0,-366700000.0,-8600000.0,-198800000.0,-166300000.0,-63200000.0,65800000.0,143400000.0,238100000.0,-112700000.0,59100000.0,-112700000.0,112400000.0,162600000.0,349500000.0,-105000000.0,-181700000.0,-138900000.0,110200000.0,100700000.0,252200000.0,388100000.0,,142600000.0,323100000.0,496300000.0,,211000000.0,449900000.0,723700000.0,,269600000.0,505700000.0,807700000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,83300000.0,,,,86200000.0,,,,33100000.0,,33100000.0,,,180500000.0,,,,210700000.0,,,,113000000.0,,,,391700000.0,,,,474700000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,-45400000.0,142600000.0,323100000.0,496300000.0,513000000.0,211000000.0,449900000.0,723700000.0,742200000.0,269600000.0,505700000.0,807700000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,-38000000.0,-193200000.0,-163200000.0,97300000.0,90100000.0,228400000.0,359400000.0,-56800000.0,105900000.0,243700000.0,389200000.0,523400000.0,,,,593300000.0,,,
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,-0.14,-0.56,-0.44,0.48,0.21,0.54,0.86,-0.15,0.26,0.6,0.95,1.26,,,,1.45,,,
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,-0.14,-0.56,-0.44,0.47,0.21,0.53,0.84,-0.15,0.25,0.59,0.94,1.24,,,,1.44,,,
IncomeLossFromDiscontinuedOperationsNetOfTax / USD,,,,,,,,,,,,,,,,,1200000.0,-20200000.0,-20300000.0,61800000.0,-180200000.0,-83900000.0,-88100000.0,24400000.0,-1400000.0,100000.0,600000.0,41600000.0,,,,15200000.0,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity / USD,,,,,,,,,,,,,,,,,1200000.0,-20200000.0,-20300000.0,61800000.0,-180200000.0,-83900000.0,-88100000.0,24400000.0,-1400000.0,100000.0,600000.0,41600000.0,,,,15200000.0,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,0.0,-0.06,-0.05,0.3,-0.43,-0.2,-0.21,0.06,0.0,0.0,0.0,0.1,,,,0.04,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,0.0,-0.06,-0.05,0.3,-0.42,-0.2,-0.21,0.06,0.0,0.0,0.0,0.1,,,,0.04,,,
IncomeLossFromEquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-700000.0,-2900000.0,0.0,-4300000.0,-5100000.0,-2500000.0,-11400000.0,300000.0,2700000.0,-1200000.0,700000.0,-10700000.0,-14200000.0,-19000000.0
IncomeTaxExpenseBenefit / USD,-24100000.0,-33300000.0,-14700000.0,-1600000.0,-45600000.0,-41200000.0,-31900000.0,23400000.0,40700000.0,63200000.0,-131200000.0,12000000.0,-131200000.0,20300000.0,29200000.0,80100000.0,-67000000.0,11500000.0,24300000.0,12900000.0,10600000.0,23100000.0,25800000.0,11400000.0,32400000.0,74300000.0,104600000.0,-21800000.0,48100000.0,108600000.0,168900000.0,149600000.0,54400000.0,100500000.0,174300000.0
IncomeTaxesPaidNet / USD,8900000.0,22700000.0,53800000.0,9300000.0,31500000.0,47400000.0,35500000.0,13800000.0,62400000.0,80800000.0,55500000.0,13500000.0,55500000.0,31500000.0,53800000.0,103100000.0,12400000.0,30500000.0,73900000.0,61600000.0,26700000.0,150500000.0,381400000.0,106300000.0,29100000.0,70900000.0,117100000.0,427900000.0,19100000.0,100300000.0,196600000.0,181500000.0,43500000.0,128900000.0,206300000.0
IncreaseDecreaseInAccountsPayable / USD,4300000.0,21300000.0,-46800000.0,3200000.0,21800000.0,39800000.0,58100000.0,8400000.0,45300000.0,57200000.0,39900000.0,8800000.0,39900000.0,-800000.0,9700000.0,69600000.0,81100000.0,15100000.0,-32000000.0,44200000.0,27100000.0,80800000.0,83700000.0,-43400000.0,41000000.0,55000000.0,76400000.0,118200000.0,-70600000.0,-126800000.0,-140800000.0,120400000.0,-101500000.0,-72800000.0,-95600000.0
IncreaseDecreaseInAccruedLiabilities / USD,12100000.0,3900000.0,30700000.0,-20600000.0,-37600000.0,-19800000.0,21200000.0,2000000.0,-42700000.0,-34100000.0,-24800000.0,15500000.0,-24800000.0,-900000.0,-10900000.0,-38900000.0,-80300000.0,83800000.0,39200000.0,-25000000.0,-1400000.0,2900000.0,-129200000.0,115700000.0,-37800000.0,3100000.0,90200000.0,-220000000.0,56500000.0,53100000.0,82100000.0,101200000.0,-1800000.0,-44300000.0,5000000.0
IncreaseDecreaseInInventories / USD,17000000.0,3800000.0,27800000.0,15400000.0,21400000.0,36400000.0,-23500000.0,42900000.0,46800000.0,44700000.0,22700000.0,33500000.0,22700000.0,35000000.0,26200000.0,13000000.0,19400000.0,8500000.0,-90300000.0,-27400000.0,50000000.0,80700000.0,126600000.0,-159000000.0,99400000.0,191200000.0,260200000.0,134400000.0,45300000.0,29600000.0,-10000000.0,225600000.0,58200000.0,63600000.0,40100000.0
IncreaseDecreaseInOtherOperatingCapitalNet / USD,3400000.0,-12700000.0,31400000.0,11000000.0,10800000.0,26300000.0,-37300000.0,12300000.0,11000000.0,33000000.0,-56700000.0,25600000.0,-56700000.0,56100000.0,58900000.0,41300000.0,-12700000.0,29300000.0,-16800000.0,58700000.0,40100000.0,160100000.0,135800000.0,36800000.0,24900000.0,27000000.0,47500000.0,45100000.0,-11800000.0,48600000.0,62600000.0,-1800000.0,19300000.0,59200000.0,76200000.0
IncreaseDecreaseInReceivables / USD,-16600000.0,-18100000.0,-83900000.0,-11100000.0,16000000.0,65900000.0,48800000.0,-10000000.0,-43200000.0,-10500000.0,65700000.0,-5400000.0,65700000.0,-17200000.0,-47700000.0,-13200000.0,-12100000.0,-64600000.0,-45500000.0,14500000.0,46800000.0,73000000.0,43800000.0,-52400000.0,67700000.0,108200000.0,160100000.0,62500000.0,83700000.0,62700000.0,62200000.0,195200000.0,11500000.0,8100000.0,17900000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4900000.0,6400000.0,4200000.0,4000000.0,4100000.0,4900000.0,4400000.0,4200000.0,3900000.0
IntangibleAssetsGrossExcludingGoodwill / USD,1901200000.0,1901200000.0,1901200000.0,2007800000.0,2007800000.0,2007800000.0,2007800000.0,2054500000.0,2054500000.0,2054500000.0,2054500000.0,1987600000.0,2054500000.0,1987600000.0,1987600000.0,1987600000.0,5508800000.0,4750800000.0,4750800000.0,4750800000.0,5139800000.0,5139800000.0,5139800000.0,5139800000.0,5105400000.0,5105400000.0,5105400000.0,5105400000.0,5508700000.0,5508700000.0,5508700000.0,5508700000.0,6594900000.0,6594900000.0,6594900000.0
IntangibleAssetsNetExcludingGoodwill / USD,1469900000.0,1469900000.0,1469900000.0,1431200000.0,1431200000.0,1431200000.0,1431200000.0,1368400000.0,1368400000.0,1368400000.0,1368400000.0,1255000000.0,1368400000.0,1255000000.0,1255000000.0,1255000000.0,4527000000.0,3797200000.0,3797200000.0,3797200000.0,3912700000.0,3912700000.0,3912700000.0,3912700000.0,3578600000.0,3578600000.0,3578600000.0,3578600000.0,3611100000.0,3611100000.0,3611100000.0,3611100000.0,4372800000.0,4372800000.0,4372800000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79700000.0,119300000.0,103200000.0,36800000.0,87600000.0,151400000.0
InterestPaidNet / USD,71000000.0,137200000.0,144600000.0,51600000.0,92000000.0,118100000.0,153900000.0,25700000.0,51700000.0,75200000.0,142500000.0,21100000.0,142500000.0,42500000.0,64000000.0,98500000.0,25900000.0,54200000.0,79900000.0,85600000.0,19900000.0,41600000.0,62500000.0,98700000.0,17100000.0,38700000.0,64200000.0,79800000.0,36100000.0,73500000.0,84100000.0,95200000.0,58200000.0,56900000.0,98000000.0
InterestPayableCurrent / USD,15500000.0,15500000.0,15500000.0,800000.0,800000.0,800000.0,800000.0,300000.0,300000.0,300000.0,300000.0,,300000.0,,,,,,,,,,,,,,,1200000.0,33100000.0,33100000.0,33100000.0,33100000.0,33200000.0,33200000.0,33200000.0
InventoryFinishedGoods / USD,69800000.0,69800000.0,69800000.0,60600000.0,60600000.0,60600000.0,60600000.0,83400000.0,83400000.0,83400000.0,83400000.0,71400000.0,83400000.0,71400000.0,71400000.0,71400000.0,226100000.0,194700000.0,194700000.0,194700000.0,283400000.0,283400000.0,283400000.0,283400000.0,338700000.0,338700000.0,338700000.0,338700000.0,337800000.0,337800000.0,337800000.0,337800000.0,342800000.0,342800000.0,342800000.0
InventoryGross / USD,428000000.0,428000000.0,428000000.0,481100000.0,481100000.0,481100000.0,481100000.0,510700000.0,510700000.0,510700000.0,510700000.0,489500000.0,510700000.0,489500000.0,489500000.0,489500000.0,776500000.0,707900000.0,707900000.0,707900000.0,878600000.0,878600000.0,878600000.0,878600000.0,1085900000.0,1085900000.0,1085900000.0,1085900000.0,1073600000.0,1073600000.0,1073600000.0,1073600000.0,1134200000.0,1134200000.0,1134200000.0
InventoryLIFOReserve / USD,-15900000.0,-15900000.0,-15900000.0,-13400000.0,-13400000.0,-13400000.0,-13400000.0,-13200000.0,-13200000.0,-13200000.0,-13200000.0,-13000000.0,-13200000.0,-13000000.0,-13000000.0,-13000000.0,-8800000.0,-8800000.0,-8800000.0,-8800000.0,24400000.0,24400000.0,24400000.0,24400000.0,60500000.0,60500000.0,60500000.0,60500000.0,72500000.0,72500000.0,72500000.0,72500000.0,79200000.0,79200000.0,79200000.0
InventoryLIFOReserveEffectOnIncomeNet / USD,,,-2000000.0,,,,-2200000.0,,,,2600000.0,,2600000.0,0.0,0.0,200000.0,,35600000.0,35600000.0,200000.0,,,0.0,39800000.0,0.0,0.0,33000000.0,33200000.0,7800000.0,14300000.0,14000000.0,36100000.0,6700000.0,7200000.0,7200000.0
InventoryNet / USD,443900000.0,443900000.0,443900000.0,494500000.0,494500000.0,494500000.0,494500000.0,523900000.0,523900000.0,523900000.0,523900000.0,502500000.0,523900000.0,502500000.0,502500000.0,502500000.0,785300000.0,716700000.0,716700000.0,716700000.0,854200000.0,854200000.0,854200000.0,854200000.0,1025400000.0,1025400000.0,1025400000.0,1025400000.0,1001100000.0,1001100000.0,1001100000.0,1001100000.0,1055000000.0,1055000000.0,1055000000.0
InventoryRawMaterials / USD,312900000.0,312900000.0,312900000.0,362600000.0,362600000.0,362600000.0,362600000.0,369200000.0,369200000.0,369200000.0,369200000.0,370500000.0,369200000.0,370500000.0,370500000.0,370500000.0,486800000.0,451000000.0,451000000.0,451000000.0,506600000.0,506600000.0,506600000.0,506600000.0,625000000.0,625000000.0,625000000.0,625000000.0,590700000.0,590700000.0,590700000.0,590700000.0,675100000.0,675100000.0,675100000.0
InventoryWorkInProcess / USD,45300000.0,45300000.0,45300000.0,57900000.0,57900000.0,57900000.0,57900000.0,58100000.0,58100000.0,58100000.0,58100000.0,47600000.0,58100000.0,47600000.0,47600000.0,47600000.0,63600000.0,62200000.0,62200000.0,62200000.0,88600000.0,88600000.0,88600000.0,88600000.0,122200000.0,122200000.0,122200000.0,122200000.0,145100000.0,145100000.0,145100000.0,145100000.0,116300000.0,116300000.0,116300000.0
LandAndLandImprovements / USD,,,34400000.0,,,,34700000.0,,,,35000000.0,,35000000.0,,,33700000.0,,,,54300000.0,,,,60100000.0,,,,64600000.0,,,,67700000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,64600000.0,60600000.0,57900000.0,61200000.0,,61200000.0,,,166800000.0,,,,99400000.0,,,,126800000.0,,,,181700000.0,,,,246300000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,9100000.0,9200000.0,9500000.0,7800000.0,,7800000.0,,,13700000.0,,,,9200000.0,,,,13700000.0,,,,28400000.0,,,,39200000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,60100000.0,,,,36100000.0,,,,41900000.0,,,,47200000.0,,,,63600000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,5100000.0,5300000.0,5800000.0,5200000.0,,5200000.0,,,8300000.0,,,,5100000.0,,,,8300000.0,,,,13700000.0,,,,17700000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,7700000.0,8000000.0,8500000.0,6900000.0,,6900000.0,,,16100000.0,,,,7600000.0,,,,15000000.0,,,,20900000.0,,,,29400000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,11400000.0,11700000.0,12400000.0,9700000.0,,9700000.0,,,29400000.0,,,,14500000.0,,,,19900000.0,,,,32000000.0,,,,41300000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,16300000.0,16600000.0,16900000.0,13600000.0,,13600000.0,,,39200000.0,,,,26900000.0,,,,28000000.0,,,,39500000.0,,,,55100000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,3200000.0,3000000.0,2700000.0,3100000.0,,3100000.0,,,7600000.0,,,,3500000.0,,,,6800000.0,,,,23200000.0,,,,24500000.0,,,
Liabilities / USD,4044200000.0,4044200000.0,4044200000.0,3144400000.0,3144400000.0,3144400000.0,3144400000.0,2811100000.0,2811100000.0,2811100000.0,2811100000.0,2758500000.0,2811100000.0,2758500000.0,2758500000.0,2758500000.0,6869100000.0,6869100000.0,6869100000.0,6869100000.0,6083300000.0,6083300000.0,6083300000.0,6083300000.0,5508700000.0,5508700000.0,5508700000.0,5508700000.0,5716800000.0,5716800000.0,5716800000.0,5716800000.0,7764500000.0,7764500000.0,7764500000.0
LiabilitiesAndStockholdersEquity / USD,4316000000.0,4316000000.0,4316000000.0,4621200000.0,4621200000.0,4621200000.0,4621200000.0,4487100000.0,4487100000.0,4487100000.0,4487100000.0,4628400000.0,4487100000.0,4628400000.0,4628400000.0,4628400000.0,16058600000.0,16058600000.0,16058600000.0,16058600000.0,15154500000.0,15154500000.0,15154500000.0,15154500000.0,14765900000.0,14765900000.0,14765900000.0,14765900000.0,15563500000.0,15563500000.0,15563500000.0,15563500000.0,18009800000.0,18009800000.0,18009800000.0
