fact_unit,2009-10-08,2010-01-06,2010-04-07,2010-07-20,2010-10-06,2011-01-06,2011-04-06,2011-07-22,2011-10-06,2012-01-05,2012-04-06,2012-07-24,2012-10-09,2013-01-09,2013-04-04,2013-07-23,2013-10-07,2014-01-07,2014-04-07,2014-07-25,2014-10-07,2015-01-07,2015-04-07,2015-07-23,2015-10-06,2016-01-06,2016-04-05,2016-07-21,2016-10-11,2017-01-05,2017-04-04,2017-07-20,2017-10-06,2018-01-05,2018-04-05,2018-07-25,2018-10-05,2019-01-08,2019-04-04,2019-07-23,2019-10-04,2020-01-07,2020-04-07,2020-07-24,2020-10-08,2021-01-05,2021-04-02,2021-07-20,2021-10-05,2022-01-06,2022-04-05,2022-07-21,2022-10-06,2023-01-05,2023-04-06,2023-07-20,2023-10-06,2024-01-05,2024-04-04,2024-07-25,2024-10-07,2025-01-03,2025-04-03,2025-07-17,2025-10-01
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000000.0,-4000000.0
Assets / USD,13249600000.0,13249600000.0,13249600000.0,13249600000.0,14419000000.0,14419000000.0,14419000000.0,14419000000.0,14998000000.0,14998000000.0,14998000000.0,14998000000.0,15465000000.0,15465000000.0,15465000000.0,15465000000.0,17584000000.0,17584000000.0,17680000000.0,17545000000.0,18594000000.0,18594000000.0,18594000000.0,18594000000.0,21600000000.0,21600000000.0,21600000000.0,21597000000.0,21379000000.0,21379000000.0,21379000000.0,21379000000.0,23259000000.0,23259000000.0,23259000000.0,23259000000.0,22536000000.0,22536000000.0,22536000000.0,22536000000.0,23717000000.0,23717000000.0,23717000000.0,23717000000.0,31342000000.0,31342000000.0,31342000000.0,31342000000.0,37740000000.0,37740000000.0,37740000000.0,37740000000.0,40321000000.0,40321000000.0,40321000000.0,40321000000.0,37531000000.0,37531000000.0,37531000000.0,37531000000.0,38110000000.0,38110000000.0,38110000000.0,38110000000.0,36579000000.0
AssetsCurrent / USD,9734000000.0,9734000000.0,9734000000.0,9734000000.0,10959000000.0,10959000000.0,10959000000.0,10959000000.0,11297000000.0,11297000000.0,11297000000.0,11297000000.0,11531000000.0,11845000000.0,11845000000.0,11845000000.0,13626000000.0,13604000000.0,13700000000.0,13630000000.0,13696000000.0,13696000000.0,13696000000.0,13696000000.0,15976000000.0,15976000000.0,15976000000.0,15587000000.0,15025000000.0,15025000000.0,15025000000.0,15025000000.0,16061000000.0,16061000000.0,16061000000.0,16061000000.0,15134000000.0,15134000000.0,15134000000.0,15134000000.0,16525000000.0,16525000000.0,16525000000.0,16525000000.0,20556000000.0,20556000000.0,20556000000.0,20556000000.0,26291000000.0,26291000000.0,26291000000.0,26291000000.0,28213000000.0,28213000000.0,28213000000.0,28213000000.0,25202000000.0,25202000000.0,25202000000.0,25202000000.0,25382000000.0,25382000000.0,25382000000.0,25382000000.0,23362000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,167000000.0,167000000.0,167000000.0,167000000.0,330000000.0,330000000.0,330000000.0,330000000.0,311000000.0,311000000.0,311000000.0,311000000.0,399000000.0,399000000.0,399000000.0,399000000.0,635000000.0,635000000.0,635000000.0,,257000000.0,245000000.0,232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1485000000.0,1071000000.0,758000000.0,671000000.0,667000000.0,692000000.0,746000000.0,720000000.0,771000000.0,935000000.0,947000000.0,911000000.0,969000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,1900000000.0,2253000000.0,2253000000.0,2253000000.0,2253000000.0,1129000000.0,1129000000.0,1129000000.0,1129000000.0,2229000000.0,2229000000.0,2229000000.0,2229000000.0,2287000000.0,2287000000.0,2287000000.0,,1905000000.0,2020000000.0,1830000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,3165000000.0,3060000000.0,3089000000.0,2563000000.0,1945000000.0,1316000000.0,867000000.0,1002000000.0,1038000000.0,847000000.0,845000000.0,776000000.0,582000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,99000000.0,107000000.0,117000000.0,117000000.0,137000000.0,125000000.0,141000000.0,95000000.0,167000000.0,152000000.0,201000000.0,100000000.0,206000000.0,96000000.0,120000000.0,248000000.0,252000000.0,98000000.0,92000000.0,190000000.0,266000000.0,110000000.0,128000000.0,171000000.0,294000000.0,90000000.0,86000000.0,115000000.0,160000000.0,114000000.0,118000000.0,116000000.0,121000000.0,103000000.0,103000000.0,126000000.0,179000000.0,124000000.0,124000000.0,145000000.0,160000000.0,148000000.0,165000000.0,177000000.0,211000000.0,48000000.0
CashAndCashEquivalentsAtCarryingValue / USD,2133900000.0,2133900000.0,2133900000.0,1856700000.0,2291000000.0,2291000000.0,2291000000.0,2134000000.0,3079000000.0,3079000000.0,3079000000.0,2291000000.0,1955000000.0,1955000000.0,1955000000.0,3079000000.0,2317000000.0,2317000000.0,2317000000.0,1877000000.0,3337000000.0,3337000000.0,1877000000.0,2254000000.0,2220000000.0,2220000000.0,2220000000.0,3337000000.0,3852000000.0,3852000000.0,3852000000.0,2220000000.0,3138000000.0,3138000000.0,3138000000.0,3852000000.0,3808000000.0,3808000000.0,3808000000.0,3138000000.0,4249000000.0,4249000000.0,4249000000.0,3808000000.0,8348000000.0,8348000000.0,8348000000.0,8348000000.0,9889000000.0,9889000000.0,9889000000.0,9889000000.0,8574000000.0,8574000000.0,8574000000.0,8574000000.0,7441000000.0,7441000000.0,7441000000.0,7441000000.0,9860000000.0,9860000000.0,9860000000.0,9860000000.0,7464000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466000000.0,4466000000.0,4466000000.0,4249000000.0,8348000000.0,8348000000.0,8348000000.0,4466000000.0,9889000000.0,9889000000.0,9889000000.0,8348000000.0,8574000000.0,8574000000.0,8574000000.0,9889000000.0,7441000000.0,7441000000.0,7441000000.0,8574000000.0,9860000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1020000000.0,-1396000000.0,-1603000000.0,217000000.0,-200000000.0,287000000.0,168000000.0,3882000000.0,831000000.0,862000000.0,-1185000000.0,1541000000.0,-1348000000.0,-2084000000.0,-1619000000.0,-1315000000.0,-1263000000.0,478000000.0,1519000000.0,-1133000000.0,-1375000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.23,0.48,0.73,0.875,0.25,0.52,0.79,0.98,0.27,0.58,0.89,1.06,0.31,0.34,0.52,0.6,0.18,0.39,0.6,0.7,0.21,0.45,0.69,0.81,0.24,0.26,0.4,0.47,0.14,0.3,0.46,0.54,0.16,0.34,0.52,0.62,0.18,0.38,0.58,0.7,0.2,0.42,0.64,0.78,0.22,0.465,0.71,0.86,0.245,0.52,0.795,0.955,0.275,0.58,0.885,1.07,0.305,0.645,0.985,1.19,0.34,0.71,1.08,1.325,0.37
ComprehensiveIncomeNetOfTax / USD,,,,1957400000.0,390000000.0,677000000.0,1252000000.0,1604000000.0,482000000.0,952000000.0,1430000000.0,1754000000.0,655000000.0,1234000000.0,1822000000.0,2013000000.0,529000000.0,940000000.0,1899000000.0,2265000000.0,682000000.0,1129000000.0,1754000000.0,2597000000.0,1101000000.0,2057000000.0,3434000000.0,2504000000.0,766000000.0,1825000000.0,2313000000.0,4434000000.0,1016000000.0,2172000000.0,3143000000.0,2832000000.0,577000000.0,1343000000.0,368000000.0,3709000000.0,1154000000.0,2240000000.0,3329000000.0,2037000000.0,1316000000.0,2303000000.0,3041000000.0,4352000000.0,1173000000.0,2396000000.0,3828000000.0,2252000000.0,2187000000.0,3736000000.0,5086000000.0,5403000000.0,1786000000.0,3040000000.0,4023000000.0,6744000000.0,1355000000.0,2918000000.0,4094000000.0,4983000000.0,971000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000000.0,
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15030000000.0,19038000000.0,5551000000.0,10820000000.0,16092000000.0,20441000000.0,5789000000.0,11571000000.0,17202000000.0,21643000000.0,5853000000.0,12249000000.0,17887000000.0,21162000000.0,6552000000.0,12696000000.0,18500000000.0,24576000000.0,7072000000.0,14676000000.0,21695000000.0,25231000000.0,7219000000.0,14636000000.0,21503000000.0,28925000000.0,6332000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,410000000.0,,,,200000000.0,,,,298000000.0,,,,286000000.0,,,,378000000.0,,,,259000000.0,,,,596000000.0,,,,304000000.0,,,,398000000.0,,,,1167000000.0,,,,74000000.0,,,,-109000000.0,,,,328000000.0,,,,231000000.0,,,,430000000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,308000000.0,,,,349000000.0,,,,435000000.0,,,,488000000.0,,,,442000000.0,,,,499000000.0,,,,369000000.0,,,,568000000.0,,,,439000000.0,,,,533000000.0,,,,608000000.0,,,,756000000.0,,,,857000000.0,,,,926000000.0,,,,634000000.0,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,764000000.0,,,,599000000.0,,,,790000000.0,,,,825000000.0,,,,899000000.0,,,,862000000.0,,,,1045000000.0,,,,943000000.0,,,,919000000.0,,,,1745000000.0,,,,738000000.0,,,,728000000.0,,,,1319000000.0,,,,1255000000.0,,,,1248000000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,46000000.0,,,,50000000.0,,,,57000000.0,,,,51000000.0,,,,79000000.0,,,,104000000.0,,,,80000000.0,,,,71000000.0,,,,82000000.0,,,,45000000.0,,,,56000000.0,,,,81000000.0,,,,134000000.0,,,,98000000.0,,,,184000000.0,
DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587000000.0,4423000000.0,4423000000.0,4423000000.0,4423000000.0,3234000000.0,3234000000.0,3234000000.0,3234000000.0,1722000000.0,1722000000.0,1722000000.0,1722000000.0,1687000000.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,43000000.0,44000000.0,97000000.0,92000000.0,87000000.0,170000000.0,168000000.0,69000000.0,78000000.0,51000000.0,126000000.0,163000000.0,210000000.0,200000000.0,210000000.0,210000000.0,150000000.0,50000000.0,40000000.0,50000000.0,50000000.0,60000000.0,50000000.0,40000000.0,20000000.0,20000000.0,80000000.0,20000000.0,30000000.0,20000000.0,30000000.0,50000000.0,20000000.0,30000000.0,20000000.0,35000000.0,20000000.0,224000000.0,226000000.0,249000000.0,228000000.0
DeferredCompensationLiabilityClassifiedNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944000000.0,,,,890000000.0,,,,897000000.0,,,,1063000000.0,
DeferredCompensationPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945000000.0,,,,876000000.0,,,,875000000.0,,,,1037000000.0,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,-251000000.0,,,,18000000.0,,,,-62000000.0,,,,-47000000.0,,,,-4000000.0,,,,19000000.0,,,,-66000000.0,,,,-57000000.0,,,,-279000000.0,,,,595000000.0,,,,-33000000.0,,,,-231000000.0,,,,-371000000.0,,,,-522000000.0,,,,-162000000.0,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,-35000000.0,,,,-6000000.0,,,,-38000000.0,,,,-29000000.0,,,,-86000000.0,,,,-27000000.0,,,,-36000000.0,,,,-7000000.0,,,,15000000.0,,,,27000000.0,,,,76000000.0,,,,-102000000.0,,,,20000000.0,,,,-112000000.0,,,,70000000.0,
DeferredIncomeTaxExpenseBenefit / USD,-73000000.0,-39100000.0,-270300000.0,-300600000.0,-18000000.0,19000000.0,74000000.0,-294000000.0,0.0,-3000000.0,-70000000.0,8000000.0,4000000.0,-1000000.0,-7000000.0,-76000000.0,-17000000.0,-49000000.0,-56000000.0,-59000000.0,24000000.0,24000000.0,-56000000.0,20000000.0,35000000.0,49000000.0,43000000.0,-11000000.0,-31000000.0,-39000000.0,-6000000.0,-113000000.0,-50000000.0,-70000000.0,-199000000.0,-80000000.0,-59000000.0,-83000000.0,564000000.0,-273000000.0,18000000.0,11000000.0,67000000.0,647000000.0,-42000000.0,-134000000.0,-372000000.0,34000000.0,-220000000.0,-177000000.0,-291000000.0,-380000000.0,-145000000.0,-222000000.0,-234000000.0,-385000000.0,-43000000.0,-150000000.0,-216000000.0,-650000000.0,-68000000.0,-144000000.0,-281000000.0,-117000000.0,-53000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882000000.0,,,,922000000.0,,,,959000000.0,,,,827000000.0,
DeferredIncomeTaxesAndOtherAssetsNoncurrent / USD,,,,,,,,873000000.0,894000000.0,894000000.0,894000000.0,894000000.0,919000000.0,910000000.0,910000000.0,910000000.0,993000000.0,1015000000.0,1015000000.0,1043000000.0,1651000000.0,1651000000.0,1651000000.0,1651000000.0,2201000000.0,2201000000.0,2201000000.0,2587000000.0,2422000000.0,2422000000.0,2422000000.0,2422000000.0,2787000000.0,2787000000.0,2787000000.0,2787000000.0,2509000000.0,2509000000.0,2509000000.0,2509000000.0,2011000000.0,2011000000.0,2011000000.0,2011000000.0,2326000000.0,2326000000.0,2326000000.0,2326000000.0,2921000000.0,2921000000.0,2921000000.0,2921000000.0,3821000000.0,3821000000.0,3821000000.0,3821000000.0,3770000000.0,3770000000.0,3770000000.0,3770000000.0,4511000000.0,4511000000.0,4511000000.0,4511000000.0,5178000000.0
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent / USD,,,,,,,,855000000.0,921000000.0,921000000.0,921000000.0,921000000.0,991000000.0,958000000.0,958000000.0,974000000.0,1292000000.0,1292000000.0,1292000000.0,1292000000.0,1544000000.0,1544000000.0,1544000000.0,1544000000.0,1480000000.0,1480000000.0,1480000000.0,1479000000.0,1770000000.0,1770000000.0,1770000000.0,1770000000.0,1907000000.0,1907000000.0,1907000000.0,1907000000.0,3216000000.0,3216000000.0,3216000000.0,3216000000.0,3347000000.0,3347000000.0,3347000000.0,3347000000.0,2684000000.0,2684000000.0,2684000000.0,2684000000.0,2955000000.0,2955000000.0,2955000000.0,2955000000.0,2613000000.0,2613000000.0,2613000000.0,2613000000.0,2558000000.0,2558000000.0,2558000000.0,2558000000.0,2618000000.0,2618000000.0,2618000000.0,2618000000.0,2289000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,-8000000.0,,,,-1000000.0,,,,0.0,,,,5000000.0,,,,-4000000.0,,,,-3000000.0,,,,-11000000.0,,,,-16000000.0,,,,-9000000.0,,,,25000000.0,,,,-9000000.0,,,,-47000000.0,,,,-34000000.0,,,,-16000000.0,,,,-25000000.0,
DeferredTaxAssetsGross / USD,,,,,,,,831000000.0,,,,923000000.0,,,,911000000.0,,,,883000000.0,,,,902000000.0,,,,977000000.0,,,,1128000000.0,,,,1452000000.0,,,,858000000.0,,,,928000000.0,,,,1610000000.0,,,,2027000000.0,,,,2606000000.0,,,,2780000000.0,,,,3176000000.0,
DeferredTaxAssetsInventory / USD,,,,,,,,47000000.0,,,,63000000.0,,,,37000000.0,,,,40000000.0,,,,49000000.0,,,,59000000.0,,,,88000000.0,,,,90000000.0,,,,73000000.0,,,,66000000.0,,,,84000000.0,,,,78000000.0,,,,136000000.0,,,,79000000.0,,,,69000000.0,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,517000000.0,,,,563000000.0,,,,573000000.0,,,,539000000.0,,,,560000000.0,,,,617000000.0,,,,712000000.0,,,,1024000000.0,,,,338000000.0,,,,376000000.0,,,,732000000.0,,,,1133000000.0,,,,1665000000.0,,,,1799000000.0,,,,2320000000.0,
DeferredTaxAssetsNet / USD,,,,,,,,795000000.0,,,,872000000.0,,,,884000000.0,,,,878000000.0,,,,893000000.0,,,,968000000.0,,,,1076000000.0,,,,1370000000.0,,,,763000000.0,,,,840000000.0,,,,1584000000.0,,,,2015000000.0,,,,2587000000.0,,,,2758000000.0,,,,3147000000.0,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,,,,10000000.0,,,,44000000.0,,,,84000000.0,,,,88000000.0,,,,81000000.0,,,,21000000.0,,,,15000000.0,,,,8000000.0,,,,15000000.0,,,,21000000.0,
DeferredTaxAssetsOther / USD,,,,,,,,37000000.0,,,,86000000.0,,,,62000000.0,,,,47000000.0,,,,51000000.0,,,,76000000.0,,,,72000000.0,,,,106000000.0,,,,106000000.0,,,,125000000.0,,,,127000000.0,,,,178000000.0,,,,148000000.0,,,,183000000.0,,,,214000000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation / USD,,,,,,,,144000000.0,,,,152000000.0,,,,186000000.0,,,,197000000.0,,,,211000000.0,,,,258000000.0,,,,274000000.0,,,,348000000.0,,,,250000000.0,,,,271000000.0,,,,295000000.0,,,,350000000.0,,,,313000000.0,,,,321000000.0,,,,347000000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,,145000000.0,,,,148000000.0,,,,126000000.0,,,,140000000.0,,,,162000000.0,,,,179000000.0,,,,206000000.0,,,,225000000.0,,,,135000000.0,,,,156000000.0,,,,168000000.0,,,,175000000.0,,,,195000000.0,,,,261000000.0,,,,290000000.0,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,,,86000000.0,,,,66000000.0,,,,66000000.0,,,,66000000.0,,,,95000000.0,,,,92000000.0,,,,78000000.0,,,,88000000.0,,,,102000000.0,,,,101000000.0,,,,120000000.0,,,,96000000.0,,,,145000000.0,,,,144000000.0,,,,113000000.0,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances / USD,,,,,,,,52000000.0,,,,72000000.0,,,,84000000.0,,,,101000000.0,,,,113000000.0,,,,143000000.0,,,,182000000.0,,,,130000000.0,,,,104000000.0,,,,128000000.0,,,,115000000.0,,,,100000000.0,,,,109000000.0,,,,89000000.0,,,,125000000.0,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,36000000.0,,,,51000000.0,,,,27000000.0,,,,5000000.0,,,,9000000.0,,,,9000000.0,,,,52000000.0,,,,82000000.0,,,,95000000.0,,,,88000000.0,,,,26000000.0,,,,12000000.0,,,,19000000.0,,,,22000000.0,,,,29000000.0,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397000000.0,
