fact_unit,2011-08-25,2011-11-02,2012-02-23,2012-05-02,2012-05-07,2012-08-14,2012-11-14,2013-03-01,2013-05-03,2013-08-05,2013-10-30,2014-02-24,2014-05-01,2014-07-31,2014-10-29,2015-02-23,2015-04-28,2015-07-24,2015-10-23,2016-02-16,2016-04-22,2016-07-22,2016-10-21,2017-02-10,2017-04-21,2017-07-24,2017-10-20,2018-02-09,2018-04-24,2018-07-20,2018-10-19,2019-02-08,2019-04-23,2019-07-19,2019-10-21,2020-02-12,2020-04-29,2020-07-27,2020-10-23,2021-02-05,2021-04-23,2021-07-23,2021-10-22,2022-02-07,2022-04-22,2022-07-22,2022-10-21,2023-02-08,2023-04-21,2023-07-21,2023-10-23,2024-02-20,2024-04-19,2024-07-19,2024-10-18,2025-02-13,2025-04-18,2025-07-18,2025-10-24
AssetRetirementObligationCashPaidToSettle / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,6000000.0,,,,7000000.0,,,
AssetRetirementObligationCurrent / USD,,,,,,,,11000000.0,,,,31000000.0,,,,25000000.0,,,,7000000.0,,,,9000000.0,,,,9000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,3000000.0,,,,3000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,2000000.0,,,,10000000.0,,,
Assets / USD,28908100000.0,28908100000.0,28908100000.0,30717000000.0,28908100000.0,30717000000.0,30717000000.0,30717000000.0,68185000000.0,68245000000.0,68245000000.0,68245000000.0,75185000000.0,75185000000.0,75185000000.0,75185000000.0,83198000000.0,83049000000.0,83049000000.0,83049000000.0,84104000000.0,84104000000.0,84104000000.0,84104000000.0,80305000000.0,80305000000.0,80305000000.0,80305000000.0,79055000000.0,79055000000.0,79055000000.0,79055000000.0,78866000000.0,78866000000.0,78866000000.0,78866000000.0,74157000000.0,74157000000.0,74157000000.0,74157000000.0,71973000000.0,71973000000.0,71973000000.0,71973000000.0,70416000000.0,70416000000.0,70416000000.0,70416000000.0,70078000000.0,70078000000.0,70078000000.0,70078000000.0,71020000000.0,71020000000.0,71020000000.0,71020000000.0,71407000000.0,71407000000.0,71407000000.0
AssetsCurrent / USD,1786900000.0,1786900000.0,1786900000.0,1663000000.0,1786900000.0,1663000000.0,1663000000.0,1663000000.0,3674000000.0,3674000000.0,3674000000.0,3674000000.0,3868000000.0,3868000000.0,3868000000.0,3868000000.0,3752000000.0,3752000000.0,3752000000.0,3752000000.0,2824000000.0,2824000000.0,2824000000.0,2824000000.0,3229000000.0,3229000000.0,3229000000.0,3229000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0,5722000000.0,5722000000.0,5722000000.0,5722000000.0,3238000000.0,3238000000.0,3238000000.0,3238000000.0,3203000000.0,3203000000.0,3203000000.0,3203000000.0,3829000000.0,3829000000.0,3829000000.0,3829000000.0,3803000000.0,3803000000.0,3803000000.0,3803000000.0,2542000000.0,2542000000.0,2542000000.0,2542000000.0,2521000000.0,2521000000.0,2521000000.0
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentEquityInterests / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,28000000.0,13000000.0,,,35000000.0,,,,,,,,,,,,,,159000000.0,167000000.0,14000000.0,44000000.0,159000000.0,167000000.0,14000000.0,44000000.0,33000000.0,35000000.0,,41000000.0,,,,41000000.0,,4000000.0,74000000.0,,,4000000.0,74000000.0,15000000.0,74000000.0,23000000.0,74000000.0,15000000.0,74000000.0,104000000.0,72000000.0,,,11000000.0
CashAndCashEquivalentsAtCarryingValue / USD,165600000.0,165600000.0,373300000.0,2000000.0,373300000.0,411000000.0,411000000.0,411000000.0,714000000.0,714000000.0,714000000.0,502000000.0,714000000.0,714000000.0,714000000.0,411000000.0,598000000.0,598000000.0,598000000.0,714000000.0,315000000.0,315000000.0,315000000.0,598000000.0,229000000.0,229000000.0,229000000.0,315000000.0,684000000.0,684000000.0,684000000.0,229000000.0,264000000.0,264000000.0,264000000.0,684000000.0,3280000000.0,3280000000.0,3280000000.0,264000000.0,185000000.0,185000000.0,185000000.0,3280000000.0,1184000000.0,1184000000.0,1184000000.0,185000000.0,1140000000.0,1140000000.0,1140000000.0,1184000000.0,745000000.0,745000000.0,745000000.0,1140000000.0,83000000.0,83000000.0,83000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787000000.0,787000000.0,787000000.0,289000000.0,326000000.0,326000000.0,326000000.0,787000000.0,3331000000.0,3331000000.0,3331000000.0,326000000.0,209000000.0,209000000.0,209000000.0,3331000000.0,1209000000.0,1209000000.0,1209000000.0,209000000.0,1147000000.0,1147000000.0,1147000000.0,1209000000.0,794000000.0,794000000.0,794000000.0,1147000000.0,96000000.0,96000000.0,96000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-301000000.0,-269000000.0,-167000000.0,498000000.0,37000000.0,21000000.0,3234000000.0,-461000000.0,-3061000000.0,-3082000000.0,-3063000000.0,3005000000.0,733000000.0,337000000.0,490000000.0,-3122000000.0,214000000.0,760000000.0,-930000000.0,1000000000.0,-799000000.0,-730000000.0,-424000000.0,-62000000.0,-356000000.0,-274000000.0,-697000000.0,-353000000.0,47000000.0,28000000.0,37000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,0.74,0.31,0.63,0.98,0.74,0.37,0.75,1.15,1.34,,,,,,,1.42,,0.125,0.25,0.375,,0.125,0.25,0.375,,0.125,0.325,0.525,0.5,0.2,0.45,0.7,0.725,0.25,0.5125,0.775,0.95,0.2625,0.5325,0.8025,1.0375,0.27,0.5475,0.825,1.0725,0.2775,0.56,0.8425,1.1025,0.2825,0.57,0.8575
CommonStockDividendsPerShareDeclared / USD/shares,0.44,0.74,1.05,0.14,1.05,0.44,0.74,1.05,0.32,0.67,1.03,1.05,0.38,0.78,1.19,1.4,,,,1.6,,0.97,1.48,1.74,0.125,0.25,0.375,1.605,0.125,0.25,0.375,0.5,0.2,0.4,0.6,0.5,0.25,0.5,0.75,0.8,0.2625,0.525,0.7875,1.0,0.27,0.54,0.81,1.05,0.2775,0.555,0.8325,1.08,0.2825,0.565,0.8475,1.11,0.2875,0.575,0.8625
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,,,,,,,,,,,,,,,,,,4000000000.0,4000000000.0,,4000000000.0,4000000000.0,4000000000.0,,4000000000.0,4000000000.0,4000000000.0,,4000000000.0,4000000000.0,4000000000.0,,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0
CommonStockSharesIssued / shares,,,,,,,,,,,,,,,,,,,,,,2229223864.0,2229223864.0,,2230102384.0,2230102384.0,2230102384.0,,2217110072.0,2217110072.0,2217110072.0,,2262165783.0,2262165783.0,2262165783.0,,2264936054.0,2264936054.0,2264936054.0,2264936054.0,2264257336.0,2264257336.0,2264257336.0,2264257336.0,2267391527.0,2267391527.0,2267391527.0,2267391527.0,2247681626.0,2247681626.0,2247681626.0,2247681626.0,2219729644.0,2219729644.0,2219729644.0,2219729644.0,2221647775.0,2221647775.0,2221647775.0
CommonStockSharesOutstanding / shares,,,,,,,,,,,,,,,,,,,,,,2125000000.0,2125000000.0,1031000000.0,2229000000.0,2229000000.0,2229000000.0,,2230000000.0,2230000000.0,2230000000.0,,2262165783.0,2262165783.0,2262165783.0,,2264936054.0,2264936054.0,2264936054.0,2264936054.0,2264257336.0,2264257336.0,2264257336.0,2264257336.0,2267391527.0,2267391527.0,2267391527.0,2267391527.0,2247681626.0,2247681626.0,2247681626.0,2247681626.0,2219729644.0,2219729644.0,2219729644.0,2219729644.0,2221647775.0,2221647775.0,2221647775.0
CommonStockValue / USD,,,,,,,,,,,,,,,,,,,21000000.0,21000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0
ComprehensiveIncomeNetOfTax / USD,,,380500000.0,99000000.0,380500000.0,310000000.0,543000000.0,,8000000.0,-32000000.0,154000000.0,615000000.0,254000000.0,539000000.0,876000000.0,312000000.0,249000000.0,527000000.0,874000000.0,1287000000.0,253000000.0,488000000.0,637000000.0,977000000.0,362000000.0,594000000.0,403000000.0,-191000000.0,508000000.0,943000000.0,1330000000.0,508000000.0,507000000.0,343000000.0,1270000000.0,252000000.0,378000000.0,956000000.0,1526000000.0,1929000000.0,-35000000.0,-809000000.0,-410000000.0,2187000000.0,1329000000.0,450000000.0,912000000.0,45000000.0,404000000.0,1121000000.0,1926000000.0,1780000000.0,740000000.0,1377000000.0,1781000000.0,2557000000.0,687000000.0,1276000000.0,1988000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,228800000.0,-32000000.0,228800000.0,37000000.0,94000000.0,,-115000000.0,-116000000.0,-77000000.0,153000000.0,331000000.0,833000000.0,1098000000.0,186000000.0,258000000.0,455000000.0,933000000.0,1445000000.0,-10000000.0,-1000000.0,-4000000.0,1486000000.0,-1000000.0,2000000.0,7000000.0,-45000000.0,5000000.0,31000000.0,75000000.0,13000000.0,-6000000.0,-11000000.0,328000000.0,86000000.0,5000000.0,20000000.0,28000000.0,328000000.0,15000000.0,28000000.0,45000000.0,66000000.0,16000000.0,33000000.0,49000000.0,61000000.0,17000000.0,35000000.0,54000000.0,66000000.0,24000000.0,48000000.0,71000000.0,77000000.0,27000000.0,54000000.0,80000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,609300000.0,67000000.0,609300000.0,347000000.0,637000000.0,,-107000000.0,-148000000.0,77000000.0,768000000.0,585000000.0,1372000000.0,1974000000.0,498000000.0,507000000.0,982000000.0,1807000000.0,2732000000.0,243000000.0,487000000.0,633000000.0,2463000000.0,361000000.0,596000000.0,410000000.0,-236000000.0,513000000.0,974000000.0,1405000000.0,521000000.0,501000000.0,332000000.0,1598000000.0,338000000.0,383000000.0,976000000.0,1554000000.0,2257000000.0,-20000000.0,-781000000.0,-365000000.0,2253000000.0,1345000000.0,483000000.0,961000000.0,106000000.0,421000000.0,1156000000.0,1980000000.0,1846000000.0,764000000.0,1425000000.0,1852000000.0,2634000000.0,714000000.0,1330000000.0,2068000000.0
ContractWithCustomerAssetGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,32000000.0,24000000.0,24000000.0,24000000.0,27000000.0,27000000.0,27000000.0,27000000.0,20000000.0,20000000.0,20000000.0,20000000.0,39000000.0,39000000.0,39000000.0,39000000.0,33000000.0,33000000.0,33000000.0,33000000.0,34000000.0,34000000.0,34000000.0,34000000.0,15000000.0,15000000.0,15000000.0
ContractWithCustomerAssetReclassifiedToReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21000000.0,35000000.0,59000000.0,67000000.0,21000000.0,20000000.0,27000000.0,-31000000.0,-10000000.0,-17000000.0,-21000000.0,24000000.0,9000000.0,12000000.0,14000000.0,18000000.0,16000000.0,22000000.0,29000000.0,14000000.0,14000000.0,20000000.0,21000000.0,23000000.0,19000000.0,21000000.0,23000000.0,25000000.0,5000000.0,7000000.0,7000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206000000.0,206000000.0,206000000.0,206000000.0,206000000.0,292000000.0,292000000.0,292000000.0,232000000.0,232000000.0,232000000.0,232000000.0,239000000.0,239000000.0,239000000.0,239000000.0,212000000.0,212000000.0,212000000.0,212000000.0,204000000.0,204000000.0,204000000.0,204000000.0,415000000.0,415000000.0,415000000.0,415000000.0,377000000.0,377000000.0,377000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78000000.0,-153000000.0,-254000000.0,-360000000.0,-78000000.0,-193000000.0,-285000000.0,68000000.0,32000000.0,47000000.0,57000000.0,65000000.0,24000000.0,45000000.0,63000000.0,83000000.0,35000000.0,59000000.0,77000000.0,90000000.0,35000000.0,50000000.0,61000000.0,71000000.0,43000000.0,65000000.0,81000000.0,97000000.0,36000000.0,52000000.0,66000000.0
ContributionOfProperty / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16000000.0,16000000.0,16000000.0,0.0,,,
CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894000000.0,4577000000.0,7294000000.0,6493000000.0,1215000000.0,2186000000.0,3591000000.0,9255000000.0,1107000000.0,2074000000.0,3098000000.0
CostsAndExpenses / USD,3498700000.0,5405800000.0,5778000000.0,1567000000.0,5622200000.0,3283000000.0,5024000000.0,6719000000.0,1341000000.0,3248000000.0,5266000000.0,6520000000.0,2043000000.0,4653000000.0,7368000000.0,7380000000.0,2900000000.0,5824000000.0,8783000000.0,10080000000.0,2519000000.0,5090000000.0,8076000000.0,11778000000.0,2379000000.0,4583000000.0,7031000000.0,11956000000.0,2447000000.0,4897000000.0,7352000000.0,9520000000.0,2469000000.0,5625000000.0,7627000000.0,10176000000.0,2411000000.0,4652000000.0,6915000000.0,10350000000.0,3063000000.0,5905000000.0,8005000000.0,8336000000.0,3325000000.0,7239000000.0,10219000000.0,10140000000.0,3269000000.0,7414000000.0,11660000000.0,13694000000.0,2694000000.0,5165000000.0,8134000000.0,15135000000.0,2619000000.0,5153000000.0,7837000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,151000000.0,,,,241000000.0,,,,48000000.0,,,,57000000.0,,,,-16000000.0,,,,-125000000.0,,,,-148000000.0,,,,-137000000.0,,,,-22000000.0,,,,-2000000.0,,,,-20000000.0,,,,,,,,0.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,3000000.0,,,,3000000.0,,,,10000000.0,,,,9000000.0,,,,13000000.0,,,,4000000.0,,,,6000000.0,,,,18000000.0,,,,249000000.0,,,,201000000.0,,,,147000000.0,,,,3000000.0,,,,4000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,174000000.0,,,,277000000.0,,,,92000000.0,,,,102000000.0,,,,33000000.0,,,,-128000000.0,,,,-170000000.0,,,,-135000000.0,,,,182000000.0,,,,209000000.0,,,,136000000.0,,,,14000000.0,,,,18000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,20000000.0,,,,33000000.0,,,,34000000.0,,,,36000000.0,,,,36000000.0,,,,-7000000.0,,,,-28000000.0,,,,-16000000.0,,,,-45000000.0,,,,10000000.0,,,,9000000.0,,,,11000000.0,,,,14000000.0,,,
DebtCurrent / USD,,,,,,,,2899000000.0,,,,2401000000.0,2306000000.0,2306000000.0,2306000000.0,2306000000.0,2717000000.0,2717000000.0,2717000000.0,2717000000.0,821000000.0,821000000.0,821000000.0,821000000.0,2696000000.0,2696000000.0,2696000000.0,2696000000.0,2828000000.0,2828000000.0,2828000000.0,2828000000.0,3388000000.0,3388000000.0,3388000000.0,3388000000.0,2477000000.0,2477000000.0,2477000000.0,2477000000.0,2558000000.0,2558000000.0,2558000000.0,2558000000.0,2646000000.0,2646000000.0,2646000000.0,2646000000.0,3385000000.0,3385000000.0,3385000000.0,3385000000.0,4049000000.0,4049000000.0,4049000000.0,4049000000.0,2009000000.0,2009000000.0,2009000000.0
DebtInstrumentCarryingAmount / USD,,,,,,12178000000.0,12178000000.0,12178000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,33205000000.0,33205000000.0,33205000000.0,30883000000.0,30883000000.0,30883000000.0,33360000000.0,30838000000.0,30838000000.0,30838000000.0,33396000000.0,29772000000.0,29772000000.0,29772000000.0,32418000000.0,28288000000.0,28288000000.0,28288000000.0,31673000000.0,27880000000.0,27880000000.0,27880000000.0,31929000000.0,29779000000.0,29779000000.0,29779000000.0
DebtInstrumentFaceAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36593000000.0,36593000000.0,36593000000.0,33360000000.0,33360000000.0,33360000000.0,,33396000000.0,33396000000.0,33396000000.0,,32418000000.0,32418000000.0,32418000000.0,,31673000000.0,31673000000.0,31673000000.0,,31929000000.0,31929000000.0,31929000000.0,,31788000000.0,31788000000.0,31788000000.0
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,,,,74000000.0,,,,74000000.0,,,,67000000.0,,,,76000000.0,,,,71000000.0,,,,68000000.0,,,,67000000.0,,,
DebtWeightedAverageInterestRate / pure,,,,,,,,0.0438,,,,0.0492,,,,0.0508,,,,0.0502,,,,0.0492,,,,0.0495,,0.0,,0.0502,,,,0.0515,,,,0.0527,,,,0.0486,,,,0.0467,,,,0.0476,,,,0.0584,,,
DeferredCreditsAndOtherLiabilitiesNoncurrent / USD,,,,,,,,,,,,2846000000.0,2287000000.0,2287000000.0,2287000000.0,2287000000.0,2164000000.0,2164000000.0,2164000000.0,2164000000.0,2230000000.0,2230000000.0,2230000000.0,2230000000.0,2225000000.0,2225000000.0,2225000000.0,2225000000.0,2735000000.0,2735000000.0,2735000000.0,2735000000.0,2176000000.0,2176000000.0,2176000000.0,2176000000.0,2253000000.0,2253000000.0,2253000000.0,2253000000.0,2202000000.0,2202000000.0,2202000000.0,2202000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2008000000.0,2008000000.0,2008000000.0,2008000000.0,2615000000.0,2615000000.0,2615000000.0,2615000000.0,2488000000.0,2488000000.0,2488000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,-38000000.0,,,,64000000.0,,,,49000000.0,,,,612000000.0,,,,572000000.0,,,,653000000.0,,,,998000000.0,,,,2022000000.0,,,,425000000.0,,,,682000000.0,,,,440000000.0,,,,334000000.0,,,,642000000.0,,,
DeferredGainLossOnDiscontinuationOfInterestRateFairValueHedge / USD,,,,,,489000000.0,489000000.0,489000000.0,490000000.0,490000000.0,490000000.0,490000000.0,517000000.0,517000000.0,517000000.0,517000000.0,,,,454000000.0,,,,-397000000.0,,,,-342000000.0,,,,-297000000.0,,,,-275000000.0,,,,-257000000.0,,,,-240000000.0,,,,-223000000.0,,,,-204000000.0,,,,-185000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,-199000000.0,-204700000.0,52200000.0,3000000.0,52200000.0,24000000.0,78000000.0,-8000000.0,9000000.0,-79000000.0,20000000.0,84000000.0,172000000.0,378000000.0,474000000.0,47000000.0,111000000.0,208000000.0,369000000.0,640000000.0,221000000.0,413000000.0,524000000.0,615000000.0,179000000.0,388000000.0,767000000.0,692000000.0,244000000.0,454000000.0,624000000.0,1087000000.0,149000000.0,102000000.0,144000000.0,2073000000.0,-31000000.0,111000000.0,254000000.0,405000000.0,-69000000.0,28000000.0,164000000.0,717000000.0,347000000.0,105000000.0,236000000.0,345000000.0,190000000.0,369000000.0,499000000.0,355000000.0,190000000.0,354000000.0,495000000.0,692000000.0,198000000.0,357000000.0,454000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,2326000000.0,,,,5362000000.0,,,,5259000000.0,,,,403000000.0,,,,157000000.0,,,,204000000.0,,,,245000000.0,,,,315000000.0,,,,956000000.0,,,,1533000000.0,,,,1952000000.0,,,,3244000000.0,,,,4196000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,623000000.0,623000000.0,623000000.0,623000000.0,1388000000.0,1388000000.0,1388000000.0,1388000000.0,2070000000.0,2070000000.0,2070000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,19000000.0,,,,-1000000.0,,,,4000000.0,,,,0.0,,,,14000000.0,,,,-4000000.0,,,,51000000.0,,,,4000000.0,,,,55000000.0,,,,66000000.0,,,,49000000.0,,,,21000000.0,,,,50000000.0,,,
