fact_unit,2010-08-09,2010-11-05,2011-02-28,2011-05-06,2011-09-01,2011-11-07,2012-02-29,2012-05-08,2012-08-09,2012-11-09,2013-03-01,2013-05-08,2013-08-08,2013-11-07,2014-03-03,2014-05-08,2014-08-11,2014-11-07,2015-03-02,2015-05-08,2015-08-07,2015-11-06,2016-02-29,2016-05-06,2016-08-08,2016-08-16,2016-11-09,2017-03-01,2017-05-09,2017-08-08,2017-11-09,2018-03-01,2018-05-07,2018-06-27,2018-08-03,2018-11-07,2019-02-27,2019-05-07,2019-08-08,2019-11-05,2020-02-27,2020-05-01,2020-08-03,2020-11-03,2021-02-26,2021-05-03,2021-08-06,2021-11-03,2022-02-25,2022-05-02,2022-08-03,2022-11-02,2023-02-24,2023-05-01,2023-08-02,2023-11-08,2024-02-23,2024-05-01,2024-07-31,2024-10-30,2025-02-18,2025-04-30,2025-07-30,2025-10-29
AllocatedShareBasedCompensationExpense / USD,,,,,17557000.0,26156000.0,36571000.0,9210000.0,18606000.0,28661000.0,34988000.0,10604000.0,20796000.0,30132000.0,39707000.0,8623000.0,16555000.0,23934000.0,39560000.0,8195000.0,16600000.0,26551000.0,32332000.0,10676000.0,20936000.0,32332000.0,30715000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71296000.0,,,
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,11451000.0,17054000.0,23882000.0,6005000.0,12269000.0,19293000.0,22826000.0,10150000.0,20379000.0,29607000.0,26995000.0,8623000.0,16555000.0,23934000.0,37900000.0,5878000.0,12074000.0,19508000.0,32332000.0,7778000.0,15215000.0,32332000.0,22113000.0,27442000.0,,,,30616000.0,,30616000.0,,,37475000.0,,,,42474000.0,,,,55268000.0,,,,68599000.0,,,,84233000.0,,,,51003000.0,,,,56838000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,93760000.0,93760000.0,,,,101207000.0,,,,97911000.0,,,,81713000.0,,,,97911000.0,,,97911000.0,,81713000.0,,,,89602000.0,,89602000.0,,,89789000.0,,,,97920000.0,,,,94561000.0,,,,126589000.0,,128000000.0,128000000.0,94561000.0,113000000.0,113000000.0,113000000.0,126589000.0,130000000.0,130000000.0,130000000.0,128348000.0,135000000.0,135000000.0,135000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39394000.0,,,,20093000.0,,,,37820000.0,,,
AmortizationOfFinancingCostsAndDiscounts / USD,18512000.0,36204000.0,10620000.0,15497000.0,39731000.0,64177000.0,50852000.0,23558000.0,47182000.0,70312000.0,87983000.0,22854000.0,39388000.0,56086000.0,93800000.0,8366000.0,16876000.0,26027000.0,73389000.0,9402000.0,18728000.0,28107000.0,35281000.0,9782000.0,19514000.0,35281000.0,34829000.0,37650000.0,12445000.0,22386000.0,31661000.0,46280000.0,8844000.0,46280000.0,17717000.0,25931000.0,40493000.0,9634000.0,19956000.0,30713000.0,32996000.0,9373000.0,19735000.0,29539000.0,41102000.0,7935000.0,15903000.0,24918000.0,38972000.0,9734000.0,19938000.0,30136000.0,34363000.0,10285000.0,18271000.0,25404000.0,40328000.0,7130000.0,13876000.0,20846000.0,32769000.0,7020000.0,13708000.0,20396000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,1000000.0,,,,181000000.0,,,,321000000.0,,,,243000000.0,,,243000000.0,,232000000.0,,,,199000000.0,,199000000.0,,,180000000.0,,,,173000000.0,,,,176000000.0,,,,192000000.0,,,,194000000.0,,,,197000000.0,,,,2700000000.0,,,
Assets / USD,22518210000.0,22518210000.0,22518210000.0,18961045000.0,18961045000.0,18961045000.0,18951848000.0,27766276000.0,27766276000.0,27766276000.0,27766276000.0,26284738000.0,26284738000.0,26284738000.0,26284738000.0,26110185000.0,26110185000.0,26084610000.0,26084610000.0,26702511000.0,26702511000.0,26702511000.0,26593914000.0,25215178000.0,25215178000.0,26593914000.0,25215178000.0,25215178000.0,28173301000.0,28173301000.0,28173301000.0,25215178000.0,29160042000.0,25215178000.0,29160042000.0,29160042000.0,28174400000.0,30210706000.0,30210706000.0,30210706000.0,30210706000.0,33876356000.0,33876356000.0,33876356000.0,33876356000.0,36494934000.0,36494934000.0,36494934000.0,36494934000.0,40899116000.0,40899116000.0,40899116000.0,40899116000.0,45692206000.0,45692206000.0,45692206000.0,45692206000.0,42368548000.0,42368548000.0,42368548000.0,42368548000.0,42231627000.0,42231627000.0,42231627000.0
AssetsCurrent / USD,3053501000.0,3053501000.0,3053501000.0,1455645000.0,1455645000.0,1455645000.0,1455645000.0,2812720000.0,2812720000.0,2812720000.0,2812720000.0,2507092000.0,2507092000.0,2507092000.0,2507092000.0,2719439000.0,2719439000.0,2719439000.0,2719439000.0,3027160000.0,3027160000.0,3027160000.0,3027160000.0,2408749000.0,2408749000.0,3027160000.0,2408749000.0,2408749000.0,2229587000.0,2229587000.0,2229587000.0,2229587000.0,2376355000.0,2231783000.0,2376355000.0,2376355000.0,2376355000.0,2526778000.0,2526778000.0,2526778000.0,2526778000.0,4007693000.0,4007693000.0,4007693000.0,4007693000.0,5950659000.0,5950659000.0,5950659000.0,5950659000.0,6416182000.0,6416182000.0,6416182000.0,6416182000.0,8154692000.0,8154692000.0,8154692000.0,8154692000.0,4910593000.0,4910593000.0,4910593000.0,4910593000.0,4363599000.0,4363599000.0,4363599000.0
BusinessAcquisitionsProFormaNetIncomeLoss / USD,,,,,-1072618000.0,-1444177000.0,-1599813000.0,-107551000.0,-158649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600236000.0,-1041271000.0,-321821000.0,-188776000.0,37454000.0,185703000.0,-1854000.0,1780076000.0,1203246000.0,185703000.0,,,,1487247000.0,,,
BusinessAcquisitionsProFormaRevenue / USD,,,,,3634120000.0,5582038000.0,7627227000.0,2108575000.0,4389867000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911327000.0,5456763000.0,1727909000.0,4554236000.0,7762826000.0,11114592000.0,3119738000.0,6542015000.0,9958088000.0,11114592000.0,,,,13550304000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,295644000.0,295644000.0,416124000.0,2056207000.0,2056207000.0,2056207000.0,295644000.0,498964000.0,498964000.0,498964000.0,2056207000.0,1865913000.0,1865913000.0,1865913000.0,498964000.0,1543509000.0,1543509000.0,1543509000.0,1865913000.0,1803669000.0,1803669000.0,1803669000.0,1543509000.0,1713715000.0,1713715000.0,1543509000.0,1713715000.0,1803669000.0,1670312000.0,1670312000.0,1670312000.0,1713715000.0,1446581000.0,1713715000.0,1446581000.0,1499995000.0,1499995000.0,1526762000.0,1526762000.0,1526762000.0,1526762000.0,2329604000.0,2329604000.0,2329604000.0,2329604000.0,5101637000.0,5101637000.0,5101637000.0,5101637000.0,4703059000.0,4703059000.0,4703059000.0,4703059000.0,5911893000.0,5911893000.0,5911893000.0,5911893000.0,2927833000.0,2927833000.0,2927833000.0,2927833000.0,2415532000.0,2415532000.0,2415532000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446581000.0,1670312000.0,1499995000.0,1499995000.0,1499995000.0,1446581000.0,1526762000.0,1526762000.0,1526762000.0,1499995000.0,2329604000.0,2329604000.0,2329604000.0,1526762000.0,5101637000.0,5101637000.0,5101637000.0,2329604000.0,5203059000.0,5203059000.0,5203059000.0,5101637000.0,6036388000.0,6036388000.0,6036388000.0,5203059000.0,3014896000.0,3014896000.0,3014896000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540107000.0,-223731000.0,25407000.0,-227123000.0,-197318000.0,53414000.0,-303358000.0,-366171000.0,-293193000.0,26767000.0,3686813000.0,2505901000.0,2264268000.0,802842000.0,1069875000.0,524595000.0,469196000.0,2772033000.0,-1983843000.0,581114000.0,92375000.0,101422000.0,-1444444000.0,-2106249000.0,-2633190000.0,833329000.0,-205709000.0,-513621000.0,23167000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.11,0.0,0.22,0.33,0.44,0.12,0.12,0.12,0.44,0.13,0.26,0.39,0.48,0.15,0.1525,0.155,0.52,0.0025,0.005,0.0075,0.1575,0.0025,0.005,0.0075,0.01,,,,0.01,,,
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,600000000.0,600000000.0,600000000.0,600000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
CommonStockSharesIssued / shares,441222251.0,441222251.0,441222251.0,488513351.0,488513351.0,488513351.0,488513351.0,488834773.0,488834773.0,488834773.0,488834773.0,489234401.0,489234401.0,489234401.0,489234401.0,490360628.0,490360628.0,490360628.0,490360628.0,491292117.0,491292117.0,491292117.0,491292117.0,564838893.0,564838893.0,491292117.0,564838893.0,564838893.0,574123706.0,574123706.0,574123706.0,574123706.0,566275789.0,574123706.0,566275789.0,566275789.0,566275789.0,527479528.0,527479528.0,527479528.0,527479528.0,503147632.0,503147632.0,503147632.0,503147632.0,494317865.0,494317865.0,494317865.0,494317865.0,453803759.0,453803759.0,453803759.0,453803759.0,379087524.0,379087524.0,379087524.0,379087524.0,326550141.0,326550141.0,326550141.0,326550141.0,294374189.0,294374189.0,294374189.0
CommonStockSharesOutstanding / shares,441222251.0,441222251.0,441222251.0,488513351.0,488513351.0,488513351.0,488513351.0,488834773.0,488834773.0,488834773.0,488834773.0,489234401.0,489234401.0,489234401.0,489234401.0,490360628.0,490360628.0,490360628.0,490360628.0,491292117.0,491292117.0,491292117.0,491292117.0,564838893.0,564838893.0,491292117.0,564838893.0,564838893.0,574123706.0,574123706.0,574123706.0,574123706.0,566275789.0,574123706.0,566275789.0,566275789.0,566275789.0,527479528.0,527479528.0,527479528.0,527479528.0,503147632.0,503147632.0,503147632.0,503147632.0,494317865.0,494317865.0,494317865.0,494317865.0,453803759.0,453803759.0,453803759.0,453803759.0,379087524.0,379087524.0,379087524.0,379087524.0,326550141.0,326550141.0,326550141.0,326550141.0,294374189.0,294374189.0,294374189.0
CommonStockValue / USD,4412000.0,4412000.0,4412000.0,4885000.0,4885000.0,4885000.0,4885000.0,4888000.0,4888000.0,4888000.0,4888000.0,4892000.0,4892000.0,4892000.0,4892000.0,4904000.0,4904000.0,4904000.0,4904000.0,4913000.0,4913000.0,4913000.0,4913000.0,5648000.0,5648000.0,4913000.0,5648000.0,5648000.0,5741000.0,5741000.0,5741000.0,5741000.0,5663000.0,5741000.0,5663000.0,5663000.0,5663000.0,5275000.0,5275000.0,5275000.0,5275000.0,5031000.0,5031000.0,5031000.0,5031000.0,4943000.0,4943000.0,4943000.0,4943000.0,4538000.0,4538000.0,4538000.0,4538000.0,3791000.0,3791000.0,3791000.0,3791000.0,3266000.0,3266000.0,3266000.0,3266000.0,2944000.0,2944000.0,2944000.0
ComprehensiveIncomeNetOfTax / USD,,,,,-981050000.0,-1297890000.0,,-87309000.0,3350895000.0,3225353000.0,-1435761000.0,-216394000.0,-357637000.0,-537309000.0,3120916000.0,225000.0,-89407000.0,-117613000.0,-1759366000.0,102385000.0,215392000.0,188275000.0,-173534000.0,170439000.0,268209000.0,-173534000.0,335190000.0,-149385000.0,64399000.0,537939000.0,1074476000.0,-446689000.0,198576000.0,-444484000.0,392075000.0,539637000.0,1100365000.0,219574000.0,347594000.0,499943000.0,1933291000.0,15785000.0,57293000.0,-620000.0,461826000.0,777121000.0,-84117000.0,-619188000.0,2045298000.0,-332083000.0,-223665000.0,1122667000.0,-1061541000.0,-15407000.0,1762511000.0,1168793000.0,1254222000.0,470116000.0,664161000.0,794604000.0,1520844000.0,133390000.0,298035000.0,636805000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,7054000.0,22493000.0,,14775000.0,7054000.0,22493000.0,125683000.0,14775000.0,93897000.0,121735000.0,125683000.0,9827000.0,75297000.0,131057000.0,159133000.0,82205000.0,153228000.0,217222000.0,211030000.0,44011000.0,73316000.0,211030000.0,102361000.0,276520000.0,22034000.0,61622000.0,88078000.0,-589905000.0,40431000.0,-589905000.0,59106000.0,85600000.0,134680000.0,36431000.0,55569000.0,90868000.0,119700000.0,24644000.0,59387000.0,88298000.0,112622000.0,-157352000.0,-239426000.0,-306236000.0,168447000.0,-1579000.0,-11792000.0,-24903000.0,-309969000.0,-1321000.0,-164781000.0,-649713000.0,-35700000.0,10589000.0,54048000.0,105104000.0,-1249085000.0,81146000.0,178225000.0,240587000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,-981050000.0,-1297890000.0,-1236718000.0,-87309000.0,3357949000.0,3247846000.0,-1435761000.0,-201619000.0,-263740000.0,-415574000.0,3246599000.0,10052000.0,-14110000.0,13444000.0,-1600233000.0,184590000.0,368620000.0,405497000.0,37496000.0,214450000.0,341525000.0,37496000.0,437551000.0,127135000.0,86433000.0,599561000.0,1162554000.0,-1036594000.0,239007000.0,-1034389000.0,451181000.0,625237000.0,1235045000.0,256005000.0,403163000.0,590811000.0,2052991000.0,40429000.0,116680000.0,87678000.0,574448000.0,619769000.0,-323543000.0,-925424000.0,2213745000.0,-333662000.0,-235457000.0,1097764000.0,-1371510000.0,-16728000.0,1597730000.0,519080000.0,1218522000.0,480705000.0,718209000.0,899708000.0,271759000.0,214536000.0,476260000.0,877392000.0
CostsAndExpenses / USD,2526476000.0,4890225000.0,7434641000.0,1387897000.0,3966710000.0,5741131000.0,6886237000.0,1406489000.0,-439259000.0,1682293000.0,7136498000.0,2081675000.0,4236051000.0,6315685000.0,3883260000.0,2066675000.0,4323020000.0,6542222000.0,9022693000.0,2236541000.0,4483455000.0,6704976000.0,8741211000.0,2054521000.0,4134035000.0,8741211000.0,6174824000.0,8822282000.0,1908434000.0,3857190000.0,5692127000.0,9604183000.0,2260821000.0,9590782000.0,4453695000.0,6828956000.0,7928357000.0,2494246000.0,5037806000.0,7691700000.0,9231174000.0,2845400000.0,5724162000.0,8836377000.0,10441300000.0,1037720000.0,2353705000.0,3995442000.0,9078978000.0,1868858000.0,3956398000.0,4806266000.0,5847454000.0,2701683000.0,3529537000.0,7974113000.0,7486264000.0,3067458000.0,6622098000.0,10247852000.0,11527900000.0,3899968000.0,7767503000.0,11643773000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-391281000.0,,,,-186444000.0,,,,1237000.0,,,,-1636000.0,,,,-3532000.0,,,-3532000.0,,10448000.0,,,,13540000.0,,13540000.0,,,97502000.0,,,,120980000.0,,,,-11991000.0,,,,4928000.0,,,,-207544000.0,,,,8984000.0,,,,206426000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,69000.0,,,,1355000.0,,,,3800000.0,,,,3217000.0,,,,2214000.0,,,2214000.0,,1656000.0,,,,2127000.0,,2127000.0,,,2015000.0,,,,470000.0,,,,2037000.0,,,,2454000.0,,,,828000.0,,,,3717000.0,,,,2259000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,1105000.0,,,,7262000.0,,,,4482000.0,,,,3466000.0,,,,1812000.0,,,1812000.0,,2214000.0,,,,1840000.0,,1840000.0,,,-4069000.0,,,,6798000.0,,,,12564000.0,,,,22685000.0,,,,816000.0,,,,-5000.0,,,,10389000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,13623589000.0,,,,13598159000.0,,,,13457608000.0,,,,14170643000.0,,,,14170643000.0,12824375000.0,12824375000.0,14170643000.0,12824375000.0,12824375000.0,13144380000.0,13144380000.0,13144380000.0,13144380000.0,13018276000.0,13144380000.0,13018276000.0,13018276000.0,13018276000.0,15253239000.0,15253239000.0,15253239000.0,15253239000.0,11271706000.0,11271706000.0,11271706000.0,11271706000.0,12480586000.0,12480586000.0,12480586000.0,12480586000.0,12860966000.0,12860966000.0,12860966000.0,12860966000.0,8761189000.0,8761189000.0,8761189000.0,8761189000.0,6371852000.0,6371852000.0,6371852000.0,6371852000.0,6403119000.0,6403119000.0,6403119000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,127622000.0,,127622000.0,127622000.0,156785000.0,156785000.0,156785000.0,156785000.0,109182000.0,156785000.0,109182000.0,109182000.0,109182000.0,121823000.0,121823000.0,121823000.0,121823000.0,102802000.0,102802000.0,102802000.0,102802000.0,103902000.0,103902000.0,103902000.0,103902000.0,90169000.0,90169000.0,90169000.0,90169000.0,41899000.0,41899000.0,41899000.0,41899000.0,28042000.0,28042000.0,28042000.0,28042000.0,41021000.0,41021000.0,41021000.0
DebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302707000.0,302707000.0,302707000.0,302707000.0,302707000.0,438533000.0,438533000.0,438533000.0,438533000.0,252946000.0,252946000.0,252946000.0
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39591000.0,39591000.0,39591000.0
DeferredIncomeTaxExpenseBenefit / USD,117561000.0,-271736000.0,79516000.0,91106000.0,-349177000.0,-587172000.0,-344690000.0,-65418000.0,-146131000.0,-222631000.0,-634082000.0,-41862000.0,-43683000.0,-50918000.0,-394437000.0,63125000.0,69143000.0,48089000.0,-117203000.0,-6782000.0,-1602000.0,6379000.0,48470000.0,-68648000.0,-80688000.0,48470000.0,-106223000.0,331833000.0,7653000.0,-37544000.0,-89658000.0,-3615000.0,-9255000.0,-2426000.0,12465000.0,94630000.0,-81183000.0,-89746000.0,-70986000.0,-58762000.0,-1259406000.0,67827000.0,68613000.0,52785000.0,46720000.0,277221000.0,129301000.0,49633000.0,595046000.0,-80293000.0,-68821000.0,153464000.0,18347000.0,1070000.0,542642000.0,371840000.0,241947000.0,38098000.0,35822000.0,11828000.0,496189000.0,-8203000.0,-59747000.0,-68942000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,3422193000.0,,,,3424004000.0,,,,3275300000.0,,,,3271904000.0,,,3271904000.0,,3175246000.0,,,,3284719000.0,,3284719000.0,,,2189776000.0,,,,2170224000.0,,,,3496367000.0,,,,4787076000.0,,,,5634644000.0,,,,8955153000.0,,,,8826538000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106506000.0,2106506000.0,2106506000.0,2153016000.0,2153016000.0,2153016000.0,2153016000.0,2439364000.0,2439364000.0,2439364000.0,2439364000.0,2969443000.0,2969443000.0,2969443000.0,2969443000.0,2860997000.0,2860997000.0,2860997000.0,2860997000.0,2811663000.0,2811663000.0,2811663000.0
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481000000.0,,,,133000000.0,,,,379000000.0,,,,332000000.0,,,,130000000.0,,,,200000000.0,,,,153000000.0,,,
