fact_unit,2011-08-05,2011-11-09,2012-02-27,2012-05-03,2012-08-03,2012-10-31,2013-02-15,2013-05-02,2013-05-09,2013-07-25,2013-10-30,2014-02-06,2014-04-24,2014-07-24,2014-10-23,2015-02-04,2015-04-23,2015-07-23,2015-10-21,2016-02-03,2016-04-21,2016-07-21,2016-10-25,2017-02-07,2017-04-28,2017-07-25,2017-10-24,2018-02-06,2018-04-26,2018-07-25,2018-10-31,2019-02-06,2019-04-30,2019-08-01,2019-10-29,2020-02-05,2020-05-06,2020-07-29,2020-11-05,2021-02-10,2021-05-05,2021-08-04,2021-10-27,2022-02-02,2022-04-27,2022-07-26,2022-10-25,2023-01-31,2023-04-25,2023-07-25,2023-10-24,2024-01-30,2024-04-23,2024-07-23,2024-10-22,2025-01-28,2025-05-01,2025-07-22,2025-10-21
Assets / USD,138898000000.0,138898000000.0,138898000000.0,144603000000.0,144603000000.0,144603000000.0,144603000000.0,149422000000.0,149422000000.0,149422000000.0,149422000000.0,144603000000.0,153775000000.0,163110000000.0,168539000000.0,149422000000.0,173606000000.0,179098000000.0,176908000000.0,166231000000.0,179589000000.0,185453000000.0,188620000000.0,177311000000.0,203618000000.0,210449000000.0,217576000000.0,194338000000.0,230793000000.0,240300000000.0,229502000000.0,221690000000.0,218726000000.0,218641000000.0,225711000000.0,212482000000.0,233132000000.0,233737000000.0,231529000000.0,227339000000.0,246624000000.0,237535000000.0,239671000000.0,228037000000.0,238411000000.0,241803000000.0,238557000000.0,235194000000.0,251492000000.0,253517000000.0,260529000000.0,244718000000.0,267004000000.0,275833000000.0,281705000000.0,264037000000.0,276591000000.0,282956000000.0,289289000000.0
AssetsCurrent / USD,,,,64923000000.0,64923000000.0,64923000000.0,64923000000.0,69996000000.0,69996000000.0,69996000000.0,69996000000.0,69996000000.0,81501000000.0,81501000000.0,81501000000.0,81501000000.0,83670000000.0,83670000000.0,83670000000.0,83626000000.0,69408000000.0,69408000000.0,69408000000.0,69408000000.0,76203000000.0,76203000000.0,76203000000.0,76203000000.0,68744000000.0,68744000000.0,68744000000.0,68744000000.0,75293000000.0,75293000000.0,75293000000.0,75293000000.0,74992000000.0,74992000000.0,74992000000.0,74992000000.0,80924000000.0,80924000000.0,80924000000.0,80924000000.0,82103000000.0,82103000000.0,82103000000.0,82103000000.0,100451000000.0,100451000000.0,100451000000.0,100451000000.0,101618000000.0,101618000000.0,101618000000.0,101618000000.0,108545000000.0,108545000000.0,108545000000.0
AssetsNoncurrent / USD,,,,79680000000.0,79680000000.0,79680000000.0,79680000000.0,79426000000.0,79426000000.0,79426000000.0,79426000000.0,79426000000.0,84843000000.0,84843000000.0,84843000000.0,84843000000.0,94007000000.0,94007000000.0,94007000000.0,93875000000.0,124930000000.0,124930000000.0,124930000000.0,124930000000.0,145487000000.0,145487000000.0,145487000000.0,145487000000.0,143738000000.0,143738000000.0,143738000000.0,143738000000.0,152046000000.0,152046000000.0,152046000000.0,152046000000.0,153045000000.0,153045000000.0,153045000000.0,153045000000.0,154270000000.0,154270000000.0,154270000000.0,154270000000.0,162615000000.0,162615000000.0,162615000000.0,162615000000.0,163586000000.0,163586000000.0,163586000000.0,163586000000.0,171446000000.0,171446000000.0,171446000000.0,171446000000.0,171216000000.0,171216000000.0,171216000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,2148000000.0,1482000000.0,1526000000.0,1896000000.0,1788000000.0,1788000000.0,1754000000.0,1839000000.0,1939000000.0,1883000000.0,1969000000.0,1965000000.0,1950000000.0,1995000000.0,2024000000.0,1945000000.0,1998000000.0,1901000000.0,1920000000.0,3205000000.0,5786000000.0,5474000000.0,5360000000.0,5138000000.0,4875000000.0,4685000000.0,4683000000.0,4376000000.0,4406000000.0,4358000000.0,4441000000.0,4414000000.0,2750000000.0,2694000000.0,2727000000.0,2791000000.0,2778000000.0,2789000000.0,2904000000.0,3009000000.0,4130000000.0,4831000000.0,4831000000.0,4709000000.0,6231000000.0,5901000000.0,5675000000.0,5482000000.0,5500000000.0,5641000000.0,5787000000.0,5770000000.0,5386000000.0,5222000000.0,5188000000.0,4992000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,16898000000.0,17136000000.0,17162000000.0,9318000000.0,8724000000.0,8724000000.0,9873000000.0,12920000000.0,14881000000.0,14866000000.0,16938000000.0,15381000000.0,,12300000000.0,12947000000.0,12273000000.0,10843000000.0,7684000000.0,10146000000.0,12083000000.0,10957000000.0,8673000000.0,9002000000.0,6417000000.0,8539000000.0,4494000000.0,4741000000.0,6777000000.0,11288000000.0,7671000000.0,7585000000.0,10708000000.0,10213000000.0,18605000000.0,15333000000.0,19357000000.0,12533000000.0,13568000000.0,14692000000.0,8490000000.0,12003000000.0,10681000000.0,9103000000.0,10152000000.0,10909000000.0,6079000000.0,8364000000.0,14426000000.0,3725000000.0,6137000000.0,6225000000.0,9824000000.0,3590000000.0,3352000000.0,4216000000.0,6683000000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,14759000000.0,16820000000.0,16749000000.0,18907000000.0,17346000000.0,16411000000.0,14295000000.0,14971000000.0,14218000000.0,12841000000.0,9585000000.0,12066000000.0,15288000000.0,16743000000.0,14147000000.0,14362000000.0,11555000000.0,13414000000.0,9179000000.0,9424000000.0,11153000000.0,15694000000.0,12029000000.0,12026000000.0,15122000000.0,12963000000.0,21299000000.0,18060000000.0,22148000000.0,15311000000.0,16357000000.0,17596000000.0,11499000000.0,16133000000.0,15512000000.0,13934000000.0,14862000000.0,17139000000.0,11979000000.0,14038000000.0,19907000000.0,9225000000.0,11778000000.0,12012000000.0,15594000000.0,8976000000.0,8574000000.0,9403000000.0,11675000000.0
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966000000.0,5966000000.0,4174000000.0,4174000000.0,4174000000.0,4174000000.0,9046000000.0,9046000000.0,9046000000.0,9046000000.0,8609000000.0,8609000000.0,8609000000.0,8609000000.0,12150000000.0,12150000000.0,12150000000.0,12150000000.0,7613000000.0,7613000000.0,7613000000.0,7613000000.0,7265000000.0,7265000000.0,7265000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,2989000000.0,3324000000.0,2290000000.0,1927000000.0,1927000000.0,3737000000.0,3861000000.0,3689000000.0,1673000000.0,3457000000.0,3326000000.0,3879000000.0,1485000000.0,2949000000.0,3372000000.0,3224000000.0,1649000000.0,3490000000.0,4192000000.0,3313000000.0,2430000000.0,,,,,,,,,4429000000.0,4284000000.0,,1785000000.0,3026000000.0,3435000000.0,,1262000000.0,1773000000.0,2448000000.0,2837000000.0,1710000000.0,3668000000.0,4311000000.0,2300000000.0,1931000000.0,4163000000.0,5011000000.0,4305000000.0,3041000000.0,5695000000.0,7018000000.0,5376000000.0,2756000000.0,4889000000.0,4767000000.0
CashAndCashEquivalentsAtCarryingValue / USD,,,,21256000000.0,21256000000.0,21256000000.0,22679000000.0,16071000000.0,16071000000.0,16071000000.0,16071000000.0,21256000000.0,18422000000.0,18422000000.0,18422000000.0,16071000000.0,20021000000.0,20021000000.0,20021000000.0,18422000000.0,18954000000.0,18954000000.0,18954000000.0,15238000000.0,12960000000.0,12574000000.0,12574000000.0,12574000000.0,15512000000.0,15512000000.0,15512000000.0,15512000000.0,20844000000.0,20844000000.0,20844000000.0,20844000000.0,19069000000.0,19069000000.0,19069000000.0,19069000000.0,19992000000.0,19992000000.0,19992000000.0,19992000000.0,20067000000.0,20067000000.0,20067000000.0,20067000000.0,19153000000.0,19153000000.0,19153000000.0,19153000000.0,18853000000.0,18853000000.0,18853000000.0,18853000000.0,19872000000.0,19872000000.0,19872000000.0
CashAndCashEquivalentsFairValueDisclosure / USD,,,,16071000000.0,16071000000.0,16071000000.0,,18422000000.0,18422000000.0,18422000000.0,18422000000.0,18422000000.0,20021000000.0,20021000000.0,20021000000.0,20021000000.0,18954000000.0,18954000000.0,18954000000.0,,,,,15238000000.0,12960000000.0,12574000000.0,12574000000.0,12574000000.0,15512000000.0,15512000000.0,15512000000.0,15512000000.0,20844000000.0,20844000000.0,20844000000.0,20844000000.0,19069000000.0,19069000000.0,19069000000.0,19069000000.0,19992000000.0,19992000000.0,19992000000.0,19992000000.0,20067000000.0,20067000000.0,20067000000.0,20067000000.0,19153000000.0,19153000000.0,19153000000.0,19153000000.0,18853000000.0,18853000000.0,18853000000.0,18853000000.0,19872000000.0,19872000000.0,19872000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,17332000000.0,17332000000.0,21189000000.0,15160000000.0,15160000000.0,15160000000.0,17332000000.0,17848000000.0,17848000000.0,17848000000.0,15160000000.0,23496000000.0,23496000000.0,23496000000.0,17848000000.0,22943000000.0,22943000000.0,22943000000.0,23496000000.0,23117000000.0,23117000000.0,23117000000.0,22943000000.0,23542000000.0,23542000000.0,23542000000.0,23117000000.0,21948000000.0,21948000000.0,21948000000.0,23542000000.0,21917000000.0,21917000000.0,21917000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,3762000000.0,787000000.0,-3857000000.0,386000000.0,4385000000.0,720000000.0,-2172000000.0,-301000000.0,-77000000.0,3010000000.0,2688000000.0,-2715000000.0,-3315000000.0,-597000000.0,5648000000.0,18223000000.0,9697000000.0,6913000000.0,-553000000.0,1759000000.0,4248000000.0,-1466000000.0,174000000.0,-3564000000.0,-3827000000.0,-43000000.0,425000000.0,-807000000.0,4805000000.0,7030000000.0,-1594000000.0,-539000000.0,3702000000.0,4798000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,0.0,0.0,0.0,,0.3,0.6,0.9,1.2,0.3,0.66,1.02,1.2,0.38,0.76,1.14,1.38,0.38,0.76,1.14,1.52,0.38,0.76,1.14,1.52,0.38,0.76,1.14,1.52,0.38,0.38,0.38,1.52,,,0.0,0.38,0.0,0.0,0.09,0.18,0.09,0.18,0.27,0.18,0.12,0.24,0.36
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0
CommonStockSharesIssued / shares,1500136998.0,1500136998.0,1500136998.0,1564727289.0,1564727289.0,1564727289.0,1564727289.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,995000000.0,995000000.0,995000000.0
CommonStockSharesOutstanding / shares,1500136998.0,1500136998.0,1500136998.0,1564727289.0,1564727289.0,1564727289.0,1564727289.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,995000000.0,995000000.0,995000000.0
CommonStockValue / USD,15000000.0,15000000.0,15000000.0,16000000.0,16000000.0,16000000.0,16000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,15000000.0,15000000.0,15000000.0,15000000.0,16000000.0,16000000.0,16000000.0,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,15000000.0,15000000.0,15000000.0,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0,12000000.0,12000000.0,12000000.0,12000000.0,10000000.0,10000000.0,10000000.0
ComprehensiveIncomeNetOfTax / USD,,,,3616000000.0,6685000000.0,8633000000.0,5821000000.0,1408000000.0,1408000000.0,3027000000.0,4131000000.0,2085000000.0,1616000000.0,2601000000.0,4377000000.0,3997000000.0,188000000.0,471000000.0,2145000000.0,10285000000.0,1687000000.0,2592000000.0,3460000000.0,-1011000000.0,1935000000.0,4950000000.0,7675000000.0,9724000000.0,2688000000.0,4229000000.0,2834000000.0,8133000000.0,1074000000.0,3374000000.0,5758000000.0,-2545000000.0,2347000000.0,4844000000.0,6968000000.0,7084000000.0,-350000000.0,-1209000000.0,2782000000.0,4615000000.0,3184000000.0,6350000000.0,8763000000.0,4095000000.0,3394000000.0,5023000000.0,7891000000.0,14238000000.0,2518000000.0,4910000000.0,8009000000.0,11303000000.0,2768000000.0,5373000000.0,8749000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,56000000.0,105000000.0,66000000.0,318000000.0,44000000.0,44000000.0,88000000.0,119000000.0,87000000.0,2000000.0,-27000000.0,-42000000.0,-41000000.0,64000000.0,71000000.0,34000000.0,-33000000.0,-28000000.0,-6000000.0,-22000000.0,46000000.0,-42000000.0,-55000000.0,-130000000.0,-53000000.0,8000000.0,12000000.0,9000000.0,-218000000.0,-7000000.0,-35000000.0,-39000000.0,-20000000.0,-17000000.0,-37000000.0,-87000000.0,-15000000.0,-20000000.0,-38000000.0,-59000000.0,-76000000.0,-15000000.0,-72000000.0,-112000000.0,-92000000.0,-145000000.0,-206000000.0,-276000000.0,-87000000.0,-58000000.0,-118000000.0,-189000000.0,-257000000.0,-73000000.0,-155000000.0,-158000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,3672000000.0,6790000000.0,8699000000.0,6139000000.0,1452000000.0,1452000000.0,3115000000.0,4250000000.0,2172000000.0,1618000000.0,2574000000.0,4335000000.0,3956000000.0,252000000.0,542000000.0,2179000000.0,10252000000.0,1659000000.0,2586000000.0,3438000000.0,-965000000.0,1893000000.0,4895000000.0,7545000000.0,9671000000.0,2696000000.0,4241000000.0,2843000000.0,7915000000.0,1067000000.0,3339000000.0,5719000000.0,-2565000000.0,2330000000.0,4807000000.0,6881000000.0,7069000000.0,-370000000.0,-1247000000.0,2723000000.0,4539000000.0,3169000000.0,6278000000.0,8651000000.0,4003000000.0,3250000000.0,4817000000.0,7616000000.0,14151000000.0,2460000000.0,4792000000.0,7820000000.0,11045000000.0,2694000000.0,5218000000.0,8590000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000000.0,2200000000.0,2200000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,6600000000.0,6600000000.0,6600000000.0
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueModificationOfContract / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000000.0,,,,310000000.0,,,,310000000.0,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504000000.0,,3234000000.0,3234000000.0,3234000000.0,3132000000.0,3132000000.0,3132000000.0,3132000000.0,,,,2461000000.0,,,,2489000000.0,,,,2802000000.0,,,
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959000000.0,,2962000000.0,2962000000.0,2962000000.0,2715000000.0,2715000000.0,2715000000.0,2715000000.0,,,,3010000000.0,,,,3552000000.0,,,,5019000000.0,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000000.0,433000000.0,902000000.0,1300000000.0,1500000000.0,386000000.0,627000000.0,872000000.0,1100000000.0,395000000.0,689000000.0,951000000.0,1200000000.0,444000000.0,726000000.0,982000000.0,1300000000.0,408000000.0,818000000.0,1100000000.0,1400000000.0,490000000.0,945000000.0,1400000000.0
CurrentFederalTaxExpenseBenefit / USD,,,-60000000.0,,,,-10000000.0,,,,,-134000000.0,,,,6000000.0,,,,-34000000.0,,,,-23000000.0,,,,5000000.0,,,,-126000000.0,,,,18000000.0,,,,-104000000.0,,,,42000000.0,,,,84000000.0,,,,20000000.0,,,,389000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,-522000000.0,,,,441000000.0,,,,,275000000.0,,,,646000000.0,,,,512000000.0,,,,671000000.0,,,,817000000.0,,,,572000000.0,,,,552000000.0,,,,577000000.0,,,,758000000.0,,,,493000000.0,,,,395000000.0,,,,707000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,-566000000.0,,,,430000000.0,,,,,199000000.0,,,,730000000.0,,,,566000000.0,,,,802000000.0,,,,827000000.0,,,,511000000.0,,,,653000000.0,,,,586000000.0,,,,902000000.0,,,,849000000.0,,,,557000000.0,,,,1464000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,16000000.0,,,,-1000000.0,,,,,58000000.0,,,,78000000.0,,,,88000000.0,,,,154000000.0,,,,5000000.0,,,,65000000.0,,,,83000000.0,,,,113000000.0,,,,102000000.0,,,,272000000.0,,,,142000000.0,,,,368000000.0,,,
DebtSecuritiesAvailableForSaleUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-261000000.0,-367000000.0,319000000.0,,-261000000.0,-367000000.0,319000000.0,,,160000000.0,-319000000.0,,,160000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276000000.0,384000000.0,344000000.0,344000000.0,344000000.0,344000000.0,344000000.0,160000000.0,160000000.0,160000000.0,160000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,110000000.0,,,,-25000000.0,,,,,8000000.0,,,,-28965000000.0,,,,1049000000.0,,,,-581000000.0,,,,1735000000.0,,,,1865000000.0,,,,7831000000.0,,,,-578000000.0,,,,-145000000.0,,,,632000000.0,,,,1699000000.0,,,,263000000.0,,,
