fact_unit,2010-08-05,2010-11-08,2011-02-25,2011-05-09,2011-08-04,2011-11-09,2012-02-24,2012-05-03,2012-08-02,2012-11-02,2013-02-22,2013-05-02,2013-07-26,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-30,2015-02-20,2015-04-30,2015-07-30,2015-10-29,2016-02-19,2016-04-28,2016-07-28,2016-11-07,2017-02-28,2017-05-04,2017-08-03,2017-11-01,2018-02-26,2018-05-04,2018-07-31,2018-09-10,2018-10-30,2019-02-27,2019-05-09,2019-08-01,2019-11-01,2020-02-24,2020-05-06,2020-07-29,2020-10-29,2021-02-19,2021-04-29,2021-07-29,2021-10-27,2022-02-17,2022-04-27,2022-08-05,2022-11-01,2023-02-15,2023-04-26,2023-07-27,2023-10-25,2024-02-14,2024-04-24,2024-07-24,2024-10-23,2025-02-12,2025-04-23,2025-07-24,2025-10-22
CommonStockSharesIssued / shares,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,66174767.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,132349534.0,198131716.0,223431716.0,226947180.0,132349534.0,226947180.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0,226900000.0
CommonStockSharesOutstanding / shares,47688695.0,47688695.0,47688695.0,47954085.0,47954085.0,47954085.0,47954085.0,47946360.0,47946360.0,47946360.0,47946360.0,47703684.0,95407368.0,95407368.0,95407368.0,95909948.0,95909948.0,95909948.0,95909948.0,96274395.0,96274395.0,96274395.0,96274395.0,91836106.0,91836106.0,91836106.0,91836106.0,95425432.0,95425432.0,95425432.0,95425432.0,96034352.0,96034352.0,95425432.0,96034352.0,96034352.0,96614946.0,96614946.0,96614946.0,96614946.0,191699193.0,191700000.0,191700000.0,191700000.0,188900000.0,188900000.0,188900000.0,188900000.0,185800000.0,185800000.0,185800000.0,185800000.0,181200000.0,181200000.0,181200000.0,181200000.0,177800000.0,177800000.0,177800000.0,177800000.0,171300000.0,171300000.0,171300000.0
CommonStockValue / USD,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,662000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1323000.0,1300000.0,1300000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,24136000.0,88573000.0,,61434000.0,104970000.0,115967000.0,115568000.0,70486000.0,118572000.0,192784000.0,147329000.0,43873000.0,111702000.0,219679000.0,259065000.0,80927000.0,177735000.0,209565000.0,310943000.0,10065000.0,147458000.0,199127000.0,227050000.0,121785000.0,171021000.0,257740000.0,281395000.0,121842000.0,340967000.0,281395000.0,500988000.0,202001000.0,167374000.0,61573000.0,99900000.0,596900000.0,-56900000.0,67100000.0,-21000000.0,83300000.0,-66400000.0,43200000.0,226800000.0,201000000.0,42000000.0,200000000.0,274000000.0,458000000.0,166000000.0,140000000.0,133000000.0,431000000.0,199000000.0,397000000.0,548000000.0,438000000.0,195000000.0,431000000.0,827000000.0
ConstructionInProgressGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000.0,,,,89000000.0,,,,122000000.0,,,,137000000.0,,,
ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238665000.0,213605000.0,217400000.0,0.0,238700000.0,213600000.0,217400000.0,237500000.0,4100000.0,4100000.0,4100000.0,4000000.0,,0.0,0.0,0.0,0.0,28000000.0,28000000.0,28000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0,,,
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366168000.0,366168000.0,,366168000.0,366168000.0,345585000.0,345585000.0,345600000.0,366200000.0,345600000.0,345600000.0,345600000.0,345600000.0,623400000.0,623400000.0,623400000.0,623000000.0,544000000.0,544000000.0,544000000.0,544000000.0,545000000.0,545000000.0,545000000.0,545000000.0,706000000.0,706000000.0,706000000.0,706000000.0,678000000.0,678000000.0,678000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366168000.0,,,,,345585000.0,345585000.0,345600000.0,345600000.0,514000000.0,514000000.0,514000000.0,514000000.0,443200000.0,443200000.0,443200000.0,443000000.0,392000000.0,392000000.0,392000000.0,392000000.0,544000000.0,544000000.0,544000000.0,544000000.0,524000000.0,524000000.0,524000000.0,524000000.0,550000000.0,550000000.0,550000000.0
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119200000.0,122500000.0,119400000.0,109400000.0,109400000.0,109400000.0,109400000.0,109400000.0,101000000.0,101000000.0,101000000.0,101000000.0,153000000.0,153000000.0,153000000.0,153000000.0,162000000.0,162000000.0,162000000.0,162000000.0,154000000.0,154000000.0,154000000.0,154000000.0,170000000.0,170000000.0,170000000.0
ContractWithCustomerAssetReclassifiedToReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39375000.0,223148000.0,,296459000.0,432307000.0,196973000.0,300714000.0,415700000.0,432300000.0,197000000.0,300700000.0,415700000.0,578600000.0,282900000.0,519100000.0,868700000.0,950000000.0,242000000.0,364000000.0,424000000.0,602000000.0,140000000.0,225000000.0,344000000.0,581000000.0,135000000.0,208000000.0,456000000.0,723000000.0,146000000.0,353000000.0,496000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463704000.0,463704000.0,,463704000.0,463704000.0,444805000.0,444805000.0,444800000.0,463700000.0,444800000.0,444800000.0,444800000.0,444800000.0,799700000.0,799700000.0,799700000.0,800000000.0,832000000.0,832000000.0,832000000.0,832000000.0,824000000.0,824000000.0,824000000.0,824000000.0,956000000.0,956000000.0,956000000.0,956000000.0,1082000000.0,1082000000.0,1082000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369716000.0,369716000.0,,369716000.0,369716000.0,373538000.0,373538000.0,373500000.0,373500000.0,604200000.0,604200000.0,604200000.0,604200000.0,642700000.0,642700000.0,642700000.0,643000000.0,629000000.0,629000000.0,629000000.0,629000000.0,772000000.0,772000000.0,772000000.0,772000000.0,804000000.0,804000000.0,804000000.0,804000000.0,693000000.0,693000000.0,693000000.0
ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274054000.0,282054000.0,314700000.0,0.0,274100000.0,282100000.0,314700000.0,333900000.0,6900000.0,6800000.0,6900000.0,7000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,12000000.0,12000000.0,13000000.0,,1000000.0,1000000.0,1000000.0,,,
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200000.0,58100000.0,36900000.0,59200000.0,77000000.0,77000000.0,77000000.0,77000000.0,77000000.0,79600000.0,79600000.0,79600000.0,80000000.0,88000000.0,88000000.0,88000000.0,88000000.0,86000000.0,86000000.0,86000000.0,86000000.0,174000000.0,174000000.0,174000000.0,174000000.0,389000000.0,389000000.0,389000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29297000.0,92137000.0,,142718000.0,199735000.0,204388000.0,251980000.0,412900000.0,199700000.0,204400000.0,252000000.0,412900000.0,410600000.0,317600000.0,333900000.0,430000000.0,532000000.0,214000000.0,317000000.0,387000000.0,463000000.0,191000000.0,277000000.0,348000000.0,410000000.0,250000000.0,439000000.0,632000000.0,665000000.0,279000000.0,388000000.0,513000000.0
CostOfGoodsAndServicesSold / USD,513135000.0,748764000.0,1147563000.0,255538000.0,516211000.0,782681000.0,1008290000.0,322064000.0,658219000.0,1009908000.0,1057934000.0,413928000.0,850321000.0,1266635000.0,1397213000.0,432622000.0,877743000.0,1321008000.0,1696555000.0,485680000.0,992090000.0,1541903000.0,1802365000.0,563239000.0,1142503000.0,1694961000.0,2108472000.0,516851000.0,1003063000.0,1466156000.0,2260182000.0,646327000.0,1304617000.0,2260182000.0,2009345000.0,2006949000.0,745296000.0,1533009000.0,2308800000.0,2816400000.0,1204600000.0,2826200000.0,4228500000.0,3129600000.0,1351200000.0,2601900000.0,3900800000.0,5922000000.0,1296000000.0,2728000000.0,4032000000.0,5419000000.0,1332000000.0,2735000000.0,4168000000.0,5453000000.0,1529000000.0,3213000000.0,4971000000.0,5822000000.0,1682000000.0,3452000000.0,5235000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,19174000.0,,,,24570000.0,,,,57272000.0,,,,81630000.0,,,,70459000.0,,,,108782000.0,,,,141245000.0,,,141245000.0,,72317000.0,,,,86200000.0,,,,6900000.0,,,,5000000.0,,,,6000000.0,,,,-81000000.0,,,,37000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,18114000.0,,,,19239000.0,,,,32285000.0,,,,27000000.0,,,,29972000.0,,,,37356000.0,,,,24442000.0,,,24442000.0,,27391000.0,,,,67400000.0,,,,68500000.0,,,,141000000.0,,,,93000000.0,,,,138000000.0,,,,137000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,40913000.0,,,,47480000.0,,,,101760000.0,,,,125045000.0,,,,113604000.0,,,,163229000.0,,,,181759000.0,,,181759000.0,,109661000.0,,,,157200000.0,,,,81200000.0,,,,147000000.0,,,,116000000.0,,,,84000000.0,,,,177000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,3625000.0,,,,3671000.0,,,,12203000.0,,,,16415000.0,,,,13173000.0,,,,17091000.0,,,,16072000.0,,,16072000.0,,9953000.0,,,,3600000.0,,,,5800000.0,,,,1000000.0,,,,17000000.0,,,,27000000.0,,,,3000000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081000000.0,,,,4023000000.0,,,,4084000000.0,,,,3995000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,6426000.0,,,,11205000.0,,,,-10591000.0,,,,-2203000.0,,,,11146000.0,,,,2287000.0,,,,9606000.0,,,9606000.0,,11013000.0,,,,-22900000.0,,,,4700000.0,,,,20000000.0,,,,36000000.0,,,,87000000.0,,,,29000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26500000.0,21300000.0,21300000.0,21300000.0,21300000.0,20500000.0,20500000.0,20500000.0,21000000.0,23000000.0,23000000.0,23000000.0,23000000.0,21000000.0,21000000.0,21000000.0,21000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-520000.0,,,,3880000.0,,,,-3678000.0,,,,1933000.0,,,,2727000.0,,,,-10745000.0,,,,-5395000.0,,,-5395000.0,,-23194000.0,,,,-43500000.0,,,,-11300000.0,,,,-50000000.0,,,,-5000000.0,,,,-9000000.0,,,,7000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,4870000.0,,,,7391000.0,,,,16248000.0,,,,-16595000.0,,,,581000.0,,,,15248000.0,,,,-7054000.0,,,,4981000.0,,,4981000.0,,-10228000.0,,,,-67400000.0,,,,-5300000.0,,,,-27000000.0,,,,29000000.0,,,,88000000.0,,,,36000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,187923000.0,,,,203869000.0,,,,406633000.0,,,406633000.0,,325156000.0,,,,322900000.0,,,,341400000.0,,,,513000000.0,,,,666000000.0,,,,692000000.0,,,,749000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245680000.0,175902000.0,,245680000.0,,175902000.0,198269000.0,198269000.0,198300000.0,198300000.0,145300000.0,145300000.0,145300000.0,145300000.0,168400000.0,168400000.0,168400000.0,168000000.0,288000000.0,288000000.0,288000000.0,288000000.0,326000000.0,326000000.0,326000000.0,326000000.0,318000000.0,318000000.0,318000000.0,318000000.0,376000000.0,376000000.0,376000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,1485000.0,,,,1163000.0,,,,-2326000.0,,,,851000.0,,,,1375000.0,,,,1404000.0,,,,770000.0,,,770000.0,,1953000.0,,,,-1000000.0,,,,1300000.0,,,,3000000.0,,,,-2000000.0,,,,10000000.0,,,,0.0,,,
DeferredTaxAssetsDeferredIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,,,52000000.0,,,,84000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,64036000.0,,,,96174000.0,,,,111028000.0,,,,108257000.0,,,,123469000.0,,,,149686000.0,,,,186531000.0,,,186531000.0,,171427000.0,,,,190100000.0,,,,346100000.0,,,,451000000.0,,,,509000000.0,,,,482000000.0,,,,578000000.0,,,
DeferredTaxAssetsInventory / USD,,,,,,,7461000.0,,,,9518000.0,,,,9841000.0,,,,10089000.0,,,,13570000.0,,,,18664000.0,,,,22579000.0,,,22579000.0,,19620000.0,,,,16800000.0,,,,25800000.0,,,,45000000.0,,,,46000000.0,,,,49000000.0,,,,49000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,61565000.0,,,,96174000.0,,,,108887000.0,,,,104925000.0,,,,121651000.0,,,,137063000.0,,,,165113000.0,,,165113000.0,,145744000.0,,,,148400000.0,,,,288100000.0,,,,409000000.0,,,,445000000.0,,,,436000000.0,,,,520000000.0,,,
