fact_unit,2011-08-19,2011-11-07,2012-03-20,2012-05-04,2012-08-06,2012-11-01,2013-02-19,2013-05-03,2013-08-02,2013-11-05,2014-02-14,2014-05-02,2014-08-01,2014-11-04,2015-02-17,2015-05-07,2015-08-04,2015-11-03,2016-02-29,2016-05-10,2016-05-24,2016-08-03,2016-11-04,2017-02-21,2017-05-04,2017-08-03,2017-11-03,2018-02-16,2018-05-03,2018-08-09,2018-11-08,2019-03-01,2019-05-08,2019-08-09,2019-11-07,2020-02-20,2020-05-07,2020-08-06,2020-11-05,2021-02-18,2021-05-06,2021-08-05,2021-11-04,2022-02-24,2022-05-05,2022-08-04,2022-11-03,2023-02-22,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-05,2025-02-20,2025-05-01,2025-08-07,2025-11-05
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,-27400000.0,136700000.0,-27400000.0,136700000.0,117100000.0,61500000.0,40800000.0,90100000.0,139200000.0,136700000.0,45700000.0,91500000.0,136200000.0,156100000.0,43000000.0,85900000.0,128800000.0,188200000.0,38400000.0,73600000.0,108800000.0,182600000.0,32800000.0,65500000.0,98200000.0,171600000.0,28000000.0,56000000.0,136700000.0,144000000.0,96000000.0,192000000.0,136700000.0,131000000.0,96000000.0,192000000.0,288000000.0,242200000.0,93300000.0,186600000.0,279900000.0
AssetRetirementObligation / USD,,,34000000.0,,,,34100000.0,,,,37500000.0,50900000.0,50900000.0,50900000.0,42300000.0,57300000.0,57100000.0,57100000.0,50900000.0,70400000.0,50900000.0,70400000.0,70400000.0,57300000.0,64600000.0,64600000.0,64600000.0,70400000.0,50800000.0,50800000.0,50800000.0,64600000.0,55500000.0,55500000.0,,50800000.0,,,,55500000.0,,,,66300000.0,,,72100000.0,68300000.0,97900000.0,97900000.0,97900000.0,72100000.0,103000000.0,103000000.0,103000000.0,97900000.0,,,
AssetRetirementObligationAccretionExpense / USD,1600000.0,2400000.0,2900000.0,900000.0,1800000.0,2700000.0,3200000.0,1000000.0,2000000.0,3000000.0,3600000.0,1100000.0,2000000.0,3000000.0,4000000.0,1200000.0,2200000.0,3300000.0,4000000.0,1300000.0,4000000.0,2700000.0,4000000.0,4500000.0,1200000.0,2300000.0,3500000.0,5300000.0,1300000.0,2200000.0,3000000.0,4600000.0,900000.0,1900000.0,2800000.0,3900000.0,1000000.0,2300000.0,3700000.0,3700000.0,700000.0,1700000.0,2600000.0,4700000.0,900000.0,2000000.0,3000000.0,3600000.0,1100000.0,2200000.0,3500000.0,4000000.0,1600000.0,3100000.0,4500000.0,4800000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,,,,,,,,,,4100000.0,4000000.0,4000000.0,0.0,,0.0,,,4000000.0,400000.0,800000.0,800000.0,800000.0,,,,800000.0,,,,11800000.0,,,,11800000.0,,,,,,,,20200000.0,,,,20200000.0,,,,23800000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,,,,,,,,,0.0,,,,-200000.0,,-200000.0,,,1300000.0,,21600000.0,21600000.0,21600000.0,800000.0,,,21600000.0,,,,,,,,,,,,,,,,,,,,5700000.0,,,,5700000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,-2800000.0,,,,200000.0,,,0.0,1200000.0,200000.0,1400000.0,1400000.0,-1000000.0,2100000.0,2100000.0,2100000.0,1600000.0,3700000.0,1600000.0,3800000.0,3800000.0,2100000.0,-9100000.0,-9100000.0,-9100000.0,3800000.0,1700000.0,3100000.0,3100000.0,-9100000.0,2100000.0,1200000.0,,1800000.0,,,,-5100000.0,,,,-1800000.0,,,,-200000.0,,,,800000.0,,,,4900000.0,,,
Assets / USD,3393800000.0,3393800000.0,3367500000.0,3322400000.0,3501300000.0,3790400000.0,3393800000.0,3698400000.0,3780500000.0,3881500000.0,3831000000.0,5148500000.0,5407100000.0,5725300000.0,5105000000.0,6055200000.0,6328400000.0,6491900000.0,6048600000.0,13369100000.0,6022500000.0,13311000000.0,13373400000.0,6423500000.0,12949200000.0,13000100000.0,13055600000.0,13211000000.0,13653800000.0,14388600000.0,14388600000.0,14388600000.0,16938200000.0,16938200000.0,16938200000.0,16938200000.0,18815100000.0,18815100000.0,18815100000.0,18815100000.0,15875700000.0,15875700000.0,15875700000.0,15875700000.0,15208200000.0,15208200000.0,15208200000.0,15208200000.0,19560000000.0,19560000000.0,19560000000.0,19560000000.0,20671800000.0,20671800000.0,20671800000.0,19560000000.0,20846100000.0,21264200000.0,21903800000.0
AssetsCurrent / USD,750500000.0,750500000.0,750500000.0,866500000.0,866500000.0,866500000.0,866500000.0,733300000.0,733300000.0,733300000.0,733300000.0,897200000.0,897200000.0,897200000.0,897200000.0,882600000.0,882600000.0,882600000.0,882500000.0,920000000.0,882500000.0,920000000.0,920000000.0,920000000.0,1006800000.0,1006800000.0,1006800000.0,1006800000.0,1269900000.0,1269900000.0,1269900000.0,1269900000.0,1418900000.0,1418900000.0,1418900000.0,1418900000.0,1658300000.0,1658300000.0,1658300000.0,1658300000.0,1460300000.0,1460300000.0,1460300000.0,1460300000.0,1769800000.0,1769800000.0,1769800000.0,1769800000.0,2356600000.0,2356600000.0,2356600000.0,2356600000.0,2194600000.0,2194600000.0,2194600000.0,2194600000.0,2296300000.0,2296300000.0,2296300000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,-15100000.0,-34300000.0,22700000.0,30100000.0,40600000.0,400000.0,30900000.0,400000.0,,57200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60100000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,252400000.0,252400000.0,362800000.0,188400000.0,188400000.0,188400000.0,252400000.0,145800000.0,145800000.0,145800000.0,188400000.0,76300000.0,76300000.0,76300000.0,145800000.0,66700000.0,66700000.0,66700000.0,76300000.0,81000000.0,76300000.0,81000000.0,81000000.0,66700000.0,140200000.0,140200000.0,140200000.0,81000000.0,73500000.0,137200000.0,137200000.0,137200000.0,232100000.0,232100000.0,232100000.0,232100000.0,331100000.0,331100000.0,331100000.0,331100000.0,242800000.0,242800000.0,242800000.0,242800000.0,158500000.0,158500000.0,158500000.0,158500000.0,219000000.0,219000000.0,219000000.0,219000000.0,141700000.0,141700000.0,141700000.0,141700000.0,157300000.0,157300000.0,157300000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331100000.0,331100000.0,331100000.0,232100000.0,242800000.0,242800000.0,242800000.0,331100000.0,158500000.0,158500000.0,158500000.0,242800000.0,219000000.0,219000000.0,219000000.0,158500000.0,141700000.0,141700000.0,141700000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82600000.0,144400000.0,66000000.0,63700000.0,-107200000.0,-5600000.0,94200000.0,94900000.0,44100000.0,-134900000.0,-56100000.0,99000000.0,5700000.0,-33800000.0,-14200000.0,-88300000.0,-22600000.0,-4500000.0,34400000.0,-84300000.0,-7200000.0,-49600000.0,-79500000.0,60500000.0,-31800000.0,24700000.0,-14500000.0
CollateralizedFinancings / USD,,,,,,,,,,,,,,,0.0,182800000.0,182800000.0,182800000.0,182800000.0,219300000.0,182800000.0,219300000.0,219300000.0,219300000.0,275000000.0,275000000.0,275000000.0,275000000.0,350000000.0,350000000.0,350000000.0,350000000.0,280000000.0,280000000.0,280000000.0,280000000.0,370000000.0,370000000.0,370000000.0,370000000.0,350000000.0,350000000.0,350000000.0,350000000.0,150000000.0,150000000.0,150000000.0,150000000.0,800000000.0,800000000.0,800000000.0,800000000.0,575000000.0,575000000.0,575000000.0,575000000.0,330000000.0,330000000.0,330000000.0
CommitmentsAndContingencies / USD,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommonStockDividendsPerShareDeclared / USD/shares,,,0.0616,0.3363,0.3363,0.3363,0.0616,0.4575,0.4575,0.4575,0.2725,,,,,,,,,,,,,,0.91,1.82,2.73,3.39,0.91,1.82,2.73,3.64,0.91,1.82,2.73,3.64,0.91,1.82,2.73,3.64,0.91,1.01,1.11,3.64,0.1,0.2,0.3,1.21,0.35,0.7,1.05,0.4,0.35,0.85,1.35,1.4,0.5,1.25,2.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,450000000.0,450000000.0,300000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0
CommonStockSharesIssued / shares,42300000.0,42292348.0,42292348.0,42398148.0,42398148.0,42398148.0,42398148.0,42492233.0,42492233.0,42492233.0,42492233.0,42529068.0,42529068.0,42529068.0,42529068.0,42529068.0,42532353.0,42532353.0,42532353.0,56446573.0,42532353.0,56446573.0,56446573.0,56446573.0,185234405.0,185234405.0,185234405.0,185234405.0,218152620.0,218152620.0,218152620.0,218152620.0,232456283.0,232456283.0,232456283.0,232964765.0,233852810.0,233852810.0,233852810.0,233852810.0,234792888.0,234792888.0,234792888.0,234792888.0,236105293.0,236105293.0,236105293.0,236105293.0,237939058.0,237939058.0,237939058.0,237939058.0,240095699.0,240095699.0,240095699.0,240095699.0,241764105.0,241764105.0,241764105.0
CommonStockSharesOutstanding / shares,42300000.0,42292348.0,42292348.0,42398148.0,42398148.0,42398148.0,42398148.0,42294502.0,42294502.0,42294502.0,42294502.0,42162178.0,42162178.0,42162178.0,42162178.0,42162178.0,42143463.0,42143463.0,42143463.0,56020266.0,42143463.0,56020266.0,56020266.0,56020266.0,184720525.0,184720525.0,184720525.0,184720525.0,217566980.0,217566980.0,217566980.0,217566980.0,231790530.0,231790530.0,231790530.0,231790530.0,232843526.0,232843526.0,232843526.0,232843526.0,228061853.0,228061853.0,228061853.0,228061853.0,228221122.0,228221122.0,228221122.0,228221122.0,226042229.0,226042229.0,226042229.0,226042229.0,222611259.0,222611259.0,222611259.0,222611259.0,217763821.0,217763821.0,217763821.0
CommonStockValueOutstanding / USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,100000.0,100000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
ComprehensiveIncomeNetOfTax / USD,36500000.0,14100000.0,-27100000.0,1800000.0,,,,,25500000.0,30400000.0,28800000.0,12300000.0,28800000.0,43700000.0,40600000.0,19300000.0,45600000.0,77600000.0,63400000.0,3700000.0,63400000.0,17300000.0,31800000.0,107600000.0,-21100000.0,-93000000.0,-100800000.0,59200000.0,-74500000.0,-1900000.0,-234500000.0,-287100000.0,92400000.0,129200000.0,17400000.0,62400000.0,-84300000.0,-60400000.0,-49800000.0,131000000.0,-1661900000.0,-1727700000.0,-1770800000.0,-211000000.0,129800000.0,50000000.0,84500000.0,-1788200000.0,-99500000.0,638900000.0,1101700000.0,-17900000.0,527100000.0,902400000.0,986300000.0,1481100000.0,223500000.0,499500000.0,940500000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,-66400000.0,-70200000.0,-28300000.0,12100000.0,,,,,-163100000.0,-144200000.0,-188400000.0,-9800000.0,-31700000.0,52500000.0,155700000.0,83600000.0,159500000.0,262200000.0,118300000.0,48700000.0,118300000.0,35300000.0,66800000.0,378600000.0,14600000.0,23200000.0,30700000.0,-184800000.0,8800000.0,21800000.0,34300000.0,40700000.0,16000000.0,28000000.0,40400000.0,50200000.0,14200000.0,73300000.0,152700000.0,58800000.0,-82500000.0,13600000.0,116500000.0,250400000.0,81500000.0,180700000.0,286500000.0,228900000.0,80600000.0,171800000.0,258000000.0,350900000.0,58200000.0,116400000.0,175400000.0,335900000.0,57400000.0,117900000.0,178500000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,102900000.0,84300000.0,-55400000.0,-10300000.0,,,,,188600000.0,174600000.0,217200000.0,22100000.0,60500000.0,96200000.0,196300000.0,102900000.0,205100000.0,339800000.0,181700000.0,52400000.0,181700000.0,52600000.0,98600000.0,486200000.0,-6500000.0,-69800000.0,-70100000.0,-125600000.0,-65700000.0,19900000.0,-200200000.0,-246400000.0,108400000.0,157200000.0,57800000.0,112600000.0,-70100000.0,12900000.0,102900000.0,189800000.0,-1744400000.0,-1714100000.0,-1654300000.0,39400000.0,211300000.0,230700000.0,371000000.0,-1559300000.0,-18900000.0,810700000.0,1359700000.0,333000000.0,585300000.0,1018800000.0,1161700000.0,1817000000.0,280900000.0,617400000.0,1119000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136200000.0,69800000.0,175500000.0,175500000.0,175500000.0,136200000.0,172000000.0,172000000.0,172000000.0,175500000.0,168500000.0,168500000.0,168500000.0,172000000.0,171800000.0,171800000.0,171800000.0,168500000.0,198800000.0,198800000.0,198800000.0,171800000.0,248800000.0,248800000.0,248800000.0,198800000.0,119900000.0,119900000.0,119900000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,3100000.0,900000.0,1800000.0,,3100000.0,,,,3900000.0,,,,3900000.0,,,,3800000.0,,,,3900000.0,4300000.0,8700000.0,14400000.0,7500000.0,,,
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4737800000.0,4922900000.0,1941000000.0,3846200000.0,6229700000.0,6906100000.0,1726000000.0,3087600000.0,4415700000.0,8238200000.0,1202100000.0,2082200000.0,3405100000.0,6208000000.0,2836300000.0,5545300000.0,9159800000.0,5186500000.0,4204100000.0,9251500000.0,13557800000.0,13729500000.0,3019000000.0,5088000000.0,7777900000.0,16882100000.0,3218000000.0,5415400000.0,7780400000.0
CurrentIncomeTaxExpenseBenefit / USD,-1700000.0,-900000.0,1600000.0,-5500000.0,10100000.0,7600000.0,-10600000.0,8700000.0,16100000.0,20300000.0,14300000.0,9200000.0,16800000.0,23300000.0,27900000.0,23900000.0,40500000.0,57800000.0,42800000.0,,42800000.0,,,72400000.0,,,,15000000.0,,,,-62800000.0,,,,-4400000.0,,,,0.0,,,,0.0,,,,-15400000.0,,,,2700000.0,,,,6700000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,2989300000.0,3068200000.0,3068200000.0,3068200000.0,3068200000.0,5761500000.0,2885400000.0,5761500000.0,5761500000.0,5761500000.0,4640100000.0,4640100000.0,4640100000.0,4640100000.0,4733000000.0,4733000000.0,4733000000.0,4733000000.0,5663500000.0,5663500000.0,5663500000.0,5663500000.0,7463500000.0,7463500000.0,7463500000.0,7463500000.0,7413900000.0,7413900000.0,7413900000.0,7413900000.0,6465700000.0,6465700000.0,6465700000.0,6465700000.0,10574700000.0,10574700000.0,10574700000.0,10574700000.0,12179900000.0,12179900000.0,12179900000.0,12179900000.0,13635500000.0,13635500000.0,13635500000.0
DeferredIncomeTaxExpenseBenefit / USD,-8200000.0,-17600000.0,19100000.0,-300000.0,1000000.0,10900000.0,33100000.0,1400000.0,2700000.0,4400000.0,12300000.0,200000.0,700000.0,7000000.0,9000000.0,-1400000.0,-2400000.0,-4200000.0,5400000.0,6100000.0,5400000.0,18500000.0,41900000.0,-4400000.0,3100000.0,4800000.0,-3900000.0,24600000.0,73400000.0,-34500000.0,-132600000.0,-37800000.0,8900000.0,41600000.0,37700000.0,-392700000.0,-2900000.0,-6200000.0,-10000000.0,5500000.0,-278400000.0,-301700000.0,-269800000.0,-87900000.0,14500000.0,20300000.0,21500000.0,-232700000.0,21100000.0,105800000.0,116400000.0,12100000.0,106000000.0,199000000.0,252100000.0,125100000.0,79800000.0,170800000.0,264100000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,139500000.0,,,,138700000.0,,138700000.0,,,197600000.0,,,,1046300000.0,,,,757100000.0,,,,1205900000.0,,,,1669800000.0,,,,1529100000.0,,,,1336700000.0,,,,1869600000.0,,,,1890900000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434200000.0,434200000.0,434200000.0,152100000.0,152100000.0,152100000.0,152100000.0,136000000.0,136000000.0,136000000.0,136000000.0,327700000.0,327700000.0,327700000.0,327700000.0,535800000.0,535800000.0,535800000.0,535800000.0,872100000.0,872100000.0,872100000.0
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800000.0,,,,10300000.0,,,,79300000.0,,,
DeferredTaxAssetsGross / USD,,,3400000.0,,,,3500000.0,,,,3500000.0,,,,3500000.0,,,,3500000.0,,3500000.0,,,23300000.0,,,,108600000.0,,,,280800000.0,,,,683000000.0,,,,1237900000.0,,,,1573500000.0,,,,1415100000.0,,,,1578800000.0,,,,1362200000.0,,,
DeferredTaxAssetsNet / USD,,,-100000.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,,,19800000.0,,,,105100000.0,,,,278100000.0,,,,680700000.0,,,,1235600000.0,,,,1377000000.0,,,,1200700000.0,,,,1541900000.0,,,,1355100000.0,,,
DeferredTaxAssetsOther / USD,,,3400000.0,,,,3500000.0,,,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,3500000.0,,,,3500000.0,,,,3500000.0,,,,3500000.0,,,,3500000.0,,3500000.0,,,3500000.0,,,,3500000.0,,,,2700000.0,,,,2300000.0,,,,2300000.0,,,,196500000.0,192800000.0,130800000.0,99100000.0,214400000.0,13400000.0,10900000.0,9400000.0,36900000.0,7100000.0,7100000.0,7100000.0,7100000.0,5900000.0,5900000.0,5900000.0
DeferredTaxLiabilities / USD,,,111400000.0,,,,123900000.0,,,,134900000.0,,,,139500000.0,,,,138700000.0,,138700000.0,,,177800000.0,,,,941200000.0,,,,479000000.0,,,,525200000.0,,134600000.0,131100000.0,434200000.0,161300000.0,124100000.0,78700000.0,152100000.0,88000000.0,213400000.0,301400000.0,136000000.0,298300000.0,405100000.0,418300000.0,327700000.0,,,,535800000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,89600000.0,,,,95500000.0,,,,118500000.0,,,,115200000.0,,,,115800000.0,,115800000.0,,,114300000.0,,,,1002600000.0,,,,768900000.0,,,,1183600000.0,,,,1647700000.0,,,,1519400000.0,,,,1323000000.0,,,,1842000000.0,,,,1867900000.0,,,
