fact_unit,2010-08-03,2010-11-02,2011-02-25,2011-05-03,2011-08-08,2011-11-07,2012-02-29,2012-05-09,2012-08-06,2012-11-06,2013-02-22,2013-05-06,2013-08-05,2013-11-07,2014-02-24,2014-05-05,2014-08-04,2014-11-03,2015-02-24,2015-05-05,2015-08-07,2015-11-05,2016-02-23,2016-05-05,2016-08-04,2016-11-02,2017-02-24,2017-05-10,2017-05-12,2017-08-01,2017-11-02,2018-02-23,2018-05-08,2018-07-27,2018-11-07,2019-02-25,2019-05-01,2019-07-31,2019-10-30,2020-02-21,2020-05-05,2020-07-28,2020-10-29,2021-02-19,2021-05-04,2021-07-29,2021-11-02,2022-02-22,2022-05-03,2022-07-28,2022-11-02,2023-02-24,2023-05-04,2023-07-27,2023-11-01,2024-02-23,2024-04-30,2024-08-08,2024-10-30,2025-02-21,2025-04-30,2025-08-07,2025-11-04
CommonStockValue / USD,445000.0,446000.0,453000.0,453000.0,454000.0,454000.0,455000.0,455000.0,456000.0,456000.0,456000.0,456000.0,457000.0,458000.0,459000.0,459000.0,461000.0,461000.0,461000.0,462000.0,463000.0,671000.0,671000.0,673000.0,668000.0,660000.0,643000.0,633000.0,643000.0,633000.0,633000.0,630000.0,626000.0,627000.0,627000.0,628000.0,624000.0,624000.0,624000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ComprehensiveIncomeNetOfTax / USD,35798000.0,91293000.0,114938000.0,-18600000.0,22501000.0,72592000.0,114750000.0,-18600000.0,22726000.0,71641000.0,118436000.0,-34833000.0,3268000.0,69350000.0,52149000.0,-26618000.0,13380000.0,88763000.0,62195000.0,-20248000.0,39877000.0,92479000.0,183392000.0,5562000.0,81410000.0,199024000.0,93556000.0,46783000.0,93556000.0,166601000.0,327637000.0,289329000.0,44596000.0,189394000.0,343918000.0,400321000.0,11642000.0,198621000.0,383234000.0,714900000.0,46100000.0,238600000.0,489700000.0,455500000.0,26300000.0,247100000.0,545200000.0,609700000.0,68100000.0,296500000.0,552700000.0,708400000.0,-10200000.0,357400000.0,655700000.0,763300000.0,122000000.0,472000000.0,889000000.0,927000000.0,1045000000.0,1340000000.0,1704000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,282000.0,-225000.0,952000.0,1648000.0,938000.0,122000.0,873000.0,1163000.0,-1488000.0,-1225000.0,-1020000.0,1011000.0,-1534000.0,-1430000.0,-1337000.0,-1836000.0,35000.0,78000.0,116000.0,-1348000.0,92000.0,-1348000.0,155000.0,173000.0,161000.0,-26000.0,-63000.0,-62000.0,119000.0,17000.0,144000.0,276000.0,100000.0,,,,400000.0,200000.0,200000.0,200000.0,100000.0,200000.0,200000.0,200000.0,100000.0,-100000.0,-200000.0,-200000.0,300000.0,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0,1000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,35798000.0,91293000.0,,,22501000.0,72593000.0,120084000.0,-35771000.0,3390000.0,70223000.0,53312000.0,-28106000.0,12155000.0,87743000.0,63206000.0,-21782000.0,38447000.0,91142000.0,181556000.0,5597000.0,81488000.0,199140000.0,92208000.0,46875000.0,92208000.0,166756000.0,327810000.0,289490000.0,44570000.0,189331000.0,343856000.0,400440000.0,11659000.0,198765000.0,383510000.0,715000000.0,46100000.0,238600000.0,489700000.0,455900000.0,26300000.0,247100000.0,545200000.0,609800000.0,68300000.0,296700000.0,552900000.0,708500000.0,-10300000.0,357200000.0,655500000.0,763600000.0,123000000.0,473000000.0,890000000.0,,1046000000.0,1341000000.0,1705000000.0
ConstructionContractorReceivableRetainage / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10200000.0,10600000.0,10600000.0,10600000.0,10600000.0,10500000.0,10500000.0,10500000.0,10500000.0,13400000.0,13400000.0,13400000.0,13400000.0,17000000.0,17000000.0,17000000.0,,,,
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310000.0,1975000.0,1975000.0,1975000.0,2000000.0,2800000.0,2800000.0,2800000.0,2800000.0,2200000.0,2200000.0,2200000.0,2200000.0,4300000.0,4300000.0,4300000.0,4300000.0,5100000.0,5100000.0,5100000.0,5100000.0,5000000.0,5000000.0,5000000.0,,,,
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7204000.0,6743000.0,6743000.0,6743000.0,6700000.0,7800000.0,7800000.0,7800000.0,7800000.0,14000000.0,14000000.0,14000000.0,14000000.0,7800000.0,7800000.0,7800000.0,7800000.0,10500000.0,10500000.0,10500000.0,10500000.0,10000000.0,10000000.0,10000000.0,,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835000.0,7465000.0,8231000.0,8265000.0,4200000.0,6200000.0,6800000.0,6800000.0,3800000.0,5800000.0,6500000.0,6600000.0,4400000.0,6600000.0,7200000.0,6900000.0,4900000.0,9400000.0,11900000.0,13600000.0,3500000.0,6600000.0,7400000.0,7700000.0,5000000.0,8000000.0,10000000.0,,,,
CostDepreciationAmortizationAndDepletion / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000000.0,117000000.0,250000000.0,345000000.0
CostOfGoodsAndServicesSold / USD,679693000.0,1049911000.0,1645906000.0,321331000.0,708258000.0,1103826000.0,1241749000.0,305288000.0,670135000.0,1060628000.0,1331155000.0,370148000.0,813769000.0,1279231000.0,1411614000.0,371088000.0,825417000.0,1347630000.0,1704767000.0,402794000.0,936417000.0,1744548000.0,1791594000.0,617086000.0,1338351000.0,2158096000.0,2435591000.0,643484000.0,2438327000.0,1373351000.0,2183946000.0,2812650000.0,696792000.0,1486223000.0,2282278000.0,2907011000.0,691612000.0,1578098000.0,2484754000.0,2993700000.0,796100000.0,1718600000.0,2718300000.0,3277700000.0,815800000.0,1706000000.0,2622900000.0,3560100000.0,807700000.0,1800500000.0,2915900000.0,3477100000.0,1074700000.0,2291200000.0,3615100000.0,4065600000.0,1051000000.0,2312000000.0,3630000000.0,4738000000.0,979000000.0,2225000000.0,3039000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,15879000.0,,,,10534000.0,,,,15982000.0,,,,-2530000.0,,,,30856000.0,,,,35313000.0,,35313000.0,,,20627000.0,,,,97975000.0,,,,129200000.0,,,,15300000.0,,,,83900000.0,,,,91900000.0,,,,66300000.0,,,,175000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,3646000.0,,,,1988000.0,,,,2829000.0,,,,458000.0,,,,3201000.0,,,,10307000.0,,10307000.0,,,18153000.0,,,,15189000.0,,,,14800000.0,,,,6000000.0,,,,20500000.0,,,,21000000.0,,,,18700000.0,,,,35000000.0,,,
DebtInstrumentRedemptionPricePercentage / pure,,,,,,,,,,,,,,,,,,,1.01,,,,1.01,,,,1.01,,1.01,1.01,1.01,1.01,,,,1.01,,,,1.01,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,5150000.0,,,,14779000.0,,,,4080000.0,,,,12581000.0,,,,8399000.0,,,,46616000.0,,46616000.0,,,85295000.0,,,,68899000.0,,,,-239300000.0,,,,69600000.0,,,,31100000.0,,,,45400000.0,,,,61400000.0,,,,18000000.0,,,
DeferredFederalStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000000.0,102000000.0,102000000.0,150000000.0,
DeferredIncomeTaxExpenseBenefit / USD,2478000.0,-1851000.0,23848000.0,957000.0,4797000.0,17131000.0,8685000.0,3350000.0,9236000.0,6358000.0,935000.0,-722000.0,6777000.0,11577000.0,11324000.0,3393000.0,9282000.0,19194000.0,13929000.0,-5063000.0,-6433000.0,44970000.0,24113000.0,27774000.0,33906000.0,43286000.0,50292000.0,17988000.0,50292000.0,34389000.0,59834000.0,85225000.0,2827000.0,2464000.0,6543000.0,67050000.0,2029000.0,14986000.0,68833000.0,-239100000.0,4800000.0,-6400000.0,18400000.0,85100000.0,3200000.0,6600000.0,24800000.0,29400000.0,-4700000.0,3400000.0,25700000.0,43800000.0,5200000.0,-32700000.0,-1000000.0,92200000.0,6000000.0,1000000.0,-2000000.0,-1000000.0,-95000000.0,-90000000.0,-79000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,338834000.0,,,,941819000.0,,,,876960000.0,,876960000.0,,,921727000.0,,,,591523000.0,,,,870200000.0,,,,1022200000.0,,,,1084000000.0,,,,1240600000.0,,,,1223300000.0,,,,1229000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733000000.0,733000000.0,733000000.0,781500000.0,781500000.0,781500000.0,781500000.0,895300000.0,895300000.0,895300000.0,895300000.0,914300000.0,914300000.0,914300000.0,914300000.0,874000000.0,874000000.0,874000000.0,874000000.0,1169000000.0,1169000000.0,1169000000.0
