fact_unit,2010-08-10,2010-11-10,2011-02-09,2011-05-26,2011-08-11,2011-11-09,2012-02-08,2012-05-24,2012-08-09,2012-11-02,2013-02-06,2013-05-23,2013-08-08,2013-11-06,2014-02-05,2014-05-15,2014-08-07,2014-10-30,2015-02-04,2015-05-15,2015-08-06,2015-11-05,2016-02-04,2016-05-19,2016-08-11,2016-11-10,2017-02-09,2017-05-18,2017-08-10,2017-11-09,2018-02-08,2018-05-23,2018-08-03,2018-11-08,2019-02-07,2019-05-16,2019-08-01,2019-11-07,2020-02-06,2020-05-27,2020-08-04,2020-11-05,2021-02-04,2021-05-20,2021-08-03,2021-11-03,2022-02-03,2022-05-24,2022-08-09,2022-11-10,2023-02-09,2023-05-25,2023-08-10,2023-11-08,2024-02-08,2024-05-23,2024-08-07,2024-11-07,2025-02-06,2025-05-22,2025-08-07,2025-11-06
AccountsPayableCurrent / USD,149800000.0,149800000.0,149800000.0,149800000.0,141300000.0,141300000.0,141300000.0,141300000.0,180600000.0,180600000.0,180600000.0,180600000.0,147000000.0,147000000.0,147000000.0,147000000.0,203000000.0,203000000.0,203000000.0,203000000.0,210000000.0,210000000.0,210000000.0,210000000.0,151000000.0,151000000.0,151000000.0,151000000.0,147700000.0,147700000.0,147700000.0,147700000.0,165600000.0,165600000.0,165600000.0,165600000.0,202300000.0,202300000.0,202300000.0,202300000.0,246800000.0,246800000.0,246800000.0,246800000.0,355900000.0,355900000.0,355900000.0,355900000.0,448700000.0,448700000.0,448700000.0,448700000.0,371600000.0,371600000.0,371600000.0,371600000.0,332200000.0,332200000.0,332200000.0,332200000.0,436000000.0,436000000.0
AccountsReceivableNetCurrent / USD,381900000.0,381900000.0,381900000.0,381900000.0,442800000.0,442800000.0,442800000.0,442800000.0,547200000.0,547200000.0,547200000.0,547200000.0,458000000.0,458000000.0,458000000.0,458000000.0,588000000.0,588000000.0,588000000.0,588000000.0,655000000.0,655000000.0,655000000.0,655000000.0,517000000.0,517000000.0,517000000.0,516500000.0,450200000.0,450200000.0,450200000.0,450200000.0,421400000.0,421400000.0,421400000.0,421400000.0,398100000.0,398100000.0,398100000.0,398100000.0,277100000.0,277100000.0,277100000.0,277100000.0,451500000.0,451500000.0,451500000.0,451500000.0,405400000.0,405400000.0,405400000.0,405400000.0,447700000.0,447700000.0,447700000.0,447700000.0,446500000.0,446500000.0,446500000.0,446500000.0,459500000.0,459500000.0
AccruedAdvertisingCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76300000.0,74200000.0,74200000.0,74200000.0,74200000.0,76400000.0,76400000.0
AccruedIncomeTaxesCurrent / USD,37800000.0,37800000.0,37800000.0,37800000.0,8900000.0,8900000.0,8900000.0,8900000.0,71900000.0,71900000.0,71900000.0,71900000.0,43000000.0,43000000.0,43000000.0,43000000.0,77000000.0,77000000.0,77000000.0,77000000.0,27000000.0,27000000.0,27000000.0,27000000.0,33000000.0,33000000.0,33000000.0,33000000.0,29500000.0,29500000.0,29500000.0,29500000.0,30000000.0,30000000.0,30000000.0,30000000.0,29400000.0,29400000.0,29400000.0,29400000.0,65100000.0,65100000.0,65100000.0,65100000.0,50600000.0,50600000.0,50600000.0,50600000.0,53800000.0,53800000.0,53800000.0,53800000.0,59700000.0,59700000.0,59700000.0,59700000.0,79800000.0,79800000.0,79800000.0,79800000.0,146500000.0,146500000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,124800000.0,124800000.0,124800000.0,124800000.0,146700000.0,146700000.0,146700000.0,146700000.0,132700000.0,132700000.0,132700000.0,132700000.0,118700000.0,118700000.0,118700000.0,118700000.0,98900000.0,98900000.0,98900000.0,98900000.0,75900000.0,75900000.0,75900000.0,75900000.0,42200000.0,42200000.0,42200000.0,42200000.0,,
AccruedLiabilitiesCurrent / USD,,,,,167000000.0,167000000.0,167000000.0,167000000.0,175700000.0,175700000.0,175700000.0,175700000.0,172000000.0,172000000.0,172000000.0,169000000.0,183000000.0,183000000.0,183000000.0,183000000.0,183000000.0,183000000.0,183000000.0,183000000.0,186000000.0,186000000.0,186000000.0,186200000.0,188000000.0,188000000.0,188000000.0,188000000.0,225800000.0,225800000.0,225800000.0,225800000.0,235200000.0,235200000.0,235200000.0,235200000.0,176400000.0,176400000.0,176400000.0,176400000.0,225000000.0,225000000.0,225000000.0,225000000.0,223400000.0,223400000.0,223400000.0,223400000.0,194400000.0,194400000.0,194400000.0,191000000.0,192000000.0,192000000.0,192000000.0,192000000.0,190100000.0,190100000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,1021500000.0,1021500000.0,1021500000.0,1021500000.0,1174400000.0,1174400000.0,1174400000.0,1174400000.0,1321000000.0,1321000000.0,1321000000.0,1321000000.0,1526000000.0,1526000000.0,1526000000.0,1526000000.0,1679000000.0,1679000000.0,1679000000.0,1679000000.0,1904000000.0,1904000000.0,1904000000.0,1904000000.0,2020700000.0,2020700000.0,2020700000.0,2020700000.0,2193500000.0,2193500000.0,2193500000.0,2041300000.0,2102800000.0,2102800000.0,2102800000.0,2102800000.0,2128400000.0,2128400000.0,2128400000.0,2128400000.0,2291700000.0,2291700000.0,2291700000.0,2291700000.0,2249100000.0,2249100000.0,2249100000.0,2249100000.0,2334500000.0,2334500000.0,2334500000.0,2334500000.0,2452400000.0,2452400000.0,2452400000.0,2452400000.0,2591800000.0,2591800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,154000000.0,154000000.0,154000000.0,154000000.0,215800000.0,215800000.0,215800000.0,126800000.0,196600000.0,196600000.0,196600000.0,154000000.0,94000000.0,94000000.0,94000000.0,216000000.0,94000000.0,94000000.0,94000000.0,197000000.0,114000000.0,114000000.0,114000000.0,-165000000.0,-165000000.0,-165000000.0,-165000000.0,-181500000.0,-181500000.0,-181500000.0,-181500000.0,-198400000.0,-198400000.0,-198400000.0,-198400000.0,-98500000.0,-103400000.0,-103400000.0,-103400000.0,-103400000.0,-118200000.0,-118200000.0,-118200000.0,-118200000.0,-120800000.0,-120800000.0,-120800000.0,-120800000.0,-180300000.0,-180300000.0,-180300000.0,-180300000.0,-196000000.0,-196000000.0,-196000000.0,-196000000.0,-276100000.0,-276100000.0,-276100000.0,-276100000.0,-299900000.0,-299900000.0
AdditionalPaidInCapitalCommonStock / USD,1243800000.0,1243800000.0,1243800000.0,1243800000.0,1444700000.0,1444700000.0,1444700000.0,1444700000.0,1624000000.0,1624000000.0,1624000000.0,1624000000.0,1752000000.0,1752000000.0,1752000000.0,1752000000.0,1979000000.0,1979000000.0,1979000000.0,1979000000.0,2117000000.0,2117000000.0,2117000000.0,2117000000.0,2258000000.0,2258000000.0,2258000000.0,2257500000.0,2308800000.0,2308800000.0,2308800000.0,2308800000.0,2383400000.0,2383400000.0,2383400000.0,2383400000.0,2493800000.0,2493800000.0,2493800000.0,2493800000.0,2594400000.0,2594400000.0,2594400000.0,2594400000.0,2667100000.0,2667100000.0,2667100000.0,2667100000.0,2748800000.0,2748800000.0,2748800000.0,2748800000.0,2824300000.0,2824300000.0,2824300000.0,2824300000.0,2923800000.0,2923800000.0,2923800000.0,2923800000.0,3031700000.0,3031700000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,70400000.0,22000000.0,43000000.0,65000000.0,78000000.0,22000000.0,43000000.0,74000000.0,88000000.0,23000000.0,42000000.0,60000000.0,93000000.0,32000000.0,54000000.0,79000000.0,80500000.0,17700000.0,31900000.0,46400000.0,97000000.0,21600000.0,39400000.0,56300000.0,63600000.0,21500000.0,42800000.0,65300000.0,74500000.0,23000000.0,50800000.0,72900000.0,88600000.0,15100000.0,34600000.0,54400000.0,100600000.0,18400000.0,40600000.0,62600000.0,72700000.0,18200000.0,40700000.0,59900000.0,81700000.0,21400000.0,50700000.0,75300000.0,75500000.0,24300000.0,60000000.0
