fact_unit,2011-11-21,2012-02-28,2012-05-03,2012-08-02,2012-11-01,2012-11-06,2013-02-25,2013-04-30,2013-07-30,2013-10-29,2014-02-27,2014-04-29,2014-07-29,2014-10-28,2015-02-26,2015-04-30,2015-07-30,2015-10-29,2016-02-26,2016-05-03,2016-08-02,2016-11-01,2017-02-23,2017-05-02,2017-08-01,2017-10-31,2018-02-23,2018-05-01,2018-07-31,2018-10-30,2019-02-22,2019-05-02,2019-08-01,2019-10-31,2020-02-28,2020-05-05,2020-07-30,2020-10-29,2021-02-26,2021-05-04,2021-08-03,2021-11-02,2022-02-25,2022-05-04,2022-08-02,2022-11-01,2023-02-24,2023-05-04,2023-08-04,2023-10-31,2024-02-28,2024-05-02,2024-07-30,2024-10-31,2025-03-03,2025-04-29,2025-07-31,2025-10-28
AllowanceForDoubtfulAccountsReceivableCurrent / USD,32000000.0,32000000.0,37000000.0,37000000.0,37000.0,37000.0,37000000.0,34000000.0,34000000.0,34000000.0,34000000.0,31000000.0,31000000.0,31000000.0,31000000.0,34000000.0,34000000.0,34000000.0,34000000.0,33000000.0,33000000.0,33000000.0,33000000.0,30000000.0,30000000.0,30000000.0,30000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,46000000.0,46000000.0,46000000.0,46000000.0,44000000.0,44000000.0,44000000.0,44000000.0,50000000.0,50000000.0,50000000.0,50000000.0,56000000.0,56000000.0,56000000.0,56000000.0,59000000.0,59000000.0,59000000.0
AmortizationOfIntangibleAssets / USD,,,,16000000.0,23000000.0,23000000.0,21000000.0,8000000.0,17000000.0,25000000.0,31000000.0,9000000.0,19000000.0,28000000.0,34000000.0,13000000.0,25000000.0,37000000.0,51000000.0,11000000.0,22000000.0,33000000.0,47000000.0,12000000.0,24000000.0,36000000.0,45000000.0,31000000.0,61000000.0,91000000.0,64000000.0,38000000.0,74000000.0,108000000.0,125000000.0,35000000.0,69000000.0,104000000.0,144000000.0,35000000.0,68000000.0,101000000.0,140000000.0,32000000.0,65000000.0,96000000.0,134000000.0,30000000.0,62000000.0,93000000.0,127000000.0,32000000.0,83000000.0,167000000.0,125000000.0,73000000.0,156000000.0,229000000.0
AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax / USD,,,,,,,,,,,5000000.0,,,,18000000.0,,,,2000000.0,,,,-2000000.0,,,,6000000.0,,,,8000000.0,,,,-6000000.0,,,,0.0,,,,0.0,,,,-2000000.0,,,,2000000.0,,,,-8000000.0,,,
AssetImpairmentCharges / USD,2000000.0,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,3000000.0,3000000.0,10000000.0,2000000.0,0.0,10000000.0,21000000.0,10000000.0,1000000.0,1000000.0,1000000.0,21000000.0,0.0,1000000.0,13000000.0,1000000.0,2000000.0,2000000.0,3000000.0,14000000.0,1000000.0,1000000.0,1000000.0
Assets / USD,3735000000.0,3735000000.0,4393000000.0,4393000000.0,4393000000.0,4393000000.0,4400000000.0,4679000000.0,4679000000.0,4679000000.0,4400000000.0,4896000000.0,4896000000.0,4896000000.0,4679000000.0,4860000000.0,4860000000.0,4860000000.0,4857000000.0,4657000000.0,4657000000.0,4657000000.0,4833000000.0,6474000000.0,6474000000.0,6474000000.0,4657000000.0,6860000000.0,6860000000.0,6860000000.0,6474000000.0,7222000000.0,7222000000.0,7222000000.0,6860000000.0,7710000000.0,7710000000.0,7710000000.0,7222000000.0,8750000000.0,8750000000.0,8750000000.0,7710000000.0,8276000000.0,8276000000.0,8276000000.0,8750000000.0,7952000000.0,7952000000.0,7952000000.0,7952000000.0,16112000000.0,16112000000.0,16112000000.0,16112000000.0,16493000000.0,16493000000.0,16493000000.0
AssetsCurrent / USD,1336000000.0,1336000000.0,1642000000.0,1642000000.0,1642000000.0,1642000000.0,1649000000.0,1874000000.0,1874000000.0,1874000000.0,1874000000.0,2009000000.0,2009000000.0,2009000000.0,2009000000.0,2102000000.0,2102000000.0,2102000000.0,2064000000.0,2005000000.0,2005000000.0,2005000000.0,2005000000.0,1839000000.0,1839000000.0,1839000000.0,1839000000.0,2071000000.0,2071000000.0,2071000000.0,2071000000.0,2094000000.0,2094000000.0,2094000000.0,2094000000.0,2450000000.0,2450000000.0,2450000000.0,2450000000.0,3523000000.0,3523000000.0,3523000000.0,3523000000.0,3160000000.0,3160000000.0,3160000000.0,3160000000.0,3012000000.0,3012000000.0,3012000000.0,3012000000.0,3884000000.0,3884000000.0,3884000000.0,3884000000.0,4098000000.0,4098000000.0,4098000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77000000.0,77000000.0,77000000.0
CashAndCashEquivalentsAtCarryingValue / USD,81000000.0,81000000.0,131000000.0,131000000.0,131000000.0,131000000.0,81000000.0,318000000.0,318000000.0,318000000.0,131000000.0,504000000.0,504000000.0,504000000.0,318000000.0,533000000.0,533000000.0,533000000.0,504000000.0,663000000.0,663000000.0,663000000.0,533000000.0,680000000.0,680000000.0,680000000.0,663000000.0,308000000.0,308000000.0,308000000.0,680000000.0,414000000.0,414000000.0,414000000.0,308000000.0,296000000.0,296000000.0,296000000.0,414000000.0,724000000.0,724000000.0,724000000.0,296000000.0,1349000000.0,1349000000.0,1349000000.0,1349000000.0,944000000.0,944000000.0,944000000.0,944000000.0,1019000000.0,1019000000.0,1019000000.0,1019000000.0,1121000000.0,1121000000.0,1121000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875000000.0,1875000000.0,1875000000.0,724000000.0,1349000000.0,1349000000.0,1349000000.0,1875000000.0,944000000.0,944000000.0,944000000.0,1349000000.0,1019000000.0,1019000000.0,1019000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21000000.0,87000000.0,157000000.0,-118000000.0,15000000.0,853000000.0,678000000.0,428000000.0,-187000000.0,-35000000.0,-620000000.0,1151000000.0,-232000000.0,-236000000.0,-163000000.0,-526000000.0,-107000000.0,-236000000.0,-239000000.0,-405000000.0,-72000000.0,-204000000.0,-30000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,0.1012,0.2024,0.0,0.0,,0.1012,0.2024,0.3036,0.1012,0.1164,0.2328,0.3492,0.004048,0.128,0.256,0.384,0.004656,0.1408,0.2816,0.4224,0.00512,0.1549,0.3098,0.4647,0.5632,0.18,0.36,0.18,0.6196,0.21,0.21,0.21,0.72,0.24,0.24,0.24,0.84,0.26,0.26,0.26,0.96,0.28,0.28,0.28,1.04,0.3,0.3,0.3,1.12,0.33,0.33,0.33,1.2,0.36,0.36,0.36
CommonStockParOrStatedValuePerShare / USD/shares,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0
CommonStockSharesIssued / shares,,184600000.0,184600000.0,184600000.0,184600000.0,184600000.0,184600000.0,186200000.0,186200000.0,186200000.0,184600000.0,187600000.0,187600000.0,187600000.0,187600000.0,188900000.0,189600000.0,188900000.0,188900000.0,190200000.0,190200000.0,190200000.0,190200000.0,191400000.0,191400000.0,191400000.0,191400000.0,192300000.0,192300000.0,192300000.0,192300000.0,192900000.0,192900000.0,192900000.0,192900000.0,192900000.0,192900000.0,193900000.0,193900000.0,194900000.0,194900000.0,194900000.0,194900000.0,195600000.0,195600000.0,195600000.0,195600000.0,196000000.0,196000000.0,196000000.0,196000000.0,257600000.0,257600000.0,257600000.0,257600000.0,259200000.0,259200000.0,259200000.0
CommonStockSharesOutstanding / shares,,,,,,,,,,,0.0,,,,184641000.0,,,,185658000.0,,,,184557000.0,,,,182300000.0,,,,178377000.0,,,,179367000.0,,,,179862000.0,,,,179724000.0,,,,180140000.0,,,,180354000.0,,,,180392000.0,,,
CommonStockValue / USD,,0.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
ComprehensiveIncomeNetOfTax / USD,171000000.0,341000000.0,164000000.0,291000000.0,227000000.0,227000000.0,294000000.0,118000000.0,136000000.0,255000000.0,161000000.0,-2000000.0,27000000.0,174000000.0,290000000.0,48000000.0,126000000.0,123000000.0,280000000.0,-70000000.0,39000000.0,96000000.0,71000000.0,92000000.0,123000000.0,193000000.0,201000000.0,98000000.0,254000000.0,379000000.0,180000000.0,,,258000000.0,438000000.0,99000000.0,227000000.0,255000000.0,440000000.0,-48000000.0,35000000.0,85000000.0,362000000.0,,,,216000000.0,,,,,,,,,77000000.0,271000000.0,601000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-2000000.0,0.0,0.0,0.0,0.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,1000000.0,,,,-1000000.0,,,,,,,,,0.0,0.0,0.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000000.0,180000000.0,99000000.0,127000000.0,256000000.0,438000000.0,99000000.0,227000000.0,255000000.0,438000000.0,-49000000.0,34000000.0,84000000.0,363000000.0,74000000.0,215000000.0,305000000.0,215000000.0,76000000.0,117000000.0,178000000.0,469000000.0,134000000.0,191000000.0,269000000.0,500000000.0,77000000.0,271000000.0,601000000.0
ContractWithCustomerAssetGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000000.0,89000000.0,89000000.0,89000000.0,89000000.0,89000000.0,89000000.0,89000000.0,96000000.0,96000000.0,96000000.0,96000000.0,106000000.0,106000000.0,106000000.0,106000000.0,117000000.0,125000000.0,125000000.0,117000000.0,125000000.0,125000000.0,125000000.0,125000000.0,151000000.0,151000000.0,151000000.0,151000000.0,263000000.0,263000000.0,263000000.0
ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000000.0,110000000.0,,,,
ContractWithCustomerAssetReclassifiedToReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34000000.0,-54000000.0,-62000000.0,-76000000.0,-34000000.0,-54000000.0,-62000000.0,-76000000.0,-32000000.0,-50000000.0,-58000000.0,-80000000.0,-38000000.0,-60000000.0,-89000000.0,-110000000.0,-50000000.0,-61000000.0,71000000.0,-103000000.0,39000000.0,61000000.0,71000000.0,-82000000.0,48000000.0,73000000.0,97000000.0,-126000000.0,100000000.0,239000000.0,343000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,113000000.0,113000000.0,113000000.0,113000000.0,135000000.0,135000000.0,135000000.0,135000000.0,166000000.0,164000000.0,164000000.0,166000000.0,164000000.0,164000000.0,164000000.0,164000000.0,183000000.0,183000000.0,183000000.0,183000000.0,315000000.0,315000000.0,315000000.0
ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000.0,107000000.0,,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54000000.0,-74000000.0,-83000000.0,-89000000.0,-54000000.0,-74000000.0,-83000000.0,89000000.0,-45000000.0,-66000000.0,-82000000.0,91000000.0,-47000000.0,-70000000.0,-83000000.0,93000000.0,-71000000.0,-75000000.0,-94000000.0,117000000.0,-50000000.0,-75000000.0,-94000000.0,109000000.0,-50000000.0,-80000000.0,-99000000.0,128000000.0,-161000000.0,-201000000.0,-227000000.0
CostOfRevenue / USD,1412000000.0,1812000000.0,553000000.0,1145000000.0,1719000000.0,1719000000.0,1988000000.0,562000000.0,1145000000.0,1702000000.0,2342000000.0,545000000.0,1134000000.0,1715000000.0,2289000000.0,564000000.0,1181000000.0,1768000000.0,2338000000.0,522000000.0,1094000000.0,1645000000.0,2403000000.0,518000000.0,1081000000.0,1621000000.0,2249000000.0,659000000.0,1366000000.0,2090000000.0,2309000000.0,757000000.0,1555000000.0,2337000000.0,2860000000.0,763000000.0,1582000000.0,2369000000.0,3181000000.0,714000000.0,1440000000.0,2199000000.0,3203000000.0,766000000.0,1597000000.0,2390000000.0,3046000000.0,805000000.0,1649000000.0,2505000000.0,3220000000.0,902000000.0,1973000000.0,3285000000.0,3438000000.0,1281000000.0,2631000000.0,3951000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,29000000.0,,,,20000000.0,,,,27000000.0,,,,37000000.0,,,,44000000.0,,,,32000000.0,,,,19000000.0,,,,109000000.0,,,,9000000.0,,,,39000000.0,,,,24000000.0,,,,16000000.0,,,,77000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,58000000.0,,,,71000000.0,,,,56000000.0,,,,46000000.0,,,,62000000.0,,,,34000000.0,,,,42000000.0,,,,51000000.0,,,,61000000.0,,,,40000000.0,,,,33000000.0,,,,53000000.0,,,,56000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,90000000.0,,,,96000000.0,,,,90000000.0,,,,84000000.0,,,,113000000.0,,,,72000000.0,,,,66000000.0,,,,169000000.0,,,,83000000.0,,,,92000000.0,,,,62000000.0,,,,74000000.0,,,,149000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,3000000.0,,,,5000000.0,,,,7000000.0,,,,1000000.0,,,,7000000.0,,,,6000000.0,,,,5000000.0,,,,9000000.0,,,,13000000.0,,,,13000000.0,,,,5000000.0,,,,5000000.0,,,,16000000.0,,,
DebtCurrent / USD,0.0,0.0,5000000.0,5000000.0,,,,,,,,42000000.0,42000000.0,42000000.0,,89000000.0,89000000.0,89000000.0,,78000000.0,78000000.0,78000000.0,,260000000.0,260000000.0,260000000.0,,0.0,0.0,0.0,,257000000.0,257000000.0,257000000.0,,276000000.0,276000000.0,276000000.0,,600000000.0,600000000.0,600000000.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,16000000.0,16000000.0,16000000.0,,38000000.0,38000000.0,38000000.0
DebtInstrumentFaceAmount / USD,,,,500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,24000000.0,,,,22000000.0,,,,19000000.0,,,,17000000.0,,,,28000000.0,,,,24000000.0,,,,20000000.0,,,,17000000.0,14000000.0,13000000.0,13000000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,1205000000.0,1205000000.0,1205000000.0,1241000000.0,1241000000.0,1241000000.0,1241000000.0,1284000000.0,1284000000.0,1284000000.0,1284000000.0,1274000000.0,1274000000.0,1274000000.0,1274000000.0,2368000000.0,2368000000.0,2368000000.0,2368000000.0,2200000000.0,2200000000.0,2200000000.0,2200000000.0,2308000000.0,2308000000.0,2308000000.0,2308000000.0,2316000000.0,2316000000.0,2316000000.0,2316000000.0,3084000000.0,3084000000.0,3084000000.0,3084000000.0,2440000000.0,2440000000.0,2440000000.0,2440000000.0,1880000000.0,1880000000.0,1880000000.0,1880000000.0,2284000000.0,2284000000.0,2284000000.0,2284000000.0,2016000000.0,2016000000.0,2016000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-41000000.0,,,,21000000.0,,,,10000000.0,,,,-6000000.0,,,,-14000000.0,,,,1000000.0,,,,19000000.0,,,,-29000000.0,,,,17000000.0,,,,7000000.0,,,,-21000000.0,,,,-2000000.0,,,,-43000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,10000000.0,,,,-16000000.0,,,,-7000000.0,,,,-8000000.0,,,,-15000000.0,,,,-11000000.0,,,,-6000000.0,,,,-14000000.0,,,,-69000000.0,,,,-83000000.0,,,,-2000000.0,,,,12000000.0,,,,-9000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000000.0,,,,256000000.0,,,,226000000.0,,,,146000000.0,,,,171000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,-36000000.0,,,,,-31000000.0,,,,8000000.0,,,,1000000.0,,,,-14000000.0,,,,-29000000.0,,,,-9000000.0,,,,14000000.0,,,,-33000000.0,,,,-47000000.0,,,,-77000000.0,,,,-31000000.0,,,,10000000.0,,,,-64000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,233000000.0,,,,224000000.0,,,,547000000.0,,,,426000000.0,,,,353000000.0,,,,331000000.0,,,,312000000.0,,,,340000000.0,,,,323000000.0,,,,720000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000000.0,310000000.0,310000000.0,310000000.0,242000000.0,242000000.0,242000000.0,242000000.0,287000000.0,287000000.0,287000000.0,287000000.0,222000000.0,222000000.0,222000000.0,222000000.0,557000000.0,557000000.0,557000000.0,557000000.0,497000000.0,497000000.0,497000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,0.0,,,,3000000.0,,,,-2000000.0,,,,0.0,,,,0.0,,,,1000000.0,,,,1000000.0,,,,10000000.0,,,,5000000.0,,,,-1000000.0,,,,-8000000.0,,,,0.0,,,,-12000000.0,,,
