fact_unit,2009-09-01,2009-11-04,2010-02-24,2010-05-05,2010-08-04,2010-11-03,2011-02-23,2011-05-04,2011-08-30,2011-11-02,2012-02-29,2012-05-09,2012-08-08,2012-11-07,2013-02-27,2013-05-08,2013-08-07,2013-10-30,2014-02-19,2014-04-30,2014-07-30,2014-10-29,2015-02-18,2015-04-29,2015-07-29,2015-10-28,2016-02-17,2016-04-27,2016-07-27,2016-10-26,2017-02-22,2017-05-03,2017-08-02,2017-11-01,2018-02-21,2018-05-02,2018-08-01,2018-10-31,2019-02-20,2019-05-01,2019-07-31,2019-10-30,2020-02-19,2020-04-29,2020-07-29,2020-10-28,2021-02-17,2021-04-28,2021-04-30,2021-07-28,2021-10-27,2022-02-16,2022-04-27,2022-07-27,2022-10-26,2023-02-22,2023-05-03,2023-08-02,2023-11-01,2024-02-21,2024-05-01,2024-07-31,2024-10-30,2024-11-29,2025-02-19,2025-04-30,2025-07-30,2025-10-29
AccountsPayableCurrent / USD,160094000.0,160094000.0,160094000.0,203388000.0,203388000.0,203388000.0,203388000.0,132348000.0,132348000.0,132348000.0,132348000.0,164010000.0,164010000.0,164010000.0,164010000.0,131263000.0,131263000.0,131263000.0,131263000.0,146582000.0,146582000.0,146582000.0,146582000.0,149094000.0,149094000.0,149094000.0,149094000.0,178905000.0,178905000.0,178905000.0,178905000.0,172404000.0,172404000.0,172404000.0,172404000.0,169640000.0,169640000.0,169640000.0,169640000.0,204985000.0,204985000.0,204985000.0,204985000.0,240831000.0,240831000.0,240831000.0,240831000.0,258885000.0,258885000.0,258885000.0,258885000.0,258885000.0,370048000.0,370048000.0,370048000.0,370048000.0,212417000.0,212417000.0,212417000.0,212417000.0,253790000.0,253790000.0,253790000.0,,253790000.0,359365000.0,359365000.0,359365000.0
AccountsReceivableNetCurrent / USD,741321000.0,741321000.0,741321000.0,874110000.0,874110000.0,874110000.0,874110000.0,747249000.0,747249000.0,747249000.0,747249000.0,607450000.0,607450000.0,607450000.0,607450000.0,603673000.0,603673000.0,603673000.0,603673000.0,564586000.0,564586000.0,564586000.0,564586000.0,570191000.0,570191000.0,570191000.0,570191000.0,531481000.0,531481000.0,531481000.0,531481000.0,527062000.0,527062000.0,527062000.0,527062000.0,590882000.0,590882000.0,590882000.0,590882000.0,569833000.0,569833000.0,569833000.0,569833000.0,706763000.0,706763000.0,706763000.0,706763000.0,849469000.0,849469000.0,849469000.0,849469000.0,849469000.0,843445000.0,843445000.0,843445000.0,843445000.0,656847000.0,656847000.0,656847000.0,656847000.0,815243000.0,815243000.0,815243000.0,,815243000.0,983404000.0,983404000.0,983404000.0
AccruedIncomeTaxesCurrent / USD,20075000.0,20075000.0,20075000.0,22846000.0,22846000.0,22846000.0,22846000.0,56028000.0,56028000.0,56028000.0,56028000.0,77784000.0,77784000.0,77784000.0,77784000.0,32031000.0,32031000.0,32031000.0,32031000.0,38043000.0,38043000.0,38043000.0,38043000.0,182260000.0,182260000.0,,,,,,,,,,,,,,,,,,51642000.0,56913000.0,56913000.0,56913000.0,56913000.0,68585000.0,68585000.0,68585000.0,68585000.0,68585000.0,128083000.0,128083000.0,128083000.0,128083000.0,246180000.0,246180000.0,246180000.0,246180000.0,225475000.0,225475000.0,225475000.0,,225475000.0,294582000.0,294582000.0,294582000.0
AccruedIncomeTaxesNoncurrent / USD,,,,255748000.0,255748000.0,255748000.0,,153621000.0,153621000.0,153621000.0,153621000.0,161904000.0,161904000.0,161904000.0,161904000.0,181754000.0,181754000.0,181754000.0,181754000.0,140933000.0,140933000.0,140933000.0,140933000.0,80611000.0,80611000.0,80611000.0,80611000.0,101689000.0,101689000.0,101689000.0,101689000.0,121174000.0,121174000.0,121174000.0,121174000.0,138295000.0,138295000.0,138295000.0,138295000.0,127211000.0,127211000.0,127211000.0,127211000.0,105771000.0,105771000.0,105771000.0,105771000.0,92810000.0,92810000.0,92810000.0,92810000.0,92810000.0,62539000.0,62539000.0,62539000.0,62539000.0,34627000.0,34627000.0,34627000.0,34627000.0,16521000.0,16521000.0,16521000.0,,16521000.0,7014000.0,7014000.0,7014000.0
AccruedMarketingCostsCurrent / USD,,,,,,,,,107261000.0,107261000.0,107261000.0,52262000.0,52262000.0,52262000.0,52262000.0,57080000.0,57080000.0,57080000.0,57080000.0,50903000.0,50903000.0,50903000.0,50903000.0,58934000.0,58934000.0,58934000.0,58934000.0,67613000.0,67613000.0,67613000.0,67613000.0,80953000.0,80953000.0,80953000.0,80953000.0,93250000.0,93250000.0,93250000.0,93250000.0,90388000.0,90388000.0,90388000.0,90388000.0,112578000.0,112578000.0,112578000.0,112578000.0,109891000.0,109891000.0,109891000.0,109891000.0,109891000.0,121514000.0,121514000.0,121514000.0,121514000.0,97772000.0,97772000.0,97772000.0,97772000.0,98610000.0,98610000.0,98610000.0,,98610000.0,108492000.0,108492000.0,108492000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,148152000.0,,,,198971000.0,,,,249904000.0,,,,294263000.0,,,,349987000.0,,,,381432000.0,,,,428709000.0,,,,462560000.0,,,,496981000.0,,,,566473000.0,,,,609967000.0,,,,677076000.0,,,,,732278000.0,,,,820628000.0,904922000.0,904922000.0,904922000.0,904922000.0,1030588000.0,1030588000.0,1030588000.0,,1030588000.0,1139156000.0,1139156000.0,1139156000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-37651000.0,-37651000.0,-37651000.0,-13382000.0,-13382000.0,-13382000.0,-13382000.0,56004000.0,56004000.0,56004000.0,56004000.0,87193000.0,87193000.0,87193000.0,87193000.0,138554000.0,138554000.0,138554000.0,138554000.0,38041000.0,38041000.0,38041000.0,38041000.0,2571000.0,2571000.0,2571000.0,2571000.0,-30428000.0,-30428000.0,-30428000.0,-30428000.0,-36761000.0,-36761000.0,-36761000.0,-36761000.0,56428000.0,56428000.0,56428000.0,56428000.0,8430000.0,8430000.0,8430000.0,8430000.0,55874000.0,55874000.0,55874000.0,55874000.0,183427000.0,183427000.0,183427000.0,183427000.0,183427000.0,117835000.0,117835000.0,117835000.0,117835000.0,-114533000.0,-114533000.0,-114533000.0,-114533000.0,-65614000.0,-65614000.0,-65614000.0,,-65614000.0,-147238000.0,-147238000.0,-147238000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,73521000.0,73521000.0,62239000.0,62239000.0,62239000.0,62239000.0,1836047000.0,1836047000.0,1836047000.0,1836047000.0,1828386000.0,1828386000.0,1828386000.0,1828386000.0,1823638000.0,1823638000.0,1823638000.0,1823638000.0,1835622000.0,1835622000.0,1835622000.0,1835622000.0,1880354000.0,1880354000.0,1880354000.0,1880354000.0,1880354000.0,1960722000.0,1960722000.0,1960722000.0,1960722000.0,2042472000.0,2042472000.0,2042472000.0,2042472000.0,2125467000.0,2125467000.0,2125467000.0,,2125467000.0,2247484000.0,2247484000.0,2247484000.0
AdjustmentForAmortization / USD,8430000.0,20823000.0,28513000.0,8088000.0,15914000.0,25945000.0,31507000.0,8334000.0,24809000.0,32471000.0,39791000.0,8583000.0,10861000.0,19772000.0,41164000.0,11609000.0,23709000.0,21192000.0,39925000.0,8271000.0,14578000.0,23629000.0,37835000.0,6740000.0,13722000.0,19705000.0,30328000.0,6584000.0,13215000.0,20447000.0,28582000.0,7115000.0,14852000.0,22215000.0,27049000.0,7070000.0,13273000.0,19688000.0,30544000.0,7132000.0,16420000.0,23574000.0,26357000.0,7179000.0,16208000.0,25112000.0,31396000.0,,10006000.0,20502000.0,32969000.0,34254000.0,12902000.0,25903000.0,38485000.0,48594000.0,12228000.0,23870000.0,34349000.0,51320000.0,11463000.0,22788000.0,33751000.0,,45110000.0,10933000.0,21047000.0,30849000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,22164000.0,,,,38872000.0,,,,43616000.0,,,,40332000.0,,,,40212000.0,,,,29274000.0,,,,22592000.0,,,,24293000.0,,,,26290000.0,,,,41250000.0,13440000.0,27746000.0,42094000.0,44735000.0,15129000.0,30961000.0,47553000.0,56391000.0,15559000.0,15559000.0,31484000.0,53515000.0,63400000.0,22698000.0,45301000.0,68656000.0,80885000.0,24706000.0,39755000.0,57871000.0,92522000.0,20732000.0,43397000.0,66214000.0,,76801000.0,30719000.0,65983000.0,101039000.0
