fact_unit,2011-08-09,2011-11-08,2012-02-28,2012-05-09,2012-08-08,2012-11-08,2013-02-28,2013-05-08,2013-08-08,2013-11-07,2014-02-28,2014-05-07,2014-08-07,2014-11-05,2015-02-26,2015-04-30,2015-08-12,2015-11-06,2016-02-29,2016-04-29,2016-08-04,2016-09-06,2016-11-04,2017-02-28,2017-05-09,2017-08-04,2017-11-03,2018-02-22,2018-05-04,2018-08-02,2018-11-02,2019-02-26,2019-05-03,2019-08-06,2019-11-06,2020-02-26,2020-05-08,2020-08-07,2020-11-05,2021-02-24,2021-05-07,2021-08-06,2021-11-05,2022-02-24,2022-05-06,2022-08-05,2022-11-04,2023-02-24,2023-05-05,2023-08-09,2023-11-03,2024-02-23,2024-05-10,2024-08-09,2024-11-08,2025-02-21,2025-05-09,2025-08-07,2025-11-06
AllowanceForDoubtfulAccountsReceivableRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,200000.0,300000.0,500000.0,,,,500000.0,,,,500000.0,,,,500000.0,100000.0,200000.0,200000.0,500000.0,0.0,,
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,3100000.0,4700000.0,5800000.0,,,,5800000.0,,,,5800000.0,,,,3800000.0,700000.0,1600000.0,2300000.0,4900000.0,200000.0,,
AmortizationOfFinancingCostsAndDiscounts / USD,,,,1545000.0,5084000.0,7372000.0,15044000.0,2452000.0,4988000.0,7556000.0,9736000.0,2908000.0,5808000.0,8401000.0,10212000.0,2528000.0,5869000.0,8397000.0,9731000.0,1883000.0,3789000.0,9731000.0,5721000.0,10253000.0,1984000.0,3992000.0,6117000.0,7678000.0,3994000.0,8067000.0,12185000.0,10068000.0,7163000.0,14427000.0,21790000.0,18000000.0,7600000.0,15400000.0,24300000.0,29300000.0,11100000.0,22300000.0,33600000.0,35600000.0,11800000.0,23500000.0,31900000.0,45200000.0,1500000.0,2800000.0,4300000.0,40200000.0,1500000.0,3000000.0,4600000.0,5800000.0,2000000.0,3800000.0,5400000.0
AmortizationOfIntangibleAssets / USD,,,,,500000.0,2200000.0,0.0,1700000.0,3200000.0,4600000.0,3900000.0,1400000.0,2700000.0,3800000.0,6000000.0,1100000.0,2200000.0,3100000.0,4900000.0,0.0,0.0,0.0,500000.0,0.0,100000.0,600000.0,900000.0,1200000.0,300000.0,600000.0,800000.0,1200000.0,400000.0,800000.0,1300000.0,1200000.0,600000.0,1200000.0,1900000.0,1800000.0,800000.0,1500000.0,2200000.0,2700000.0,1700000.0,3500000.0,5100000.0,17400000.0,1800000.0,3500000.0,5400000.0,6800000.0,2400000.0,5100000.0,7700000.0,7200000.0,2400000.0,4800000.0,7300000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,11339531.0,7724039.0,9827231.0,9762846.0,11339531.0,9528703.0,9968494.0,9810682.0,9671568.0,9841775.0,9594181.0,8715231.0,9580353.0,8234419.0,8030735.0,6663318.0,8328148.0,8058463.0,8155181.0,8328148.0,8148621.0,6921538.0,9072274.0,8918507.0,11867137.0,8138421.0,11948332.0,11914219.0,11914219.0,11756909.0,14712884.0,14344331.0,14212915.0,14680750.0,10871548.0,10883448.0,10495781.0,10757000.0,10000000.0,8256000.0,8177000.0,8291000.0,9133000.0,8689000.0,7321000.0,8187000.0,3869000.0,4493000.0,4444000.0,5771000.0,3921000.0,3919000.0,3979000.0,3892000.0,672000.0,706000.0,716000.0
Assets / USD,156233000.0,156233000.0,156233000.0,209583000.0,209583000.0,209583000.0,156233000.0,198059000.0,198059000.0,198059000.0,198059000.0,287955000.0,287955000.0,287955000.0,287955000.0,302156000.0,302156000.0,302156000.0,297182000.0,275126000.0,275126000.0,297182000.0,275126000.0,275126000.0,456647000.0,456647000.0,456647000.0,456647000.0,816744000.0,816744000.0,816744000.0,816744000.0,928744000.0,928744000.0,928744000.0,928700000.0,1142900000.0,1142900000.0,1142900000.0,1142900000.0,1872900000.0,1872900000.0,1872900000.0,1872900000.0,2048800000.0,2048800000.0,2048800000.0,2048800000.0,2251100000.0,2251100000.0,2251100000.0,2251100000.0,2588200000.0,2588200000.0,2588200000.0,2588200000.0,3087700000.0,3087700000.0,3087700000.0
AssetsCurrent / USD,142457000.0,142457000.0,142457000.0,131785000.0,131785000.0,131785000.0,142457000.0,109936000.0,109936000.0,109936000.0,109936000.0,198198000.0,198198000.0,198198000.0,198198000.0,208196000.0,208196000.0,208196000.0,208196000.0,190761000.0,190761000.0,208196000.0,190761000.0,190761000.0,369960000.0,369960000.0,369960000.0,369960000.0,537171000.0,537171000.0,537171000.0,537171000.0,461286000.0,461286000.0,461286000.0,461300000.0,591000000.0,591000000.0,591000000.0,591000000.0,1248700000.0,1248700000.0,1248700000.0,1248700000.0,1329800000.0,1329800000.0,1329800000.0,1329800000.0,1314000000.0,1314000000.0,1314000000.0,1314000000.0,1582900000.0,1582900000.0,1582900000.0,1582900000.0,1891300000.0,1891300000.0,1891300000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,2000000.0,2000000.0,4000000.0,17500000.0,12300000.0,12700000.0,4000000.0,17500000.0,12300000.0,10711000.0,3800000.0,12700000.0,3000000.0,10200000.0,11400000.0,8400000.0,4500000.0,14600000.0,13300000.0,4100000.0,5600000.0,3200000.0,6700000.0,7800000.0,4900000.0,6000000.0,6100000.0,,,,3900000.0,7000000.0,12600000.0,7700000.0
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,4400000.0,4400000.0,4400000.0,4400000.0,17100000.0,17100000.0,17100000.0,17100000.0,36600000.0,36600000.0,36600000.0,36600000.0,62400000.0,62400000.0,62400000.0
CapitalizedComputerSoftwareAmortization1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,500000.0,700000.0,1400000.0,500000.0,1300000.0,2100000.0,1400000.0,1300000.0,5000000.0,8800000.0,2900000.0,4300000.0,9300000.0,14700000.0,12700000.0,6100000.0,12600000.0,19500000.0
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25700000.0,67600000.0,67600000.0,67600000.0,67600000.0,105100000.0,105100000.0,105100000.0,105100000.0,143300000.0,143300000.0,143300000.0,143300000.0,167000000.0,167000000.0,167000000.0
CapitalizedComputerSoftwareNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,24200000.0,24200000.0,24200000.0,24200000.0,63200000.0,63200000.0,63200000.0,63200000.0,88000000.0,88000000.0,88000000.0,88000000.0,106700000.0,106700000.0,106700000.0,106700000.0,104600000.0,104600000.0,104600000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,6900000.0,2000000.0,4100000.0,5000000.0,6900000.0,2000000.0,4100000.0,6400000.0,6900000.0,2500000.0,5100000.0,7800000.0,8800000.0,2900000.0,6000000.0,9100000.0,10600000.0,3400000.0,7000000.0,10700000.0,12300000.0,4000000.0,8000000.0,12100000.0,14600000.0,4200000.0,8600000.0,13200000.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300000.0,22100000.0,22400000.0,,25100000.0,23265000.0,23265000.0,23300000.0,29400000.0,29400000.0,29400000.0,29400000.0,32900000.0,32900000.0,32900000.0,32900000.0,39400000.0,39400000.0,39400000.0,39400000.0,46500000.0,46500000.0,46500000.0,46500000.0,48600000.0,48600000.0,48600000.0,48600000.0,60900000.0,60900000.0,60900000.0
CapitalizedContractCostNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7277000.0,7277000.0,7277000.0,7300000.0,9500000.0,9500000.0,9500000.0,9500000.0,11000000.0,11000000.0,11000000.0,11000000.0,13300000.0,13300000.0,13300000.0,13300000.0,15200000.0,15200000.0,15200000.0,15200000.0,16600000.0,16600000.0,16600000.0,16600000.0,20100000.0,20100000.0,20100000.0
CapitalizedContractCostNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15988000.0,15988000.0,15988000.0,16000000.0,19900000.0,19900000.0,19900000.0,19900000.0,21900000.0,21900000.0,21900000.0,21900000.0,26100000.0,26100000.0,26100000.0,26100000.0,31300000.0,31300000.0,31300000.0,31300000.0,32000000.0,32000000.0,32000000.0,32000000.0,40800000.0,40800000.0,40800000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,151193000.0,,137174000.0,137174000.0,122672000.0,272577000.0,272577000.0,272577000.0,137200000.0,113900000.0,113900000.0,113900000.0,272600000.0,213700000.0,213700000.0,213700000.0,113900000.0,922000000.0,922000000.0,922000000.0,213700000.0,806400000.0,806400000.0,806400000.0,922000000.0,689700000.0,689700000.0,689700000.0,806400000.0,704200000.0,704200000.0,704200000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28521000.0,,,,14502000.0,,-136331000.0,-146014000.0,135400000.0,15400000.0,6000000.0,306000000.0,-158700000.0,-12300000.0,565400000.0,624400000.0,99800000.0,-86500000.0,-52600000.0,-50600000.0,708300000.0,-81500000.0,-82600000.0,-69300000.0,-115600000.0,-53800000.0,-29600000.0,-4300000.0,-116700000.0,47000000.0,116800000.0,198500000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
CommonStockSharesHeldInEmployeeTrustShares / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,0.0,0.0
CommonStockSharesIssued / shares,45440839.0,45440839.0,45440839.0,47504131.0,47504131.0,47504131.0,45440839.0,48359063.0,48359063.0,48359063.0,48359063.0,54870424.0,54870424.0,54870424.0,54870424.0,56299022.0,56299022.0,56299022.0,56299022.0,56954830.0,56954830.0,56299022.0,56954830.0,56954830.0,57457967.0,57457967.0,57457967.0,57457967.0,58319348.0,58319348.0,58319348.0,58319348.0,59188758.0,59188758.0,59188758.0,59188758.0,62685492.0,62685492.0,62685492.0,62685000.0,66017444.0,66017444.0,66017444.0,66017444.0,69178691.0,69178691.0,69178691.0,69178691.0,69511286.0,69511286.0,69511286.0,69511286.0,69907289.0,69907289.0,69907289.0,69907289.0,70196031.0,70196031.0,70196031.0
CommonStockSharesOutstanding / shares,45440839.0,45440839.0,,47504131.0,47504131.0,47504131.0,47504131.0,48359063.0,48359063.0,48359063.0,48359063.0,54870424.0,54870424.0,54870424.0,54870424.0,56299022.0,56299022.0,56299022.0,56299022.0,56954830.0,56954830.0,56299022.0,56954830.0,56954830.0,57457967.0,57457967.0,57457967.0,57457967.0,58319348.0,58319348.0,58319348.0,58319348.0,59188758.0,59188758.0,59188758.0,59188758.0,62685492.0,62685492.0,62685492.0,62685000.0,66017444.0,66017444.0,66017444.0,66017444.0,69178691.0,69178691.0,69178691.0,69178691.0,69511286.0,69511286.0,69511286.0,69511286.0,69907289.0,69907289.0,69907289.0,69907289.0,70196031.0,,
CommonStockValue / USD,45000.0,45000.0,45000.0,48000.0,48000.0,48000.0,45000.0,48000.0,48000.0,48000.0,48000.0,55000.0,55000.0,55000.0,55000.0,56000.0,56000.0,56000.0,56000.0,57000.0,57000.0,56000.0,57000.0,57000.0,57000.0,57000.0,57000.0,57000.0,58000.0,58000.0,58000.0,58000.0,59000.0,59000.0,59000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,,,,,,,-46100000.0,-44993000.0,-11831000.0,-27263000.0,-44993000.0,-46647000.0,-51494000.0,-12081000.0,-16268000.0,-19493000.0,-74161000.0,-9908000.0,-17547000.0,-19368000.0,-28951000.0,-7612000.0,-10153000.0,-8560000.0,-26600000.0,4200000.0,5900000.0,4900000.0,900000.0,-4700000.0,9900000.0,24500000.0,13300000.0,-2300000.0,-29800000.0,-21300000.0,13500000.0,42200000.0,2200000.0,-3400000.0,9100000.0,19700000.0,47400000.0,90600000.0,26800000.0,43000000.0,227700000.0,329300000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,4200000.0,,,,6400000.0,5000000.0,5000000.0,5000000.0,5000000.0,17700000.0,17700000.0,17700000.0,17700000.0,17300000.0,17300000.0,17300000.0,17700000.0,14000000.0,14000000.0,14000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356000.0,2356000.0,2356000.0,1184000.0,1184000.0,1184000.0,1200000.0,3200000.0,3200000.0,3200000.0,3200000.0,5400000.0,5400000.0,5400000.0,5400000.0,3500000.0,3500000.0,3500000.0,3500000.0,16100000.0,16100000.0,16100000.0,16100000.0,15400000.0,15400000.0,15400000.0,16100000.0,12000000.0,12000000.0,12000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,931000.0,931000.0,900000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1500000.0,1500000.0,1500000.0,1500000.0,1600000.0,1600000.0,1600000.0,1600000.0,1900000.0,1900000.0,1900000.0,1600000.0,2000000.0,2000000.0,2000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,2400000.0,2500000.0,,2100000.0,2400000.0,2500000.0,2400000.0,900000.0,1100000.0,1100000.0,2400000.0,1400000.0,1600000.0,1700000.0,1200000.0,3700000.0,3900000.0,4000000.0,1800000.0,1300000.0,1600000.0,1800000.0,4400000.0,9900000.0,12200000.0,15200000.0,2100000.0,3100000.0,7200000.0,9700000.0
CostOfGoodsAndServicesSold / USD,25473000.0,39299000.0,47735000.0,14725000.0,32398000.0,58431000.0,47735000.0,27458000.0,56162000.0,86524000.0,85543000.0,32201000.0,65460000.0,99168000.0,119033000.0,36353000.0,72601000.0,109544000.0,134683000.0,18955000.0,48991000.0,95364000.0,88814000.0,104195000.0,37162000.0,74035000.0,113265000.0,130622000.0,42315000.0,87432000.0,135583000.0,155903000.0,47763000.0,89953000.0,139060000.0,186600000.0,52900000.0,113600000.0,182600000.0,193600000.0,71100000.0,154900000.0,237100000.0,257900000.0,84800000.0,165300000.0,252200000.0,322100000.0,85700000.0,194800000.0,347300000.0,346700000.0,117600000.0,249200000.0,388600000.0,499700000.0,134900000.0,292500000.0,459300000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,-76000.0,,,-76000.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,4000.0,,,4000.0,,3000.0,,,,321000.0,,,,539000.0,,,,600000.0,,,,2100000.0,,,,3400000.0,,,,4000000.0,,,,2000000.0,,,,4800000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,20000.0,63000.0,78000.0,0.0,20000.0,63000.0,78000.0,77000.0,103000.0,191000.0,171000.0,121000.0,31000.0,53000.0,59000.0,16000.0,24000.0,39000.0,22000.0,83000.0,60000.0,,,,393000.0,,,,591000.0,,,,700000.0,,,,2300000.0,,,,3600000.0,,,,4200000.0,,,,2500000.0,,,,6100000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,77000.0,,,,77000.0,,,,,,,,,,,,88000.0,,,94000.0,,57000.0,,,,72000.0,,,,52000.0,,,,100000.0,,,,200000.0,,,,200000.0,,,,200000.0,,,,500000.0,,,,1300000.0,,,
DebtAndEquitySecuritiesUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,0.0,,,
DebtInstrumentUnamortizedDiscount / USD,,,1900000.0,50210000.0,50210000.0,50210000.0,1900000.0,40591000.0,40591000.0,40591000.0,40591000.0,30099000.0,30099000.0,30099000.0,30099000.0,32256000.0,32256000.0,32256000.0,-32256000.0,25704000.0,25704000.0,-32256000.0,25704000.0,25704000.0,69684000.0,69684000.0,69684000.0,69684000.0,170448000.0,170448000.0,170448000.0,170448000.0,143616000.0,143616000.0,143616000.0,143600000.0,294800000.0,294800000.0,294800000.0,294800000.0,252500000.0,252500000.0,252500000.0,252500000.0,159900000.0,159900000.0,159900000.0,159900000.0,7600000.0,7600000.0,7600000.0,7600000.0,6400000.0,6400000.0,6400000.0,6400000.0,5400000.0,5400000.0,5400000.0
DeferredCompensationEquity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,50000.0,26000.0,,,26000.0,,,,,,,,,,,,76000.0,,,0.0,,0.0,,,,0.0,,,,0.0,,,,-300000.0,,,,0.0,,,,-100000.0,,,,0.0,,,,0.0,,,,0.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14543000.0,,11898000.0,11898000.0,11898000.0,11900000.0,19800000.0,19800000.0,19800000.0,19800000.0,19000000.0,19000000.0,19000000.0,19000000.0,15200000.0,15200000.0,15200000.0,15200000.0,15000000.0,15000000.0,15000000.0,15000000.0,11100000.0,11100000.0,11100000.0,11100000.0,7700000.0,7700000.0,7700000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,-181000.0,,,,-199000.0,,,,-200000.0,,,,-400000.0,,,,-600000.0,,,,-1300000.0,,,,1200000.0,,,,-900000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,1800000.0,1800000.0,,,141800000.0
DeferredIncomeTaxExpenseBenefit / USD,,,,,52000.0,65000.0,-11339000.0,26000.0,52000.0,65000.0,-11289000.0,28000.0,58000.0,83000.0,91000.0,34000.0,64000.0,79000.0,84000.0,0.0,0.0,0.0,0.0,0.0,,,,-181000.0,,,,-199000.0,,,,-500000.0,,,,-400000.0,,,,-700000.0,,,,-1300000.0,,,,1200000.0,,,,-900000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,28351000.0,,,,45306000.0,,,,44300000.0,,,,89800000.0,,,,86700000.0,,,,63100000.0,,,,57900000.0,,,,69000000.0,,,
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,300000.0,-1000000.0,,-139200000.0,-140800000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,8000.0,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,7300000.0,,,,1700000.0,,,,13500000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,30400000.0,,,,53300000.0,,,
DeferredTaxAssetsInventory / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,6500000.0,,,,4100000.0,,,,6500000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,-498000.0,,,,-48000.0,,,,,,,,,,,,,,,,,,,,,108000.0,,,,108000.0,,,,200000.0,,,,1000000.0,,,,2000000.0,,,,800000.0,,,,1600000.0,,,,1200000.0,,,
