fact_unit,2009-07-31,2009-10-30,2010-02-26,2010-05-04,2010-08-02,2010-11-02,2011-02-25,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-05-02,2012-08-01,2012-10-30,2012-10-31,2012-11-01,2013-02-22,2013-04-30,2013-07-31,2013-11-06,2014-02-21,2014-05-01,2014-07-31,2014-10-30,2015-02-20,2015-04-30,2015-07-30,2015-10-29,2016-02-19,2016-04-28,2016-07-28,2016-10-27,2017-02-23,2017-04-27,2017-07-27,2017-10-26,2018-02-23,2018-04-26,2018-07-26,2018-10-24,2019-02-22,2019-04-25,2019-07-25,2019-10-23,2020-03-02,2020-04-23,2020-07-31,2020-10-30,2021-02-19,2021-04-30,2021-07-30,2021-10-29,2022-02-18,2022-04-29,2022-08-03,2022-11-02,2023-02-23,2023-05-03,2023-08-02,2023-10-31,2024-02-21,2024-05-01,2024-07-31,2024-10-29,2025-02-25,2025-04-28,2025-08-01,2025-11-04
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,58000000.0,89700000.0,105200000.0,23700000.0,43900000.0,68100000.0,97700000.0,24200000.0,55500000.0,87000000.0,90800000.0,26300000.0,56800000.0,90800000.0,56800000.0,86000000.0,117800000.0,30000000.0,67000000.0,117800000.0,115100000.0,33500000.0,69400000.0,103000000.0,136400000.0,36500000.0,70000000.0,104300000.0,133100000.0,40700000.0,76700000.0,112900000.0,138000000.0,38700000.0,79100000.0,118400000.0,150300000.0,49200000.0,92500000.0,134900000.0,159700000.0,40900000.0,81800000.0,124500000.0,175300000.0,49800000.0,109400000.0,158800000.0,172400000.0,47400000.0,95200000.0,138200000.0,207500000.0,38600000.0,72800000.0,106000000.0,188500000.0,29500000.0,57100000.0,83100000.0,140100000.0,37800000.0,69800000.0,93700000.0,106200000.0,21100000.0,39500000.0,90500000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,42200000.0,,,42200000.0,42200000.0,,,,29600000.0,,,,17100000.0,,,,12600000.0,,,,10600000.0,,,,13900000.0,,,,17400000.0,20000000.0,,,29700000.0,15900000.0,31100000.0,46800000.0,52700000.0,15900000.0,31900000.0,47500000.0,62500000.0,15100000.0,29900000.0,44400000.0,62900000.0,14100000.0,27200000.0,38500000.0,63800000.0,11300000.0,22700000.0,33900000.0
Assets / USD,9756900000.0,9756900000.0,9756900000.0,10909600000.0,10909600000.0,10909600000.0,10909600000.0,20444100000.0,20444100000.0,20444100000.0,20444100000.0,19347000000.0,19347000000.0,20444100000.0,19347000000.0,19347000000.0,19347000000.0,17492400000.0,17492400000.0,19347000000.0,17492400000.0,19270500000.0,19270500000.0,19270500000.0,19270500000.0,20462500000.0,20462500000.0,20462500000.0,20450000000.0,25073200000.0,25073200000.0,25073200000.0,25073200000.0,25734300000.0,25734300000.0,25734300000.0,25734300000.0,31668800000.0,31668800000.0,31668800000.0,31668800000.0,30978400000.0,30978400000.0,30978400000.0,30978400000.0,39420300000.0,39420300000.0,39420300000.0,39420300000.0,36504100000.0,36504100000.0,36504100000.0,36504100000.0,32685600000.0,32685600000.0,32685600000.0,32685600000.0,29756800000.0,29756800000.0,29756800000.0,29756800000.0,28933800000.0,28933800000.0,28933800000.0,28933800000.0,27008900000.0,27008900000.0,27008900000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,7226200000.0,1635900000.0,1600100000.0,1892400000.0,1600100000.0,1713200000.0,1752200000.0,1786600000.0,1786600000.0,1752200000.0,1786600000.0,2360900000.0,2360900000.0,2360900000.0,2360900000.0,2691900000.0,2691900000.0,2691900000.0,2691900000.0,7072100000.0,7072100000.0,7072100000.0,7072100000.0,9205800000.0,9205800000.0,9205800000.0,9205800000.0,13682500000.0,13682500000.0,13682500000.0,13682500000.0,12035600000.0,12035600000.0,12035600000.0,12035600000.0,11889000000.0,11889000000.0,11889000000.0,11889000000.0,8894800000.0,8894800000.0,8894800000.0,8894800000.0,3503100000.0,3503100000.0,3503100000.0,3503100000.0,1754500000.0,1754500000.0,1754500000.0,1754500000.0,1599000000.0,1599000000.0,1599000000.0,1599000000.0,850500000.0,850500000.0,850500000.0
CashAndCashEquivalentsAtCarryingValue / USD,915800000.0,915800000.0,778900000.0,585200000.0,585200000.0,585200000.0,915800000.0,762000000.0,762000000.0,762000000.0,585200000.0,740500000.0,740500000.0,585200000.0,740500000.0,740500000.0,762000000.0,727400000.0,727400000.0,762000000.0,740500000.0,835500000.0,835500000.0,835500000.0,727400000.0,1331200000.0,1331200000.0,1331200000.0,835500000.0,1514200000.0,1514200000.0,1514200000.0,1331200000.0,1851400000.0,1851400000.0,1851400000.0,1514200000.0,1397000000.0,1646100000.0,1716300000.0,1328000000.0,1861500000.0,1480500000.0,1631500000.0,2006400000.0,1017100000.0,1199400000.0,1048600000.0,1147700000.0,940500000.0,987100000.0,1066600000.0,1049000000.0,1158300000.0,1896400000.0,1896400000.0,,1309600000.0,936800000.0,1023600000.0,1896400000.0,889000000.0,1009900000.0,1241500000.0,1234700000.0,895700000.0,878500000.0,1044900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839300000.0,1839300000.0,1701200000.0,2147100000.0,2147100000.0,2147100000.0,1839300000.0,1434100000.0,1434100000.0,1434100000.0,2147100000.0,1931600000.0,1931600000.0,1931600000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-625800000.0,-436700000.0,352400000.0,-540800000.0,-362900000.0,-240200000.0,-529900000.0,-432700000.0,-410800000.0,-396600000.0,-114900000.0,-29000000.0,-87800000.0,507900000.0,84800000.0,-509800000.0,-941100000.0,-797100000.0,347500000.0,-231900000.0,-166400000.0,128700000.0,-639300000.0,-490000000.0,-367900000.0,-310700000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.32,0.42,0.372,0.1,0.2025,0.305,0.52,0.1025,0.2125,0.3225,0.4075,0.11,0.2325,0.4075,0.2325,0.355,0.4325,0.1225,0.295,0.4325,0.4775,0.1725,0.3975,0.6225,0.64,0.225,0.475,0.725,0.8475,0.25,0.52,0.79,0.975,0.27,0.55,0.83,1.06,0.28,0.57,0.86,1.11,0.29,0.59,0.89,1.15,0.3,0.61,0.92,1.19,0.31,0.465,0.62,1.23,0.155,0.325,0.495,0.78,0.17,0.3575,0.545,0.67,0.1875,0.3875,0.5875,0.73,0.2,0.405,0.61
CommonStockParOrStatedValuePerShare / USD/shares,0.2,0.2,0.2,0.2,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CommonStockSharesAuthorized / shares,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,566100000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0,1050000000.0
CommonStockSharesIssued / shares,426600000.0,426600000.0,426600000.0,459500000.0,471200000.0,471200000.0,459500000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,490400000.0,566100000.0,566100000.0,566100000.0,490400000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0,566100000.0
CommonStockSharesOutstanding / shares,,,,,426800000.0,428800000.0,385900000.0,436300000.0,448900000.0,442800000.0,431400000.0,462100000.0,450900000.0,431400000.0,450900000.0,451000000.0,460100000.0,448200000.0,445200000.0,460100000.0,446000000.0,444600000.0,442800000.0,443200000.0,441400000.0,432700000.0,429900000.0,429900000.0,433100000.0,417500000.0,417500000.0,417500000.0,429900000.0,403800000.0,403800000.0,403800000.0,417500000.0,407100000.0,407100000.0,407100000.0,403800000.0,397100000.0,397100000.0,397100000.0,407100000.0,453300000.0,453300000.0,453300000.0,397100000.0,459100000.0,459100000.0,459100000.0,453300000.0,461200000.0,461200000.0,461200000.0,459100000.0,454800000.0,454800000.0,454800000.0,461200000.0,449500000.0,449500000.0,449500000.0,454800000.0,448000000.0,448000000.0,448000000.0
CommonStockValue / USD,85300000.0,85300000.0,85300000.0,91900000.0,91900000.0,91900000.0,91900000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,98100000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0,113200000.0
CommunicationsInformationTechnologyAndOccupancy / USD,105800000.0,156300000.0,242500000.0,45900000.0,94500000.0,157500000.0,214300000.0,53500000.0,109300000.0,172800000.0,212300000.0,64000000.0,125900000.0,212300000.0,125900000.0,188600000.0,238400000.0,66800000.0,128900000.0,224800000.0,242900000.0,66500000.0,135100000.0,207000000.0,265100000.0,112700000.0,188000000.0,264400000.0,292800000.0,76900000.0,151700000.0,230700000.0,336400000.0,79900000.0,162200000.0,240400000.0,312000000.0,85500000.0,174500000.0,267300000.0,327200000.0,100200000.0,198800000.0,302500000.0,364600000.0,107200000.0,222100000.0,353300000.0,410500000.0,130400000.0,258700000.0,386200000.0,494100000.0,129300000.0,256500000.0,390700000.0,512300000.0,132000000.0,267000000.0,400200000.0,526000000.0,110500000.0,223200000.0,334300000.0,446700000.0,117600000.0,234000000.0,353000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,297700000.0,509500000.0,811900000.0,509500000.0,404300000.0,572800000.0,301700000.0,364400000.0,572800000.0,607500000.0,26200000.0,138200000.0,557200000.0,834300000.0,139800000.0,544300000.0,543200000.0,837700000.0,-42800000.0,373300000.0,389100000.0,609000000.0,258300000.0,318600000.0,500000000.0,473300000.0,277600000.0,666700000.0,1079900000.0,490900000.0,316900000.0,329700000.0,577200000.0,1545400000.0,239100000.0,281400000.0,315600000.0,,-236700000.0,-106700000.0,253100000.0,,264600000.0,670800000.0,893400000.0,707600000.0,130700000.0,-40900000.0,-193400000.0,1356000000.0,204500000.0,401300000.0,390400000.0,183000000.0,46200000.0,153600000.0,393900000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,302200000.0,80300000.0,1224100000.0,-134400000.0,290000000.0,507300000.0,-626900000.0,171700000.0,315000000.0,492700000.0,698700000.0,229100000.0,384300000.0,698700000.0,384300000.0,210100000.0,738600000.0,181200000.0,294400000.0,738600000.0,522900000.0,-3100000.0,104000000.0,543100000.0,743600000.0,158400000.0,605300000.0,600100000.0,867100000.0,-18400000.0,384400000.0,392200000.0,622000000.0,255100000.0,323900000.0,519500000.0,469300000.0,279800000.0,678900000.0,1099200000.0,505000000.0,328200000.0,337800000.0,596900000.0,1579100000.0,252000000.0,316200000.0,425900000.0,542500000.0,-198200000.0,-46700000.0,416100000.0,885500000.0,368400000.0,901400000.0,1339500000.0,990300000.0,170500000.0,96800000.0,-64800000.0,1932400000.0,225300000.0,454300000.0,480700000.0,424600000.0,118900000.0,290000000.0,578900000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,41400000.0,,,,6700000.0,,,6700000.0,,,44600000.0,,,40900000.0,88700000.0,,,,103500000.0,,,,149300000.0,,,,227500000.0,,,,221000000.0,,,,161000000.0,,,,147500000.0,,,,38800000.0,,,,102000000.0,,,,125100000.0,,,,287500000.0,,,,214100000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,156000000.0,,,,130300000.0,,,130300000.0,,,122800000.0,,4700000.0,122800000.0,108700000.0,,,,114600000.0,,,,129900000.0,,,,161200000.0,,,,161400000.0,,,,143000000.0,,,,142200000.0,,,,158200000.0,,,,94000000.0,,,,35500000.0,,,,95200000.0,,,,9600000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,204300000.0,,,,138400000.0,,,138400000.0,,,177300000.0,,,173400000.0,212400000.0,,,,233700000.0,,,,301200000.0,,,,420000000.0,,,,405800000.0,,,,322900000.0,,,,319900000.0,,,,217500000.0,,,,213000000.0,,,,180300000.0,,,,451400000.0,,,,273900000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,6900000.0,,,,1400000.0,,,1400000.0,,,9900000.0,,,9700000.0,15000000.0,,,,15600000.0,,,,22000000.0,,,,31300000.0,,,,23400000.0,,,,18900000.0,,,,30200000.0,,,,20500000.0,,,,17000000.0,,,,19700000.0,,,,68700000.0,,,,50200000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,31900000.0,,,,9200000.0,,,9200000.0,,,10200000.0,,,10200000.0,54100000.0,,,,30200000.0,,,,24100000.0,,,,-26800000.0,,,,-11900000.0,,,,21100000.0,,,,-63000000.0,,,,35500000.0,,,,16600000.0,,,,57600000.0,,,,72700000.0,,,,35200000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-100000.0,,,,0.0,,,0.0,,,11500000.0,,,11500000.0,12400000.0,,,,6900000.0,,,,4200000.0,,,,-1600000.0,,,,-1100000.0,,,,-6600000.0,,,,100000.0,,,,-8000000.0,,,,1200000.0,,,,18500000.0,,,,-15200000.0,,,,14200000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,31700000.0,,,,9800000.0,,,9800000.0,,,19700000.0,,,19700000.0,67600000.0,,,,27700000.0,,,,35700000.0,,,,-29400000.0,,,,-7800000.0,,,,15400000.0,,,,-51700000.0,,,,37500000.0,,,,22100000.0,,,,81300000.0,,,,79700000.0,,,,48300000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,424800000.0,440300000.0,,,,473300000.0,,,,503200000.0,,,,537600000.0,,,,559900000.0,,,,416300000.0,,,,470900000.0,,,,1833500000.0,,,,1836400000.0,,,,1881300000.0,,,,1881800000.0,,,,1596800000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326400000.0,1529500000.0,1529500000.0,1529500000.0,1529500000.0,1523500000.0,1523500000.0,1523500000.0,1523500000.0,1626300000.0,1626300000.0,1626300000.0,1626300000.0,1662700000.0,1662700000.0,1662700000.0,1662700000.0,1325700000.0,1325700000.0,1325700000.0,1325700000.0,1281900000.0,1281900000.0,1281900000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-100000.0,,,,600000.0,,,600000.0,,,-2000000.0,,,-2000000.0,1100000.0,,,,-9400000.0,,,,7400000.0,,,,-1000000.0,,,,5200000.0,,,,900000.0,,,,11200000.0,,,,10000000.0,,,,4300000.0,,,,5200000.0,,,,22200000.0,,,,-1100000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,254800000.0,,,,317500000.0,,,317500000.0,,,320400000.0,,,320400000.0,304800000.0,,,,259900000.0,,,,289400000.0,,,,327500000.0,,,,328200000.0,,,,234800000.0,,,,242200000.0,,,,432700000.0,,,,423300000.0,,,,361600000.0,,,,342600000.0,,,,371600000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,181600000.0,,,,187800000.0,,,187800000.0,,,179500000.0,,,179500000.0,167300000.0,,,,157100000.0,,,,216700000.0,,,,263800000.0,,,,269200000.0,,,,140100000.0,,,,148100000.0,,,,306300000.0,,,,318800000.0,,,,274900000.0,,,,249100000.0,,,,272700000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,222500000.0,,,,261100000.0,,,261100000.0,,,428000000.0,,,428000000.0,430800000.0,,,,332000000.0,,,,285100000.0,,,,229000000.0,,,,243800000.0,,,,413300000.0,,,,402400000.0,,,,,,,,99800000.0,,,,119000000.0,,,,124400000.0,,,,154300000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25500000.0,,,,55400000.0,,,,1400000.0,,,,9000000.0,,,,4900000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7100000.0,,,,15700000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179600000.0,,,,125900000.0,,,,175100000.0,,,,97800000.0,,,,95600000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100000.0,,,,97700000.0,,,,29700000.0,,,,37100000.0,,,,34400000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,73200000.0,,,,129700000.0,,,129700000.0,,,140900000.0,,,140900000.0,137500000.0,,,,102800000.0,,,,72700000.0,,,,63700000.0,,,,59000000.0,,,,94700000.0,,,,94100000.0,,,,126400000.0,,,,104500000.0,,,,86700000.0,,,,93500000.0,,,,98900000.0,,,
DeferredTaxLiabilities / USD,,,,,258000000.0,275900000.0,58100000.0,,,,386400000.0,,,386400000.0,,,424800000.0,,,274000000.0,311400000.0,323600000.0,323600000.0,323600000.0,323600000.0,304800000.0,304800000.0,304800000.0,304800000.0,288900000.0,288900000.0,288900000.0,288900000.0,309700000.0,309700000.0,309700000.0,309700000.0,275500000.0,275500000.0,275500000.0,275500000.0,326400000.0,326400000.0,326400000.0,,,,,1527200000.0,,,,1517600000.0,,,,1606400000.0,,,,1632700000.0,,,,1324100000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710400000.0,,,,1745400000.0,,,,1787100000.0,,,,1796100000.0,,,,1519100000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500000.0,,,,40300000.0,,,,33300000.0,,,,58400000.0,,,,55900000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20600000.0,,,,22900000.0,,,,42700000.0,,,,27300000.0,,,,21800000.0,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162100000.0,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156500000.0,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000.0,,,
DefinedBenefitPlanActualReturnOnPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000.0,,,
