fact_unit,2009-08-04,2009-11-03,2010-02-25,2010-05-04,2010-08-05,2010-11-02,2011-02-23,2011-05-03,2011-08-02,2011-11-01,2012-02-21,2012-04-30,2012-07-31,2012-10-30,2012-12-03,2013-02-19,2013-04-30,2013-08-02,2013-11-05,2014-02-25,2014-05-06,2014-08-05,2014-11-04,2015-02-24,2015-05-05,2015-08-04,2015-11-03,2016-02-23,2016-05-03,2016-08-02,2016-11-01,2017-02-21,2017-05-04,2017-08-01,2017-10-31,2018-02-20,2018-05-01,2018-07-31,2018-08-01,2018-10-30,2019-02-19,2019-05-02,2019-08-01,2019-10-31,2020-02-18,2020-05-05,2020-08-04,2020-11-03,2020-11-16,2021-02-16,2021-05-06,2021-08-05,2021-11-04,2022-02-17,2022-05-05,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-10-31,2025-02-18,2025-05-08,2025-08-07,2025-11-06
AdditionalPaidInCapitalCommonStock / USD,43396000000.0,43396000000.0,43396000000.0,43681000000.0,43681000000.0,43681000000.0,43681000000.0,44132000000.0,44132000000.0,44132000000.0,44132000000.0,44725000000.0,44725000000.0,44725000000.0,44132000000.0,44725000000.0,45324000000.0,45324000000.0,45324000000.0,45324000000.0,45690000000.0,45690000000.0,45690000000.0,45690000000.0,46071000000.0,46071000000.0,46071000000.0,46071000000.0,46357000000.0,46357000000.0,46357000000.0,46357000000.0,46507000000.0,46507000000.0,46507000000.0,46507000000.0,46622000000.0,46622000000.0,46622000000.0,46622000000.0,46622000000.0,46879000000.0,46879000000.0,46879000000.0,46879000000.0,46983000000.0,46983000000.0,46983000000.0,46879000000.0,46983000000.0,47133000000.0,47133000000.0,47133000000.0,47133000000.0,60581000000.0,60581000000.0,60581000000.0,60581000000.0,61142000000.0,61142000000.0,61142000000.0,61142000000.0,61303000000.0,61303000000.0,61303000000.0,61303000000.0,77529000000.0,77529000000.0,77529000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,193000000.0,,,,121000000.0,,,,121000000.0,211000000.0,,,,246000000.0,,,,321000000.0,,,,308000000.0,,,,358000000.0,,,,362000000.0,,,,,272000000.0,,,,227000000.0,,,,227000000.0,265000000.0,,,,274000000.0,,,,159000000.0,,,,304000000.0,,,,377000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,61000000.0,61000000.0,61000000.0,76000000.0,76000000.0,76000000.0,76000000.0,32000000.0,32000000.0,32000000.0,32000000.0,30000000.0,30000000.0,30000000.0,32000000.0,30000000.0,10000000.0,10000000.0,10000000.0,10000000.0,8000000.0,8000000.0,8000000.0,8000000.0,5000000.0,5000000.0,5000000.0,5000000.0,7000000.0,7000000.0,7000000.0,7000000.0,5000000.0,5000000.0,5000000.0,5000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,25000000.0,25000000.0,25000000.0,25000000.0,13000000.0,13000000.0,13000000.0,25000000.0,13000000.0,4000000.0,4000000.0,4000000.0,4000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,3000000.0,7000000.0,7000000.0,7000000.0
AssetImpairmentCharges / USD,25000000.0,82000000.0,5030000000.0,3000000.0,54000000.0,110000000.0,34625000000.0,91000000.0,1623000000.0,1682000000.0,535000000.0,259000000.0,296000000.0,0.0,469000000.0,81000000.0,214000000.0,296000000.0,296000000.0,321000000.0,2000000.0,30000000.0,31000000.0,680000000.0,1000000.0,18000000.0,126000000.0,529000000.0,16000000.0,94000000.0,118000000.0,856000000.0,136000000.0,198000000.0,321000000.0,2245000000.0,175000000.0,6294000000.0,6469000000.0,6475000000.0,139000000.0,12000000.0,-23000000.0,,6601000000.0,1000000.0,2000000.0,26000000.0,6601000000.0,27000000.0,521000000.0,519000000.0,521000000.0,405000000.0,-3000000.0,-1000000.0,-90000000.0,813000000.0,2000000.0,4000000.0,6000000.0,674000000.0,1000000.0,1000000.0,12000000.0,-12000000.0,0.0,34000000.0,34000000.0
AssetRetirementObligation / USD,,,,,,,6615000000.0,,,,8295000000.0,,,,8295000000.0,8776000000.0,,,,8920000000.0,,,,9164000000.0,,,,10076000000.0,,,,10939000000.0,,,,9911000000.0,,,,,8405000000.0,,,,7798000000.0,,,,7798000000.0,7908000000.0,,,,6206000000.0,,,,5573000000.0,,,,5926000000.0,,,,6380000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,394000000.0,,,,422000000.0,,,,422000000.0,435000000.0,,,,412000000.0,,,,434000000.0,,,,479000000.0,,,,480000000.0,,,,420000000.0,,,,,358000000.0,,,,348000000.0,,,,348000000.0,322000000.0,,,,248000000.0,,,,238000000.0,,,,245000000.0,,,,278000000.0,,,
AssetRetirementObligationCashPaidToSettle / USD,,,,,,,322000000.0,,,,314000000.0,,,,314000000.0,327000000.0,,,,319000000.0,,,,298000000.0,,,,365000000.0,,,,437000000.0,,,,314000000.0,,,,,152000000.0,,,,228000000.0,,,,228000000.0,229000000.0,,,,116000000.0,,,,164000000.0,,,,231000000.0,,,,119000000.0,,,
AssetRetirementObligationForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747000000.0,,,,445000000.0,,,,,-289000000.0,,,,240000000.0,,,,240000000.0,80000000.0,,,,-51000000.0,,,,55000000.0,,,,182000000.0,,,,26000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,113000000.0,,,,64000000.0,,,,64000000.0,153000000.0,,,,315000000.0,,,,410000000.0,,,,368000000.0,,,,135000000.0,,,,180000000.0,,,,,113000000.0,,,,657000000.0,,,,657000000.0,155000000.0,,,,262000000.0,,,,555000000.0,,,,144000000.0,,,,257000000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,82000000.0,,,,394000000.0,,,,394000000.0,60000000.0,,,,607000000.0,,,,163000000.0,,,,20000000.0,,,,726000000.0,,,,150000000.0,,,,,1065000000.0,,,,161000000.0,,,,161000000.0,1920000000.0,,,,771000000.0,,,,108000000.0,,,,203000000.0,,,,27000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,905000000.0,,,,744000000.0,,,,744000000.0,29000000.0,,,,543000000.0,,,,707000000.0,,,,1175000000.0,,,,267000000.0,,,,1197000000.0,,,,,150000000.0,,,,266000000.0,,,,266000000.0,-50000000.0,,,,307000000.0,,,,113000000.0,,,,-681000000.0,,,,-484000000.0,,,
Assets / USD,142865000000.0,142865000000.0,142865000000.0,152138000000.0,152138000000.0,152138000000.0,142865000000.0,156314000000.0,156314000000.0,156314000000.0,152138000000.0,153230000000.0,153230000000.0,153230000000.0,152138000000.0,156314000000.0,117144000000.0,117144000000.0,117144000000.0,153230000000.0,118057000000.0,118057000000.0,118057000000.0,117144000000.0,116539000000.0,116539000000.0,116539000000.0,118057000000.0,97484000000.0,97484000000.0,97484000000.0,116539000000.0,89772000000.0,89772000000.0,89772000000.0,97484000000.0,73362000000.0,73362000000.0,73362000000.0,73362000000.0,89772000000.0,69980000000.0,69980000000.0,69980000000.0,73362000000.0,70514000000.0,70514000000.0,70514000000.0,73362000000.0,69980000000.0,62618000000.0,62618000000.0,62618000000.0,70514000000.0,90661000000.0,90661000000.0,90661000000.0,62618000000.0,93829000000.0,93829000000.0,93829000000.0,90661000000.0,95924000000.0,95924000000.0,95924000000.0,93829000000.0,95348000000.0,95994000000.0,96699000000.0
AssetsCurrent / USD,20843000000.0,20843000000.0,20843000000.0,21167000000.0,21167000000.0,21167000000.0,21167000000.0,34660000000.0,34660000000.0,34660000000.0,34660000000.0,30218000000.0,30218000000.0,30218000000.0,34660000000.0,30218000000.0,23989000000.0,23989000000.0,23989000000.0,23989000000.0,19023000000.0,19023000000.0,19023000000.0,19023000000.0,15068000000.0,15068000000.0,15068000000.0,15068000000.0,8789000000.0,8789000000.0,8789000000.0,8789000000.0,8609000000.0,8609000000.0,8609000000.0,8609000000.0,16512000000.0,16512000000.0,16512000000.0,16512000000.0,16512000000.0,13274000000.0,13274000000.0,13274000000.0,13274000000.0,16913000000.0,16913000000.0,16913000000.0,13274000000.0,16913000000.0,12066000000.0,12066000000.0,12066000000.0,12066000000.0,16050000000.0,16050000000.0,16050000000.0,16050000000.0,18749000000.0,18749000000.0,18749000000.0,18749000000.0,14330000000.0,14330000000.0,14330000000.0,14330000000.0,15647000000.0,15647000000.0,15647000000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000000.0,462000000.0,241000000.0,241000000.0,241000000.0,241000000.0,516000000.0,516000000.0,516000000.0,516000000.0,479000000.0,479000000.0,479000000.0,479000000.0,1234000000.0,1234000000.0,1234000000.0,1234000000.0,1422000000.0,1422000000.0,1422000000.0,1422000000.0,1548000000.0,1548000000.0,1548000000.0
AvailableForSaleDebtSecuritiesGrossUnrealizedGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,5000000.0,,,
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,5000000.0,5000000.0,,1000000.0,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217000000.0,,,,248000000.0,,,,522000000.0,,,,989000000.0,,,
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568000000.0,585000000.0,587000000.0
CapitalizedCostsProvedProperties / USD,,,,,,,,,,,,,,,,111044000000.0,,,,111458000000.0,,,,123012000000.0,,,,130448000000.0,,,,122796000000.0,,,,119970000000.0,,,,,102044000000.0,,,,100657000000.0,,,,100657000000.0,88284000000.0,,,,94312000000.0,,,,114274000000.0,,,,119609000000.0,,,,134394000000.0,,,
CapitalizedCostsUnprovedProperties / USD,,,,,,,,,,,,,,,,7846000000.0,,,,8257000000.0,,,,8465000000.0,,,,8951000000.0,,,,7410000000.0,,,,5150000000.0,,,,,4491000000.0,,,,4662000000.0,,,,4662000000.0,3980000000.0,,,,4141000000.0,,,,10993000000.0,,,,7325000000.0,,,,5206000000.0,,,
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves / USD,,,,,,,160000000.0,,,,342000000.0,,,,342000000.0,216000000.0,,,,96000000.0,,,,185000000.0,,,,466000000.0,,,,478000000.0,,,,331000000.0,,,,,225000000.0,,,,118000000.0,,,,118000000.0,140000000.0,,,,239000000.0,,,,164000000.0,,,,10000000.0,,,,5000000.0,,,
CapitalizedExploratoryWellCostChargedToExpense1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,107000000.0,17000000.0,,,342000000.0,,,,7000000.0,148000000.0,,,,262000000.0,19000000.0,19000000.0,20000000.0,262000000.0,7000000.0,,,,10000000.0,,,,147000000.0,,,,32000000.0,,,,131000000.0,,,
CapitalizedExploratoryWellCostPeriodIncreaseDecrease / USD,,,,,94000000.0,153000000.0,,29000000.0,36000000.0,31000000.0,,-29000000.0,20000000.0,24000000.0,,,201000000.0,-123000000.0,28000000.0,,3000000.0,267000000.0,291000000.0,,11000000.0,124000000.0,167000000.0,,67000000.0,33000000.0,82000000.0,,-229000000.0,-203000000.0,-191000000.0,,8000000.0,117000000.0,117000000.0,133000000.0,,13000000.0,145000000.0,117000000.0,,-30000000.0,-319000000.0,-309000000.0,,,,,,,,,,,,,-68000000.0,,-21000000.0,-20000000.0,12000000.0,,-35000000.0,13000000.0,13000000.0
CapitalizedExploratoryWellCosts / USD,,,,,908000000.0,908000000.0,589000000.0,1013000000.0,1013000000.0,1013000000.0,660000000.0,1037000000.0,1037000000.0,1037000000.0,660000000.0,908000000.0,1038000000.0,1038000000.0,1038000000.0,1013000000.0,994000000.0,994000000.0,994000000.0,1037000000.0,1299000000.0,1299000000.0,1299000000.0,1038000000.0,1260000000.0,1260000000.0,1260000000.0,994000000.0,1063000000.0,1063000000.0,1063000000.0,1299000000.0,853000000.0,853000000.0,853000000.0,853000000.0,1260000000.0,856000000.0,856000000.0,856000000.0,1063000000.0,1020000000.0,701000000.0,711000000.0,1063000000.0,853000000.0,,,,856000000.0,,,,1020000000.0,,,459000000.0,682000000.0,163000000.0,164000000.0,196000000.0,660000000.0,161000000.0,209000000.0,209000000.0
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear / USD,,,,,,,478000000.0,,,,589000000.0,,,,589000000.0,793000000.0,,,,922000000.0,,,,852000000.0,,,,557000000.0,,,,833000000.0,,,,1025000000.0,,,,,931000000.0,,,,786000000.0,,,,786000000.0,711000000.0,,,,814000000.0,,,,526000000.0,,,,656000000.0,,,,512000000.0,,,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess / USD,,,,,,,182000000.0,,,,319000000.0,,,,319000000.0,220000000.0,,,,115000000.0,,,,186000000.0,,,,437000000.0,,,,466000000.0,,,,235000000.0,,,,,132000000.0,,,,67000000.0,,,,67000000.0,145000000.0,,,,206000000.0,,,,156000000.0,,,,4000000.0,,,,15000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,1456000000.0,1456000000.0,817000000.0,755000000.0,755000000.0,755000000.0,1456000000.0,542000000.0,542000000.0,542000000.0,755000000.0,9454000000.0,9454000000.0,9454000000.0,755000000.0,542000000.0,5780000000.0,5780000000.0,5780000000.0,9454000000.0,3618000000.0,3618000000.0,3618000000.0,5780000000.0,6246000000.0,6246000000.0,6246000000.0,3618000000.0,5062000000.0,5062000000.0,5062000000.0,6246000000.0,2368000000.0,2368000000.0,2368000000.0,5062000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0,5915000000.0,5915000000.0,5915000000.0,5915000000.0,5088000000.0,5088000000.0,5088000000.0,5915000000.0,5088000000.0,2991000000.0,2991000000.0,2991000000.0,2991000000.0,5028000000.0,5028000000.0,5028000000.0,5028000000.0,6458000000.0,6458000000.0,6458000000.0,6458000000.0,5635000000.0,5635000000.0,5635000000.0,5635000000.0,5607000000.0,5607000000.0,5607000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610000000.0,3610000000.0,3610000000.0,3610000000.0,2368000000.0,6536000000.0,6536000000.0,6536000000.0,3610000000.0,6151000000.0,6151000000.0,6151000000.0,3610000000.0,6536000000.0,5362000000.0,5362000000.0,5362000000.0,6151000000.0,3315000000.0,3315000000.0,3315000000.0,5362000000.0,5398000000.0,5398000000.0,5398000000.0,3315000000.0,6694000000.0,6694000000.0,6694000000.0,5398000000.0,5899000000.0,5899000000.0,5899000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-501000000.0,3924000000.0,3924000000.0,3301000000.0,1242000000.0,-1330000000.0,-3079000000.0,-2596000000.0,2715000000.0,319000000.0,46000000.0,1307000000.0,2715000000.0,-385000000.0,-1179000000.0,-2172000000.0,-2566000000.0,-789000000.0,-152000000.0,3641000000.0,6872000000.0,-2047000000.0,1341000000.0,1828000000.0,2918000000.0,2083000000.0,525000000.0,-720000000.0,2382000000.0,1296000000.0,-54000000.0,-1325000000.0,-377000000.0
CollateralAlreadyPostedAggregateFairValue / USD,,,,,,,,,,,,,,3000000.0,3000000.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000000.0,42000000.0,42000000.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,1.34,0.43,0.86,1.75,1.69,0.46,0.92,1.38,1.75,0.51,1.02,1.53,1.89,0.58,1.16,1.74
CommonStockParOrStatedValuePerShare / USD/shares,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0
CommonStockSharesIssued / shares,1729264859.0,1729264859.0,1729264859.0,1733345558.0,1733345558.0,1733345558.0,1733345558.0,1740529279.0,1740529279.0,1740529279.0,1740529279.0,1749550587.0,1749550587.0,1749550587.0,1740529279.0,1749550587.0,1762247949.0,1762247949.0,1762247949.0,1762247949.0,1768169906.0,1768169906.0,1768169906.0,1768169906.0,1773583368.0,1773583368.0,1773583368.0,1773583368.0,1778226388.0,1778226388.0,1778226388.0,1778226388.0,1782079107.0,1782079107.0,1782079107.0,1782079107.0,1785419175.0,1785419175.0,1785419175.0,1785419175.0,1785419175.0,1791637434.0,1791637434.0,1791637434.0,1791637434.0,1795652203.0,1795652203.0,1795652203.0,1791637434.0,1795652203.0,1798844267.0,1798844267.0,1798844267.0,1798844267.0,2091562747.0,2091562747.0,2091562747.0,1795652203.0,2100885134.0,2100885134.0,2100885134.0,1798844267.0,2103772516.0,2103772516.0,2103772516.0,2091562747.0,2250672734.0,2250672734.0,2250672734.0
CommonStockValue / USD,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,23000000.0,23000000.0,23000000.0
