fact_unit,2009-08-11,2009-11-10,2010-02-25,2010-05-11,2010-08-11,2010-11-10,2011-02-28,2011-05-11,2011-08-10,2011-11-09,2012-02-28,2012-05-09,2012-08-08,2012-11-07,2013-02-28,2013-05-08,2013-08-07,2013-11-06,2014-02-28,2014-05-14,2014-08-13,2014-11-12,2015-02-27,2015-05-13,2015-08-12,2015-11-12,2016-02-26,2016-05-11,2016-08-10,2016-11-09,2017-02-28,2017-05-10,2017-08-09,2017-11-08,2018-02-28,2018-05-09,2018-08-08,2018-11-07,2019-02-28,2019-05-08,2019-08-07,2019-11-06,2020-02-28,2020-05-13,2020-08-12,2020-11-12,2021-02-26,2021-05-12,2021-08-11,2021-11-10,2022-02-28,2022-05-11,2022-08-10,2022-11-09,2023-03-01,2023-05-10,2023-08-09,2023-11-08,2024-02-27,2024-05-08,2024-08-07,2024-11-06,2025-02-27,2025-05-14,2025-08-13,2025-11-12
AccountsPayableCurrent / USD,,534161000.0,534161000.0,707038000.0,707038000.0,707038000.0,707038000.0,896703000.0,896703000.0,896703000.0,896703000.0,958645000.0,958645000.0,958645000.0,958645000.0,1046713000.0,1046713000.0,1046713000.0,1046713000.0,1117078000.0,1117078000.0,1117078000.0,1117078000.0,993872000.0,993872000.0,993872000.0,993872000.0,566527000.0,566527000.0,566527000.0,566527000.0,838109000.0,838109000.0,838109000.0,838109000.0,1181346000.0,1181346000.0,1181346000.0,1181346000.0,1428191000.0,1428191000.0,1428191000.0,1428191000.0,1201698000.0,1201698000.0,1201698000.0,1201698000.0,1432159000.0,1432159000.0,1432159000.0,1432159000.0,1974041000.0,1974041000.0,1974041000.0,1974041000.0,1649523000.0,1649523000.0,1649523000.0,1649523000.0,2020289000.0,2020289000.0,2020289000.0,2020000000.0,1832000000.0,1832000000.0,1832000000.0
AccountsReceivableNetCurrent / USD,1228807000.0,1228807000.0,1228807000.0,1116035000.0,1116035000.0,1116035000.0,1116035000.0,1439828000.0,1439828000.0,1439828000.0,1439828000.0,1710773000.0,1710773000.0,1710773000.0,1710773000.0,1707317000.0,1707317000.0,1707317000.0,1707317000.0,1810987000.0,1810987000.0,1810987000.0,1810987000.0,2068298000.0,2068298000.0,2068298000.0,2068298000.0,1383823000.0,1383823000.0,1383823000.0,1383823000.0,1631676000.0,1631676000.0,1631676000.0,1631676000.0,2028545000.0,2028545000.0,2028545000.0,2028545000.0,2505568000.0,2505568000.0,2505568000.0,2505568000.0,2160102000.0,2160102000.0,2160102000.0,2160102000.0,2298850000.0,2298850000.0,2298850000.0,2298850000.0,3853972000.0,3853972000.0,3853972000.0,3853972000.0,3591030000.0,3591030000.0,3591030000.0,3591030000.0,2953311000.0,2953311000.0,2953311000.0,2953000000.0,2675000000.0,2675000000.0,2675000000.0
AccruedLiabilitiesCurrent / USD,,351875000.0,351875000.0,357274000.0,357274000.0,357274000.0,357274000.0,387239000.0,387239000.0,387239000.0,387239000.0,452247000.0,452247000.0,452247000.0,452247000.0,423045000.0,423045000.0,423045000.0,423045000.0,527776000.0,527776000.0,527776000.0,527776000.0,527605000.0,527605000.0,527605000.0,527605000.0,478327000.0,478327000.0,478327000.0,478327000.0,505069000.0,505069000.0,505069000.0,505069000.0,573925000.0,573925000.0,573925000.0,573925000.0,610842000.0,610842000.0,610842000.0,610842000.0,659524000.0,659524000.0,659524000.0,659524000.0,664183000.0,664183000.0,664183000.0,664183000.0,964805000.0,964805000.0,964805000.0,964805000.0,948348000.0,948348000.0,948348000.0,948348000.0,1054517000.0,1054517000.0,1054517000.0,1056000000.0,975000000.0,975000000.0,975000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,4780000000.0,4780000000.0,4784599000.0,5240000000.0,5240000000.0,5240000000.0,5240356000.0,5730000000.0,5730000000.0,5730000000.0,5725493000.0,6160000000.0,6160000000.0,6160000000.0,6155517000.0,6630000000.0,6630000000.0,6630000000.0,6626221000.0,7170000000.0,7170000000.0,7170000000.0,7165914000.0,7740000000.0,7740000000.0,7740000000.0,7740756000.0,8160000000.0,8160000000.0,8160000000.0,8157358000.0,8700000000.0,8700000000.0,8700000000.0,8696824000.0,9190000000.0,9190000000.0,9190000000.0,9190327000.0,9420000000.0,9420000000.0,9420000000.0,9416227000.0,9860000000.0,9860000000.0,9860000000.0,9855493000.0,10390000000.0,10390000000.0,10390000000.0,10389649000.0,11120000000.0,11120000000.0,11120000000.0,11115127000.0,11790000000.0,11790000000.0,11790000000.0,11789000000.0,12620000000.0,12620000000.0,12620000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,,-13266000.0,,,,-13190000.0,,,,-14384000.0,14384000.0,-14384000.0,-14384000.0,14384000.0,-10580000.0,-10580000.0,-10580000.0,-10580000.0,-16518000.0,-16518000.0,-16518000.0,-16518000.0,-11260000.0,-11260000.0,-11260000.0,-11260000.0,-12003000.0,-12003000.0,-12003000.0,-12003000.0,-7577000.0,-7577000.0,-7577000.0,-7577000.0,-5632000.0,-5632000.0,-5632000.0,-5632000.0,-7013000.0,-7013000.0,-7013000.0,-7013000.0,-7807000.0,-7807000.0,-7807000.0,-7807000.0,-6666000.0,-6666000.0,-6666000.0,-6666000.0,-8474000.0,-8474000.0,-8474000.0,-8474000.0,-16599000.0,-16599000.0,-16599000.0,-17000000.0,-11000000.0,-11000000.0,-11000000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,19751000.0,,,,27923000.0,,,,-12311000.0,-12311000.0,-12311000.0,-12311000.0,-12311000.0,46181000.0,46181000.0,46181000.0,46181000.0,-7438000.0,-7438000.0,-7438000.0,-7438000.0,-148968000.0,-148968000.0,-148968000.0,-148968000.0,-351665000.0,-351665000.0,-351665000.0,-351665000.0,-326170000.0,-326170000.0,-326170000.0,-326170000.0,-257513000.0,-257513000.0,-257513000.0,-257513000.0,-304646000.0,-304646000.0,-304646000.0,-304646000.0,-296773000.0,-296773000.0,-296773000.0,-296773000.0,-120827000.0,-120827000.0,-120827000.0,-120827000.0,-124868000.0,-124868000.0,-124868000.0,-124868000.0,-180216000.0,-180216000.0,-180216000.0,-180000000.0,-159000000.0,-159000000.0,-159000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-190262000.0,-190262000.0,-190262000.0,-41056000.0,-41056000.0,-41056000.0,-41056000.0,-27776000.0,-27776000.0,-27776000.0,-27776000.0,-38177000.0,-38177000.0,-38177000.0,-38177000.0,-38177000.0,-38177000.0,-38177000.0,-38177000.0,56761000.0,56761000.0,56761000.0,56761000.0,9080000.0,9080000.0,9080000.0,9080000.0,-145708000.0,-145708000.0,-145708000.0,-145708000.0,-351362000.0,-351362000.0,-351362000.0,-351362000.0,-317843000.0,-317843000.0,-317843000.0,-317843000.0,-254681000.0,-254681000.0,-254681000.0,-254681000.0,-304133000.0,-304133000.0,-304133000.0,-304133000.0,-302966000.0,-302966000.0,-302966000.0,-302966000.0,-118861000.0,-118861000.0,-118861000.0,-118861000.0,-115282000.0,-115282000.0,-115282000.0,-115282000.0,-137517000.0,-137517000.0,-137517000.0,-137000000.0,-162000000.0,-162000000.0,-162000000.0
AdditionalPaidInCapitalCommonStock / USD,1629981000.0,1629981000.0,1629981000.0,1675777000.0,1675777000.0,1675777000.0,1675777000.0,1711518000.0,1711518000.0,1711518000.0,1711518000.0,1756534000.0,1756534000.0,1756534000.0,1756534000.0,1811459000.0,1811459000.0,1811459000.0,1811459000.0,1843353000.0,1843353000.0,1843353000.0,1843353000.0,1883356000.0,1883356000.0,1883356000.0,1883356000.0,1918970000.0,1918970000.0,1918970000.0,1918970000.0,1974672000.0,1974672000.0,1974672000.0,1974672000.0,2021339000.0,2021339000.0,2021339000.0,2021339000.0,2073715000.0,2073715000.0,2073715000.0,2073715000.0,2107646000.0,2107646000.0,2107646000.0,2107646000.0,2121288000.0,2121288000.0,2121288000.0,2121288000.0,2140608000.0,2140608000.0,2140608000.0,2140608000.0,2143520000.0,2143520000.0,2143520000.0,2143520000.0,2176243000.0,2176243000.0,2176243000.0,2176000000.0,2223000000.0,2223000000.0,2223000000.0
AdjustmentForAmortization / USD,32066000.0,51056000.0,24384000.0,18142000.0,36001000.0,54138000.0,69423000.0,18221000.0,35855000.0,53378000.0,72388000.0,17437000.0,34680000.0,51675000.0,70455000.0,16584000.0,33122000.0,53518000.0,67829000.0,19048000.0,37575000.0,56051000.0,73011000.0,18432000.0,36265000.0,54127000.0,74356000.0,18655000.0,36895000.0,55673000.0,72423000.0,18112000.0,35587000.0,54066000.0,74260000.0,22368000.0,45443000.0,68394000.0,73862000.0,22453000.0,44573000.0,66684000.0,91228000.0,21500000.0,42748000.0,64655000.0,88758000.0,21508000.0,42165000.0,62877000.0,85742000.0,21130000.0,41858000.0,76656000.0,83356000.0,41411000.0,87267000.0,164480000.0,129157000.0,58769000.0,117231000.0,175701000.0,235000000.0,59000000.0,120000000.0,189000000.0
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition / USD,,,,,,,,,,,,,,,,,,,9850000.0,,,,9850000.0,,,,8576000.0,,,,7716000.0,,,,7433000.0,,,,7833000.0,350000.0,3937000.0,4249000.0,8233000.0,312000.0,4112000.0,4387000.0,4563000.0,275000.0,2139000.0,2402000.0,4662000.0,333000.0,2908000.0,3367000.0,2736000.0,458000.0,4422000.0,4897000.0,3825000.0,475000.0,3922000.0,4314000.0,5000000.0,,4000000.0,4000000.0
