fact_unit,2009-08-05,2009-11-04,2010-02-19,2010-04-30,2010-05-03,2010-07-30,2010-11-05,2010-11-08,2011-03-01,2011-05-06,2011-08-05,2011-11-07,2012-02-22,2012-04-27,2012-07-27,2012-10-26,2013-02-19,2013-04-26,2013-07-26,2013-10-25,2014-02-18,2014-04-29,2014-08-11,2014-09-04,2014-10-24,2015-02-13,2015-04-24,2015-07-27,2015-10-26,2016-02-12,2016-04-29,2016-07-29,2016-10-28,2017-02-14,2017-04-28,2017-07-28,2017-10-27,2018-02-09,2018-04-27,2018-07-27,2018-10-26,2019-02-08,2019-04-29,2019-07-26,2019-10-25,2020-02-24,2020-05-08,2020-08-07,2020-11-06,2020-11-09,2021-02-23,2021-05-07,2021-08-06,2021-11-05,2022-02-18,2022-05-06,2022-08-05,2022-11-04,2023-02-10,2023-05-09,2023-08-04,2023-11-03,2024-02-15,2024-05-02,2024-08-02,2024-10-31,2025-02-13,2025-05-01,2025-07-31,2025-10-30
CostOfOtherPropertyOperatingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,1080000.0,3391000.0,633000.0,1148000.0,1775000.0,1775000.0,1418000.0,727000.0,1270000.0,1827000.0,2319000.0,618000.0,1276000.0,1798000.0,2315000.0,1313000.0,2723000.0,4473000.0,4433000.0,,3142000.0,4614000.0,6194000.0,,3403000.0,4956000.0
CostsAndExpenses / USD,398701000.0,594314000.0,636338000.0,183647000.0,634793000.0,368685000.0,553084000.0,633050000.0,781620000.0,188179000.0,377977000.0,582241000.0,731896000.0,223179000.0,568462000.0,1035561000.0,777763000.0,508675000.0,1083446000.0,1630518000.0,1401236000.0,560565000.0,1123140000.0,1401236000.0,1709506000.0,2186262000.0,621042000.0,1242438000.0,1766588000.0,2152439000.0,716098000.0,1413242000.0,2205355000.0,2426110000.0,737173000.0,1460695000.0,2186833000.0,2934723000.0,733826000.0,1479097000.0,2230660000.0,2925014000.0,826148000.0,1629342000.0,2469228000.0,2989438000.0,821044000.0,1634236000.0,2529358000.0,2529358000.0,3360985000.0,901689000.0,1943170000.0,2865055000.0,3513331000.0,965819000.0,1839109000.0,2901697000.0,3714768000.0,979638000.0,2046487000.0,3088833000.0,3990392000.0,1065713000.0,2109437000.0,3336082000.0,4223330000.0,1207416000.0,2427480000.0,3644697000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145000.0,,,,878000.0,,,,138000.0,,,,-2991000.0,,,,-5672000.0,,,,,-2953000.0,,,,-1840000.0,,,,402000.0,,,,662000.0,,,,-2257000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,327000.0,,,,953000.0,,,,1067000.0,,,,2307000.0,,,,,1892000.0,,,,2335000.0,,,,2929000.0,,,,3439000.0,,,,3217000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-461000.0,,,,0.0,,,,1453000.0,,,,1241000.0,,,,1119000.0,,,,,1332000.0,,,,2118000.0,,,,2107000.0,,,,2116000.0,,,,2662000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,-2701661000.0,2926954000.0,2926954000.0,2926954000.0,2926954000.0,6180443000.0,6180443000.0,6180443000.0,6180443000.0,8186315000.0,8186315000.0,8186315000.0,8186315000.0,9320477000.0,9320477000.0,8186315000.0,9320477000.0,9320477000.0,10872371000.0,10872371000.0,10872371000.0,10888295000.0,11271020000.0,11271020000.0,11271020000.0,11271020000.0,11190914000.0,11190914000.0,11190914000.0,11190914000.0,11365633000.0,11365633000.0,11365633000.0,11365633000.0,10789178000.0,10346903000.0,,12245802000.0,,,,,12245802000.0,,,,11983071000.0,,,,12093138000.0,,,,12361244000.0,13568598000.0,13568598000.0,13568598000.0,13568598000.0,13618802000.0,13618802000.0,13618802000.0
DebtInstrumentUnamortizedDiscount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,25096000.0,,26132000.0,26132000.0,26132000.0,28473000.0,28473000.0,28473000.0,28473000.0,27508000.0,27508000.0,27508000.0,27508000.0,28617000.0,28617000.0,28617000.0,28617000.0,25225000.0,25225000.0,25225000.0,25225000.0,27146000.0,27146000.0,27146000.0,27146000.0,27146000.0,31934000.0,31934000.0,31934000.0,31934000.0,28557000.0,28557000.0,28557000.0,28557000.0,24589000.0,24589000.0,24589000.0,24589000.0,10749000.0,,,10749000.0,,,
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10749000.0,-10749000.0,,-15473000.0,-15473000.0,-15473000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10733699000.0,10733699000.0,12158773000.0,12158773000.0,12158773000.0,12158773000.0,,11895412000.0,11895412000.0,11895412000.0,,12027544000.0,12027544000.0,12027544000.0,,12296780000.0,12296780000.0,12296780000.0,,13490896000.0,13490896000.0,13490896000.0,,13522551000.0,13522551000.0,13522551000.0
DebtSecuritiesHeldToMaturityAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-26469000.0,-26469000.0,-26469000.0,-26469000.0,-5394000.0,-5394000.0,-5394000.0,-5394000.0,24621000.0,24621000.0,24621000.0,-24621000.0,3976000.0,3976000.0,3976000.0,-3976000.0,3810000.0,3810000.0,
DeferredCostsLeasingNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101185000.0,101185000.0,118556000.0,118556000.0,118556000.0,118556000.0,145973000.0,145973000.0,145973000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11860000.0,,,,-3338000.0,,,,-25962000.0,,,,-19539000.0,,,,-54396000.0,,,,,-32492000.0,,,,-49532000.0,,,,-56835000.0,,,,6431000.0,,,,338000.0,,,
DeferredFinanceCostsNet / USD,22032000.0,22032000.0,22032000.0,29252000.0,22032000.0,29252000.0,29252000.0,22032000.0,29252000.0,19533000.0,19533000.0,19533000.0,19533000.0,26669000.0,26669000.0,26669000.0,26669000.0,42551000.0,42551000.0,42551000.0,42551000.0,62215000.0,62215000.0,42551000.0,62215000.0,62215000.0,60328000.0,60328000.0,60328000.0,0.0,69121000.0,69121000.0,69121000.0,,61304000.0,61304000.0,61304000.0,61304000.0,73093000.0,73093000.0,73093000.0,73093000.0,69615000.0,69615000.0,69615000.0,69615000.0,79939000.0,79939000.0,79939000.0,79939000.0,79939000.0,68343000.0,68343000.0,68343000.0,68343000.0,69925000.0,69925000.0,69925000.0,69925000.0,63410000.0,63410000.0,63410000.0,63410000.0,84034000.0,84034000.0,84034000.0,84034000.0,92365000.0,92365000.0,92365000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,-701000.0,,,,-256000.0,,,,-4827000.0,,,,-12812000.0,,,,-7487000.0,,,,-6394000.0,,,,,-6907000.0,,,,-6038000.0,,,,-9690000.0,,,,-7893000.0,,,,-22196000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47495000.0,47495000.0,47495000.0,47495000.0,47495000.0,9987000.0,9987000.0,9987000.0,9987000.0,11152000.0,11152000.0,11152000.0,11152000.0,10490000.0,10490000.0,10490000.0,10490000.0,1754000.0,1754000.0,1754000.0,1754000.0,1931000.0,1931000.0,1931000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250092000.0,250092000.0,205219000.0,205219000.0,205219000.0,205219000.0,200831000.0,200831000.0,200831000.0,200831000.0,200831000.0,62638000.0,62638000.0,62638000.0,62638000.0,59259000.0,59259000.0,59259000.0,59259000.0,35570000.0,35570000.0,35570000.0,35570000.0,24500000.0,24500000.0,24500000.0,24500000.0,8150000.0,8150000.0,8150000.0
DeferredRentReceivablesNet / USD,,,,,,,,,,86300000.0,86300000.0,86300000.0,86275000.0,96883000.0,96883000.0,96883000.0,96883000.0,120325000.0,120325000.0,120325000.0,120325000.0,150829000.0,150829000.0,120325000.0,150829000.0,150829000.0,187969000.0,187969000.0,187572000.0,187572000.0,219064000.0,219064000.0,219064000.0,219064000.0,244580000.0,244580000.0,244580000.0,244580000.0,267764000.0,267764000.0,267764000.0,267764000.0,250023000.0,250023000.0,250023000.0,250023000.0,278833000.0,278833000.0,278833000.0,278833000.0,278833000.0,169711000.0,169711000.0,169711000.0,169711000.0,176877000.0,176877000.0,176877000.0,176877000.0,187536000.0,187536000.0,187536000.0,187536000.0,194108000.0,194108000.0,194108000.0,194108000.0,202675000.0,202675000.0,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2396000.0,,,,-1772000.0,,,,-3054000.0,,,,-3634000.0,,,,3237000.0,,,,,-825000.0,,,,-3353000.0,,,,-35447000.0,,,,72000.0,,,,1310000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,-70302000.0,,,,86014000.0,,,,103733000.0,,,,343843000.0,,,343843000.0,,366590000.0,,,,377645000.0,,,,398859000.0,,,,180575000.0,,,,195415000.0,,,,146732000.0,,,,,133243000.0,,,,136771000.0,,,,124606000.0,,,,187407000.0,,,,220891000.0,,,
DeferredTaxAssetsTaxDeferredExpenseOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13421000.0,,,,15355000.0,,,,14624000.0,,,,18185000.0,,,,12890000.0,,,,,11910000.0,,,,7380000.0,,,,10516000.0,,,,21628000.0,,,,16723000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,281954000.0,,,281954000.0,,326837000.0,,,,331458000.0,,,,352528000.0,,,,120015000.0,,,,120438000.0,,,,109319000.0,,,,,80614000.0,,,,40114000.0,,,,127279000.0,,,,198450000.0,,,,227960000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,257000000.0,257000000.0,258711000.0,250200000.0,250200000.0,258711000.0,250200000.0,257019000.0,344300000.0,344300000.0,344300000.0,250167000.0,338400000.0,338400000.0,338400000.0,344337000.0,316600000.0,316600000.0,,338382000.0,,,,316641000.0,,,,250092000.0,,,,,205219000.0,,,,153336000.0,,,,52651000.0,,,,48106000.0,,,,25080000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,-291481000.0,,,,293800000.0,,,,287165000.0,,,,332111000.0,,,332111000.0,,310756000.0,,,,309775000.0,,,,406023000.0,,,,413566000.0,,,,409803000.0,,,,300395000.0,,,,,269758000.0,,,,257373000.0,,,,60494000.0,,,,58691000.0,,,,34734000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,189000.0,,,,200000.0,,,,267000.0,,,267000.0,,768000.0,,,,1036000.0,,,,1100000.0,,,,1200000.0,,,,1300000.0,,,,1400000.0,,,,,1500000.0,,,,1500000.0,,,,1600000.0,,,,1500000.0,,,,1600000.0,,,
DefinedContributionPlanEmployerMatchingContributionPercent / pure,,,,,,,,,,,,,,,,,,,,,0.035,,,0.035,,0.035,,,,0.035,,,,0.035,,,,0.035,,,,0.035,,,,0.035,,,,,0.035,,,,0.035,,,,0.035,,,,0.04,,,,0.04,,,
DepreciationAndAmortization / USD,126963000.0,176960000.0,226517000.0,49498000.0,225785000.0,98141000.0,147801000.0,225137000.0,229501000.0,52314000.0,102354000.0,154458000.0,197298000.0,51314000.0,130070000.0,286663000.0,200682000.0,160421000.0,347563000.0,534792000.0,444193000.0,175468000.0,346995000.0,444193000.0,524033000.0,714967000.0,193594000.0,384412000.0,507167000.0,629908000.0,216219000.0,430930000.0,657262000.0,725216000.0,236387000.0,458348000.0,666735000.0,894057000.0,217783000.0,441891000.0,655298000.0,898924000.0,233150000.0,456784000.0,675363000.0,887948000.0,235920000.0,462107000.0,696710000.0,696710000.0,919639000.0,248837000.0,598431000.0,847797000.0,1045620000.0,314148000.0,564848000.0,878444000.0,1109763000.0,289064000.0,572139000.0,873620000.0,1197403000.0,282119000.0,586808000.0,957185000.0,1197798000.0,300255000.0,640103000.0,944371000.0
DirectCostsOfLeasedAndRentedPropertyOrEquipment / USD,148799000.0,230497000.0,198125000.0,75468000.0,198125000.0,148032000.0,224370000.0,198125000.0,306944000.0,78879000.0,154062000.0,236069000.0,302813000.0,86787000.0,230959000.0,438386000.0,315953000.0,215837000.0,452489000.0,704939000.0,645082000.0,267201000.0,536689000.0,645082000.0,821571000.0,966422000.0,287640000.0,576399000.0,883014000.0,1109925000.0,340799000.0,683461000.0,1031306000.0,1195388000.0,356222000.0,708177000.0,1069294000.0,1383640000.0,368987000.0,734817000.0,1111024000.0,1434762000.0,412913000.0,834326000.0,1262715000.0,1483072000.0,430504000.0,866405000.0,1327898000.0,1327898000.0,1689880000.0,480968000.0,979573000.0,1474558000.0,1808208000.0,486600000.0,980795000.0,1504123000.0,1937443000.0,542721000.0,1117080000.0,1686906000.0,2084064000.0,607931000.0,1230749000.0,1887226000.0,2276724000.0,687497000.0,1367648000.0,2081056000.0
DividendsCommonStockCash / USD,,,,,,-314399000.0,-314399000.0,,,336085000.0,336085000.0,336085000.0,314399000.0,521046000.0,521046000.0,521046000.0,336085000.0,728546000.0,728546000.0,728546000.0,521046000.0,802123000.0,802123000.0,521046000.0,802123000.0,728546000.0,875614000.0,875614000.0,875614000.0,802123000.0,1003413000.0,1003413000.0,1003413000.0,875614000.0,1024968000.0,1024968000.0,1024968000.0,1003413000.0,1109473000.0,1109473000.0,1109473000.0,1024968000.0,282088000.0,564269000.0,846432000.0,1109473000.0,284772000.0,580188000.0,876581000.0,876581000.0,1129626000.0,296482000.0,464608000.0,631346000.0,1172653000.0,169369000.0,338858000.0,519116000.0,800475000.0,180496000.0,360996000.0,541585000.0,698521000.0,179199000.0,360074000.0,541745000.0,722049000.0,182018000.0,368634000.0,558684000.0
EarningsPerShareBasic / USD/shares,0.74,1.19,2.23,0.52,2.23,1.09,1.4,2.23,1.59,0.34,0.71,1.08,1.75,0.31,0.41,0.82,1.57,0.31,0.57,0.95,1.6,0.38,0.78,1.6,1.18,1.24,0.41,0.88,1.25,1.55,0.37,0.82,0.89,1.62,0.44,0.87,1.29,1.26,0.56,0.99,2.71,1.88,0.22,0.69,0.97,3.82,0.35,0.94,1.16,1.16,1.15,1.27,0.85,0.88,1.18,-0.15,0.08,0.24,1.18,0.1,-0.01,-0.01,0.13,0.04,0.3,0.12,-0.12,-0.04,0.01,0.06
EarningsPerShareDiluted / USD/shares,0.74,1.19,2.22,0.52,2.22,1.09,1.4,2.22,1.59,0.34,0.7,1.07,1.74,0.3,0.4,0.81,1.56,0.31,0.56,0.94,1.58,0.38,0.77,1.58,1.17,1.23,0.41,0.88,1.24,1.54,0.37,0.82,0.88,1.6,0.44,0.86,1.28,1.25,0.55,0.98,2.69,1.86,0.22,0.68,0.97,3.78,0.35,0.93,1.15,1.15,1.14,1.26,0.84,0.87,1.17,-0.15,0.08,0.24,1.17,0.1,-0.01,-0.01,0.13,0.04,0.3,0.12,-0.12,-0.04,0.01,0.06
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-453000.0,581000.0,234000.0,208000.0,396000.0,396000.0,-815000.0,-2776000.0,-1829000.0,-951000.0,1480000.0,658000.0,1450000.0,522000.0,1088000.0,241000.0,-992000.0,-3592000.0,1447000.0,106000.0,650000.0,-106000.0,-2869000.0,-1738000.0,-3684000.0,-1893000.0
EntityCommonStockSharesOutstanding / shares,156539439.0,156605778.0,156706398.0,156853254.0,,157080577.0,157096269.0,,162920524.0,163121427.0,287919941.0,287921317.0,288915189.0,289028929.0,295375054.0,295554765.0,291943762.0,293165686.0,293228456.0,294080886.0,294281857.0,294336962.0,294336401.0,294335008.0,294318374.0,330809789.0,330882196.0,332502301.0,332982775.0,336070352.0,338132079.0,351350059.0,354109643.0,354623008.0,354873863.0,356150173.0,356163849.0,356198053.0,356312328.0,356439019.0,356467761.0,356647224.0,358388956.0,372584521.0,372736027.0,372860471.0,373074865.0,373087555.0,374570775.0,374570775.0,374659068.0,375140627.0,380334511.0,399175892.0,399496132.0,399695507.0,399712763.0,399717985.0,399993581.0,400051793.0,402377931.0,402380747.0,402461579.0,404773758.0,413153787.0,419354525.0,437139980.0,451298340.0,454471192.0,469732824.0
EntityNotSubjectToIncomeTaxesDifferenceInBasesAmount / USD,,,,,,,,,384700000.0,,,,,,,,5300000000.0,,,,5100000000.0,,,5100000000.0,,4700000000.0,,,,4100000000.0,,,,4700000000.0,,,,4400000000.0,,,,4100000000.0,,,,3800000000.0,,,,,3500000000.0,,,,3600000000.0,,,,3300000000.0,,,,3000000000.0,,,,2200000000.0,,,
EntityPublicFloat / USD,5800000000.0,,4600000000.0,,,4600000000.0,4600000000.0,,7300000000.0,7300000000.0,7300000000.0,7300000000.0,8500000000.0,,,,18100000000.0,,,,20300000000.0,,,20300000000.0,,18800000000.0,,,,20400000000.0,,,,21100000000.0,,,,18800000000.0,,,,20000000000.0,,,,25100000000.0,,,,,11700000000.0,,,,18000000000.0,,,,17100000000.0,,,,18900000000.0,,,,21100000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,,,,,,,158000.0,,689000.0,,,,,,,,,,,,,,,,,,,,,6641000.0,649000.0,14973000.0,20550000.0,6508000.0,1989000.0,3873000.0,5574000.0,23462000.0,2380000.0,3134000.0,3909000.0,7598000.0,1389000.0,2634000.0,2734000.0,4676000.0,1200000.0,1300000.0,1400000.0,1400000.0,2934000.0,1600000.0,1600000.0,2960000.0,1600000.0,3897000.0,6480000.0,9466000.0,4920000.0,4356000.0,10719000.0,15467000.0,19326000.0,5472000.0,9682000.0,12953000.0,19847000.0,4576000.0,10063000.0,13639000.0
EquityMethodInvestmentRealizedGainLossOnDisposal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33500000.0,33500000.0,33500000.0,,,,33500000.0,,,
ExtinguishmentOfDebtGainLossNetOfTax / USD,,,,,,-6080000.0,-6080000.0,,,-16520000.0,-6549000.0,-6549000.0,-6080000.0,-16520000.0,-16526000.0,-25211000.0,-9791000.0,-29544000.0,-39533000.0,-38339000.0,-27604000.0,0.0,873000.0,-27604000.0,1062000.0,-37640000.0,259000.0,-2665000.0,-5079000.0,-1048000.0,-21000.0,434000.0,-14897000.0,-5564000.0,-314000.0,-2782000.0,-3165000.0,-14411000.0,-309000.0,-345000.0,-856000.0,-2779000.0,-10977000.0,-10884000.0,-50411000.0,-754000.0,-405000.0,-4427000.0,-41861000.0,-41861000.0,-58254000.0,0.0,0.0,-7386000.0,-41900000.0,-27090000.0,-27016000.0,-56808000.0,-10791000.0,,-7000.0,-581000.0,-59299000.0,0.0,6801000.0,6189000.0,-581000.0,-252000.0,-672000.0,-672000.0
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29655000.0,34654000.0,34654000.0,24238000.0,-8902000.0,29655000.0,34654000.0,24238000.0,-8902000.0,-8961000.0,-9021000.0,24238000.0,-54000.0,-116000.0,-179000.0,-9082000.0,-8064000.0,-20129000.0,-20195000.0,19757000.0,-68000.0,-110000.0,-166000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,-92636000.0,100808000.0,100808000.0,100808000.0,100808000.0,188442000.0,188442000.0,188442000.0,188442000.0,352692000.0,352692000.0,352692000.0,352692000.0,458919000.0,458919000.0,352692000.0,458919000.0,458919000.0,549026000.0,549026000.0,514133000.0,515603000.0,655176000.0,655176000.0,655176000.0,655176000.0,769558000.0,769558000.0,769558000.0,769558000.0,864576000.0,864576000.0,864576000.0,864576000.0,921107000.0,921107000.0,921107000.0,921107000.0,920742000.0,920742000.0,922668000.0,922668000.0,922668000.0,941462000.0,941462000.0,941462000.0,941462000.0,944403000.0,944403000.0,944403000.0,944403000.0,1061305000.0,1061305000.0,1061305000.0,1061305000.0,1189817000.0,1189817000.0,1189817000.0,1189817000.0,1286374000.0,1286374000.0,1286374000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,63000000.0,,,,57800000.0,,,57800000.0,,58800000.0,,,,98700000.0,,,,66100000.0,,,,55591000.0,,,,55502000.0,,,,53988000.0,,,,,50421000.0,,,,123144000.0,,,,108638000.0,,,,102539000.0,,,,104042000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,,14800000.0,,,,8900000.0,,,8900000.0,,5700000.0,20300000.0,19700000.0,36300000.0,33900000.0,,,,36200000.0,,,,30580000.0,,,,26022000.0,,,,28622000.0,,,,,8977000.0,,,,5972000.0,,,,6071000.0,,,,11802000.0,,,,8730000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,,23800000.0,,,,14400000.0,,,14400000.0,,10000000.0,26300000.0,25900000.0,42300000.0,36600000.0,,,,38500000.0,,,,37180000.0,,,,30092000.0,,,,36107000.0,,,,,16932000.0,,,,9764000.0,,,,6912000.0,,,,13942000.0,,,,12723000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,,31600000.0,,,,24000000.0,,,24000000.0,,16200000.0,35100000.0,34700000.0,51400000.0,42900000.0,,,,44400000.0,,,,40085000.0,,,,38450000.0,,,,39315000.0,,,,,31343000.0,,,,57729000.0,,,,10612000.0,,,,17653000.0,,,,14830000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,,43100000.0,,,,35000000.0,,,35000000.0,,29100000.0,81900000.0,81600000.0,97600000.0,52000000.0,,,,53700000.0,,,,46137000.0,,,,44192000.0,,,,46651000.0,,,,,42787000.0,,,,111976000.0,,,,56615000.0,,,,24497000.0,,,,41445000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548074000.0,1548074000.0,1502955000.0,1502955000.0,1502955000.0,1502955000.0,1306152000.0,1306152000.0,1308077000.0,1308077000.0,1308077000.0,1230886000.0,1230886000.0,1230886000.0,1230886000.0,1369747000.0,1369747000.0,1369747000.0,1369747000.0,1346190000.0,1346190000.0,1346190000.0,1346190000.0,1448146000.0,1448146000.0,1448146000.0,1448146000.0,1558751000.0,1558751000.0,1558751000.0
GainsLossesOnExtinguishmentOfDebt / USD,-116000.0,-460000.0,88000.0,-105000.0,88000.0,-6080000.0,-6080000.0,88000.0,2398000.0,-16520000.0,-6549000.0,-6549000.0,-6080000.0,-16520000.0,-16526000.0,-25211000.0,-9791000.0,-29544000.0,-39533000.0,-38339000.0,-27604000.0,0.0,720000.0,-27604000.0,909000.0,-37640000.0,259000.0,-2665000.0,-5079000.0,-1201000.0,-21000.0,434000.0,-14897000.0,-5564000.0,-314000.0,-2782000.0,-3165000.0,-14411000.0,-309000.0,-345000.0,-856000.0,-2779000.0,-10977000.0,-10884000.0,-50411000.0,-754000.0,-405000.0,-4427000.0,-41861000.0,-41861000.0,-58254000.0,0.0,0.0,-7386000.0,-41900000.0,-27090000.0,-27016000.0,-56808000.0,-10791000.0,,-7000.0,-581000.0,-59299000.0,0.0,6801000.0,6189000.0,-581000.0,-252000.0,-672000.0,-672000.0
GeneralAndAdministrativeExpense / USD,17867000.0,29493000.0,36425000.0,10598000.0,36425000.0,20953000.0,30610000.0,36425000.0,40651000.0,10683000.0,20541000.0,35819000.0,38830000.0,14832000.0,30386000.0,51010000.0,49830000.0,22198000.0,48621000.0,75488000.0,74537000.0,28774000.0,56098000.0,74537000.0,84757000.0,98510000.0,32866000.0,64172000.0,93632000.0,115083000.0,34326000.0,68285000.0,100399000.0,121738000.0,31726000.0,63820000.0,95387000.0,128035000.0,33961000.0,67243000.0,100560000.0,126875000.0,37174000.0,73830000.0,113507000.0,135490000.0,40760000.0,83839000.0,124369000.0,124369000.0,145978000.0,40460000.0,68540000.0,100621000.0,158726000.0,40309000.0,70897000.0,101156000.0,130158000.0,42998000.0,75913000.0,111334000.0,129758000.0,44798000.0,79197000.0,112494000.0,144874000.0,48737000.0,86464000.0,121556000.0
Goodwill / USD,,,,,,,,,,,19901000.0,19901000.0,19901000.0,448393000.0,448393000.0,448393000.0,448393000.0,490452000.0,490452000.0,,,,,,,,,,363971000.0,363971000.0,1047497000.0,1047497000.0,1047497000.0,1047497000.0,1033225000.0,1033225000.0,1033225000.0,1033225000.0,1034644000.0,1034644000.0,1034644000.0,1034644000.0,1050548000.0,1050548000.0,1050548000.0,1050548000.0,1051161000.0,1051161000.0,1051161000.0,1051161000.0,1051161000.0,1051650000.0,1051650000.0,1051650000.0,1051650000.0,1046140000.0,1046140000.0,1046140000.0,1046140000.0,1044415000.0,1044415000.0,1044415000.0,1044415000.0,1045176000.0,1045176000.0,1045176000.0,1045176000.0,1044915000.0,1044915000.0,1044915000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9137000.0,,-55528000.0,-9624000.0,-96134000.0,80589000.0,37916000.0,-5995000.0,-11065000.0,-162385000.0,11532000.0,74166000.0,-2647000.0,-94137000.0,-7502000.0,-26586000.0,-7488000.0
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,0.51,0.96,1.07,0.32,1.07,0.61,0.92,1.06,1.24,0.34,0.67,1.03,1.25,0.3,0.4,0.81,1.36,0.16,0.31,0.71,1.59,0.41,0.87,1.59,1.3,1.06,0.4,0.87,0.98,1.28,0.32,0.71,0.85,1.28,0.37,0.77,1.2,1.18,0.44,0.87,1.31,1.89,0.22,0.7,0.99,3.83,0.36,0.94,1.17,1.17,1.17,1.27,0.85,0.88,1.2,-0.15,0.09,0.25,1.18,0.1,0.0,0.01,0.15,0.05,0.31,0.14,-0.1,-0.03,0.02,0.07
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,0.51,0.96,1.07,0.32,1.07,0.61,0.92,1.06,1.24,0.34,0.66,1.02,1.24,0.3,0.39,0.8,1.35,0.16,0.3,0.7,1.57,0.41,0.86,1.57,1.29,1.05,0.4,0.87,0.97,1.27,0.32,0.71,0.84,1.26,0.36,0.77,1.19,1.17,0.44,0.86,1.3,1.87,0.22,0.69,0.98,3.8,0.35,0.93,1.16,1.16,1.16,1.26,0.84,0.88,1.19,-0.15,0.09,0.25,1.17,0.1,0.0,0.01,0.15,0.05,0.31,0.13,-0.1,-0.03,0.02,0.07
