fact_unit,2011-05-03,2011-07-28,2011-10-27,2012-02-22,2012-04-26,2012-08-03,2012-11-01,2013-02-21,2013-05-02,2013-08-01,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-30,2015-02-17,2015-04-30,2015-08-04,2015-11-03,2016-02-12,2016-05-09,2016-08-09,2016-11-01,2017-02-14,2017-05-04,2017-08-01,2017-10-31,2018-02-15,2018-05-01,2018-07-31,2018-10-30,2019-02-14,2019-04-30,2019-07-30,2019-10-29,2020-02-13,2020-05-05,2020-08-04,2020-11-05,2021-02-09,2021-05-04,2021-08-03,2021-11-02,2022-02-08,2022-05-03,2022-08-02,2022-11-01,2023-02-07,2023-05-02,2023-08-01,2023-10-31,2024-02-13,2024-02-16,2024-04-30,2024-07-30,2024-10-29,2025-02-10,2025-04-29,2025-07-29,2025-10-28
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600000.0,4800000.0,10100000.0,16500000.0,15300000.0,,,,28900000.0,,,,66000000.0,,,,,196400000.0,,,
AllocatedShareBasedCompensationExpense / USD,,6700000.0,10700000.0,10000000.0,6900000.0,14100000.0,21500000.0,14900000.0,9900000.0,19800000.0,29400000.0,29000000.0,9200000.0,19100000.0,28600000.0,38500000.0,15300000.0,30800000.0,46300000.0,38400000.0,17600000.0,35200000.0,52800000.0,62200000.0,20800000.0,42100000.0,68600000.0,69900000.0,30600000.0,64400000.0,99300000.0,96200000.0,36200000.0,72800000.0,110800000.0,133100000.0,40600000.0,81200000.0,124600000.0,148200000.0,42500000.0,88800000.0,132600000.0,166600000.0,47300000.0,92100000.0,134800000.0,177900000.0,43800000.0,90300000.0,135700000.0,183000000.0,,53400000.0,107900000.0,155900000.0,188400000.0,59800000.0,116400000.0,194300000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,2200000.0,,,,,,,,,,,,,,,,12600000.0,,,,12600000.0,,,,21500000.0,,,,21500000.0,,,,21500000.0,,,,21500000.0,,,,21500000.0,,,,,21500000.0,,,
Assets / USD,489581000.0,489581000.0,489581000.0,489581000.0,328962000.0,328962000.0,328962000.0,328962000.0,330419000.0,330419000.0,330419000.0,330419000.0,629568000.0,629568000.0,629568000.0,629568000.0,830069000.0,830069000.0,830069000.0,796477000.0,1007440000.0,1007440000.0,1007440000.0,1007440000.0,1638597000.0,1638597000.0,1638597000.0,1638597000.0,2302582000.0,2302582000.0,2302582000.0,2302582000.0,2645762000.0,2645762000.0,2645762000.0,2645762000.0,3426750000.0,3426750000.0,3426750000.0,3426750000.0,3560918000.0,3560918000.0,3560918000.0,3560918000.0,4933352000.0,4933352000.0,4933352000.0,4933352000.0,5840984000.0,5840984000.0,5840984000.0,5840984000.0,,6782107000.0,6782107000.0,6782107000.0,6782107000.0,5444322000.0,5444322000.0,5444322000.0
AssetsCurrent / USD,455454000.0,455454000.0,455454000.0,455454000.0,310778000.0,310778000.0,310778000.0,310778000.0,309514000.0,309514000.0,309514000.0,309514000.0,555799000.0,555799000.0,555799000.0,555799000.0,699214000.0,699214000.0,699214000.0,679573000.0,842375000.0,842375000.0,842375000.0,842375000.0,994178000.0,994178000.0,994178000.0,994178000.0,1504854000.0,1504854000.0,1504854000.0,1504854000.0,1832254000.0,1832254000.0,1832254000.0,1832254000.0,2481488000.0,2481488000.0,2481488000.0,2481488000.0,2359894000.0,2359894000.0,2359894000.0,2359894000.0,3118674000.0,3118674000.0,3118674000.0,3118674000.0,4092850000.0,4092850000.0,4092850000.0,4092850000.0,,4645402000.0,4645402000.0,4645402000.0,4645402000.0,3239030000.0,3239030000.0,3239030000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205128000.0,210007000.0,245359000.0,297059000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265135000.0,256929000.0,221410000.0,177755000.0
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284870000.0,284870000.0,284870000.0,284870000.0,288369000.0,288369000.0,288369000.0,288369000.0,290752000.0,290752000.0,290752000.0,290752000.0,287543000.0,287543000.0,287543000.0,287543000.0,,442667000.0,442667000.0,442667000.0,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1 / USD,,,,,,,,,,,,,,,,,,,,,,2271000.0,10283000.0,17422000.0,7356000.0,2271000.0,10283000.0,17422000.0,7356000.0,14429000.0,-1914000.0,17422000.0,6685000.0,13988000.0,18708000.0,7704000.0,6671000.0,13279000.0,16560000.0,26173000.0,6627000.0,12681000.0,19790000.0,19682000.0,5526000.0,10158000.0,13068000.0,23385000.0,6382000.0,9695000.0,-12198000.0,14741000.0,,6196000.0,14570000.0,14144000.0,12149000.0,-456000.0,437000.0,23847000.0
BusinessCombinationContingentConsiderationLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,17688000.0,17854000.0,19539000.0,19539000.0,19539000.0,19539000.0,19539000.0,26848000.0,26848000.0,26848000.0,26848000.0,31844000.0,31844000.0,31844000.0,31844000.0,34044000.0,34044000.0,34044000.0,34044000.0,38400000.0,38400000.0,38400000.0,38400000.0,37006000.0,37006000.0,37006000.0,37006000.0,36538000.0,36538000.0,36538000.0,36538000.0,,38422000.0,38422000.0,38422000.0,38422000.0,39238000.0,39238000.0,39238000.0
BusinessCombinationContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,276312000.0,280146000.0,281461000.0,281461000.0,281461000.0,281461000.0,281461000.0,260152000.0,260152000.0,260152000.0,260152000.0,255157000.0,255157000.0,255157000.0,255157000.0,242956000.0,242956000.0,242956000.0,242956000.0,227600000.0,227600000.0,227600000.0,227600000.0,206994000.0,206994000.0,206994000.0,206994000.0,184462000.0,184462000.0,184462000.0,184462000.0,,173578000.0,173578000.0,173578000.0,173578000.0,153762000.0,153762000.0,153762000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,9139000.0,6570000.0,6989000.0,10989000.0,9139000.0,10866000.0,10774000.0,10989000.0,8414000.0,,,5643000.0,8414000.0,14817000.0,12836000.0,7673000.0,13582000.0,14817000.0,12836000.0,12732000.0,21262000.0,30823000.0,23892000.0,22807000.0,15764000.0,8952000.0,8836000.0,27098000.0,,3059000.0,4420000.0,11000.0,3493000.0,383000.0,800000.0,3538000.0
CashAndCashEquivalentsAtCarryingValue / USD,449824000.0,449824000.0,449824000.0,178767000.0,417912000.0,417912000.0,417912000.0,449824000.0,273164000.0,273164000.0,273164000.0,417912000.0,224057000.0,224057000.0,224057000.0,273164000.0,471429000.0,471429000.0,471429000.0,224057000.0,452297000.0,452297000.0,452297000.0,471429000.0,521439000.0,521439000.0,521439000.0,452297000.0,899509000.0,899509000.0,899509000.0,899509000.0,1163980000.0,1163980000.0,1163980000.0,1163980000.0,1832684000.0,1832684000.0,1832684000.0,1832684000.0,1513008000.0,1513008000.0,1513008000.0,1513008000.0,2057440000.0,2057440000.0,2057440000.0,2057440000.0,2951422000.0,2951422000.0,2951422000.0,2951422000.0,,3213376000.0,3213376000.0,3213376000.0,3213376000.0,1687829000.0,1687829000.0,1687829000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653229000.0,653229000.0,653229000.0,536348000.0,900434000.0,900434000.0,900434000.0,653229000.0,1164986000.0,1164986000.0,1164986000.0,900434000.0,1833707000.0,1833707000.0,1833707000.0,1164986000.0,1514765000.0,1514765000.0,1514765000.0,1833707000.0,2059160000.0,2059160000.0,2059160000.0,1514765000.0,,2953120000.0,2953120000.0,2953120000.0,2059160000.0,3215221000.0,3215221000.0,3215221000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-290504000.0,-200532000.0,475743000.0,116881000.0,-5060000.0,29083000.0,212754000.0,247205000.0,135713000.0,252252000.0,538032000.0,264552000.0,-787918000.0,-504394000.0,-333269000.0,668721000.0,156846000.0,284496000.0,485938000.0,-318942000.0,199299000.0,377865000.0,633063000.0,544395000.0,,-130352000.0,179722000.0,275827000.0,893960000.0,132610000.0,-2226297000.0,-1909375000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,13512446.0,,,,7716849.0,,,,10336053.0,,,,6460660.0,,,,10794273.0,,,,5428932.0,,,,11557443.0,,,,,4302716.0,,,
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
CommonStockSharesIssued / shares,123280474.0,123280474.0,123280474.0,123280474.0,126471999.0,126471999.0,126471999.0,126471999.0,133462185.0,133462185.0,133462185.0,133462185.0,162984680.0,162984680.0,162984680.0,,170876619.0,170876619.0,170876619.0,170876619.0,186650249.0,186650249.0,186650249.0,186650249.0,188848752.0,188848752.0,188848752.0,188848752.0,211262906.0,211262906.0,211262906.0,211262906.0,213274660.0,213274660.0,213274660.0,213274660.0,216177830.0,216177830.0,216177830.0,216177830.0,219489329.0,219489329.0,219489329.0,219489329.0,221084433.0,221084433.0,221084433.0,221084433.0,222746719.0,222746719.0,222746719.0,222746719.0,,224286862.0,224286862.0,224286862.0,224286862.0,193434305.0,193434305.0,193434305.0
CommonStockSharesOutstanding / shares,123280474.0,123280474.0,123280474.0,123280474.0,126471999.0,126471999.0,126471999.0,126471999.0,133462185.0,133462185.0,133462185.0,133462185.0,162984680.0,162984680.0,162984680.0,,170876619.0,170876619.0,170876618.0,170876619.0,186650249.0,186650249.0,186650249.0,186650249.0,188848752.0,188848752.0,188848752.0,188848752.0,211262906.0,211262906.0,211262906.0,211262906.0,213274660.0,213274660.0,213274660.0,213274660.0,216177830.0,216177830.0,216177830.0,216177830.0,219489329.0,219489329.0,219489329.0,219489329.0,221084433.0,221084433.0,221084433.0,221084433.0,222746719.0,222746719.0,222746719.0,222746719.0,,224286862.0,224286862.0,224286862.0,224286862.0,193434305.0,193434305.0,193434305.0
CommonStockValue / USD,123000.0,123000.0,123000.0,123000.0,126000.0,126000.0,126000.0,126000.0,133000.0,133000.0,133000.0,133000.0,163000.0,163000.0,163000.0,163000.0,171000.0,171000.0,171000.0,171000.0,187000.0,187000.0,187000.0,187000.0,189000.0,189000.0,189000.0,189000.0,211000.0,211000.0,211000.0,211000.0,213000.0,213000.0,213000.0,213000.0,216000.0,216000.0,216000.0,216000.0,219000.0,219000.0,219000.0,219000.0,221000.0,221000.0,221000.0,221000.0,223000.0,223000.0,223000.0,223000.0,,224000.0,224000.0,224000.0,224000.0,193000.0,193000.0,193000.0
ComprehensiveIncomeNetOfTax / USD,-35238000.0,-31597000.0,-63164000.0,-208416000.0,-26409000.0,-78418000.0,-131626000.0,-30567000.0,-45133000.0,-41311000.0,-62592000.0,-186884000.0,-15548000.0,-18125000.0,-40146000.0,-44084000.0,-33910000.0,-70743000.0,-11617000.0,-83032000.0,-17916000.0,-8929000.0,-50735000.0,-48659000.0,25253000.0,59943000.0,96548000.0,3907000.0,-178820000.0,-185713000.0,-148115000.0,102145000.0,-41499000.0,11208000.0,40671000.0,-317266000.0,103230000.0,208830000.0,337452000.0,109091000.0,-718207000.0,-427225000.0,-439753000.0,441529000.0,48537000.0,200078000.0,381444000.0,-295515000.0,34399000.0,193182000.0,302591000.0,944487000.0,,27576000.0,236988000.0,404345000.0,375183000.0,150270000.0,-293579000.0,-166048000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14824000.0,35084000.0,57120000.0,58187000.0,18106000.0,42962000.0,67757000.0,79479000.0,22588000.0,51994000.0,82034000.0,94123000.0,27319000.0,60683000.0,95005000.0,114249000.0,29220000.0,67248000.0,107117000.0,131328000.0,42614000.0,93250000.0,147834000.0,150991000.0,,56822000.0,125148000.0,185239000.0,206997000.0,60956000.0,137590000.0,223583000.0
CostsAndExpenses / USD,37118000.0,73342000.0,112270000.0,149033000.0,47798000.0,105724000.0,164609000.0,155829000.0,70367000.0,141690000.0,212319000.0,237638000.0,75174000.0,159530000.0,257836000.0,295911000.0,112727000.0,238497000.0,366702000.0,371049000.0,166210000.0,336586000.0,524297000.0,516299000.0,227425000.0,429125000.0,676302000.0,703100000.0,517329000.0,836514000.0,1203029000.0,960721000.0,449392000.0,887669000.0,1306233000.0,1779603000.0,423787000.0,855107000.0,1272372000.0,1752660000.0,1232511000.0,1689781000.0,2305098000.0,1756753000.0,505921000.0,1070794000.0,1648371000.0,2930378000.0,616695000.0,1273661000.0,1958588000.0,2400490000.0,,783903000.0,1544733000.0,2249053000.0,2815195000.0,788991000.0,2310880000.0,3302666000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23526000.0,,,,23526000.0,,,,23526000.0,,,,43595000.0,,,,50565000.0,,,,,90088000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,482000.0,,,,482000.0,,,,482000.0,,,,1171000.0,,,,1303000.0,,,,5183000.0,,,,1353000.0,,,,4397000.0,,,,,3141000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,-66000.0,,,,1025000.0,,,,3182000.0,,,,1657000.0,,,,6313000.0,,,,40262000.0,,,,63829000.0,,,,87467000.0,,,,,131365000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,-66000.0,,,,1025000.0,,,,2700000.0,,,,486000.0,,,,5010000.0,,,,11553000.0,,,,18881000.0,,,,32505000.0,,,,,38136000.0,,,
DebtSecuritiesAvailableForSaleAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DebtSecuritiesAvailableForSaleAmortizedCostCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258622000.0,262556000.0,236902000.0,288199000.0,292278000.0,288199000.0,288199000.0,288199000.0,291871000.0,291871000.0,291871000.0,291871000.0,292580000.0,292580000.0,292580000.0,292580000.0,,442816000.0,442816000.0,442816000.0,,,,
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442816000.0,469917000.0,469917000.0,469917000.0
DebtSecuritiesAvailableForSaleExcludingAccruedInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470263000.0,466936000.0,466769000.0,474814000.0
DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442667000.0,470263000.0,470263000.0,470263000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-407852000.0,,,,0.0,,,,-407852000.0,,,,,62107000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-570000.0,,,,-570000.0,,,,-570000.0,,,,-172000.0,,,,-350000.0,,,,-75000.0,,,,,-1307000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054000.0,467538000.0,467538000.0,467538000.0,467538000.0,457941000.0,457941000.0,457941000.0,457941000.0,,631886000.0,631886000.0,631886000.0,631886000.0,762071000.0,762071000.0,762071000.0
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-805000.0,,,,-805000.0,,,,-805000.0,,,,-459000.0,,,,-377000.0,,,,-350000.0,,,,-465604000.0,,,,,57091000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,-77000000.0,,,,-77000000.0,,,,78662000.0,,,,74915000.0,,,,48149000.0,,,,11463000.0,,,,17424000.0,,,,19095000.0,,,,22960000.0,,,,40378000.0,,,,42562000.0,,,,,40214000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-805000.0,,,,-805000.0,,,,-805000.0,,,,111000.0,,,,-205000.0,,,,0.0,,,,-57677000.0,,,,,-3709000.0,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,94249000.0,,,,94249000.0,,,,93730000.0,,,,92806000.0,,,,289848000.0,,,,305228000.0,,,,257614000.0,,,,,233311000.0,,,
DeferredTaxAssetsGross / USD,,,,621000000.0,,,,693000000.0,,,,677000000.0,,,,704000000.0,,,,747830000.0,,,,617851000.0,,,,868382000.0,,,,847051000.0,,,,855686000.0,,,,791239000.0,,,,955223000.0,,,,916096000.0,,,,972628000.0,,,,,2768418000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,25000000.0,,,,20000000.0,,,,14000000.0,,,,8000000.0,,,,2475000.0,,,,13017000.0,,,,18618000.0,,,,37044000.0,,,,53871000.0,,,,46188000.0,,,,43806000.0,,,,59247000.0,,,,265140000.0,,,,,457603000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12244000.0,,,,23621000.0,,,,14899000.0,,,,25968000.0,,,,34733000.0,,,,54662000.0,,,,,42975000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,805000.0,,,,805000.0,,,,1270000.0,,,,1647000.0,,,,2054000.0,,,,467538000.0,,,,457941000.0,,,,,631886000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,77000000.0,,,,77000000.0,,,,78662000.0,,,,74915000.0,,,,48149000.0,,,,12268000.0,,,,18694000.0,,,,20742000.0,,,,25014000.0,,,,507916000.0,,,,500503000.0,,,,,672100000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,408000000.0,,,,484000000.0,,,,493000000.0,,,,513000000.0,,,,504267000.0,,,,329984000.0,,,,481155000.0,,,,259189000.0,,,,148142000.0,,,,102001000.0,,,,128088000.0,,,,137935000.0,,,,182193000.0,,,,,326446000.0,,,
DeferredTaxAssetsOther / USD,,,,1000000.0,,,,3000000.0,,,,8000000.0,,,,9000000.0,,,,8306000.0,,,,3125000.0,,,,19533000.0,,,,12815000.0,,,,22211000.0,,,,21885000.0,,,,26422000.0,,,,15991000.0,,,,9600000.0,,,,,9044000.0,,,
