fact_unit,2010-07-27,2010-10-26,2011-02-22,2011-04-26,2011-07-26,2011-10-25,2012-02-21,2012-04-24,2012-07-24,2012-10-23,2013-02-19,2013-04-23,2013-07-23,2013-10-22,2014-02-21,2014-04-22,2014-07-22,2014-10-28,2015-02-23,2015-04-28,2015-07-28,2015-10-27,2016-02-22,2016-04-26,2016-07-26,2016-10-25,2017-02-21,2017-04-25,2017-07-25,2017-10-24,2018-02-20,2018-04-24,2018-07-24,2018-10-23,2019-02-19,2019-04-23,2019-07-23,2019-10-22,2020-02-18,2020-04-28,2020-07-28,2020-10-27,2021-02-22,2021-04-27,2021-07-27,2021-10-26,2022-02-22,2022-04-26,2022-07-26,2022-10-25,2023-02-21,2023-04-25,2023-07-28,2023-10-24,2024-02-20,2024-04-26,2024-07-26,2024-10-25,2025-02-18,2025-04-25,2025-07-25,2025-10-29
AccountsPayableAndAccruedLiabilitiesCurrent / USD,132001000.0,132001000.0,132001000.0,185218000.0,185218000.0,185218000.0,188320000.0,216504000.0,216504000.0,216504000.0,216504000.0,191343000.0,191343000.0,191343000.0,219066000.0,375862000.0,375862000.0,375862000.0,338000000.0,768000000.0,768000000.0,768000000.0,768000000.0,976000000.0,976000000.0,976000000.0,976000000.0,4377000000.0,4377000000.0,4377000000.0,3763000000.0,4165000000.0,4165000000.0,4165000000.0,4165000000.0,4051000000.0,4051000000.0,4051000000.0,4051000000.0,4164000000.0,4164000000.0,4164000000.0,4164000000.0,7069000000.0,7069000000.0,7069000000.0,7069000000.0,8493000000.0,8493000000.0,8493000000.0,8493000000.0,9525000000.0,9525000000.0,9525000000.0,9525000000.0,16420000000.0,16420000000.0,16420000000.0,16420000000.0,13174000000.0,13174000000.0,13174000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,103883000.0,103883000.0,103883000.0,138629000.0,138629000.0,138629000.0,138629000.0,,,,177294000.0,,,,202657000.0,,,,244000000.0,,,,288000000.0,,,,351000000.0,,,,442000000.0,,,,590000000.0,,,,800000000.0,,,,1102000000.0,,,,1477000000.0,,1900000000.0,1900000000.0,1900000000.0,,,,2066000000.0,,,,2400000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,-2620000.0,-3000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-10000000.0,-10000000.0,-10000000.0,-10000000.0,-36000000.0,-36000000.0,-36000000.0,-36000000.0,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-56000000.0,-56000000.0,-56000000.0,-56000000.0,134000000.0,134000000.0,134000000.0,134000000.0,337000000.0,337000000.0,337000000.0,337000000.0,77000000.0,77000000.0,77000000.0,77000000.0,-1132000000.0,-1132000000.0,-1132000000.0,-1132000000.0,-652000000.0,-652000000.0,-652000000.0,-652000000.0,-504000000.0,-504000000.0,-504000000.0
AdditionalPaidInCapitalCommonStock / USD,281806000.0,281806000.0,281806000.0,384206000.0,384206000.0,384206000.0,384206000.0,421981000.0,421981000.0,421981000.0,421981000.0,450856000.0,450856000.0,450856000.0,450856000.0,594326000.0,594326000.0,594326000.0,594000000.0,840000000.0,840000000.0,840000000.0,840000000.0,956000000.0,956000000.0,956000000.0,956000000.0,4190000000.0,4190000000.0,4190000000.0,4190000000.0,4349000000.0,4349000000.0,4349000000.0,4349000000.0,7449000000.0,7449000000.0,7449000000.0,7449000000.0,7647000000.0,7647000000.0,7647000000.0,7647000000.0,19459000000.0,19459000000.0,19459000000.0,19459000000.0,19672000000.0,19672000000.0,19672000000.0,19672000000.0,20060000000.0,20060000000.0,20060000000.0,20060000000.0,20304000000.0,20304000000.0,20304000000.0,20304000000.0,20562000000.0,20562000000.0,20562000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,6888000.0,10224000.0,15328000.0,4394000.0,8839000.0,13263000.0,14634000.0,6375000.0,11993000.0,18417000.0,13874000.0,8375000.0,16955000.0,27252000.0,18171000.0,11297000.0,22750000.0,34613000.0,25000000.0,16000000.0,33000000.0,48000000.0,37000000.0,51000000.0,83000000.0,112000000.0,48000000.0,32000000.0,62000000.0,99000000.0,71000000.0,33000000.0,68000000.0,105000000.0,148000000.0,33000000.0,33000000.0,33000000.0,135000000.0,38000000.0,38000000.0,38000000.0,145000000.0,117000000.0,117000000.0,117000000.0,177000000.0,51000000.0,51000000.0,51000000.0,281000000.0,70000000.0,70000000.0,70000000.0,203000000.0,61000000.0,61000000.0,61000000.0,234000000.0,70000000.0,70000000.0,70000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,4119000.0,,,,5561000.0,,,,5000000.0,,,,6000000.0,7000000.0,12000000.0,18000000.0,16000000.0,9000000.0,52000000.0,95000000.0,24000000.0,40000000.0,79000000.0,117000000.0,147000000.0,39000000.0,84000000.0,149000000.0,156000000.0,65000000.0,129000000.0,194000000.0,211000000.0,166000000.0,363000000.0,527000000.0,258000000.0,195000000.0,383000000.0,581000000.0,719000000.0,199000000.0,398000000.0,609000000.0,770000000.0,183000000.0,362000000.0,542000000.0,817000000.0,173000000.0,346000000.0,519000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,1864028.0,1975387.0,2351679.0,124946.0,113244.0,97004.0,2010183.0,4291.0,4693165.0,4638757.0,106219.0,23351.0,68809.0,76957.0,284850.0,45912.0,111088.0,117756.0,187078.0,26376.0,59828.0,84644.0,207980.0,6742714.0,51000.0,66000.0,7000.0,55000.0,40000.0,27000.0,252000.0,9000.0,26000.0,53000.0,106000.0,1400000.0,1400000.0,1424000.0,58000.0,400000.0,72000.0,75000.0,1048000.0,533000.0,32000.0,57000.0,398000.0,923000.0,226000.0,193000.0,44000.0,1606000.0,1611000.0,1383000.0,187000.0,684000.0,267000.0,266000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,271000000.0,0.0,72000000.0,72000000.0,72000000.0,271000000.0,,0.0,229000000.0,72000000.0,0.0,1450000000.0,1739000000.0,229000000.0,20000000.0,38000000.0,478000000.0,2318000000.0,13000000.0,13000000.0,13000000.0
Assets / USD,1702364000.0,1702364000.0,1702364000.0,1943882000.0,1943882000.0,1943882000.0,1702364000.0,2190336000.0,2190336000.0,2190336000.0,1943882000.0,2741682000.0,2741682000.0,2741682000.0,2773905000.0,3529300000.0,3529300000.0,3529300000.0,3529000000.0,5824000000.0,5824000000.0,5824000000.0,3519000000.0,7339000000.0,7339000000.0,7339000000.0,5824000000.0,20197000000.0,20197000000.0,20197000000.0,7339000000.0,21855000000.0,21855000000.0,21855000000.0,20197000000.0,30901000000.0,30901000000.0,30901000000.0,21855000000.0,40994000000.0,40994000000.0,40994000000.0,40994000000.0,68719000000.0,68719000000.0,68719000000.0,68719000000.0,78375000000.0,78375000000.0,78375000000.0,78375000000.0,76870000000.0,76870000000.0,76870000000.0,76870000000.0,84641000000.0,84641000000.0,84641000000.0,84641000000.0,82445000000.0,82445000000.0,82445000000.0
AssetsCurrent / USD,616134000.0,616134000.0,616134000.0,656821000.0,656821000.0,656821000.0,656821000.0,940010000.0,940010000.0,940010000.0,940010000.0,1373602000.0,1373602000.0,1373602000.0,1405825000.0,1800173000.0,1800173000.0,1800173000.0,1800000000.0,3034000000.0,3034000000.0,3034000000.0,2951000000.0,3605000000.0,3605000000.0,3605000000.0,3605000000.0,8365000000.0,8365000000.0,8365000000.0,8365000000.0,8703000000.0,8703000000.0,8703000000.0,8703000000.0,11998000000.0,11998000000.0,11998000000.0,11998000000.0,20323000000.0,20323000000.0,20323000000.0,20323000000.0,23393000000.0,23393000000.0,23393000000.0,23393000000.0,28497000000.0,28497000000.0,28497000000.0,28497000000.0,30128000000.0,30128000000.0,30128000000.0,30128000000.0,40756000000.0,40756000000.0,40756000000.0,40756000000.0,37999000000.0,37999000000.0,37999000000.0
