fact_unit,2009-08-10,2009-11-05,2010-02-26,2010-05-07,2010-08-17,2010-09-02,2010-11-09,2011-02-28,2011-05-06,2011-08-05,2011-11-04,2012-02-28,2012-05-08,2012-08-08,2012-11-08,2013-02-27,2013-05-09,2013-05-10,2013-08-08,2013-11-07,2014-02-27,2014-05-08,2014-08-04,2014-11-04,2015-02-26,2015-05-04,2015-07-31,2015-10-29,2016-02-24,2016-05-02,2016-08-01,2016-10-28,2017-02-24,2017-04-28,2017-07-28,2017-10-27,2018-02-22,2018-04-27,2018-05-09,2018-07-27,2018-10-26,2019-02-21,2019-04-26,2019-08-02,2019-10-30,2020-02-20,2020-05-01,2020-07-31,2020-10-30,2021-02-17,2021-04-27,2021-07-22,2021-10-21,2022-02-16,2022-04-21,2022-07-21,2022-10-20,2023-02-13,2023-04-20,2023-07-20,2023-10-19,2024-02-12,2024-04-18,2024-07-18,2024-10-17,2025-02-10,2025-04-17,2025-07-17,2025-10-16
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,,,,5413000000.0,7985000000.0,10436000000.0,2929000000.0,2974000000.0,2850000000.0,10839000000.0,2929000000.0,10839000000.0,6153000000.0,9057000000.0,11778000000.0,3187000000.0,6348000000.0,9338000000.0,12202000000.0,3302000000.0,6683000000.0,9938000000.0,12550000000.0,3330000000.0,6658000000.0,9838000000.0,13395000000.0,3460000000.0,6951000000.0,10232000000.0,13528000000.0,3539000000.0,13528000000.0,7098000000.0,10569000000.0,13724000000.0,4098000000.0,8902000000.0,12842000000.0,14400000000.0,4536000000.0,8963000000.0,12979000000.0,17106000000.0,4705000000.0,8970000000.0,12955000000.0,17323000000.0,5156000000.0,10238000000.0,14912000000.0,17586000000.0,5611000000.0,11145000000.0,16067000000.0,20220000000.0,6055000000.0,12060000000.0,17621000000.0,21238000000.0,6924000000.0,13628000000.0,19764000000.0
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,1000000.0,,,14000000.0,,14000000.0,,,3000000.0,,,,7000000.0,,,,7000000.0,,,,125000000.0,,,,0.0,,,,29000000.0,,,,45000000.0,3000000.0,29000000.0,49000000.0
BusinessCombinationConsiderationTransferred1 / USD,,,,,,,,,,,,,,,,,,,,205000000.0,360000000.0,444000000.0,109000000.0,156000000.0,178000000.0,444000000.0,534000000.0,573000000.0,772000000.0,32000000.0,331000000.0,602000000.0,1200000000.0,103000000.0,105000000.0,119000000.0,901000000.0,509000000.0,901000000.0,510000000.0,734000000.0,777000000.0,36000000.0,192000000.0,661000000.0,1040000000.0,177000000.0,5925000000.0,5925000000.0,5927000000.0,245000000.0,737000000.0,742000000.0,877000000.0,28000000.0,505000000.0,546000000.0,1400000000.0,28000000.0,158000000.0,227000000.0,705000000.0,15000000.0,340000000.0,711000000.0,1200000000.0,359000000.0,716000000.0,1300000000.0
BusinessCombinationConsiderationTransferredLiabilitiesIncurred / USD,,,,,,,,,,,,,,,,,,,,39000000.0,21000000.0,0.0,24000000.0,59000000.0,42000000.0,38000000.0,40000000.0,45000000.0,53000000.0,2000000.0,12000000.0,51000000.0,64000000.0,4000000.0,4000000.0,4000000.0,199000000.0,76000000.0,199000000.0,74000000.0,129000000.0,111000000.0,4000000.0,28000000.0,35000000.0,134000000.0,5000000.0,2718000000.0,2758000000.0,83000000.0,5000000.0,29000000.0,73000000.0,2804000000.0,0.0,60000000.0,59000000.0,78000000.0,2000000.0,24000000.0,28000000.0,213000000.0,2000000.0,63000000.0,,,51000000.0,54000000.0,176000000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1 / USD,,,,,,,,,,,,,,,,,,,,-32000000.0,0.0,1000000.0,10000000.0,16000000.0,-44000000.0,-6000000.0,-3000000.0,5000000.0,24000000.0,-2000000.0,0.0,15000000.0,19000000.0,1000000.0,-8000000.0,-37000000.0,11000000.0,-20000000.0,11000000.0,-13000000.0,-30000000.0,-33000000.0,-5000000.0,2000000.0,-10000000.0,-24000000.0,-18000000.0,-9000000.0,-9000000.0,-4000000.0,-10000000.0,,,27000000.0,,,,-22000000.0,10000000.0,9000000.0,0.0,27000000.0,8000000.0,-23000000.0,-19000000.0,11000000.0,-8000000.0,-75000000.0,-69000000.0
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,,,,7000000.0,,7000000.0,,,4000000.0,,,,19000000.0,,,,2000000.0,4000000.0,,,-40000000.0,,,,11000000.0,,,,3000000.0,,,,-5000000.0,-6000000.0,-3000000.0,-5000000.0
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000000.0,,,,124000000.0,,124000000.0,,,25000000.0,,,,156000000.0,,,,120000000.0,15000000.0,,,1200000000.0,,,,169000000.0,,,,114000000.0,,,,58000000.0,14000000.0,62000000.0,144000000.0
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,,,,,,505000000.0,,,,572000000.0,,,,619000000.0,,619000000.0,,,691000000.0,,,,748000000.0,,,,837000000.0,,,,958000000.0,,,,1100000000.0,,1100000000.0,,,1300000000.0,,,,1300000000.0,,,,1400000000.0,,,,1600000000.0,,,,1700000000.0,,,,1800000000.0,,,,2000000000.0,,,
CapitalizedComputerSoftwareNet / USD,,,,,,,,214000000.0,,,,215000000.0,,,,244000000.0,,244000000.0,,,278000000.0,,,,399000000.0,,,,501000000.0,,,,498000000.0,,,,482000000.0,,482000000.0,,,488000000.0,,,,435000000.0,,,,496000000.0,,,,481000000.0,,,,475000000.0,,,,492000000.0,,,,519000000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296000000.0,,557000000.0,775000000.0,998000000.0,,,,1000000000.0,,,,1200000000.0,,,,1200000000.0,,,,1300000000.0,,,,1500000000.0,,,,1600000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,2133000000.0,2133000000.0,2089000000.0,1685000000.0,1685000000.0,2089000000.0,1685000000.0,2133000000.0,1777000000.0,1777000000.0,1777000000.0,1685000000.0,1894000000.0,1894000000.0,1894000000.0,1777000000.0,2113000000.0,1777000000.0,2113000000.0,2113000000.0,1894000000.0,2301000000.0,2301000000.0,2301000000.0,2113000000.0,2303000000.0,2303000000.0,2303000000.0,2301000000.0,1958000000.0,1958000000.0,1958000000.0,2303000000.0,1374000000.0,1374000000.0,1374000000.0,1958000000.0,1026000000.0,1958000000.0,1026000000.0,1026000000.0,1374000000.0,1066000000.0,1066000000.0,1066000000.0,1066000000.0,1155000000.0,1155000000.0,1155000000.0,1155000000.0,2089000000.0,2089000000.0,2089000000.0,1155000000.0,1120000000.0,888000000.0,1398000000.0,2089000000.0,772000000.0,909000000.0,802000000.0,1752000000.0,1006000000.0,1171000000.0,2901000000.0,1442000000.0,1452000000.0,1653000000.0,1798000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205000000.0,1205000000.0,1205000000.0,1026000000.0,1066000000.0,1066000000.0,1066000000.0,1205000000.0,1155000000.0,1155000000.0,1155000000.0,6067000000.0,10674000000.0,10674000000.0,10674000000.0,8499000000.0,11375000000.0,11374000000.0,11374000000.0,10674000000.0,12102000000.0,12102000000.0,12102000000.0,11374000000.0,14152000000.0,14152000000.0,14152000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169000000.0,-254000000.0,179000000.0,6410000000.0,228000000.0,147000000.0,-139000000.0,325000000.0,556000000.0,1233000000.0,2432000000.0,-772000000.0,150000000.0,1132000000.0,2175000000.0,-142000000.0,65000000.0,36000000.0,700000000.0,-262000000.0,633000000.0,2627000000.0,728000000.0,-1242000000.0,-1002000000.0,-431000000.0
CommercialPaper / USD,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,0.0,50000000.0,50000000.0,50000000.0,50000000.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825000000.0,944000000.0,600000000.0,0.0,594000000.0,308000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CommitmentsAndContingencies / USD,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,0.25,,,,0.28,,,,0.31,,0.31,,,0.34,,,,0.375,,,,0.415,,,,,,,,,,,,,0.71,0.71,0.71,,,,
CommonStockDividendsPerShareDeclared / USD/shares,0.6,0.8,,0.4,0.6,,0.8,0.8,0.4,0.6,0.81,0.8,0.42,0.64,0.86,0.81,0.44,0.81,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,0.59,0.59,0.59,,0.71,0.71,,2.25,1.42,1.42,3.05
CommonStockParOrStatedValuePerShare / USD/shares,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized / shares,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0
CommonStockSharesIssued / shares,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0,560641640.0
CommonStockSharesOutstanding / shares,512000000.0,514000000.0,520000000.0,517000000.0,523000000.0,520000000.0,526000000.0,514000000.0,541000000.0,542000000.0,543000000.0,530000000.0,548000000.0,541000000.0,538000000.0,541000000.0,546000000.0,541000000.0,544000000.0,544000000.0,539000000.0,550000000.0,549000000.0,547000000.0,545000000.0,549000000.0,546000000.0,542000000.0,547000000.0,538000000.0,531000000.0,522000000.0,540000000.0,521000000.0,519000000.0,516000000.0,522000000.0,515000000.0,522000000.0,513000000.0,511000000.0,514000000.0,508000000.0,505000000.0,504000000.0,509000000.0,507000000.0,507000000.0,505000000.0,504000000.0,506000000.0,506000000.0,507000000.0,504000000.0,509000000.0,507000000.0,505000000.0,508000000.0,502000000.0,499000000.0,497000000.0,504000000.0,495000000.0,494000000.0,493000000.0,495000000.0,493000000.0,492000000.0,491000000.0
