fact_unit,2010-07-23,2010-11-05,2011-02-16,2011-05-05,2011-08-01,2011-11-04,2012-02-13,2012-05-04,2012-07-27,2012-11-02,2013-02-08,2013-05-03,2013-07-26,2013-11-08,2014-02-07,2014-05-09,2014-07-25,2014-11-07,2015-02-06,2015-05-08,2015-07-31,2015-11-06,2016-02-04,2016-05-06,2016-07-29,2016-11-04,2017-02-02,2017-05-05,2017-07-28,2017-11-03,2018-02-09,2018-05-04,2018-07-27,2018-11-09,2019-02-08,2019-05-10,2019-08-02,2019-11-08,2020-02-07,2020-05-08,2020-07-31,2020-11-06,2021-02-08,2021-05-07,2021-07-30,2021-11-05,2022-02-11,2022-05-06,2022-07-29,2022-11-04,2023-02-10,2023-05-05,2023-07-28,2023-11-09,2024-02-09,2024-05-10,2024-08-02,2024-11-08,2025-02-07,2025-05-02,2025-08-01,2025-11-07
AccountsPayableCurrent / USD,103160000.0,103160000.0,103160000.0,138105000.0,138105000.0,138105000.0,138105000.0,168109000.0,168109000.0,168109000.0,168109000.0,142362000.0,142362000.0,142362000.0,142362000.0,145993000.0,145993000.0,145993000.0,145993000.0,145896000.0,145896000.0,145896000.0,145896000.0,142075000.0,142075000.0,142075000.0,142075000.0,146593000.0,146593000.0,146593000.0,146593000.0,167627000.0,167627000.0,167627000.0,167627000.0,196641000.0,196641000.0,196641000.0,196641000.0,185592000.0,185592000.0,185592000.0,185592000.0,175801000.0,175801000.0,175801000.0,175801000.0,272911000.0,272911000.0,272911000.0,272911000.0,252538000.0,252538000.0,252538000.0,252538000.0,210411000.0,210411000.0,210411000.0,210411000.0,215843000.0,215843000.0,215843000.0
AccountsReceivableNetCurrent / USD,312998000.0,312998000.0,312998000.0,368936000.0,368936000.0,368936000.0,368936000.0,425147000.0,425147000.0,425147000.0,425147000.0,437390000.0,437390000.0,437390000.0,437390000.0,466703000.0,466703000.0,466703000.0,466703000.0,435648000.0,435648000.0,435648000.0,435648000.0,411420000.0,411420000.0,411420000.0,411420000.0,454988000.0,454988000.0,454988000.0,454988000.0,528615000.0,528615000.0,528615000.0,528615000.0,535528000.0,535528000.0,535528000.0,535528000.0,566256000.0,566256000.0,566256000.0,566256000.0,593809000.0,593809000.0,593809000.0,593809000.0,647335000.0,647335000.0,647335000.0,647335000.0,709321000.0,709321000.0,709321000.0,709321000.0,663893000.0,663893000.0,663893000.0,663893000.0,687112000.0,687112000.0,687112000.0
AccruedLiabilitiesCurrent / USD,91907000.0,91907000.0,91907000.0,100793000.0,100793000.0,100793000.0,100793000.0,100320000.0,100320000.0,100320000.0,100320000.0,109844000.0,109844000.0,109844000.0,109844000.0,116831000.0,116831000.0,116831000.0,116831000.0,120530000.0,120530000.0,120530000.0,120530000.0,127645000.0,127645000.0,127645000.0,127647000.0,133167000.0,133167000.0,133167000.0,133167000.0,152834000.0,152834000.0,152834000.0,152834000.0,156449000.0,156449000.0,156449000.0,156449000.0,166118000.0,166118000.0,166118000.0,166118000.0,196834000.0,196834000.0,196834000.0,196834000.0,208811000.0,208811000.0,208811000.0,208811000.0,205253000.0,205253000.0,205253000.0,205253000.0,196138000.0,196138000.0,196138000.0,196138000.0,187701000.0,187701000.0,187701000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,318342000.0,,,,340745000.0,,,,380005000.0,,,,418712000.0,,,,423310000.0,,,,436995000.0,,,,459470000.0,,,,509107000.0,,,,515662000.0,,,,563944000.0,,,,622333000.0,,,,606476000.0,,,,656279000.0,,,,703834000.0,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,,,,,,148035000.0,-148035000.0,-148035000.0,-148035000.0,110518000.0,,,,206045000.0,,,,212271000.0,,,,237444000.0,,,,232985000.0,,,,248459000.0,,,,270403000.0,,,,314685000.0,,,,314685000.0,-302345000.0,,,248000000.0,-235660000.0,,,160041000.0,-148625000.0,,,213234000.0,-202705000.0,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31101000.0,,,,-19566000.0,,,,-82864000.0,,,,-117230000.0,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-16209000.0,-16209000.0,-16209000.0,8201000.0,8201000.0,8201000.0,-16209000.0,-86938000.0,-86938000.0,-86938000.0,8201000.0,-97461000.0,-97461000.0,-97461000.0,-86938000.0,-97461000.0,-97461000.0,-97461000.0,-97461000.0,-35036000.0,-35036000.0,-35036000.0,-35036000.0,-212949000.0,-212949000.0,-212949000.0,-212949000.0,-266649000.0,-266649000.0,-266649000.0,-266649000.0,-354998000.0,-354998000.0,-354998000.0,-354998000.0,-265406000.0,-265406000.0,-265406000.0,-354998000.0,-302414000.0,-301433000.0,-302414000.0,-265406000.0,-323673000.0,-323673000.0,-334925000.0,-302414000.0,-334925000.0,-255224000.0,-255224000.0,-323673000.0,-255224000.0,-227233000.0,-227233000.0,-334925000.0,-227233000.0,-319815000.0,-319815000.0,-255224000.0,-319815000.0,-345858000.0,-345858000.0
AdditionalPaidInCapitalCommonStock / USD,574034000.0,574034000.0,574034000.0,597195000.0,597195000.0,597195000.0,597195000.0,616202000.0,616202000.0,616202000.0,616202000.0,638705000.0,638705000.0,638705000.0,638705000.0,653250000.0,653250000.0,653250000.0,653250000.0,670418000.0,670418000.0,670418000.0,670418000.0,697570000.0,697570000.0,697570000.0,697570000.0,730556000.0,730556000.0,730556000.0,730556000.0,747138000.0,747138000.0,747138000.0,747138000.0,764717000.0,764717000.0,764717000.0,764717000.0,783871000.0,783871000.0,783871000.0,783871000.0,805140000.0,805140000.0,805140000.0,805140000.0,825974000.0,825974000.0,825974000.0,825974000.0,850368000.0,850368000.0,850368000.0,850368000.0,871110000.0,871110000.0,871110000.0,871110000.0,897025000.0,897025000.0,897025000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16582000.0,,,,15306000.0,,,,1539000.0,,,,17579000.0,,,,18285000.0,,,,18687000.0,,,,19595000.0,,,,19661000.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,11367000.0,11367000.0,8698000.0,12385000.0,12385000.0,12385000.0,11367000.0,12270000.0,12270000.0,12270000.0,12385000.0,13185000.0,13185000.0,13185000.0,12270000.0,12639000.0,12639000.0,12639000.0,13185000.0,13611000.0,13611000.0,13611000.0,12639000.0,14223000.0,14223000.0,14223000.0,13611000.0,15306000.0,15306000.0,15306000.0,14223000.0,16582000.0,16582000.0,16582000.0,,4354000.0,4354000.0,4354000.0,,4482000.0,4482000.0,4482000.0,,4395000.0,4395000.0,4395000.0,,4575000.0,4575000.0,4575000.0,,4509000.0,4509000.0,4509000.0,,4027000.0,4027000.0,4027000.0,,4722000.0,4722000.0,4722000.0
