fact_unit,2009-08-04,2009-10-30,2010-02-26,2010-05-06,2010-07-30,2010-10-27,2011-02-25,2011-05-05,2011-08-02,2011-11-01,2012-02-28,2012-05-03,2012-08-02,2012-11-02,2013-02-27,2013-05-02,2013-08-01,2013-11-01,2014-02-27,2014-05-02,2014-08-01,2014-10-31,2015-02-27,2015-05-07,2015-08-05,2015-11-06,2016-02-26,2016-05-06,2016-08-05,2016-11-04,2017-02-28,2017-05-05,2017-08-04,2017-11-03,2018-02-28,2018-05-04,2018-08-03,2018-11-02,2019-02-26,2019-05-03,2019-08-06,2019-11-07,2020-02-27,2020-05-07,2020-08-06,2020-11-06,2021-02-25,2021-05-06,2021-08-05,2021-11-04,2022-02-24,2022-05-05,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-03,2024-07-31,2024-11-01,2025-02-21,2025-05-07,2025-08-01,2025-10-31
AccountsPayableCurrent / USD,441000000.0,441000000.0,441000000.0,292200000.0,290600000.0,290600000.0,290600000.0,315400000.0,315400000.0,315400000.0,315400000.0,325700000.0,325700000.0,325700000.0,325700000.0,368400000.0,368400000.0,368400000.0,368400000.0,342600000.0,342600000.0,342600000.0,342600000.0,363300000.0,363300000.0,363300000.0,363300000.0,815400000.0,815400000.0,815400000.0,815400000.0,861500000.0,861500000.0,861500000.0,861500000.0,859900000.0,859900000.0,859900000.0,859900000.0,876400000.0,876400000.0,876400000.0,876400000.0,908100000.0,908100000.0,908100000.0,908100000.0,880700000.0,880700000.0,880700000.0,880700000.0,1005700000.0,1005700000.0,1005700000.0,1005700000.0,1198100000.0,1198100000.0,1198100000.0,1198100000.0,896600000.0,896600000.0,896600000.0,896600000.0,1137100000.0,1137100000.0,1137100000.0
AccountsReceivableGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341700000.0,1122600000.0,1085100000.0,1422900000.0,1422900000.0,1422900000.0,1422900000.0,1422900000.0,1704000000.0,1704000000.0,1704000000.0,1704000000.0,2017700000.0,2017700000.0,2017700000.0,2017700000.0,1696700000.0,1696700000.0,1696700000.0,1696700000.0,1832100000.0,1832100000.0,1832100000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176900000.0,957900000.0,911800000.0,1202800000.0,1202800000.0,1202800000.0,1202800000.0,1202800000.0,1505700000.0,1505700000.0,1505700000.0,1505700000.0,1818400000.0,1818400000.0,1818400000.0,1818400000.0,1503200000.0,1503200000.0,1503200000.0,1503200000.0,1669300000.0,1669300000.0,1669300000.0
AccountsReceivableNetCurrent / USD,369500000.0,369500000.0,369500000.0,304400000.0,298700000.0,298700000.0,298700000.0,344600000.0,344600000.0,344600000.0,344600000.0,349400000.0,349400000.0,349400000.0,349400000.0,285300000.0,285300000.0,285300000.0,285300000.0,406000000.0,406000000.0,406000000.0,406000000.0,352100000.0,352100000.0,,643400000.0,,,,1028600000.0,,,,1241700000.0,,,,1350700000.0,,,,1280900000.0,1176500000.0,1176500000.0,1176500000.0,1176500000.0,1202800000.0,1202800000.0,1202800000.0,1202800000.0,1505700000.0,1505700000.0,1505700000.0,1505700000.0,1818400000.0,1818400000.0,1818400000.0,1818400000.0,1503200000.0,1503200000.0,1503200000.0,1503200000.0,1669300000.0,1669300000.0,1669300000.0
AccruedEnvironmentalLossContingenciesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,32600000.0,32600000.0,628200000.0,628200000.0,628200000.0,628200000.0,633600000.0,633600000.0,633600000.0,633600000.0,617400000.0,617400000.0,617400000.0,617400000.0,616400000.0,616400000.0,616400000.0,616400000.0,589200000.0,589200000.0,589200000.0,589200000.0,532900000.0,532900000.0,532900000.0,532900000.0,532600000.0,532600000.0,532600000.0,532600000.0,499600000.0,499600000.0,499600000.0,499600000.0,463700000.0,463700000.0,463700000.0,463700000.0,445800000.0,445800000.0,445800000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,3312900000.0,3312900000.0,3312900000.0,3472200000.0,3431900000.0,3431900000.0,3431900000.0,3624000000.0,3624000000.0,3624000000.0,3624000000.0,3797800000.0,3797800000.0,3797800000.0,3797800000.0,4036000000.0,4036000000.0,4036000000.0,4036000000.0,4257100000.0,4257100000.0,4257100000.0,4257100000.0,4485100000.0,4485100000.0,4485100000.0,4485100000.0,7919100000.0,7919100000.0,7919100000.0,7919100000.0,8214600000.0,8214600000.0,8214600000.0,8214600000.0,8618500000.0,8618500000.0,8618500000.0,8618500000.0,8636600000.0,8636600000.0,8636600000.0,8515900000.0,8878700000.0,8878700000.0,8878700000.0,8878700000.0,9364700000.0,9364700000.0,9364700000.0,9364700000.0,9889300000.0,9889300000.0,9889300000.0,9889300000.0,10383800000.0,10383800000.0,10383800000.0,10383800000.0,11073100000.0,11073100000.0,11073100000.0,11073100000.0,11611900000.0,11611900000.0,11611900000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,300000.0,4600000.0,4600000.0,4600000.0,4600000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,-2600000.0,-2600000.0,-2600000.0,-2600000.0,-4100000.0,-4100000.0,-4100000.0,-4100000.0,-6800000.0,-6800000.0,-6800000.0,-6800000.0,-3200000.0,-3200000.0,-3200000.0,-3200000.0,-6800000.0,-6800000.0,-6800000.0,-6800000.0,-7700000.0,-7700000.0,-7700000.0,-7700000.0,-7800000.0,-7800000.0,-7800000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,300100000.0,,,,4347200000.0,,,,4309800000.0,,,,4278500000.0,,,,4250100000.0,4186600000.0,4186600000.0,4186600000.0,4186600000.0,4143700000.0,4143700000.0,4143700000.0,4143700000.0,4138100000.0,4138100000.0,4138100000.0,4138100000.0,4115200000.0,4115200000.0,4115200000.0,4115200000.0,4115900000.0,4115900000.0,4115900000.0,4115900000.0,4315800000.0,4315800000.0,4315800000.0
AdjustmentForAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700000.0,5600000.0,,1900000.0,3700000.0,5600000.0,800000.0,2200000.0,4300000.0,6500000.0,7500000.0,10400000.0,23800000.0,37200000.0,11300000.0,13400000.0,26800000.0,40200000.0
AllocatedShareBasedCompensationExpense / USD,,,,,9700000.0,18300000.0,22800000.0,4900000.0,15200000.0,27700000.0,25800000.0,2100000.0,,,35100000.0,,,,28500000.0,,,,22000000.0,,,,19000000.0,,,,21900000.0,,,,23300000.0,,,,18000000.0,,,,29000000.0,,,,36100000.0,,,,50200000.0,,,,35700000.0,,,,15700000.0,,,,34800000.0,,,
