Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-09-18 00:00:00-04:00,10.13,10.13,10.13,10.13,20,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,10.13,10.13,10.13,10.13,0,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,10.62,10.62,10.615,10.615,100,0.0,0.0,0.0
2019-09-23 00:00:00-04:00,10.305,10.305,10.305,10.305,20,0.0,0.0,0.0
2019-09-24 00:00:00-04:00,10.205,10.205,10.205,10.205,20,0.0,0.0,0.0
2019-09-25 00:00:00-04:00,10.07,10.07,10.07,10.07,20,0.0,0.0,0.0
2019-09-26 00:00:00-04:00,10.29,10.29,10.25,10.25,100,0.0,0.0,0.0
2019-09-27 00:00:00-04:00,10.25,10.25,10.25,10.25,0,0.0,0.0,0.0
2019-09-30 00:00:00-04:00,9.87,9.87,9.87,9.87,20,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,9.895,10.025,9.895,10.025,160,0.0,0.0,0.0
2019-10-02 00:00:00-04:00,9.69,9.69,9.69,9.69,20,0.0,0.0,0.0
2019-10-03 00:00:00-04:00,9.69,9.69,9.69,9.69,0,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,9.205,9.205,9.19,9.19,160,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,9.41,9.41,9.375,9.375,160,0.0,0.0,0.0
2019-10-08 00:00:00-04:00,9.375,9.375,9.375,9.375,0,0.0,0.0,0.0
2019-10-09 00:00:00-04:00,9.375,9.375,9.375,9.375,0,0.0,0.0,0.0
2019-10-10 00:00:00-04:00,9.29,9.33,9.29,9.33,180,0.0,0.0,0.0
2019-10-11 00:00:00-04:00,9.81,9.81,9.81,9.81,20,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,9.685,9.685,9.655,9.655,260,0.0,0.0,0.0
2019-10-15 00:00:00-04:00,10.3,10.3,10.3,10.3,20,0.0,0.0,0.0
2019-10-16 00:00:00-04:00,10.3,10.3,10.3,10.3,0,0.0,0.0,0.0
2019-10-17 00:00:00-04:00,10.425,10.425,10.425,10.425,20,0.0,0.0,0.0
2019-10-18 00:00:00-04:00,10.425,10.425,10.35,10.35,260,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,10.365,10.365,10.365,10.365,20,0.0,0.0,0.0
2019-10-22 00:00:00-04:00,10.265,10.265,10.265,10.265,20,0.0,0.0,0.0
2019-10-23 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-24 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-25 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-29 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-30 00:00:00-04:00,10.265,10.265,10.265,10.265,0,0.0,0.0,0.0
2019-10-31 00:00:00-04:00,10.255,10.255,10.255,10.255,20,0.0,0.0,0.0
2019-11-01 00:00:00-04:00,10.255,10.255,10.255,10.255,0,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,10.255,10.255,10.255,10.255,0,0.0,0.0,0.0
2019-11-05 00:00:00-05:00,10.255,10.255,10.255,10.255,0,0.0,0.0,0.0
2019-11-06 00:00:00-05:00,10.255,10.255,10.255,10.255,0,0.0,0.0,0.0
2019-11-07 00:00:00-05:00,10.255,10.255,10.255,10.255,0,0.0,0.0,0.0
2019-11-08 00:00:00-05:00,9.945,9.945,9.945,9.945,80,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,9.945,9.945,9.945,9.945,0,0.0,0.0,0.0
