Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,443.44608,455.20411,443.44608,443.44608,563,0.0,0.0
1980-03-18 00:00:00-05:00,443.44608,446.80551,440.08664,443.44608,721,0.0,0.0
1980-03-19 00:00:00-05:00,446.80556,463.60276,446.80556,460.24332,2167,0.0,0.0
1980-03-20 00:00:00-05:00,463.6026,466.96204,463.6026,466.96204,284,0.0,0.0
1980-03-21 00:00:00-05:00,466.9621,466.9621,461.92294,465.28238,121,0.0,0.0
1980-03-24 00:00:00-05:00,461.92289,461.92289,450.16485,453.52429,358,0.0,0.0
1980-03-25 00:00:00-05:00,451.84445,451.84445,445.12558,446.8053,460,0.0,0.0
1980-03-26 00:00:00-05:00,450.16479,453.52423,450.16479,451.84451,191,0.0,0.0
1980-03-27 00:00:00-05:00,446.8056,446.8056,386.33564,398.09372,1386,0.0,0.0
1980-03-28 00:00:00-05:00,409.85159,416.57047,409.85159,409.85159,405,0.0,0.0
1980-03-31 00:00:00-05:00,409.8515,421.60953,408.17178,421.60953,316,0.0,0.0
1980-04-01 00:00:00-05:00,421.60959,424.96902,418.25015,424.96902,158,0.0,0.0
1980-04-02 00:00:00-05:00,426.64868,431.68784,426.64868,431.68784,990,0.0,0.0
1980-04-03 00:00:00-05:00,431.6878,435.04724,430.00809,433.36752,405,0.0,0.0
1980-04-07 00:00:00-05:00,431.68781,431.68781,413.21091,413.21091,200,0.0,0.0
1980-04-08 00:00:00-05:00,409.8515,409.8515,403.13263,406.49207,763,0.0,0.0
1980-04-09 00:00:00-05:00,411.53121,423.28925,411.53121,423.28925,474,0.0,0.0
1980-04-10 00:00:00-05:00,426.64865,433.36752,426.64865,433.36752,88,0.0,0.0
1980-04-11 00:00:00-05:00,441.76611,448.48499,441.76611,448.48499,260,0.0,0.0
1980-04-14 00:00:00-05:00,446.80558,446.80558,440.0867,441.76642,158,0.0,0.0
1980-04-15 00:00:00-05:00,441.76612,443.44584,433.36752,433.36752,88,0.0,0.0
1980-04-16 00:00:00-05:00,430.00812,430.00812,421.60953,421.60953,56,0.0,0.0
1980-04-17 00:00:00-05:00,421.60953,421.60953,416.57037,421.60953,233,0.0,0.0
1980-04-18 00:00:00-05:00,421.6097,428.32858,419.92999,428.32858,200,0.0,0.0
1980-04-21 00:00:00-05:00,428.32853,428.32853,416.5705,416.5705,563,0.0,0.0
1980-04-22 00:00:00-05:00,419.92986,436.72705,419.92986,436.72705,1748,0.0,0.0
1980-04-23 00:00:00-05:00,438.40659,441.76602,438.40659,438.40659,228,0.0,0.0
1980-04-24 00:00:00-05:00,438.40698,441.76642,435.04754,441.76642,265,0.0,0.0
1980-04-25 00:00:00-05:00,443.44592,453.52423,443.44592,451.84451,293,0.0,0.0
1980-04-28 00:00:00-04:00,451.84475,455.20419,451.84475,455.20419,335,0.0,0.0
1980-04-29 00:00:00-04:00,456.88375,463.60263,456.88375,463.60263,419,0.0,0.0
1980-04-30 00:00:00-04:00,463.6026,466.96204,463.6026,466.96204,149,0.0,0.0
1980-05-01 00:00:00-04:00,466.96216,470.32159,466.96216,470.32159,307,0.0,0.0
1980-05-02 00:00:00-04:00,470.32157,473.681,468.64185,468.64185,358,0.0,0.0
1980-05-05 00:00:00-04:00,468.64185,473.681,466.96213,468.64185,265,0.0,0.0
1980-05-06 00:00:00-04:00,472.00121,480.39981,472.00121,480.39981,246,0.0,0.0
1980-05-07 00:00:00-04:00,480.3996,482.07932,475.36044,475.36044,130,0.0,0.0
1980-05-08 00:00:00-04:00,473.68103,473.68103,470.32159,470.32159,135,0.0,0.0
1980-05-09 00:00:00-04:00,470.32159,473.68103,470.32159,470.32159,172,0.0,0.0
1980-05-12 00:00:00-04:00,470.32141,473.68085,468.64169,473.68085,451,0.0,0.0
1980-05-13 00:00:00-04:00,473.68072,477.04016,473.68072,475.36044,395,0.0,0.0
1980-05-14 00:00:00-04:00,475.36075,477.04047,470.32159,470.32159,200,0.0,0.0
1980-05-15 00:00:00-04:00,470.32147,470.32147,466.96204,466.96204,135,0.0,0.0
1980-05-16 00:00:00-04:00,463.60263,463.60263,460.24319,463.60263,419,0.0,0.0
