Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,1.77485,1.86897,1.77485,1.77485,262200,0.0,0.0
1980-03-18 00:00:00-05:00,1.77485,1.90931,1.77485,1.88914,269600,0.0,0.0
1980-03-19 00:00:00-05:00,1.88914,1.94965,1.88242,1.94965,127200,0.0,0.0
1980-03-20 00:00:00-05:00,1.95637,2.00343,1.95637,1.95637,93200,0.0,0.0
1980-03-21 00:00:00-05:00,1.95637,1.97654,1.9362,1.9362,108000,0.0,0.0
1980-03-24 00:00:00-05:00,1.9362,1.9362,1.8488,1.85552,232200,0.0,0.0
1980-03-25 00:00:00-05:00,1.85553,1.89586,1.85553,1.86897,139600,0.0,0.0
1980-03-26 00:00:00-05:00,1.88242,1.94292,1.88242,1.88242,162400,0.0,0.0
1980-03-27 00:00:00-05:00,1.84208,1.84208,1.77485,1.82863,280000,0.0,0.0
1980-03-28 00:00:00-05:00,1.84208,1.97654,1.84208,1.92276,104400,0.0,0.0
1980-03-31 00:00:00-05:00,1.92275,1.98326,1.92275,1.96309,116000,0.0,0.0
1980-04-01 00:00:00-05:00,1.96309,2.03032,1.9362,1.99671,168400,0.0,0.0
1980-04-02 00:00:00-05:00,1.99671,2.05049,1.98998,2.04377,107000,0.0,0.0
1980-04-03 00:00:00-05:00,2.04377,2.05049,2.01687,2.0236,65600,0.0,0.0
1980-04-07 00:00:00-05:00,2.00343,2.00343,1.86897,1.86897,86400,0.0,0.0
1980-04-08 00:00:00-05:00,1.86897,1.98998,1.84208,1.98998,109600,0.0,0.0
1980-04-09 00:00:00-05:00,1.98998,2.03704,1.98998,2.0236,80800,0.0,0.0
1980-04-10 00:00:00-05:00,2.0236,2.05049,2.00343,2.05049,151600,0.0,0.0
1980-04-11 00:00:00-05:00,2.05049,2.07066,2.04377,2.05721,161600,0.0,0.0
1980-04-14 00:00:00-05:00,2.04377,2.04377,2.01015,2.03032,163200,0.0,0.0
1980-04-15 00:00:00-05:00,2.03704,2.13789,2.03704,2.12444,158000,0.0,0.0
1980-04-16 00:00:00-05:00,2.12444,2.17823,2.07066,2.09755,298200,0.0,0.0
1980-04-17 00:00:00-05:00,2.0841,2.0841,1.99671,2.0236,126600,0.0,0.0
1980-04-18 00:00:00-05:00,2.0236,2.03032,1.98998,1.98998,144000,0.0,0.0
1980-04-21 00:00:00-05:00,1.97654,1.97654,1.88242,1.9362,237400,0.0,0.0
1980-04-22 00:00:00-05:00,1.96981,2.07738,1.96981,2.05721,356000,0.0,0.0
1980-04-23 00:00:00-05:00,2.09755,2.1715,2.09755,2.13116,267200,0.0,0.0
1980-04-24 00:00:00-05:00,2.13116,2.23201,2.12444,2.20512,292400,0.0,0.0
1980-04-25 00:00:00-05:00,2.20512,2.21856,2.13789,2.20512,203400,0.0,0.0
1980-04-28 00:00:00-04:00,2.20512,2.21856,2.17823,2.20512,117600,0.0,0.0
1980-04-29 00:00:00-04:00,2.19167,2.19167,2.16478,2.16478,163400,0.0,0.0
1980-04-30 00:00:00-04:00,2.16478,2.17823,2.12444,2.1715,110400,0.0,0.0
1980-05-01 00:00:00-04:00,2.1715,2.19839,2.16478,2.17823,191000,0.0,0.0
1980-05-02 00:00:00-04:00,2.17823,2.20512,2.16478,2.1715,257600,0.0,0.0
1980-05-05 00:00:00-04:00,2.1715,2.22529,2.15806,2.22529,68400,0.0,0.0
1980-05-06 00:00:00-04:00,2.22529,2.27907,2.21184,2.22529,223800,0.0,0.0
1980-05-07 00:00:00-04:00,2.22529,2.22529,2.18495,2.20512,123400,0.0,0.0
1980-05-08 00:00:00-04:00,2.20512,2.20512,2.15806,2.18495,205000,0.0,0.0
1980-05-09 00:00:00-04:00,2.17822,2.17822,2.11772,2.13116,102800,0.0,0.0
1980-05-12 00:00:00-04:00,2.13116,2.13116,2.0841,2.13116,128600,0.0,0.0
1980-05-13 00:00:00-04:00,2.13116,2.15133,2.11772,2.15133,83000,0.0,0.0
1980-05-14 00:00:00-04:00,2.15806,2.19839,2.15806,2.17823,136400,0.0,0.0
1980-05-15 00:00:00-04:00,2.17823,2.2589,2.17823,2.2589,310800,0.0,0.0
1980-05-16 00:00:00-04:00,2.24546,2.24546,2.21184,2.22529,85800,0.0,0.0
1980-05-19 00:00:00-04:00,2.22528,2.25218,2.21856,2.23873,77400,0.0,0.0
1980-05-20 00:00:00-04:00,2.23873,2.2589,2.21856,2.2589,113000,0.0,0.0
1980-05-21 00:00:00-04:00,2.2589,2.2589,2.23873,2.2589,83200,0.0,0.0
1980-05-22 00:00:00-04:00,2.2589,2.29924,2.24546,2.27235,183200,0.0,0.0
1980-05-23 00:00:00-04:00,2.27235,2.37991,2.27235,2.35974,299600,0.0,0.0
1980-05-27 00:00:00-04:00,2.36647,2.42025,2.36647,2.4068,109000,0.0,0.0
1980-05-28 00:00:00-04:00,2.4068,2.42697,2.35974,2.42697,209400,0.0,0.0
1980-05-29 00:00:00-04:00,2.42697,2.47403,2.36647,2.36647,202400,0.0,0.0
1980-05-30 00:00:00-04:00,2.36647,2.42697,2.33958,2.41353,231200,0.0,0.0
1980-06-02 00:00:00-04:00,2.41353,2.42697,2.39336,2.39336,107600,0.0,0.0
1980-06-03 00:00:00-04:00,2.39336,2.44042,2.37319,2.4337,178200,0.0,0.0
1980-06-04 00:00:00-04:00,2.4337,2.5816,2.42025,2.51437,330600,0.0,0.0
1980-06-05 00:00:00-04:00,2.51437,2.53454,2.46059,2.51437,226600,0.0,0.0
1980-06-06 00:00:00-04:00,2.52782,2.62194,2.52782,2.59505,300400,0.0,0.0
1980-06-09 00:00:00-04:00,2.59505,2.61522,2.56816,2.60849,93600,0.0,0.0
1980-06-10 00:00:00-04:00,2.60849,2.63539,2.5816,2.60849,169200,0.0,0.0
1980-06-11 00:00:00-04:00,2.60849,2.669,2.59505,2.669,249200,0.0,0.0
1980-06-12 00:00:00-04:00,2.669,2.70934,2.61522,2.62866,232400,0.0,0.0
1980-06-13 00:00:00-04:00,2.62866,2.63538,2.61522,2.62866,162800,0.0,0.0
1980-06-16 00:00:00-04:00,2.62866,2.62866,2.56143,2.60177,140600,0.0,0.0
