Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-24 00:00:00-04:00,22.56312,23.61257,22.37947,22.47917,25350,0.0,0.0
2020-07-27 00:00:00-04:00,21.77603,22.56312,21.71306,22.34273,134400,0.0,0.0
2020-07-28 00:00:00-04:00,22.82023,22.82023,21.16735,21.87048,1073250,0.0,0.0
2020-07-29 00:00:00-04:00,22.18007,23.33971,21.93345,22.9724,550350,0.0,0.0
2020-07-30 00:00:00-04:00,23.56009,23.72801,21.36675,21.36675,8435250,0.0,0.0
2020-07-31 00:00:00-04:00,21.77603,23.73325,21.70257,23.58108,3094350,0.0,0.0
2020-08-03 00:00:00-04:00,23.74375,25.1605,23.69127,24.66201,5355150,0.0,0.0
2020-08-04 00:00:00-04:00,24.39965,24.683,23.67553,23.70176,2120550,0.0,0.0
2020-08-05 00:00:00-04:00,24.36292,25.31267,23.84869,24.52559,1235850,0.0,0.0
2020-08-06 00:00:00-04:00,24.24223,24.51509,24.03235,24.42064,786900,0.0,0.0
2020-08-07 00:00:00-04:00,24.17402,25.43861,24.1163,25.19724,1095900,0.0,0.0
2020-08-10 00:00:00-04:00,25.53831,25.53831,24.90864,25.30218,655200,0.0,0.0
2020-08-11 00:00:00-04:00,25.59603,25.6485,24.64628,24.74072,602250,0.0,0.0
2020-08-12 00:00:00-04:00,24.84042,25.33366,24.75646,24.82993,901950,0.0,0.0
2020-08-13 00:00:00-04:00,24.67775,24.85091,24.3944,24.54657,561150,0.0,0.0
2020-08-14 00:00:00-04:00,24.49935,24.72498,24.38391,24.71449,733950,0.0,0.0
2020-08-17 00:00:00-04:00,24.87191,24.91913,24.44163,24.5938,931350,0.0,0.0
2020-08-18 00:00:00-04:00,24.66201,24.87715,24.31045,24.43114,357150,0.0,0.0
2020-08-19 00:00:00-04:00,24.65152,25.66686,24.42589,25.61701,1303950,0.0,0.0
2020-08-20 00:00:00-04:00,25.47534,26.54577,25.33891,26.52478,776850,0.0,0.0
2020-08-21 00:00:00-04:00,26.66121,26.91833,26.28866,26.81338,1009650,0.0,0.0
2020-08-24 00:00:00-04:00,27.13871,27.97826,26.97604,27.95203,1483050,0.0,0.0
2020-08-25 00:00:00-04:00,28.16191,28.69713,27.84708,28.09895,1142100,0.0,0.0
2020-08-26 00:00:00-04:00,28.06222,28.42428,27.65294,28.36132,454950,0.0,0.0
2020-08-27 00:00:00-04:00,28.56072,28.59745,28.27212,28.41904,613650,0.0,0.0
2020-08-28 00:00:00-04:00,28.52694,28.56397,27.75995,27.8869,381000,0.28933,0.0
2020-08-31 00:00:00-04:00,27.86045,27.93451,26.90303,26.93477,517950,0.0,0.0
2020-09-01 00:00:00-04:00,26.68615,26.91361,25.62823,26.53275,709050,0.0,0.0
2020-09-02 00:00:00-04:00,26.55391,27.51133,26.47986,27.49018,531000,0.0,0.0
2020-09-03 00:00:00-04:00,27.38439,27.38439,26.53805,27.06172,566250,0.0,0.0
2020-09-04 00:00:00-04:00,27.24156,27.34736,26.51689,26.9189,517200,0.0,0.0
2020-09-08 00:00:00-04:00,26.54862,26.87129,26.24711,26.64383,987600,0.0,0.0
2020-09-09 00:00:00-04:00,26.58036,27.33149,26.58036,27.06701,636150,0.0,0.0
2020-09-10 00:00:00-04:00,27.10932,27.26801,26.7126,26.72318,429750,0.0,0.0
2020-09-11 00:00:00-04:00,26.65442,26.98237,26.58036,26.75492,482700,0.0,0.0
2020-09-14 00:00:00-04:00,27.00353,27.00353,26.01437,26.53275,610650,0.0,0.0
2020-09-15 00:00:00-04:00,26.78136,27.65944,26.67557,27.29446,709200,0.0,0.0
2020-09-16 00:00:00-04:00,27.50605,28.00327,27.3262,27.87632,564600,0.0,0.0
2020-09-17 00:00:00-04:00,27.60655,27.92922,27.41083,27.84987,532200,0.0,0.0
2020-09-18 00:00:00-04:00,28.06674,28.19899,27.05643,27.51133,1366350,0.0,0.0
2020-09-21 00:00:00-04:00,27.18338,27.45315,26.72318,27.34207,441600,0.0,0.0
2020-09-22 00:00:00-04:00,27.34736,27.34736,26.59623,27.06172,448050,0.0,0.0
2020-09-23 00:00:00-04:00,26.92948,27.56688,26.88187,26.92948,426300,0.0,0.0
2020-09-24 00:00:00-04:00,26.91361,27.09346,26.57507,27.06172,392550,0.0,0.0
2020-09-25 00:00:00-04:00,26.98766,28.46876,26.98238,28.42115,401400,0.0,0.0
2020-09-28 00:00:00-04:00,28.62216,29.55314,28.53224,29.35742,730950,0.0,0.0
2020-09-29 00:00:00-04:00,29.50024,30.05565,29.19873,29.98688,311850,0.0,0.0
2020-09-30 00:00:00-04:00,29.98688,31.08184,29.98688,30.9972,755250,0.0,0.0
2020-10-01 00:00:00-04:00,31.29871,31.72717,31.01307,31.58435,938850,0.0,0.0
2020-10-02 00:00:00-04:00,31.01307,31.67956,30.88612,31.54732,645750,0.0,0.0
2020-10-05 00:00:00-04:00,31.91759,33.91179,31.8409,33.88534,677400,0.0,0.0
2020-10-06 00:00:00-04:00,32.51532,33.04957,32.25084,32.49945,1261200,0.0,0.0
2020-10-07 00:00:00-04:00,32.79566,34.48305,32.64755,34.37197,1185900,0.0,0.0
2020-10-08 00:00:00-04:00,34.36141,34.54125,33.32464,33.55209,697350,0.0,0.0
2020-10-09 00:00:00-04:00,33.68432,34.06782,33.22412,33.71077,373950,0.0,0.0
2020-10-12 00:00:00-04:00,34.04402,35.4299,33.9578,35.23948,681750,0.0,0.0
2020-10-13 00:00:00-04:00,34.64704,34.86391,34.11279,34.35611,980550,0.0,0.0
2020-10-14 00:00:00-04:00,34.53067,34.7687,34.07841,34.62059,754050,0.0,0.0
2020-10-15 00:00:00-04:00,34.10221,34.78457,33.71607,34.71581,362100,0.0,0.0
2020-10-16 00:00:00-04:00,34.59414,35.31882,34.53067,35.19187,549000,0.0,0.0
2020-10-19 00:00:00-04:00,35.42461,36.13871,35.23418,35.85307,446400,0.0,0.0
2020-10-20 00:00:00-04:00,36.08053,36.49841,35.73141,36.26567,610650,0.0,0.0
2020-10-21 00:00:00-04:00,36.49841,36.87397,35.87424,36.01176,503400,0.0,0.0
2020-10-22 00:00:00-04:00,35.91654,36.1387,35.04904,35.33468,536700,0.0,0.0
2020-10-23 00:00:00-04:00,35.31882,35.33469,33.7478,34.13394,927600,0.0,0.0
2020-10-26 00:00:00-04:00,34.20801,34.34554,33.15008,33.72136,624600,0.0,0.0
2020-10-27 00:00:00-04:00,33.72135,35.01202,33.70019,34.82689,683100,0.0,0.0
2020-10-28 00:00:00-04:00,34.02287,34.80045,33.94352,34.20801,733500,0.0,0.0
2020-10-29 00:00:00-04:00,34.22916,35.49867,33.87475,35.35056,508200,0.0,0.0
2020-10-30 00:00:00-04:00,35.43519,35.64677,34.73167,35.31882,770550,0.0,0.0
2020-11-02 00:00:00-05:00,35.44048,36.92422,35.21832,36.88984,720450,0.0,0.0
2020-11-03 00:00:00-05:00,37.39764,38.06413,36.5513,36.78934,785250,0.0,0.0
2020-11-04 00:00:00-05:00,36.40319,37.01679,35.60975,36.72057,595200,0.0,0.0
2020-11-05 00:00:00-05:00,37.02738,38.79411,37.02738,38.5455,689850,0.0,0.0
2020-11-06 00:00:00-05:00,38.7941,39.40241,38.15934,39.00568,434550,0.0,0.0
2020-11-09 00:00:00-05:00,40.89408,41.61347,38.39209,38.52433,1038450,0.0,0.0
2020-11-10 00:00:00-05:00,38.90519,38.91048,37.17072,37.39236,1202700,0.0,0.0
