Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09 00:00:00-04:00,16.55,16.9,16.435,16.9,47000,0.0,0.0
2024-07-10 00:00:00-04:00,16.9,17.0,16.9,16.9,18000,0.0,0.0
2024-07-11 00:00:00-04:00,16.9,17.25,16.9,17.19,5800,0.0,0.0
2024-07-12 00:00:00-04:00,17.0,17.21,17.0,17.18,19200,0.0,0.0
2024-07-15 00:00:00-04:00,17.19,17.497,16.9,17.2,7500,0.0,0.0
2024-07-16 00:00:00-04:00,17.15,17.7,17.15,17.7,25300,0.0,0.0
2024-07-17 00:00:00-04:00,17.5,17.7,17.5,17.7,900,0.0,0.0
2024-07-18 00:00:00-04:00,17.85,17.85,17.85,17.85,100,0.0,0.0
2024-07-19 00:00:00-04:00,17.52,17.85,17.25,17.85,4800,0.0,0.0
2024-07-22 00:00:00-04:00,18.24,18.24,17.113,17.75,16600,0.0,0.0
2024-07-23 00:00:00-04:00,17.75,17.8,16.75,17.75,12700,0.0,0.0
2024-07-24 00:00:00-04:00,17.75,17.75,17.75,17.75,0,0.0,0.0
2024-07-25 00:00:00-04:00,17.407,17.75,17.05,17.63,15900,0.0,0.0
2024-07-26 00:00:00-04:00,17.75,18.25,17.62,18.25,23200,0.0,0.0
2024-07-29 00:00:00-04:00,18.25,19.34,18.25,18.775,32800,0.0,0.0
2024-07-30 00:00:00-04:00,19.0,19.2,18.58,18.99,3100,0.0,0.0
2024-07-31 00:00:00-04:00,18.99,19.01,17.6,18.97,16400,0.0,0.0
2024-08-01 00:00:00-04:00,19.05,19.35,19.05,19.35,1100,0.0,0.0
2024-08-02 00:00:00-04:00,18.5,18.5,18.069,18.5,9400,0.0,0.0
2024-08-05 00:00:00-04:00,18.12,19.14,17.86,18.49,7700,0.0,0.0
2024-08-06 00:00:00-04:00,19.24,19.24,18.24,18.5,1900,0.0,0.0
2024-08-07 00:00:00-04:00,18.3,19.0,17.78,18.465,3100,0.0,0.0
2024-08-08 00:00:00-04:00,18.5,19.0,18.464,19.0,1600,0.0,0.0
2024-08-09 00:00:00-04:00,18.85,19.0,18.85,19.0,1100,0.0,0.0
2024-08-12 00:00:00-04:00,19.3,19.3,19.3,19.3,100,0.0,0.0
2024-08-13 00:00:00-04:00,18.3,19.3,18.3,19.3,3900,0.0,0.0
2024-08-14 00:00:00-04:00,19.3,19.97,18.86,19.97,2600,0.0,0.0
2024-08-15 00:00:00-04:00,19.97,19.97,19.97,19.97,0,0.0,0.0
2024-08-16 00:00:00-04:00,19.8,19.95,19.45,19.94,4900,0.0,0.0
2024-08-19 00:00:00-04:00,19.9,19.94,19.21,19.94,4400,0.0,0.0
2024-08-20 00:00:00-04:00,19.51,19.96,19.09,19.96,13500,0.0,0.0
2024-08-21 00:00:00-04:00,19.97,20.0,19.1,20.0,1200,0.0,0.0
2024-08-22 00:00:00-04:00,19.95,20.0,19.316,20.0,1200,0.0,0.0
2024-08-23 00:00:00-04:00,20.0,20.0,20.0,20.0,0,0.0,0.0
2024-08-26 00:00:00-04:00,19.09,19.99,18.99,19.73,21200,0.0,0.0
2024-08-27 00:00:00-04:00,19.76,19.99,18.7,19.89,7600,0.0,0.0
2024-08-28 00:00:00-04:00,19.25,19.99,19.25,19.99,3000,0.0,0.0
2024-08-29 00:00:00-04:00,19.95,19.95,19.95,19.95,500,0.0,0.0
2024-08-30 00:00:00-04:00,19.95,19.95,19.95,19.95,0,0.0,0.0
2024-09-03 00:00:00-04:00,19.27,20.0,19.27,20.0,300,0.0,0.0
2024-09-04 00:00:00-04:00,20.0,20.0,20.0,20.0,0,0.0,0.0
2024-09-05 00:00:00-04:00,19.8,20.2,19.8,20.2,21800,0.0,0.0
2024-09-06 00:00:00-04:00,20.0,20.19,19.888,20.19,9400,0.0,0.0
2024-09-09 00:00:00-04:00,19.9,20.45,19.9,20.45,1100,0.0,0.0
2024-09-10 00:00:00-04:00,20.027,20.77,19.9,20.4,14700,0.0,0.0
2024-09-11 00:00:00-04:00,20.69,20.69,19.91,20.31,22400,0.0,0.0
2024-09-12 00:00:00-04:00,20.38,20.39,20.3,20.39,9000,0.0,0.0
2024-09-13 00:00:00-04:00,20.4,21.7,20.4,20.5,13000,0.0,0.0
