Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-04-18 00:00:00-05:00,0.08945,0.0911,0.08945,0.08945,15957000,0.0,0.0
1985-04-19 00:00:00-05:00,0.09027,0.0911,0.09027,0.09027,13065300,0.0,0.0
1985-04-22 00:00:00-05:00,0.08945,0.08945,0.08945,0.08945,2891700,0.0,0.0
1985-04-23 00:00:00-05:00,0.08945,0.08945,0.08779,0.08779,5718600,0.0,0.0
1985-04-24 00:00:00-05:00,0.08779,0.08862,0.08779,0.08779,2122200,0.0,0.0
1985-04-25 00:00:00-05:00,0.08448,0.08448,0.08365,0.08365,6172200,0.0,0.0
1985-04-26 00:00:00-05:00,0.08365,0.08365,0.08199,0.08199,2381400,0.0,0.0
1985-04-29 00:00:00-04:00,0.08116,0.08116,0.07951,0.07951,2502900,0.0,0.0
1985-04-30 00:00:00-04:00,0.07951,0.08199,0.07951,0.07951,2745900,0.0,0.0
1985-05-01 00:00:00-04:00,0.07702,0.07702,0.07537,0.07537,5030100,0.0,0.0
1985-05-02 00:00:00-04:00,0.07537,0.07619,0.07454,0.07454,1806300,0.0,0.0
1985-05-03 00:00:00-04:00,0.07702,0.07951,0.07702,0.07702,1741500,0.0,0.0
1985-05-06 00:00:00-04:00,0.07868,0.08116,0.07868,0.07868,218700,0.0,0.0
1985-05-07 00:00:00-04:00,0.07951,0.08199,0.07951,0.07951,1984500,0.0,0.0
1985-05-08 00:00:00-04:00,0.07951,0.08199,0.07951,0.07951,307800,0.0,0.0
1985-05-09 00:00:00-04:00,0.08365,0.08779,0.08365,0.08365,1701000,0.0,0.0
1985-05-10 00:00:00-04:00,0.08613,0.08779,0.08613,0.08613,2357100,0.0,0.0
1985-05-13 00:00:00-04:00,0.08696,0.08862,0.08696,0.08696,1247400,0.0,0.0
1985-05-14 00:00:00-04:00,0.08696,0.08862,0.08696,0.08696,437400,0.0,0.0
1985-05-15 00:00:00-04:00,0.08696,0.08779,0.08696,0.08696,1701000,0.0,0.0
1985-05-16 00:00:00-04:00,0.08945,0.09193,0.08945,0.08945,3102300,0.0,0.0
1985-05-17 00:00:00-04:00,0.09607,0.0969,0.09607,0.09607,3102300,0.0,0.0
1985-05-20 00:00:00-04:00,0.09607,0.09607,0.09442,0.09442,1895400,0.0,0.0
1985-05-21 00:00:00-04:00,0.09442,0.09442,0.09027,0.09027,1879200,0.0,0.0
1985-05-22 00:00:00-04:00,0.09193,0.09607,0.09193,0.09193,2948400,0.0,0.0
1985-05-23 00:00:00-04:00,0.09193,0.09442,0.09027,0.09027,2907900,0.0,0.0
1985-05-24 00:00:00-04:00,0.09027,0.09442,0.09027,0.09027,785700,0.0,0.0
1985-05-28 00:00:00-04:00,0.09193,0.09442,0.09193,0.09193,575100,0.0,0.0
1985-05-29 00:00:00-04:00,0.09193,0.09442,0.09193,0.09193,526500,0.0,0.0
1985-05-30 00:00:00-04:00,0.09193,0.09607,0.09193,0.09193,1652400,0.0,0.0
1985-05-31 00:00:00-04:00,0.09607,0.0969,0.09607,0.09607,1304100,0.0,0.0
1985-06-03 00:00:00-04:00,0.0969,0.10104,0.0969,0.0969,1360800,0.0,0.0
1985-06-04 00:00:00-04:00,0.0969,0.10104,0.0969,0.0969,1587600,0.0,0.0
1985-06-05 00:00:00-04:00,0.0969,0.10104,0.0969,0.0969,712800,0.0,0.0
1985-06-06 00:00:00-04:00,0.09856,0.10435,0.09856,0.09856,1838700,0.0,0.0
1985-06-07 00:00:00-04:00,0.10104,0.10435,0.10104,0.10104,826200,0.0,0.0
1985-06-10 00:00:00-04:00,0.10104,0.10435,0.10104,0.10104,486000,0.0,0.0
1985-06-11 00:00:00-04:00,0.10187,0.10518,0.10187,0.10187,2608200,0.0,0.0
1985-06-12 00:00:00-04:00,0.10187,0.1027,0.10104,0.10104,1466100,0.0,0.0
1985-06-13 00:00:00-04:00,0.0969,0.0969,0.09193,0.09193,1717200,0.0,0.0
1985-06-14 00:00:00-04:00,0.09442,0.0969,0.09442,0.09442,113400,0.0,0.0
1985-06-17 00:00:00-04:00,0.09442,0.0969,0.09193,0.09193,761400,0.0,0.0
1985-06-18 00:00:00-04:00,0.09193,0.0969,0.09193,0.09193,558900,0.0,0.0
1985-06-19 00:00:00-04:00,0.09193,0.0969,0.09193,0.09193,307800,0.0,0.0
1985-06-20 00:00:00-04:00,0.09193,0.09607,0.09193,0.09193,1271700,0.0,0.0
1985-06-21 00:00:00-04:00,0.08945,0.08945,0.08613,0.08613,1595700,0.0,0.0
1985-06-24 00:00:00-04:00,0.08613,0.08945,0.08365,0.08365,356400,0.0,0.0
1985-06-25 00:00:00-04:00,0.08945,0.09193,0.08945,0.08945,1449900,0.0,0.0
1985-06-26 00:00:00-04:00,0.08945,0.09027,0.08779,0.08779,720900,0.0,0.0
1985-06-27 00:00:00-04:00,0.08779,0.08945,0.08613,0.08613,429300,0.0,0.0
1985-06-28 00:00:00-04:00,0.08613,0.08779,0.08365,0.08365,737100,0.0,0.0
1985-07-01 00:00:00-04:00,0.08365,0.08613,0.08365,0.08365,810000,0.0,0.0
1985-07-02 00:00:00-04:00,0.08365,0.08613,0.08365,0.08365,931500,0.0,0.0
1985-07-03 00:00:00-04:00,0.08613,0.08779,0.08613,0.08613,1547100,0.0,0.0
1985-07-05 00:00:00-04:00,0.08613,0.08779,0.08613,0.08613,356400,0.0,0.0
1985-07-08 00:00:00-04:00,0.08779,0.08945,0.08779,0.08779,1150200,0.0,0.0
1985-07-09 00:00:00-04:00,0.08779,0.08945,0.08779,0.08779,1725300,0.0,0.0
1985-07-10 00:00:00-04:00,0.08779,0.08945,0.08613,0.08613,259200,0.0,0.0
1985-07-11 00:00:00-04:00,0.09442,0.0969,0.09442,0.09442,2826900,0.0,0.0
1985-07-12 00:00:00-04:00,0.0969,0.10104,0.0969,0.0969,2211300,0.0,0.0
1985-07-15 00:00:00-04:00,0.0969,0.09856,0.09607,0.09607,866700,0.0,0.0
1985-07-16 00:00:00-04:00,0.10104,0.10435,0.10104,0.10104,4649400,0.0,0.0
1985-07-17 00:00:00-04:00,0.10435,0.10518,0.10435,0.10435,3304800,0.0,0.0
1985-07-18 00:00:00-04:00,0.1027,0.1027,0.10104,0.10104,4835700,0.0,0.0
1985-07-19 00:00:00-04:00,0.10104,0.10104,0.0969,0.0969,955800,0.0,0.0
1985-07-22 00:00:00-04:00,0.0969,0.09856,0.0969,0.0969,2292300,0.0,0.0
1985-07-23 00:00:00-04:00,0.0969,0.09856,0.09607,0.09607,1514700,0.0,0.0
1985-07-24 00:00:00-04:00,0.09607,0.09856,0.09607,0.09607,664200,0.0,0.0
1985-07-25 00:00:00-04:00,0.09607,0.09856,0.09607,0.09607,421200,0.0,0.0
1985-07-26 00:00:00-04:00,0.09607,0.09856,0.09607,0.09607,81000,0.0,0.0
1985-07-29 00:00:00-04:00,0.09607,0.09856,0.09607,0.09607,234900,0.0,0.0
1985-07-30 00:00:00-04:00,0.09607,0.09856,0.09607,0.09607,1441800,0.0,0.0
1985-07-31 00:00:00-04:00,0.0969,0.1027,0.0969,0.0969,858600,0.0,0.0
1985-08-01 00:00:00-04:00,0.09856,0.10104,0.09856,0.09856,194400,0.0,0.0
1985-08-02 00:00:00-04:00,0.09856,0.10104,0.09856,0.09856,145800,0.0,0.0
1985-08-05 00:00:00-04:00,0.09856,0.10104,0.0969,0.0969,170100,0.0,0.0
1985-08-06 00:00:00-04:00,0.0969,0.09856,0.09607,0.09607,494100,0.0,0.0
1985-08-07 00:00:00-04:00,0.09607,0.09856,0.09442,0.09442,834300,0.0,0.0
1985-08-08 00:00:00-04:00,0.09607,0.0969,0.09607,0.09607,380700,0.0,0.0
1985-08-09 00:00:00-04:00,0.0969,0.09856,0.0969,0.0969,712800,0.0,0.0
1985-08-12 00:00:00-04:00,0.0969,0.09856,0.0969,0.0969,186300,0.0,0.0
1985-08-13 00:00:00-04:00,0.0969,0.09856,0.0969,0.0969,340200,0.0,0.0
1985-08-14 00:00:00-04:00,0.10104,0.1027,0.10104,0.10104,818100,0.0,0.0
1985-08-15 00:00:00-04:00,0.1027,0.10435,0.1027,0.1027,672300,0.0,0.0
1985-08-16 00:00:00-04:00,0.1027,0.1027,0.09856,0.09856,688500,0.0,0.0
1985-08-19 00:00:00-04:00,0.09856,0.1027,0.09856,0.09856,364500,0.0,0.0
1985-08-20 00:00:00-04:00,0.10104,0.10435,0.10104,0.10104,599400,0.0,0.0
1985-08-21 00:00:00-04:00,0.10104,0.10435,0.10104,0.10104,502200,0.0,0.0
1985-08-22 00:00:00-04:00,0.10104,0.1027,0.10104,0.10104,1271700,0.0,0.0
1985-08-23 00:00:00-04:00,0.10104,0.1027,0.10104,0.10104,405000,0.0,0.0
1985-08-26 00:00:00-04:00,0.10104,0.1027,0.10104,0.10104,72900,0.0,0.0
1985-08-27 00:00:00-04:00,0.10435,0.10518,0.10435,0.10435,1725300,0.0,0.0
1985-08-28 00:00:00-04:00,0.11098,0.11595,0.11098,0.11098,2592000,0.0,0.0
1985-08-29 00:00:00-04:00,0.11181,0.11595,0.11181,0.11181,1466100,0.0,0.0
1985-08-30 00:00:00-04:00,0.11346,0.11926,0.11346,0.11346,1571400,0.0,0.0
1985-09-03 00:00:00-04:00,0.11926,0.12009,0.11926,0.11926,1984500,0.0,0.0
1985-09-04 00:00:00-04:00,0.11678,0.11678,0.11346,0.11346,3588300,0.0,0.0
1985-09-05 00:00:00-04:00,0.11595,0.11926,0.11595,0.11595,891000,0.0,0.0
1985-09-06 00:00:00-04:00,0.11761,0.12009,0.11761,0.11761,1539000,0.0,0.0
1985-09-09 00:00:00-04:00,0.11926,0.12175,0.11926,0.11926,777600,0.0,0.0
1985-09-10 00:00:00-04:00,0.11926,0.12009,0.11761,0.11761,583200,0.0,0.0
1985-09-11 00:00:00-04:00,0.11761,0.11926,0.11595,0.11595,1733400,0.0,0.0
1985-09-12 00:00:00-04:00,0.11595,0.11761,0.11595,0.11595,737100,0.0,0.0
1985-09-13 00:00:00-04:00,0.11595,0.11595,0.11098,0.11098,1733400,0.0,0.0
1985-09-16 00:00:00-04:00,0.11098,0.11181,0.10932,0.10932,599400,0.0,0.0
1985-09-17 00:00:00-04:00,0.10932,0.11181,0.10932,0.10932,445500,0.0,0.0
1985-09-18 00:00:00-04:00,0.10932,0.11181,0.10932,0.10932,243000,0.0,0.0
1985-09-19 00:00:00-04:00,0.10932,0.11181,0.10932,0.10932,648000,0.0,0.0
1985-09-20 00:00:00-04:00,0.10932,0.11181,0.10932,0.10932,477900,0.0,0.0
1985-09-23 00:00:00-04:00,0.11098,0.11346,0.11098,0.11098,810000,0.0,0.0
1985-09-24 00:00:00-04:00,0.11098,0.11346,0.11098,0.11098,486000,0.0,0.0
1985-09-25 00:00:00-04:00,0.11098,0.11346,0.11098,0.11098,996300,0.0,0.0
1985-09-26 00:00:00-04:00,0.11098,0.11346,0.11098,0.11098,299700,0.0,0.0
1985-09-30 00:00:00-04:00,0.11346,0.11761,0.11346,0.11346,1304100,0.0,0.0
1985-10-01 00:00:00-04:00,0.11346,0.11761,0.11346,0.11346,1393200,0.0,0.0
1985-10-02 00:00:00-04:00,0.11346,0.11595,0.11346,0.11346,275400,0.0,0.0
1985-10-03 00:00:00-04:00,0.11346,0.11595,0.11346,0.11346,194400,0.0,0.0
1985-10-04 00:00:00-04:00,0.11346,0.11595,0.11181,0.11181,315900,0.0,0.0
1985-10-07 00:00:00-04:00,0.11181,0.11595,0.11181,0.11181,502200,0.0,0.0
