Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-10 00:00:00-05:00,19.94882,20.07046,19.78663,20.07046,135100,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,19.94882,20.0218,19.86773,19.94071,86700,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,19.85962,19.89205,19.73798,19.83204,19700,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,19.82718,19.86772,19.66499,19.75257,17800,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,19.86773,19.86773,19.77609,19.83529,17100,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,19.86773,19.89205,19.81907,19.89205,24600,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,19.86772,19.90827,19.79474,19.88394,16800,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,19.90827,20.11101,19.8653,19.94882,23800,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,19.96504,19.96504,19.90827,19.92449,8400,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,19.94882,19.94882,19.90827,19.90827,10000,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,19.98936,19.98936,19.86772,19.9326,7900,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,19.96504,20.02991,19.88394,19.88394,9200,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,19.94071,20.05424,19.84745,20.02991,31000,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,20.04613,20.05424,20.00396,20.02991,19500,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,20.03802,20.111,19.98936,20.02991,21900,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,20.01288,20.02991,19.96504,20.02991,7500,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,19.97233,20.00558,19.94882,19.98044,3500,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,19.99748,20.02991,19.90827,20.01369,8800,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,20.01288,20.04613,19.73798,20.04613,11500,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,19.98693,20.00558,19.90827,20.00558,800,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,19.95774,19.98126,19.95774,19.96504,5000,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,19.96909,19.98937,19.96504,19.96504,800,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,19.9699,19.9699,19.9699,19.9699,200,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,19.97315,19.98937,19.9326,19.94882,2700,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,19.98126,19.98126,19.66499,19.90827,4600,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,19.9326,20.06883,19.90827,20.06883,1700,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,19.90827,20.111,19.90827,19.90827,7700,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,19.94882,20.01369,19.94882,20.01369,7700,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,19.98936,20.13533,19.98936,20.111,4800,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,20.14344,20.19209,20.13533,20.13533,4300,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,20.13533,20.13533,20.13533,20.13533,0,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,20.13533,20.13533,20.11911,20.12722,1100,0.0,0.0,0.0
